Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2015-01-06,ipcgzvqqn,2030.06,0.00,2030.06,Birtwistle Butcher,Environment and Community Health,Food and refreshments
Salford City Council,2015-01-06,601132392,2300.00,0.00,2300.00,Caterpillar Corner,Children's Services,Grants
Salford City Council,2015-01-06,601132425,2300.00,0.00,2300.00,Jitterbugz Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132453,2300.00,0.00,2300.00,Mojo,Children's Services,Grants
Salford City Council,2015-01-06,601132465,2300.00,0.00,2300.00,Rug Rats Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601132469,2300.00,0.00,2300.00,St Pauls Peel Playgroup Fund,Children's Services,Grants
Salford City Council,2015-01-06,cfzdbzjyt,2495.68,415.95,2079.73,The Furnishing Service,"Community, Health & Social Care",Furniture
Salford City Council,2015-01-06,601132397,2500.00,0.00,2500.00,Cottage Kindergarten,Children's Services,Grants
Salford City Council,2015-01-06,gplcqbvjv,2596.60,432.77,2163.83,The Furnishing Service,"Community, Health & Social Care",Furniture
Salford City Council,2015-01-06,601132439,2600.00,0.00,2600.00,Little Explorers,Children's Services,Grants
Salford City Council,2015-01-06,601132441,2600.00,0.00,2600.00,Little Explorers Eccles,Children's Services,Grants
Salford City Council,2015-01-06,601132443,2600.00,0.00,2600.00,Little Learners,Children's Services,Grants
Salford City Council,2015-01-06,601132460,2600.00,0.00,2600.00,Pomegranate,Children's Services,Grants
Salford City Council,2015-01-06,kekjufodr,2703.37,450.56,2252.81,The Furnishing Service,"Community, Health & Social Care",Furniture
Salford City Council,2015-01-06,601132461,2800.00,0.00,2800.00,Primrose Hill Private Day,Children's Services,Grants
Salford City Council,2015-01-06,601132473,3000.00,0.00,3000.00,The Manse Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,1600525080,3000.00,0.00,3000.00,Ability Cooperative Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-01-06,601132493,3034.00,504.00,2530.00,Redacted Data,Children's Services,Agency Fees
Salford City Council,2015-01-06,601132405,3100.00,0.00,3100.00,First Steps Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601132434,3100.00,0.00,3100.00,Kidz R Us Flexible Childcare,Children's Services,Grants
Salford City Council,2015-01-06,601132359,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Capital Expenditure,Legal Fees
Salford City Council,2015-01-06,601132526,3150.00,0.00,3150.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-01-06,601132361,3167.10,0.00,3167.10,The Advanced Childcare Group,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,601132404,3300.00,0.00,3300.00,Fairhills Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,1600523975,3365.67,0.00,3365.67,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,601132390,3400.00,0.00,3400.00,Broughton Jewish Cassel Fox,Children's Services,Grants
Salford City Council,2015-01-06,601132391,3400.00,0.00,3400.00,Budding Wood Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132408,3400.00,0.00,3400.00,Flutterbies Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132457,3400.00,0.00,3400.00,Nutkins Play & Learn Centre,Children's Services,Grants
Salford City Council,2015-01-06,601132456,3400.00,0.00,3400.00,Precious Little Ones Ltd,Children's Services,Grants
Salford City Council,2015-01-06,1600523976,3778.34,0.00,3778.34,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,601131552,3941.34,0.00,3941.34,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,1600523824,3988.94,664.82,3324.12,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2015-01-06,601132421,4000.00,0.00,4000.00,Holyrood Nursery - Mediacityuk,Children's Services,Grants
Salford City Council,2015-01-06,601132502,4000.00,0.00,4000.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-01-06,601132401,4100.00,0.00,4100.00,Early Learning Childcare,Children's Services,Grants
Salford City Council,2015-01-06,601132485,4300.00,0.00,4300.00,Xl Childcare,Children's Services,Grants
Salford City Council,2015-01-06,601132376,4400.00,0.00,4400.00,Aim Habonim,Children's Services,Grants
Salford City Council,2015-01-06,601132484,4400.00,0.00,4400.00,Wow Kids Ltd T/A Bright Futures,Children's Services,Grants
Salford City Council,2015-01-06,601132503,4500.00,0.00,4500.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-01-06,601132468,4600.00,0.00,4600.00,St Lukes Pre-School Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601131732,4676.84,0.00,4676.84,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,1600523829,4721.62,786.94,3934.68,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2015-01-06,601132385,4800.00,0.00,4800.00,Boothstown Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601132476,4800.00,0.00,4800.00,Tinytots Vision Ltd,Children's Services,Grants
Salford City Council,2015-01-06,601132458,5300.00,0.00,5300.00,Oaklands Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132380,5500.00,0.00,5500.00,Auntie Stephs Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601132432,5500.00,0.00,5500.00,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2015-01-06,601132442,5500.00,0.00,5500.00,Little Gems Private Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132440,5600.00,0.00,5600.00,Little Explorers Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,1600525182,5739.84,956.64,4783.20,Sarabec Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-01-06,601132430,5800.00,0.00,5800.00,Kiddiewinkles Preschool,Children's Services,Grants
Salford City Council,2015-01-06,601132462,5900.00,0.00,5900.00,Rainbows Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132395,6000.00,0.00,6000.00,Claremont Neighbourhood Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132403,6300.00,0.00,6300.00,Evergreen Childrens Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132466,6300.00,0.00,6300.00,Scalywags Playgroup,Children's Services,Grants
Salford City Council,2015-01-06,601132437,6400.00,0.00,6400.00,Ladybird Private Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132417,6600.00,0.00,6600.00,Holly House Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132474,6600.00,0.00,6600.00,The Stables Day Nursery Limited,Children's Services,Grants
Salford City Council,2015-01-06,601132504,6974.00,0.00,6974.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2015-01-06,601132414,7000.00,0.00,7000.00,Habonim Nursery,Children's Services,Grants
Salford City Council,2015-01-06,1600523649,7020.00,1170.00,5850.00,Rbs Invoice Finance Limited,Environment and Community Health,del'd kitchen formul
Salford City Council,2015-01-06,601132479,7200.00,0.00,7200.00,Unicorn Nursery,Children's Services,Grants
Salford City Council,2015-01-06,601132420,7400.00,0.00,7400.00,Holyrood Day Nursery Salford,Children's Services,Grants
Salford City Council,2015-01-06,1600523830,7586.76,1264.46,6322.30,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2015-01-06,601132422,7600.00,0.00,7600.00,Holyrood Nursery (Hope),Children's Services,Grants
Salford City Council,2015-01-06,1600523661,7884.00,1314.00,6570.00,Treework Arboricultural Services,Environment and Community Health,Contractors
Salford City Council,2015-01-06,1600523967,8075.29,1345.88,6729.41,Ingenitech Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2015-01-06,601132444,8100.00,0.00,8100.00,Little People Day Nursery,Children's Services,Grants
Salford City Council,2015-01-06,1600523983,8182.91,0.00,8182.91,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-01-06,1600524426,8512.67,0.00,8512.67,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-01-06,601132429,9000.00,0.00,9000.00,Kerem Shloime Ltd,Children's Services,Grants
Salford City Council,2015-01-06,601132529,9170.00,0.00,9170.00,Seedley & Langworthy Trust,Capital Expenditure,Other Works
Salford City Council,2015-01-06,601132406,9300.00,0.00,9300.00,Fledglings (Irlam) Limited,Children's Services,Grants
Salford City Council,2015-01-06,601132454,9600.00,0.00,9600.00,Monton Village School Ltd,Children's Services,Grants
Salford City Council,2015-01-06,601132478,9900.00,0.00,9900.00,Toras Emes,Children's Services,Grants
Salford City Council,2015-01-06,1600524133,10304.26,1717.38,8586.88,Foxcroft Landscapes,Capital Expenditure,Works & Building
Salford City Council,2015-01-06,601132387,10600.00,0.00,10600.00,Bridgewater School,Children's Services,Grants
Salford City Council,2015-01-06,601132433,10600.00,0.00,10600.00,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2015-01-06,1600524428,10690.03,0.00,10690.03,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-01-06,601132488,10987.13,0.00,10987.13,Unicorn Nursery,Children's Services,Grants
Salford City Council,2015-01-06,1600524436,11071.65,0.00,11071.65,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2015-01-06,601132407,11200.00,0.00,11200.00,Fledglings Day Nursery Worsley,Children's Services,Grants
Salford City Council,2015-01-06,601132382,11400.00,0.00,11400.00,Beis Malka,Children's Services,Grants
Salford City Council,2015-01-06,601132480,11600.00,0.00,11600.00,University Of Salford Busy Bees,Children's Services,Grants
Salford City Council,2015-01-06,601132386,11900.00,0.00,11900.00,Branwood Preparatory School,Children's Services,Grants
Salford City Council,2015-01-06,1600525267,13763.89,0.00,13763.89,Manchester Diocesan Board Of Educat,Capital Expenditure,Capital Expenses
Salford City Council,2015-01-06,601132446,14500.00,0.00,14500.00,Manchester Jnr Girls School,Children's Services,Grants
Salford City Council,2015-01-06,601132470,14500.00,0.00,14500.00,Talmud Torah Chinuch N'Orim,Children's Services,Grants
Salford City Council,2015-01-06,601132396,15000.00,0.00,15000.00,Clarendon Cottage School,Children's Services,Grants
Salford City Council,2015-01-06,601132419,15000.00,0.00,15000.00,Holyrood Day Nursery (Swinton),Children's Services,Grants
Salford City Council,2015-01-06,601132471,15400.00,0.00,15400.00,Talmund Torah Yetev Lev Limited,Children's Services,Grants
Salford City Council,2015-01-06,601132475,16000.00,0.00,16000.00,Tiferes ( The New Girls School ),Children's Services,Grants
Salford City Council,2015-01-06,601132388,16500.00,0.00,16500.00,Broadoak CP School,Children's Services,Grants
Salford City Council,2015-01-06,601132389,16500.00,0.00,16500.00,Broughton Jewish C F Academy,Children's Services,Grants
