Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-01-03,1600575366,1013.47,168.91,844.56,Alliance Disposables Ltd,Environment and Community Safety,Catering Materials
Salford City Council,2017-01-03,601181369,1084.98,180.83,904.15,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-01-03,601182520,1203.41,0.00,1203.41,Tuskerdirect Ltd,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-01-03,601181362,1320.00,220.00,1100.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-01-03,601182525,1515.75,0.00,1515.75,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,601182534,1515.75,0.00,1515.75,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,601182536,1515.75,0.00,1515.75,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,601182522,2116.26,0.00,2116.26,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,601182524,2116.26,0.00,2116.26,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,601182538,2116.26,0.00,2116.26,NHS Property Services Ltd,"Community, Health & Social Care",Rents
Salford City Council,2017-01-03,1600576379,2154.00,359.00,1795.00,Burgess Security Systems Ltd,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2017-01-03,1600577375,3495.84,582.64,2913.20,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-03,1600576417,4200.00,700.00,3500.00,Practicus Ltd,Children's Services,Agency Fees
Salford City Council,2017-01-03,1600577364,4368.00,728.00,3640.00,Langford Roofing Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-01-03,1600577372,4798.85,799.81,3999.04,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-03,1600576238,5105.59,850.93,4254.66,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-03,1600576279,7840.80,1306.80,6534.00,RCD,Environment and Community Safety,Marketing/Publicity
Salford City Council,2017-01-03,1600576177,7956.00,1326.00,6630.00,Raise The Youth Foundation Cic Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-01-03,601182521,8712.00,0.00,8712.00,Disclosure & Barring Service,Corporate Business,Other Prof Fees
Salford City Council,2017-01-03,1600577368,11981.20,1996.87,9984.33,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-03,601182557,18197.99,3033.00,15164.99,Electoral Reform Services,Corporate Business,Print & Photocopying
Salford City Council,2017-01-03,601182529,18300.00,3050.00,15250.00,Quorum Estates Pension Fund Ltd,Children's Services,Rents
Salford City Council,2017-01-03,1600576846,39080.51,6513.42,32567.09,Mitie Security Ltd,Environment and Community Safety,Contractors
Salford City Council,2017-01-03,2204548907,274129.93,54825.99,219303.94,Urban Vision,Sustainable Regeneration,Urban Vision Management Fee
Salford City Council,2017-01-03,2204516490,5762425.00,0.00,5762425.00,NHS CCG,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2017-01-04,1600577446,552.00,92.00,460.00,Monkman Brass Foundries,Children's Services,Equipment Purchase
Salford City Council,2017-01-04,1600576391,566.40,94.40,472.00,C G Cleaning Ltd,Sustainable Regeneration,Cleaning Services
Salford City Council,2017-01-04,1600576332,576.00,96.00,480.00,Workplace Ltd,Office of the Chief Executive,Hire of Facilities
Salford City Council,2017-01-04,601181858,590.32,98.39,491.93,Gazprom Energy,Children's Services,Premises Insurance
Salford City Council,2017-01-04,1600574875,605.94,100.99,504.95,Back Care Solutions Ltd,Children's Services,Equip for Staff
Salford City Council,2017-01-04,1600577447,616.00,0.00,616.00,Swinton Private Hire Ltd,Children's Services,Vehicle Hire
Salford City Council,2017-01-04,1600576669,618.49,103.08,515.41,G Jones Builders,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-01-04,yyspiuiog,635.83,0.00,635.83,Creamline Dairies Traffor,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-04,1600576710,668.62,111.44,557.18,G Jones Builders Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2017-01-04,601181826,720.00,120.00,600.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-01-04,1600576733,845.04,140.84,704.20,G Jones Builders,Children's Services,Adaptations
Salford City Council,2017-01-04,601182497,855.00,0.00,855.00,Lancashire County Council,Children's Services,Training of Others
Salford City Council,2017-01-04,601181965,858.23,143.04,715.19,Gazprom Energy,Children's Services,Premises Insurance
Salford City Council,2017-01-04,zqkwqpnpu,1117.02,0.00,1117.02,Quayside Bakery,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-04,601181825,1169.70,194.95,974.75,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-01-04,1600576494,1194.00,199.00,995.00,Cetus Solutions,Corporate Business,Computer Software
Salford City Council,2017-01-04,1600577450,1352.32,225.39,1126.93,Electoral Reform Services,Corporate Business,Print & Photocopying
Salford City Council,2017-01-04,1600576462,1389.00,231.50,1157.50,Rubax Lifts Ltd,Office of the Chief Executive,UV Lift Maint
Salford City Council,2017-01-04,ocvlignxs,1392.51,0.00,1392.51,Hn Nuttall Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-04,1600576461,1562.40,260.40,1302.00,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2017-01-04,1600576312,1827.01,304.50,1522.51,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2017-01-04,1600577483,2147.80,357.97,1789.83,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-04,1600576271,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2017-01-04,601182072,2932.10,488.68,2443.42,Virgin Media Business,Corporate Business,Telephones / Faxes
Salford City Council,2017-01-04,601182720,3792.67,0.00,3792.67,Transport For Greater Manchester,Capital Expenditure,VAT Adjustment
Salford City Council,2017-01-04,1600577448,5284.40,880.73,4403.67,Electoral Reform Services,Corporate Business,Print & Photocopying
Salford City Council,2017-01-04,1600575345,5996.40,999.40,4997.00,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-01-04,601182714,7095.89,0.00,7095.89,Cleggs Chilled Food Service,Environment and Community Safety,Provisions
Salford City Council,2017-01-04,1600577058,7827.00,1300.00,6527.00,Nabarro Llp 1,Capital Expenditure,Legal Fees
Salford City Council,2017-01-04,1600576446,7956.00,1326.00,6630.00,Raise The Youth Foundation Cic Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-01-04,1600576444,8290.78,1381.80,6908.98,Allred Electrical Factors Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-01-04,601182718,8590.41,0.00,8590.41,Cleggs Chilled Food Service,Environment and Community Safety,Provisions
Salford City Council,2017-01-04,1600577196,11073.23,1845.54,9227.69,Horticon Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-01-04,1600576378,18000.00,0.00,18000.00,Pafa Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-01-04,1600576090,23100.00,3850.00,19250.00,Raise The Youth Foundation Cic Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-01-04,601181945,87386.51,30.17,87356.34,Gazprom Energy,Capital Expenditure,Gas
Salford City Council,2017-01-05,oghujumus,514.80,85.80,429.00,Ingram Image Limit,Corporate Business,Printing & Photocopying
Salford City Council,2017-01-05,601181949,525.00,87.50,437.50,Xl Office Solutions Ltd,Children's Services,Stationery
Salford City Council,2017-01-05,1600576501,525.60,87.60,438.00,Rbs Invoice Finance Limited,Sustainable Regeneration,Equipment Repair
Salford City Council,2017-01-05,1600577517,552.00,92.00,460.00,Ashtead Plant Hire Company Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-01-05,601182805,558.00,0.00,558.00,Lyons Davidson,Corporate Business,Liability Insurance
Salford City Council,2017-01-05,601182804,627.00,0.00,627.00,Department Of Work & Pensions,Corporate Business,Liability Insurance
Salford City Council,2017-01-05,601182798,637.00,0.00,637.00,Department Of Work & Pensions,Corporate Business,Liability Insurance
Salford City Council,2017-01-05,601181710,641.00,0.00,641.00,Virgin Care Services,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-05,1600576746,653.16,108.86,544.30,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2017-01-05,601182799,655.00,0.00,655.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-05,601181864,660.00,110.00,550.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-01-05,601181863,696.00,116.00,580.00,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2017-01-05,601182792,834.87,0.00,834.87,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-01-05,1600577507,849.36,40.45,808.91,Carlton Fuels,Sustainable Regeneration,Vehicle Running Cost
Salford City Council,2017-01-05,601181706,880.00,0.00,880.00,Virgin Care Services,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-05,1600577126,936.00,156.00,780.00,Jhai Ltd,Capital Expenditure,Other Works
Salford City Council,2017-01-05,601182770,998.26,166.38,831.88,Exacta Plc,Capital Expenditure,Other Prof Fees
Salford City Council,2017-01-05,1600577510,1062.00,177.00,885.00,Hewden Stuart Plc,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-01-05,601182797,1380.00,0.00,1380.00,Sareli Salford Refugees Link,Corporate Business,Catering Materials
Salford City Council,2017-01-05,1600577060,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-01-05,601182800,2750.00,0.00,2750.00,Thompsons Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-05,1600576409,3582.00,597.00,2985.00,Cetus Solutions,"Community, Health & Social Care",Computer Software
Salford City Council,2017-01-05,601182776,3662.40,610.40,3052.00,Career Connect,Children's Services,Other Prof Fees
Salford City Council,2017-01-05,601182789,4080.00,680.00,3400.00,Rbs Invoice Finance Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2017-01-05,1600577509,4224.00,704.00,3520.00,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-01-05,1600576755,7306.46,1217.74,6088.72,Electoral Reform Services,Corporate Business,Print & Photocopying
Salford City Council,2017-01-05,601182806,15105.00,0.00,15105.00,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2017-01-05,1600577560,22275.86,3712.64,18563.22,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-01-05,1600577562,22542.22,3757.04,18785.18,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-01-05,601182772,25375.61,4229.27,21146.34,Network Rail,Capital Expenditure,Ext Fees-Architects
Salford City Council,2017-01-05,1600577172,27977.68,4662.95,23314.73,Zurich Assurance Ltd,Sustainable Regeneration,Rents
Salford City Council,2017-01-05,1600577558,29204.20,4867.37,24336.83,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2017-01-05,1600577559,1291748.70,215291.45,1076457.25,Salford Community Leisure Ltd,"Community, Health & Social Care",SCL management fee
Salford City Council,2017-01-06,1600576497,504.11,84.02,420.09,R.Draper Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-01-06,1600577401,510.00,85.00,425.00,The Training Company,Children's Services,Training expenses
Salford City Council,2017-01-06,1600577099,520.00,0.00,520.00,Paul Vincent Consulting Ltd,Capital Expenditure,Other Works
Salford City Council,2017-01-06,601181966,535.20,89.20,446.00,Ijm Electrical Contractors Ltd,Children's Services,Electricity
Salford City Council,2017-01-06,1600576940,564.00,94.00,470.00,Churches Fire Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2017-01-06,1600576547,600.00,100.00,500.00,Concordia Education & Training Llp,Children's Services,Training of Others
Salford City Council,2017-01-06,1600576522,630.00,105.00,525.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2017-01-06,601182859,647.00,0.00,647.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600577415,684.00,114.00,570.00,Back Care Solutions Ltd,Children's Services,Equip for Staff
Salford City Council,2017-01-06,1600576926,700.00,0.00,700.00,Songsmith Records Limited,Sustainable Regeneration,Contract Hire
Salford City Council,2017-01-06,1600576519,859.22,143.20,716.02,Xma Ltd,Children's Services,Computer Equipment
Salford City Council,2017-01-06,601181894,1188.00,198.00,990.00,Quality Teachers,Children's Services,Other Prof Fees
Salford City Council,2017-01-06,601182861,1300.00,0.00,1300.00,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2017-01-06,601181387,1500.00,0.00,1500.00,Saeed A Vakharia T/A Imperial Trave,Children's Services,Pupil Assistance
Salford City Council,2017-01-06,1600577134,1500.00,250.00,1250.00,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-01-06,1600576517,1758.46,293.08,1465.38,Manchester City Council,Corporate Business,Legal Services SLA
Salford City Council,2017-01-06,1600576807,1765.62,0.00,1765.62,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-01-06,601182853,2000.00,0.00,2000.00,Francotyp-Postalia Ltd,Environment and Community Safety,Postage
Salford City Council,2017-01-06,601182801,2116.67,0.00,2116.67,R Briggs Ltd,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600576472,2400.00,400.00,2000.00,Grant Thornton Uk Llp,Corporate Business,District Audit Fees
Salford City Council,2017-01-06,601182858,2617.79,0.00,2617.79,Tesco Motor Care Insurance,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600577020,2754.00,459.00,2295.00,Churches Fire Security Limited,Office of the Chief Executive,UV Light/Fire
Salford City Council,2017-01-06,1600577100,2772.00,0.00,2772.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2017-01-06,601182848,3880.38,646.73,3233.65,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-01-06,1600577699,4666.51,777.75,3888.76,Horticon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-01-06,601182860,5000.00,0.00,5000.00,Express Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600576536,5040.00,840.00,4200.00,Xma Ltd,Corporate Business,Computer Equipment
Salford City Council,2017-01-06,1600576473,5040.00,840.00,4200.00,Grant Thornton Uk Llp,Corporate Business,District Audit Fees
Salford City Council,2017-01-06,601182884,5533.48,0.00,5533.48,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2017-01-06,601182879,6243.10,0.00,6243.10,Marmion (Taxis),Children's Services,Pupil Assistance
Salford City Council,2017-01-06,601182875,8614.00,0.00,8614.00,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2017-01-06,1600576943,8640.00,1440.00,7200.00,Big Life Company Ltd,Corporate Business,Payts to Agencies
Salford City Council,2017-01-06,1600577136,10524.00,1754.00,8770.00,P. Mcguinness & Co Limited,Capital Expenditure,Demolition
Salford City Council,2017-01-06,601182864,12800.00,0.00,12800.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,601182867,13430.00,0.00,13430.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,601182878,15312.58,2552.09,12760.49,Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2017-01-06,1600576950,17572.25,2928.71,14643.54,Nepro Limited,Capital Expenditure,Ext Fees-Architects
Salford City Council,2017-01-06,601182865,20069.00,0.00,20069.00,Hh Law Ltd,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600576923,23448.50,0.00,23448.50,The Hershel Weiss,Children's Services,Payts to Agencies
Salford City Council,2017-01-06,1600577011,29790.00,0.00,29790.00,The Orchards Special Free School,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-01-06,601182868,35000.00,0.00,35000.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-01-06,1600577698,95265.46,15877.58,79387.88,Idverde Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-01-09,1600576955,539.88,89.98,449.90,Churches Fire Security Limited,Children's Services,UV Light/Fire
Salford City Council,2017-01-09,qnfadbnhg,555.31,4.81,550.50,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-09,1600577816,570.00,95.00,475.00,Lamas Thermaclad Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-01-09,1600577817,570.00,95.00,475.00,Lamas Thermaclad Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-01-09,601182925,600.00,100.00,500.00,Windle Beech Winthrop Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2017-01-09,ovfitoexr,633.14,1.89,631.25,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-09,601181967,665.50,0.00,665.50,Bookpoint Limited,Children's Services,Books & Periodicals
Salford City Council,2017-01-09,djbgchplb,724.51,12.27,712.24,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-09,601182932,770.00,0.00,770.00,Birtenshaw Hall,Children's Services,Payts to Agencies
Salford City Council,2017-01-09,601182924,825.20,137.53,687.67,Castlefield Gallery Ltd,Sustainable Regeneration,Electricity
Salford City Council,2017-01-09,601182890,833.06,14.88,818.18,Swinton Private Hire Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-01-09,601182977,840.12,0.00,840.12,British Telecommunications Plc,Capital Expenditure,Ext Fees-Consult Eng
Salford City Council,2017-01-09,1600577476,862.57,143.76,718.81,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-09,601182969,900.00,0.00,900.00,Paypoint Plc,Sustainable Regeneration,Premises Insurance
Salford City Council,2017-01-09,1600576964,900.00,0.00,900.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2017-01-09,1600576808,1304.90,0.00,1304.90,Spw Consultancy Ltd,Children's Services,Travel Expenses
Salford City Council,2017-01-09,601182913,1414.99,235.83,1179.16,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-01-09,601182066,1430.00,0.00,1430.00,The Hawthorn Hotel,Children's Services,Vehicle RunningCosts
Salford City Council,2017-01-09,1600577780,1980.55,330.09,1650.46,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-09,1600576962,2528.40,421.40,2107.00,Cube Creative,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-09,1600577338,2550.90,425.15,2125.75,Glowarm Dsp Ltd,Capital Expenditure,Other Works
Salford City Council,2017-01-09,1600565485,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600568228,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600570930,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600571630,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600573950,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600576186,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600576573,2606.40,434.40,2172.00,Osborne Delta,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-01-09,1600564725,3064.46,510.74,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600577783,4000.00,0.00,4000.00,Bury Council,Children's Services,Pupil Assistance
Salford City Council,2017-01-09,1600577477,4975.06,829.18,4145.88,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-09,1600576809,5199.60,866.60,4333.00,Clear Outcomes Consultancy Ltd,Children's Services,Other Prof Fees
Salford City Council,2017-01-09,1600577475,5979.91,996.65,4983.26,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-09,601182880,7344.29,1224.05,6120.24,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-01-09,1600563159,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600570928,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600571632,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600573948,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600576185,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600577827,8712.49,1452.08,7260.41,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-09,1600565484,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600568227,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600570929,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600571631,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600573949,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600576187,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-01-09,1600577777,12698.70,2116.45,10582.25,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-09,601182893,14176.85,0.00,14176.85,S & W Tlp (Project Co Two) Ltd,Corporate Business,VAT Adjustment
Salford City Council,2017-01-09,1600577781,31905.66,5317.61,26588.05,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-09,1600576579,90900.00,15150.00,75750.00,Unique Improvements Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-09,1600576578,145833.33,0.00,145833.33,Royal Bolton Hospital Nhs,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-09,1600575671,400465.00,0.00,400465.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-01-09,1600577778,851388.29,141898.07,709490.22,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-09,1600577779,957211.70,159535.28,797676.42,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-01-10,601182927,556.80,92.80,464.00,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2017-01-10,mesgftkop,524.29,1.64,522.65,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,xmifjfkpx,543.55,2.08,541.47,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,hmiuketpl,574.05,3.23,570.82,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,1600577207,648.00,108.00,540.00,R H Smith Engineering Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-01-10,jfsixwtgi,653.00,108.83,544.17,Ao Retail Limited,Children's Services,Equipment Purchase
Salford City Council,2017-01-10,1600576821,663.67,110.61,553.06,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-10,xjtbtneet,755.32,64.80,690.52,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,ugzmukgnm,792.87,0.00,792.87,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,601182312,804.51,0.00,804.51,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-01-10,cdxjgtfei,940.12,56.21,883.91,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-01-10,1600576829,1053.54,175.59,877.95,Commsec Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-01-10,601182991,1075.20,179.20,896.00,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-01-10,1600576828,1075.87,179.31,896.56,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-01-10,601182999,1078.80,0.00,1078.80,Fab Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-01-10,601183034,1084.02,0.00,1084.02,Grosvenor Road Primary School,Environment and Community Safety,Provisions
Salford City Council,2017-01-10,601183029,1100.00,0.00,1100.00,Paypoint Plc,Sustainable Regeneration,Premises Insurance
Salford City Council,2017-01-10,sddmxrusf,1121.00,186.83,934.17,Ao Retail Limited,Children's Services,Equipment Purchase
Salford City Council,2017-01-10,601183030,1130.00,0.00,1130.00,Paypoint Plc,Sustainable Regeneration,Premises Insurance
