Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-11-01,1600593904,5239.2,873.2,4366,Pitney Bowes Software Europe Ltd,Capital Expenditure,Trans-service users
Salford City Council,2017-11-01,1600594495,3234,539,2695,Ijm Electrical Contractors Ltd,Sustainable Regeneration,UV Prog Rep
Salford City Council,2017-11-01,1600594184,29435.52,4905.92,24529.6,Ford Retail Ltd T/A Trust Ford,Environment and Community Safety,Veh leases sundry
Salford City Council,2017-11-01,1600595112,22914.77,3819.13,19095.64,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-11-01,1600595113,22905.6,3817.6,19088,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-11-01,1600594284,639.6,106.6,533,Expert Security Systems Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-01,1600594285,1908,318,1590,Expert Security Systems Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-02,601203195,552,92,460,Axcis Education Recruitment,Children's Services,Agency Fees
Salford City Council,2017-11-02,601204439,48683.75,8113.94,40569.81,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-11-02,601204440,51904.11,8650.78,43253.33,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-11-02,601204441,64735.65,10789.29,53946.36,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-11-02,601203356,550.96,87.35,463.61,Tts Group Ltd,Children's Services,Class Supplies Capit
Salford City Council,2017-11-02,1600593874,635.76,105.96,529.8,Wnw,Children's Services,Class Supplies Capit
Salford City Council,2017-11-02,1600595151,930.6,155.1,775.5,Assoc. Cleaning Contractors,Sustainable Regeneration,Cleaning Services
Salford City Council,2017-11-02,1600595156,2811,468.5,2342.5,Assoc. Cleaning Contractors,Sustainable Regeneration,Cleaning Services
Salford City Council,2017-11-02,1600595157,1413.3,235.55,1177.75,Assoc. Cleaning Contractors,Sustainable Regeneration,Cleaning Services
Salford City Council,2017-11-02,1600595043,20307.25,0,20307.25,Societe Generale Equipment Fin Ltd,Service Reform,Computer Maintenance
Salford City Council,2017-11-02,1600594489,2564.64,427.44,2137.2,Vodafone Formerly Cable & Wireless,Service Reform,Computer Maintenance
Salford City Council,2017-11-02,1600593889,1585,264.17,1320.83,Print Trade Services,Service Reform,Equipment Hire
Salford City Council,2017-11-02,1600594393,1098.6,183.1,915.5,Eco Air Control Ltd,Service Reform,Equipment Maint'ce
Salford City Council,2017-11-02,1600593668,624,104,520,Rbs Invoice Finance Limited,Children's Services,Equipment Purchase
Salford City Council,2017-11-02,gtagippxl,1071.3,58.52,1012.78,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-02,phxjereko,537.53,3.94,533.59,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-02,601204455,10768.8,0,10768.8,Street Uk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2017-11-02,1600595143,5005.33,834.22,4171.11,National Grid,Capital Expenditure,Pment to Pub Utils
Salford City Council,2017-11-02,601204456,820,0,820,The Coldwell Inn Project Ltd,Environment and Community Safety,Prizes
Salford City Council,2017-11-02,1600595172,2761.2,460.19,2301.01,Facultatieve Technologies Ltd,Environment and Community Safety,Prog Maint & Works
Salford City Council,2017-11-02,1600594399,2000,0,2000,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-02,1600593884,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2017-11-02,601203481,1000,0,1000,Ambition School Leadership,Children's Services,Training
Salford City Council,2017-11-02,601204426,2646,441,2205,East Lancashire Chamber Of,Service Reform,Training
Salford City Council,2017-11-02,601204427,2646,441,2205,East Lancashire Chamber Of,Service Reform,Training
Salford City Council,2017-11-03,601204473,1110,185,925,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2017-11-03,601203451,720,120,600,Randstad Public Services Limited,Children's Services,Agency Fees
Salford City Council,2017-11-03,601204511,1273.14,212.19,1060.95,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-11-03,1600594607,3000,500,2500,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-11-03,1600594628,4032,672,3360,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-11-03,1600594685,680.4,113.4,567,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-11-03,1600594418,714,119,595,Gbm Digital Technologies Ltd,"Community, Health & Social Care",Computer Equipment
Salford City Council,2017-11-03,601204504,2771.46,461.91,2309.55,Rm Education Plc,Children's Services,Computer Equipment
Salford City Council,2017-11-03,1600594969,900,0,900,Bizziekids,Children's Services,Day Care
Salford City Council,2017-11-03,ncvudulhe,523.22,0,523.22,Www.Elmhurstenergy.Co.Uk,Sustainable Regeneration,Energy Conservation
Salford City Council,2017-11-03,bvtcyglwa,506.09,2.02,504.07,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-03,duhsfoshl,634.73,11.52,623.21,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-03,jxzroqjel,617.42,4.51,612.91,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-03,hgglqrxiv,568.57,0,568.57,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-03,601204624,4639.2,0,4639.2,Redacted Data,Service Reform,Grants
Salford City Council,2017-11-03,601204625,4656,0,4656,Redacted Data,Service Reform,Grants
Salford City Council,2017-11-03,1600594422,35000,0,35000,Salford Womens Aid,Environment and Community Safety,Grants
Salford City Council,2017-11-03,1600594970,850,0,850,Bizziekids,Children's Services,Hire of Facilities
Salford City Council,2017-11-03,601204548,7204.72,0,7204.72,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204551,5988.27,0,5988.27,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204583,5657.9,0,5657.9,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204554,5578.05,0,5578.05,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204556,5190.92,0,5190.92,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204560,5406.62,0,5406.62,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204562,5559.6,0,5559.6,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204568,4707.22,0,4707.22,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204578,10000,0,10000,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204581,8000,0,8000,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204590,3495.85,0,3495.85,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204592,1294.89,0,1294.89,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204593,5782.76,0,5782.76,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204574,6566.4,0,6566.4,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204576,7027.11,0,7027.11,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204546,7312.69,0,7312.69,Hughes Brothers Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204558,7920.72,0,7920.72,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204564,6770.07,0,6770.07,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204579,7379.4,0,7379.4,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204580,5600.45,0,5600.45,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204566,2705,0,2705,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204570,2644.8,0,2644.8,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204572,2987.94,0,2987.94,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204587,2708.64,0,2708.64,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204585,5612.89,0,5612.89,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-11-03,601204500,6424.38,1070.73,5353.65,Electoral Reform Services,Service Reform,Legal Fees
Salford City Council,2017-11-03,601204544,522.25,0,522.25,Hmcts,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601204539,4551.75,0,4551.75,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601204540,2850,0,2850,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601204541,3400,0,3400,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601204542,4794,0,4794,Keoghs Llp,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601204538,576,0,576,Redacted Data,Service Reform,Liability Insurance
Salford City Council,2017-11-03,601191079,1854,309,1545,The Award Scheme Ltd,Children's Services,Licencing
Salford City Council,2017-11-03,1600595177,1008,3.33,1004.67,The Award Scheme Ltd,Children's Services,Materials
Salford City Council,2017-11-03,1600595178,570,0,570,The Award Scheme Ltd,Children's Services,Materials
Salford City Council,2017-11-03,1600595179,646,0,646,The Award Scheme Ltd,Children's Services,Materials
Salford City Council,2017-11-03,1600595180,570,0,570,The Award Scheme Ltd,Children's Services,Materials
Salford City Council,2017-11-03,1600595181,2794,3.33,2790.67,The Award Scheme Ltd,Children's Services,Materials
Salford City Council,2017-11-03,1600594421,700,0,700,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-11-03,601204545,2917,0,2917,Forbes Solicitors,Service Reform,Other Prof Fees
Salford City Council,2017-11-03,1600594413,800,0,800,Redacted Data,Office of the Chief Executive,Other Prof Fees
Salford City Council,2017-11-03,1600595262,46565,7760.83,38804.17,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2017-11-03,1600594392,1650,0,1650,Chris Dennison Consulting Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-11-03,1600595218,650,0,650,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2017-11-03,1600593888,75000,12500,62500,Unique Improvements Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-11-03,1600595219,12936.45,2156.08,10780.37,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-03,1600595220,4459.83,743.3,3716.53,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-03,1600595221,3554.32,592.39,2961.93,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-03,1600594780,2415.11,0,2415.11,Acorn Care & Education Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-03,1600594781,11345.13,0,11345.13,Acorn Care & Education Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-03,601204506,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-03,601204507,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-03,601204508,812,0,812,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2017-11-03,1600594803,3874.01,645.67,3228.34,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2017-11-03,1600594804,3874.01,645.67,3228.34,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2017-11-03,1600594747,575.28,95.88,479.4,Yorkshire Purchasing,Children's Services,Stationery
Salford City Council,2017-11-03,601203693,2897.59,482.93,2414.66,Virgin Media Business,Service Reform,Telephones & Fax
Salford City Council,2017-11-03,1600594815,900,0,900,Evidence Based Psychology Hub Ltd,Children's Services,Training
Salford City Council,2017-11-03,1600594816,1480,0,1480,Evidence Based Psychology Hub Ltd,Children's Services,Training expenses
Salford City Council,2017-11-03,601204475,23883.38,3980.56,19902.82,Rm Education Plc,Children's Services,Unclass Road Maint
Salford City Council,2017-11-03,601204470,672,112,560,Chrystal Consulting Ltd,Environment and Community Safety,Veh Operating Leases
Salford City Council,2017-11-03,1600595182,23077.25,3846.21,19231.04,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-11-03,1600594784,65952.49,10992.08,54960.41,John Turner Construction Group Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-06,1600594412,744.3,124.05,620.25,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2017-11-06,601204627,834,139,695,Evac+Chair International Ltd,Sustainable Regeneration,Equipment Repair
Salford City Council,2017-11-06,kcvmkizgi,691.51,7.8,683.71,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-06,meagynnkv,615.33,8.15,607.18,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-06,fxdchtwjw,503.39,4.19,499.2,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-06,mbigtrrjb,539.29,9.56,529.73,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-06,601203456,1116.06,186.01,930.05,T/A Office Furniture Online,Children's Services,Furniture
Salford City Council,2017-11-06,1600594801,4142.4,690.4,3452,Sap (Uk) Limited,Service Reform,IT  Licence Fee
Salford City Council,2017-11-06,1600594438,18396,0,18396,Raise The Youth Foundation Cic Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-11-06,1600594439,22630,0,22630,Raise The Youth Foundation Cic Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-11-06,1600595362,19194,0,19194,Witherslack Group,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-11-06,1600594511,23715.98,0,23715.98,Bury Council,Office of the Chief Executive,Other Prof Fees
Salford City Council,2017-11-06,1600595371,153670.45,25611.74,128058.71,Rm Education Plc,Children's Services,Other Prof Fees
Salford City Council,2017-11-06,1600595373,150903.66,25150.61,125753.05,Rm Education Plc,Children's Services,Other Prof Fees
Salford City Council,2017-11-06,1600594785,1803.6,300.6,1503,G Jones Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2017-11-06,1600594416,854.39,142.4,711.99,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2017-11-06,1600595380,993.16,165.53,827.63,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-06,1600595381,8283.34,1380.56,6902.78,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-06,1600595382,753.73,125.62,628.11,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-06,1600595383,2531.29,421.88,2109.41,Electoral Reform Services,Service Reform,Printing & Photocopying
Salford City Council,2017-11-06,601203460,841.13,140.19,700.94,Chubb Fire & Security Ltd,Children's Services,Prog Maint & Works
Salford City Council,2017-11-06,1600594441,1225,0,1225,Cheadle Royal School Priory,Children's Services,Pupil Assistance
Salford City Council,2017-11-06,1600594769,1995,0,1995,First Group Plc,Children's Services,Pupil Assistance
Salford City Council,2017-11-06,1600594440,4751.58,0,4751.58,Mount St Joseph School,Children's Services,Pupil Assistance
Salford City Council,2017-11-06,1600595364,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-06,601204009,8285.96,1380.99,6904.97,Virgin Media Business,Service Reform,Telephones & Fax
Salford City Council,2017-11-06,1600594575,1611,268.5,1342.5,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-11-06,1600595357,1887.91,314.65,1573.26,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-11-06,1600595358,7482.58,1247.1,6235.48,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-11-06,1600595359,840428.58,140071.43,700357.15,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-11-06,1600594497,833.98,139,694.98,Wnw,Children's Services,UV Heat Rep
Salford City Council,2017-11-06,1600594435,526.52,87.75,438.77,Glowarm Dsp Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-06,1600594783,3182.38,530.4,2651.98,Liquid Roofing Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-06,1600594992,702,117,585,Richard L Thomas Associates Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-11-06,1600594505,1584,264,1320,Tis Limited,Capital Expenditure,Works & Building
Salford City Council,2017-11-07,1600594276,2318.4,386.4,1932,Security Plus + Limited,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2017-11-07,601203575,1650,0,1650,Myskills Ltd,Children's Services,Class Supplies Capit
Salford City Council,2017-11-07,1600594437,670.58,111.76,558.82,Yeshili Reflective Materials Ltd,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2017-11-07,601204667,540,90,450,Harper Collins Publishers,Children's Services,Computer Software
Salford City Council,2017-11-07,1600594400,3000,500,2500,Northgate Public Services (Uk) Ltd,Service Reform,Computer Software
Salford City Council,2017-11-07,601204707,8760,1460,7300,Sector Treasury Services Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2017-11-07,601204852,1120,0,1120,The Court Service,Sustainable Regeneration,Debt Recoveries Agen
Salford City Council,2017-11-07,601204706,41110.8,6851.8,34259,Grant Thornton Uk Llp,Service Reform,District Audit Fees
Salford City Council,2017-11-07,yfqtdbxcg,777.53,26.2,751.33,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-07,zthokvuge,596.18,13.45,582.73,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-07,psxulvsrz,680.86,15.99,664.87,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-07,qapqvzfgo,903.6,12.91,890.69,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-07,xzdidpjwb,626.28,7.4,618.88,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-11-07,1600594994,2051.46,341.91,1709.55,University Of Salford,Children's Services,Hire of Facilities
Salford City Council,2017-11-07,1600594274,979.25,163.21,816.04,R.Draper Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-11-07,601204670,781.15,130.19,650.96,Mast Lift Project Co (No2) Ltd,Service Reform,Insurance Premiums
Salford City Council,2017-11-07,601204705,1041.61,173.6,868.01,Mast Lift Project Co (No2) Ltd,Service Reform,Insurance Premiums
Salford City Council,2017-11-07,1600594477,600.22,100.04,500.18,Papillon Translations Ltd,Children's Services,Interpreter/translat
Salford City Council,2017-11-07,601204741,11682,0,11682,Thompsons Solicitors,Service Reform,Liability Insurance
Salford City Council,2017-11-07,601204692,3029.4,504.9,2524.5,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2017-11-07,1600594476,1000,0,1000,Pathways,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-11-07,601204848,13110,0,13110,Street Uk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2017-11-07,1600594829,1875.77,312.63,1563.14,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2017-11-07,601203532,6000,0,6000,Hampshire County Council,Children's Services,Payts to Agencies
Salford City Council,2017-11-07,1600595435,10335,0,10335,Hexagon Care Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-11-07,601204711,85078,0,85078,Salford Royal Nhs Foundation Trust,Children's Services,Payts to Agencies
Salford City Council,2017-11-07,601204849,6831.15,0,6831.15,Wasp Pre-School,Children's Services,Pmnts Privt Provider
Salford City Council,2017-11-07,1600593587,5411.63,901.94,4509.69,Mast Lift Project Co (No2) Ltd,Service Reform,Premises Insurance
Salford City Council,2017-11-07,601204851,874.5,0,874.5,Paypoint Plc,Sustainable Regeneration,Premises Insurance
Salford City Council,2017-11-07,601204684,515.53,84.21,431.32,Mainline Wholesalers Limited,Environment and Community Safety,Provisions
Salford City Council,2017-11-07,601203485,750,0,750,Myskills Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,601203486,750,0,750,Myskills Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,601203487,3150,0,3150,Myskills Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,1600594997,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,1600594999,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,1600595001,630,105,525,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,1600595002,504,84,420,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2017-11-07,1600593396,25509.44,4251.57,21257.87,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
Salford City Council,2017-11-07,1600593397,39123.76,6520.63,32603.13,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
Salford City Council,2017-11-07,1600593398,42261.58,7043.6,35217.98,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
Salford City Council,2017-11-07,1600593580,25509.44,4251.57,21257.87,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
Salford City Council,2017-11-07,1600593581,39123.76,6520.63,32603.13,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
Salford City Council,2017-11-07,1600593582,42261.58,7043.6,35217.98,Mast Lift Project Co (No2) Ltd,Service Reform,Rents
