Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2016-10-04,601176691,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176698,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176760,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176710,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176749,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176724,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176753,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176742,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176743,712.95,0,712.95,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176731,712.95,0,712.95,St Ambrose Young Families,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176758,712.95,0,712.95,Tlc Childcare,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,1600570333,728,0,728,Kidz R Us Nursery Ltd - Pendlebury,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176665,728.7,0,728.7,Our Precious Tots Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176667,728.7,0,728.7,Redacted Data,Children's Services,Grants
Salford City Council,2016-10-04,1600571745,764.4,127.4,637,British Parking Association,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-10-04,601176608,770.7,0,770.7,Claremont Neighbourhood Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176596,777,0,777,Auntie Stephs Playgroup,Children's Services,Grants
Salford City Council,2016-10-04,601176604,777,0,777,Fun4All Cic,Children's Services,Grants
Salford City Council,2016-10-04,601176635,777,0,777,Magical Moments Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176641,777,0,777,Playtime Playgroup,Children's Services,Grants
Salford City Council,2016-10-04,1600571764,786.35,131.06,655.29,Vanguard Storage Services Ltd,Sustainable Regeneration,Removal Expenses
Salford City Council,2016-10-04,jyvtombld,800.06,62.43,737.63,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2016-10-04,601176633,800.93,0,800.93,Little Learners,Children's Services,Grants
Salford City Council,2016-10-04,1600570457,801.97,133.66,668.31,Swift (Nw) Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2016-10-04,601176437,836.51,139.42,697.09,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-10-04,601175198,885.06,147.51,737.55,Printerland.Co.Uk,Children's Services,Computer Consumables
Salford City Council,2016-10-04,kusiupzuq,911.79,60.59,851.2,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2016-10-04,1600571780,954.65,159.11,795.54,Insight Direct (Uk) Limited,Corporate Business,Computer Equipment
Salford City Council,2016-10-04,601176611,957.32,0,957.32,Fairhills Playgroup,Children's Services,Grants
Salford City Council,2016-10-04,1600570435,1036.8,172.8,864,Halton Container Services Ltd,Environment and Community Safety,Equipment Repair
Salford City Council,2016-10-04,1600571817,1134,189,945,Dlp Services (Northern) Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2016-10-04,601176605,1156.05,0,1156.05,Budding Wood Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176638,1156.05,0,1156.05,Precious Little Ones Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176648,1156.05,0,1156.05,The Manse Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176657,1221.15,0,1221.15,Caterpillar Corner,Children's Services,Grants
Salford City Council,2016-10-04,601176642,1296,0,1296,Roobyloos Childrens Nursery,Children's Services,Grants
Salford City Council,2016-10-04,1600570428,1312.8,218.8,1094,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-10-04,601176755,1425.9,0,1425.9,Budding Wood Wardley Pre School,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176687,1425.9,0,1425.9,Debs Playpen,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176688,1425.9,0,1425.9,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176705,1425.9,0,1425.9,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176712,1425.9,0,1425.9,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176732,1425.9,0,1425.9,St Lukes Pre-School Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176735,1425.9,0,1425.9,The Manse Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176650,1541.4,0,1541.4,The Stables Day Nursery Limited,Children's Services,Grants
Salford City Council,2016-10-04,601176630,1554,0,1554,Little Explorers,Children's Services,Grants
Salford City Council,2016-10-04,601176653,1554,0,1554,Tinytots Vision Nursery Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176655,1554,0,1554,Westwood Smarties,Children's Services,Grants
Salford City Council,2016-10-04,601176649,1567.65,0,1567.65,The Stables Day Nursery Monton,Children's Services,Grants
Salford City Council,2016-10-04,601176573,1627.3,80.6,1546.7,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-10-04,601176683,1855.13,0,1855.13,Budding Wood Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176612,1942.5,0,1942.5,Fledglings (Irlam) Limited,Children's Services,Grants
Salford City Council,2016-10-04,601176644,1945.65,0,1945.65,Scalywags Playgroup,Children's Services,Grants
Salford City Council,2016-10-04,ihusyxzrt,1974,329,1645,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176757,1986.08,0,1986.08,Daisys Daycare,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176625,1998,0,1998,Kidz R Us Nursery Ltd - Swinton,Children's Services,Grants
Salford City Council,2016-10-04,601176740,2037,0,2037,Treasures Child Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176685,2138.85,0,2138.85,Cottage Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176719,2138.85,0,2138.85,Little Me Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176747,2138.85,0,2138.85,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176751,2138.85,0,2138.85,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176582,2321.4,0,2321.4,Paul Vincent Consulting Ltd,Capital Expenditure,Other Works
Salford City Council,2016-10-04,601176652,2386.65,0,2386.65,Tinytots Vision Ltd,Children's Services,Grants
Salford City Council,2016-10-04,rldmfukxn,2400,400,2000,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176621,2442.3,0,2442.3,Kiddiewinkles Preschool,Children's Services,Grants
Salford City Council,2016-10-04,1600571794,2450,0,2450,Tinytots Vision Nursery Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-10-04,601176628,2578.61,0,2578.61,Little Acorns Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176623,2719.5,0,2719.5,Kidzrus Nursery Ltd-Langworth Rd,Children's Services,Grants
Salford City Council,2016-10-04,601176632,2719.5,0,2719.5,Little Gems Private Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176761,2769.35,0,2769.35,Fairhills Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176721,2800.88,0,2800.88,Manchester Jnr Girls School,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176678,2851.8,0,2851.8,Bambie Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176696,2851.8,0,2851.8,Habonim Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176713,2851.8,0,2851.8,Little Acorns Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176631,3079.65,0,3079.65,Little Explorers Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176586,3300,0,3300,Accountant General Of Senior Courts,Corporate Business,Liability Insurance
Salford City Council,2016-10-04,601176639,3342.15,0,3342.15,Nutkins Play & Learn Centre,Children's Services,Grants
Salford City Council,2016-10-04,1600571372,3371.17,561.86,2809.31,Ncer Cic,Corporate Business,IT  Licence Fee
Salford City Council,2016-10-04,601176626,3457.65,0,3457.65,Folly Brook Nursery Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176614,3496.5,0,3496.5,Happy Feet Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176714,3513.83,0,3513.83,Little Explorers,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176718,3513.83,0,3513.83,Little Learners,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,1600570844,3529.2,588.2,2941,C G Cleaning Ltd,Sustainable Regeneration,Cleaning Services
Salford City Council,2016-10-04,601176727,3564.75,0,3564.75,Our Precious Tots Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176616,3853.5,0,3853.5,Holyrood Nursery - Stott Lane,Children's Services,Grants
Salford City Council,2016-10-04,601176610,3940.65,0,3940.65,Evergreen Childrens Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176659,3996.3,0,3996.3,Holly House Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176656,3996.3,0,3996.3,Wow Kids Ltd T/A Bright Futures,Children's Services,Grants
Salford City Council,2016-10-04,601176704,4124.93,0,4124.93,Jitterbugz Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,1600571808,4251.84,708.64,3543.2,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2016-10-04,601176690,4277.7,0,4277.7,Evergreen Childrens Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176759,4277.7,0,4277.7,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,edgolxjgf,4294.8,715.8,3579,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176629,4329.15,0,4329.15,Little Explorers Eccles,Children's Services,Grants
Salford City Council,2016-10-04,1600570452,4536,0,4536,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-10-04,601176733,4598.41,0,4598.41,St Pauls Peel Playgroup Fund,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176677,4605.43,0,4605.43,Auntie Stephs Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176662,4773.3,0,4773.3,Rainbows Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176729,4990.65,0,4990.65,Roobyloos Childrens Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,1600571744,5000,0,5000,Tashbar Of Manchester,Children's Services,Pupil Assistance
Salford City Council,2016-10-04,601176737,5070.68,0,5070.68,The Stables Day Nursery Monton,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176640,5087.7,0,5087.7,Oyy Lubavitch Girls School,Children's Services,Grants
Salford City Council,2016-10-04,601176618,5268.83,0,5268.83,Holyrood Day Nursery (Swinton),Children's Services,Grants
Salford City Council,2016-10-04,601176707,5470.8,0,5470.8,Kidz R Us Nursery Ltd - Pendlebury,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176744,5652.68,0,5652.68,Westwood Smarties,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176681,5703.6,0,5703.6,Boothstown Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176723,5703.6,0,5703.6,Monton Village School Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176637,5780.25,0,5780.25,Monton Village School Ltd,Children's Services,Grants
Salford City Council,2016-10-04,1600571756,5934,989,4945,Michael Dyson Associates Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2016-10-04,601176634,5962.8,0,5962.8,Little People Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176660,5987.8,0,5987.8,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176728,6090.63,0,6090.63,Playtime Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176617,6271.65,0,6271.65,Holyrood Day Nursery - Salford,Children's Services,Grants
Salford City Council,2016-10-04,601176695,6416.55,0,6416.55,Fun4All Cic,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176741,6416.55,0,6416.55,University Of Salford Busy Bees,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176624,6426,0,6426,Kidz R Us Nursery Ltd - Pendlebury,Children's Services,Grants
Salford City Council,2016-10-04,601176658,6483.38,0,6483.38,Fledglings Day Nursery Worsley,Children's Services,Grants
Salford City Council,2016-10-04,601176699,6509.91,0,6509.91,Holy Angels Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,ctboemcis,6732,1122,5610,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176595,6734,0,6734,Aim Habonim,Children's Services,Grants
Salford City Council,2016-10-04,601176693,7078.58,0,7078.58,Fledglings Day Nursery Worsley,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176676,7129.5,0,7129.5,Aim Habonim,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176701,7129.5,0,7129.5,Holyrood Day Nursery - Salford,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176661,7437.15,0,7437.15,Clk Childcare Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176734,7842.45,0,7842.45,Tashbar Academy Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176606,8269.8,0,8269.8,Care Chiefs,Children's Services,Grants
Salford City Council,2016-10-04,601176746,8351.7,0,8351.7,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176754,8504.48,0,8504.48,Caterpillar Corner,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176702,8504.48,0,8504.48,Holyrood Nursery - Media City Uk,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176613,8863.05,0,8863.05,Habonim Nursery,Children's Services,Grants
Salford City Council,2016-10-04,601176730,8999.18,0,8999.18,Scalywags Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176607,9026.03,0,9026.03,University Of Salford Busy Bees,Children's Services,Grants
Salford City Council,2016-10-04,601176597,9081.19,0,9081.19,Beis Malka,Children's Services,Grants
Salford City Council,2016-10-04,sitbtexmt,9211.2,1535.2,7676,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,uzirjwvrl,9211.2,1535.2,7676,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176679,9268.35,0,9268.35,Big Steps Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176726,9588.45,0,9588.45,Nutkins Play & Learn Centre,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176684,9930.38,0,9930.38,Claremont Neighbourhood Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176694,9981.3,0,9981.3,Folly Brook Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176752,9981.3,0,9981.3,Rainbows Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176615,10101,0,10101,Holyrood Nursery - Media City Uk,Children's Services,Grants
Salford City Council,2016-10-04,601176692,10228.65,0,10228.65,Fledglings (Irlam) Limited,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176722,10592.4,0,10592.4,Mojo-Out Of School Club,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176715,10694.25,0,10694.25,Little Explorers Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176725,10694.25,0,10694.25,Precious Little Ones Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176627,11433.3,0,11433.3,Ladybird Private Day Nursery,Children's Services,Grants
Salford City Council,2016-10-04,1600571801,11849.59,1974.93,9874.66,Openreach,Capital Expenditure,Demolition
Salford City Council,2016-10-04,601176706,12120.15,0,12120.15,Kiddiewinkles Preschool,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176716,12120.15,0,12120.15,Little Explorers Eccles,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176738,12120.15,0,12120.15,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,1600570400,12429.08,2071.51,10357.57,Mitie Security Ltd,Environment and Community Safety,Contractors
Salford City Council,2016-10-04,1600570401,12429.08,2071.51,10357.57,Mitie Security Ltd,Environment and Community Safety,Contractors
Salford City Council,2016-10-04,1600570402,12429.08,2071.51,10357.57,Mitie Security Ltd,Environment and Community Safety,Contractors
Salford City Council,2016-10-04,601176601,12474,0,12474,Branwood Preparatory School,Children's Services,Grants
Salford City Council,2016-10-04,601176750,12782.18,0,12782.18,Clk Childcare Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176709,12833.1,0,12833.1,Kidzrus Nursery Ltd - Irlam,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176720,12833.1,0,12833.1,Little People Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176708,12934.95,0,12934.95,Kidzrus Nursery Ltd-Langworth Rd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,vxqbwfhtp,13464,2244,11220,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,byoqskwnk,13464,2244,11220,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176602,13699.35,0,13699.35,Bridgewater School,Children's Services,Grants
Salford City Council,2016-10-04,601176739,14259,0,14259,Tinytots Vision Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176748,14309.93,0,14309.93,Kidz R Us Nursery Ltd - Swinton,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176654,14364,0,14364,Redacted Data,Children's Services,Grants
Salford City Council,2016-10-04,601176620,14496.3,0,14496.3,Kerem Shloime Ltd,Children's Services,Grants
Salford City Council,2016-10-04,601176736,15399.72,0,15399.72,The Stables Day Nursery Limited,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176745,15633.98,0,15633.98,Wow Kids Ltd T/A Bright Futures,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176697,17110.8,0,17110.8,Happy Feet Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176663,17233.65,0,17233.65,Marlborough Road Academy,Children's Services,Grants
Salford City Council,2016-10-04,601176717,17348.45,0,17348.45,Little Gems Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601175203,18300,3050,15250,Quorum Estates Pension Fund Ltd,Children's Services,Rents
Salford City Council,2016-10-04,601176700,19838.93,0,19838.93,Holyrood Day Nursery (Swinton),Children's Services,Payts to Agencies
Salford City Council,2016-10-04,gcomejrum,20000.02,3333.34,16666.68,Capita Business Servs,Capital Expenditure,Payment to Government Departments
Salford City Council,2016-10-04,601176636,20097,0,20097,Manchester Jnr Girls School,Children's Services,Grants
Salford City Council,2016-10-04,601176609,21172.2,0,21172.2,Clarendon Cottage School,Children's Services,Grants
Salford City Council,2016-10-04,601176651,21475.65,0,21475.65,The New Girls School,Children's Services,Grants
Salford City Council,2016-10-04,601176647,23506.35,0,23506.35,Talmud Torah Chinuch N'Orim,Children's Services,Grants
Salford City Council,2016-10-04,601176711,24036.6,0,24036.6,Little Saints Day Care Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176599,24931.2,0,24931.2,Broughton Jewish C F Academy,Children's Services,Grants
Salford City Council,2016-10-04,601176594,25198.95,0,25198.95,Dukesgate Academy,Children's Services,Grants
Salford City Council,2016-10-04,601176589,25811.7,0,25811.7,Holly House Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176592,25941.3,0,25941.3,Talmud Torah Yetev Lev Limited,Children's Services,Grants
Salford City Council,2016-10-04,601176588,28096.05,0,28096.05,Kids Planet Day Nurseries Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-10-04,601176593,29110.9,0,29110.9,Bnos Yisroel Schools Manchester Ltd,Children's Services,Grants
