Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2019-10-02,6002891757,724,0,724,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002890604,850.6,0,850.6,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,6002891753,868,0,868,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891800,993.44,0,993.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002890608,1187.6,0,1187.6,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,6002891777,1276.88,0,1276.88,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891797,1285.6,0,1285.6,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002890630,1305.2,0,1305.2,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,6002891750,1379,0,1379,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891772,1423.12,0,1423.12,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891778,1520.44,0,1520.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891776,1620,0,1620,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002891769,1793.4,0,1793.4,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002890607,1840.6,0,1840.6,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,6002890609,2123.8,0,2123.8,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,6002891768,2936.56,0,2936.56,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-10-02,6002890605,4084.32,0,4084.32,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-10-02,1600635264,4500,750,3750,Salford Community Leisure Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-02,1600635262,70014,11669,58345,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,2019-10-02,1600635263,1281489.6,213581.6,1067908,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,2019-10-02,1600634874,8400,1400,7000,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-10-02,1600634576,10166.66,0,10166.66,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-10-02,1600635094,528,88,440,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-10-02,1600635102,574.63,95.77,478.86,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-10-02,6002890973,526.32,0,526.32,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2019-10-02,1600634468,4736.33,789.39,3946.94,Tiger Communications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2019-10-02,1600635010,660,110,550,Warrington Truck Parts Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-10-02,nzdnfbfjj,540,0,540,Www.Poppylottery.Safea,Service Reform (Corp Bus & Transform),Stationary
Salford City Council,2019-10-03,1600634701,1056,176,880,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,2019-10-03,601254008,594,99,495,Asdan,People (Childrens) Service Group,Exam fees
Salford City Council,2019-10-03,lizdzmdly,676.08,0,676.08,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-10-03,tqujmwmuu,2000,0,2000,Campus Living Villages (S,People (Adults) - CHSC,Conferences / Seminars
Salford City Council,2019-10-03,qjzxextdn,1685,0,1685,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-03,1600635282,126240,21040,105200,Connell Bros Ltd,Capital Expenditure,Demolition
Salford City Council,2019-10-03,1600635283,128596.74,21432.79,107163.95,Connell Bros Ltd,Capital Expenditure,Demolition
Salford City Council,2019-10-03,601255498,2240,0,2240,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-10-03,1600635031,788.09,131.35,656.74,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-10-03,1600634253,2276.52,379.42,1897.1,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2019-10-03,1600634252,4113.84,685.64,3428.2,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2019-10-03,1600634248,4723.84,787.31,3936.53,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2019-10-03,1600634251,4802.68,800.45,4002.23,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2019-10-03,1600634256,6964.2,1160.7,5803.5,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2019-10-03,1600635275,1075,0,1075,For Housing,Place Directorate,Rents
Salford City Council,2019-10-03,601255478,20000,0,20000,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-10-03,601254234,754,0,754,Forviva,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-10-03,601255480,5257.6,0,5257.6,Hilton Lane Primary School,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-10-03,kcznyrifb,958.96,0,958.96,Holiday Inn Express,People (Adults) - CHSC,Travel
Salford City Council,2019-10-03,1600634703,2394,399,1995,Kershaw Surveyors Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2019-10-03,601254010,3633.24,605.54,3027.7,Knight Frank Llp,Place Directorate,Other Prof Fees
Salford City Council,2019-10-03,601255463,512.53,85.42,427.11,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2019-10-03,1600634246,1650,0,1650,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-10-03,601255461,1167.84,0,1167.84,New Park Academy,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-10-03,1600634264,3000,500,2500,Nsl Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2019-10-03,1600634719,5213.23,868.87,4344.36,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2019-10-03,601255479,985.87,164.31,821.56,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2019-10-03,601255474,580,0,580,Redacted Data,Place Directorate,Other Prof Fees
Salford City Council,2019-10-03,601255473,840,0,840,Redacted Data,Place Directorate,Other Prof Fees
Salford City Council,2019-10-03,601255075,1615.68,269.28,1346.4,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2019-10-03,601255457,22234.8,3705.8,18529,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2019-10-03,1600634263,5000,0,5000,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-03,601255500,523.68,0,523.68,Salix Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-10-03,1600633644,668.39,111.4,556.99,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-10-03,1600633976,5718.62,953.1,4765.52,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-10-03,1600633057,7506.2,1251.03,6255.17,Softcat Limited,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-10-03,1600635364,894,149,745,Survey & Engineering Projects Ltd,Capital Expenditure,Works & Building
Salford City Council,2019-10-03,1600634143,2908.48,0,2908.48,T/A Etz Chaim Boys School,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-10-03,601255492,726,121,605,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-10-03,1600634236,502.2,83.7,418.5,Technical Surfaces Ltd,Capital Expenditure,Other Works
Salford City Council,2019-10-03,601254237,540,90,450,The School Of Military Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-10-03,1600635365,4985.44,830.91,4154.53,Thomasons,Capital Expenditure,Miscellaneous Exes
Salford City Council,2019-10-03,hcjcqmdqg,832.7,0,832.7,Virgin Trains,People (Childrens) Service Group,Travel
Salford City Council,2019-10-03,plspyvhxx,933.3,0,933.3,Virgin Trains,People (Childrens) Service Group,Travel
Salford City Council,2019-10-03,zosxwqcgr,933.3,0,933.3,Virgin Trains,People (Childrens) Service Group,Travel
Salford City Council,2019-10-03,601255465,1795.3,0,1795.3,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-03,601255466,1207.61,0,1207.61,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-03,601255468,1449.65,0,1449.65,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-03,601255467,1650.05,0,1650.05,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-03,601255469,1745.84,0,1745.84,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-03,601255464,1794.42,0,1794.42,Water Plus Ltd,People (Childrens) Service Group,Water
Salford City Council,2019-10-04,1600635387,1488,248,1240,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2019-10-04,1600635385,41274,6879,34395,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2019-10-04,1600634332,642,0,642,Arriva North West Plc,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-10-04,1600635366,996.66,166.11,830.55,Bloom Procurement Services Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2019-10-04,ceitslyyy,541.17,0,541.17,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-10-04,dhojpvsgg,927.4,0,927.4,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-10-04,601255564,2684.97,0,2684.97,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2019-10-04,601255568,12402.39,0,12402.39,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2019-10-04,1600634975,805.81,134.3,671.51,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-10-04,1600634281,163200,27200,136000,Career Connect,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,601254191,1942.8,323.8,1619,Cdn Networks Ltd,People (Childrens) Service Group,Broadband services
Salford City Council,2019-10-04,601254030,1644.1,0,1644.1,Child Action Northwest,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2019-10-04,601254193,2283.49,380.58,1902.91,Chubb Fire & Security Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-10-04,601255501,3037.16,0,3037.16,Cleggs Chilled Food Service,Place Directorate,Food and refreshment
Salford City Council,2019-10-04,1600634724,554.88,92.48,462.4,Cooper Buildbase,Place Directorate,Materials
Salford City Council,2019-10-04,601255572,7858.48,0,7858.48,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2019-10-04,601255570,8845.26,0,8845.26,David Marlow Building Contractor Lt,Capital Expenditure,Improvement Grants
Salford City Council,2019-10-04,1600635381,5500,0,5500,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-10-04,601255566,7577.61,0,7577.61,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2019-10-04,1600634764,3816,0,3816,Edintervention Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,601255563,980,0,980,Ellenbrook Village Association,Place Directorate,Payts to Vol Orgs
Salford City Council,2019-10-04,1600634273,32295.46,5382.58,26912.88,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,2019-10-04,601255553,514.33,85.72,428.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255512,547.28,91.22,456.06,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255524,547.28,91.22,456.06,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255550,547.28,91.22,456.06,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255540,579.6,96.6,483,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255531,734.41,122.4,612.01,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255528,832.33,138.72,693.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255562,886.33,147.72,738.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255530,904.33,150.72,753.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255511,919.02,153.17,765.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255517,973.06,162.18,810.88,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255523,973.06,162.18,810.88,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255508,1004.69,167.45,837.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255542,1037.53,172.92,864.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255548,1054.66,175.78,878.88,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255546,1091.42,181.91,909.51,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255510,1209.77,201.63,1008.14,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-10-04,601255161,3410,0,3410,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2019-10-04,601255345,10860,0,10860,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2019-10-04,1600634608,1200,200,1000,Idea - Improvement & Development Ag,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2019-10-04,1600634330,6840,1140,5700,Idox Software Ltd,Place Directorate,Computer Software
Salford City Council,2019-10-04,1600635035,632.76,105.46,527.3,Lightoaks Garage,Place Directorate,Vehicle Maintenance
Salford City Council,2019-10-04,1600634623,1004.4,167.4,837,Ma Education Ltd,People (Childrens) Service Group,Conferences/Seminars
Salford City Council,2019-10-04,601253601,1262.52,210.42,1052.1,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-10-04,601253600,1319.76,219.96,1099.8,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-10-04,1600634410,11556,1926,9630,One51 Es Plastics (Uk) Ltd T/A Mgb,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2019-10-04,1600634411,11556,1926,9630,One51 Es Plastics (Uk) Ltd T/A Mgb,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2019-10-04,601254179,574.6,95.77,478.83,Rothwell Robinson Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2019-10-04,1600634267,3108,518,2590,Rr Consultancy Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,1600635228,2046.76,341.13,1705.63,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-10-04,1600635229,867689.2,144614.87,723074.33,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-10-04,1600635231,1020371.06,170061.84,850309.22,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-10-04,601254177,529,0,529,Safehands Property Services,People (Childrens) Service Group,Prog Maint & Works
Salford City Council,2019-10-04,1600634752,525,0,525,Salford Community Leisure Ltd,Place Directorate,Hire of Facilities
Salford City Council,2019-10-04,1600634362,23181.6,3863.6,19318,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2019-10-04,1600634912,23648.75,0,23648.75,The Hershel Weiss,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,601254379,720,120,600,The School Of Military Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-10-04,1600634763,2850,0,2850,Thompsons Academy Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-10-04,1600634335,526.32,87.72,438.6,Till & Whitehead Ltd,Place Directorate,Equipment Purchase
Salford City Council,2019-10-04,1600634269,14228.64,0,14228.64,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,1600634268,17670,0,17670,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-10-04,1600634750,764.27,127.38,636.89,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2019-10-04,1600634747,6446.92,1074.49,5372.43,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2019-10-07,1600634359,12771,0,12771,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-10-07,hjzgqjnov,613,0,613,Ao Retail Limited,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-10-07,601255872,3035,0,3035,Canford Law,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-10-07,asnbtjhna,995,0,995,Currys Online,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-10-07,rdaiftvmi,995,0,995,Currys Online,People (Childrens) Service Group,Equipment Purchase
