Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-09-02,1600479861,7075.65,0.00,7075.65,Chaigeley Educational Foundation,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-02,1600479859,7383.65,0.00,7383.65,Chaigeley Educational Foundation,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-02,1600479860,7383.65,0.00,7383.65,Chaigeley Educational Foundation,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-02,1600479891,10711.35,0.00,10711.35,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-09-02,1600479786,11859.90,0.00,11859.90,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-09-02,1600479832,22882.80,3813.80,19069.00,Tameside Mbc,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2013-09-02,601096615,27548.17,4591.36,22956.81,G Jones Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-09-02,1600480736,28420.68,4736.78,23683.90,Manchester Ship Canal Company,Sustainable Regeneration,Principal Road Maint
Salford City Council,2013-09-02,601096616,42238.85,7039.81,35199.04,G Jones Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-09-02,601096612,160330.88,26721.81,133609.07,Vhe Construction Plc,Capital Expenditure,Works & Building
Salford City Council,2013-09-03,601094148,1188.76,0.00,1188.76,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601094149,1188.76,0.00,1188.76,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601094150,1188.76,0.00,1188.76,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601096688,521.41,0.00,521.41,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-09-03,601095685,570.00,0.00,570.00,Redacted Data,"Community, Health & Social Care",Transport
Salford City Council,2013-09-03,1600479934,598.80,99.80,499.00,Colson British Castors,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-03,1600479968,620.69,103.45,517.24,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-03,52369094,660.00,0.00,660.00,Xl Vehicle Parts Ltd,Environment and Community Safety,Vehicle Running Costs
Salford City Council,2013-09-03,1600480797,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480888,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480889,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480936,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600479939,762.00,127.00,635.00,Phonak Uk Ltd,Children's Services,Equipment Purchase
Salford City Council,2013-09-03,601095655,807.60,134.60,673.00,Take One Media Ltd,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2013-09-03,1600479796,836.50,139.42,697.08,Supplies Team,Children's Services,Stationery
Salford City Council,2013-09-03,1600480031,845.34,140.89,704.45,Viridor Waste (Greater Manchester),Sustainable Regeneration,Refuse Disposal
Salford City Council,2013-09-03,1600479957,870.95,145.16,725.79,Langham Products,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-03,1600481395,875.79,0.00,875.79,After Adoption,Children's Services,Consult/Contractors
Salford City Council,2013-09-03,601096700,911.15,0.00,911.15,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-09-03,1600480818,1020.00,170.00,850.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480819,1020.00,170.00,850.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480887,1020.00,170.00,850.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600480933,1020.00,170.00,850.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-03,1600479956,1200.00,200.00,1000.00,Marketing Manchester,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2013-09-03,1600480147,1500.00,0.00,1500.00,Redacted Data,Children's Services,Training expenses
Salford City Council,2013-09-03,1600481486,1659.60,276.60,1383.00,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-09-03,1600481027,1743.90,290.65,1453.25,S & S Marquees Ltd,Office of the Chief Executive,Equipment Hire
Salford City Council,2013-09-03,1600481341,1800.00,0.00,1800.00,Family Rights Group,Children's Services,Training expenses
Salford City Council,2013-09-03,601095226,1853.88,308.98,1544.90,Vodafone Formerly Cable & Wireless,Customer and Support Services,Telephones & Fax
Salford City Council,2013-09-03,1600480312,1968.72,328.12,1640.60,G4S Cash Solutions Uk Ltd,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2013-09-03,601096692,2290.26,0.00,2290.26,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-09-03,601096695,2290.26,0.00,2290.26,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-09-03,1600480036,2619.98,436.66,2183.32,Winsor Court (Solutions) Ltd,Children's Services,Other Prof Fees
Salford City Council,2013-09-03,601096652,4000.00,0.00,4000.00,Salford Aftercare,Children's Services,Children Act-Sect 23
Salford City Council,2013-09-03,601096686,4212.60,0.00,4212.60,Tullett Prebon (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2013-09-03,601096691,4925.77,0.00,4925.77,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2013-09-03,1600479925,8635.67,0.00,8635.67,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-09-03,1600479391,19334.04,3222.34,16111.70,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-09-03,601096614,26164.58,4360.76,21803.82,G Jones Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-09-03,601096683,33285.28,0.00,33285.28,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601096681,43196.80,0.00,43196.80,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601096682,46361.64,0.00,46361.64,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601096684,52987.64,0.00,52987.64,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-03,601096675,83965.62,13994.27,69971.35,Bibby Factors Northwest Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-04,1600480803,528.00,88.00,440.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-04,1600480572,543.40,90.57,452.83,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2013-09-04,601096720,573.58,95.60,477.98,Valuation Office Agency,Capital Expenditure,External Fees-Other
Salford City Council,2013-09-04,1600480297,576.00,96.00,480.00,Barry & Son Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-09-04,1600480501,660.00,110.00,550.00,Soft Surfaces Limited,Environment and Community Safety,Equipment Repair
Salford City Council,2013-09-04,1600480038,718.20,119.70,598.50,Manbat Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-04,1600480126,724.50,0.00,724.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-09-04,1600480561,754.50,125.75,628.75,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2013-09-04,1600480227,793.54,132.26,661.28,Phs Allclear,Children's Services,Cleaning Materials
Salford City Council,2013-09-04,1600480783,799.20,133.20,666.00,Warrington Truck Parts Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-09-04,1600480224,823.19,137.20,685.99,Vanguard Storage Systems,Sustainable Regeneration,Removal Expenses
Salford City Council,2013-09-04,601096756,835.00,0.00,835.00,Paypoint Plc,Sustainable Regeneration,Provisions
Salford City Council,2013-09-04,601096706,842.84,140.47,702.37,Southern Electric,Office of the Chief Executive,Electricity
Salford City Council,2013-09-04,1600480048,864.00,144.00,720.00,Tis Limited,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-04,1600480570,867.60,144.60,723.00,Rubax Lifts Ltd,Office of the Chief Executive,UV Lift Maint
Salford City Council,2013-09-04,1600480094,900.00,150.00,750.00,N Shawcross Ltd,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2013-09-04,1600480099,926.51,154.42,772.09,Limes Service Station,Environment and Community Safety,Vehicle Fuel
Salford City Council,2013-09-04,601096717,929.20,0.00,929.20,Together Trust,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-04,601096750,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096751,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096752,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096753,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096754,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601095505,1485.00,0.00,1485.00,Redacted Data,Children's Services,Children Act-Sect 17
Salford City Council,2013-09-04,1600481514,1750.00,0.00,1750.00,Priory Group,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-04,601096457,2010.00,0.00,2010.00,Redacted Data,Children's Services,Children Act-Sect 17
Salford City Council,2013-09-04,1600480765,2016.26,336.04,1680.22,G4S Cash Solutions Uk Ltd,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2013-09-04,601096741,2035.34,0.00,2035.34,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096742,2035.34,0.00,2035.34,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096743,2035.34,0.00,2035.34,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096744,2035.34,0.00,2035.34,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096740,2035.37,0.00,2035.37,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096372,2065.45,0.00,2065.45,The Planning Inspectorate,Capital Expenditure,External Fees-Other
Salford City Council,2013-09-04,52401840,2224.00,0.00,2224.00,Cliffe Enterprise,Office of the Chief Executive,Printing & Photocopying
Salford City Council,2013-09-04,1600480237,2724.13,454.02,2270.11,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2013-09-04,1600480938,2783.11,463.85,2319.26,Cornthwaite Agricultural Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-09-04,52401844,2910.60,485.10,2425.50,Chubb Systems Ltd,Customer and Support Services,Provisions
Salford City Council,2013-09-04,1600480151,3000.00,500.00,2500.00,Donald Insall Associates Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-09-04,1600480089,3268.33,0.00,3268.33,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2013-09-04,1600480141,3786.34,0.00,3786.34,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2013-09-04,601096719,3840.00,640.00,3200.00,Circuit Electrical Testing Limited,Environment and Community Safety,External Audit Fees
Salford City Council,2013-09-04,1600480142,4458.67,0.00,4458.67,George House Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-09-04,601096733,4500.00,750.00,3750.00,Peoples Voice Media,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2013-09-04,601096738,4759.60,0.00,4759.60,Life Opportunities,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601095268,4800.00,800.00,4000.00,Fantastic Fireworks,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-09-04,1600480054,4838.94,806.49,4032.45,Applewood Data Services,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-04,601096746,6805.29,0.00,6805.29,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096747,6805.29,0.00,6805.29,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096748,6805.29,0.00,6805.29,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096749,6805.29,0.00,6805.29,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096745,6805.35,0.00,6805.35,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096736,7123.52,0.00,7123.52,Life Opportunities,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,601096737,7123.52,0.00,7123.52,Life Opportunities,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,52401841,9895.30,0.00,9895.30,Cliffe Enterprise,Office of the Chief Executive,Printing & Photocopying
Salford City Council,2013-09-04,1600480152,10770.00,1795.00,8975.00,Donald Insall Associates Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-09-04,601096739,14247.03,0.00,14247.03,Life Opportunities,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-09-04,1600480165,15500.00,0.00,15500.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-09-04,1600480156,18600.00,0.00,18600.00,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-09-04,1600480068,28800.00,4800.00,24000.00,Ans Group Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-04,1600480051,40230.00,6705.00,33525.00,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-09-05,1600480472,510.00,85.00,425.00,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-09-05,52443166,536.04,23.98,512.06,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2013-09-05,1600480487,539.40,89.90,449.50,Acorn Pressurisation Services Ltd,Children's Services,Dev Servs Day to Day
Salford City Council,2013-09-05,52443232,555.60,92.60,463.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,52443208,641.45,106.91,534.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,52443225,641.45,106.91,534.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,1600477504,643.63,0.00,643.63,Stepping Stones Project,Children's Services,Rents
Salford City Council,2013-09-05,1600480191,671.65,111.94,559.71,B.S.K. Landscapes,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2013-09-05,1600477515,722.00,0.00,722.00,Cymdeithas Tai Cantref Cyf,Children's Services,Rents
Salford City Council,2013-09-05,52443171,743.17,12.35,730.82,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2013-09-05,1600481648,781.20,130.20,651.00,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2013-09-05,1600480510,800.00,0.00,800.00,Koolkarts Limited,Environment and Community Safety,Other Prof Fees
Salford City Council,2013-09-05,52443233,802.80,133.80,669.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,1600474342,812.25,0.00,812.25,Cymdeithas Tai Cantref Cyf,Children's Services,Rents
Salford City Council,2013-09-05,52443223,861.05,143.51,717.54,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,1600481275,869.40,144.90,724.50,Freight Transport Association,Environment and Community Safety,Materials
Salford City Council,2013-09-05,52443228,928.22,154.71,773.51,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,601095662,940.80,0.00,940.80,Sunny Bank (Prs) Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2013-09-05,52443206,958.88,0.00,958.88,Cousins Furniture,Customer and Support Services,Furniture
Salford City Council,2013-09-05,601096407,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-09-05,52443230,1089.74,181.63,908.11,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,1600480516,1134.00,189.00,945.00,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,1600480186,1178.40,196.40,982.00,Mott Macdonald Ltd,Environment and Community Safety,Prog Maint & Works
Salford City Council,2013-09-05,1600479960,1183.60,0.00,1183.60,Next Stage Limited,Children's Services,Rents
Salford City Council,2013-09-05,52443229,1227.76,204.62,1023.14,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-05,1600480265,1500.00,250.00,1250.00,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,1600473136,1528.00,0.00,1528.00,Next Stage Limited,Children's Services,Rents
Salford City Council,2013-09-05,1600480515,1656.00,276.00,1380.00,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,601096805,1701.66,283.61,1418.05,Howe Bridge Carpet Warehouse,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-09-05,601095592,1745.22,0.00,1745.22,Ofsted,Children's Services,Other Prof Fees
Salford City Council,2013-09-05,1600480403,2385.10,0.00,2385.10,North West Regional Youth Work Unit,Children's Services,Subscriptions
Salford City Council,2013-09-05,1600480233,2388.00,398.00,1990.00,Powercare,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-09-05,1600480230,2741.70,456.95,2284.75,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,601096822,2877.31,0.00,2877.31,Redacted Data,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-09-05,1600481642,2946.00,491.00,2455.00,Dolphin Mobility Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-09-05,601096841,3000.00,0.00,3000.00,Asons Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-09-05,1600473947,3200.00,0.00,3200.00,Care & Support Initiative,Children's Services,Rents
Salford City Council,2013-09-05,1600473948,3200.00,0.00,3200.00,Care & Support Initiative,Children's Services,Rents
Salford City Council,2013-09-05,1600473950,3200.00,0.00,3200.00,Care & Support Initiative,Children's Services,Rents
Salford City Council,2013-09-05,1600480242,3580.00,0.00,3580.00,Talley Group Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,601096803,3806.57,0.00,3806.57,United Utilities Water Limited,Sustainable Regeneration,Water
Salford City Council,2013-09-05,1600480505,3845.59,147.91,3697.68,Three Circles Fostering,Children's Services,Payts to Agencies
Salford City Council,2013-09-05,601096827,5022.00,837.00,4185.00,Walker Sime,Capital Expenditure,External Fees-Other
Salford City Council,2013-09-05,1600480264,6468.00,1078.00,5390.00,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-09-05,601096807,8076.30,0.00,8076.30,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-05,601096808,8401.77,0.00,8401.77,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-05,601096809,8513.47,0.00,8513.47,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-05,1600480231,8902.32,1483.72,7418.60,Frank Beirne Fabric Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-09-05,1600480511,9522.31,1587.06,7935.25,Nhs Greater Manchester CSU,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-09-05,601096806,9854.11,0.00,9854.11,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-05,601096810,9854.11,0.00,9854.11,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-09-05,1600480455,9952.75,0.00,9952.75,Salford Community & Voluntary Servi,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2013-09-05,1600480235,10998.00,1833.00,9165.00,Mci Diventi Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-09-05,1600480811,12600.00,2100.00,10500.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-05,1600480493,16143.50,0.00,16143.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-09-05,1600480506,16714.75,2785.79,13928.96,Salford Community Leisure Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-09-05,1600481665,21600.00,3600.00,18000.00,Helping Hands Minor Repairs Service,Sustainable Regeneration,Grants
Salford City Council,2013-09-05,1600480232,31800.00,5300.00,26500.00,County Arials Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-09-05,601096816,69333.98,11555.66,57778.32,Gva Grimley Ltd (Consulting),Capital Expenditure,Other Prof Fees
Salford City Council,2013-09-05,1600480935,70156.80,11692.80,58464.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-09-05,601096797,81525.42,13587.57,67937.85,G Jones Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-09-05,601096792,147976.04,24662.67,123313.37,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-09-06,601096875,516.92,0.00,516.92,Bartletts Solicitors Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2013-09-06,601096883,585.00,0.00,585.00,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2013-09-06,1600478899,627.02,9.62,617.40,Boots Store 1107,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-09-06,1600481270,641.45,106.91,534.54,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-09-06,1600481328,667.44,111.24,556.20,Scarab Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-09-06,601096853,696.00,116.00,580.00,Continuous Dataprint (Uk) Ltd,Customer and Support Services,Chief Officer - Exp
Salford City Council,2013-09-06,601096854,696.00,116.00,580.00,Continuous Dataprint (Uk) Ltd,Customer and Support Services,Chief Officer - Exp
Salford City Council,2013-09-06,1600481277,714.28,0.00,714.28,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2013-09-06,601096870,716.00,0.00,716.00,Talley Group Ltd,Capital Expenditure,VAT Adjustment
Salford City Council,2013-09-06,6001392044,739.14,0.00,739.14,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-09-06,6001392043,768.90,0.00,768.90,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-09-06,52512459,776.40,129.40,647.00,O2 Uk Payment,Customer and Support Services,Mobile Phones
Salford City Council,2013-09-06,52512454,798.38,133.07,665.31,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-09-06,6001392042,802.15,0.00,802.15,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-09-06,1600481299,863.00,0.00,863.00,Lexis Nexis,Customer and Support Services,Subscriptions
Salford City Council,2013-09-06,1600481319,974.70,0.00,974.70,Lloyds Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-09-06,1600481320,1016.85,0.00,1016.85,Lloyds Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-09-06,601096878,1020.00,0.00,1020.00,Berry And Berry,Customer and Support Services,Liability Insurance
