Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-12-02,1600487658,1656.29,276.05,1380.24,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-12-02,601103363,1702.35,0.00,1702.35,Wow Kids Ltd T/A Bright Futures,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,601103380,1891.50,0.00,1891.50,Xl Childcare,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487611,2046.80,0.00,2046.80,Carbrey Housing Ltd 2,Children's Services,Rents
Salford City Council,2013-12-02,601102209,2081.11,346.85,1734.26,Cunninghams,Environment and Community Safety,Licencing
Salford City Council,2013-12-02,1600487608,2112.00,352.00,1760.00,Creedon Healthcare,"Community, Health & Social Care",Equipment Repair
Salford City Council,2013-12-02,1600487626,2399.40,399.90,1999.50,Creedon Healthcare,"Community, Health & Social Care",Equipment Repair
Salford City Council,2013-12-02,1600487662,2627.61,437.94,2189.67,Speedy Products Ltd,Environment and Community Safety,Rents
Salford City Council,2013-12-02,1600489354,2664.00,444.00,2220.00,Cornerstone Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-12-02,601103358,2774.40,462.40,2312.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2013-12-02,1600487673,2902.38,483.73,2418.65,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2013-12-02,601103357,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2013-12-02,1600487651,3291.27,0.00,3291.27,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487623,3396.81,0.00,3396.81,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487654,3396.81,0.00,3396.81,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487621,3538.34,0.00,3538.34,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487653,3538.34,0.00,3538.34,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,1600487741,3761.00,0.00,3761.00,Salford Royal Nhs Foundation Trust,Children's Services,Payments to H A
Salford City Council,2013-12-02,1600487806,3857.14,0.00,3857.14,Chw Lodgings Ltd,Children's Services,Rents
Salford City Council,2013-12-02,601103371,4074.00,0.00,4074.00,Holyrood Day Nursery Salford,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,601103378,4292.25,0.00,4292.25,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,601103384,4651.22,775.18,3876.04,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,601103383,4822.33,803.70,4018.63,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,1600487718,4824.00,804.00,4020.00,X L Office Solutions,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-12-02,1600487616,5000.00,0.00,5000.00,Manchester City Council,"Community, Health & Social Care",Reinvestments
Salford City Council,2013-12-02,1600490010,5577.96,929.66,4648.30,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2013-12-02,1600485365,5784.00,0.00,5784.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,601103362,5982.60,997.10,4985.50,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,601103339,6380.94,1063.54,5317.40,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,1600489936,6615.00,0.00,6615.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-12-02,601103336,8624.74,1437.44,7187.30,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,1600487880,10744.19,1790.70,8953.49,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-12-02,601102784,13881.46,2313.58,11567.88,Warden Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-12-02,601103361,21614.40,3602.40,18012.00,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,1600489062,22082.81,3680.47,18402.34,Urban Vision Partnership Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-02,601103347,28070.59,4678.43,23392.16,Urban Vision Partnership Ltd,Customer and Support Services,Security/Equipment
Salford City Council,2013-12-02,601103354,117853.07,47.05,117806.02,British Gas Business,Capital Expenditure,Gas
Salford City Council,2013-12-02,601103388,122283.10,20380.52,101902.58,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-12-03,6001450506,5979.72,0.00,5979.72,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451136,2753.92,0.00,2753.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450680,2349.46,0.00,2349.46,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451214,1964.08,0.00,1964.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451110,1459.36,0.00,1459.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451132,1367.52,0.00,1367.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450868,1357.16,0.00,1357.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451238,1344.08,0.00,1344.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451006,1296.08,0.00,1296.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451104,1292.20,0.00,1292.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451057,1271.20,0.00,1271.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451213,1238.40,0.00,1238.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450949,1221.44,0.00,1221.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451147,1188.00,0.00,1188.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451145,1179.40,0.00,1179.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451085,1136.24,0.00,1136.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451062,1084.64,0.00,1084.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450483,1044.48,0.00,1044.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451008,1031.04,0.00,1031.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451117,988.28,0.00,988.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450588,964.32,0.00,964.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451207,949.32,0.00,949.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450985,941.84,0.00,941.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451151,924.00,0.00,924.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451017,906.88,0.00,906.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451191,906.60,0.00,906.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451044,884.96,0.00,884.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451205,815.17,0.00,815.17,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451253,814.08,0.00,814.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451097,801.28,0.00,801.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450463,754.28,0.00,754.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451186,749.00,0.00,749.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451049,747.52,0.00,747.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450537,741.48,0.00,741.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450856,739.24,0.00,739.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450818,708.96,0.00,708.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450879,692.80,0.00,692.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450982,676.84,0.00,676.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450865,674.40,0.00,674.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451124,667.48,0.00,667.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450946,667.36,0.00,667.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451115,660.80,0.00,660.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451271,636.00,0.00,636.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450486,633.92,0.00,633.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451149,614.24,0.00,614.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451181,599.32,0.00,599.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451131,590.68,0.00,590.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450689,583.12,0.00,583.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450502,582.48,0.00,582.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451052,581.44,0.00,581.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451250,580.32,0.00,580.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450732,576.60,0.00,576.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451050,567.16,0.00,567.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450638,565.04,0.00,565.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451167,561.20,0.00,561.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450570,552.04,0.00,552.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451054,548.64,0.00,548.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450669,543.36,0.00,543.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451146,535.00,0.00,535.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451229,533.60,0.00,533.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451111,528.44,0.00,528.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450654,528.04,0.00,528.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451053,527.76,0.00,527.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451030,522.52,0.00,522.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450742,519.76,0.00,519.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450996,519.48,0.00,519.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450749,517.56,0.00,517.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451009,515.12,0.00,515.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450621,512.68,0.00,512.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450897,507.76,0.00,507.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451256,504.64,0.00,504.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,1600490077,503.00,0.00,503.00,Zig Zag Venures,Children's Services,Marketing/Publicity
Salford City Council,2013-12-03,6001450695,514.08,0.00,514.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451170,514.44,0.00,514.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451106,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450918,526.32,0.00,526.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450997,526.32,0.00,526.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450961,526.68,0.00,526.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451095,527.24,0.00,527.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,1600489523,533.58,88.93,444.65,Thomas Hardie,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-12-03,6001450955,535.92,0.00,535.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451212,540.84,0.00,540.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450752,540.96,0.00,540.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450555,548.40,0.00,548.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451261,550.84,0.00,550.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450675,552.00,0.00,552.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450533,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450894,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450976,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450977,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450993,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451236,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451222,558.88,0.00,558.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451197,565.40,0.00,565.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451058,569.92,0.00,569.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451188,571.80,0.00,571.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451036,572.88,0.00,572.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451128,576.84,0.00,576.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451127,577.36,0.00,577.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450512,578.52,0.00,578.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,601103515,580.00,0.00,580.00,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2013-12-03,6001450832,585.08,0.00,585.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450979,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451022,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451269,597.96,0.00,597.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451119,599.96,0.00,599.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451130,601.32,0.00,601.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451176,618.56,0.00,618.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451113,621.76,0.00,621.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451251,622.72,0.00,622.72,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451157,628.32,0.00,628.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451223,633.36,0.00,633.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450948,636.48,0.00,636.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451192,636.48,0.00,636.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451034,639.52,0.00,639.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,1600487469,641.45,106.91,534.54,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-12-03,6001450530,643.12,0.00,643.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450494,644.64,0.00,644.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450785,646.80,0.00,646.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450628,648.00,0.00,648.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451237,648.96,0.00,648.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451005,656.04,0.00,656.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451138,656.80,0.00,656.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451102,660.08,0.00,660.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,601103546,660.98,0.00,660.98,Redacted Data,Capital Expenditure,Tenants Rental
Salford City Council,2013-12-03,6001450705,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450989,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450990,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450835,674.52,0.00,674.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,601103511,679.66,0.00,679.66,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2013-12-03,6001450766,683.76,0.00,683.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450882,693.00,0.00,693.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,601103483,697.14,0.00,697.14,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2013-12-03,6001451155,700.00,0.00,700.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450666,701.32,0.00,701.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451240,708.44,0.00,708.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451140,709.68,0.00,709.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450488,710.96,0.00,710.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451160,734.84,0.00,734.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,1600488215,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-12-03,6001450527,749.28,0.00,749.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451148,757.00,0.00,757.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451084,767.20,0.00,767.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451252,771.40,0.00,771.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450956,773.76,0.00,773.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450776,775.68,0.00,775.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450698,776.16,0.00,776.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451144,776.16,0.00,776.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,56131474,784.26,130.71,653.55,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-12-03,6001450892,785.40,0.00,785.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450913,785.40,0.00,785.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451088,792.06,0.00,792.06,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450574,800.65,0.00,800.65,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450632,819.00,0.00,819.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450611,821.08,0.00,821.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451094,826.20,0.00,826.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451011,826.98,0.00,826.98,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001450598,831.60,0.00,831.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,6001451193,838.12,0.00,838.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-12-03,1600489653,840.00,140.00,700.00,S & S Marquees Ltd,Office of the Chief Executive,Other Prof Fees
