Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2015-07-02,1600538342,113154.19,0,113154.19,Foundations Support & Care Services,Children's Services,Payts to Agencies
Salford City Council,2015-07-02,1600539652,538.44,89.74,448.7,G4S Cash Solutions Uk Ltd,Children's Services,Clothing & Uniforms
Salford City Council,2015-07-02,1600538366,3600,600,3000,Gm Business Support Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2015-07-02,1600538869,781.2,130.2,651,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2015-07-02,1600537851,1065.6,177.6,888,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2015-07-02,1600538836,24540,4090,20450,Groundwork Landscapes Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2015-07-02,1600539087,576,0,576,Guild Hall Over 60'S,"Community, Health & Social Care",Grants
Salford City Council,2015-07-02,601145207,1903.28,0,1903.28,Home Focus,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-07-02,1600538448,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2015-07-02,atdvsedqm,517.2,86.2,431,Lion Fpg,Customer and Support Services Services,Print & Photocopying
Salford City Council,2015-07-02,tjhrwpuvo,569,0,569,Lion Fpg,Customer and Support Services Services,Print & Photocopying
Salford City Council,2015-07-02,6001816666,518.17,0,518.17,Living Ambitions (Moving On Up,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2015-07-02,1600538937,690.77,115.13,575.64,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2015-07-02,1600538951,1130.52,188.42,942.1,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2015-07-02,1600538953,722.62,120.44,602.18,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2015-07-02,1600538952,24311.4,4051.9,20259.5,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2015-07-02,1600538950,37110.16,6185.03,30925.13,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2015-07-02,1600538062,2000,0,2000,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2015-07-02,1600536731,1377,229.5,1147.5,Metric Group Limited,Sustainable Regeneration,Prog Maint & Works
Salford City Council,2015-07-02,1600538871,92279.04,15379.84,76899.2,P Casey & Co Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2015-07-02,1600538343,9000,1500,7500,Premier Legends Ltd,Children's Services,Marketing/Publicity
Salford City Council,2015-07-02,6001816465,1185,0,1185,Redacted Data,Children's Services,Fost Parent-Bas alls
Salford City Council,2015-07-02,601143856,645,0,645,Redacted Data,Children's Services,Grounds Maintenance
Salford City Council,2015-07-02,601145208,28628.76,0,28628.76,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-02,6001816678,865.4,0,865.4,Redacted Data,Children's Services,Rents
Salford City Council,2015-07-02,601145188,1106,0,1106,Redacted Data,"Community, Health & Social Care",Rents
Salford City Council,2015-07-02,1600537961,125884.27,20980.71,104903.56,S & W Tlp Education Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2015-07-02,1600539612,16448.48,2741.41,13707.07,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2015-07-02,601145196,646.7,0,646.7,Salford City Council,Environment and Community Safety,Other Prof Fees
Salford City Council,2015-07-02,1600538435,3064.46,510.74,2553.72,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2015-07-02,1600538434,10166.66,0,10166.66,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2015-07-02,1600535846,2252,0,2252,Solopress.Com,Children's Services,Print & Photocopying
Salford City Council,2015-07-02,1600537734,1378.8,229.8,1149,Spectra Security,Sustainable Regeneration,Security/Equipment
Salford City Council,2015-07-02,2204075237,19571,0,15971,Taffys Tyres,Children's Services,Compensation & Legal Fees
Salford City Council,2015-07-02,601144056,3042.64,0,3042.64,The Ormerod Home Trust Limited,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-02,601145165,600,0,600,Urban Angels,Customer and Support Services,Catering Materials
Salford City Council,2015-07-02,601145217,930,0,930,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-07-02,601145218,930,0,930,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-07-02,601145219,930,0,930,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-07-03,1600538960,600,100,500,A&D Transport,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-03,1600539730,611.82,101.98,509.84,Alliance Disposables Ltd,Children's Services,Cleaning Materials
Salford City Council,2015-07-03,ohnexsqsh,2570.6,428.43,2142.17,Apple Kiosk Gbp,"Community, Health & Social Careocial Care",Equipment Purchase
Salford City Council,2015-07-03,1600538962,690.72,115.12,575.6,Berkeley Scott Ltd,Children's Services,Agency Fees
Salford City Council,2015-07-03,honbxjfow,1321.35,0,1321.35,Birtwistle Butcher,Environment and Community Safety,Food and refreshment
Salford City Council,2015-07-03,1600539734,797.62,0,797.62,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2015-07-03,iihkbdeas,1235.04,205.84,1029.2,Burrbaxter Print,Customer and Support Services Services,Print & Photocopying
Salford City Council,2015-07-03,1600539693,3321.34,0,3321.34,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,1600539694,3452.62,0,3452.62,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,6001817472,1558.55,0,1558.55,Care Direct Salford Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2015-07-03,6001817474,3463.35,0,3463.35,Cherrytree Vale Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,1600538619,3786.34,0,3786.34,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,1600538074,4782.99,0,4782.99,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,1600538966,2083.8,347.3,1736.5,Chubb Fire And Security Ltd,Sustainable Regeneration,Equipment Purchase
Salford City Council,2015-07-03,601145233,8030.82,0,8030.82,Community Integrated Care,"Community, Health & Social Care",Resid Care Home
Salford City Council,2015-07-03,6001817478,4802.69,0,4802.69,Community Integrated Care Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,kxhnmremg,559.2,0,559.2,Duraweld Ltd,Customer and Support Services Services,Stationery
Salford City Council,2015-07-03,601143220,22484.16,0,22484.16,Electricity North West Ltd,Capital Expenditure,Works & Building
Salford City Council,2015-07-03,1600538097,551,0,551,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,1600538099,667,0,667,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,601145237,50000,0,50000,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-07-03,1600538929,1436.4,239.4,1197,G Jones Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2015-07-03,1600538349,4458.67,0,4458.67,George House Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-07-03,1600539376,576.05,26.1,549.95,Georgemead Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-07-03,1600538883,850,0,850,Goldman Day Nursery Ltd,Children's Services,Grants
Salford City Council,2015-07-03,1600538968,3480,580,2900,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-03,601144876,963.94,160.66,803.28,Kone Plc,Children's Services,Equipment Repair
Salford City Council,2015-07-03,1600538791,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-07-03,1600539732,529.93,48.98,480.95,Lexis Nexis,"Community, Health & Social Care",Books & Periodicals
Salford City Council,2015-07-03,6001817505,2875.55,0,2875.55,Lifeways Community Care,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,6001817506,2875.55,0,2875.55,Lifeways Community Care,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,6001817507,2875.55,0,2875.55,Lifeways Community Care,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,6001817508,2875.55,0,2875.55,Lifeways Community Care,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-03,1600539029,6204,1034,5170,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-03,xpzmkvjht,654,0,654,Majestic Hotel,Customer and Support Services Services,Staff Travel
Salford City Council,2015-07-03,1600538970,565.2,94.2,471,Maxwell Amenity Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2015-07-03,601144248,5214,0,5214,Mike Davies Transport Ltd,Children's Services,Pupil Assistance
Salford City Council,2015-07-03,601145251,713,0,713,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2015-07-03,601145235,36014.09,6002.35,30011.74,Peel Media Ltd,Chief Executives,Premises Insurance
Salford City Council,2015-07-03,1600538437,515.71,85.95,429.76,Prism Medical Uk,"Community, Health & Social Care",Equipment-special
Salford City Council,2015-07-03,1600538439,627.53,104.59,522.94,Prism Medical Uk,"Community, Health & Social Care",Equipment-special
Salford City Council,2015-07-03,1600538441,1755,292.5,1462.5,Prism Medical Uk,"Community, Health & Social Care",Equipment-special
Salford City Council,2015-07-03,601144374,1103.46,183.91,919.55,Psi (Resources) Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2015-07-03,6001817484,783.08,0,783.08,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817495,5051.87,0,5051.87,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817496,5073.63,0,5073.63,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817497,5073.63,0,5073.63,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817498,5125.39,0,5125.39,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817501,5243.82,0,5243.82,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817481,5812.5,0,5812.5,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817483,6003.83,0,6003.83,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817503,8238.54,0,8238.54,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817504,8813.82,0,8813.82,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817477,27655.26,0,27655.26,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,6001817486,30371.52,0,30371.52,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-07-03,1600538344,1916.4,319.4,1597,Rehabilitation Manufacturing,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-03,1600539417,1380,230,1150,S & S Marquees Ltd,Chief Executives,Contract Hire
Salford City Council,2015-07-03,1600538879,9937,0,9937,Salford City Reds Foundation,Customer and Support Services,Payts to Agencies
Salford City Council,2015-07-03,1600539031,6500,0,6500,Salford Community Leisure Ltd,Children's Services,Building Rep & Maint
Salford City Council,2015-07-03,1600539774,70014,11669,58345,Salford Community Leisure Ltd,"Community, Health & Social Care",SCL management fee
Salford City Council,2015-07-03,1600538426,1105.69,184.28,921.41,Specialist Computer Centres Plc,"Community, Health & Social Care",Computer Equipment
Salford City Council,2015-07-03,1600538424,1636.96,272.83,1364.13,Specialist Computer Centres Plc,Children's Services,Computer Equipment
Salford City Council,2015-07-03,601145232,1638.3,273.05,1365.25,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2015-07-03,1600538073,2000,0,2000,The Carbon Literacy Trust,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2015-07-03,601144532,2019.6,336.6,1683,Trinity Mirror Publishing Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2015-07-03,1600538324,11940,1990,9950,Ukcm Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2015-07-06,1600539837,2756583,114866.8,2641716.2,Aspire: For Intelligent Care And Support,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-07-06,ueqkdcuff,572.03,77.14,494.89,Brake Bros Ltd,Environment and Community Safety,Food and refreshment
Salford City Council,2015-07-06,1600539140,626.4,104.4,522,Cg Cleaning,Sustainable Regeneration,Cleaning Services
Salford City Council,2015-07-06,1600539153,3217.2,536.2,2681,Cg Cleaning,Sustainable Regeneration,Cleaning Services
Salford City Council,2015-07-06,1600536490,1125.6,187.6,938,Cia 2000 Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2015-07-06,1600538120,762,127,635,Cia 2000 Ltd,Sustainable Regeneration,UV Light/Fire
Salford City Council,2015-07-06,1600538500,82197.9,13699.65,68498.25,Citizens Advice Bureau,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2015-07-06,1600539042,598.2,99.7,498.5,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-06,1600539154,1581.32,263.55,1317.77,Electricity North West Ltd,Capital Expenditure,Ext Fees-E & M Engs
Salford City Council,2015-07-06,1600538750,960,160,800,Ellesmere Engineering Co Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2015-07-06,1600538467,584.4,97.4,487,G Jones Builders,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2015-07-06,1600537600,7261.2,1210.2,6051,G Jones Ltd,Capital Expenditure,Works & Building
Salford City Council,2015-07-06,1600539084,55252.8,9208.8,46044,Grant Thornton Uk Llp,Customer and Support Services,District Audit Fees
Salford City Council,2015-07-06,601145268,25301.53,4216.95,21084.58,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2015-07-06,601145267,52176.88,8696.2,43480.68,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2015-07-06,601145264,636,0,636,Health & Safety Laboratory,Sustainable Regeneration,Medical Health/Safe
Salford City Council,2015-07-06,601145265,636,0,636,Health & Safety Laboratory,Sustainable Regeneration,Medical Health/Safe
Salford City Council,2015-07-06,1600539049,810.12,135.02,675.1,Helping Hand Company,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-06,601144878,1555.2,259.2,1296,Hodgkinson Bennis Ltd,Children's Services,Building Rep & Maint
Salford City Council,2015-07-06,601145273,708.91,118.15,590.76,Itl North East Ltd,Capital Expenditure,Translation Fees
Salford City Council,2015-07-06,1600538679,941.8,156.97,784.83,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2015-07-06,1600538660,1273.97,212.33,1061.64,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2015-07-06,1600539037,2694,449,2245,Knight Kavanagh & Page,Capital Expenditure,Other Works
Salford City Council,2015-07-06,1600539617,4500,0,4500,Loispec Ltd,Children's Services,Consult/Contractors
Salford City Council,2015-07-06,601145278,900,0,900,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2015-07-06,1600539034,7500,0,7500,North West Employment Agency,Children's Services,Training of others
Salford City Council,2015-07-06,601144551,29980.04,4996.67,24983.37,North West Employment Agency,Customer and Support Services,Vehicle Hire
Salford City Council,2015-07-06,1600538748,940944.56,156824.09,784120.47,Pendleton Together Operating Ltd,Sustainable Regeneration,Unitary Charge
Salford City Council,2015-07-06,601145281,5103,0,5103,Redacted Data,"Community, Health & Social Care",Carers Respite
Salford City Council,2015-07-06,1600538112,2268,378,1890,Sap (Uk) Limited,Customer and Support Services,Training expenses
Salford City Council,2015-07-06,1600539044,944.22,157.37,786.85,Sensory Technology,Children's Services,Building Rep & Maint
Salford City Council,2015-07-06,1600539036,5474.4,912.4,4562,Streetmaster,Environment and Community Safety,Equipment Purchase
Salford City Council,2015-07-06,1600538383,2730,455,2275,Sunrise Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-06,601145037,894.49,149.08,745.41,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2015-07-06,601144742,5172.95,0,5172.95,Together Trust,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-07,1600539860,18000,0,18000,Adoption Matters,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,601145307,18000,3000,15000,Aon Ltd,Customer and Support Services,Repaymt-Insur Hldg
Salford City Council,2015-07-07,1600538389,5430.6,905.1,4525.5,Apem Ltd,Sustainable Regeneration,Electricity
Salford City Council,2015-07-07,601145319,990,165,825,Arjohuntleigh Uk,Sustainable Regeneration,Equipment Repair
Salford City Council,2015-07-07,1600538698,3870.57,0,3870.57,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,1600538699,4244.79,0,4244.79,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,1600539876,770,0,770,Birtenshaw Hall,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,601145288,914.29,0,914.29,Care & Support Initiative,Children's Services,Rents
Salford City Council,2015-07-07,1600539864,6813.03,0,6813.03,Care Uk Learning Disabilities Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-07-07,1600539396,4349.56,724.93,3624.63,Community Forest Trust Ltd,Sustainable Regeneration,Oth Office Expenses
Salford City Council,2015-07-07,601145300,54065.44,0,54065.44,Community Integrated Care,"Community, Health & Social Care",Resid Care Home
Salford City Council,2015-07-07,1600539529,3342.9,0,3342.9,Compass Fostering Nw Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,1600538800,3407.1,0,3407.1,Compass Fostering Nw Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,1600539546,1440,240,1200,Cws Technology,Environment and Community Safety,Security/Equipment
Salford City Council,2015-07-07,601145316,9346.25,1557.71,7788.54,Danfo (Uk ) Ltd,Sustainable Regeneration,Consult/Contractors
Salford City Council,2015-07-07,1600539093,513.6,85.6,428,Dawson Rentals,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-07-07,601145308,3916,0,3916,Disclosure & Barring Service,Environment and Community Safety,Other Prof Fees
Salford City Council,2015-07-07,601145312,1248,208,1040,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2015-07-07,601145291,631.92,105.32,526.6,Experian Ltd,Customer and Support Services,Oth Office Expenses
Salford City Council,2015-07-07,601145289,1071.24,178.54,892.7,Experian Ltd,Customer and Support Services,Oth Office Expenses
Salford City Council,2015-07-07,601145293,2493.41,0,2493.41,Fiddlers Lane Primary School,Children's Services,Hire of Facilities
Salford City Council,2015-07-07,1600539185,635.6,105.93,529.67,G Jones Builders,Children's Services,Adaptations
Salford City Council,2015-07-07,1600538356,1653.6,275.6,1378,Gilks (Nantwich) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-07-07,uruldlips,780,0,780,Hmcourts-Service.G,Customer and Support Services Services,Legal Fees
Salford City Council,2015-07-07,rulhbkpri,4242,0,4242,Hmcourts-Service.G,Customer and Support Services Services,Legal Fees
Salford City Council,2015-07-07,qwccdrjoc,793.2,132.2,661,Indigo Lithoprint Ltd,Customer and Support Services Services,Print & Photocopying
Salford City Council,2015-07-07,1600539863,6160,0,6160,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-07-07,1600539205,1422,237,1185,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-07-07,1600539400,3208.25,0,3208.25,Loreto Sixth Form College,Children's Services,Pupil Assistance
Salford City Council,2015-07-07,601145285,875.6,0,875.6,Paragon (Uk) Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-07-07,601145298,573.74,95.62,478.12,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145306,579.6,96.6,483,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145295,597.88,99.65,498.23,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145299,597.88,99.65,498.23,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145296,600,100,500,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145305,600,100,500,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,601145297,690,115,575,Print Image Network Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-07-07,1600539220,5708.4,951.4,4757,Rivermeade Signs Limited,Capital Expenditure,Miscellaneous Exes
