Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2014-02-03,1600492361,512.33,85.39,426.94,E & J Kane Ltd,Sustainable Regeneration,Mobile Phones
Salford City Council,2014-02-03,1600492679,1349.46,64.26,1285.20,Emo Oil Ltd,Children's Services,Fuel Oil
Salford City Council,2014-02-03,1600495425,675.60,0.00,675.60,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600495447,994.58,0.00,994.58,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600494298,568.10,0.00,568.10,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600494301,598.05,0.00,598.05,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600494300,717.60,0.00,717.60,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492923,15500.00,0.00,15500.00,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,601107449,1563.03,0.00,1563.03,G Jones Ltd,Customer and Support Services,VAT Adjustment
Salford City Council,2014-02-03,1600492472,510.00,85.00,425.00,Gerald Simonds Healthcare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-02-03,1600494578,15750.00,2625.00,13125.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-02-03,1600494579,87696.00,14616.00,73080.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-02-03,601106630,34474.04,0.00,34474.04,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-02-03,601106632,45172.88,0.00,45172.88,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-02-03,601106631,52987.64,0.00,52987.64,Inspirit Care Limited,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-02-03,601107457,768.89,128.15,640.74,Jacobs,Customer and Support Services,Debt Recoveries Agen
Salford City Council,2014-02-03,1600495399,7951.20,1325.20,6626.00,Jontek Ltd,Sustainable Regeneration,Computer Maintenance
Salford City Council,2014-02-03,1600494042,1260.30,210.05,1050.25,Language Empire Limited,Children's Services,Interpreter/translat
Salford City Council,2014-02-03,1600495423,638.38,106.40,531.98,M.A.C. Building Products Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-02-03,1600492471,18501.53,3083.59,15417.94,Manchester City Council,Capital Expenditure,External Fees-Other
Salford City Council,2014-02-03,601107479,2718.22,0.00,2718.22,Merlyn Electronics,Children's Services,Grants
Salford City Council,2014-02-03,1600492536,682.67,113.78,568.89,Metric Group Limited,Sustainable Regeneration,Electricity
Salford City Council,2014-02-03,601106973,2669.98,445.00,2224.98,Mitie Security Ltd,"Community, Health & Social Care",Security/Equipment
Salford City Council,2014-02-03,1600482494,558.00,93.00,465.00,Northgate Information Solutions,Customer and Support Services,Computer Software
Salford City Council,2014-02-03,601106984,3587.01,0.00,3587.01,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600493029,36125.00,0.00,36125.00,Pure Innovations Ltd,Customer and Support Services,Payts to Agencies
Salford City Council,2014-02-03,1600493427,1344.00,224.00,1120.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,1600493542,1502.40,250.40,1252.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,601107453,966.16,0.00,966.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2014-02-03,601107452,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2014-02-03,601107473,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-02-03,601107475,3585.00,0.00,3585.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-03,601107469,613.42,0.00,613.42,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-02-03,601107483,550.00,0.00,550.00,Redacted Data,Sustainable Regeneration,Rental Bonds
Salford City Council,2014-02-03,601107482,560.00,0.00,560.00,Redacted Data,Sustainable Regeneration,Rental Bonds
Salford City Council,2014-02-03,601107467,973.20,0.00,973.20,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-02-03,601107465,9579.44,0.00,9579.44,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-02-03,601107539,543.36,0.00,543.36,Redacted Data,"Community, Health & Social Care",Sessional
Salford City Council,2014-02-03,1600493452,943.74,157.29,786.45,Redacted Data,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-02-03,1600493939,554.04,92.34,461.70,Rubax Lifts Ltd,Sustainable Regeneration,UV Lift Maint
Salford City Council,2014-02-03,601107477,1974.08,0.00,1974.08,Salford Community Leisure Ltd,Children's Services,Grants
Salford City Council,2014-02-03,1600493381,95000.00,0.00,95000.00,Salford Royal Nhs Foundation Trust,Environment and Community Safety,Grants - External
Salford City Council,2014-02-03,1600493421,10455.00,0.00,10455.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payments to H A
Salford City Council,2014-02-03,1600493383,17165.00,0.00,17165.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-02-03,1600493382,21750.00,0.00,21750.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-02-03,1600493688,59028.00,0.00,59028.00,Salford Royal Nhs Foundation Trust,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600493571,220943.00,0.00,220943.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-02-03,1600493572,337408.25,0.00,337408.25,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-02-03,601107423,1043.33,173.89,869.44,Saltax Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-02-03,601107425,1075.20,179.20,896.00,Saltax Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-02-03,601107422,1137.84,189.64,948.20,Saltax Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-02-03,1600495021,1708.82,284.80,1424.02,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,1600494583,3410.40,568.40,2842.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,1600494584,4423.20,737.20,3686.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,1600494411,10334.40,1722.40,8612.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-02-03,1600492499,13263.57,0.00,13263.57,Sandcastle Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492504,17284.00,0.00,17284.00,St. John Vianney School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-02-03,1600492754,12000.00,2000.00,10000.00,Street Uk Services Ltd,Capital Expenditure,Other Works
Salford City Council,2014-02-03,601107480,2217.60,0.00,2217.60,Sunny Days Childrens Nursery,Children's Services,Grants
Salford City Council,2014-02-03,601106982,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492932,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492934,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,601106974,874.00,0.00,874.00,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,601106979,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492936,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-03,1600492712,1332.00,222.00,1110.00,Telecare Services Association,Sustainable Regeneration,Subscriptions
Salford City Council,2014-02-03,601107382,552.70,92.12,460.58,Tnt (Uk) Ltd,Customer and Support Services,Postage
Salford City Council,2014-02-03,601107381,4372.76,728.79,3643.97,Tnt (Uk) Ltd,Customer and Support Services,Postage
Salford City Council,2014-02-03,1600492498,4777.74,0.00,4777.74,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-02-03,58206759,509.85,0.00,509.85,Trading Places,Sustainable Regeneration,Rents
Salford City Council,2014-02-03,601106218,673.20,112.20,561.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2014-02-03,601106799,2754.00,459.00,2295.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2014-02-03,1600495400,9721.20,1620.20,8101.00,Urban Vision Partnership Ltd,Capital Expenditure,Other Works
Salford City Council,2014-02-03,601107398,3282.54,547.09,2735.45,Virgin Media Business,Customer and Support Services,Broadband services
Salford City Council,2014-02-03,601107409,1284.26,214.04,1070.22,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-03,601107414,1302.37,217.06,1085.31,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-03,601107411,10218.95,1703.16,8515.79,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-03,601107412,10338.90,1723.15,8615.75,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-03,601107405,10395.54,1732.59,8662.95,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-03,601107478,2718.22,0.00,2718.22,You Buy We Fit Ltd,Children's Services,Grants
Salford City Council,2014-02-04,1600492963,169417.50,0.00,169417.50,Age Concern Salford,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2014-02-04,1600494076,948.50,158.08,790.42,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2014-02-04,601106292,9731.00,0.00,9731.00,Alternative Futures Group Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-02-04,1600492758,600.00,100.00,500.00,Altia Solutions Limited,Environment and Community Safety,Computer Software
Salford City Council,2014-02-04,1600494353,1176.00,196.00,980.00,Barratt & Hughes,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-02-04,58514889,517.94,3.79,514.15,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2014-02-04,1600492687,1055.16,175.86,879.30,Bristol Maid,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-02-04,1600492952,1978.80,329.80,1649.00,Cia 2000 Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-02-04,1600494636,1935.00,0.00,1935.00,City Centre Cruises,Office of the Chief Executive,Gen Resaleable Items
Salford City Council,2014-02-04,1600494635,1335.00,0.00,1335.00,City Centre Cruises,Office of the Chief Executive,Hire of Facilities
Salford City Council,2014-02-04,1600495494,577.50,0.00,577.50,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600495491,924.00,0.00,924.00,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,601107648,9252.00,0.00,9252.00,Disclosure & Barring Service,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-02-04,1600492686,761.47,126.91,634.56,E File Uk Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-02-04,1600492738,5100.00,850.00,4250.00,Ebma Solutions Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2014-02-04,1600492907,6300.00,1050.00,5250.00,Ebma Solutions Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2014-02-04,601107336,692.80,115.47,577.33,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,1600492677,6476.40,1079.40,5397.00,Edufocus,Children's Services,Computer Software
Salford City Council,2014-02-04,601107333,53148.25,8858.04,44290.21,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,1600493350,17180.10,2863.35,14316.75,G Jones Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-02-04,601107686,5016.00,0.00,5016.00,Greater Manchester Learning,Customer and Support Services,GM City Skillz fund
Salford City Council,2014-02-04,1600494186,600.00,100.00,500.00,High Adventure Oec Ltd,Children's Services,Leisure Activity
Salford City Council,2014-02-04,1600492960,1518.00,253.00,1265.00,High Adventure Oec Ltd,Children's Services,Leisure Activity
Salford City Council,2014-02-04,1600493000,1097.02,182.86,914.16,Homecrafts Davyhulme,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-02-04,1600493090,2190.00,365.00,1825.00,Itn Mark Education,Children's Services,Agency Fees
Salford City Council,2014-02-04,1600495454,1130.40,188.40,942.00,Johnston Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-02-04,1600492916,510.00,85.00,425.00,Kensite Services Ltd,Office of the Chief Executive,Equipment Hire
Salford City Council,2014-02-04,1600492674,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600492675,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600494182,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600494183,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600494185,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600494187,1200.00,0.00,1200.00,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2014-02-04,1600492859,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-02-04,1600495509,560.95,93.49,467.46,M.A.C. Building Products Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-02-04,601107670,1038.16,173.03,865.13,Morgan Hunt Uk Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,601107672,12193.00,0.00,12193.00,Nhs Salford Ccg,"Community, Health & Social Care",Payments to H A
Salford City Council,2014-02-04,1600493316,1468.32,244.72,1223.60,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2014-02-04,1600491371,2229.07,371.51,1857.56,P. McGuinness & Co Limited,Capital Expenditure,Demolition
Salford City Council,2014-02-04,1600489783,5020.72,836.78,4183.94,Panel Systems,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-02-04,1600492666,1582.49,263.75,1318.74,Phoenix Software Ltd,Customer and Support Services,Computer Software
Salford City Council,2014-02-04,601107337,3641.43,606.90,3034.53,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,1600492872,2393.88,398.98,1994.90,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-02-04,1600492873,2393.88,398.98,1994.90,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-02-04,601107605,541.16,0.00,541.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107599,553.52,0.00,553.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107593,567.48,0.00,567.48,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107587,570.16,0.00,570.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107612,579.96,0.00,579.96,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107617,603.16,0.00,603.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107604,638.64,0.00,638.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107594,644.32,0.00,644.32,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107603,695.24,0.00,695.24,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107609,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107613,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107621,745.08,0.00,745.08,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107596,781.04,0.00,781.04,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107590,795.60,0.00,795.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107597,851.52,0.00,851.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107585,869.04,0.00,869.04,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107618,922.48,0.00,922.48,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107606,927.92,0.00,927.92,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107608,1473.81,0.00,1473.81,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107589,1962.64,0.00,1962.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107586,3148.08,0.00,3148.08,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-02-04,601107338,2870.94,478.45,2392.49,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,601107666,2940.97,0.00,2940.97,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600492778,3064.46,510.74,2553.72,Salford Nhs Primary Care Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-02-04,1600492961,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-02-04,1600492966,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-02-04,1600492925,37143.75,0.00,37143.75,Salford Womens Aid,Environment and Community Safety,Grants
Salford City Council,2014-02-04,601107421,1250.57,208.43,1042.14,Saltax Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-02-04,1600493155,2034.96,339.16,1695.80,Sitexorbis Limited,Capital Expenditure,Other Works
Salford City Council,2014-02-04,1600492757,813.00,135.50,677.50,Solon Security,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,601107038,845.50,0.00,845.50,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600492933,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600492935,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,601107014,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600492938,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600495504,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-04,1600492917,3388.36,564.73,2823.63,The Lucy Faithfull Foundation,Children's Services,Training of Others
Salford City Council,2014-02-04,1600494137,4962.00,0.00,4962.00,Thomasson Memorial School,Children's Services,Payts to Other LA's
Salford City Council,2014-02-04,601107635,20098.45,3349.74,16748.71,Urban Vision Partnership Ltd,Customer and Support Services,Security/Equipment
Salford City Council,2014-02-04,601107741,1568.00,0.00,1568.00,Vestacare Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-02-04,601107740,1920.00,0.00,1920.00,Vestacare Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-02-04,1600492680,662.40,110.40,552.00,Viglen,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-02-04,601107406,1037.69,172.95,864.74,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-02-04,601107335,6195.09,1032.53,5162.56,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-04,58270591,828.60,0.00,828.60,Warrington Borough Tra,Customer and Regulatory Services,VMS MOTs
Salford City Council,2014-02-05,601106386,525.13,87.52,437.61,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-05,1600493167,560.34,93.39,466.95,Allred Electrical Factors Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-02-05,1600493099,6463.92,1077.32,5386.60,Ans Group Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-02-05,1600492968,988.80,164.80,824.00,Barnardos North West,Children's Services,Training expenses
Salford City Council,2014-02-05,1600474459,2701.62,450.27,2251.35,Better Blind Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-02-05,58514881,615.00,16.38,598.62,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2014-02-05,601106270,76752.65,12792.11,63960.54,Carillion Construction Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2014-02-05,1600493221,619.09,103.18,515.91,Chipside Ltd,Sustainable Regeneration,IT  Licence Fee
Salford City Council,2014-02-05,1600492937,654.00,109.00,545.00,Dcs Joncare Limited,"Community, Health & Social Care",Equipment-Paediatric
Salford City Council,2014-02-05,1600493832,795.60,132.60,663.00,Door Repair Service  Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-02-05,1600493822,506.88,84.48,422.40,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-02-05,1600493773,1471.36,245.23,1226.13,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-02-05,1600495611,17909.45,2984.91,14924.54,E & J Kane Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-02-05,1600493784,3840.00,640.00,3200.00,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-02-05,601107797,13938.75,0.00,13938.75,Exeter Royal Academey,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-02-05,1600493537,504.00,84.00,420.00,Five Star Fencing,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-05,1600493534,6506.40,1084.40,5422.00,Five Star Fencing,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-02-05,601107781,606.64,101.11,505.53,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-05,601107784,778.22,129.70,648.52,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-05,601107783,1160.03,193.34,966.69,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-05,1600493096,5143.52,0.00,5143.52,Fostering Outcomes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-02-05,1600493105,25100.00,0.00,25100.00,G.M.C.P (Enterprise) Ltd,Children's Services,Grants
Salford City Council,2014-02-05,601107768,3500.00,0.00,3500.00,Gws Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-02-05,1600492774,2592.00,432.00,2160.00,Hint Media,Children's Services,Marketing/Publicity
Salford City Council,2014-02-05,1600493106,5490.00,915.00,4575.00,Impact Security Services Limited,Children's Services,Training expenses
Salford City Council,2014-02-05,1600494990,2136.00,356.00,1780.00,Leigh Dogs And Cats Home Ltd,Environment and Community Safety,Animal Boarding Fees
Salford City Council,2014-02-05,1600495808,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-02-05,601107739,604.80,100.80,504.00,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-02-05,601107814,604.80,100.80,504.00,Meridian Business Support,Environment and Community Safety,Agency Fees
