Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-06-03,1600471437,540,90,450,Early Intervention Wales Training L,Children's Services,Training expenses
Salford City Council,2013-06-03,1600473656,35710.80,5951.80,29759.00,Elliot Group Ltd,Capital Expenditure,Other Works
Salford City Council,2013-06-03,601089968,579.95,0,579.95,Enterprise Rent A Car,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601088771,1980.00,330,1650.00,F P Executive Agency Ltd,Customer and Support Services,Postage
Salford City Council,2013-06-03,1600473242,1428.56,0,1428.56,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2013-06-03,601088156,2622.79,437.13,2185.66,Firemark Limited,Capital Expenditure,Other Works
Salford City Council,2013-06-03,601089966,2662.00,0,2662.00,Fosters Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,1600471432,4011.37,668.56,3342.81,Ggp Systems Limited,Sustainable Regeneration,Principal Road Maint
Salford City Council,2013-06-03,1600471997,552,92,460,Go Plant Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2013-06-03,601089965,1233.12,0,1233.12,Gorvin's Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089972,5300.00,0,5300.00,Gorvin's Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601088401,2280.41,0,2280.41,Greater Manchester West,Children's Services,Payments to H A
Salford City Council,2013-06-03,601089978,9000.00,0,9000.00,Hampson Hughes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089950,3692.40,615.4,3077.00,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,601089952,512.76,85.46,427.3,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,601089953,52000.62,8666.77,43333.85,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,601089954,43366.39,7227.73,36138.66,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,601089955,5689.32,948.22,4741.10,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,601089956,50284.84,8380.81,41904.03,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-03,1600471614,1140.00,190,950,Invacare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-03,1600472818,1209.60,201.6,1008.00,J Fletcher Engineers Ltd,Children's Services,UV Heat Rep
Salford City Council,2013-06-03,1600471951,574.2,95.7,478.5,Johnston Sweepers Ltd,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-06-03,601089997,5920.00,0,5920.00,Langfield Care Centre,Community Health & Social Care,Resid Care Home
Salford City Council,2013-06-03,1600472024,851.9,141.98,709.92,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2013-06-03,1600472026,851.9,141.98,709.92,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2013-06-03,1600472262,7041.89,1173.65,5868.24,Mitie Security Ltd,Community Health & Social Care,Security/Equipment
Salford City Council,2013-06-03,601088779,510.84,85.14,425.7,Oce (Uk) Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2013-06-03,1600471430,531.36,88.56,442.8,Oce (Uk) Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2013-06-03,1600471745,2957.10,0,2957.10,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2013-06-03,1600471790,2951.40,0,2951.40,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2013-06-03,601090003,540,90,450,Peter Cunliffe & Co,Capital Expenditure,Surveyors Fees
Salford City Council,2013-06-03,601089976,4000.00,0,4000.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089979,4875.72,0,4875.72,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089973,4750.00,0,4750.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089970,1800.00,0,1800.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,601089418,2700.00,450,2250.00,Redacted Data,Community Health & Social Care,Sessional
Salford City Council,2013-06-03,601089994,4131.18,0,4131.18,Redacted Data,Community Health & Social Care,Residents Savings
Salford City Council,2013-06-03,601089995,55907.39,0,55907.39,Redacted Data,Community Health & Social Care,Residents Savings
Salford City Council,2013-06-03,601089987,674.52,0,674.52,Redacted Data,Community Health & Social Care,Payt to care clients
Salford City Council,2013-06-03,601089983,1000.00,0,1000.00,Salford Heart Care,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-06-03,1600472045,590,0,590,Salford University Students Union,Community Health & Social Care,Grants
Salford City Council,2013-06-03,1600471624,1234.80,205.8,1029.00,Sidhil Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-03,601089967,630,0,630,Sophie Millington,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-03,1600471599,1314.00,219,1095.00,Spectra Security,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2013-06-03,1600471777,1471.48,0,1471.48,Stepping Stones Project,Children's Services,Rents
Salford City Council,2013-06-03,601089964,3324.10,0,3324.10,Streetuk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2013-06-03,601089928,38174.52,0,38174.52,Teachers Pensions (Albion Academy),Customer and Support Services,Optout TPS
Salford City Council,2013-06-03,1600472707,600,100,500,Terberg Matec Ltd,Environment and Community Health,VMS Materials
Salford City Council,2013-06-03,48670636,557.1,92.87,464.23,The Furnishing Service,Sustainable Regeneration,General Repairs
Salford City Council,2013-06-03,1600471631,13996.00,0,13996.00,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-03,1600471718,796.63,132.77,663.86,Vanguard Storage Systems,Sustainable Regeneration,Removal Expenses
Salford City Council,2013-06-03,1600472102,570.44,95.07,475.37,Viridor Waste (Greater Manchester),Sustainable Regeneration,Refuse Disposal
Salford City Council,2013-06-03,601089981,2000.00,0,2000.00,Wednesday Womens Group,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-06-03,1600473207,966.6,161.1,805.5,Work Solutions,Customer and Support Services,Agency Fees
Salford City Council,2013-06-03,1600473209,554.18,92.36,461.82,Work Solutions,Customer and Support Services,Agency Fees
Salford City Council,2013-06-03,48670587,581.95,0,581.95,Www.Flybe.Co,Customer and Support Services,Travel
Salford City Council,2013-06-04,1600471625,510,85,425,A Venning Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2013-06-04,1600473826,692.52,115.42,577.1,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-06-04,1600473842,1333.32,222.22,1111.10,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-06-04,1600473745,609.22,101.54,507.68,BCL,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-06-04,1600473690,134257.44,22376.24,111881.20,Birse Civils Ltd,Capital Expenditure,Other Works
Salford City Council,2013-06-04,48758871,544.21,15.2,529.01,Brake Bros Ltd,Environment and Community Health,Food and refreshments
Salford City Council,2013-06-04,1600473832,641.45,106.91,534.54,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-06-04,1600473253,500.8,74.47,426.33,Burtech Cyf,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-06-04,1600472362,2522.40,420.4,2102.00,C Smithies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600472364,3948.48,658.08,3290.40,C Smithies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600471940,3162.90,0,3162.90,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,601090025,2518.62,0,2518.62,City West Housing Trust,Sustainable Regeneration,Rents
Salford City Council,2013-06-04,1600471948,7633.31,1272.22,6361.09,Community Forest Trust Ltd,Sustainable Regeneration,Oth Office Expenses
Salford City Council,2013-06-04,1600473843,661.2,110.2,551,Concateno Uk Ltd,Environment and Community Health,Grants - External
Salford City Council,2013-06-04,601090028,33341.69,5556.55,27785.14,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090007,839.68,139.95,699.73,Ellesmere Engineering Co Ltd,Children's Services,External Audit Fees
Salford City Council,2013-06-04,1600473697,26469.24,4411.54,22057.70,Ellesmere Engineering Co Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-06-04,601090027,11313.81,1885.63,9428.18,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600472492,6000.78,1000.13,5000.65,Emo Oil Ltd,Community Health & Social Care,Fuel Oil
Salford City Council,2013-06-04,1600473789,2633.40,438.9,2194.50,Enviro Technology Services Plc,Environment and Community Health,Equipment Repair
Salford City Council,2013-06-04,48568826,631.98,0,631.98,Francotyp,Customer and Support Services,Equipment Purchase
Salford City Council,2013-06-04,1600472092,2000.00,0,2000.00,Gcm Records,Community Health & Social Care,Equipment Purchase
Salford City Council,2013-06-04,601090047,25008.59,4168.08,20840.51,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2013-06-04,1600471700,14315.49,0,14315.49,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600471701,10621.17,0,10621.17,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600471702,2482.00,0,2482.00,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600471703,14304.33,0,14304.33,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600471704,16507.50,0,16507.50,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600471705,14315.49,0,14315.49,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,601090039,19125.34,3187.56,15937.78,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090004,572.71,95.45,477.26,Keppie Massie,Capital Expenditure,Surveyors Fees
Salford City Council,2013-06-04,601090005,807.98,134.66,673.32,Matco Direct Ltd,Children's Services,Materials
Salford City Council,2013-06-04,1600462597,1088.42,181.4,907.02,Men Media Ltd,Children's Services,Marketing/Publicity
Salford City Council,2013-06-04,1600473793,12049.90,2008.32,10041.58,Mitie Security Ltd,Environment and Community Health,Security/Equipment
Salford City Council,2013-06-04,601088713,502.78,83.8,418.98,N J Cook Removals & Storage,Capital Expenditure,Disturbance Payments
Salford City Council,2013-06-04,1600472020,2214.17,369.03,1845.14,Northgate Information Solutions,Community Health & Social Care,Other Prof Fees
Salford City Council,2013-06-04,1600472015,5166.00,0,5166.00,Oakfield House School,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-06-04,1600472016,10332.00,0,10332.00,Oakfield House School,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-06-04,601090032,37714.20,6285.68,31428.52,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090033,1763.92,293.98,1469.94,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090035,19280.96,3213.54,16067.42,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090037,5717.99,953.06,4764.93,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600471628,1470.00,245,1225.00,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-04,1600471629,2460.00,410,2050.00,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-04,1600472313,1091.80,0,1091.80,Project 34,Environment and Community Health,Grants - External
Salford City Council,2013-06-04,1600471667,594,99,495,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-06-04,1600472059,1640.40,273.4,1367.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2013-06-04,1600472437,804,134,670,Randstad Education Limited,Children's Services,Supply Teach-Basic
Salford City Council,2013-06-04,601089201,5994.00,999,4995.00,Rbs Invoice Customer and Support Services Limited,Children's Services,Domestic Equipment
Salford City Council,2013-06-04,1600472101,1000.00,0,1000.00,Redacted Data,Children's Services,Training expenses
Salford City Council,2013-06-04,601090018,676,0,676,Redacted Data,Community Health & Social Care,Refunds
Salford City Council,2013-06-04,1600471649,1320.00,220,1100.00,Ricardo-Aea,Environment and Community Health,Sampling
Salford City Council,2013-06-04,601090029,24587.36,4097.92,20489.44,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090030,2554.31,425.72,2128.59,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090031,674.34,112.39,561.95,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090041,2712.49,452.09,2260.40,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,48713283,512.4,85.4,427,Safestore Limited,Sustainable Regeneration,Unclassified Road Maintenance
Salford City Council,2013-06-04,1600471626,1835.18,305.86,1529.32,Southerns Office Interiors Ltd,The Office of the Chief Executive,Furniture
Salford City Council,2013-06-04,601090042,11981.83,1996.97,9984.86,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600472001,875.9,0,875.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600472002,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600472098,875.9,0,875.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600472099,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-04,1600472017,30707.75,0,30707.75,T.H.O.M.A.S,Environment and Community Health,Grants - External
Salford City Council,2013-06-04,1600472046,4810.00,0,4810.00,Terry Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090046,1321.20,220.2,1101.00,The Franking Machine Company Ltd,Customer and Support Services,Equipment Leasing
Salford City Council,2013-06-04,48713309,573.6,95.6,478,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2013-06-04,1600473704,27581.04,4596.84,22984.20,Turning Point,Community Health & Social Care,Supported Tenancies
Salford City Council,2013-06-04,601090050,40904.16,0,40904.16,United Utilities Water Limited,Capital Expenditure,Water
Salford City Council,2013-06-04,601090043,3050.53,508.39,2542.14,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,601090044,5516.14,919.36,4596.78,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-04,1600472156,542.88,90.48,452.4,Wilson Electrics,Community Health & Social Care,Vehicle Related Expenditure
Salford City Council,2013-06-05,601090065,2573.50,0,2573.50,Albion Cooked Meats Limited,Environment and Community Health,Provisions
Salford City Council,2013-06-05,48758867,1500.00,0,1500.00,Alexander Support Serv,Sustainable Regeneration,Rents
Salford City Council,2013-06-05,1600472207,2295.25,382.55,1912.70,Alliance Disposables Ltd,Environment and Community Health,Catering Materials
Salford City Council,2013-06-05,1600473879,907.06,151.18,755.88,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-06-05,48713264,619.16,103.19,515.97,Ambro Plastics Limited,The Office of the Chief Executive,Stationery
Salford City Council,2013-06-05,1600472291,7583.64,1263.94,6319.70,Aspull Electrical Services Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-06-05,601088736,855.54,142.59,712.95,B & M Waste Services,Capital Expenditure,Misc Legal Expenses
Salford City Council,2013-06-05,1600473823,2640.00,440,2200.00,Care Today Childrens Services,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600472374,608.45,101.41,507.04,Cornthwaite Agricultural Ltd,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-06-05,1600471774,709.72,118.29,591.43,Corona Energy,Children's Services,Gas
Salford City Council,2013-06-05,1600470198,810.43,135.07,675.36,Dmc Distribution Ltd,Community Health & Social Care,Medical Health/Safe
Salford City Council,2013-06-05,1600471785,6300.00,1050.00,5250.00,Ebma Solutions Ltd,Customer and Support Services,Consult/Contractors
Salford City Council,2013-06-05,1600473865,772.95,0,772.95,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600473878,31783.64,5297.27,26486.37,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2013-06-05,601090092,84175.30,14029.22,70146.08,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-05,601090093,212240.16,35373.36,176866.80,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-05,601090132,3914.25,0,3914.25,Icap Europe Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2013-06-05,1600472161,1595.00,0,1595.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600472162,9257.55,0,9257.55,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600472190,9954.00,0,9954.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600472192,1595.00,0,1595.00,Inspire Training & Education Services,Children's Services,Payts to Agencies
Salford City Council,2013-06-05,1600471231,1045.20,174.2,871,J Cocker (Tinsmith),Sustainable Regeneration,Building Rep & Maint
Salford City Council,2013-06-05,1600473881,6960.00,1160.00,5800.00,Jamieson Contracting (Mcr) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-05,601090069,518.4,86.4,432,Mainline Private Hire,Community Health & Social Care,Transport
Salford City Council,2013-06-05,601090072,1008.00,168,840,Mainline Private Hire,Community Health & Social Care,Transport
Salford City Council,2013-06-05,1600472160,718.2,119.7,598.5,Manbat Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-05,601090130,815.34,0,815.34,Martin Brokers (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2013-06-05,601088765,918,153,765,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2013-06-05,601088787,3121.20,520.2,2601.00,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2013-06-05,1600472232,546,91,455,Men Media Ltd,Children's Services,Marketing/Publicity
Salford City Council,2013-06-05,1600473877,1690.08,281.68,1408.40,Mitie Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-06-05,1600471761,872.93,145.49,727.44,North West Timber Treatment L,Environment and Community Health,Horticultural/GMaint
Salford City Council,2013-06-05,1600471915,1301.04,216.84,1084.20,Phs Group Plc,The Office of the Chief Executive,Housekeeping
Salford City Council,2013-06-05,1600472251,594,99,495,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-06-05,601090101,746.5,0,746.5,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-06-05,601090107,696.67,0,696.67,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-06-05,601090116,643.34,0,643.34,Redacted Data,Community Health & Social Care,Refunds
Salford City Council,2013-06-05,601090117,1000.00,0,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-06-05,601090118,1000.00,0,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-06-05,601090080,3593.66,598.94,2994.72,Royal Mail Group Plc,Customer and Support Services,Postage
Salford City Council,2013-06-05,601090087,6532.91,0,6532.91,Salford Credit Union,Capital Expenditure,Grants to Vol Orgs
Salford City Council,2013-06-05,601088337,11464.46,1910.74,9553.72,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2013-06-05,601088739,10166.66,0,10166.66,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2013-06-05,48758864,1298.30,216.38,1081.92,Sarabec Ltd,Customer and Support Services,Disability Equipment
Salford City Council,2013-06-05,2203462539,3600.00,600,3000.00,SG Customer and Support Services,Environment and Community Safety,Vehicle Operating Leases
Salford City Council,2013-06-05,1600472271,873.6,145.6,728,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2013-06-05,1600472316,576.62,96.1,480.52,Terberg Matec Ltd,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-06-05,1600472166,2250.00,0,2250.00,The Excellent Ramp System,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-05,601090125,1426.00,0,1426.00,The Hawthorn Hotel,Community Health & Social Care,Resid Care Home
Salford City Council,2013-06-05,601090131,1411.23,0,1411.23,Tullett Prebon (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2013-06-05,601088720,780,130,650,Uniqwin Uk Ltd,Sustainable Regeneration,Transfer to Reserves
Salford City Council,2013-06-05,601090079,4330.80,721.8,3609.00,Urban Vision Partnership Ltd,The Office of the Chief Executive,Accounts Customer and Support Services SLA
Salford City Council,2013-06-05,1600473913,9828.00,1638.00,8190.00,Urban Vision Partnership Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-06-06,1600471805,18168.67,3028.11,15140.56,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2013-06-06,601090172,620.17,103.36,516.81,Blackline Private Hire,Community Health & Social Care,Travel & Subsistence
Salford City Council,2013-06-06,48805514,529.06,1.12,527.94,Brake Bros Ltd,Environment and Community Health,Food and refreshments
Salford City Council,2013-06-06,1600471758,2136.00,356,1780.00,Door Repair Service  Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2013-06-06,1600471759,1003.20,167.2,836,Door Repair Service  Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2013-06-06,1600473932,14666.30,2444.38,12221.92,E & J Kane Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-06-06,1600473933,9767.52,1627.92,8139.60,E & J Kane Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-06-06,1600471743,8503.43,1417.24,7086.19,G Jones Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-06,1600472379,719401.00,0,719401.00,Greater Manchester West,Environment and Community Health,Grants - External
Salford City Council,2013-06-06,1600471798,507.6,84.6,423,Invacare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-06,601088807,6016.02,1002.67,5013.35,Meridian Business Support,Environment and Community Health,Agency Fees
Salford City Council,2013-06-06,601089206,524.88,87.48,437.4,Meridian Business Support,Environment and Community Health,Agency Fees
Salford City Council,2013-06-06,601089207,524.88,87.48,437.4,Meridian Business Support,Environment and Community Health,Agency Fees
Salford City Council,2013-06-06,601089349,9015.78,1502.63,7513.15,Meridian Business Support,Environment and Community Health,Agency Fees
Salford City Council,2013-06-06,1600472380,1275.00,212.5,1062.50,Micromac Filtration Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2013-06-06,1600472530,2124.67,354.11,1770.56,Millers Oils Ltd,Capital Expenditure,Vehicle Related Expenditure
Salford City Council,2013-06-06,1600472327,1791.36,298.56,1492.80,Mitie Security Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2013-06-06,48805497,5375.87,14.92,5360.95,Oliver Kay Ltd,Environment and Community Health,Food and refreshments
Salford City Council,2013-06-06,601089731,3124.17,0,3124.17,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2013-06-06,1600471801,1248.60,208.1,1040.50,Park House Healthcare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-06-06,48893776,1779.55,0,1779.55,Quayside Bakery,Environment and Community Health,Food and refreshments
Salford City Council,2013-06-06,1600472507,576,96,480,Randstad Education Limited,Children's Services,Supply Teach-Basic
Salford City Council,2013-06-06,601088072,7000.00,0,7000.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-06-06,1600472213,1122.00,187,935,Simple Technology (Uk) Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2013-06-06,1600472397,510,85,425,Spectra Security,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2013-06-06,1600471803,1200.00,200,1000.00,Stannah Stairlifts Limited.,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-06-06,1600471806,1404.00,234,1170.00,Systemslink 200 Ltd,Sustainable Regeneration,Energy Conservation
Salford City Council,2013-06-06,1600471876,1360.72,226.79,1133.93,Terberg Matec Ltd,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-06-06,601089482,1380.00,0,1380.00,The Hawthorn Hotel,Community Health & Social Care,Resid Care Home
