Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2016-04-01,601161886,720.00,0.00,720.00,Redacted data,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601161901,1537.44,0.00,1537.44,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601161902,880.00,0.00,880.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601161938,672.00,0.00,672.00,Redacted data,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,1600558120,1071.50,0.00,1071.50,Redacted data,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,1600558183,5168.20,0.00,5168.20,Rochdale Mbc,Children's Services,Payts to Other LA's
Salford City Council,2016-04-01,1600559675,72500.00,0.00,72500.00,Salford Third Sector Consortium,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-04-01,1600559552,759.56,126.59,632.97,Scarab Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-04-01,1600559603,5936.40,989.40,4947.00,Soft Surfaces Limited,Environment and Community Safety,Adapts/Alterations
Salford City Council,2016-04-01,1600559631,703.20,117.20,586.00,Soft Surfaces Limited,Environment and Community Safety,Adapts/Alterations
Salford City Council,2016-04-01,1600559632,4038.00,673.00,3365.00,Soft Surfaces Limited,Environment and Community Safety,Adapts/Alterations
Salford City Council,2016-04-01,1600559697,30000.00,0.00,30000.00,St Patricks Rc High School,Children's Services,Consultants
Salford City Council,2016-04-01,1600559699,25000.00,0.00,25000.00,St Patricks Rc High School,Children's Services,Consultants
Salford City Council,2016-04-01,601161932,7009.00,0.00,7009.00,Swinton Travel Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601163119,2335.20,389.20,1946.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2016-04-01,601163220,977.33,162.89,814.44,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163221,864.00,144.00,720.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163222,571.20,95.20,476.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163227,864.00,144.00,720.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163229,744.00,124.00,620.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163231,691.20,115.20,576.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163233,600.48,100.08,500.40,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601163235,757.51,126.25,631.26,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-04-01,601161845,1350.00,0.00,1350.00,Thc Travel,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601163259,11077.29,0.00,11077.29,Together Trust,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,1600558132,5694.00,0.00,5694.00,Together Trust,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-04-01,601161896,1520.00,0.00,1520.00,Transport Management & Co Minibus,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601161956,9182.04,1530.34,7651.70,Travel By Myles,Children's Services,Pupil Assistance
Salford City Council,2016-04-01,601163199,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Principal Road Maint
Salford City Council,2016-04-01,6001996525,1455.00,0.00,1455.00,United Response,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-04-01,601163204,1689.75,281.63,1408.12,Vodafone Ltd Data Solutions,Corporate Business,Telephones & Fax
Salford City Council,2016-04-01,601163195,786.01,131.00,655.01,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2016-04-01,601163266,870.00,0.00,870.00,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2016-04-01,1600558758,11942.40,1990.40,9952.00,Wicksteed Leisure Ltd,Environment and Community Safety,Adapts/Alterations
Salford City Council,2016-04-01,1600558908,1770.00,0.00,1770.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2016-04-01,1600558909,708.00,0.00,708.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163269,11197.33,0.00,11197.33,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-04,601163270,11197.33,0.00,11197.33,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-04,601163271,10977.67,0.00,10977.67,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-04,601163272,11197.33,0.00,11197.33,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-04,601163273,10977.67,0.00,10977.67,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-04,1600558610,14850.00,2475.00,12375.00,After Adoption,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600558285,13176.00,2196.00,10980.00,Aquamaintain Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2016-04-04,vbqsfiyxc,578.92,0.00,578.92,Argos Retail Group,Children's Services,Fixtures & Fittings
Salford City Council,2016-04-04,601162119,848.99,141.50,707.49,Arjohuntleigh Uk,Sustainable Regeneration,Prog Maint & Works
Salford City Council,2016-04-04,1600559754,1116.00,186.00,930.00,Ashtead Plant Hire Company Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-04-04,601163400,945.75,0.00,945.75,Auntie Stephs Playgroup,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600558134,97804.80,16300.80,81504.00,Big Life Centres Ltd,Corporate Business,Payts to Agencies
Salford City Council,2016-04-04,601163396,770.00,0.00,770.00,Birtenshaw Hall,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600559758,900.00,0.00,900.00,Bizziekids,Children's Services,General exp realloc
Salford City Council,2016-04-04,601163401,727.49,0.00,727.49,Bnos Yisroel Schools Manchester,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,njqmohlqk,508.48,2.32,506.16,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2016-04-04,1600559826,34918.80,5819.80,29099.00,Carlton Fuels,Environment and Community Safety,Vehcle Ancillar Cost
Salford City Council,2016-04-04,601162206,665.76,110.96,554.80,Cartridge Care Ltd,Children's Services,Computer Consumables
Salford City Council,2016-04-04,1600558348,3960.00,0.00,3960.00,Christian Education,Children's Services,Consultants
Salford City Council,2016-04-04,1600557545,585.00,97.50,487.50,Churches Fire And Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2016-04-04,601162485,2016.00,336.00,1680.00,Citizens Advice Bureau,Corporate Business,Consultants
Salford City Council,2016-04-04,601162486,2016.00,336.00,1680.00,Citizens Advice Bureau,Corporate Business,Consultants
Salford City Council,2016-04-04,601163275,10359.60,1726.60,8633.00,City West Works Ltd,Corporate Business,Gen Contractor Work
Salford City Council,2016-04-04,1600558255,720.00,120.00,600.00,Cles Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-04-04,1600559763,199965.82,33327.64,166638.18,Connell Bros Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-04-04,601163404,2684.47,0.00,2684.47,Daisys Daycare,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163461,842.00,0.00,842.00,Department Of Work & Pensions,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163407,654.75,0.00,654.75,Evergreen Childrens Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600559742,1140.00,190.00,950.00,Facultatieve Technologies Ltd,Environment and Community Safety,Consultants
Salford City Council,2016-04-04,601163409,2182.50,0.00,2182.50,Fledglings (Irlam) Limited,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163452,600.00,0.00,600.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163453,3110.31,0.00,3110.31,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163454,65000.00,0.00,65000.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163462,8582.00,0.00,8582.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163464,35277.18,0.00,35277.18,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163463,74387.90,0.00,74387.90,Forster Dean Ltd,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601163412,1236.75,0.00,1236.75,Fun4All Cic,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600559839,5714.40,952.40,4762.00,G Jones Builders,Capital Expenditure,Ext Fees-Architects
Salford City Council,2016-04-04,1600559838,3858.00,643.00,3215.00,G Jones Builders,Capital Expenditure,Other Works
Salford City Council,2016-04-04,601163455,4250.00,0.00,4250.00,Glp Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,601162625,6666.67,0.00,6666.67,Gmw Mental Health Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-04-04,601163413,1171.28,0.00,1171.28,Goldman Day Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600545406,1501.20,250.20,1251.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600545410,936.00,156.00,780.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600547803,1286.40,214.40,1072.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600548825,2277.60,379.60,1898.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600548826,895.20,149.20,746.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600548827,618.00,103.00,515.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600551044,1812.00,302.00,1510.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600553601,1098.00,183.00,915.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600555551,600.00,100.00,500.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,1600555552,534.00,89.00,445.00,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2016-04-04,601163414,1818.75,0.00,1818.75,Happy Feet Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163415,6460.20,0.00,6460.20,Holly House Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163418,2134.00,0.00,2134.00,Holyrood Nursery - Mediacityuk,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600558354,1740.00,290.00,1450.00,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-04-04,601163419,654.75,0.00,654.75,Kiddiewinkles Preschool,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163473,2189.78,0.00,2189.78,Kids Planet Day Nurseries Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163420,873.00,0.00,873.00,Kidz R Us Flexible Childcare,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163421,1184.61,0.00,1184.61,Kidz R Us The Lodge,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163422,1382.25,0.00,1382.25,Kidzrus Private Day Nursery Irlam,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163423,727.50,0.00,727.50,Ladybird Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163427,509.25,0.00,509.25,Little People Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163458,1522.00,0.00,1522.00,Lyons Davidson,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,1600558396,44018.00,0.00,44018.00,Manchester City Council,Corporate Business,Payt to Lead Dists
Salford City Council,2016-04-04,601163429,2037.00,0.00,2037.00,Mice To Meet You Playgroup Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163430,1251.30,0.00,1251.30,Mojo,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600558278,521.52,86.92,434.60,Noticeme,Children's Services,Equipment Purchase
Salford City Council,2016-04-04,601163432,1382.25,0.00,1382.25,Nutkins Play & Learn Centre,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601161643,539.55,0.00,539.55,Pearson Education Ltd,Children's Services,Class Supplies Capit
Salford City Council,2016-04-04,601163434,800.25,0.00,800.25,Pomegranate,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163289,525.00,0.00,525.00,Priory Group - Fairhaven,Children's Services,Pupil Assistance
Salford City Council,2016-04-04,601163436,1527.75,0.00,1527.75,Rainbows Nursery,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163385,5766.00,961.00,4805.00,Raise The Youth,Children's Services,Pupil Assistance
Salford City Council,2016-04-04,1600559155,1385.00,178.50,1206.50,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,1600559157,1449.99,194.54,1255.45,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,1600559158,1415.00,178.50,1236.50,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,1600559159,1449.99,194.54,1255.45,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,1600559160,1415.00,178.50,1236.50,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,1600559161,1419.99,194.54,1225.45,Red Rose Training,Environment and Community Safety,Training expenses
Salford City Council,2016-04-04,601163451,18960.76,0.00,18960.76,Redacted Data,"Community, Health & Social Care",Money in Possession
Salford City Council,2016-04-04,601163465,1213.34,0.00,1213.34,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2016-04-04,1600558286,2880.00,480.00,2400.00,Rigby Taylor Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2016-04-04,1600559420,1800.00,300.00,1500.00,Rigby Taylor Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-04-04,601163284,124635.00,0.00,124635.00,Salix Homes Limited,Sustainable Regeneration,Food and refreshments
Salford City Council,2016-04-04,601163457,2854.00,0.00,2854.00,Scott Rees & Co,Corporate Business,Liability Insurance
Salford City Council,2016-04-04,1600558819,1000.00,0.00,1000.00,Skills For Care,"Community, Health & Social Care",Consultants
Salford City Council,2016-04-04,1600558393,1593.00,265.50,1327.50,Smitcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-04-04,1600559419,1625.40,270.90,1354.50,Swan Test And Calibration,Environment and Community Safety,Equipment Purchase
Salford City Council,2016-04-04,601163439,800.25,0.00,800.25,Talmud Torah Chinuch N'Orim,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601162483,1164.00,194.00,970.00,Teacher Active Ltd,Children's Services,Agency Fees
Salford City Council,2016-04-04,601163440,1964.25,0.00,1964.25,The Stables Day Nursery Limited,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163441,1164.00,0.00,1164.00,The Stables Day Nursery Monton,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163442,1091.25,0.00,1091.25,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163443,1018.50,0.00,1018.50,Tinytots Vision Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163444,1018.50,0.00,1018.50,Treasures Child Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601162802,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2016-04-04,601163445,800.25,0.00,800.25,University Of Salford Busy Bees,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,601163447,3710.25,0.00,3710.25,Wow Kids Ltd T/A Bright Futures,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,zfntnipwd,520.00,0.00,520.00,Wp-Firstgroup Plc,Children's Services,Travel
Salford City Council,2016-04-04,601163448,945.75,0.00,945.75,Yogurt Pots Childcare Services,Children's Services,Payts to Agencies
Salford City Council,2016-04-04,1600558389,658.81,109.80,549.01,Yorkshire Purchasing,Children's Services,Equipment Purchase
Salford City Council,2016-04-04,1600558366,557.70,92.95,464.75,Yorkshire Purchasing,Children's Services,Furniture
Salford City Council,2016-04-05,snowhlsjr,544.80,90.80,454.00,A Venning Ltd,Environment and Community Safety,non -UV Building Repairs & Maintenance
Salford City Council,2016-04-05,601163493,11197.33,0.00,11197.33,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-05,601163495,11197.33,0.00,11197.33,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-05,601163496,10332.00,0.00,10332.00,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-05,1600557784,1423.44,237.24,1186.20,Aidapt Bathrooms Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-04-05,reqrjulls,687.91,0.00,687.91,Argos Retail Group,Children's Services,Equipment Purchase
Salford City Council,2016-04-05,601163500,1765.62,0.00,1765.62,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-04-05,kwniutrcf,694.00,4.23,689.77,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2016-04-05,601162599,37500.00,6250.00,31250.00,Capital Properties (Uk) Ltd,Office of the Chief Executive,Other Prof Fees
Salford City Council,2016-04-05,1600559865,729.96,34.76,695.20,Carlton Fuels,Sustainable Regeneration,Vehcle Ancillar Cost
Salford City Council,2016-04-05,601162701,2629.22,438.20,2191.02,Cartridge Care Ltd,Children's Services,Computer Consumables
Salford City Council,2016-04-05,601163196,655.00,6.00,649.00,Complete Background Screening Ltd,Corporate Business,Other Prof Fees
Salford City Council,2016-04-05,vbouddwev,524.98,0.00,524.98,Currys Online,Children's Services,Equipment Purchase
Salford City Council,2016-04-05,1600559527,2500.00,0.00,2500.00,Ford Educational Consultancy Ltd,Children's Services,Consultants
Salford City Council,2016-04-05,601163506,11682.00,0.00,11682.00,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-05,601163513,2260.00,0.00,2260.00,Fostering Matters Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-04-05,1600558020,1752.55,292.09,1460.46,G Jones Builders,Capital Expenditure,Capital Expenses
Salford City Council,2016-04-05,1600558046,4359.60,726.60,3633.00,G Jones Builders,Children's Services,Gen Contractor Work
Salford City Council,2016-04-05,1600558027,542.57,90.43,452.14,G Jones Builders,Sustainable Regeneration,UV Day to Day
Salford City Council,2016-04-05,1600558140,527.57,87.93,439.64,G Jones Builders,Children's Services,UV Day to Day
