Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-02-01,1600460422,1187.52,197.92,989.60,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2013-02-01,601079428,3993.82,665.64,3328.18,Northwards Housing Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-01,43565024,1581.12,263.52,1317.60,Nwtt,Environment and Community Safety,Contractors - Landscaping
Salford City Council,2013-02-01,1600459754,20780.96,3463.49,17317.47,Open Text Uk Ltd,Customer and Support Services,Computer Software
Salford City Council,2013-02-01,1600460466,2748.14,458.02,2290.12,Parkeon Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2013-02-01,1600462045,11655.00,1942.50,9712.50,Pavement Testing Services,Capital Expenditure,Other Works
Salford City Council,2013-02-01,1600460333,33960.25,0.00,33960.25,Penderels Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-02-01,1600460234,570.00,95.00,475.00,Premier Building Services,Children's Services,Building Rep & Maint
Salford City Council,2013-02-01,1600461330,19000.00,0.00,19000.00,Pure Innovations Ltd,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2013-02-01,1600461299,1112.47,0.00,1112.47,Rainbows Nursery,Children's Services,Pupil Assistance
Salford City Council,2013-02-01,1600461300,1112.47,0.00,1112.47,Rainbows Nursery,Children's Services,Pupil Assistance
Salford City Council,2013-02-01,601079418,547.80,0.00,547.80,Redacted Personal Data,Children's Services,Grants
Salford City Council,2013-02-01,601079415,602.00,0.00,602.00,Redacted Personal Data,Environment and Community Safety,Refunds
Salford City Council,2013-02-01,601079420,1000.00,0.00,1000.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-02-01,601079419,1000.00,0.00,1000.00,Redacted Personal Data,Environment and Community Safety,Refunds
Salford City Council,2013-02-01,601079430,1723.79,0.00,1723.79,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-02-01,6001237857,2386.80,0.00,2386.80,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237534,2519.75,0.00,2519.75,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237527,5981.20,0.00,5981.20,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237498,6888.06,0.00,6888.06,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237506,8182.44,0.00,8182.44,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237502,8225.28,0.00,8225.28,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237501,8301.78,0.00,8301.78,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237497,14691.06,0.00,14691.06,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237509,15137.94,0.00,15137.94,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237511,17325.72,0.00,17325.72,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237513,18035.64,0.00,18035.64,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,6001237537,19030.14,0.00,19030.14,Redacted Personal Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-02-01,1600461126,13608.50,0.00,13608.50,Salford Link Project,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-02-01,1600461173,5592.00,932.00,4660.00,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-01,1600461175,9912.00,1652.00,8260.00,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-01,1600461174,10314.00,1719.00,8595.00,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-01,601079410,4540.08,756.68,3783.40,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-02-01,601078109,1395.00,0.00,1395.00,The Hawthorn Hotel,"Community, Health & Social Care",Support for the Homeless
Salford City Council,2013-02-01,601079112,1277.16,0.00,1277.16,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,601079218,1383.59,0.00,1383.59,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,601079113,1915.74,0.00,1915.74,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,1600460473,2988.40,0.00,2988.40,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,1600460477,3232.99,0.00,3232.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,601079221,3233.30,0.00,3233.30,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,601079224,3299.33,0.00,3299.33,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-01,601078538,770.00,128.33,641.67,The Tramways,Sustainable Regeneration,Rents
Salford City Council,2013-02-01,1600461257,8625.03,0.00,8625.03,Turning Point Services Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-02-01,1600461255,17250.06,0.00,17250.06,Turning Point Services Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-02-01,601079394,7696.78,1282.80,6413.98,Urban Vision Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2013-02-01,601079406,7861.80,1310.30,6551.50,Urban Vision Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2013-02-04,1600459996,2100.00,350.00,1750.00,Abca Systems,Sustainable Regeneration,Electricity
Salford City Council,2013-02-04,1600460093,603.60,100.60,503.00,Alarm And Security Services,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,1600460862,3396.89,0.00,3396.89,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,1600460861,3538.43,0.00,3538.43,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,1600462077,24944.40,4157.40,20787.00,Avc Electronics Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-02-04,1600462075,108102.16,18017.03,90085.13,Avc Electronics Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-02-04,43623638,552.48,0.00,552.48,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2013-02-04,601079562,1176.21,0.00,1176.21,Brookvale,"Community, Health & Social Care",Day Care
Salford City Council,2013-02-04,1600462114,12300.00,0.00,12300.00,Careers Solutions,Children's Services,Grants
Salford City Council,2013-02-04,1600459959,514.71,85.78,428.93,Chubb Systems Ltd,"Community, Health & Social Care",Security Services
Salford City Council,2013-02-04,601079482,23510.16,3918.36,19591.80,Cobbetts Llp,Customer and Support Services,Legal Fees
Salford City Council,2013-02-04,1600461636,1260.00,210.00,1050.00,Core Property Services (Nw) Ltd,Capital Expenditure,Surveyors Fees
Salford City Council,2013-02-04,601078705,1626.73,0.00,1626.73,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,1600460240,1778.65,296.44,1482.21,Cruden Property Services Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,1600460781,632.68,105.45,527.23,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-04,1600460330,830.40,138.40,692.00,E & J Kane Ltd,Sustainable Regeneration,Transfer to Reserves
Salford City Council,2013-02-04,1600460292,970.93,161.83,809.10,E & J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,1600460295,2034.00,339.00,1695.00,E & J Kane Ltd,Office of the Chief Executive,Electricity
Salford City Council,2013-02-04,1600459559,653.52,108.92,544.60,Facultative Technologies Ltd,Environment and Community Safety,Legal SLA
Salford City Council,2013-02-04,601077425,2843.10,0.00,2843.10,Goldsborough Home Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-02-04,601079581,5940.92,0.00,5940.92,Greater Manchester Police,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-02-04,1600460825,4500.00,750.00,3750.00,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-02-04,1600460091,2372.00,0.00,2372.00,Holyrood Day Nursery Salford,Children's Services,Nursery Supply-Basic
Salford City Council,2013-02-04,1600462057,52131.22,0.00,52131.22,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,1600460621,79522.20,0.00,79522.20,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,601078651,594.00,99.00,495.00,Icon Training And Assessment Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,1600459956,699.63,116.61,583.02,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-02-04,601078484,5376.83,896.14,4480.69,Jmp Consultants Ltd,Capital Expenditure,Other Works
Salford City Council,2013-02-04,1600459684,6071.10,1011.85,5059.25,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2013-02-04,601079447,739.90,123.30,616.60,L.A.C.A.,Environment and Community Safety,Subscriptions
Salford City Council,2013-02-04,1600460230,2184.00,364.00,1820.00,Langford Roofing Ltd,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2013-02-04,1600459677,1000.81,0.00,1000.81,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2013-02-04,1600460830,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2013-02-04,1600459794,15163.53,2142.59,13020.94,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2013-02-04,601078838,7370.87,1228.48,6142.39,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2013-02-04,1600460375,10864.00,0.00,10864.00,New Horizons (Stockport) Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,601079480,9974.70,1662.45,8312.25,North West Local Authorities,Children's Services,Other Prof Fees
Salford City Council,2013-02-04,601079569,3129.49,521.58,2607.91,Nps Stockport Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,601079568,4185.61,697.60,3488.01,Nps Stockport Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,601079571,4185.61,697.60,3488.01,Nps Stockport Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,601079567,10648.48,1774.75,8873.73,Nps Stockport Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,601079570,10648.48,1774.75,8873.73,Nps Stockport Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-04,601077465,3042.64,0.00,3042.64,Ormerod Home Trust Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-02-04,1600459957,594.00,99.00,495.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-02-04,601077934,810.00,135.00,675.00,Rcd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2013-02-04,601079549,543.36,0.00,543.36,Redacted Personal Data,"Community, Health & Social Care",Sessional
Salford City Council,2013-02-04,601079580,2382.00,33.33,2348.67,Redacted Personal Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2013-02-04,601078036,4195.68,699.28,3496.40,Royal Mail Group Plc,Customer and Support Services,Postage
Salford City Council,2013-02-04,1600460352,737.50,0.00,737.50,Salford Action For Autism,Children's Services,Grants - External
Salford City Council,2013-02-04,601079574,864.00,0.00,864.00,Salford M3 Magazine,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-02-04,1600448123,690.78,115.13,575.65,Shorrocks Trichem,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-02-04,1600460810,641.24,106.87,534.37,Sibcas Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,1600460867,780.00,130.00,650.00,Sibcas Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,1600462066,774.50,129.08,645.42,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-04,1600461351,3170.99,0.00,3170.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-02-04,601079564,3042.64,0.00,3042.64,The Ormerod Home Trust Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-02-04,1600460025,7975.00,0.00,7975.00,The Stroke Association,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-02-04,1600459678,11982.78,0.00,11982.78,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-02-04,601077360,1143.00,18.00,1125.00,Transmission Creative Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2013-02-04,601079484,3206.83,0.00,3206.83,United Utilities Water Limited,Office of the Chief Executive,Water
Salford City Council,2013-02-04,601079478,2400.00,400.00,2000.00,Urban Vision Partnership Ltd,Sustainable Regeneration,Office Equipment
Salford City Council,2013-02-04,1600460096,5811.07,968.51,4842.56,Usystems Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,601079565,1196.00,0.00,1196.00,Vesta Care Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2013-02-04,601079566,1600.00,0.00,1600.00,Vesta Care Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2013-02-04,601079481,49270.72,8211.79,41058.93,Vhe Construction Plc,Capital Expenditure,Works & Building
Salford City Council,2013-02-04,601079454,1137.16,189.53,947.63,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2013-02-04,601079453,4136.82,689.47,3447.35,Virgin Media Business,Customer and Support Services,Broadband services
Salford City Council,2013-02-04,1600460410,4368.00,728.00,3640.00,"Warden Construction Ltd.,",Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-02-04,601079200,624.26,0.00,624.26,Wigan Council,"Community, Health & Social Care",Day Care
Salford City Council,2013-02-04,601079559,44311.22,7385.20,36926.02,William Anelay Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079748,1065.64,177.60,888.04,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,1600462228,7843.00,0.00,7843.00,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2013-02-05,601079722,1880.48,0.00,1880.48,Ai Claims Solutions,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,601079718,2707.55,0.00,2707.55,Allianz Insurance,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,1600460077,594.60,99.10,495.50,Ambro Plastics,Office of the Chief Executive,Print & Photocopying
Salford City Council,2013-02-05,601079697,1938.00,323.00,1615.00,Arrowebrook Fire Solutions Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2013-02-05,1600462268,925.00,0.00,925.00,Bangor University,Children's Services,Other Prof Fees
Salford City Council,2013-02-05,1600460975,576.00,96.00,480.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460973,603.00,0.00,603.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,601079264,780.00,130.00,650.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460981,864.00,144.00,720.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460972,1560.00,260.00,1300.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460518,1680.00,280.00,1400.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600461292,1680.00,280.00,1400.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600461417,1680.00,280.00,1400.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460371,1800.00,300.00,1500.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600460816,2304.00,384.00,1920.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,1600461291,3360.00,560.00,2800.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2013-02-05,601079703,9840.00,1640.00,8200.00,Capita Symonds Limited,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-02-05,1600460075,780.00,130.00,650.00,Cook Hammond & Kell,Sustainable Regeneration,Consult/Contractors
Salford City Council,2013-02-05,1600460780,715.03,119.16,595.87,Cornthwaite Agricultural Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-05,1600461306,37558.75,0.00,37558.75,Cross Roads Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-02-05,1600459680,1872.00,312.00,1560.00,Csl Dual Com Ltd,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2013-02-05,1600460080,569.72,94.95,474.77,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-05,1600460081,619.28,103.21,516.07,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-05,1600460984,710.83,118.47,592.36,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-05,601079715,585.00,0.00,585.00,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,601079721,2408.86,0.00,2408.86,Department Of Work & Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,1600461983,6550.75,1091.79,5458.96,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600461979,7104.13,1184.02,5920.11,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600461981,7357.64,1226.27,6131.37,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600461982,7360.28,1226.71,6133.57,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600461980,7543.16,1257.19,6285.97,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600460415,955.20,159.20,796.00,Door Repair Service  Ltd,Environment and Community Safety,UV Lift Maint
Salford City Council,2013-02-05,1600460414,960.00,160.00,800.00,Door Repair Service  Ltd,Children's Services,UV Lift Maint
Salford City Council,2013-02-05,601079590,1660.70,276.75,1383.95,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079591,1686.46,281.22,1405.24,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079589,3506.73,584.51,2922.22,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079592,7923.06,1320.18,6602.88,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600454950,2449.50,0.00,2449.50,First Manchester Limited,Children's Services,CRC-Community Supp
Salford City Council,2013-02-05,601079738,534.00,0.00,534.00,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-02-05,601079753,736.00,0.00,736.00,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-02-05,601079743,846.31,0.00,846.31,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-02-05,601079735,1048.02,0.00,1048.02,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-02-05,601079745,1441.00,0.00,1441.00,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-02-05,601079598,2707.72,451.29,2256.43,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079599,2707.72,451.29,2256.43,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079597,3983.77,663.96,3319.81,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079600,3983.77,663.96,3319.81,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,1600461391,870.00,0.00,870.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-05,1600461294,1015.00,0.00,1015.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-05,1600460475,645.43,107.57,537.86,Johnston Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-02-05,1600460688,3994.20,665.70,3328.50,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2013-02-05,601079714,545.00,0.00,545.00,Keoghs,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,601079708,2826.78,0.00,2826.78,Kersal Vale Allotments,Capital Expenditure,Grants to Vol Orgs
Salford City Council,2013-02-05,601079723,4018.15,0.00,4018.15,Kindertons Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,1600460682,1275.00,212.50,1062.50,Micromac Filtration Ltd,Capital Expenditure,Other Works
Salford City Council,2013-02-05,1600460071,9600.00,1600.00,8000.00,Micromac Filtration Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2013-02-05,1600462245,505.20,0.00,505.20,National Grid,Capital Expenditure,Demolition
Salford City Council,2013-02-05,601078026,3840.00,640.00,3200.00,P C Concepts,Children's Services,Pupil Assistance
Salford City Council,2013-02-05,1600460322,3120.00,520.00,2600.00,Palmer Demolition Ltd,Capital Expenditure,Other Works
Salford City Council,2013-02-05,1600460886,2868.00,478.00,2390.00,Pivotell,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-02-05,601079603,5525.63,920.92,4604.71,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079604,6027.96,1004.64,5023.32,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601079601,17030.65,2838.50,14192.15,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-02-05,601045087,700.00,0.00,700.00,Priory Group,Children's Services,Payts to Agencies
Salford City Council,2013-02-05,601079717,689.02,0.00,689.02,Proddow Mackay Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-02-05,601079129,786.60,131.10,655.50,Quayside Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-02-05,1600462243,1881.60,313.60,1568.00,Rcd,Capital Expenditure,External Fees-Other
Salford City Council,2013-02-05,601079671,527.72,0.00,527.72,Redacted Personal Data,Children's Services,Payt to care clients
