Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-03-01,601067329,653.03,85.18,567.85,Hsbc Invoice Customer and Support Services (Uk) Ltd,Children's Services,Agency Fees
Salford City Council,2013-03-01,601073326,600,100,500,Hsbc Invoice Customer and Support Services (Uk) Ltd,Children's Services,Pupil Assistance
Salford City Council,2013-03-01,601073928,546.67,91.11,455.56,Hsbc Invoice Customer and Support Services (Uk) Ltd,Children's Services,Pupil Assistance
Salford City Council,2013-03-01,601080232,834,139,695,Hsbc Invoice Customer and Support Services (Uk) Ltd,Children's Services,Agency Fees
Salford City Council,2013-03-01,601081974,168669.02,28111.72,140557.3,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-01,1600464124,6029.09,0,6029.09,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-01,1600462872,910,0,910,Intact Projects Ltd,Children's Services,Rents
Salford City Council,2013-03-01,1600464331,584.4,97.4,487,J Cocker (Tinsmith),Community Health & Social Care,Adapts/Alterations
Salford City Council,2013-03-01,1600464806,678,113,565,J. J. Plunkett Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-03-01,1600462848,870.96,145.16,725.8,Langham Products,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-01,1600462837,2754,459,2295,Lisclare Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-01,1600462839,2664,444,2220,Lisclare Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-01,1600462840,2664,444,2220,Lisclare Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-01,1600462841,2562.85,427.14,2135.71,Lisclare Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-01,1600464224,560,0,560,Lower Kersal Centre Ltd,Children's Services,Hire of Facilities
Salford City Council,2013-03-01,601082042,2019.6,336.6,1683,Men Media Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2013-03-01,1600463151,565.25,94.21,471.04,Millers Oils Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-03-01,601080836,2622.79,437.13,2185.66,Mitie Security Ltd,Capital Expenditure,Other Works
Salford City Council,2013-03-01,601081983,3048.96,508.16,2540.8,Nas Services Ltd,Community Health & Social Care,Day Care
Salford City Council,2013-03-01,1600464798,4950,0,4950,Next Stage Limited,Children's Services,Rents
Salford City Council,2013-03-01,1600462981,33072.42,5512.07,27560.35,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2013-03-01,1600462681,3388.61,0,3388.61,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,601081547,1761.28,293.55,1467.73,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-01,601081548,504.03,84.01,420.02,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-01,601082012,1004.94,167.49,837.45,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2013-03-01,601080906,753.75,0,753.75,Redacted Personal Data,Capital Expenditure,Other Works
Salford City Council,2013-03-01,601082040,850,0,850,Redacted Personal Data,Sustainable Regeneration,Sub Contractors
Salford City Council,2013-03-01,601082160,1000,0,1000,Redacted Personal Data,Capital Expenditure,Disturbance Payments
Salford City Council,2013-03-01,601082162,1000,0,1000,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-03-01,1600464844,999.62,166.6,833.02,Redacted Personal Data,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-03-01,6001259346,6808.5,0,6808.5,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259347,14197.38,0,14197.38,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259350,2426.01,0,2426.01,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259353,17292.06,0,17292.06,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259357,19118.88,0,19118.88,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259363,18001.98,0,18001.98,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259366,19027.08,0,19027.08,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259419,16037.46,0,16037.46,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,6001259645,5403.96,0,5403.96,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2013-03-01,1600462861,741.18,123.53,617.65,Rm Education Plc,Children's Services,IT  Licence Fee
Salford City Council,2013-03-01,1600462821,900,150,750,Royal Mail Retail,Community Health & Social Care,Postage
Salford City Council,2013-03-01,1600462403,20825,0,20825,Salford Foundation Ltd,Customer and Support Services,Grants
Salford City Council,2013-03-01,1600463590,629.1,104.85,524.25,Seddons (Plant & Engineers Ltd),Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-03-01,1600463882,4520,0,4520,St. John Vianney School,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-03-01,1600463884,8414,0,8414,St. John Vianney School,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-03-01,601082007,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,601082015,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,601082016,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,601082023,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,1600461906,875.9,0,875.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,1600461908,931.9,0,931.9,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,1600461909,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,1600462343,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,1600462572,846.45,0,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-01,601081226,574.8,95.8,479,Teaching Personnel Ltd,Children's Services,Supply Teach-Basic
Salford City Council,2013-03-01,1600464045,4654.02,775.67,3878.35,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-03-01,44833362,1385,0,1385,The Hazeldean Hotel,Sustainable Regenerationtion,Support for the homeless
Salford City Council,2013-03-01,1600464770,12622.67,0,12622.67,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-03-01,1600463684,761.44,126.91,634.53,United Utilities,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2013-03-01,1600464242,2200,0,2200,University Of Salford,Children's Services,Training of Others
Salford City Council,2013-03-01,601081969,5317.72,886.29,4431.43,Urban Vision Partnership Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2013-03-01,601082056,757,126.17,630.83,Urban Vision Partnership Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-03-01,601082063,7288.21,1214.7,6073.51,Urban Vision Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2013-03-04,601082420,3000,500,2500,Acs Ltd,Customer and Support Services,Other Prof Fees
Salford City Council,2013-03-04,1600462764,12779.99,0,12779.99,Alliance Care And Education,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462439,3396.89,0,3396.89,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462443,3396.89,0,3396.89,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462805,676.8,112.8,564,Aqua Clenz,Community Health & Social Care,UV Day to Day Repairs
Salford City Council,2013-03-04,44885178,568.91,0,568.91,Argos Retail Group,Customer and Support Services,Fixtures & Fittings
Salford City Council,2013-03-04,1600464209,720,120,600,Avanti,Community Health & Social Care,Marketing/Publicity
Salford City Council,2013-03-04,44885358,518.95,6.43,512.52,Brake Bros Ltd,Environmental and Community Health,Food and refreshments
Salford City Council,2013-03-04,44885389,648.6,18.89,629.71,Brake Bros Ltd,Environmental and Community Health,Food and refreshments
Salford City Council,2013-03-04,601082226,96756.75,16126.15,80630.6,British Gas Business,Capital Expenditure,Gas
Salford City Council,2013-03-04,1600462706,17179.96,0,17179.96,Cambian Signpost,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462226,2697.17,449.53,2247.64,Capita Translation And Interpreting,Children's Services,Interpreter/translat
Salford City Council,2013-03-04,1600462735,1252.8,208.8,1044,Capita Translation And Interpreting,Children's Services,Interpreter/translat
Salford City Council,2013-03-04,601082186,1039.86,0,1039.86,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082187,737.76,0,737.76,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082188,574.59,0,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082189,574.59,0,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082190,2858.82,0,2858.82,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082191,574.59,0,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082332,531.74,0,531.74,Ccl Vehicle Rentals Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,1600462772,26016,4336,21680,Central Power Services Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-03-04,44885182,10581.6,1763.6,8818,Chubb Systems Ltd,Customer and Support Services Services,Food and refreshments
Salford City Council,2013-03-04,44885177,4968.96,828.16,4140.8,Cintas Document Uk,Customer and Support Services,Other Professional Fees
Salford City Council,2013-03-04,601082331,6000,0,6000,Claim Today Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,44885172,1646,0,1646,Cliffe Enterprise,Chief Executive,Printing & Photocopying
Salford City Council,2013-03-04,1600462618,3412.94,0,3412.94,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462620,4380.3,0,4380.3,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462624,3425.5,0,3425.5,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462626,3425.5,0,3425.5,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462630,3658,0,3658,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462631,4312.1,0,4312.1,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462633,3374.35,0,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462692,3374.35,0,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462693,3658,0,3658,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462694,4245.69,0,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462695,4245.69,0,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462696,4245.69,0,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462697,4245.69,0,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601080424,11967.2,0,11967.2,Courtyard Care Group,Community Health & Social Care,Resid Care Home
Salford City Council,2013-03-04,1600462905,8928.75,0,8928.75,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462970,11967.2,0,11967.2,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600463350,13423.35,0,13423.35,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082363,694.96,0,694.96,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082364,694.96,0,694.96,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600463377,706.7,117.78,588.92,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-03-04,1600462798,1248.3,0,1248.3,Derbyshire County Council,Children's Services,Hire of Facilities
Salford City Council,2013-03-04,1600462527,13392,2232,11160,E And J Kane Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-03-04,1600462528,14589.31,2431.55,12157.76,E And J Kane Ltd,Sustainable Regeneration,UV Day to Day Repairs
Salford City Council,2013-03-04,1600462529,534.04,89.01,445.03,E And J Kane Ltd,Community Health & Social Care,UV Day to Day Repairs
Salford City Council,2013-03-04,1600462551,876,146,730,E And J Kane Ltd,Chief Executives,Electricity
Salford City Council,2013-03-04,601082184,558.58,93.11,465.47,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082192,9759.17,1626.53,8132.64,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082330,637.11,0,637.11,Enterprise Rent A Car,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,1600464392,14481.6,2413.6,12068,Ernst And Young,Sustainable Regeneration,Other Prof Fees
Salford City Council,2013-03-04,1600462742,1019.61,169.94,849.67,F. R. Sharrock Limited,Capital Expenditure,Vehicle Related Expenditure
Salford City Council,2013-03-04,601082185,35349.31,5891.55,29457.76,"G & J Seddon Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082333,14500,0,14500,Glp Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,44885181,745,0,745,Gmpte Travelshop,Customer and Support Services Services,Travel
Salford City Council,2013-03-04,1600463250,70156.8,11692.8,58464,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-03-04,1600463253,11558.4,1926.4,9632,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-03-04,1600462592,12920.04,0,12920.04,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,1600462594,15305.98,395.98,14910,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082200,18630.45,3105.08,15525.37,"Hughes Brothers Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082201,1099.78,183.3,916.48,"Hughes Brothers Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082315,5648.4,0,5648.4,J A Finnerty Ltd,Capital Expenditure,Other Works
Salford City Council,2013-03-04,1600462734,2094.3,349.05,1745.25,Language Empire Limited,Children's Services,Interpreter/translat
Salford City Council,2013-03-04,1600464388,2232,372,1860,Manchester Ymca,Children's Services,Leisure Activity
Salford City Council,2013-03-04,1600462795,2970,495,2475,Mangar International Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-04,1600462615,1086.46,181.07,905.39,Marlow Electrical Co,Sustainable Regeneration,UV Day to Day Repairs
Salford City Council,2013-03-04,1600462826,709.32,118.22,591.1,Micron Electrical Contracting Ltd,Sustainable Regeneration,Electrical Repairs & Maintenance
Salford City Council,2013-03-04,1600462312,10084.27,1680.71,8403.56,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2013-03-04,1600462313,3426.58,571.1,2855.48,Mitie Security Ltd,Customer and Support Services,Security Services
Salford City Council,2013-03-04,1600462314,31393.33,5232.22,26161.11,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2013-03-04,1600464641,12022.46,2003.74,10018.72,Mott Macdonald Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2013-03-04,1600462435,2516.4,419.4,2097,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-04,1600462709,14658,2443,12215,Northgate Information Solutions,Customer and Support Services,Computer Software
Salford City Council,2013-03-04,601082207,26475.62,4412.16,22063.46,Ph Jones,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082194,689.64,114.94,574.7,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082198,1872.63,312.12,1560.51,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,1600462763,594,99,495,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-03-04,1600462823,1080,180,900,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-03-04,601082249,543.36,0,543.36,Redacted Personal Data,Community Health & Social Care,Sessional
Salford City Council,2013-03-04,601082274,509.4,0,509.4,Redacted Personal Data,Community Health & Social Care,Sessional
Salford City Council,2013-03-04,601082291,543.36,0,543.36,Redacted Personal Data,Community Health & Social Care,Sessional
Salford City Council,2013-03-04,601082309,550,0,550,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-03-04,601082319,4000,0,4000,Redacted Personal Data,Capital Expenditure,Other Works
Salford City Council,2013-03-04,601082320,4100,0,4100,Redacted Personal Data,Capital Expenditure,Other Works
Salford City Council,2013-03-04,601082321,4100,0,4100,Redacted Personal Data,Capital Expenditure,Other Works
Salford City Council,2013-03-04,601082323,3672.18,0,3672.18,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-03-04,601082326,3000,0,3000,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,601082328,1065.75,0,1065.75,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,601082329,6500,0,6500,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,601082348,6000,0,6000,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2013-03-04,601082351,683.8,32.57,651.23,Redacted Personal Data,Sustainable Regeneration,Sub Contractors
Salford City Council,2013-03-04,601082211,27120,4520,22600,Ricoh Uk Limited,Customer and Support Services,Print & Photocopying
Salford City Council,2013-03-04,601082183,11549.42,1925.09,9624.33,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,1600462436,5357.02,892.84,4464.18,Salt Union Ltd,Environment and Community Safety,Materials
Salford City Council,2013-03-04,601082325,7250,0,7250,Scott Rees & Co,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,601082327,12842.5,0,12842.5,Scott Rees & Co,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-04,2203383021,1392,232,1160,SG Finance,Environment and Community Safety,Vehicle Leasing
Salford City Council,2013-03-04,1600462793,525,87.5,437.5,Sidhil  Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-04,1600462816,1200,200,1000,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,1600462817,2880,480,2400,Smart Control Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082178,30007.06,5001.17,25005.89,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-03-04,601082317,42153.75,0,42153.75,Streetuk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2013-03-04,601082345,1232.08,0,1232.08,Streetuk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2013-03-04,1600464221,3022.08,503.68,2518.4,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-03-04,1600464222,5383.68,897.28,4486.4,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-03-04,44885171,916.6,152.77,763.83,The Furnishing Service,Sustainable Regenerationtion,Furniture
Salford City Council,2013-03-04,1600462737,1035,0,1035,The Inclusion Trust,Children's Services,Other Prof Fees
Salford City Council,2013-03-04,601082365,8483,0,8483,The Prince'S Trust,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082202,3697.99,0,3697.99,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-03-04,601082216,4845.58,807.6,4037.98,Xerox  (Uk) Ltd,Customer and Support Services,Equipment Hire
Salford City Council,2013-03-05,1600463904,1718.66,286.44,1432.22,Acorn Pressurisation Services Ltd,Community Health & Social Care,UV Tank Clean
Salford City Council,2013-03-05,601082466,999.56,166.59,832.97,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-05,601082467,575.41,95.9,479.51,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-05,1600465090,625.2,104.2,521,Alan Franklin Builders Ltd,Sustainable Regeneration,Rechargeable Repairs & Maintenance
Salford City Council,2013-03-05,1600465189,3960,660,3300,Azure Support Services Ltd,Community Health & Social Care,Hire of Facilities
Salford City Council,2013-03-05,1600463372,5054,0,5054,Back On Track,Customer and Support Services,Grants
Salford City Council,2013-03-05,1600462678,3780,0,3780,By The Bridge,Children's Services,Payts to Agencies
Salford City Council,2013-03-05,1600463283,1890,0,1890,By The Bridge,Children's Services,Payts to Agencies
Salford City Council,2013-03-05,601082459,5280,0,5280,C R I S,Chief Executives,Grants
Salford City Council,2013-03-05,601082503,42165,7027.5,35137.5,Capital Properties (Uk) Ltd,Chief Executives,Electricity
Salford City Council,2013-03-05,1600462446,4248.89,0,4248.89,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-03-05,601082507,2649.11,441.52,2207.59,Darfen Durafencing,Capital Expenditure,Works & Building
Salford City Council,2013-03-05,1600462427,3181.12,530.19,2650.93,Datawatch International Ltd,Customer and Support Services,IT  Licence Fee
Salford City Council,2013-03-05,1600462132,553.24,92.21,461.03,Door Care & Security,Community Health & Social Care,Security Sys R & Mnt
Salford City Council,2013-03-05,601082464,706.17,0,706.17,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-05,601082468,2205,367.5,1837.5,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2013-03-05,1600462650,5728.8,954.8,4774,H Compsty & Son Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-03-05,601081451,14797.44,2466.21,12331.23,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2013-03-05,1600463707,1149.16,191.53,957.63,Hewden Stuart Plc,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-03-05,1600463731,1277.86,212.98,1064.88,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2013-03-05,1600462426,593.52,98.92,494.6,Morris & Alexander Limited,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-05,1600462849,1127.4,187.9,939.5,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2013-03-05,1600463284,2516.4,419.4,2097,Mountway Ltd,Community Health & Social Care,Disability Equipment
