Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-02-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107340,62016.24
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELECOM RENTALS,DIGITAL & TECHNOLOGY INFRASTRUCTURE TEAM,TELEFONICA UK LTD,1037107344,82189.90
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DIGITAL & TECHNOLOGY INFRASTRUCTURE TEAM,TELEFONICA UK LTD,1037107344,52068.04
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,COVID-19 NR COMMS HUB,YOUGOV PLC,1037107346,52000.00
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELECOM RENTALS,INTELLIGENCE & SECURITY COMMITTEE NON CORE COSTS,GOVERNMENT COMMUNICATIONS BUREAU,1037107347,62920.98
CAB,CABINET OFFICE,2021-02-03,Exp - Purchase Of Goods/Services - Consultancy,IPA STRATEGY PERFORMANCE AND ASSURANCE,BLOOM PROCUREMENT SERVICES LTD,1037107350,36875.00
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GCS INTERNATIONAL,ORB INTERNATIONAL LTD,1037107353,41650.00
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CRISIS RESPONSE COVID,ELLIOTT GROUP LTD,1037107354,62563.00
CAB,CABINET OFFICE,2021-02-03,Exp - Purchase Of Goods/Services - Consultancy,COMMERCIAL CONTINUOUS IMPROVEMENT TEAM,PREDERI LTD,1037107358,47000.00
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,GETMAPPING PLC,1037107388,99255.25
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107465,97479.83
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107465,28620.30
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107465,37555.34
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107465,68208.11
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107465,70335.19
CAB,CABINET OFFICE,2021-02-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CO CEG NATIONAL FRAUD INITIATIVE,SYNECTICS SOLUTIONS LTD,1037107473,173246.00
CAB,CABINET OFFICE,2021-02-03,Exp - Purchase Of Goods/Services - Consultancy,GOVERNMENT EQUALITIES OFFICE PROG,IMPROVEMENT & DEVELOPMENT AGENCY,1037107484,114523.33
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,OGP - DATA & ANALYSIS,CORPORATE DOCUMENT SERVICES LTD,1037107516,50638.83
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,245086.53
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,157132.96
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,149229.58
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,162029.17
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,183920.61
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,352670.38
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107517,37100.06
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107517,453149.16
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,325107.66
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,423480.24
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,131952.22
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,283560.96
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,240709.68
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,413684.23
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,584880.78
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107517,1723550.15
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CRISIS RESPONSE COVID,PORTAKABIN LTD,1037107541,1099614.14
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CRISIS RESPONSE COVID,PORTAKABIN LTD,1037107541,219922.82
CAB,CABINET OFFICE,2021-02-04,Exp - Purchase Of Goods/Services - Consultancy,Transition Taskforce (Programme),NEWTON EUROPE LTD,1037107544,1102179.00
CAB,CABINET OFFICE,2021-02-04,Exp - Purchase Of Goods/Services - Consultancy,Transition Taskforce (Programme),NEWTON EUROPE LTD,1037107544,220435.80
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,BLUESKY INTERNATIONAL LTD,1037107563,101755.24
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,Commission on Race & Ethnic Disparities,NATCEN SOCIAL RESEARCH,1037107572,29678.00
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,Commission on Race & Ethnic Disparities,NATCEN SOCIAL RESEARCH,1037107572,35161.00
CAB,CABINET OFFICE,2021-02-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,Commission on Race & Ethnic Disparities,NATCEN SOCIAL RESEARCH,1037107572,35161.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO COMMERCIAL TEAM,RACKSPACE LTD,1037107602,48654.28
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,GCO Admin,BARINGA PARTNERS LLP,1037107605,126410.00
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,GCO Admin,BARINGA PARTNERS LLP,1037107605,25282.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,HR CAPABILITY & TALENT,CAPITA BUSINESS SERVICES LTD TA KNOWLEDGEPOOL,1037107614,117645.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107638,68903.62
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,SPOTLIGHT,XANSIUM CONSULTING LTD,1037107640,119918.75
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GRANTS TRANSFORMATION PROGRAMME,XANSIUM CONSULTING LTD,1037107640,47500.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GRANTS TRANSFORMATION PROGRAMME,XANSIUM CONSULTING LTD,1037107640,225198.75
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107643,149906.60
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,45922.31
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,56254.01
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,88535.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,39871.83
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,64244.67
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,76421.41
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,37999.27
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,190064.54
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,27185.01
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,72455.99
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,35877.34
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,57803.27
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,136807.21
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,149957.29
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,68364.84
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,27184.09
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,60327.60
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,79448.67
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,33249.36
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,156986.12
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,44883.38
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,160635.15
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107643,73864.32
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,GCF PRIVATE OFFICE,ERNST & YOUNG LLP,1037107671,84600.00
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,COVID-19 TASKFORCE - Commemoration and Recognition,ERNST & YOUNG LLP,1037107671,36000.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GOVERNMENT EQUALITIES OFFICE PROG,THE BEHAVIOURAL INSIGHTS TEAM,1037107674,48471.93
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GOVERNMENT EQUALITIES OFFICE PROG,THE BEHAVIOURAL INSIGHTS TEAM,1037107674,119457.38
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TGS PROJECT ACTIVITY,HMRC,1037107676,613676.05
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,CABINET OFFICE SECURITY TEAM,HMRC,1037107676,1416419.21
CAB,CABINET OFFICE,2021-02-05,Exp - Purchase Of Goods/Services - Consultancy,CABINET OFFICE SECURITY TEAM,HMRC,1037107676,283283.84
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,TECHNOLOGY AND OPERATIONS,ZENDESK,1037107678,31600.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - LEGAL ADVICE FROM GOVT LEGAL DEPT,GDS Central Governance Team,GOVERNMENT LEGAL DEPARTMENT,1037107683,75662.00
CAB,CABINET OFFICE,2021-02-05,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - LEGAL ADVICE FROM GOVT LEGAL DEPT,GDS Central Governance Team,GOVERNMENT LEGAL DEPARTMENT,1037107683,75662.00
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO COMMERCIAL TEAM,AUTOMATED INTELLIGENCE LTD,1037107686,62100.00
CAB,CABINET OFFICE,2021-02-08,IA - INFORMATION TECHNOLOGY - COST - ADDITIONS - SOFTWARE ADDITIONS,GOV.UK CONTENT & STRATEGY,USERZOOM LTD,1037107687,32500.00
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,FAST STREAM LEARNING & DEVELOPMENT,SHARED SERVICES CONNECTED LTD,1037107692,55709.40
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,FAST STREAM LEARNING & DEVELOPMENT,SHARED SERVICES CONNECTED LTD,1037107692,55709.40
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - TELECOMS - TELECOM RENTALS,CDIO COSOP/MOG MOVES,TELEFONICA UK LTD,1037107704,50245.00
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,COVID-19 NR COMMS HUB,YOUGOV PLC,1037107706,48300.00
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107711,47136.74
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037107711,52004.08
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107711,124780.73
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107711,56865.11
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107711,148420.59
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107711,62610.22
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO COMMERCIAL TEAM,RACKSPACE LTD,1037107726,49941.98
CAB,CABINET OFFICE,2021-02-08,Exp - Purchase Of Goods/Services - Consultancy,CDIO DATA,BARINGA PARTNERS LLP,1037107729,381300.00
CAB,CABINET OFFICE,2021-02-08,Exp - Purchase Of Goods/Services - Consultancy,GSS TECHNOLOGY,HYPER TALENT SOLUTIONS LTD,1037107730,377852.50
CAB,CABINET OFFICE,2021-02-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107747,44816.31
CAB,CABINET OFFICE,2021-02-08,Exp - Purchase Of Goods/Services - Consultancy,ECONOMIC AND DOMESTIC,THE BEHAVIOURAL INSIGHTS TEAM,1037107776,39997.12
CAB,CABINET OFFICE,2021-02-08,Exp - Purchase Of Goods/Services - Consultancy,RESHAPING GCS,DELOITTE CONSULTING LTD,1037107781,202702.00
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107791,71599.60
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID-19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037107791,227475.88
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,MARKET AND SUPPLIERS,COMPANY WATCH,1037107793,30208.00
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,ADMIRALTY HOUSE,GOVERNMENT PROPERTY AGENCY GPA,1037107798,82656.76
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,70 WHITEHALL,GOVERNMENT PROPERTY AGENCY GPA,1037107798,43765.67
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,70 WHITEHALL,GOVERNMENT PROPERTY AGENCY GPA,1037107798,74767.56
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,70 WHITEHALL,GOVERNMENT PROPERTY AGENCY GPA,1037107798,58444.29
CAB,CABINET OFFICE,2021-02-09,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,70 WHITEHALL,GOVERNMENT PROPERTY AGENCY GPA,1037107798,231770.38
