Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-09-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),GOVERNMENT ACTUARYS DEPARTMENT GAD,1037120050,70158.95
CAB,CABINET OFFICE,2021-09-01,Exp - Purchase Of Goods/Services - Consultancy,GSG CAPABILITIES,THOUGHTWORKS LTD,1037120058,59225
CAB,CABINET OFFICE,2021-09-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,NORTHERN IRELAND OFFICE,1037120060,40000
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,49781.86
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,35229.66
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,105218.81
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,90000
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,90000
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,58928.1
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,124010.3
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,103851.79
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,113385.87
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,148494.78
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037120081,42695.73
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,29104.2
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,69851.6
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,70545.81
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,1330597.43
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,139283.77
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,40198.97
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,41650.25
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,76609.51
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,139622.56
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,UK-WIDE CAMPAIGNS,MANNING GOTTLIEB OMD,1037120081,54542.39
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,37726.98
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,102123.1
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,55697.81
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,47031.65
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,125576.67
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,99923.82
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,FACULTY AND SERVICE DELIVERY,MANNING GOTTLIEB OMD,1037120081,119981.03
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,138326.84
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,34836.78
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,29999.23
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,114561.93
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,26580.32
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,131922.21
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,49200.24
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,296584.9
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,63238.85
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,116191.85
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,981656
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,299978.31
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,53417.13
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,141394.55
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,34422.87
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,78685.78
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,80212.34
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,FACULTY AND SERVICE DELIVERY,MANNING GOTTLIEB OMD,1037120081,39511.29
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,38462.87
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,78984.33
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,39332.01
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120081,111471.58
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GSG - UKSV DELIVERY,EXPERIAN LTD,1037120098,44593.32
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,COMMUNICATIONS FAST STREAM,CAPITA BUSINESS SERVICES LTD,1037120099,28968.84
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,IPA PFI CONTRACT REVIEW,ERNST & YOUNG LLP,1037120100,45000
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - NON-PO INVOICES PENDING REALLOCATION,FEDG EU EXIT,ERNST & YOUNG LLP,1037120100,60563
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,CDIO END USER COMPUTING,XMA LTD,1037120103,123716
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO APPLICATIONS & CLOUD STORAGE,TRUSTMARQUE SOLUTIONS LTD,1037120108,158338.8
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037120111,42000
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037120111,32290
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037120111,64130
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037120111,90720
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,SAVANTA GROUP LTD,1037120136,35140
CAB,CABINET OFFICE,2021-09-02,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,GRS THIRD PARTY PROVISION,VERIFILE LTD,1037120145,44265
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ROSA SERVICE,CROWN HOSTING DATA CENTRES LTD,1037120153,38109.77
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO APPLICATIONS & CLOUD STORAGE,TRUSTMARQUE SOLUTIONS LTD,1037120157,161212
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037120161,42000
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,303180.1
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,111303.16
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,25094.43
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,139753.15
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,113185.76
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,149966.81
CAB,CABINET OFFICE,2021-09-03,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120199,131808.69
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO DIGITAL DELIVERY TEAM,XANSIUM CONSULTING LTD,1037120224,96732.5
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CO CEG Grants Core,XANSIUM CONSULTING LTD,1037120224,28500
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GRANTS C-19,XANSIUM CONSULTING LTD,1037120224,39000
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,ENGINE PARTNERS UK LLP,1037120231,60637.37
CAB,CABINET OFFICE,2021-09-06,Exp - Purchase Of Goods/Services - Consultancy,GRANTS C-19,ERNST & YOUNG LLP,1037120238,224849.89
CAB,CABINET OFFICE,2021-09-06,IA - INFORMATION TECHNOLOGY - COST - ADDITIONS - SOFTWARE ADDITIONS,BPDG - FUTURE BORDERS,PALANTIR TECHNOLOGIES UK LTD,1037120240,1212500
CAB,CABINET OFFICE,2021-09-06,IA - INFORMATION TECHNOLOGY - COST - ADDITIONS - SOFTWARE ADDITIONS,BPDG - FUTURE BORDERS,PALANTIR TECHNOLOGIES UK LTD,1037120240,242500
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - CONFERENCE,G7 Presidency 2021,CALDER WORLD OF TRAVEL,1037120244,85282.25
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ROSA SERVICE,TRUSTMARQUE SOLUTIONS LTD,1037120246,43267.42
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ROSA SERVICE,TRUSTMARQUE SOLUTIONS LTD,1037120246,65800.8
CAB,CABINET OFFICE,2021-09-06,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,GETMAPPING PLC,1037120290,99255.25
CAB,CABINET OFFICE,2021-09-07,Exp - Purchase Of Goods/Services - Consultancy,GRANTS C-19,ERNST & YOUNG LLP,1037120291,62730
CAB,CABINET OFFICE,2021-09-07,Exp - Purchase Of Goods/Services - Consultancy,GRANTS C-19,ERNST & YOUNG LLP,1037120291,77902.5
CAB,CABINET OFFICE,2021-09-07,Exp - Purchase Of Goods/Services - Consultancy,BPDG - BORDER READINESS,COSTAIN LTD,1037120293,380943.75
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,38235.05
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,69413.47
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,69807.99
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,70549.91
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,209603.43
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,209771.36
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - SHARED SERVICES OUTSOURCING,STERIA SHARED SERVICES,SHARED SERVICES CONNECTED LTD,1037120297,225511.96
CAB,CABINET OFFICE,2021-09-07,Exp - Purchase Of Goods/Services - Consultancy,GBS - PLATFORM AND SERVICES (ADMIN),COVOXA LTD,1037120336,143906.88
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,RESILIENCE DIRECT,AIRBOX AEROSPACE LTD,1037120339,46970
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - SINGLE SIGN-ON,ENGINE PARTNERS UK LLP,1037120345,68753.33
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - SINGLE SIGN-ON,ENGINE PARTNERS UK LLP,1037120345,76930.23
CAB,CABINET OFFICE,2021-09-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - SINGLE SIGN-ON,ENGINE PARTNERS UK LLP,1037120345,82178.44
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO DIGITAL DELIVERY TEAM,APPRILIS,1037120381,119032
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - LEGAL ADVICE FROM GOVT LEGAL DEPT,CSHR - POLICY AND PRACTICE,GOVERNMENT LEGAL DEPARTMENT,1037120384,51500
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - LEGAL ADVICE FROM GOVT LEGAL DEPT,CSHR - POLICY AND PRACTICE,GOVERNMENT LEGAL DEPARTMENT,1037120384,51500
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO NETWORKS,HIGHSPEED OFFICE LTD,1037120387,61649.07
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GDS Central Governance Team,RAINMAKER SOLUTIONS LTD,1037120391,48375
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,GDS Central Governance Team,RAINMAKER SOLUTIONS LTD,1037120391,61412.5
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037120393,84094.43
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037120393,90347.13
CAB,CABINET OFFICE,2021-09-08,EXP - PURCHASE OF GOODS/SERVICES - RECORDS AND DATA STORAGE AND ARCHIVING,PARLIAMENTARY CORRESPONDENCE TEAM,FIVIUM LTD,1037120395,25977.75
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,30455.75
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,43375.42
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,94662.89
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,99665.65
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,112996.66
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,36274.12
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,74977.31
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,74977.31
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,31397.12
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,85505.87
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,150000
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,58127
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,141076.71
CAB,CABINET OFFICE,2021-09-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037120429,150391.18
