Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900041078,2018-08-03,6466681.86,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041075,2018-08-03,6433579.88,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900041091,2018-08-03,6394115.99,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109360414,2018-08-01,5645637.02,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Bus Contract Payments,1006\1900041167,2018-08-17,5178959.46,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900041089,2018-08-03,5149606.32,
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5109364152,2018-08-15,4883880.82,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900041093,2018-08-03,4882747.22,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900041156,2018-08-17,4706879.64,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109368538,2018-08-06,4632135.43,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900202629,2018-08-15,3944000.00,
LUL NOMINEE SSL LIMITED,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1031\5109359009,2018-07-23,3926740.68,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5109371284,2018-08-08,3535664.00,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901660310,2018-08-03,3412836.67,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Maintenance,795158,2018-07-30,3386895.25,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV,Bus Contract Payments,1006\1900041163,2018-08-17,3334850.59,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900041162,2018-08-17,3155277.57,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900041165,2018-08-17,3143993.57,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900041087,2018-08-03,3119508.93,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109360415,2018-08-01,2895252.67,
LONDON UNDERGROUND LTD,HEATHROW AIRPORT LTD,Terminal 5 PFI Service Costs,1005\5109368204,2018-08-13,2880399.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900041079,2018-08-03,2863613.38,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109368552,2018-08-17,2731800.88,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900041161,2018-08-17,2714601.77,
TFL CORPORATE,COMPUTACENTER,Software Maintenance,1001\5109359674,2018-07-25,2651968.12,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041076,2018-08-03,2616030.69,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900055910,2018-08-08,2525153.46,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109372207,2018-08-15,2477812.59,
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,Taxicard Funding,1002\1900056068,2018-08-13,2473915.68,
TFL CORPORATE,AXA PPP HEALTHCARE,General Insurance,1001\5109373523,2018-08-14,2394152.79,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF EALING,Borough Services - Claim Against Pr Yr Accrual,1002\1900055906,2018-08-06,2366522.00,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,795154,2018-07-27,2327859.39,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF GREENWICH,Borough Services - Claim Against Pr Yr Accrual,1002\1900055788,2018-08-01,2296423.55,
DOCKLANDS LIGHT RAILWAY,TRUSTEES OF THE DOCKLANDS LIGHT,Franchise/Concession Variable Fee,1012\1900004797,2018-07-25,2214000.00,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900041157,2018-08-17,2103795.08,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041154,2018-08-17,2085862.00,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900041170,2018-08-17,2078829.42,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900041085,2018-08-03,2016537.27,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,Civil Engineering Construction Works,1005\5109354300,2018-08-01,1959510.76,
TFL CORPORATE,AXON SOLUTIONS LTD,Software Maintenance,1001\5109361216,2018-08-13,1786861.50,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Management & Support Consultancy,1020\5109291339,2018-07-30,1695158.79,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900041168,2018-08-17,1691467.09,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109371697,2018-08-08,1684447.26,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900041172,2018-08-17,1584356.01,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900041080,2018-08-03,1460680.31,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109363608,2018-08-01,1406333.49,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109361364,2018-07-30,1373814.28,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109364875,2018-08-01,1332268.07,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Building Maintenance & Repairs,1007\5109348630,2018-07-25,1266603.08,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109356360,2018-07-25,1223312.04,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109364887,2018-08-01,1214023.50,
LUL NOMINEE SSL LIMITED,F M CONWAY LTD,Civil Engineering Construction Works,1031\5109366606,2018-08-01,1178474.61,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF GREENWICH,Borough Services - Claim Against Pr Yr Accrual,1002\1900055393,2018-08-13,1165748.94,
LONDON UNDERGROUND LTD,EVERSHEDS,Legal Fees,1005\1900204411,2018-08-01,1134223.00,
LONDON UNDERGROUND LTD,EVERSHEDS,Purchase of Land & Buildings,1005\1900204769,2018-08-15,1133000.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109364217,2018-07-30,1121816.02,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900041081,2018-08-03,1119066.96,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900041166,2018-08-17,1022965.04,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services,1002\1900055858,2018-08-13,986463.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900041090,2018-08-03,981232.05,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109360405,2018-07-23,979636.13,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,795153,2018-07-30,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900041158,2018-08-17,940563.35,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109372995,2018-08-13,931182.98,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362873,2018-08-06,886284.77,
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109361119,2018-08-01,882351.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900055631,2018-08-01,877400.65,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041155,2018-08-17,863095.11,
SURFACE TRANSPORT CORP,ROYAL BOROUGH OF KINGSTON UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900055998,2018-08-13,833573.84,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109363316,2018-08-15,830808.73,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109352936,2018-07-25,820331.51,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109366856,2018-08-01,799686.01,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109363392,2018-07-30,788665.61,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109368374,2018-08-06,774033.49,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109357057,2018-08-01,749537.25,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109358550,2018-07-23,748234.56,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362964,2018-08-06,735982.39,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109368362,2018-08-06,724410.34,
LONDON UNDERGROUND LTD,EVERSHEDS,Purchase of Land & Buildings,1005\1900204367,2018-07-25,719877.89,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362963,2018-08-06,714056.74,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BEXLEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900055891,2018-08-06,710560.68,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900041164,2018-08-17,653187.02,
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109360656,2018-08-01,644145.00,
SURFACE TRANSPORT CORP,ROYAL BOROUGH OF KINGSTON UPON THAMES,Borough Services - Claim Against Pr Yr Accrual,1002\1900056018,2018-08-13,640263.08,
LUL NOMINEE BCV LIMITED,GBM SERVICES LTD,Operational Cleaning,1033\5109372206,2018-08-15,612117.49,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,MR Construction Costs,1005\5109359780,2018-07-23,598425.48,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109374955,2018-08-15,597015.03,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109360698,2018-08-13,596495.48,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109363607,2018-08-01,594309.44,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services - Claim Against Pr Yr Accrual,1002\1900055872,2018-08-13,589383.20,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109354703,2018-07-23,581666.43,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901660204,2018-07-30,580203.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109364886,2018-08-01,575862.75,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109363610,2018-08-01,573867.23,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900204768,2018-08-15,566355.85,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109360708,2018-08-13,566117.00,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109355386,2018-07-25,560691.92,
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Property Development-Planning & Development Consul,1005\5109369198,2018-08-08,549781.00,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109366014,2018-08-08,547111.60,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109352748,2018-07-30,537705.12,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109363774,2018-08-01,532362.04,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109348074,2018-07-30,531764.68,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Building Maintenance & Repairs,1007\5109364770,2018-08-03,518949.20,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109358228,2018-08-08,516076.04,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109347379,2018-07-23,509469.96,
TFL CORPORATE,ASHURST LLP,Taxicard Funding,1001\1900061254,2018-08-06,509435.17,
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,Operational Cleaning,1031\5109372203,2018-08-15,505190.15,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900041092,2018-08-03,504701.94,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Planning & Development Consultancy,1002\5109359540,2018-08-13,500000.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109372579,2018-08-13,496946.26,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109347377,2018-07-23,482887.04,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109347376,2018-07-23,478529.80,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109360601,2018-07-23,475346.93,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109352140,2018-08-08,472329.72,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362904,2018-08-06,470209.47,
LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1031\5109370713,2018-08-15,469871.86,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900041159,2018-08-17,468272.99,
SURFACE TRANSPORT CORP,WSP UK LTD,Planning & Development Consultancy,1002\5109371822,2018-08-13,460747.75,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109363609,2018-08-01,452617.88,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1033\5109363606,2018-07-30,451727.10,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900055691,2018-07-30,451727.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109363624,2018-08-01,448819.18,
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109358680,2018-08-08,445183.31,
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109352759,2018-07-30,444656.52,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services - Claim Against Pr Yr Accrual,1002\1900056009,2018-08-13,430363.56,
TFL CORPORATE,AXON SOLUTIONS LTD,Software Maintenance,1001\5109361215,2018-08-13,425582.49,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109354563,2018-07-25,418649.99,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109371771,2018-08-13,417211.77,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109363270,2018-08-15,417121.65,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109363406,2018-07-30,416708.14,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109347969,2018-07-25,408713.69,
TFL CORPORATE,ASHURST LLP,Taxicard Funding,1001\1900061253,2018-08-06,407841.50,
TFL CORPORATE,ASHURST LLP,Taxicard Funding,1001\1900061255,2018-08-06,403561.00,
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900061132,2018-07-30,396858.75,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901659919,2018-07-23,372477.67,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109350916,2018-07-25,370697.00,
TRANSPORT TRADING LTD,EARLS COURT PARTNERSHIP LIMITED,Purchase of Associates Loan Notes (Activity),1004\1901660071,2018-07-23,370000.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900041160,2018-08-17,367370.44,
LONDON BUS SERVICES LTD,TRL LTD,Management & Support Consultancy,1006\5109366937,2018-08-01,362415.70,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109361433,2018-08-15,360179.73,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358990,2018-07-30,350424.40,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109366530,2018-08-01,350311.11,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109364897,2018-08-01,350007.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109359844,2018-08-01,348477.45,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109345971,2018-07-30,346689.81,
LONDON BUS SERVICES LTD,TAIT EUROPE LTD,Radio Systems Equipment & Maintenance,1006\5109350228,2018-07-25,342047.00,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109352864,2018-07-30,341897.48,
SURFACE TRANSPORT CORP,NETWORK RAIL,Road Maintenance,1002\5109363299,2018-08-15,337421.15,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358972,2018-08-08,336103.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358984,2018-07-23,336103.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358953,2018-08-08,335470.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358975,2018-07-23,335470.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900055743,2018-07-30,333023.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109359763,2018-08-01,332795.90,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109364233,2018-07-30,331945.65,
LUL NOMINEE BCV LIMITED,INTERSERVE,Track General Maintenance,1033\5109362883,2018-08-15,329412.40,
TFL CORPORATE,CAP GEMINI UK PLC,Software Maintenance,1001\5109372606,2018-08-13,328095.63,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109364322,2018-08-06,327280.05,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109364320,2018-07-30,326840.07,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358979,2018-08-08,324918.21,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109375499,2018-08-15,324462.05,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900041169,2018-08-17,316536.68,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109361235,2018-08-08,315248.43,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900055873,2018-08-01,310291.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109371760,2018-08-13,309692.31,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109359175,2018-07-23,306896.56,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358951,2018-08-13,304308.67,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV,Vehicle Repairs & Maintenance,1006\5109359108,2018-08-08,297100.00,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109364298,2018-08-15,294785.00,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109358140,2018-08-08,294296.16,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Management & Support Consultancy,1020\5109360718,2018-07-25,290724.44,
TUBE LINES LTD,ABM FACILITY SERVICES UK LTD,Maintenance,796380,2018-08-17,289620.11,
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109362881,2018-08-15,287797.96,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SUTTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900055561,2018-08-01,278448.61,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109359729,2018-07-23,277035.66,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109354763,2018-08-01,275260.14,
TFL CORPORATE,ASHURST LLP,Taxicard Funding,1001\1900061252,2018-08-06,275026.22,
RAIL FOR LONDON LIMITED,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1020\5109361423,2018-07-25,273453.75,
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109362575,2018-08-15,272490.00,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109374608,2018-08-15,268386.43,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362830,2018-08-13,267453.78,
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109352765,2018-07-30,265423.92,
LUL NOMINEE BCV LIMITED,POD-TRAK LTD,MR Construction Costs,1033\5109361255,2018-07-25,264535.28,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109366003,2018-08-01,263834.03,
TRANSPORT TRADING LTD,ITC CONCEPTS LTD,Civil Engineering Construction Works,1004\5109363343,2018-07-27,263119.36,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109368229,2018-08-15,261720.13,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109351502,2018-07-25,261470.13,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109360739,2018-08-08,259241.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109370882,2018-08-08,257385.00,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Roads,1002\5109362936,2018-08-06,257201.10,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109352131,2018-07-30,251277.34,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109354565,2018-07-25,245975.17,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109366260,2018-08-15,244264.30,
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109372227,2018-08-13,242540.92,
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109358556,2018-08-08,237227.33,
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109360057,2018-07-23,234869.00,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109363363,2018-07-31,233805.00,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,MR Construction Costs,1031\5109373058,2018-08-13,232020.55,
