Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LTD,Franchise/Concession Variable Fee,1020\5109028085,2017-04-05,1174485.38,
LONDON UNDERGROUND LTD,LONDON BOROUGH OF CAMDEN,Civil Engineering Construction Works,1005\5109031180,2017-04-05,1150000.00,
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109043959,2017-04-26,1140659.10,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900038752,2017-04-13,1105295.18,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900038754,2017-04-13,1031998.17,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,756605,2017-04-28,959052.92,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109036306,2017-04-26,914631.06,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services - Claim Against Pr Yr Accrual,1002\1900052164,2017-04-03,850387.00,
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1005\5109029394,2017-04-03,841428.40,
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1005\5109055777,2017-04-26,840927.41,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109038425,2017-04-19,827212.86,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,Commercial Property Rent,1005\5109040796,2017-04-26,814846.15,
TFL CORPORATE,THE BOSTON CONSULTING GROUP UK LLP,Management & Support Consultancy,1001\5109028061,2017-04-03,800510.00,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Building Maintenance & Repairs,1031\5109046482,2017-04-11,789899.94,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109033134,2017-04-05,786846.84,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109050186,2017-04-28,767074.94,
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1031\5109041792,2017-04-24,756559.98,
TFL CORPORATE,NETWORK RAIL,Professional Engineering Services,1001\5109025429,2017-04-10,750300.65,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109050384,2017-04-19,747137.75,
RAIL FOR LONDON LIMITED,CARILLION CONSTRUCTION LTD,Building Maintenance & Repairs,1020\5109037519,2017-04-05,742269.54,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109008453,2017-04-03,726208.40,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5109041317,2017-04-24,718933.33,
TRANSPORT TRADING LTD,SAVILLS COMMERCIAL LTD,Commercial Property Rent,1004\1901414565,2017-04-05,700000.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900038834,2017-04-28,681119.86,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BEXLEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900052167,2017-04-03,678088.31,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109047321,2017-04-26,670257.97,
TFL CORPORATE,THE BOSTON CONSULTING GROUP UK LLP,Management & Support Consultancy,1001\5109028924,2017-04-10,650788.00,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,MR Construction Costs,1005\5109051146,2017-04-26,634201.44,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Sub-Contractor,755450,2017-04-13,632962.23,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109030895,2017-04-03,630994.83,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109023483,2017-04-03,624223.58,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900038831,2017-04-28,620915.61,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSPORTATION SYSTEM,Professional Engineering Services,1012\5109022769,2017-04-03,583500.00,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LTD,Operator Costs,1007\5109018207,2017-04-03,569830.47,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LTD,Operator Costs,1007\5109044951,2017-04-26,569830.47,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901407220,2017-04-03,564369.00,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900038841,2017-04-28,559887.21,
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,Purchase of Associates Loan Notes (Activity),1004\5109023676,2017-04-05,547187.44,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109033128,2017-04-05,531000.00,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109047144,2017-04-11,528563.41,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109037655,2017-04-24,508131.99,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109044197,2017-04-26,507452.65,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109046124,2017-04-26,506827.50,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900038835,2017-04-28,490286.37,
LUL NOMINEE SSL LIMITED,SKANSKA CONTRUCTIONS UK LTD,Maintenance of Telecommunications Equipment,1031\5109033660,2017-04-19,484388.40,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109022676,2017-04-05,475279.03,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109019769,2017-04-05,464027.00,
TFL CORPORATE,DEPARTMENT FOR TRANSPORT,Management & Support Consultancy,1001\5109028028,2017-04-10,454477.50,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109054132,2017-04-28,446338.06,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,756603,2017-04-28,437657.16,
TUBELINES LTD,THALES RAIL SIGNALLING SOLUTIONS,Sub-Contractor,753781,2017-04-05,425275.65,
LUL NOMINEE BCV LIMITED,BRYEN & LANGLEY LTD,Building Maintenance & Repairs,1033\5109038362,2017-04-03,423763.75,
DOCKLANDS LIGHT RAILWAY,"THALES CANADA, TRANSPORTATION SOLUT",Professional Engineering Services,1012\5109025243,2017-04-13,412950.00,
TFL CORPORATE,GREATER LONDON AUTHORITY,Management & Support Consultancy,1001\5109026025,2017-04-05,404027.00,
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900057055,2017-04-03,400000.00,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Security,753782,2017-04-05,392272.67,
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance,754606,2017-04-12,387166.56,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028366,2017-04-11,382810.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109040023,2017-04-10,380879.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109040024,2017-04-10,375429.00,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109049775,2017-04-26,370660.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028362,2017-04-11,367416.83,
DOCKLANDS LIGHT RAILWAY,MACE LTD,Professional Engineering Services,1012\5109036739,2017-04-03,367169.35,
TFL CORPORATE,MOTT MACDONALD LIMITED,Transport Planning Consultancy & Services,1001\5109036395,2017-04-03,365781.31,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900038838,2017-04-28,363117.69,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109044174,2017-04-26,356138.68,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109024525,2017-04-10,350000.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028370,2017-04-11,349342.00,
TRANSPORT TRADING LTD,CARLISLE SECURITY SERVICES LTD,Security Services (Guards),1004\5109026171,2017-04-11,343887.21,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LEWISHAM,Borough Services,1002\1900052070,2017-04-03,339509.45,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109044566,2017-04-11,338413.24,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033476,2017-04-05,338406.00,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109051171,2017-04-18,337027.37,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109035891,2017-04-03,335296.09,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109047253,2017-04-26,331290.52,
TUBELINES LTD,CAPGEMINI UK PLC,IT,757038,2017-04-28,331001.22,
LUL NOMINEE BCV LIMITED,CLANCY DOCWRA LTD,Building Maintenance & Repairs,1033\5109038775,2017-04-03,328661.44,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109040022,2017-04-10,324914.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109033127,2017-04-05,324230.00,
TUBELINES LTD,KONE PLC,Maintenance,755448,2017-04-13,320887.01,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900038836,2017-04-28,320468.95,
LONDON UNDERGROUND LTD,QUINTIQ APPLICATIONS BV,IT Consultancy,1005\5109050394,2017-04-13,319350.00,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,756474,2017-04-07,315609.50,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARNET,Borough Services - Claim Against Pr Yr Accrual,1002\1900052185,2017-04-10,312179.82,
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004040,2017-04-26,311981.95,
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,MR Construction Costs,1031\5109038272,2017-04-05,305509.63,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109046492,2017-04-10,300000.00,
TRANSPORT TRADING LTD,MITIE TFM LTD,Building Maintenance & Repairs,1004\5109028999,2017-04-11,297886.84,
TRANSPORT TRADING LTD,MITIE TFM LTD,Building Maintenance & Repairs,1004\5109028987,2017-04-11,296828.62,
TRANSPORT TRADING LTD,ABM GROUP UK LTD,Office Cleaning,1004\5109023132,2017-04-05,294442.52,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services - Claim Against Pr Yr Accrual,1002\1900052166,2017-04-03,291185.68,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,755103,2017-04-13,287724.44,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,757730,2017-04-21,286242.07,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109049774,2017-04-26,284376.00,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109022973,2017-04-03,283956.91,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109045252,2017-04-19,283206.91,
RAIL FOR LONDON LIMITED,CARILLION CONSTRUCTION LTD,Professional Engineering Services,1020\5109037528,2017-04-03,280869.49,
LONDON UNDERGROUND LTD,J MURPHY & SONS LTD,Retentions Control Account > 1Year,1005\5109054189,2017-04-24,276766.82,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109045676,2017-04-26,276047.00,
TRANSPORT TRADING LTD,PROBRAND LTD,Software Maintenance,1004\5109044911,2017-04-11,274804.87,
LONDON UNDERGROUND LTD,MATRIX CONTROL SOLUTIONS LTD,MR Construction Costs,1005\5109040965,2017-04-26,273144.41,
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1031\5109022969,2017-04-03,268094.43,
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1031\5109045257,2017-04-19,267344.43,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109033137,2017-04-05,264660.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109054210,2017-04-26,264660.00,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033477,2017-04-05,261815.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901407694,2017-04-03,261476.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109037520,2017-04-11,260638.36,
TUBELINES LTD,SCHWEERBAU GMBH & CO.KG,Hire Plant & Equipment,754817,2017-04-13,258400.00,
LONDON UNDERGROUND LTD,DELATIM LIMITED,Civil Engineering Construction Works,1005\5109054739,2017-04-27,257508.91,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,755104,2017-04-13,256199.83,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041032,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041033,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041034,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041035,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041036,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041037,2017-04-10,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041044,2017-04-24,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041045,2017-04-24,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041046,2017-04-24,255200.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109028137,2017-04-11,255195.34,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109045428,2017-04-26,254360.27,
RAIL FOR LONDON LIMITED,GEOFFREY OSBORNE LTD,Civil Engineering Construction Works,1020\5109047430,2017-04-19,254337.62,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028384,2017-04-11,254242.00,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5109040818,2017-04-19,252914.09,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028379,2017-04-11,252594.52,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Planning & Development Consultancy,1002\5109030589,2017-04-11,250000.00,
RAIL FOR LONDON LIMITED,ARCADIS,Professional Engineering Services,1020\5109051161,2017-04-19,249553.06,
TUBELINES LTD,KONE PLC,Maintenance,750886,2017-04-07,248215.83,
DOCKLANDS LIGHT RAILWAY,"THALES CANADA, TRANSPORTATION SOLUT",Professional Engineering Services,1012\5109017106,2017-04-03,247770.00,
LONDON UNDERGROUND LTD,ATKINS LIMITED,Civil Engineering Construction Works,1005\5109030915,2017-04-10,246617.41,
TFL CORPORATE,DAISY CORPORATE SERVICES LTD,Telephony Fixed,1001\5109024593,2017-04-10,244012.66,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900052188,2017-04-10,244005.19,
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109053554,2017-04-24,240915.73,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109049807,2017-04-26,240555.57,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109049336,2017-04-19,239844.29,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1012\5109041241,2017-04-19,239106.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109028387,2017-04-11,238517.00,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109028483,2017-04-11,237931.00,
TUBELINES LTD,AURORA LIFTS LTD,Maintenance,755452,2017-04-21,237086.04,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Building Maintenance & Repairs,1033\5109045270,2017-04-19,236681.20,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109039989,2017-04-11,235342.25,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Sub-Contractor,753896,2017-04-07,234734.70,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109007733,2017-04-03,230950.73,
SURFACE TRANSPORT CORP,TYCO FIRE & INTEGRATED SOLUTIONS (U,Traffic Signals,1002\5109039286,2017-04-03,230138.36,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109019912,2017-04-05,229631.00,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109040043,2017-04-11,227697.28,
SURFACE TRANSPORT CORP,NETWORK RAIL,Contracted Services - Highway Bridges,1002\5109013158,2017-04-03,227424.24,
