Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900040977,2018-07-06,5247801.40,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Bus Contract Payments,1006\1900041046,2018-07-20,5151155.64,
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5109347736,2018-07-18,5083788.28,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900040980,2018-07-06,4899931.65,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900041034,2018-07-20,4761419.80,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109347406,2018-06-29,4631598.04,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109347403,2018-06-29,4631060.91,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109347400,2018-06-29,4630524.04,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109347397,2018-06-29,4629987.44,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109347393,2018-06-29,4629222.35,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346742,2018-06-29,4628634.53,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346740,2018-06-29,4628026.36,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346735,2018-06-29,4627418.51,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346731,2018-06-29,4626582.29,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346727,2018-06-29,4625975.09,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346709,2018-06-29,4625368.22,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346703,2018-06-29,4624761.68,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900202629,2018-07-18,3944000.00,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109352247,2018-07-20,3700989.93,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109349816,2018-07-16,3648054.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109349818,2018-07-16,3648054.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109349819,2018-07-16,3648054.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109349822,2018-07-16,3648054.00,
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Franchise/Concession Fixed Fee,1012\5109354196,2018-07-11,3511111.00,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,Civil Engineering Construction Works,1005\5109339287,2018-07-04,3424987.68,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV,Bus Contract Payments,1006\1900041042,2018-07-20,3364820.43,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900041041,2018-07-20,3151714.31,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900040975,2018-07-06,3144802.32,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Maintenance,793073,2018-06-29,3128831.95,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900041044,2018-07-20,3056766.90,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109355347,2018-07-16,3013056.32,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Purchases,1020\5109346754,2018-06-29,2966820.84,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900040966,2018-07-06,2848169.61,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900041039,2018-07-20,2725335.49,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901659870,2018-07-06,2715084.85,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900040963,2018-07-06,2596065.47,
TFL CORPORATE,FUJITSU SERVICES LTD,Computer Hardware,1001\5109327372,2018-06-27,2545032.50,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109355311,2018-07-18,2477812.59,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109333774,2018-06-27,2420000.00,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,793070,2018-06-29,2327859.39,
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,IT Consultancy,1005\5109339229,2018-06-27,2163316.76,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109343189,2018-06-26,2131609.44,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900041035,2018-07-20,2118584.34,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900041048,2018-07-20,2097828.42,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041032,2018-07-20,2092086.83,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109347271,2018-07-02,2037972.56,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900040973,2018-07-06,2016537.27,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109355317,2018-07-18,1792897.81,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARKING & DAGENHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900055526,2018-07-11,1712000.00,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900041047,2018-07-20,1692679.52,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900041050,2018-07-20,1688949.97,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109346318,2018-07-11,1648533.27,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5109355353,2018-07-16,1626727.78,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109342342,2018-06-27,1476776.06,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900040967,2018-07-06,1428217.63,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109354882,2018-07-18,1407045.31,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Civil Engineering Construction Works,1031\5109354854,2018-07-11,1373599.76,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109347735,2018-07-02,1310108.73,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109338041,2018-06-27,1223312.04,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109346383,2018-06-27,1121816.02,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900040968,2018-07-06,1113867.86,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109355326,2018-07-18,1070000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900055098,2018-07-11,1039878.22,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900041045,2018-07-20,1030147.88,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900040970,2018-07-06,983130.68,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,793072,2018-06-29,972677.77,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109342223,2018-06-27,944659.42,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900041036,2018-07-20,934864.98,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109347201,2018-07-02,901011.89,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109343362,2018-06-25,896405.99,
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109344462,2018-06-27,894211.04,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041033,2018-07-20,890861.35,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109342781,2018-07-02,885631.13,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109339989,2018-07-11,834423.53,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5109321978,2018-06-28,825900.00,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109334280,2018-06-25,819256.18,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109347253,2018-07-02,818339.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109338732,2018-07-04,800000.00,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1020\5109356502,2018-07-18,791030.60,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109336702,2018-06-27,787038.90,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109347970,2018-07-09,786378.92,
SURFACE TRANSPORT CORP,O2 UK LTD,Software Maintenance,1002\5109351405,2018-07-18,779272.80,
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109338618,2018-07-20,758411.25,
DOCKLANDS LIGHT RAILWAY,PITTVILLE LEASING LTD,Civil Engineering Construction Works,1012\5109344166,2018-07-02,756605.70,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109355894,2018-07-13,749537.25,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109357055,2018-07-17,749537.25,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109355290,2018-07-18,723993.45,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109343921,2018-06-25,723845.73,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services - Claim Against Pr Yr Accrual,1002\1900055600,2018-07-09,679168.82,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109347333,2018-07-02,678316.07,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109346758,2018-07-02,665965.00,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900041043,2018-07-20,657360.67,
SURFACE TRANSPORT CORP,WSP UK LTD,Planning & Development Consultancy,1002\5109354364,2018-07-11,656713.71,
RAIL FOR LONDON LIMITED,JOHN F HUNT DEMOLITION LTD,Civil Engineering Construction Works,1020\5109344335,2018-06-25,650839.72,
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109350660,2018-07-11,631318.75,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109351571,2018-07-18,627780.93,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109339982,2018-07-11,619384.62,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900055551,2018-07-02,613543.65,
LUL NOMINEE BCV LIMITED,GBM SERVICES LTD,Operational Cleaning,1033\5109355737,2018-07-18,612117.49,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109340031,2018-07-04,599088.24,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109358493,2018-07-18,584175.85,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901659651,2018-06-27,580203.00,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800036682,2018-07-02,578037.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900204161,2018-07-17,566355.85,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109344653,2018-07-18,566117.00,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109334318,2018-06-27,559349.00,
TFL CORPORATE,ESRI (UK) LIMITED,Computer Consumables,1001\5109343308,2018-06-25,551310.59,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203911,2018-06-25,536960.80,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Professional Engineering Services,1012\5109321975,2018-06-28,533850.00,
LONDON UNDERGROUND LTD,EVERSHEDS,Purchase of Land & Buildings,1005\1900204116,2018-07-09,528526.36,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109357056,2018-07-18,516076.04,
SURFACE TRANSPORT CORP,WESTMINSTER COUNCIL,Contracted Services - Roads,1002\5109333847,2018-06-25,512537.49,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900040979,2018-07-06,506032.17,
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,Operational Cleaning,1031\5109355738,2018-07-18,505190.15,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800036681,2018-07-02,503527.00,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5109321977,2018-06-28,495540.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109347734,2018-07-02,491852.17,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Borough Services - Claim Against Pr Yr Accrual,1002\1900055448,2018-07-02,480000.00,
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109339942,2018-06-27,474454.66,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900041037,2018-07-20,468188.10,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1033\5109332910,2018-06-27,460769.61,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1033\5109347967,2018-07-09,455003.15,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109342181,2018-06-29,448593.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109337452,2018-07-04,447995.62,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109343960,2018-06-25,439423.73,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109333661,2018-06-27,436123.02,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109333632,2018-06-27,429197.95,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109334634,2018-06-27,418073.72,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109350268,2018-07-04,408370.71,
LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1031\5109351528,2018-07-18,398968.75,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109352063,2018-07-09,398198.00,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109346862,2018-06-29,396800.00,
SURFACE TRANSPORT CORP,WSP UK LTD,Planning & Development Consultancy,1002\5109340684,2018-06-27,388389.12,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109339124,2018-06-27,384147.98,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109352061,2018-07-09,380375.00,
LUL NOMINEE BCV LIMITED,INTERSERVE,Track General Maintenance,1033\5109343349,2018-06-27,377654.89,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900041038,2018-07-20,368815.35,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109354425,2018-07-18,364119.04,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Building Maintenance & Repairs,1007\5109332544,2018-06-25,351943.13,
TRANSPORT TRADING LTD,WORKMAN LLP - CHORLEY CENTRAL,Commercial Property Rent,1004\1901659953,2018-07-20,350191.78,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109333791,2018-06-27,341573.28,
LUL NOMINEE SSL LIMITED,KIROW ARDELT GMBH,Equipment Repairs & Maintenance,1031\5109344185,2018-07-06,338875.74,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109352133,2018-07-18,335189.01,
LUL NOMINEE BCV LIMITED,INTERSERVE,Track General Maintenance,1033\5109344499,2018-07-18,331535.07,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109330486,2018-06-25,331228.16,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109346306,2018-07-04,330287.07,
TFL CORPORATE,CAP GEMINI UK PLC,Software Maintenance,1001\5109335093,2018-06-25,328095.63,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900041040,2018-07-20,316739.77,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109348004,2018-07-18,316243.61,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Fire and Safety Equipment,1031\5109340000,2018-07-11,314371.17,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109347410,2018-07-02,312527.07,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109343891,2018-06-25,303024.46,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109333658,2018-06-27,300940.71,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109342112,2018-06-29,300596.85,
TFL CORPORATE,QINETIQ COMMERCE DECISIONS LTD.,Software Maintenance,1001\5109339253,2018-07-11,300000.00,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109351339,2018-07-11,298340.59,
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109343185,2018-07-16,297250.10,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109358135,2018-07-18,294296.16,
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109344539,2018-06-27,285071.23,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109351706,2018-07-09,285030.48,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Roads,1002\5109347996,2018-07-11,284476.38,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109347483,2018-07-18,284087.62,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109351649,2018-07-09,279331.64,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109351651,2018-07-09,279331.64,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109343227,2018-06-25,274694.46,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109358477,2018-07-18,268958.32,
DOCKLANDS LIGHT RAILWAY,EKSPAN,Civil Engineering Construction Works,1012\5109347364,2018-07-13,263829.60,
TRANSPORT TRADING LTD,BAA BUSINESS SUPPORT CENTR LTD,Commercial Property Rent,1004\1901659503,2018-06-27,261570.27,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109348346,2018-07-04,260983.39,
LONDON UNDERGROUND LTD,SIEMENS,Traction Current,1005\5109352071,2018-07-18,259678.29,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109339721,2018-07-09,259163.87,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109346581,2018-07-18,258697.09,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Section 159 Payments,1002\1900055447,2018-06-25,258171.86,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109334328,2018-06-27,255488.00,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109350606,2018-07-04,252954.89,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203539,2018-07-16,250973.68,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109352682,2018-07-11,247749.88,
TFL CORPORATE,DELOITTE,Professional Engineering Services,1001\5109342188,2018-07-11,245545.00,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109334617,2018-06-27,244049.48,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109347477,2018-07-18,243637.38,
TRANSPORT TRADING LTD,SODEXO LIMITED,Caterers Service Charges,1004\5109343331,2018-07-11,240662.00,
TFL CORPORATE,DAISY COMMUNICATIONS LTD,Software Maintenance,1001\5109358406,2018-07-18,240597.86,
TRANSPORT TRADING LTD,SODEXO LIMITED,Caterers Service Charges,1004\5109343330,2018-07-11,237446.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109352241,2018-07-20,236454.12,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109347207,2018-07-18,235267.32,
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109333700,2018-06-27,231188.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109335240,2018-07-02,229604.75,
TRANSPORT TRADING LTD,OUTDOOR PLUS LIMITED,Building Maintenance & Repairs,1004\5109356458,2018-07-17,227896.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901659722,2018-06-27,227772.00,
LUL NOMINEE SSL LIMITED,JOHN F HUNT DEMOLITION LTD,Civil Engineering Construction Works,1031\5109343903,2018-07-02,221641.53,
TFL CORPORATE,ASPERITY EMPLOYEE BENEFITS LTD,Staff Welfare Benefits,1001\5109355981,2018-07-13,221333.33,
LUL NOMINEE SSL LIMITED,VAE UK LIMITED,Track General Maintenance,1031\5109308450,2018-06-27,220383.75,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109355322,2018-07-18,218044.25,
