Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900042639,2019-06-21,920404.84,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109526859,2019-06-10,873222.94,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109544064,2019-05-29,871233.23,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109556903,2019-06-19,856389.35,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109542121,2019-06-12,838436.81,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900042645,2019-06-21,828653.58,
LONDON UNDERGROUND LTD,GEOFFREY OSBORNE LIMITED,Civil Engineering Construction Works,1005\5109550554,2019-06-12,827134.20,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109544373,2019-06-12,822053.83,
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,Taxicard Funding,1002\1900059592,2019-06-03,800391.81,
SURFACE TRANSPORT CORP,SOUTHERN GAS NETWORKS PLC,Planning & Development Consultancy,1002\5109549620,2019-06-19,777045.99,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900042546,2019-06-07,769855.00,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109554820,2019-06-19,764662.25,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109544078,2019-06-12,758245.76,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109552037,2019-06-12,754034.10,
TFL CORPORATE,ASHURST LLP,Purchase of Land & Buildings,1001\1900065727,2019-05-29,724517.50,
LONDON UNDERGROUND LTD,INTERSERVE,Security Services (Guards),1005\5109543020,2019-06-10,703973.45,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109535393,2019-06-17,694422.98,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109550289,2019-06-10,689095.45,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042553,2019-06-07,686882.49,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Bus Contract Payments,1006\1900042558,2019-06-07,671770.48,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109535526,2019-05-29,639957.06,
SURFACE TRANSPORT CORP,INTEROUTE NETWORKS LTD,Maintenance of Telecommunications Equipment,1002\5109520101,2019-06-12,633392.74,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800038969,2019-06-03,616389.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901666577,2019-06-03,592644.00,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109536264,2019-06-10,590301.58,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900042640,2019-06-21,588903.26,
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Building Maintenance & Repairs,1005\5109542135,2019-05-29,579797.73,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109522617,2019-06-17,578200.32,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Management & Support Consultancy,1020\5109545392,2019-06-19,578039.11,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900209148,2019-05-29,555025.35,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109550848,2019-06-10,545662.98,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900042581,2019-06-07,523572.35,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,Civil Engineering Construction Works,1005\5109550235,2019-06-07,523386.50,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109528065,2019-06-10,505758.92,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Planning & Development Consultancy,1002\5109540768,2019-06-12,500000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAMM& FULHAM,Borough Services,1002\1900058222,2019-06-17,478340.36,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901666674,2019-06-05,471079.91,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109542474,2019-05-29,470095.07,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109541847,2019-05-29,466902.93,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109542563,2019-06-19,466462.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109537871,2019-06-12,465499.74,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109545430,2019-06-10,464674.98,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800038968,2019-06-03,443255.00,
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109542536,2019-06-19,437147.52,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109544055,2019-05-29,430498.78,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109542830,2019-05-29,430374.49,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109550296,2019-06-10,430000.00,
LONDON UNDERGROUND LTD,OTB ENGINEERING LTD,MR Construction Costs,1005\5109548637,2019-06-05,428498.97,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109529117,2019-05-29,422775.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109550293,2019-06-10,420877.10,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109550258,2019-06-12,413090.57,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109544678,2019-06-03,412407.12,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1005\5109554076,2019-06-19,410647.31,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109544196,2019-05-29,410486.20,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Professional Engineering Services,1020\5109540877,2019-06-17,404112.92,
LONDON BUS SERVICES LTD,MCKINSEY & COMPANY INC UK,Marketing Strategy And Consultancy,1006\5109541440,2019-06-17,399268.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542591,2019-06-19,388400.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109537879,2019-06-12,386061.35,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109552704,2019-06-12,363755.08,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109542895,2019-05-29,362596.69,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109554152,2019-06-19,362596.69,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109553407,2019-06-17,357707.74,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109548256,2019-06-05,354499.08,
TFL CORPORATE,SALESFORCE,Data Hosting Email Design And Transmission Inc SMS,1001\5109542096,2019-06-21,351411.67,
DOCKLANDS LIGHT RAILWAY,MACE LTD,Professional Engineering Services,1012\5109548289,2019-06-12,349565.24,
RAIL FOR LONDON LIMITED,CLANCY DOCWRA LTD,Management & Support Consultancy,1020\5109545382,2019-06-19,349041.21,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900042641,2019-06-21,348937.28,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5109540698,2019-06-17,340018.50,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109541222,2019-06-17,338573.55,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900042650,2019-06-21,336650.97,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109544191,2019-06-03,336233.79,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109543935,2019-06-19,331046.51,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109550851,2019-06-10,330938.64,
TFL CORPORATE,LPFA,Voluntary Severance (VS) Provision - Sho,1001\1900063423,2019-06-05,327609.26,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901666549,2019-06-03,327500.00,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109556351,2019-06-19,321046.00,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5109552349,2019-06-14,320310.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900042557,2019-06-07,313534.70,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109540951,2019-06-19,309450.00,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109540927,2019-05-29,301481.09,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109522774,2019-05-29,296449.78,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542935,2019-06-19,292255.55,
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109544654,2019-06-17,287315.87,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900042561,2019-06-07,284383.83,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109555347,2019-06-19,283068.30,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109552229,2019-06-12,280975.51,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109532259,2019-05-29,277455.84,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1005\5109542941,2019-05-29,277007.34,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109548540,2019-06-05,275627.72,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109524990,2019-05-29,269555.61,
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,MR Construction Costs,1005\5109552868,2019-06-12,265594.38,
LUL NOMINEE BCV LIMITED,MECHAN LTD,Maintenance Materials,1033\5109535071,2019-06-03,261105.25,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542603,2019-06-19,260604.82,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109544777,2019-06-19,260050.60,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109542825,2019-05-29,259918.52,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services - Claim Against Pr Yr Accrual,1002\1900059123,2019-06-03,258600.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109542953,2019-06-19,256552.91,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109540476,2019-05-29,252954.89,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109544262,2019-06-03,252387.45,
TFL CORPORATE,COPPERMAN CONSULTING LTD,Management & Support Consultancy,1001\5109554146,2019-06-18,249975.00,
LONDON UNDERGROUND LTD,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1005\5109548580,2019-06-19,248535.98,
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109532254,2019-05-29,244925.46,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109545437,2019-06-19,236956.55,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109538625,2019-06-12,232797.62,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901666636,2019-06-03,232656.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109550956,2019-06-19,230395.61,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1031\5109536366,2019-06-05,230321.25,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1031\5109536367,2019-06-05,230321.25,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet Tsssa Contract,1031\5109542854,2019-06-19,230321.25,
LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1031\5109544660,2019-06-03,225782.49,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109544443,2019-06-17,221050.00,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Staff Travel (Business Fares),1005\5109540760,2019-06-06,220107.72,
TFL CORPORATE,HP INC UK LTD,Computer Hardware,1001\5109553162,2019-06-17,219598.12,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109547991,2019-06-05,219547.17,
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109552857,2019-06-19,218127.91,
TUBE LINES LTD,SIEMENS,Maintenance of Plant & Equipment,1025\5109544635,2019-06-19,215023.21,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109550452,2019-06-10,212434.42,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109550301,2019-06-12,207840.98,
LONDON UNDERGROUND LTD,VODAFONE LTD,MR Construction Costs,1005\5109527361,2019-06-03,207463.51,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109544924,2019-06-12,207154.39,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109548393,2019-06-19,205626.34,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109535811,2019-06-03,198772.39,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services - Claim Against Pr Yr Accrual,1002\1900059124,2019-06-03,197239.00,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1012\5109538503,2019-06-19,196469.96,
LONDON UNDERGROUND LTD,APPROVED INSPECTOR SERVICES LTD,MR Construction Costs,1005\5109552634,2019-06-12,194418.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5109540793,2019-06-12,191279.00,
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109545427,2019-06-19,181464.15,
TRANSPORT TRADING LTD,GEMALTO UK LIMITED,Ticket & Pass Production,1004\5109542538,2019-06-19,180000.00,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109541286,2019-05-29,178372.87,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109542898,2019-05-29,177909.50,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109554155,2019-06-19,177909.50,
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109541364,2019-06-12,177806.51,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Rail Replacement Service Costs,1006\1900042454,2019-05-29,175859.72,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109548995,2019-06-12,175280.95,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109538415,2019-06-10,174682.28,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900059257,2019-05-29,174417.00,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109548641,2019-06-05,173900.89,
SURFACE TRANSPORT CORP,INTEROUTE NETWORKS LTD,Telephony Fixed,1002\5109552894,2019-06-12,172947.36,
