Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109334430,2018-06-20,1070000.00,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109328861,2018-05-30,1031716.92,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900040913,2018-06-22,1027879.36,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109328935,2018-05-30,1013451.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900040839,2018-06-08,999850.75,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109329916,2018-06-01,979636.13,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109329917,2018-06-01,979636.13,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109337940,2018-06-13,979636.13,
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,790907,2018-05-30,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900040904,2018-06-22,949585.77,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900040901,2018-06-22,890588.77,
SURFACE TRANSPORT CORP,WSP UK LTD,Planning & Development Consultancy,1002\5109333734,2018-06-18,819867.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109339799,2018-06-20,812504.67,
TRANSPORT TRADING LTD,NW TEMPLAR HOUSE LTD,Commercial Property Rent,1004\1901658971,2018-06-20,800000.00,
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,MR Construction Costs,1005\5109330827,2018-06-20,745699.07,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Office Cleaning,1005\5109333508,2018-06-06,724141.33,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055112,2018-05-30,697126.27,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900040911,2018-06-22,660928.37,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203580,2018-06-01,625121.43,
LUL NOMINEE BCV LIMITED,GBM SERVICES LTD,Operational Cleaning,1033\5109339772,2018-06-20,612007.08,
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Maintenance of Telecommunications Equipment,1002\5109313022,2018-05-30,610419.97,
LUL NOMINEE BCV LIMITED,GBM SERVICES LTD,Operational Cleaning,1033\5109333503,2018-06-06,594623.44,
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109329410,2018-06-20,593418.95,
TRANSPORT TRADING LTD,SAVILLS COMMERCIAL LTD,Commercial Property Rent,1004\1901659009,2018-06-20,587500.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services,1002\1900053895,2018-06-01,582536.05,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901659170,2018-05-31,580203.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055107,2018-05-30,569407.12,
TFL CORPORATE,NETWORK RAIL,Planning & Development Consultancy,1001\5109326383,2018-06-13,566875.99,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109319139,2018-06-04,566117.00,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109330509,2018-06-04,566117.00,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900040854,2018-06-08,551975.64,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800036529,2018-06-04,541015.00,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800036528,2018-06-04,521103.00,
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109322757,2018-06-13,516076.04,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109329259,2018-05-30,515285.04,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109330497,2018-06-01,507640.08,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,MR Construction Costs,1005\5109337950,2018-06-22,505982.98,
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,Operational Cleaning,1031\5109339770,2018-06-20,505090.43,
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Bus Contract Payments,1006\1900040864,2018-06-08,502945.38,
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance,791426,2018-06-01,501887.34,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900040848,2018-06-08,494296.44,
LONDON BUS SERVICES LTD,STAGECOACH SERVICESLTD,Bus Contract Payments,1006\1900040866,2018-06-08,490368.23,
TUBE LINES LTD,LANES GROUP PLC,Maintenance,792549,2018-06-01,485066.70,
LUL NOMINEE BCV LIMITED,INTERSERVE,Track General Maintenance,1033\5109329181,2018-05-30,484776.02,
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109314010,2018-06-06,479221.53,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900040905,2018-06-22,466772.99,
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109327106,2018-06-20,466432.61,
LONDON BUS SERVICES LTD,TRL LTD,Management & Support Consultancy,1006\5109328974,2018-06-20,465064.08,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109329356,2018-05-30,462503.05,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109326427,2018-06-06,462250.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109317678,2018-06-11,460800.46,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900040852,2018-06-08,456992.62,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109325615,2018-06-18,448682.07,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109333736,2018-06-20,428328.80,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Computer Hardware,1001\5109321327,2018-06-06,421975.28,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BEXLEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900055128,2018-05-30,420376.71,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Road Maintenance,1002\5109328919,2018-05-30,419681.78,
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109329178,2018-05-30,410221.71,
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109323336,2018-06-13,400856.67,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109332814,2018-06-06,397123.22,
LUL NOMINEE SSL LIMITED,F M CONWAY LTD,Civil Engineering Construction Works,1031\5109329806,2018-06-01,386736.74,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900040863,2018-06-08,385468.04,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109332966,2018-06-11,376542.27,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109328907,2018-05-30,372959.68,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900040906,2018-06-22,369941.29,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109339777,2018-06-20,364035.69,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WANDSWORTH - BSP,Section 159 Payments,1002\1900055212,2018-05-30,357500.00,
TFL CORPORATE,REDSIXTY LIMITED,Manage IT Services,1001\5109332756,2018-06-05,357059.55,
RAIL FOR LONDON LIMITED,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1020\5109332858,2018-06-06,347550.71,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109312395,2018-06-06,346275.31,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Franchise/Concession Fixed Fee,1012\5109324825,2018-06-06,344370.34,
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109332935,2018-06-06,343248.94,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109325179,2018-06-11,336103.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109325174,2018-06-11,335470.00,
TRANSPORT TRADING LTD,INSTANT OFFICES MANAGED LLP,Commercial Property Rent,1004\1901659024,2018-06-13,335013.00,
LONDON UNDERGROUND LTD,MATRIX CONTROL SOLUTIONS LTD,MR Construction Costs,1005\5109340708,2018-06-20,333692.38,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900040858,2018-06-08,332904.58,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109339952,2018-06-18,331425.69,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109334169,2018-06-11,326052.70,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900040908,2018-06-22,319151.23,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901659408,2018-06-20,314102.73,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329027,2018-05-30,313238.27,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services,1002\1900054296,2018-06-01,310312.28,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109325181,2018-06-11,307895.18,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Building Maintenance & Repairs,1031\5109325617,2018-06-18,305978.98,
LONDON UNDERGROUND LTD,EVERSHEDS,Planning & Development Consultancy,1005\1900202709,2018-06-06,305133.03,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109340667,2018-06-20,303466.80,
TRANSPORT TRADING LTD,ITC PROPERTIES (TOWNSEND HOUSE) COM,Commercial Property Rent,1004\1901659545,2018-06-21,300000.50,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109324788,2018-06-13,298615.48,
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109333823,2018-06-11,297219.51,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109334195,2018-06-20,296808.62,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109322754,2018-06-13,294296.16,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329030,2018-05-30,293261.66,
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109329455,2018-05-31,292813.19,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109322873,2018-06-13,292685.83,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329024,2018-05-30,292432.94,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109334243,2018-06-18,292326.93,
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109318423,2018-06-06,276078.50,
SURFACE TRANSPORT CORP,MOTT MACDONALD LIMITED,Contracted Services - Highway Bridges,1002\5109329873,2018-06-13,273963.82,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055106,2018-05-30,269129.17,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109329353,2018-05-30,263024.26,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055105,2018-05-30,260029.09,
TRANSPORT TRADING LTD,EARLS COURT PARTNERSHIP LIMITED,Purchase of Associates Loan Notes (Activity),1004\1901659516,2018-06-22,259000.00,
TUBE LINES LTD,INTERSERVE,Security,791224,2018-06-20,256130.80,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109330775,2018-06-04,253583.00,
TUBE LINES LTD,SCHWEERBAU GMBH & CO.KG,Hire Plant & Equipment,791428,2018-06-01,253232.00,
SURFACE TRANSPORT CORP,THE ROYAL PARKS,Contracted Services - Roads,1002\5109289722,2018-05-30,242594.84,
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109322944,2018-06-15,242550.00,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109319063,2018-05-30,237861.23,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901659233,2018-05-31,227772.00,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109303077,2018-06-06,227591.42,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109322879,2018-06-13,226354.35,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109339775,2018-06-19,225706.88,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109334423,2018-06-20,225312.39,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109330774,2018-06-20,224323.57,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109332845,2018-06-06,224250.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109324785,2018-06-13,223069.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900040851,2018-06-08,219609.39,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109324786,2018-06-13,219209.00,
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Maintenance of Plant & Equipment,1002\5109325961,2018-06-06,217426.97,
LUL NOMINEE SSL LIMITED,SSE CONTRACTING,Civil Engineering Construction Works,1031\5109329674,2018-06-01,216512.23,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109329391,2018-06-01,215000.00,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109328871,2018-06-05,211645.92,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109329361,2018-05-30,209489.36,
LUL NOMINEE SSL LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1031\5109339282,2018-06-20,208332.39,
LUL NOMINEE SSL LIMITED,HYDER CONSULTING (UK) LTD,Planning & Development Consultancy,1031\5109330778,2018-06-18,204747.87,
LONDON UNDERGROUND LTD,OCL RAIL LTD,Civil Engineering Construction Works,1005\5109334425,2018-06-11,204409.25,
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109338099,2018-06-13,202933.36,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109319192,2018-06-18,202813.25,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109329263,2018-05-30,201266.77,
LONDON UNDERGROUND LTD,DELOITTE & TOUCHE LLP,Management & Support Consultancy,1005\5109322103,2018-06-11,201074.50,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109335779,2018-06-18,200632.90,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203280,2018-06-18,199967.76,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900040855,2018-06-08,199786.58,
TFL CORPORATE,SALESFORCE,Data Hosting Email Design And Transmission Inc SMS,1001\5109342336,2018-06-22,198471.47,
TUBE LINES LTD,SCHWEERBAU GMBH & CO.KG,Hire Plant & Equipment,791429,2018-06-01,197274.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109328909,2018-06-13,195586.24,
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109332810,2018-06-06,194929.48,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329017,2018-05-30,194774.70,
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329842,2018-06-01,194302.03,
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109335781,2018-06-20,194041.57,
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109330137,2018-06-06,191708.38,
TRANSPORT TRADING LTD,CAPITAL & COUNTIES CG LIMITED,Commercial Property Rent,1004\1901659013,2018-06-20,190625.00,
CYCLE HIRE SCHEME,CSTS LTD,Concession Maintenance Charge,1016\5109321989,2018-06-11,190596.88,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203858,2018-06-18,190572.47,
LUL NOMINEE SSL LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1031\5109320551,2018-05-30,187197.30,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109317034,2018-06-11,187044.00,
