Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900038882,2017-05-12,3792389.16,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Roads,1002\5109062534,2017-05-03,3147760.20,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900039007,2017-05-26,3030118.93,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900039002,2017-05-26,3010923.46,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,758959,2017-05-26,2834231.54,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF REDBRIDGE,Borough Services - Claim Against Pr Yr Accrual,1002\1900052363,2017-05-15,2799459.49,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900039004,2017-05-26,2641026.97,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Maintenance,758965,2017-05-26,2487342.34,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900038870,2017-05-12,2424734.27,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900052361,2017-05-15,2389788.89,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,Civil Engineering Construction Works,1005\5109052879,2017-05-10,2389043.26,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901448823,2017-05-12,2094165.77,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LIMITED,Bus Contract Payments,1006\1900038998,2017-05-26,2084186.97,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900038995,2017-05-26,2030292.71,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAVERING,Borough Services - Claim Against Pr Yr Accrual,1002\1900052369,2017-05-15,2027014.97,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900039013,2017-05-26,2020981.86,
LONDON BUS SERVICES LTD,METROLINE WEST LIMITED,Bus Contract Payments,1006\1900039010,2017-05-26,1925447.07,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HILLINGDON,Borough Services - Claim Against Pr Yr Accrual,1002\1900052394,2017-05-22,1914734.03,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900039011,2017-05-26,1891466.63,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900038873,2017-05-12,1784201.30,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109068898,2017-05-15,1781215.35,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109068995,2017-05-15,1781215.35,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109060100,2017-05-10,1744663.59,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109069645,2017-05-17,1715770.36,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900038880,2017-05-12,1704776.57,
LUL NOMINEE BCV LIMITED,INTERSERVE FS (UK) LTD,Building Maintenance & Repairs,1033\5109063765,2017-05-24,1641394.47,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109059111,2017-05-03,1556714.73,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900038874,2017-05-12,1490161.80,
LUL NOMINEE SSL LIMITED,INTERSERVE FS (UK) LTD,Building Maintenance & Repairs,1031\5109063764,2017-05-24,1460890.93,
CYCLE HIRE SCHEME,SERCO LTD,Contracted Services - Roads,1016\5109062513,2017-05-22,1455262.01,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5109047329,2017-05-03,1250000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900052261,2017-05-10,1241824.00,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900039008,2017-05-26,1224249.62,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LTD,Franchise/Concession Fixed Fee,1020\5109054890,2017-05-10,1176899.05,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900038875,2017-05-12,1105295.18,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109054238,2017-05-03,1082472.94,
DOCKLANDS LIGHT RAILWAY,"THALES CANADA, TRANSPORTATION SOLUT",Professional Engineering Services,1012\5109047102,2017-05-05,1067700.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109073871,2017-05-22,1057000.00,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109054705,2017-05-03,1031145.15,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1031\5109041582,2017-05-03,986387.82,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109068918,2017-05-24,967469.15,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,758962,2017-05-26,959052.92,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900038877,2017-05-12,948957.64,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900052276,2017-05-08,879177.00,
RAIL FOR LONDON LIMITED,CARILLION CONSTRUCTION LTD,Building Maintenance & Repairs,1020\5109070418,2017-05-17,854749.32,
RAIL FOR LONDON LIMITED,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1020\5109058914,2017-05-03,805289.41,
TFL CORPORATE,NETWORK RAIL,Professional Engineering Services,1001\5109058873,2017-05-03,795067.95,
TFL CORPORATE,THE BOSTON CONSULTING GROUP UK LLP,Management & Support Consultancy,1001\5109053985,2017-05-03,789388.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109054205,2017-05-02,781782.46,
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109065508,2017-05-24,773296.91,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109065412,2017-05-15,745141.76,
LONDON UNDERGROUND LTD,EVERSHED LLP (CARDIFF),Purchase of Land & Buildings,1005\1900197995,2017-05-17,729998.51,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109054231,2017-05-03,718274.42,
RAIL FOR LONDON LIMITED,GEOFFREY OSBORNE LTD,Civil Engineering Construction Works,1020\5109072434,2017-05-17,715256.47,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109054711,2017-05-03,715002.47,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109054234,2017-05-03,712033.05,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900038996,2017-05-26,711633.49,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Road Maintenance,1002\5109062542,2017-05-03,695844.44,
LONDON UNDERGROUND LTD,C SPENCER LIMITED,MR Construction Costs,1005\5109069617,2017-05-24,686657.92,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5109065504,2017-05-24,674534.22,
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Maintenance of Telecommunications Equipment,1002\5109060023,2017-05-24,661619.89,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109060103,2017-05-03,660555.10,
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109041338,2017-05-08,655934.21,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Civil Engineering Construction Works,1031\5109068674,2017-05-11,650975.00,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Roads,1002\5109060107,2017-05-03,650304.02,
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109054241,2017-05-03,612245.98,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF TOWER HAMLETS,Borough Services - Claim Against Pr Yr Accrual,1002\1900052431,2017-05-22,599230.21,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Contracted Services - Roads,1002\5109060044,2017-05-24,597262.65,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109062465,2017-05-08,593982.61,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900038999,2017-05-26,590620.07,
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1031\5109072519,2017-05-22,584091.31,
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1031\5109072585,2017-05-22,579971.89,
RAIL FOR LONDON LIMITED,HOCHTIEF UK CONSTRUCTION LTD,Civil Engineering Construction Works,1020\5109072927,2017-05-24,579619.20,
TRANSPORT TRADING LTD,SERCO LTD,Management & Support Consultancy,1004\5109062044,2017-05-22,579192.09,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109068201,2017-05-24,569218.86,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109055817,2017-05-02,566003.37,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033682,2017-05-08,564938.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901439123,2017-05-02,564369.00,
RAIL FOR LONDON LIMITED,CARILLION CONSTRUCTION LTD,Building Maintenance & Repairs,1020\5109070422,2017-05-24,564167.00,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900039006,2017-05-26,563371.32,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900197808,2017-05-08,562688.58,
TRANSPORT TRADING LTD,SERCO LTD,Management & Support Consultancy,1004\5109062125,2017-05-22,560939.21,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Street Lighting,1002\5109062495,2017-05-03,560511.86,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109064010,2017-05-24,539809.68,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1012\5109042609,2017-05-08,538110.60,
TFL CORPORATE,JACOBS ENGINEERING UK LTD.,Planning & Development Consultancy,1001\5109058132,2017-05-17,531293.00,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109052870,2017-05-02,526020.30,
RAIL FOR LONDON LIMITED,ARCADIS,Professional Engineering Services,1020\5109064015,2017-05-08,524530.51,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1033\5109072576,2017-05-22,518876.49,
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1031\5109072559,2017-05-22,518420.36,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1033\5109072570,2017-05-22,515163.80,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900039000,2017-05-26,488634.97,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109065354,2017-05-22,483525.29,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109051153,2017-05-02,467135.02,
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Telecommunications Equipment,1033\5109072334,2017-05-22,459689.56,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109060040,2017-05-15,458833.11,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SOUTHWARK,Borough Services - Claim Against Pr Yr Accrual,1002\1900052216,2017-05-08,453352.00,
RAIL FOR LONDON LIMITED,LAING O'ROURKE CONSTRUCTION LIMITED,Civil Engineering Construction Works,1020\5109062938,2017-05-24,450000.00,
LUL NOMINEE SSL LIMITED,SKANSKA CONTRUCTIONS UK LTD,Maintenance of Telecommunications Equipment,1031\5109055781,2017-05-08,440431.29,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Rolling Stock,758957,2017-05-26,437657.16,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109068576,2017-05-17,426040.06,
TFL CORPORATE,NETWORK RAIL,Professional Engineering Services,1001\5109072084,2017-05-24,425036.00,
LONDON UNDERGROUND LTD,SIEMENS,Traction Current,1005\5109068676,2017-05-24,424544.38,
LONDON BUS SERVICES LTD,BALLARD POWER SYSTEMS INC.,Vehicle Repairs & Maintenance,1006\5109069685,2017-05-19,422063.69,
RAIL FOR LONDON LIMITED,DYER & BUTLER LTD,Civil Engineering Construction Works,1020\5109041330,2017-05-03,418108.35,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109058655,2017-05-08,417944.00,
TUBELINES LTD,INSIGHT DIRECT UK LIMITED,IT,758389,2017-05-17,410756.97,
TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,Gross Sales Clearance,1004\800033683,2017-05-08,408604.00,
TFL CORPORATE,AXA PPP HEALTHCARE,General Insurance,1001\5109057529,2017-05-05,400000.00,
LONDON UNDERGROUND LTD,HMRC,Payroll Suspense,1005\1900198008,2017-05-22,388502.00,
DIAL A RIDE,HMRC,Payroll Suspense,1010\1900010142,2017-05-18,388502.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109062404,2017-05-22,382810.00,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109068926,2017-05-15,378847.62,
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109068991,2017-05-15,378847.62,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109062406,2017-05-22,374419.23,
LONDON UNDERGROUND LTD,SERVICE SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109063997,2017-05-10,371182.84,
DOCKLANDS LIGHT RAILWAY,MACE LTD,Professional Engineering Services,1012\5109068962,2017-05-15,367169.35,
DOCKLANDS LIGHT RAILWAY,MACE LTD,Professional Engineering Services,1012\5109069010,2017-05-17,367169.35,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LTD,Bus Contract Payments,1006\1900039001,2017-05-26,363686.48,
LONDON UNDERGROUND LTD,KARAKUSEVIC CARSON ARCHITECTS LLP,Planning & Development Consultancy,1005\5109059113,2017-05-10,359537.00,
TRANSPORT TRADING LTD,CARLISLE SECURITY SERVICES LTD,Security Services (Guards),1004\5109073678,2017-05-24,354918.98,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109062402,2017-05-22,349342.00,
TUBELINES LTD,KONE PLC,Maintenance,758543,2017-05-24,348434.99,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Civil Engineering Construction Works,1002\5109054773,2017-05-03,345901.32,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Highway Bridges,1002\5109062579,2017-05-03,340744.41,
TUBELINES LTD,CAPGEMINI UK PLC,IT,760288,2017-05-26,339822.25,
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,Maintenance,758970,2017-05-26,337755.00,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900039003,2017-05-26,335242.65,
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109069449,2017-05-24,326750.88,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,755222,2017-05-05,319096.13,
LONDON RIVER SERVICES LTD,CVU JOINT VENTURE,Building Maintenance & Repairs,1007\5109062594,2017-05-03,315279.65,
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004062,2017-05-15,309416.78,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109060039,2017-05-10,309207.69,
LONDON UNDERGROUND LTD,DELFONT MACKINTOSH THEATRES LTD,MR Construction Costs,1005\5109053345,2017-05-03,305000.00,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901443331,2017-05-08,304547.77,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,760342,2017-05-19,303111.24,
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109073873,2017-05-22,301584.04,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,755223,2017-05-05,300862.05,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Vehicle Repairs & Maintenance,1006\5109052863,2017-05-03,300000.00,
TRANSPORT TRADING LTD,ABM GROUP UK LTD,Office Cleaning,1004\5109073798,2017-05-24,298892.56,
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,Maintenance,759735,2017-05-19,297685.40,
TRANSPORT TRADING LTD,MITIE TFM LTD,Building Maintenance & Repairs,1004\5109077761,2017-05-24,296828.62,
TRANSPORT TRADING LTD,EARLS COURT PARTNERSHIP LIMITED,Purchase of Associates Loan Notes (Activity),1004\1901437945,2017-05-02,296000.00,
TUBELINES LTD,LANES GROUP PLC,Maintenance,759682,2017-05-17,294152.64,
LUL NOMINEE BCV LIMITED,OTIS LIMITED,Lift Maintenance,1033\5109068940,2017-05-17,292211.00,
TUBELINES LTD,THALES RAIL SIGNALLING SOLUTIONS,Sub-Contractor,757269,2017-05-05,292187.54,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,755226,2017-05-05,291288.86,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109062491,2017-05-03,285914.03,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,755224,2017-05-05,284808.98,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109062416,2017-05-17,284603.96,
TRANSPORT TRADING LTD,SCAN COIN LTD,Cash Handling & Processing,1004\5109069687,2017-05-17,284034.56,
SURFACE TRANSPORT CORP,PINSENT MASONS,Legal Fees,1002\5109076739,2017-05-23,281513.93,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Equipment Repairs & Maintenance,1031\5109017720,2017-05-15,279459.70,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,758856,2017-05-26,276826.98,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Civil Engineering Construction Works,1002\5109054768,2017-05-03,276353.71,
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Management & Support Consultancy,1020\5109054590,2017-05-22,274300.09,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109058703,2017-05-10,272609.76,
PUBLIC CARRIAGE OFFICE,NSL LTD,PCO Outsourced Services,1003\5109064848,2017-05-08,268004.86,
PUBLIC CARRIAGE OFFICE,NSL LTD,PCO Outsourced Services,1003\5109077325,2017-05-24,267679.86,
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance,758560,2017-05-24,265512.59,
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900057437,2017-05-24,261821.17,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901439170,2017-05-02,261476.00,
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109058509,2017-05-08,259857.73,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109047327,2017-05-10,258148.21,
CYCLE HIRE SCHEME,SERCO LTD,Contracted Services - Roads,1016\5109062151,2017-05-22,257607.00,
TUBELINES LTD,ISS FACILITY SERVICES LTD,Cleaning,755227,2017-05-05,257579.95,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041075,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041076,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041077,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041078,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041079,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041080,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041081,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041082,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041083,2017-05-08,255200.00,
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,Vehicle Purchases,1006\5109041084,2017-05-08,255200.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109058640,2017-05-22,255195.34,
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109072877,2017-05-24,255000.00,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109041710,2017-05-03,254807.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109062415,2017-05-17,254242.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109051593,2017-05-17,254167.34,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109060539,2017-05-17,252208.85,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900038886,2017-05-12,250914.91,
TFL CORPORATE,SHL UK LTD,Recruitment Expenses,1001\5109039601,2017-05-08,247000.00,
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,Maintenance,758857,2017-05-26,246899.74,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Highway Bridges,1002\5109054713,2017-05-03,244238.82,
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109059895,2017-05-03,243043.60,
