Supplier Name,Category Family,Invoice GL Date,Spend
Amalgamated Construction Ltd,General Civils,2017-10-30,40956.31
Amalgamated Construction Ltd,General Civils,2017-10-30,50043.32
Amalgamated Construction Ltd,General Civils,2017-10-30,91583.24
Amalgamated Construction Ltd,General Civils,2017-10-23,29861.07
Amalgamated Construction Ltd,General Civils,2017-10-27,47629.40
Amalgamated Construction Ltd,General Civils,2017-10-27,26673.15
Amalgamated Construction Ltd,General Civils,2017-10-10,171620.60
Amalgamated Construction Ltd,General Civils,2017-10-06,44420.56
Amalgamated Construction Ltd,General Civils,2017-10-27,53000.00
Amalgamated Construction Ltd,General Civils,2017-10-27,125000.00
Amalgamated Construction Ltd,General Civils,2017-10-26,141520.56
Amalgamated Construction Ltd,General Civils,2017-10-05,218165.91
Amalgamated Construction Ltd,General Civils,2017-10-24,41806.10
Amalgamated Construction Ltd,General Civils,2017-10-20,357734.00
Amalgamated Construction Ltd,General Civils,2017-10-22,91862.82
Amalgamated Construction Ltd,General Civils,2017-10-22,35945.28
Amalgamated Construction Ltd,General Civils,2017-10-22,166057.68
Amalgamated Construction Ltd,General Civils,2017-10-20,71220.65
Amalgamated Construction Ltd,General Civils,2017-10-22,257856.00
Amalgamated Construction Ltd,General Civils,2017-10-22,569545.00
Amalgamated Construction Ltd,General Civils,2017-10-22,310900.00
Amalgamated Construction Ltd,General Civils,2017-10-02,334827.58
Amalgamated Construction Ltd,Professional Services Direct,2017-10-06,88578.00
Amalgamated Construction Ltd,General Civils,2017-10-09,60689.52
Amalgamated Construction Ltd,General Civils,2017-10-17,90151.54
Amalgamated Construction Ltd,General Civils,2017-10-09,143654.37
Amalgamated Construction Ltd,General Civils,2017-10-25,52835.58
Amalgamated Construction Ltd,General Civils,2017-10-02,31727.45
Amalgamated Construction Ltd,General Civils,2017-10-30,26999.01
Amalgamated Construction Ltd,General Civils,2017-10-30,263079.39
Amalgamated Construction Ltd,General Civils,2017-10-25,181307.18
Amalgamated Construction Ltd,General Civils,2017-10-25,33515.17
Amalgamated Construction Ltd,General Civils,2017-10-20,75927.23
Amalgamated Construction Ltd,General Civils,2017-10-20,179655.14
Amalgamated Construction Ltd,General Civils,2017-10-11,33075.29
Amalgamated Construction Ltd,Buildings,2017-10-11,42841.45
Amalgamated Construction Ltd,Track,2017-10-27,49000.00
Amalgamated Construction Ltd,Professional Services Direct,2017-10-26,25631.55
Amalgamated Construction Ltd,General Civils,2017-10-20,129746.22
Amalgamated Construction Ltd,General Civils,2017-10-20,339994.25
Amalgamated Construction Ltd,General Civils,2017-10-20,215674.52
Amalgamated Construction Ltd,General Civils,2017-10-20,151531.51
Amalgamated Construction Ltd,General Civils,2017-10-25,235553.57
Amalgamated Construction Ltd,General Civils,2017-10-24,224445.42
Amalgamated Construction Ltd,General Civils,2017-10-24,344755.67
Amalgamated Construction Ltd,General Civils,2017-10-20,240100.29
Amalgamated Construction Ltd,General Civils,2017-10-27,400000.00
Amalgamated Construction Ltd,General Civils,2017-10-24,31118.41
Amalgamated Construction Ltd,General Civils,2017-10-20,162838.29
Amalgamated Construction Ltd,General Civils,2017-10-20,226451.03
Amalgamated Construction Ltd,General Civils,2017-10-20,68786.56
Amalgamated Construction Ltd,General Civils,2017-10-20,78288.58
Amalgamated Construction Ltd,General Civils,2017-10-20,30000.00
Amalgamated Construction Ltd,General Civils,2017-10-31,232023.70
Amalgamated Construction Ltd,General Civils,2017-10-26,287143.05
Amalgamated Construction Ltd,General Civils,2017-10-10,4217550.66
Amalgamated Construction Ltd,General Civils,2017-10-02,37313.68
Amalgamated Construction Ltd,General Civils,2017-10-24,54195.07
Amalgamated Construction Ltd,General Civils,2017-10-04,263680.19
Amalgamated Construction Ltd,General Civils,2017-10-04,33742.53
Amalgamated Construction Ltd,Buildings,2017-10-02,79444.64
Amalgamated Construction Ltd,General Civils,2017-10-27,299996.87
Amalgamated Construction Ltd,Buildings,2017-10-18,162077.83
Amey LG Ltd,General Civils,2017-10-02,283000.00
Amey LG Ltd,General Civils,2017-10-03,61194.18
Amey OWR Ltd,General Civils,2017-10-16,368332.62
Amey OWR Ltd,Professional Services Direct,2017-10-06,678427.60
Amey OWR Ltd,General Civils,2017-10-09,239927.80
Amey OWR Ltd,General Civils,2017-10-10,52341.67
Amey OWR Ltd,General Civils,2017-10-09,115982.17
Amey OWR Ltd,General Civils,2017-10-11,43601.27
Amey OWR Ltd,General Civils,2017-10-04,250447.47
Amey OWR Ltd,Professional Services Direct,2017-10-25,46396.98
Amey OWR Ltd,Professional Services Direct,2017-10-06,27498.55
Amey OWR Ltd,Professional Services Direct,2017-10-03,44932.80
Amey OWR Ltd,Professional Services Direct,2017-10-26,64362.49
Amey OWR Ltd,General Civils,2017-10-27,151032.04
Amey OWR Ltd,General Civils,2017-10-30,217767.65
Amey OWR Ltd,Professional Services Direct,2017-10-17,113312.06
Amey OWR Ltd,General Civils,2017-10-02,648095.88
Amey OWR Ltd,Professional Services Direct,2017-10-19,37406.00
Amey OWR Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-10-18,215085.62
Amey OWR Ltd,General Civils,2017-10-04,28120.65
Amey OWR Ltd,General Civils,2017-10-03,147783.35
Amey OWR Ltd,General Civils,2017-10-02,34569.43
Amey OWR Ltd,General Civils,2017-10-06,81438.11
Amey Rail,Electrification and Fixed Plant,2017-10-27,121702.71
Amey Rail,Electrification and Fixed Plant,2017-10-27,49965.65
Amey Rail,Track,2017-10-12,2001195.00
Amey Rail,Track,2017-10-12,274046.00
Amey Rail,Track,2017-10-12,42128.00
Amey Rail,Track,2017-10-12,330358.00
Amey Rail,Track,2017-10-12,30000.00
Amey Rail,Track,2017-10-12,769867.00
Amey Rail,Track,2017-10-12,286561.00
Amey Rail,Electrification and Fixed Plant,2017-10-25,110715.76
Amey Rail,Track,2017-10-23,1033061.36
Amey Rail,Track,2017-10-12,50000.00
Amey Rail,Track,2017-10-12,81697.00
Amey Rail,Electrification and Fixed Plant,2017-10-27,56615.36
Amey Rail,Electrification and Fixed Plant,2017-10-27,229707.27
Amey Rail,Signalling,2017-10-16,136000.00
Amey Rail,Signalling,2017-10-06,108742.60
Amey Rail,Signalling,2017-10-06,196596.85
Amey Rail,Signalling,2017-10-06,32552.83
Amey Rail,Signalling,2017-10-06,1095081.73
Amey Rail,Track,2017-10-11,91483.00
Amey Rail,Track,2017-10-12,48009.00
Amey Rail,Track,2017-10-12,250081.00
Amey Rail,Track,2017-10-12,51035.00
Amey Rail,Track,2017-10-12,443778.00
Amey Rail,Track,2017-10-11,154071.00
Amey Rail,Track,2017-10-12,476570.00
Amey Rail,Track,2017-10-12,1601105.00
Amey Rail,Track,2017-10-12,199623.00
Amey Rail,Track,2017-10-12,87551.00
Amey Rail,Track,2017-10-12,210739.00
Amey Rail,Track,2017-10-12,25322.00
Amey Rail,Track,2017-10-12,148767.00
Amey Rail,Professional Services Direct,2017-10-09,37686.92
Amey Rail,Track,2017-10-17,110511.00
Amey Rail,Track,2017-10-17,50008.00
Amey Rail,Track,2017-10-12,168223.00
Amey Rail,Track,2017-10-11,295159.00
Amey Rail,Track,2017-10-12,88778.00
Amey Rail,Track,2017-10-11,427236.00
Amey Rail,Track,2017-10-11,286848.00
Amey Rail,Track,2017-10-11,417820.00
Amey Rail,Signalling,2017-10-03,1405057.23
Amey Rail,Signalling,2017-10-31,1344849.31
Amey Rail,Track,2017-10-12,78400.00
Amey Rail,Track,2017-10-12,131987.00
Amey Rail,Electrification and Fixed Plant,2017-10-10,3028915.86
Amey Rail,Signalling,2017-10-26,158001.12
Amey Rail,Signalling,2017-10-09,368128.73
Amey Rail,Signalling,2017-10-27,308660.62
Amey Rail,Signalling,2017-10-26,35048.83
Amey Rail,Signalling,2017-10-10,115882.14
AmeyInabensa,Electrification and Fixed Plant,2017-10-05,47792.65
AmeyInabensa,Electrification and Fixed Plant,2017-10-30,33880.08
AmeyInabensa,Electrification and Fixed Plant,2017-10-31,102914.37
AmeyInabensa,Electrification and Fixed Plant,2017-10-05,386602.06
AmeyInabensa,Electrification and Fixed Plant,2017-10-31,185643.94
AmeyInabensa,Electrification and Fixed Plant,2017-10-02,50358.24
AmeyInabensa,Electrification and Fixed Plant,2017-10-02,83867.08
AmeyInabensa,Electrification and Fixed Plant,2017-10-05,853619.08
AmeyInabensa,Electrification and Fixed Plant,2017-10-10,14645955.16
Andromeda Engineering Ltd,Professional Services Direct,2017-10-09,186258.44
Angel Springs Ltd,Facilities - Soft Services,2017-10-17,31105.65
Angel Springs Ltd,Facilities - Soft Services,2017-10-09,46638.25
Ansaldo STS France,Signalling,2017-10-18,25043.32
Ansaldo STS France,Signalling,2017-10-18,25043.32
Ansaldo STS France,Signalling,2017-10-18,25043.33
Ansaldo STS France,Signalling,2017-10-18,25043.33
Ansaldo STS France,Signalling,2017-10-16,70097.53
Aqua Signal & Telegraphic Systems Ltd,,2017-10-23,117000.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-04,86800.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-04,117600.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-15,50400.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-30,29400.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-16,29400.00
Aqua Signal & Telegraphic Systems Ltd,,2017-10-11,31014.40
Aqua Signal & Telegraphic Systems Ltd,,2017-10-06,27276.90
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-06,29628.00
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-12,48486.00
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-12,29981.20
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-19,49751.10
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-25,35518.43
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-25,30407.57
Arcadis Consulting (UK) Ltd,Professional Services Direct,2017-10-05,132704.44
Arcadis LLP,Professional Services Direct,2017-10-09,27207.93
Arcadis LLP,Professional Services Direct,2017-10-18,31610.91
Arriva Rail North Ltd,Regulatory Charges,2017-10-04,43460.46
Arriva Trains Wales/Trenau Arriva Cymru Ltd,Regulatory Charges,2017-10-15,43027.00
Ashtead Plant Hire Company Ltd t/a Live,Plant and Tools,2017-10-06,68124.71
Ashtead Plant Hire Company Ltd t/a Live,Plant and Tools,2017-10-06,34513.19
Associated Utility Supplies (AUS) Ltd,Plant and Tools,2017-10-18,83500.00
"Astwood Ltd, t/a Grant & Partners",Land & Property Acquisitions (incl. Business Consultancy),2017-10-10,32850.00
Atkins Ltd,Professional Services Direct,2017-10-17,223514.08
Atkins Ltd,Professional Services Direct,2017-10-05,32041.20
Atkins Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-10-13,172209.00
Atkins Ltd,Professional Services Direct,2017-10-12,51775.51
Atkins Ltd,Professional Services Direct,2017-10-23,746386.24
Atkins Ltd,Professional Services Direct,2017-10-05,954120.47
Atkins Ltd,Professional Services Direct,2017-10-26,49112.00
Atkins Ltd,Professional Services Direct,2017-10-31,49112.00
Atkins Ltd,Signalling,2017-10-23,1117216.02
Atkins Ltd,Signalling,2017-10-23,49467.49
Atkins Ltd,Signalling,2017-10-10,205911.55
Atkins Ltd,Signalling,2017-10-03,174016.82
Atkins Ltd,Signalling,2017-10-30,198447.28
Atkins Ltd,Signalling,2017-10-05,85084.74
Atkins Ltd,Signalling,2017-10-25,102784.81
Atkins Ltd,Signalling,2017-10-26,834872.04
Atkins Ltd,Professional Services Direct,2017-10-13,262542.71
Atlas Cleaning Ltd,Facilities - Soft Services,2017-10-03,144096.81
Atos IT Services UK Ltd,Telecoms,2017-10-17,241189.92
Atos IT Services UK Ltd,Telecoms,2017-10-24,156971.75
Atos IT Services UK Ltd,Information Technology,2017-10-06,26151.14
Atos IT Services UK Ltd,Information Technology,2017-10-05,30354.00
Atos IT Services UK Ltd,Information Technology,2017-10-24,95567.00
Avalon Metals Ltd t/a Wye Valley Metals,Facilities - Soft Services,2017-10-15,49082.52
B & M McHugh Ltd,Buildings,2017-10-31,37671.40
B & M McHugh Ltd,Buildings,2017-10-09,28179.78
B & M McHugh Ltd,General Civils,2017-10-10,62178.68
B & M McHugh Ltd,Buildings,2017-10-12,26773.86
B & M McHugh Ltd,General Civils,2017-10-26,91432.15
B & M McHugh Ltd,General Civils,2017-10-03,350000.00
B & M McHugh Ltd,General Civils,2017-10-12,26797.20
B & M McHugh Ltd,General Civils,2017-10-02,30007.88
B & M McHugh Ltd,General Civils,2017-10-26,34472.24
B & M McHugh Ltd,Buildings,2017-10-19,186758.50
B & M McHugh Ltd,General Civils,2017-10-10,40131.89
B & M McHugh Ltd,General Civils,2017-10-12,26754.59
B & M McHugh Ltd,General Civils,2017-10-03,88073.20
B & M McHugh Ltd,Buildings,2017-10-12,131302.00
B & M McHugh Ltd,General Civils,2017-10-19,28219.72
B & M McHugh Ltd,General Civils,2017-10-19,35962.63
B & M McHugh Ltd,General Civils,2017-10-19,25579.13
B & M McHugh Ltd,General Civils,2017-10-20,517567.46
B & M McHugh Ltd,General Civils,2017-10-11,41023.26
B & M McHugh Ltd,General Civils,2017-10-12,70148.66
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-04,142122.67
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-04,237614.75
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-31,46224.00
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-04,49532.00
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-19,71069.81
BAE Systems Applied Intelligence Ltd,Information Technology,2017-10-19,29807.00
BAM Construction Ltd,Buildings,2017-10-18,71737.76
BAM Nuttall Ltd,General Civils,2017-10-02,408923.14
BAM Nuttall Ltd,General Civils,2017-10-30,592879.59
BAM Nuttall Ltd,General Civils,2017-10-05,283121.00
BAM Nuttall Ltd,General Civils,2017-10-02,3994697.13
BAM Nuttall Ltd,General Civils,2017-10-02,33338.43
BAM Nuttall Ltd,General Civils,2017-10-06,1099010.79
BAM Nuttall Ltd,General Civils,2017-10-06,202594.09
BAM Nuttall Ltd,General Civils,2017-10-18,55574.64
BAM Nuttall Ltd,General Civils,2017-10-19,89086.05
BAM Nuttall Ltd,Professional Services Direct,2017-10-30,27379.04
BAM Nuttall Ltd,General Civils,2017-10-31,132385.93
BAM Nuttall Ltd,Professional Services Direct,2017-10-04,107210.35
BAM Nuttall Ltd,General Civils,2017-10-06,49010.37
BAM Nuttall Ltd,Professional Services Direct,2017-10-30,29441.38
BAM Nuttall Ltd,Professional Services Direct,2017-10-09,94500.38
BAM Nuttall Ltd,Buildings,2017-10-10,73883.79
BAM Nuttall Ltd,General Civils,2017-10-23,32705.65
BAM Nuttall Ltd,General Civils,2017-10-31,143986.99
BAM Nuttall Ltd,Professional Services Direct,2017-10-30,62958.56
BAM Nuttall Ltd,Buildings,2017-10-13,199244.52
BAM Nuttall Ltd,Professional Services Direct,2017-10-06,250000.00
BAM Nuttall Ltd,Professional Services Direct,2017-10-27,100000.00
BAM Nuttall Ltd,Professional Services Direct,2017-10-31,245000.00
BAM Nuttall Ltd,Buildings,2017-10-27,57436.00
BAM Nuttall Ltd,Buildings,2017-10-27,55555.00
BAM Nuttall Ltd,Buildings,2017-10-20,838565.49
BAM Nuttall Ltd,Professional Services Direct,2017-10-09,170052.48
BAM Nuttall Ltd,Professional Services Direct,2017-10-03,70671.39
BAM Nuttall Ltd,Professional Services Direct,2017-10-26,35236.39
BAM Nuttall Ltd,General Civils,2017-10-31,865000.25
BAM Nuttall Ltd,General Civils,2017-10-06,62090.70
BAM Nuttall Ltd,Professional Services Direct,2017-10-27,1224868.28
BAM Nuttall Ltd,Buildings,2017-10-02,229004.64
BAM Nuttall Ltd,Buildings,2017-10-26,289004.64
BAM Nuttall Ltd,Professional Services Direct,2017-10-20,34646.00
BAM Nuttall Ltd,General Civils,2017-10-26,259404.79
BAM Nuttall Ltd,General Civils,2017-10-21,27469.02
BAM Nuttall Ltd,General Civils,2017-10-26,154584.38
BAM Nuttall Ltd,General Civils,2017-10-06,131596.00
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-26,631382.14
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-03,130535.43
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-27,148668.32
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-03,274058.84
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-27,217364.18
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-04,133618.79
BCM Construction Ltd,Electrification and Fixed Plant,2017-10-25,97595.82
BOC Ltd,Utilities,2017-10-06,46710.50
BT Fleet,Road Fleet,2017-10-16,970896.05
Babcock Rail Ltd,Professional Services Direct,2017-10-30,465985.36
Babcock Rail Ltd,Track,2017-10-30,34160.98
Babcock Rail Ltd,Track,2017-10-30,69933.58
Babcock Rail Ltd,Track,2017-10-30,278727.93
Babcock Rail Ltd,Track,2017-10-26,69408.00
Babcock Rail Ltd,Track,2017-10-25,617706.00
Babcock Rail Ltd,Track,2017-10-25,180249.00
Babcock Rail Ltd,Track,2017-10-24,171815.00
Babcock Rail Ltd,Track,2017-10-24,168878.00
Babcock Rail Ltd,Track,2017-10-20,99487.00
Babcock Rail Ltd,Track,2017-10-20,267127.00
Babcock Rail Ltd,Track,2017-10-20,54548.00
Babcock Rail Ltd,Professional Services Direct,2017-10-20,208471.00
Babcock Rail Ltd,Telecoms,2017-10-06,48508.15
Babcock Rail Ltd,Track,2017-10-24,116811.00
Babcock Rail Ltd,Track,2017-10-20,57573.00
Babcock Rail Ltd,Track,2017-10-24,28033.00
Babcock Rail Ltd,Track,2017-10-20,85785.00
Babcock Rail Ltd,Signalling,2017-10-24,58541.08
Babcock Rail Ltd,Signalling,2017-10-24,26777.69
Babcock Rail Ltd,On Track Machines,2017-10-12,353036.77
Babcock Rail Ltd,On Track Machines,2017-10-19,887469.23
Babcock Rail Ltd,Signalling,2017-10-10,698591.12
Babcock Rail Ltd,Telecoms,2017-10-19,28591.74
Babcock Rail Ltd,Signalling,2017-10-02,60604.73
Babcock Rail Ltd,Signalling,2017-10-26,69596.17
Babcock Rail Ltd,Signalling,2017-10-26,28153.15
Babcock Rail Ltd,Signalling,2017-10-27,287372.11
Babcock Rail Ltd,Signalling,2017-10-10,35922.27
"Babcock Skills, Development & Training Ltd",HR and Training,2017-10-21,288000.00
"Babcock Skills, Development & Training Ltd",HR and Training,2017-10-26,217090.19
Balfour Beatty Civil Engineering Limited,Buildings,2017-10-02,1049928.27
Balfour Beatty Civil Engineering Limited,Buildings,2017-10-26,1050015.26
Balfour Beatty Civil Engineering Limited,General Civils,2017-10-02,95516.68
Balfour Beatty Civil Engineering Limited,General Civils,2017-10-24,109732.49
Balfour Beatty Engineering Services Ltd,Electrification and Fixed Plant,2017-10-02,158229.54
