Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1MD62,Support to LAC,607.5
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1MD67,S17 Children in Need,722
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1MF02,16+ Team,156
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1E320,SEND APR Team,400
Public Health Service,Public Health,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1MP18,Shine Project (Womens HIV),160
Resources,Financial Services,Revenue Expenditure,2020-12-17,AA GLOBAL LANGUAGES SERVICES LTD,8203249,revenue,1CR01,Revs and Bens Supp&Svs,109.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-12-23,AAA CHEMICALS LTD,8200971,revenue,3KES1,Fleetmaster Stores Account,968
City Futures,Economic Development,Revenue Expenditure,2020-12-10,AARDVARK ONLINE TRADING LTD,8201667,revenue,1FN23,ERDF-Business Energy Effciency,3031.78
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-23,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8207222,revenue,1EA15,Newcastle City Learning Main,270.00
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-03,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8178055,revenue,1EA15,Newcastle City Learning Main,396.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYFIELD CASTLE FARM,8198625,revenue,1MG20,Residential Care OP,8012.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYFIELD CASTLE FARM,8198625,revenue,1MG30,Deferred Payments-OP,2670.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-02,ABBEYFIELD CASTLE FARM,8193762,revenue,1MR07,COVID19 Infection Control Fund,8231.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYFIELD THE GROVE,8198613,revenue,1MG20,Residential Care OP,10683.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-02,ABBEYFIELD THE GROVE,8193799,revenue,1MR07,COVID19 Infection Control Fund,10975.29
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYMOOR,8198626,revenue,1MH10,Nursing Care PD,7583.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYMOOR LIFEWAYS,8198670,revenue,1MH10,Nursing Care PD,7583.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ABBEYMOOR LIFEWAYS,8198670,revenue,1MM10,Nursing Care MH,5500.46
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ABSOLUTE QUALITY CARE,8211886,revenue,1MG50,Home Care-Spot Purchased OP,22304.66
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ABSOLUTE QUALITY CARE,8211886,revenue,1MH50,Home Care PD,7115.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ABSOLUTE QUALITY CARE,8211886,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ABSOLUTE QUALITY CARE,8211886,revenue,1MM50,Home Care MH,452.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ABSOLUTE QUALITY CARE,8211773,revenue,1MK50,Supported Living LD,9246.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ABSOLUTE QUALITY CARE,8192232,revenue,1MG50,Home Care-Spot Purchased OP,28154.57
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ABSOLUTE QUALITY CARE,8192232,revenue,1MH50,Home Care PD,7115.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ABSOLUTE QUALITY CARE,8192232,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ABSOLUTE QUALITY CARE,8192232,revenue,1MM50,Home Care MH,452.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ABSOLUTE QUALITY CARE,8192195,revenue,1MK50,Supported Living LD,9246.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,ACCOUNTABILITY,8208804,revenue,1MH40,Direct Payments PD,2782.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-11,ACCOUNTING OFFICER HOME OFFICER,8202317,revenue,1MD62,Support to LAC,1012
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-10,ACE INTERVENTIONS,8200669,revenue,1MD67,S17 Children in Need,750
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-14,ACP,8203291,revenue,1KESW,Fleet & Maintce Internal SLA,3783.3
Resources,Business Management,Revenue Expenditure,2020-12-14,ACP,8203291,revenue,1KSCD,External Vehicle Tracking,1404.65
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-23,ACROL AIR CONDITIONING CO LTD,8208579,revenue,1KBM0,Public & Educ O/H,438
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2020-12-10,ACS BUSINESS SUPPLIES LTD,8200771,revenue,1D521,Hackney Carriage & Privte Hire,414.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,ACTION FOR CHILDREN,8197689,revenue,1MC13,Post 18 Staying Put,1360
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,ACTION FOR CHILDREN,8197689,revenue,1MC22,IND Sector Foster Carer Costs,3280
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-12-02,ACTION FOR CHILDREN,8186300,revenue,1EEK1,Community Family Hub - Central,5056.89
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,ACTIVE ARK,8197706,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,ACTIVE ARK,8197707,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,ACTIVE ARK,8197708,revenue,1MC02,Ind Sector Placements,28901.08
Resources,Democratic Services,Revenue Expenditure,2020-12-07,ADARE LTD,8197477,revenue,1FL01,Electoral Registration Unit,1455.93
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-11,ADC ELECTRICAL CO LTD(F),8202467,revenue,1KR8L,Wide District Heating,298
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-23,ADL BUILDERS NE LTD,8199992,revenue,1DR03,Grainger Market,1261
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-23,ADL BUILDERS NE LTD,8199991,revenue,1DR03,Grainger Market,300.00
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-23,ADL BUILDERS NE LTD,8199990,revenue,1DR03,Grainger Market,360
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-07,ADL BUILDERS NE LTD,8197772,revenue,1DR03,Grainger Market,6082.43
Operations&Regulatory Services,Operations,Capital Expenditure,2020-12-10,ADT FIRE & SECURITY,8190559,Capital,2CAPI,Capital Investment,3209.78
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-21,ADT FIRE & SECURITY,8210532,revenue,1DE49,i4- Quayside NEC,3374.42
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-17,ADVANCE CHILD CARE ASSESSMENTS LTD,8207700,revenue,1MD68,Legal Fees Care,2924.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-23,ADVANCED CLEANING & MAINTENANCE LTD,8213329,revenue,1MG50,Home Care-Spot Purchased OP,481.67
Resources,ICT,Capital Expenditure,2020-12-09,ADVANCED POWER TECHNOLOGY,8143630,Capital,2CITC,IT Services,1610.84
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-23,ADVANCED WATER TECHNOLOGIES,8213502,revenue,1KR05,District Heating,1100
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-23,ADVANCED WATER TECHNOLOGIES,8213502,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-23,ADVANCED WATER TECHNOLOGIES,8206403,revenue,1KR05,District Heating,3508.8
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-15,ADVANCED WATER TECHNOLOGIES,8204216,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-15,ADVANCED WATER TECHNOLOGIES,8204216,revenue,1KR8L,Wide District Heating,265.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-12-11,AEBI SCHMIDT UK LTD,8189647,revenue,3KES1,Fleetmaster Stores Account,820.26
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-12-10,AEBI SCHMIDT UK LTD,8200972,revenue,3KES1,Fleetmaster Stores Account,306.02
Place,Transport,Capital Expenditure,2020-12-14,AECOM,8203251,Capital,2CAPI,Capital Investment,43619.8
Place,Transport,Capital Expenditure,2020-12-01,AECOM,8192170,Capital,2CAPI,Capital Investment,22751.88
Place,Transport,Revenue Expenditure,2020-12-23,AGD SYSTEMS LTD,8208502,revenue,1KELA,Traffic Sig General O/H,20
Place,Transport,Revenue Expenditure,2020-12-23,AGD SYSTEMS LTD,8208501,revenue,1KELA,Traffic Sig General O/H,340
Place,Transport,Revenue Expenditure,2020-12-23,AGD SYSTEMS LTD,8208503,revenue,1KELH,Traffic Sig Newcastle Maintce,13316
Place,Transport,Revenue Expenditure,2020-12-07,AGD SYSTEMS LTD,8197495,revenue,1KELK,Traffic Sig Gateshead Maintce,490
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-09,AIKEN FLOORING CONTRACTS LTD,8195053,revenue,1KVWC,Minor Works Contracts,3171.43
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-11,AKW MEDI-CARE LTD,8202686,revenue,1KR12,DDA,371.84
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-11,AKW MEDI-CARE LTD,8202688,revenue,1KVWC,Minor Works Contracts,1171
Resources,Democratic Services,Revenue Expenditure,2020-12-07,ALAN HILLARY EVENTS LTD,8179542,revenue,1FN01,Lord Mayors Secretariat,1800.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALBANY HOUSE  (WHITLEY BAY),8198627,revenue,1MM20,Residential Care MH,4119.28
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-09,ALBANYOFFICE FURNITURESOLUTIONS,8200105,revenue,1EJ20,City Library and Hub,270.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,ALEXANDRA HOUSE,8208284,revenue,1MG20,Residential Care OP,4424.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-12-18,ALEXANDRA HOUSE,8208284,revenue,1MG20,Residential Care OP,-1190.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MG10,Nursing Care OP,29720.53
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MG20,Residential Care OP,78081.05
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MH10,Nursing Care PD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MK10,Nursing Care LD,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MM10,Nursing Care MH,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198693,revenue,1MM20,Residential Care MH,10683.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198692,revenue,1MG10,Nursing Care OP,8984.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198692,revenue,1MG20,Residential Care OP,3815.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198692,revenue,1MK10,Nursing Care LD,9252.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ALLAN COURT RESIDENTIAL HOME,8198692,revenue,1MM20,Residential Care MH,-1717
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-15,ALLAN COURT RESIDENTIAL HOME,8205048,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-15,ALLAN COURT RESIDENTIAL HOME,8205050,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-15,ALLAN COURT RESIDENTIAL HOME,8205047,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-15,ALLAN COURT RESIDENTIAL HOME,8205049,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-15,ALLAN COURT RESIDENTIAL HOME,8205051,revenue,1MM20,Residential Care MH,776.16
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-15,ALLAWAY ACOUSTICS,8205060,revenue,1KVEM,Mechanical Stand Alone Works,535
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-12-17,ALLIANCE DISPOSABLES LTD,8205207,revenue,1KFMH,Meals at Home,703.88
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-12-03,ALLIANCE DISPOSABLES LTD,8176276,revenue,1KFS1,Walker Technology College,267.18
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-12-01,ALLIANCE DISPOSABLES LTD,8176274,revenue,1KFS1,Walker Technology College,273.44
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-12-15,ALLIANCE DISPOSABLES LTD,8205208,revenue,1KFMH,Meals at Home,515.34
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-12-03,ALPHA RECOVERY LTD,8180437,revenue,3KES1,Fleetmaster Stores Account,410
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-12-07,ALTIOR HOLDINGS,8197756,revenue,1FRAT,Housing Advice,16402.55
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2020-12-03,AMARI PLASTICS PLC,8187206,revenue,1D525,Liquor Licensing,384
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-12-22,ANGUS AIR LTD,8210496,revenue,1KVEM,Mechanical Stand Alone Works,4301
Public Health Service,Public Health,Revenue Expenditure,2020-12-11,ANS GROUP LTD,8200784,revenue,1MR95,PH - COVID-19 Test and Trace,6250
Resources,ICT,Revenue Expenditure,2020-12-17,ANTALIS MCNAUGHTON LTD,8207217,revenue,1CP17,Digital Printing,720
Corporate Budgets,Corporate Budgets,Revenue Expenditure,2020-12-18,AON SOLUTIONS UK LTD,8206617,revenue,1RB10,Pension Deficit Payments,1000
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-23,APM CLEANING LTD,8213330,revenue,1MG50,Home Care-Spot Purchased OP,400
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-11,APM CLEANING LTD,8202528,revenue,1MG50,Home Care-Spot Purchased OP,650
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,APPLEBY CARE HOME,8208291,revenue,1MG10,Nursing Care OP,3041.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,APPLETON MANOR CARE HOME,8208381,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-12-18,APPLETON MANOR CARE HOME,8208381,revenue,1MG20,Residential Care OP,-949.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,APPLETREE GRANGE,8208360,revenue,1MG20,Residential Care OP,2424
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-12-07,APPLIED CARE AND DEVELOPMENT LTD,8197733,revenue,1MC02,Ind Sector Placements,19000
Place,Commercial Dev & Property,Revenue Expenditure,2020-12-23,APTUS FIT OUT LTD,8213449,revenue,1V606,The Core Building,44865.19
Place,Transport,Revenue Expenditure,2020-12-23,ARCHI LIFT DESIGN T/A LIFT DESIGN,8199977,revenue,1KE09,City Bridge,5787.37
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-12-04,ARCO PROFESSIONAL SAFETY SERVICES,8188821,revenue,1MG25,Connie Lewcock House OP,650
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-23,ARNOLD CLARK,8192562,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-23,ARNOLD CLARK,8192565,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-23,ARNOLD CLARK,8197672,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-01,ARNOLD CLARK,8184002,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-01,ARNOLD CLARK,8192558,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-04,ARNOLD CLARK,8184003,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-15,ARNOLD CLARK,8184007,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-12-15,ARNOLD CLARK,8192560,revenue,1KESY,Spot Hires,323.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ARTEMIS DOMICILIARY CARE,8211833,revenue,1MG50,Home Care-Spot Purchased OP,37772.13
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ARTEMIS DOMICILIARY CARE,8211833,revenue,1MH50,Home Care PD,5588.51
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ARTEMIS DOMICILIARY CARE,8211833,revenue,1MK50,Supported Living LD,1519.98
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-22,ARTEMIS DOMICILIARY CARE,8211833,revenue,1MM50,Home Care MH,222.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ARTEMIS DOMICILIARY CARE,8192262,revenue,1MG50,Home Care-Spot Purchased OP,30036.45
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ARTEMIS DOMICILIARY CARE,8192262,revenue,1MH50,Home Care PD,3812.15
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-01,ARTEMIS DOMICILIARY CARE,8192262,revenue,1MM50,Home Care MH,356.85
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-12-08,ASHBROOKE SCHOOL,8198725,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ASHFIELD COURT,8198628,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-12-08,ASHFIELD COURT,8198628,revenue,1MG20,Residential Care OP,-1432.48
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-23,ASHMOLE MINICOACHES,8213508,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-15,ASHMOLE MINICOACHES,8205084,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-15,ASHMOLE MINICOACHES,8205183,revenue,1E212,Transport Special,2141.58
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ASHTON COURT CARE HOME,8198674,revenue,1MG10,Nursing Care OP,44200.15
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ASHTON COURT CARE HOME,8198674,revenue,1MG20,Residential Care OP,48834.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ASHTON COURT CARE HOME,8198674,revenue,1MH20,Residential Care PD,2670.88
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-23,ASKEWS LIBRARY SERVICES LTD,8203094,revenue,1EJ13,Stock Services,671.53
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-23,ASKEWS LIBRARY SERVICES LTD,8203095,revenue,1EJ13,Stock Services,636.82
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-23,ASKEWS LIBRARY SERVICES LTD,8203096,revenue,1EJ13,Stock Services,732.03
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-23,ASKEWS LIBRARY SERVICES LTD,8203097,revenue,1EJ13,Stock Services,602.48
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-14,ASKEWS LIBRARY SERVICES LTD,8203087,revenue,1EJ13,Stock Services,529.74
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-14,ASKEWS LIBRARY SERVICES LTD,8203089,revenue,1EJ13,Stock Services,746.71
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-12-14,ASKEWS LIBRARY SERVICES LTD,8203093,revenue,1EJ13,Stock Services,552.65
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-18,ASPECTS HOUSE,8208365,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-12-08,ASPEN COURT,8198672,revenue,1MG10,Nursing Care OP,3383.68
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-12-08,ASPEN COURT,8198672,revenue,1MG10,Nursing Care OP,-699.4
Resources,ICT,Revenue Expenditure,2020-12-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,8200591,revenue,1CX50,Technical Refresh,372.5
Operations & Reg Services,Resilience Planning,Revenue Expenditure,2020-12-21,ASPLI SAFETY LTD,8210498,revenue,1D560,Resilience Planning,544.5
Operations & Reg Services,Local Services,Revenue Expenditure,2020-12-01,ASSOCIATION FOR ORGANICS RECYCLING,8187165,revenue,1KE23,Sandhills,540
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-17,ASSOCIATION OF EDUCATIONAL PSYCHOLOGISTS,8207702,revenue,1E233,Educational Psychology Service,700
Place,Transport,Capital Expenditure,2020-12-04,ATKINS LTD,8185603,Capital,2N401,Capital General,4440
Place,Transport,Capital Expenditure,2020-12-04,ATKINS LTD,8185601,Capital,2N401,Capital General,850
Place,Transport,Capital Expenditure,2020-12-04,ATKINS LTD,8185606,Capital,2N401,Capital General,3919.16
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-12-21,ATKINSON ROAD PRIMARY ACADEMY,8208654,revenue,1EEP5,2Yr Old Learning & Childcare,5880.60
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-12-21,ATKINSON ROAD PRIMARY ACADEMY,8208654,revenue,1E201,ISB PVI Nurseries,30784.06
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-12-23,ATKINSON ROAD PRIMARY ACADEMY,8195129,revenue,1E202,Early Years Top Ups,9146.25
"Children, Education and Skills",Education Schools,Revenue Income,2020-12-21,ATKINSON ROAD PRIMARY ACADEMY,8210460,revenue,1E20T,ARC / ARP Top Up Funding,38079.59
"Children, Education and Skills",Education Schools,Revenue Income,2020-12-21,ATKINSON ROAD PRIMARY ACADEMY,8210460,revenue,1E20V,Mainstream Schools Top Ups,3946.67
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-23,AURA (NCLE) PROJECT COMPANY LTD,8194429,revenue,1E31G,BSF Phase 1,1160818.96
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-22,AURA (NCLE) PROJECT COMPANY LTD,8189831,revenue,1E31G,BSF Phase 1,672
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-22,AURA (NCLE) PROJECT COMPANY LTD,8189826,revenue,1E31G,BSF Phase 1,575
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-22,AURA (NCLE) PROJECT COMPANY LTD,8189832,revenue,1E31G,BSF Phase 1,289.68
"Children, Education and Skills",Education,Revenue Expenditure,2020-12-22,AURA (NCLE) PROJECT COMPANY LTD,8189829,revenue,1E31G,BSF Phase 1,296.13
