Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Education,Revenue Expenditure,2021-08-31,AAETO,8391544,revenue,1EA15,Newcastle City Learning Main,990.00
"Children, Education and Skills",Education,Revenue Expenditure,2021-08-13,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8381975,revenue,1EA15,Newcastle City Learning Main,721
"Children, Education and Skills",Education,Revenue Expenditure,2021-08-06,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8391512,revenue,1EA15,Newcastle City Learning Main,433
"Children, Education and Skills",Education,Revenue Expenditure,2021-08-20,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8384493,revenue,1EA15,Newcastle City Learning Main,473
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ABBEYFIELD CASTLE FARM,8399085,revenue,1MG20,Residential Care OP,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ABBEYFIELD THE GROVE,8399076,revenue,1MG20,Residential Care OP,9549.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ABBEYMOOR,8399086,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ABBEYMOOR LIFEWAYS,8399125,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ABBEYMOOR LIFEWAYS,8399125,revenue,1MM20,Residential Care MH,6248.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ABSOLUTE QUALITY CARE,8406266,revenue,1MR14,COVID 19 Rapid Testing,3487.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ABSOLUTE QUALITY CARE,8392629,revenue,1MG50,Home Care-Spot Purchased OP,22200.77
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ABSOLUTE QUALITY CARE,8392629,revenue,1MH50,Home Care PD,3875.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ABSOLUTE QUALITY CARE,8392629,revenue,1MK51,Home Care LD,1583.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ABSOLUTE QUALITY CARE,8392629,revenue,1MM50,Home Care MH,461.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ABSOLUTE QUALITY CARE,8392590,revenue,1MK50,Supported Living LD,9431.08
Place,Transport,Capital Expenditure,2021-08-27,ACCENT DISTRIBUTION SERVICES,8399489,Capital,2CAPI,Capital Investment,2044.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ACCOUNTABILITY,8406492,revenue,1MG40,Direct Payments OP,2837.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-03,ACCOUNTABILITY,8388692,revenue,1MG40,Direct Payments OP,2837.64
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-27,ACORN DAIRY,8400151,revenue,1KFX2,School Meals Overhead,9357.25
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-18,ACORN DAIRY,8399942,revenue,1KFX2,School Meals Overhead,12568.25
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-27,ACP,8387762,revenue,1KENB,Fleet Workshops OH,819.25
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-13,ACP,8387759,revenue,1KESW,Fleet & Maintce Internal SLA,3775.1
Resources,Business Management,Revenue Expenditure,2021-08-13,ACP,8387759,revenue,1KSCD,External Vehicle Tracking,1413.75
Resources,Business Management,Revenue Expenditure,2021-08-18,ACP,8387761,revenue,1KSCD,External Vehicle Tracking,425.57
Resources,Financial Services,Revenue Expenditure,2021-08-18,ACS LTD,8390266,revenue,1CS14,Revs & Bens Small Grants,650
Place,Transport,Revenue Expenditure,2021-08-13,ACTAVO (UK) LTD,8393096,revenue,1KEMC,Highways,2880
Place,Transport,Revenue Expenditure,2021-08-13,ACTAVO (UK) LTD,8393263,revenue,1KEMC,Highways,750
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-20,ACTION FOR CHILDREN,8390267,revenue,1MB04,Childrens Standards Unit,3659.24
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-16,ACTION FOR CHILDREN,8398104,revenue,1MC13,Post 18 Staying Put,469.54
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-08-20,ACTION FOUNDATION,8397262,revenue,1VH18,COVID - NRPF,3345.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-16,ACTIVE ARK,8398140,revenue,1MC02,Ind Sector Placements,51850.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-16,ACTIVE ARK,8398139,revenue,1MC02,Ind Sector Placements,19343.56
Resources,Democratic Services,Revenue Expenditure,2021-08-05,ADARE LTD,8390494,revenue,1FL02,IndividualElectoralRegistrn,9577.34
Resources,Democratic Services,Revenue Expenditure,2021-08-06,ADARE LTD,8390271,revenue,1FL01,Electoral Registration Unit,3993.7
Resources,Democratic Services,Revenue Expenditure,2021-08-11,ADARE LTD,8395867,revenue,1FL01,Electoral Registration Unit,44796.47
Resources,Democratic Services,Revenue Expenditure,2021-08-20,ADARE LTD,8390272,revenue,1FL01,Electoral Registration Unit,6232.38
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-18,ADL BUILDERS NE LTD,8399941,revenue,1DT06,Foundry Lane Industrial Estate,630.00
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-18,ADL BUILDERS NE LTD,8399940,revenue,1DT10,Riversdales Court Ind Est,550
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-24,ADT FIRE & SECURITY,8403083,revenue,1DE49,i4- Quayside NEC,681.12
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-12,ADT FIRE & SECURITY,8396602,revenue,1DQ9Y,John Marley Centre,2300.57
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-31,ADT FIRE & SECURITY,8407803,revenue,1DQ9Y,John Marley Centre,8562.4
Resources,Financial Services,Revenue Expenditure,2021-08-27,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8392790,revenue,1FF51,Finance,2887.5
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-03,ADVANCED WATER TECHNOLOGIES,8388307,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-03,ADVANCED WATER TECHNOLOGIES,8388307,revenue,1KR8L,Wide District Heating,265.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-27,AEBI SCHMIDT UK LTD,8396692,revenue,3KES1,Fleetmaster Stores Account,332.79
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-27,AEBI SCHMIDT UK LTD,8396691,revenue,3KES1,Fleetmaster Stores Account,263.09
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-13,AEBI SCHMIDT UK LTD,8380336,revenue,3KES1,Fleetmaster Stores Account,734.65
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-13,AEBI SCHMIDT UK LTD,8380335,revenue,3KES1,Fleetmaster Stores Account,333.26
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-06,AEBI SCHMIDT UK LTD,8380334,revenue,3KES1,Fleetmaster Stores Account,1493.21
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-06,AEBI SCHMIDT UK LTD,8376362,revenue,3KES1,Fleetmaster Stores Account,301.65
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-19,AEBI SCHMIDT UK LTD,8382108,revenue,3KES1,Fleetmaster Stores Account,360.07
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-08-11,AEBI SCHMIDT UK LTD,8381484,revenue,3KES1,Fleetmaster Stores Account,365.14
Place,Development Management,Revenue Expenditure,2021-08-27,AECOM,8405477,revenue,1V030,Development Management,4490.20
Place,Transport,Capital Expenditure,2021-08-25,AECOM,8398712,Capital,2CAPI,Capital Investment,2564.01
Place,Transport,Capital Expenditure,2021-08-17,AECOM,8399206,Capital,2CAPI,Capital Investment,25457.2
Place,Transport,Revenue Expenditure,2021-08-18,AGD SYSTEMS LTD,8399943,revenue,1KELP,Traffic Sig N Tyne Maintenance,2800
Place,Transport,Revenue Expenditure,2021-08-18,AGD SYSTEMS LTD,8399944,revenue,1KELR,Traffic Sig Sunderland Maintce,8800
Place,Transport,Revenue Expenditure,2021-08-05,AGD SYSTEMS LTD,8390274,revenue,1KEL4,Traffic Sig - Non Local Auth,1496.00
Operations & Reg Services,Local Services,Revenue Expenditure,2021-08-02,AGROVISTA UK LTD,8387409,revenue,1KEFA,Grounds Maintenance,1095.20
Operations & Reg Services,Local Services,Revenue Expenditure,2021-08-02,AGROVISTA UK LTD,8365478,revenue,1KEFA,Grounds Maintenance,825.60
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-04,AIKEN FLOORING CONTRACTS LTD,8376386,revenue,1KVWC,Minor Works Contracts,1936.33
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2021-08-18,AIR QUALITY CONSULTANTS LTD,8386257,revenue,1D543,Environment,1375.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-27,AKW MEDI-CARE LTD,8393981,revenue,1KR10,Voids,429.32
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-11,AKW MEDI-CARE LTD,8376860,revenue,1KR12,DDA,265.18
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-16,AKW MEDI-CARE LTD,8398206,revenue,1KR7E,Electrical East,314.00
Operations & Reg Services,Parking,Revenue Expenditure,2021-08-23,ALAN CARR DESIGN & PRINT,8393832,revenue,1V204,Car Parking Infrastructure,3177
Place,Fairer Housing Unit,Revenue Expenditure,2021-08-04,ALAN HILLARY EVENTS LTD,8377643,revenue,1DF55,Special Events,3724.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-06,ALARM SUPPLIES SCOTLAND LTD,8374023,revenue,1KJ42,Security Consultancy,981.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-04,ALARM SUPPLIES SCOTLAND LTD,8374024,revenue,1KJ42,Security Consultancy,2475.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALBANY HOUSE  (WHITLEY BAY),8399087,revenue,1MM20,Residential Care MH,2059.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8403070,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8403072,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8403069,revenue,1MM20,Residential Care MH,646.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8403071,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8406177,revenue,1MR14,COVID 19 Rapid Testing,9785.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ALLAN COURT RESIDENTIAL HOME,8406222,revenue,1MR14,COVID 19 Rapid Testing,9958.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-05,ALLAN COURT RESIDENTIAL HOME,8384940,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-05,ALLAN COURT RESIDENTIAL HOME,8384942,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-05,ALLAN COURT RESIDENTIAL HOME,8384939,revenue,1MM20,Residential Care MH,646.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-05,ALLAN COURT RESIDENTIAL HOME,8384941,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MG10,Nursing Care OP,66039.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MG20,Residential Care OP,62281.1
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MK10,Nursing Care LD,33155.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MK20,Residential Care LD,14098.37
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MM10,Nursing Care MH,10425.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ALLAN COURT RESIDENTIAL HOME,8399146,revenue,1MG30,Deferred Payments-OP,31970.34
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-10,ALLIANCE DISPOSABLES LTD,8370794,revenue,1KFMH,Meals at Home,414.93
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-10,ALLIANCE DISPOSABLES LTD,8378099,revenue,1KFR1,Kenton School Academy,468.68
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-10,ALLIANCE DISPOSABLES LTD,8370797,revenue,1KFS1,Walker Technology College,255.48
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-09,ALLIANCE DISPOSABLES LTD,8392793,revenue,1KFX2,School Meals Overhead,1839.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-09,ALLIANCE DISPOSABLES LTD,8392792,revenue,1KFX2,School Meals Overhead,306
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-24,ALLIANCE DISPOSABLES LTD,8389831,revenue,1KFMH,Meals at Home,1028.64
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-17,ALLIANCE DISPOSABLES LTD,8389828,revenue,1KFMH,Meals at Home,391.16
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-08-17,ALLIANCE DISPOSABLES LTD,8381413,revenue,1KFR1,Kenton School Academy,425.1
Resources,Financial Services,Revenue Expenditure,2021-08-26,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8400081,revenue,1CS00,Revs and Bens Staffing,740.52
Operations & Reg Services,Parking,Revenue Expenditure,2021-08-20,ALPHA HOUSE LTD,8393887,revenue,1V104,On Street Car Parking,284.34
Operations & Reg Services,Local Services,Revenue Expenditure,2021-08-23,ANDTECH SYSTEMS,8402441,revenue,1KE23,Sandhills,915.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-08-17,ANGUS AIR LTD,8398514,revenue,1KVWC,Minor Works Contracts,252.07
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-06,ANN BRENNAN SAFEGUARDING CONSULTANCY,8391448,revenue,1MD68,Legal Fees Care,1670.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-19,ANN BRENNAN SAFEGUARDING CONSULTANCY,8400572,revenue,1MD68,Legal Fees Care,1454.05
Resources,ICT,Revenue Expenditure,2021-08-25,ANTALIS MCNAUGHTON LTD,8404675,revenue,1CP17,Digital Printing,2879
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-27,APOLLOMAX LTD,8393989,revenue,1DR03,Grainger Market,780
Place,Commercial Dev & Property,Revenue Expenditure,2021-08-27,APOLLOMAX LTD,8393989,revenue,1DQ20,COVID19 - Commercial Recovery,234.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,APPLETON MANOR CARE HOME,8406136,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-03,APPLETON MANOR CARE HOME,8388462,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-08-27,APPLETON MANOR CARE HOME,8406136,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-08-03,APPLETON MANOR CARE HOME,8388462,revenue,1MG20,Residential Care OP,-966.28
Operations&Regulatory Services,Parking Services,Capital Expenditure,2021-08-13,AQUASEAL RUBBER LTD,8383675,Capital,2CAPI,Capital Investment,280
Place,Major Projects,Capital Expenditure,2021-08-27,ARC ENVIROMENTAL LTD,8402141,Capital,2CAPI,Capital Investment,2175
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398231,revenue,1MH60,Day Care PD,1497.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398231,revenue,1MK51,Home Care LD,240
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398245,revenue,1MK51,Home Care LD,210
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398245,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398232,revenue,1MK51,Home Care LD,56.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398232,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398238,revenue,1MK51,Home Care LD,80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398238,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398229,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398229,revenue,1MK60,Ind Day Care LD,605.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398246,revenue,1MK51,Home Care LD,256.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398246,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398281,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398280,revenue,1MK60,Ind Day Care LD,775.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398277,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398278,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398244,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-16,ARCADEA,8398247,revenue,1MK60,Ind Day Care LD,595.68
Operations & Reg Services,Parking,Revenue Expenditure,2021-08-19,ARCO LTD,8397217,revenue,1V204,Car Parking Infrastructure,391.32
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-26,ARNOLD CLARK,8386243,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-26,ARNOLD CLARK,8386244,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-27,ARNOLD CLARK,8396697,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-10,ARNOLD CLARK,8377531,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-13,ARNOLD CLARK,8380350,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-13,ARNOLD CLARK,8380351,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-24,ARNOLD CLARK,8384787,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-12,ARNOLD CLARK,8377534,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-08-12,ARNOLD CLARK,8377535,revenue,1KESY,Spot Hires,316.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ARTEMIS DOMICILIARY CARE,8406267,revenue,1MR14,COVID 19 Rapid Testing,5480.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ARTEMIS DOMICILIARY CARE,8392662,revenue,1MG50,Home Care-Spot Purchased OP,56856.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ARTEMIS DOMICILIARY CARE,8392662,revenue,1MH50,Home Care PD,16930.1
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ARTEMIS DOMICILIARY CARE,8392662,revenue,1MK50,Supported Living LD,4041.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-09,ARTEMIS DOMICILIARY CARE,8392662,revenue,1MM50,Home Care MH,1286.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-08-16,ARTEMIS SUPPORT,8398143,revenue,1MC02,Ind Sector Placements,17496.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-08-12,ASHBROOKE SCHOOL,8396592,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHFIELD COURT,8399088,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-08-17,ASHFIELD COURT,8399088,revenue,1MG20,Residential Care OP,-1464.16
"Children, Education and Skills",Education,Revenue Expenditure,2021-08-10,ASHMOLE MINICOACHES,8395334,revenue,1E212,Transport Special,1529.7
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ASHTON COURT CARE HOME,8406178,revenue,1MR14,COVID 19 Rapid Testing,6849.78
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-27,ASHTON COURT CARE HOME,8406223,revenue,1MR14,COVID 19 Rapid Testing,6970.74
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHTON COURT CARE HOME,8399129,revenue,1MG10,Nursing Care OP,55066.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHTON COURT CARE HOME,8399129,revenue,1MG20,Residential Care OP,40068.83
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHTON COURT CARE HOME,8399129,revenue,1MH10,Nursing Care PD,750.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHTON COURT CARE HOME,8399129,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-08-17,ASHTON COURT CARE HOME,8399129,revenue,1MG30,Deferred Payments-OP,2724.28
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-08-04,ASKEWS LIBRARY SERVICES LTD,8382273,revenue,1EJ13,Stock Services,508.22
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-08-04,ASKEWS LIBRARY SERVICES LTD,8382273,revenue,1EJ13,Stock Services,391.96
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-08-25,ASKEWS LIBRARY SERVICES LTD,8390696,revenue,1EJ13,Stock Services,862.54
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-08-13,ASKEWS LIBRARY SERVICES LTD,8385501,revenue,1EJ13,Stock Services,612.68
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-08-20,ASKEWS LIBRARY SERVICES LTD,8390692,revenue,1EJ13,Stock Services,847.73
