Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ABBEYMOOR LIFEWAYS,8558001,revenue,1MM20,Residential Care MH,6248.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ABBEYMOOR LIFEWAYS,8580866,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ABBEYMOOR LIFEWAYS,8580866,revenue,1MM20,Residential Care MH,6248.72
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-03,ABEL ALARM COMPANY LTD,8534408,revenue,1KE27,Bereavement Services Overhead,2086
Resources,ICT,Revenue Expenditure,2022-03-01,ABM CRITICAL SOLUTIONS,8533533,revenue,1CX50,Technical Refresh,1450
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ABSOLUTE QUALITY CARE,8575117,revenue,1MG50,Home Care-Spot Purchased OP,16043.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ABSOLUTE QUALITY CARE,8575117,revenue,1MH50,Home Care PD,750.39
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ABSOLUTE QUALITY CARE,8575117,revenue,1MK51,Home Care LD,-2440.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ABSOLUTE QUALITY CARE,8575117,revenue,1MM50,Home Care MH,437.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ABSOLUTE QUALITY CARE,8575080,revenue,1MK50,Supported Living LD,9431.08
Place,Fairer Housing Unit,Capital Expenditure,2022-03-11,ACCENT DISTRIBUTION SERVICES,8566388,Capital,2CAPI,Capital Investment,400
Place,Transport,Capital Expenditure,2022-03-10,ACCENT DISTRIBUTION SERVICES,8565895,Capital,2CAPI,Capital Investment,1060
"Children, Education and Skills",Education,Revenue Expenditure,2022-03-01,ACORN CARE & EDUCATION LTD,8538755,revenue,1E212,Transport Special,2466.2
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-03-31,ACORN CARE & EDUCATION LTD,8582056,revenue,1E20A,SB Independent Schools,23998.37
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-03-31,ACORN CARE & EDUCATION LTD,8582057,revenue,1E20P,High Needs Post16 Funding,2985.28
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACORN CARE (NE) LIMITED,8578189,revenue,1MC22,IND Sector Foster Carer Costs,3800.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-24,ACORN DAIRY,8569938,revenue,1KFX2,School Meals Overhead,9902.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACORN HOUSE,8578190,revenue,1MC22,IND Sector Foster Carer Costs,10931.90
Resources,Business Management,Revenue Expenditure,2022-03-21,ACP,8566691,revenue,1KSCD,External Vehicle Tracking,1371.37
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-17,ACROL AIR CONDITIONING CO LTD,8548336,revenue,1KVWC,Minor Works Contracts,2340
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACTION FOR CHILDREN,8578203,revenue,1MC13,Post 18 Staying Put,1392.4
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2022-03-10,ACTION FOR CHILDREN,8562176,revenue,1EEG4,C&FN Inner West,613.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACTIVE ARK,8578282,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACTIVE ARK,8578281,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ACTIVE ARK,8578280,revenue,1MC02,Ind Sector Placements,23800.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-11,ADC ELECTRICAL CO LTD(F),8554444,revenue,1KR8L,Wide District Heating,598
City Futures,Economic Development,Revenue Expenditure,2022-03-17,ADE,8571514,revenue,1FN23,ERDF-Business Energy Effciency,5307.5
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-16,ADL BUILDERS NE LTD,8568212,revenue,1DE48,i8 - Lynwood NEC,3967.76
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-16,ADL BUILDERS NE LTD,8550503,revenue,1DT03,Denmark Street Industrial Est,500.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-16,ADL BUILDERS NE LTD,8551768,revenue,1FRAA,Westgate,1783.33
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-11,ADL BUILDERS NE LTD,8546580,revenue,1DT10,Riversdales Court Ind Est,600
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-25,ADS LTD,8577537,revenue,1KVWC,Minor Works Contracts,14328
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-03,ADT FIRE & SECURITY,8534894,revenue,1DQ9Y,John Marley Centre,1447.98
Resources,Financial Services,Revenue Expenditure,2022-03-09,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8559411,revenue,1FF51,Finance,577.5
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-25,AEBI SCHMIDT UK LTD,8567751,revenue,3KES1,City Transport Stock,550.76
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-25,AEBI SCHMIDT UK LTD,8566869,revenue,3KES1,City Transport Stock,763.95
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-18,AEBI SCHMIDT UK LTD,8553124,revenue,3KES1,City Transport Stock,650.19
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-16,AEBI SCHMIDT UK LTD,8548207,revenue,3KES1,City Transport Stock,338.24
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-11,AEBI SCHMIDT UK LTD,8547238,revenue,3KES1,City Transport Stock,406.49
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-09,AEBI SCHMIDT UK LTD,8545283,revenue,3KES1,City Transport Stock,827.14
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-09,AEBI SCHMIDT UK LTD,8545282,revenue,3KES1,City Transport Stock,1185.97
Place,Development Management,Revenue Expenditure,2022-03-17,AECOM,8571412,revenue,1V030,Development Management,4693.01
Place,Development Management,Revenue Expenditure,2022-03-17,AECOM,8571604,revenue,1V030,Development Management,4415.83
Place,Development Management,Revenue Expenditure,2022-03-17,AECOM,8571605,revenue,1V030,Development Management,6155.03
Place,Transport,Capital Expenditure,2022-03-11,AECOM,8547954,Capital,2CAPI,Capital Investment,12706.74
Place,Fairer Housing Unit,Revenue Expenditure,2022-03-22,AGGREKO UK LTD,8575200,revenue,1VH07,Byker Trust Heating Costs,2126.24
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-25,AIKEN FLOORING CONTRACTS LTD,8556120,revenue,1KVWC,Minor Works Contracts,21631.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-23,AIR TECHNIQUE,8551727,revenue,1MG63,Minories Centre Building Costs,294.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-03-23,AIR TECHNIQUE,8551727,revenue,1MG25,Connie Lewcock House OP,407
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-03-23,AIR TECHNIQUE,8551727,revenue,1MR58,Transport Function,265
City Futures,"Museums, Arts and Culture",Revenue Expenditure,2022-03-23,AIR TECHNIQUE,8551727,revenue,1DF71,High Bridge Studios & Gallery,834.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-23,AIR TECHNIQUE,8551727,revenue,1KKX1,Civic Centre Direct Costs,4398
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,AKARI CARE LTD,8577488,revenue,1MR07,COVID19 Infection Control Fund,59000.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-17,AKW MEDI-CARE LTD,8557326,revenue,1KR12,DDA,540.87
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-11,AKW MEDI-CARE LTD,8557196,revenue,1KR12,DDA,292.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-11,AKW MEDI-CARE LTD,8558101,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-11,AKW MEDI-CARE LTD,8558100,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-14,AKW MEDI-CARE LTD,8557171,revenue,1KR12,DDA,270.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-02,AKW MEDI-CARE LTD,8537148,revenue,1KR12,DDA,254.19
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-07,AKW MEDI-CARE LTD,8562104,revenue,1KR12,DDA,405.64
Operations & Reg Services,Repairs & Construction Service,Current Assets,2022-03-07,AKW MEDI-CARE LTD,8560719,revenue,1KR12,DDA,22.83
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-17,ALARM SUPPLIES SCOTLAND LTD,8571397,revenue,1KJ42,Security Consultancy,463.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALBANY HOUSE  (WHITLEY BAY),8557965,revenue,1MM20,Residential Care MH,2104.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-15,ALBANY HOUSE  (WHITLEY BAY),8569778,revenue,1MR19,NLW Early Implementation 2022,426.37
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALBANY HOUSE  (WHITLEY BAY),8580918,revenue,1MM20,Residential Care MH,2104.12
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-25,ALBANY MOTORS,8559926,revenue,3KES1,City Transport Stock,259.70
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-03-21,ALBANYOFFICE FURNITURESOLUTIONS,8573571,revenue,1EJ20,City Library and Hub,1962.5
Operations & Reg Services,Parking,Revenue Expenditure,2022-03-11,ALBANYOFFICE FURNITURESOLUTIONS,8557175,revenue,1V204,Car Parking Infrastructure,1055
Operations & Reg Services,Parking,Revenue Expenditure,2022-03-11,ALBANYOFFICE FURNITURESOLUTIONS,8557176,revenue,1V204,Car Parking Infrastructure,1055
Operations & Reg Services,Parking,Revenue Expenditure,2022-03-09,ALBANYOFFICE FURNITURESOLUTIONS,8544480,revenue,1V205,Car Parking Management,2943
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-04,ALBANYOFFICE FURNITURESOLUTIONS,8537133,revenue,1KKX1,Civic Centre Direct Costs,1524.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-04,ALBANYOFFICE FURNITURESOLUTIONS,8537132,revenue,1KKX1,Civic Centre Direct Costs,508.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-07,ALBANYOFFICE FURNITURESOLUTIONS,8561774,revenue,1KKX1,Civic Centre Direct Costs,25908
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-28,ALFRED BAGNELL & SONS NE LTD,8559868,revenue,1MC16,Heaton Hall Road,752.83
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MG10,Nursing Care OP,64295.46
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MG20,Residential Care OP,72539.7
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MK10,Nursing Care LD,6198.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MM10,Nursing Care MH,10507.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-01,ALLAN COURT RESIDENTIAL HOME,8558022,revenue,1MG30,Deferred Payments-OP,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-15,ALLAN COURT RESIDENTIAL HOME,8569712,revenue,1MR14,COVID 19 Rapid Testing,9224.60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MG10,Nursing Care OP,47810.61
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MG20,Residential Care OP,67720.05
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MK10,Nursing Care LD,6198.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MM10,Nursing Care MH,10507.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ALLAN COURT RESIDENTIAL HOME,8580886,revenue,1MG30,Deferred Payments-OP,2724.28
Resources,Financial Services,Revenue Expenditure,2022-03-04,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8509770,revenue,1CS00,Revs and Bens Staffing,856.73
Resources,Financial Services,Revenue Expenditure,2022-03-04,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8519878,revenue,1CS00,Revs and Bens Staffing,919.18
Resources,Financial Services,Revenue Expenditure,2022-03-04,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8537108,revenue,1CS00,Revs and Bens Staffing,707.13
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-03-21,ALLIES GROUP LTD,8573480,revenue,1EJ9G,BIPC DCMS Funded Proj,695.00
Operations & Reg Services,Parking,Revenue Expenditure,2022-03-18,ALPHA HOUSE LTD,8557243,revenue,1V204,Car Parking Infrastructure,965.10
Operations & Reg Services,Parking,Revenue Expenditure,2022-03-16,ALPHA HOUSE LTD,8557186,revenue,1V204,Car Parking Infrastructure,308.58
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-04,ALPHA RECOVERY LTD,8537264,revenue,3KES1,City Transport Stock,1194.40
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-31,ALPHA RECOVERY LTD,8567784,revenue,3KES1,City Transport Stock,740.60
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-22,AMARI PLASTICS PLC,8573373,revenue,1KVWC,Minor Works Contracts,1840.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-22,AMARI PLASTICS PLC,8573374,revenue,1KVWC,Minor Works Contracts,2300.00
Place,Transport,Revenue Expenditure,2022-03-30,AMENITY & HORTICULTURAL SERVICES LTD,8573688,revenue,1KEMC,Highways,2763.6
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-04,ANDREW SYKES HIRE LIMITED,8537138,revenue,1KR05,District Heating,8416.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-04,ANDREW SYKES HIRE LIMITED,8537139,revenue,1KR05,District Heating,8144
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-01,ANDREW SYKES HIRE LIMITED,8537135,revenue,1KR05,District Heating,29169.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-01,ANDREW SYKES HIRE LIMITED,8537136,revenue,1KR05,District Heating,3267.6
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-22,ANDREW SYKES HIRE LIMITED,8572335,revenue,1KR05,District Heating,9844.80
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-22,ANDREW SYKES HIRE LIMITED,8572454,revenue,1KR05,District Heating,10579.80
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-07,ANDTECH SYSTEMS,8561748,revenue,1KJ42,Security Consultancy,2035
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-07,ANDTECH SYSTEMS,8561669,revenue,1KJ42,Security Consultancy,534.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-03-07,ANDTECH SYSTEMS,8561749,revenue,1KJ42,Security Consultancy,660
Public Health Service,Public Health,Revenue Expenditure,2022-03-30,ANS GROUP LTD,8573874,revenue,1MR95,PH - COVID-19 Test and Trace,7500
Place,Major Projects,Capital Expenditure,2022-03-04,ANTHONY COLLINS SOLICITORS,8560926,Capital,2CAPI,Capital Investment,6205.5
Place,Major Projects,Capital Expenditure,2022-03-04,ANTHONY COLLINS SOLICITORS,8560927,Capital,2CAPI,Capital Investment,35461.50
Place,Major Projects,Capital Expenditure,2022-03-17,ANTHONY COLLINS SOLICITORS,8571504,Capital,2CAPI,Capital Investment,6000
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-03-07,APOK BUILDING SERVICES LTD,8537741,revenue,1KVWC,Minor Works Contracts,3063.75
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-15,APPLETON MANOR CARE HOME,8569548,revenue,1MG20,Residential Care OP,2608
ASC & Integrated Services,Adult Social Care,Revenue Income,2022-03-15,APPLETON MANOR CARE HOME,8569548,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577176,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577225,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577173,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577172,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577170,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577224,revenue,1MK60,Ind Day Care LD,408.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577179,revenue,1MK60,Ind Day Care LD,500.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577174,revenue,1MK60,Ind Day Care LD,278.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577171,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577175,revenue,1MK60,Ind Day Care LD,1232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577178,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577162,revenue,1MK60,Ind Day Care LD,1790.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-25,ARCADEA,8577177,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-14,ARCADEA,8568242,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ARCADEA,8580689,revenue,1MK51,Home Care LD,232.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-29,ARCADEA,8580689,revenue,1MK60,Ind Day Care LD,660.00
City Futures,Communities Team,Revenue Expenditure,2022-03-08,ARCADEA,8563575,revenue,1V62M,Community Activity Support,2000
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-03-11,ARCO LTD,8566882,revenue,3KES1,City Transport Stock,290.40
Place,Commercial Dev & Property,Revenue Expenditure,2022-03-31,ARCO LTD,8566755,revenue,1KKX1,Civic Centre Direct Costs,659.97
Place,Transport,Revenue Expenditure,2022-03-29,ARMCON LTD,8557287,revenue,1KEMC,Highways,1536.47
Place,Transport,Revenue Expenditure,2022-03-29,ARMCON LTD,8557288,revenue,1KEMC,Highways,1536.47
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-25,ARNOLD CLARK,8559923,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-25,ARNOLD CLARK,8574923,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-23,ARNOLD CLARK,8555231,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-24,ARNOLD CLARK,8555232,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-03,ARNOLD CLARK,8559919,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-11,ARNOLD CLARK,8545303,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-11,ARNOLD CLARK,8545304,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-11,ARNOLD CLARK,8545305,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-03-11,ARNOLD CLARK,8545309,revenue,1KESY,Spot Hires,334.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-15,ARTEMIS DOMICILIARY CARE,8569761,revenue,1MR14,COVID 19 Rapid Testing,16627.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ARTEMIS DOMICILIARY CARE,8575146,revenue,1MG50,Home Care-Spot Purchased OP,28047.27
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ARTEMIS DOMICILIARY CARE,8575146,revenue,1MH50,Home Care PD,7605.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-03-22,ARTEMIS DOMICILIARY CARE,8575146,revenue,1MM50,Home Care MH,1187.28
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ARTEMIS SUPPORT,8578287,revenue,1MC02,Ind Sector Placements,33876.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-03-25,ARTEMIS SUPPORT,8578286,revenue,1MC02,Ind Sector Placements,22000.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-03-08,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8563661,revenue,1E20F,Statement&Supplementary Top Up,620.75
Place,Transport,Revenue Expenditure,2022-03-30,ARTIS CONSULTING LTD,8505196,revenue,1KEMC,Highways,2957.50
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-03-11,ASCEL,8549303,revenue,1EJ20,City Library and Hub,300
