Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
HRA,HRA Property Maint,Revenue Expenditure,2018-02-14,AARAN BUILDERS (NE) LTD,7421063,Revenue,1HBTC,Planned Tech Maintenance,3028.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ABBEYFIELD CASTLE FARM,7439785,Revenue,1MG20,Residential Care OP,4498.88
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ABBEYFIELD THE GROVE,7439776,Revenue,1MG20,Residential Care OP,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ABBEYMOOR LIFEWAYS,7439833,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ABBEYMOOR LIFEWAYS,7439833,Revenue,1MH10,Nursing Care PD,5164.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ABBEYMOOR LIFEWAYS,7439833,Revenue,1MM10,Nursing Care MH,7980.20
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-02-20,ABBEYMOOR LIFEWAYS,7439833,Revenue,1MH10,Nursing Care PD,339.00
Adult and Culture,Social Services-Carefirst,Long Term Assets,2018-02-20,ABBEYMOOR LIFEWAYS,7439833,Revenue,4WX13,Ind Sector Client Loan Fund,763.92
Environment & Regeneration,E&R Fairer Housing,Capital Expenditure,2018-02-09,ABDUL NASSAR,7431773,Capital,2N401,Capital General,2000.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-07,ABG LTD,7426387,Revenue,1KEMC,Highways,5512.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ABSOLUTE QUALITY CARE,7433966,Revenue,1MG50,Home Care-Spot Purchased OP,17595.89
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ABSOLUTE QUALITY CARE,7433966,Revenue,1MG51,Home Care-Personal OP,2293.64
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ABSOLUTE QUALITY CARE,7433966,Revenue,1MH50,Home Care PD,9438.10
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ABSOLUTE QUALITY CARE,7433966,Revenue,1MM50,Home Care MH,389.20
Chief Executive's,Newcastle City,Revenue Expenditure,2018-02-15,ABSOLUTE QUALITY CARE,7436709,Revenue,1MD66,CWD Care Packages,994.00
Chief Executive's,Newcastle City,Revenue Expenditure,2018-02-20,ABSOLUTE QUALITY CARE,7439761,Revenue,1MD66,CWD Care Packages,1204.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-21,ACCOUNTABILITY,7441461,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-02-27,ACORN DAIRY,7426338,Revenue,1KFX2,School Meals Overhead,14959.25
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-02-05,ACORN HOUSE,7427218,Revenue,1MC22,IND Sector Foster Carer Costs,3280.00
Environment & Regeneration,NS: Resources,Capital Expenditure,2018-02-16,ACP,7414508,Capital,2FT14,Property Services,827.01
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-02-16,ACP,7414513,Revenue,1KESW,Fleet SLA Costs & Income,3800.85
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-02-16,ACP,7414513,Revenue,1KSCD,External Vehicle Tracking,1608.70
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-02-08,ACP,7414514,Revenue,1KESW,Fleet SLA Costs & Income,3821.15
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-02-08,ACP,7414514,Revenue,1KSCD,External Vehicle Tracking,1608.70
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-08,ACTAVO (UK) LTD,7413414,Revenue,1KEMC,Highways,1655.50
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2018-02-15,ACTION FOR CHILDREN,7436856,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-02-05,ACTION FOR CHILDREN,7427239,Revenue,1MC22,IND Sector Foster Carer Costs,9840.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,ACTIVE HORIZONS LTD,7428140,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-02-23,ADARE LTD,7432651,Revenue,1FL01,Electoral Registration Unit,1676.61
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-02-21,ADARE LTD,7434175,Revenue,1FL01,Electoral Registration Unit,350.57
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,ADEN HOUSE,7428184,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-02-06,ADEN HOUSE,7428184,Revenue,1MG10,Nursing Care OP,1203.60
Children's Services,Int Childhood Services,Revenue Expenditure,2018-02-27,ADMIRE TAXIS,7430737,Revenue,1E212,Transport Special,1360.00
Children's Services,Int Childhood Services,Revenue Expenditure,2018-02-05,ADT FIRE & SECURITY,7427478,Revenue,1EEE1,Community Family Hub - East,258.43
Children's Services,Invoice,Revenue Expenditure,2018-02-22,ADT FIRE & SECURITY,7442628,Revenue,1KJ94,Security Services Delegated,1226.31
Children's Services,Invoice,Revenue Expenditure,2018-02-22,ADT FIRE & SECURITY,7442624,Revenue,1KJ94,Security Services Delegated,415.80
Environment & Regeneration,CW School Security,Revenue Expenditure,2018-02-09,ADT FIRE & SECURITY,7431430,Revenue,1KJ94,Security Services Delegated,580.02
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-02-06,ADT FIRE & SECURITY,7428291,Revenue,1VH22,Temporary Accommodation Prem,383.89
Chief Executive's,Accountancy,Revenue Expenditure,2018-02-23,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7438403,Revenue,1FF51,Finance,475.00
HRA,HRA Walker CHO,Revenue Expenditure,2018-02-19,ADVANCED CLEANING & MAINTENANCE LTD,7430720,Revenue,1HA01,R&M Gen - Citywide,280.00
HRA,HRA Property Maint,Revenue Expenditure,2018-02-13,ADVANTAGE UTILTITIES LTD,7414404,Revenue,1HBTC,Planned Tech Maintenance,475.00
HRA,HRA Property Maint,Revenue Expenditure,2018-02-13,ADVANTAGE UTILTITIES LTD,7414342,Revenue,1HBTC,Planned Tech Maintenance,725.00
HRA,HRA Property Maint,Revenue Expenditure,2018-02-19,ADVANTAGE UTILTITIES LTD,7426392,Revenue,1HBTC,Planned Tech Maintenance,725.00
HRA,HRA Property Maint,Revenue Expenditure,2018-02-19,ADVANTAGE UTILTITIES LTD,7424279,Revenue,1HBTC,Planned Tech Maintenance,725.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-26,AEBI SCHMIDT UK LTD,7429430,Revenue,3KES1,Fleetmaster Stores Account,742.22
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-01,AEBI SCHMIDT UK LTD,7409199,Revenue,1KESA,Heavy Workshop Routine Repair,550.80
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-23,AEBI SCHMIDT UK LTD,7438242,Revenue,1KESA,Heavy Workshop Routine Repair,649.41
Children's Services,Invoice,Revenue Expenditure,2018-02-05,AGD SYSTEMS LTD,7427205,Revenue,1KELA,Traffic Sig General O/H,1778.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-06,AGD SYSTEMS LTD,7427864,Revenue,1KELA,Traffic Sig General O/H,3210.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-23,AGD SYSTEMS LTD,7427990,Revenue,1KELN,Traffic Sig S Tyne Recharge,50.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-23,AGD SYSTEMS LTD,7427991,Revenue,1KELA,Traffic Sig General O/H,1930.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-05,AGD SYSTEMS LTD,7423035,Revenue,1KELA,Traffic Sig General O/H,3870.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2018-02-15,AGE UK NEWCASTLE,7436862,Revenue,1MG88,Age Friendly Unit,13851.31
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,AGE UK NEWCASTLE,7433946,Revenue,1MG50,Home Care-Spot Purchased OP,3146.30
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,AGE UK NEWCASTLE,7433946,Revenue,1MG51,Home Care-Personal OP,162.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,AGE UK NEWCASTLE,7433946,Revenue,1MH50,Home Care PD,25507.50
HRA,HRA Property Maint,Capital Expenditure,2018-02-23,AGGREKO UK LTD,7426490,Capital,2HE01,Capital Citywide,6636.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-02-28,AIR SUPPLY (NORTH EAST) LTD,7436595,Revenue,1KKX1,Civic Centre Direct Costs,597.50
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-22,AKW MEDI-CARE LTD,7438327,Revenue,1KR12,DDA,623.87
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-01,AKW MEDI-CARE LTD,7417001,Revenue,1KR12,DDA,600.40
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-15,AKW MEDI-CARE LTD,7424184,Revenue,1KR12,DDA,600.40
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-15,AKW MEDI-CARE LTD,7424183,Revenue,1KR10,Voids,306.03
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-21,AKW MEDI-CARE LTD,7437317,Revenue,1KR12,DDA,385.81
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-08,AKW MEDI-CARE LTD,7417002,Revenue,1KR12,DDA,573.07
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-02-09,AKW MEDI-CARE LTD,7430436,Revenue,1KR12,DDA,385.81
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-02-15,ALARM SUPPLIES SCOTLAND LTD,7420782,Revenue,1KJ42,Security Consultancy,348.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-02-21,ALARM SUPPLIES SCOTLAND LTD,7437352,Revenue,1KKU5,Civic Centre Control,2237.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALBANY HOUSE  (WHITLEY BAY),7439786,Revenue,1MM20,Residential Care MH,5461.68
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-23,ALBANY MOTORS,7425203,Revenue,1KESA,Heavy Workshop Routine Repair,375.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-14,ALBANY OFFICE FURNITURE SOLUTIONS,7418335,Capital,2CAPI,Capital Investment,26784.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-19,ALBANY OFFICE FURNITURE SOLUTIONS,7418339,Capital,2CAPI,Capital Investment,2418.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-19,ALBANY OFFICE FURNITURE SOLUTIONS,7418340,Capital,2CAPI,Capital Investment,11346.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-19,ALBANY OFFICE FURNITURE SOLUTIONS,7418341,Capital,2CAPI,Capital Investment,12276.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-20,ALBANY OFFICE FURNITURE SOLUTIONS,7426526,Capital,2CAPI,Capital Investment,11904.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-02-20,ALBANY OFFICE FURNITURE SOLUTIONS,7426527,Capital,2CAPI,Capital Investment,22320.00
Chief Executive's,Employee Services,Revenue Expenditure,2018-02-21,ALBANY OFFICE FURNITURE SOLUTIONS,7426564,Revenue,1CF00,Payroll,2548.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-26,ALERE FORENSICS LTD,7432636,Revenue,1FA51,Coroner,410.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-07,ALERE FORENSICS LTD,7421560,Revenue,1FA51,Coroner,905.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-06,ALERE FORENSICS LTD,7421561,Revenue,1FA51,Coroner,410.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-12,ALERE FORENSICS LTD,7422885,Revenue,1FA51,Coroner,1870.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-27,ALERE FORENSICS LTD,7432634,Revenue,1FA51,Coroner,960.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-23,ALERE FORENSICS LTD,7432635,Revenue,1FA51,Coroner,1540.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-09,ALERE FORENSICS LTD,7426563,Revenue,1FA51,Coroner,965.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-02-20,ALERE FORENSICS LTD,7426565,Revenue,1FA51,Coroner,1240.00
Adult and Culture,Adult Serv Admin Support,Revenue Expenditure,2018-02-14,ALERE LTD,7426567,Revenue,1MP12,MESMAC,436.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,ALEXANDRA HOUSE,7428075,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-02-06,ALEXANDRA HOUSE,7428075,Revenue,1MG20,Residential Care OP,957.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439843,Revenue,1MG10,Nursing Care OP,62147.57
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439843,Revenue,1MG20,Residential Care OP,34707.62
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439843,Revenue,1MK20,Residential Care LD,2338.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439843,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439843,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ALLAN COURT RESIDENTIAL HOME,7439852,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ALLCARE COMMUNITY CARE SERVICE,7433969,Revenue,1MG50,Home Care-Spot Purchased OP,4531.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ALLCARE COMMUNITY CARE SERVICE,7433969,Revenue,1MG51,Home Care-Personal OP,194.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ALLCARE COMMUNITY CARE SERVICE,7433969,Revenue,1MH50,Home Care PD,834.00
Adult and Culture,Adult Serv Capability's,Revenue Expenditure,2018-02-20,ALLIANCE DISPOSABLES LTD,7435896,Revenue,1MW03,Capabilities,770.45
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-02-23,ALLIANCE DISPOSABLES LTD,7435613,Revenue,1KFR1,Kenton School Academy,354.20
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-02-20,ALLIANCE DISPOSABLES LTD,7420146,Revenue,1KFP4,St Cuthberts Academy,370.07
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2018-02-15,ANCHOR TRUST,7436859,Revenue,1MX51,VP Hosuing Support Subsidy,1021.05
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-02-27,ANDREW SYKES HIRE LIMITED,7441896,Revenue,1KVWC,Minor Works Contracts,943.92
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2018-02-14,ANTALIS MCNAUGHTON LTD,7436107,Revenue,1CP17,Digital Printing,1610.40
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2018-02-27,ANTALIS MCNAUGHTON LTD,7435893,Revenue,1CP17,Digital Printing,375.70
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,APPLEBY CARE HOME,7428092,Revenue,1MG10,Nursing Care OP,2530.80
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-02-19,APSE,7432723,Revenue,1KKK1,Cleaning Direct O/H,510.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442640,Revenue,1MK51,Home Care LD,88.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442640,Revenue,1MK60,Ind Day Care LD,180.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442641,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442641,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442642,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442643,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442644,Revenue,1MK51,Home Care LD,88.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442644,Revenue,1MK60,Ind Day Care LD,180.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442645,Revenue,1MK51,Home Care LD,256.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-22,ARCADEA,7442646,Revenue,1MK51,Home Care LD,256.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-14,ARCADEA,7435548,Revenue,1MH50,Home Care PD,180.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-14,ARCADEA,7435548,Revenue,1MH60,Day Care PD,868.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-19,ARCADEA,7439003,Revenue,1MK60,Ind Day Care LD,360.00
Chief Executive's,CD - Safe Newcastle Unit,Revenue Expenditure,2018-02-07,ARCO LTD,7421055,Revenue,1VP22,Community Safety Team,342.75
Environment & Regeneration,Cityworks Rangers,Revenue Expenditure,2018-02-13,ARCO LTD,7401979,Revenue,1KL61,Parks R&M,313.65
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-15,ARCO LTD,7424504,Revenue,1KEMC,Highways,10.80
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-15,ARCO LTD,7424504,Revenue,1KE41,Domestic Refuse Collection,1223.76
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-02,ARCO LTD,7425353,Revenue,1KE41,Domestic Refuse Collection,606.48
Environment & Regeneration,Highways,Revenue Expenditure,2018-02-20,ARCO LTD,7424191,Revenue,1KEMC,Highways,645.82
Environment & Regeneration,NS: Repairs & Maintenance,Revenue Expenditure,2018-02-14,ARMAH SWITCHGEAR LTD,7431318,Revenue,1KVWC,Minor Works Contracts,2750.00
Environment & Regeneration,NS: Repairs & Maintenance,Revenue Expenditure,2018-02-07,ARMAH SWITCHGEAR LTD,7411310,Revenue,1KVEE,Electrical Stand Alone Works,1435.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-07,ARNOLD CLARK,7412269,Revenue,1KESA,Heavy Workshop Routine Repair,290.15
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-19,ARNOLD CLARK,7418860,Revenue,1KESA,Heavy Workshop Routine Repair,254.58
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-16,ARNOLD CLARK,7418029,Revenue,3KES1,Fleetmaster Stores Account,899.50
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-02-05,ARNOLD CLARK,7412270,Revenue,1KESA,Heavy Workshop Routine Repair,656.10
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-02-12,ARRIVA NORTH EAST,7430772,Revenue,1V301,Travel office Travel Passes,915.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-02-20,ARRIVA NORTH EAST,7410894,Revenue,1V301,Travel office Travel Passes,3602.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-02-14,ARRIVA RAIL NORTH LTD,7426499,Revenue,1V301,Travel office Travel Passes,888.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-02-14,ARRIVA RAIL NORTH LTD,7426501,Revenue,1V301,Travel office Travel Passes,1172.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-02-14,ARRIVA RAIL NORTH LTD,7426454,Revenue,1V301,Travel office Travel Passes,1088.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ARTEMIS DOMICILIARY CARE,7433965,Revenue,1MG50,Home Care-Spot Purchased OP,10001.84
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ARTEMIS DOMICILIARY CARE,7433965,Revenue,1MG51,Home Care-Personal OP,2402.40
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-02-08,ASDAN LTD,7430875,Revenue,1EA15,Newcastle City Learning Main,335.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ASHFIELD COURT,7439787,Revenue,1MG20,Residential Care OP,3795.56
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-02-20,ASHFIELD COURT,7439787,Revenue,1MG20,Residential Care OP,1299.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,ASHLEA MEWS,7428202,Revenue,1MG20,Residential Care OP,2127.12
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-02-06,ASHLEA MEWS,7428202,Revenue,1MG20,Residential Care OP,537.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ASHTON COURT CARE HOME,7439839,Revenue,1MG10,Nursing Care OP,17254.17
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ASHTON COURT CARE HOME,7439839,Revenue,1MG20,Residential Care OP,3968.84
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2018-02-14,ASKEWS LIBRARY SERVICES LTD,7418841,Revenue,1EJ13,Stock Services,256.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-06,ASPECTS HOUSE,7428201,Revenue,1MM20,Residential Care MH,3886.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,ASPEN COURT,7439835,Revenue,1MG10,Nursing Care OP,2900.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-13,ASPIRATIONS CARE LTD,7433867,Revenue,1MH50,Home Care PD,10993.92
Environment & Regeneration,Cityworks Cems & Crems,Revenue Expenditure,2018-02-07,ATI ENVIRONMENT UK LTD,7429762,Revenue,1KE27,Bereavement Services Overhead,5725.00
Environment & Regeneration,E&R-Highway&Traffic Management,Capital Expenditure,2018-02-15,ATKINS LTD,7433298,Capital,2CAPI,Capital Investment,5440.00
Children's Services,Comm Hub,Revenue Expenditure,2018-02-21,AURA (NEWCASTLE) PROJECT COMPANY LTD,7429684,Revenue,1E31G,BSF Phase 1,1115420.86
Environment & Regeneration,NS: Admin & Finance,Capital Expenditure,2018-02-12,AURA (NEWCASTLE) PROJECT COMPANY LTD,7432875,Capital,2CAPI,Capital Investment,5280.00
Children's Services,Comm Hub,Revenue Expenditure,2018-02-21,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7429685,Revenue,1E31H,BSF Phase 2,826413.23
Children's Services,Comm Hub,Revenue Expenditure,2018-02-21,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7432425,Revenue,1E31H,BSF Phase 2,19556.00
Environment & Regeneration,NS: Admin & Finance,Capital Expenditure,2018-02-12,AURA NEWCASTLE LTD,7432874,Capital,2CAPI,Capital Investment,850.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-23,AUTISM CARE UK,7443720,Revenue,1MM50,Home Care MH,1925.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-23,AUTISM CARE UK,7443721,Revenue,1MM50,Home Care MH,1925.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,AUTISM CARE UK,7439857,Revenue,1MM50,Home Care MH,1925.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,AUTISM CARE UK,7439858,Revenue,1MM50,Home Care MH,1925.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,AUTISM CARE UK,7439859,Revenue,1MM50,Home Care MH,1925.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-02-20,AUTISM CARE UK,7439860,Revenue,1MM50,Home Care MH,1925.00
