Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYFIELD CASTLE FARM,7331345,Revenue,1MG20,Residential Care OP,4498.88
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ABBEYFIELD CASTLE FARM,7353449,Revenue,1MG20,Residential Care OP,4498.88
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYFIELD THE GROVE,7331336,Revenue,1MG20,Residential Care OP,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ABBEYFIELD THE GROVE,7353440,Revenue,1MG20,Residential Care OP,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYMOOR,7331346,Revenue,1MH10,Nursing Care PD,3120.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-03,ABBEYMOOR,7331346,Revenue,1MH10,Nursing Care PD,339.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYMOOR LIFEWAYS,7331396,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYMOOR LIFEWAYS,7331396,Revenue,1MH10,Nursing Care PD,2044.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ABBEYMOOR LIFEWAYS,7331396,Revenue,1MM10,Nursing Care MH,10828.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,1MH10,Nursing Care PD,5164.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,1MM10,Nursing Care MH,10828.20
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-03,ABBEYMOOR LIFEWAYS,7331396,Revenue,1MM10,Nursing Care MH,818.68
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,1MH10,Nursing Care PD,339.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,1MM10,Nursing Care MH,818.68
Adult and Culture,Social Services-Carefirst,Long Term Assets,2017-10-03,ABBEYMOOR LIFEWAYS,7331396,Revenue,4WX13,Ind Sector Client Loan Fund,763.92
Adult and Culture,Social Services-Carefirst,Long Term Assets,2017-10-31,ABBEYMOOR LIFEWAYS,7353495,Revenue,4WX13,Ind Sector Client Loan Fund,763.92
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,ABSOLUTE QUALITY CARE,7346310,Revenue,1MG50,Home Care-Spot Purchased OP,18005.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,ABSOLUTE QUALITY CARE,7346310,Revenue,1MG51,Home Care-Personal OP,1584.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,ABSOLUTE QUALITY CARE,7346310,Revenue,1MH50,Home Care PD,10431.97
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,ABSOLUTE QUALITY CARE,7346310,Revenue,1MM50,Home Care MH,389.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-30,ACCOUNTABILITY,7351654,Revenue,1MH40,Direct Payments PD,2782.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-02,ACCOUNTABILITY,7329680,Revenue,1MH40,Direct Payments PD,2782.00
Adult and Culture,Social Services,Revenue Expenditure,2017-10-17,ACORN CARE & EDUCATION LTD,7341701,Revenue,1E20A,SB Independent Schools,11533.34
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-10-24,ACORN DAIRY,7332535,Revenue,1KFX2,School Meals Overhead,12723.50
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-10-20,ACORN HOUSE,7344719,Revenue,1MC22,IND Sector Foster Carer Costs,3280.00
Environment & Regeneration,NS: Resources,Capital Expenditure,2017-10-04,ACP,7321984,Capital,2FT14,Property Services,2399.97
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-10-17,ACP,7327058,Revenue,1KESW,Fleet SLA Costs & Income,3930.55
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-10-17,ACP,7327058,Revenue,1KSCD,External Vehicle Tracking,1608.70
Environment & Regeneration,Allendale Building,Revenue Expenditure,2017-10-19,ACTAVO (UK) LTD,7343584,Revenue,1KVWC,Minor Works Contracts,628.32
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-10-30,ACTION FOR CHILDREN,7351067,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-10-20,ACTION FOR CHILDREN,7344737,Revenue,1MC22,IND Sector Foster Carer Costs,14096.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-10-17,ACTION FOR CHILDREN,7341022,Revenue,1MB04,Childrens Standards Unit,1787.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-17,ACTIVE HORIZONS LTD,7341411,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-10-13,ADARE LTD,7339571,Revenue,1FL01,Electoral Registration Unit,3850.11
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-10-26,ADARE LTD,7349235,Revenue,1FL01,Electoral Registration Unit,322.74
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-10-26,ADARE LTD,7349236,Revenue,1FL01,Electoral Registration Unit,255.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-10-26,ADARE LTD,7349234,Revenue,1FL01,Electoral Registration Unit,827.92
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-10-26,ADARE LTD,7349233,Revenue,1FL01,Electoral Registration Unit,567.11
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-10-20,ADC ELECTRICAL CO LTD(F),7334389,Revenue,1KR8L,Wide District Heating,288.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-10-17,ADC ELECTRICAL CO LTD(F),7323184,Revenue,1KR8L,Wide District Heating,288.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-17,ADEN HOUSE,7341456,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-17,ADEN HOUSE,7341456,Revenue,1MG10,Nursing Care OP,1203.60
Children's Services,Int Childhood Services,Revenue Expenditure,2017-10-05,ADMIRE TAXIS,7333487,Revenue,1E212,Transport Special,1600.00
Children's Services,Educ Willow Ave,Revenue Expenditure,2017-10-03,ADT FIRE & SECURITY,7331763,Revenue,1E465,Castle Nursery Willow Ave,271.28
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329192,Revenue,1KJ94,Security Services Delegated,262.92
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329202,Revenue,1KJ94,Security Services Delegated,761.97
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329196,Revenue,1KJ94,Security Services Delegated,251.88
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329201,Revenue,1KJ94,Security Services Delegated,1234.98
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329191,Revenue,1KJ94,Security Services Delegated,919.28
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329194,Revenue,1KJ94,Security Services Delegated,1548.75
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329198,Revenue,1KJ94,Security Services Delegated,565.86
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329181,Revenue,1KJ94,Security Services Delegated,615.41
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329180,Revenue,1KJ94,Security Services Delegated,1052.08
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329190,Revenue,1KJ94,Security Services Delegated,326.53
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329188,Revenue,1KJ94,Security Services Delegated,686.32
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329200,Revenue,1KJ94,Security Services Delegated,318.05
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329179,Revenue,1KJ94,Security Services Delegated,1457.08
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329923,Revenue,1KJ94,Security Services Delegated,356.00
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329905,Revenue,1KJ94,Security Services Delegated,494.00
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329195,Revenue,1KJ94,Security Services Delegated,1899.89
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329178,Revenue,1KJ94,Security Services Delegated,519.05
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329187,Revenue,1KJ94,Security Services Delegated,2430.86
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329186,Revenue,1KJ94,Security Services Delegated,1439.09
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329203,Revenue,1KJ94,Security Services Delegated,448.51
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329183,Revenue,1KJ91,Car Park Cash Collection,309.83
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329185,Revenue,1KJ94,Security Services Delegated,1415.30
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-10-02,ADT FIRE & SECURITY,7329182,Revenue,1KJ94,Security Services Delegated,923.99
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-25,ADT FIRE & SECURITY,7346998,Revenue,1HP01,Comm. Centres - Citywide,299.24
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-06,ADT FIRE & SECURITY,7322266,Revenue,1VH22,Temporary Accommodation Prem,262.65
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-26,ADT FIRE & SECURITY,7349058,Revenue,1MX01,Welford Resource Centre LD,634.41
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-24,ADT FIRE & SECURITY,7347003,Revenue,1KKX1,Civic Centre Direct Costs,903.45
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-19,ADT FIRE & SECURITY,7343693,Revenue,1DR03,Grainger Market,596.96
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-19,ADT FIRE & SECURITY,7343695,Revenue,1EEK1,Community Family Hub - Central,497.92
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-19,ADT FIRE & SECURITY,7343687,Revenue,1DR03,Grainger Market,1257.65
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-19,ADT FIRE & SECURITY,7343696,Revenue,1FRAE,Shieldfield,1690.81
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-23,ADT FIRE & SECURITY,7345298,Revenue,1EA04,Heaton ASB,1408.43
HRA,HRA Anti-Soc,Revenue Expenditure,2017-10-31,ADVANCED CLEANING & MAINTENANCE LTD,7353354,Revenue,1HA01,R&M Gen - Citywide,416.00
HRA,HRA Kenton CSC,Revenue Expenditure,2017-10-30,ADVANCED CLEANING & MAINTENANCE LTD,7351097,Revenue,1HA01,R&M Gen - Citywide,1140.00
HRA,HRA Outer West CSC,Revenue Expenditure,2017-10-11,ADVANCED CLEANING & MAINTENANCE LTD,7332794,Revenue,1HA01,R&M Gen - Citywide,874.00
HRA,HRA Outer West CSC,Revenue Expenditure,2017-10-31,ADVANCED CLEANING & MAINTENANCE LTD,7335535,Revenue,1HA01,R&M Gen - Citywide,382.00
HRA,HRA West End CSC,Revenue Expenditure,2017-10-30,ADVANCED CLEANING & MAINTENANCE LTD,7338569,Revenue,1HA01,R&M Gen - Citywide,411.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-10-27,ADVANCED LEGAL LTD,7350292,Revenue,1FA51,Coroner,1263.60
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-06,ADVANCED RADIATORS LTD,7334660,Revenue,1KESB,Heavy Workshop Code 5 Repairs,335.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-10-27,ADVANCED WATER TECHNOLOGIES,7341251,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-10-27,ADVANCED WATER TECHNOLOGIES,7341251,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-25,AEBI SCHMIDT UK LTD,7334642,Revenue,3KES1,Fleetmaster Stores Account,324.20
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-05,AEBI SCHMIDT UK LTD,7317520,Revenue,3KES1,Fleetmaster Stores Account,418.94
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-05,AEBI SCHMIDT UK LTD,7317519,Revenue,1KESA,Heavy Workshop Routine Repair,254.31
Environment & Regeneration,Regen Enviro Team,Revenue Expenditure,2017-10-03,AECOM,7313257,Revenue,1D543,Environment,1050.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-10-23,AFTER ADOPTION,7316037,Revenue,1MB28,Regional Adoption Agency,14000.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-20,AGD SYSTEMS LTD,7340466,Revenue,1KEL4,Traffic Sig - Non Local Auth,1353.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-20,AGD SYSTEMS LTD,7340467,Revenue,1KELA,Traffic Sig General O/H,2778.84
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-06,AGD SYSTEMS LTD,7332563,Revenue,1KELA,Traffic Sig General O/H,6912.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-13,AGD SYSTEMS LTD,7321672,Revenue,1KELA,Traffic Sig General O/H,3550.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-26,AGD SYSTEMS LTD,7333464,Revenue,1KELA,Traffic Sig General O/H,50.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-26,AGD SYSTEMS LTD,7321673,Revenue,1KELA,Traffic Sig General O/H,60.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-26,AGD SYSTEMS LTD,7321673,Revenue,1KELV,Traffic Sig Durham Recharge,50.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-26,AGD SYSTEMS LTD,7321673,Revenue,1KELN,Traffic Sig S Tyne Recharge,30.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-26,AGD SYSTEMS LTD,7321673,Revenue,1KELX,Traffic Sig Northumb Recharge,30.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-24,AGD SYSTEMS LTD,7307812,Revenue,1KELQ,Traffic Sig N Tyne Recharge,500.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-03,AGD SYSTEMS LTD,7324600,Revenue,1KELA,Traffic Sig General O/H,5400.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-10-31,AGD SYSTEMS LTD,7261748,Revenue,1KELA,Traffic Sig General O/H,40.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-10-30,AGE UK NEWCASTLE,7351072,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,AGE UK NEWCASTLE,7346286,Revenue,1MG50,Home Care-Spot Purchased OP,5205.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,AGE UK NEWCASTLE,7346286,Revenue,1MG51,Home Care-Personal OP,533.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-24,AGE UK NEWCASTLE,7346286,Revenue,1MH50,Home Care PD,27450.00
HRA,HRA Property Maint,Capital Expenditure,2017-10-16,AGGREKO UK LTD,7340509,Capital,2HE01,Capital Citywide,6636.00
HRA,HRA Property Maint,Capital Expenditure,2017-10-27,AGGREKO UK LTD,7340600,Capital,2HE01,Capital Citywide,6636.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-10-26,AIR DESIGN SYSTEMS LTD,7348027,Revenue,1VH22,Temporary Accommodation Prem,850.00
Environment & Regeneration,Regen Enviro Team,Revenue Expenditure,2017-10-12,AIR QUALITY CONSULTANTS LTD,7318624,Revenue,1V030,Development Management,2500.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-06,AKW MEDI-CARE LTD,7328071,Revenue,1KR12,DDA,385.81
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-26,AKW MEDI-CARE LTD,7334240,Revenue,1KBM0,Public & Educ O/H,2571.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-26,AKW MEDI-CARE LTD,7334239,Revenue,1KR12,DDA,573.07
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-24,AKW MEDI-CARE LTD,7344594,Revenue,1KR12,DDA,365.13
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-19,AKW MEDI-CARE LTD,7331207,Revenue,1KR12,DDA,768.81
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-19,AKW MEDI-CARE LTD,7331209,Revenue,1KR12,DDA,341.66
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-31,AKW MEDI-CARE LTD,7342195,Revenue,1KR12,DDA,514.42
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-05,AKW MEDI-CARE LTD,7325712,Revenue,1KBM0,Public & Educ O/H,337.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALBANY HOUSE  (WHITLEY BAY),7331347,Revenue,1MM20,Residential Care MH,5287.68
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALBANY HOUSE  (WHITLEY BAY),7353450,Revenue,1MM20,Residential Care MH,5287.68
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-13,ALBANY MOTORS,7310562,Revenue,1KESA,Heavy Workshop Routine Repair,276.30
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-26,ALBANY MOTORS,7311193,Revenue,1KESA,Heavy Workshop Routine Repair,282.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2017-10-04,ALBANY OFFICE FURNITURE SOLUTIONS,7323091,Revenue,1EA15,Newcastle City Learning Main,386.00
Chief Executive's,"CD - Audit, Insurance & Risk",Revenue Expenditure,2017-10-25,ALBANY OFFICE FURNITURE SOLUTIONS,7342250,Revenue,1FF02,Internal Audit,465.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-10-20,ALERE FORENSICS LTD,7334739,Revenue,1FA51,Coroner,2425.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-10-11,ALERE FORENSICS LTD,7334733,Revenue,1FA51,Coroner,1275.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-10-06,ALERE FORENSICS LTD,7334724,Revenue,1FA51,Coroner,965.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-10-31,ALERE FORENSICS LTD,7353371,Revenue,1FA51,Coroner,450.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-17,ALEXANDRA HOUSE,7341351,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-10-17,ALEXANDRA HOUSE,7341351,Revenue,1MG20,Residential Care OP,495.80
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-10-20,ALL FLOORS (SERVICES) LTD,7313256,Revenue,1KVWC,Minor Works Contracts,15676.50
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-10-10,ALL FLOORS (SERVICES) LTD,7336669,Revenue,1KVWC,Minor Works Contracts,1575.00
Children's Services,Schools Payment Agency,Revenue Expenditure,2017-10-10,ALL STAR PRODUCTIONS NE LTD,7319731,Revenue,1E892,St Johns Primary Turf Account,300.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331405,Revenue,1MG10,Nursing Care OP,30187.30
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331405,Revenue,1MG20,Residential Care OP,24959.53
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331405,Revenue,1MK20,Residential Care LD,2338.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331405,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331405,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-03,ALLAN COURT RESIDENTIAL HOME,7331415,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353506,Revenue,1MG10,Nursing Care OP,58646.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353506,Revenue,1MG20,Residential Care OP,25377.09
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353506,Revenue,1MK20,Residential Care LD,2338.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353506,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353506,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-10-31,ALLAN COURT RESIDENTIAL HOME,7353516,Revenue,1MG10,Nursing Care OP,620.20
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-05,ALLAWAY ACOUSTICS,7333145,Revenue,1KVEM,Mechanical Stand Alone Works,950.00
Adult and Culture,Adult Serv Capability's,Revenue Expenditure,2017-10-27,ALLIANCE DISPOSABLES LTD,7337857,Revenue,1MW03,Capabilities,616.36
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-30,ALPHA RECOVERY LTD,7337614,Revenue,1KESA,Heavy Workshop Routine Repair,290.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-30,ALPHA RECOVERY LTD,7337614,Revenue,1KESB,Heavy Workshop Code 5 Repairs,500.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-10-03,ALPHA RECOVERY LTD,7317595,Revenue,1KESA,Heavy Workshop Routine Repair,300.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-10-30,ANCHOR TRUST,7351069,Revenue,1MX51,VP Hosuing Support Subsidy,682.00
Environment & Regeneration,Allendale Building,Revenue Expenditure,2017-10-27,ANDREW SYKES HIRE LIMITED,7335344,Revenue,1KVEM,Mechanical Stand Alone Works,3029.04
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-10-27,ANDREW SYKES HIRE LIMITED,7335223,Revenue,1KVWC,Minor Works Contracts,690.60
Children's Services,Schools Payment Agency,Capital Expenditure,2017-10-31,ANDTECH SYSTEMS,7344467,Capital,2E459,Cruddas Park Early Years Cent,1002.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-10-10,ANGUS AIR LTD,7333505,Revenue,1KVEM,Mechanical Stand Alone Works,269.02
Children's Services,Educ North Moor Sure S,Revenue Expenditure,2017-10-19,ANIMALS ABOUT TOWN FARM AND EDUCATION,7343423,Revenue,1EEK1,Community Family Hub - Central,640.00
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2017-10-25,ANTALIS MCNAUGHTON LTD,7344442,Revenue,1CP17,Digital Printing,485.70
