Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-26,ACE EDUCATION TRAINING LLP,8450682,revenue,1MB20,ASC Training,350.00
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-12,ACI REPORTS LTD,8452084,revenue,1DE50,i6- Charlotte Square NEC,161.40
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-12,ACI REPORTS LTD,8452084,revenue,1KKX1,Civic Centre Direct Costs,3427
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-12,ACORN CARE & EDUCATION LTD,8456048,revenue,1E20A,SB Independent Schools,17724.42
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-12,ACORN CARE & EDUCATION LTD,8456049,revenue,1E20A,SB Independent Schools,17724.42
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-03,ACORN DAIRY,8449025,revenue,1KFX2,School Meals Overhead,11027.75
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-11,ACP,8435533,revenue,1KESW,Fleet & Maintce Internal SLA,3898.6
Resources,Business Management,Revenue Expenditure,2021-11-11,ACP,8435533,revenue,1KSCD,External Vehicle Tracking,1399.05
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-18,ACROL AIR CONDITIONING CO LTD,8451545,revenue,1KBM0,Public & Educ O/H,1525
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-05,ACTION FOR CHILDREN,8450518,revenue,1MC13,Post 18 Staying Put,1392.4
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-26,ACTION FOR CHILDREN,8445176,revenue,1MB04,Childrens Standards Unit,5789.52
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-11-04,ACTION FOR CHILDREN,8449401,revenue,1EEG3,Ext Comm Services,304933.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-05,ACTIVE ARK,8450539,revenue,1MC02,Ind Sector Placements,23800.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-05,ACTIVE ARK,8450540,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-05,ACTIVE ARK,8450541,revenue,1MC02,Ind Sector Placements,23800
Resources,Financial Services,Revenue Expenditure,2021-11-23,AD WARRIOR LTD,8463295,revenue,1CF00,Payroll,1950
Resources,Financial Services,Revenue Expenditure,2021-11-23,AD WARRIOR LTD,8463403,revenue,1CF00,Payroll,3600
Resources,Democratic Services,Revenue Expenditure,2021-11-19,ADARE LTD,8440331,revenue,1FL01,Electoral Registration Unit,1684.81
Resources,Democratic Services,Revenue Expenditure,2021-11-19,ADARE LTD,8440409,revenue,1FL01,Electoral Registration Unit,4456.20
City Futures,Economic Development,Revenue Expenditure,2021-11-12,ADE,8449657,revenue,1FN23,ERDF-Business Energy Effciency,5307.5
HRA Expenditure,General Management,Revenue Expenditure,2021-11-19,ADL BUILDERS NE LTD,8441506,revenue,1HRA8,HRA - Investment Related Expe,340
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-18,ADT FIRE & SECURITY,8458963,revenue,1DQ9Y,John Marley Centre,11773.26
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-24,ADT FIRE & SECURITY,8463668,revenue,1DQ9Y,John Marley Centre,1070.29
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-11,ADVANCED WATER TECHNOLOGIES,8455348,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-11,ADVANCED WATER TECHNOLOGIES,8455348,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-11,ADVANCED WATER TECHNOLOGIES,8455349,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-11,ADVANCED WATER TECHNOLOGIES,8455349,revenue,1KR8L,Wide District Heating,265
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-11-19,AEBI SCHMIDT UK LTD,8445133,revenue,3KES1,Fleetmaster Stores Account,725.22
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-11-12,AEBI SCHMIDT UK LTD,8441037,revenue,3KES1,Fleetmaster Stores Account,903.65
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-11-02,AEBI SCHMIDT UK LTD,8447618,revenue,3KES1,Fleetmaster Stores Account,1072.88
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-11-04,AEBI SCHMIDT UK LTD,8436351,revenue,3KES1,Fleetmaster Stores Account,297.69
Place,Development Management,Revenue Expenditure,2021-11-26,AECOM,8449767,revenue,1V030,Development Management,9194.37
Place,Transport,Capital Expenditure,2021-11-19,AECOM,8446577,Capital,2CAPI,Capital Investment,33923.40
Place,Transport,Capital Expenditure,2021-11-05,AECOM,8449823,Capital,2CAPI,Capital Investment,89749.06
Place,Transport,Capital Expenditure,2021-11-24,AECOM,8449766,Capital,2CAPI,Capital Investment,9343.46
Place,Transport,Revenue Expenditure,2021-11-22,AGD SYSTEMS LTD,8461342,revenue,1KELH,Traffic Sig Newcastle Maintce,1208.00
Operations & Reg Services,Local Services,Revenue Expenditure,2021-11-12,AGROVISTA UK LTD,8431552,revenue,1KEFA,Grounds Maintenance,547.6
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-11-19,AIR TECHNIQUE,8430271,revenue,1MG25,Connie Lewcock House OP,591.00
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-19,AIR TECHNIQUE,8430272,revenue,1KKX1,Civic Centre Direct Costs,944
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-25,AKW MEDI-CARE LTD,8464877,revenue,1KR12,DDA,379.11
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-05,AKW MEDI-CARE LTD,8435682,revenue,1KR12,DDA,273.44
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-29,AKW MEDI-CARE LTD,8446578,revenue,1KR12,DDA,2813.09
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-17,AKW MEDI-CARE LTD,8441551,revenue,1KR12,DDA,512.34
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-24,AKW MEDI-CARE LTD,8444238,revenue,1KVWC,Minor Works Contracts,1038.9
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALBANY HOUSE  (WHITLEY BAY),8452566,revenue,1MM20,Residential Care MH,2104.12
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-11-03,ALBANYOFFICE FURNITURESOLUTIONS,8431824,revenue,1MK21,Castle Dene Resource Centre LD,289
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-11-26,ALBANYOFFICE FURNITURESOLUTIONS,8443639,revenue,1VH25,Welfare Rights Services,289
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-26,ALBANYOFFICE FURNITURESOLUTIONS,8455867,revenue,1E239,SEND Outreach,289.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-15,ALBANYOFFICE FURNITURESOLUTIONS,8455901,revenue,1E245,Sensory Service VI,1156
Public Health Service,Public Health,Revenue Expenditure,2021-11-03,ALBANYOFFICE FURNITURESOLUTIONS,8431823,revenue,1ML09,PH - Drugs and alcohol,920
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ALLAN COURT RESIDENTIAL HOME,8459008,revenue,1MG20,Residential Care OP,11081.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ALLAN COURT RESIDENTIAL HOME,8459006,revenue,1MH20,Residential Care PD,791.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ALLAN COURT RESIDENTIAL HOME,8459009,revenue,1MK10,Nursing Care LD,263.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ALLAN COURT RESIDENTIAL HOME,8459005,revenue,1MM20,Residential Care MH,659.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ALLAN COURT RESIDENTIAL HOME,8459007,revenue,1MM20,Residential Care MH,1385.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MG10,Nursing Care OP,49416.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MG20,Residential Care OP,66619.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MK10,Nursing Care LD,6198.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MM10,Nursing Care MH,9757.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452629,revenue,1MG30,Deferred Payments-OP,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ALLAN COURT RESIDENTIAL HOME,8452630,revenue,1MG20,Residential Care OP,5319.08
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-11,ALLIANCE DISPOSABLES LTD,8450468,revenue,1KFR1,Kenton School Academy,872.95
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-05,ALLIANCE DISPOSABLES LTD,8450310,revenue,1KFP9,Gosforth Academy,287.47
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-04,ALLIANCE DISPOSABLES LTD,8431446,revenue,1KFP4,St Cuthberts Academy,257.70
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-16,ANDTECH SYSTEMS,8450480,revenue,1KJ42,Security Consultancy,575
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-26,ANDTECH SYSTEMS,8465956,revenue,1KJ42,Security Consultancy,300.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-11-26,ANDTECH SYSTEMS,8465961,revenue,1KJ42,Security Consultancy,380
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-29,ANGUS AIR LTD,8466571,revenue,1KVEM,Mechanical Stand Alone Works,571.61
Resources,ICT,Revenue Expenditure,2021-11-23,ANTALIS MCNAUGHTON LTD,8463621,revenue,1CP17,Digital Printing,3382.40
Resources,ICT,Revenue Expenditure,2021-11-23,ANTALIS MCNAUGHTON LTD,8463622,revenue,1CP17,Digital Printing,442.80
Resources,ICT,Revenue Expenditure,2021-11-29,ANTALIS MCNAUGHTON LTD,8466851,revenue,1CP17,Digital Printing,2767
Place,Major Projects,Capital Expenditure,2021-11-29,ANTHONY COLLINS SOLICITORS,8466847,Capital,2CAPI,Capital Investment,38573.5
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-11-11,APEX RADIO SYSTEMS LTD,8454003,revenue,1VH22,Temporary Accommodation Prem,3451.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-23,APPLETON MANOR CARE HOME,8463569,revenue,1MG20,Residential Care OP,2608.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-11-23,APPLETON MANOR CARE HOME,8463569,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451383,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451383,revenue,1MK60,Ind Day Care LD,660
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451397,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451385,revenue,1MK60,Ind Day Care LD,1850.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451387,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451389,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451390,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451393,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451395,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451396,revenue,1MK60,Ind Day Care LD,1232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451398,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-08,ARCADEA,8451399,revenue,1MK60,Ind Day Care LD,305.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ARCADEA,8458860,revenue,1MK60,Ind Day Care LD,462.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-17,ARCADEA,8458861,revenue,1MK60,Ind Day Care LD,258.56
Place,Commercial Dev & Property,Revenue Expenditure,2021-11-29,ARGUS SOFTWARE LIMITED,8466654,revenue,1DTS1,I&D Property Services,1086.82
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-22,ARMADILLO SYSTEMS,8461189,revenue,1EJ20,City Library and Hub,1600
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-29,ARMAH SWITCHGEAR LTD,8462578,revenue,1KVEE,Electrical Stand Alone Works,878
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-18,ARNOLD CLARK,8440583,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-18,ARNOLD CLARK,8459872,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-19,ARNOLD CLARK,8442064,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-25,ARNOLD CLARK,8447625,revenue,1KESY,Spot Hires,311.92
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-25,ARNOLD CLARK,8447626,revenue,1KESY,Spot Hires,363.72
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-11,ARNOLD CLARK,8436945,revenue,1KESY,Spot Hires,363.72
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-05,ARNOLD CLARK,8434878,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-05,ARNOLD CLARK,8434879,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-05,ARNOLD CLARK,8436942,revenue,1KESY,Spot Hires,311.92
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-17,ARNOLD CLARK,8441057,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-04,ARNOLD CLARK,8434874,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-11-04,ARNOLD CLARK,8434876,revenue,1KESY,Spot Hires,330.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-01,ARTEMIS DOMICILIARY CARE,8446209,revenue,1MG50,Home Care-Spot Purchased OP,48193.57
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-01,ARTEMIS DOMICILIARY CARE,8446209,revenue,1MH50,Home Care PD,-779.98
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-01,ARTEMIS DOMICILIARY CARE,8446209,revenue,1MM50,Home Care MH,-65.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-29,ARTEMIS DOMICILIARY CARE,8467024,revenue,1MG50,Home Care-Spot Purchased OP,42794.9
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-29,ARTEMIS DOMICILIARY CARE,8467024,revenue,1MH50,Home Care PD,8050.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-29,ARTEMIS DOMICILIARY CARE,8467024,revenue,1MM50,Home Care MH,791.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-11-05,ARTEMIS SUPPORT,8450544,revenue,1MC02,Ind Sector Placements,17496.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-12,ASHBROOKE SCHOOL,8456059,revenue,1E20A,SB Independent Schools,11541.01
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-11-30,ASHBROOKE SCHOOL,8468162,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHFIELD COURT,8452567,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-11-09,ASHFIELD COURT,8452567,revenue,1MG20,Residential Care OP,-1464.16
"Children, Education and Skills",Education,Revenue Expenditure,2021-11-23,ASHMOLE MINICOACHES,8458914,revenue,1E212,Transport Special,1529.70
"Children, Education and Skills",Education,Revenue Expenditure,2021-11-04,ASHMOLE MINICOACHES,8449131,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-11-15,ASHMOLE MINICOACHES,8454393,revenue,1E212,Transport Special,1529.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHTON COURT CARE HOME,8452610,revenue,1MG10,Nursing Care OP,51929.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHTON COURT CARE HOME,8452610,revenue,1MG20,Residential Care OP,70242.57
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHTON COURT CARE HOME,8452610,revenue,1MH10,Nursing Care PD,750.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHTON COURT CARE HOME,8452610,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASHTON COURT CARE HOME,8452610,revenue,1MG30,Deferred Payments-OP,2724.28
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-19,ASKEWS LIBRARY SERVICES LTD,8454048,revenue,1EJ13,Stock Services,906.03
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-19,ASKEWS LIBRARY SERVICES LTD,8454049,revenue,1EJ13,Stock Services,363.15
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-19,ASKEWS LIBRARY SERVICES LTD,8454051,revenue,1EJ13,Stock Services,618.32
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-03,ASKEWS LIBRARY SERVICES LTD,8432207,revenue,1EJ13,Stock Services,891.37
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-03,ASKEWS LIBRARY SERVICES LTD,8432211,revenue,1EJ13,Stock Services,824.74
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-03,ASKEWS LIBRARY SERVICES LTD,8432212,revenue,1EJ13,Stock Services,271.53
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-04,ASKEWS LIBRARY SERVICES LTD,8435472,revenue,1EJ13,Stock Services,469.31
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-04,ASKEWS LIBRARY SERVICES LTD,8435473,revenue,1EJ13,Stock Services,474.41
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-11-04,ASKEWS LIBRARY SERVICES LTD,8435474,revenue,1EJ13,Stock Services,487.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-23,ASPECTS HOUSE,8463555,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-11-09,ASPEN COURT,8452609,revenue,1MG10,Nursing Care OP,7061.6
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-11-09,ASPEN COURT,8452609,revenue,1MG10,Nursing Care OP,-1607.24
Resources,ICT,Capital Expenditure,2021-11-26,ASPIRE TECHNOLOGY SOLUTIONS LTD,8445271,Capital,2CITC,IT Services,5806.40
City Futures,"Museums, Arts and Culture",Revenue Expenditure,2021-11-17,ASSOCIATION OF NORTH EAST COUNCILS LTD,8458541,revenue,1DF02,Staffing & Resources,6000.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-11-01,ASTRYAN NE LTD,8433417,revenue,1KVWC,Minor Works Contracts,11364.65
Place,Major Projects,Capital Expenditure,2021-11-19,ATKINS LTD,8451548,Capital,2CAPI,Capital Investment,1434.33
