Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2017-06-06,AA GLOBAL LANGUAGES SERVICES LTD,7235493,Revenue,1MD67,S17 Children in Need,645.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2017-06-06,AA GLOBAL LANGUAGES SERVICES LTD,7235493,Revenue,1FT08,Translation Unit,250.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-06-12,AAA CHEMICALS LTD,7239109,Revenue,3KES1,Fleetmaster Stores Account,484.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ABBEYFIELD CASTLE FARM,7240637,Revenue,1MG20,Residential Care OP,4498.88
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ABBEYFIELD THE GROVE,7240623,Revenue,1MG20,Residential Care OP,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ABBEYMOOR LIFEWAYS,7240700,Revenue,1MG10,Nursing Care OP,1820.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ABBEYMOOR LIFEWAYS,7240700,Revenue,1MH10,Nursing Care PD,2044.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ABBEYMOOR LIFEWAYS,7240700,Revenue,1MM10,Nursing Care MH,10208.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-06-13,ABBEYMOOR LIFEWAYS,7240700,Revenue,1MM10,Nursing Care MH,793.84
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2017-06-29,ABC AWARDS,7241452,Revenue,1EA15,Newcastle City Learning Main,256.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ABSOLUTE QUALITY CARE,7234584,Revenue,1MG50,Home Care-Spot Purchased OP,20279.90
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ABSOLUTE QUALITY CARE,7234584,Revenue,1MG51,Home Care-Personal OP,757.55
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ABSOLUTE QUALITY CARE,7234584,Revenue,1MH50,Home Care PD,9796.01
Children's Services,Educ School Planning,Revenue Expenditure,2017-06-06,ABSOLUTE QUALITY CARE,7232931,Revenue,1MD66,CWD Care Packages,1260.00
Children's Services,Educ School Planning,Revenue Expenditure,2017-06-21,ABSOLUTE QUALITY CARE,7248629,Revenue,1MD66,CWD Care Packages,1316.00
Chief Executive's,CD - Finance & Resources NOR,Capital Expenditure,2017-06-28,ACADEMY GEOMATICS LTD,7241336,Capital,2CAPI,Capital Investment,500.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-12,ACCOUNTABILITY,7238872,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-06-27,ACORN DAIRY,7241455,Revenue,1KFX2,School Meals Overhead,15465.35
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-06-27,ACORN HOUSE,7252003,Revenue,1MC22,IND Sector Foster Carer Costs,2920.00
Environment & Regeneration,NS: Resources,Capital Expenditure,2017-06-06,ACP,7222234,Capital,2DP02,Devt Capital CC,4500.00
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-06-08,ACP,7228349,Revenue,1KESW,Fleet SLA Costs & Income,3952.67
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-06-08,ACP,7228349,Revenue,1KSCD,External Vehicle Tracking,1604.05
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-06-06,ACP,7222232,Revenue,1KSCD,External Vehicle Tracking,460.19
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-06-06,ACP,7222234,Revenue,1KE41,Domestic Refuse Collection,7329.26
Chief Executive's,CD - IT Mgmt & Networks,Capital Expenditure,2017-06-05,ACS LTD,7233970,Capital,2CITC,IT Services,14879.47
Adult and Culture,Social Services,Revenue Expenditure,2017-06-21,ACTION FOR CHILDREN,7248823,Revenue,1MC22,IND Sector Foster Carer Costs,262.64
Adult and Culture,Social Services,Revenue Expenditure,2017-06-21,ACTION FOR CHILDREN,7248824,Revenue,1MC22,IND Sector Foster Carer Costs,262.64
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-06-09,ACTION FOR CHILDREN,7237558,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-06-27,ACTION FOR CHILDREN,7252017,Revenue,1MC22,IND Sector Foster Carer Costs,19376.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,ACTIVE HORIZONS LTD,7252231,Revenue,1MK20,Residential Care LD,3960.00
Children's Services,Raising Stnds,Revenue Expenditure,2017-06-12,AD MERCHANDISE LTD,7222360,Revenue,1MD91,SEN Reform Grant,272.08
Children's Services,Raising Stnds,Revenue Expenditure,2017-06-12,AD MERCHANDISE LTD,7222359,Revenue,1MD91,SEN Reform Grant,285.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-06-13,ADARE LTD,7241330,Revenue,1FK03,Municipal Elections,43293.28
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-06-28,ADARE LTD,7253833,Revenue,1FK03,Municipal Elections,4905.33
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-06-28,ADARE LTD,7253834,Revenue,1FK03,Municipal Elections,1821.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,ADEN HOUSE,7252282,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-06-27,ADEN HOUSE,7252282,Revenue,1MG10,Nursing Care OP,1180.72
Adult and Culture,Social Services,Revenue Expenditure,2017-06-28,ADL SMARTCARE LTD,7245579,Revenue,1MX20,Care Act,30600.00
Chief Executive's,CD - Mansion House,Revenue Expenditure,2017-06-16,ADT FIRE & SECURITY,7244019,Revenue,1KF05,Mansion House Catering,407.96
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-06-07,ADT FIRE & SECURITY,7231802,Revenue,1FN02,Mansion House,3421.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-06-15,ADT FIRE & SECURITY,7235688,Revenue,1FN02,Mansion House,498.00
Chief Executive's,CD - Accountancy NOR,Revenue Expenditure,2017-06-27,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7245463,Revenue,1FF51,Finance,112434.44
Adult and Culture,EEC Homeless,Revenue Expenditure,2017-06-15,ADVANCED CLEANING & MAINTENANCE LTD,7242378,Revenue,1VH22,Temporary Accommodation Prem,350.00
HRA,HRA Kenton CSC,Revenue Expenditure,2017-06-16,ADVANCED CLEANING & MAINTENANCE LTD,7244953,Revenue,1HA01,R&M Gen - Citywide,425.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-30,ADVANCED LEGAL LTD,7255942,Revenue,1FA51,Coroner,1263.60
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-06-13,ADVANCED WATER TECHNOLOGIES,7241067,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-06-13,ADVANCED WATER TECHNOLOGIES,7241067,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-06-28,ADVANCED WATER TECHNOLOGIES,7241468,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-06-28,ADVANCED WATER TECHNOLOGIES,7241468,Revenue,1KR05,District Heating,1100.00
HRA,HRA Property Maint,Revenue Expenditure,2017-06-30,ADVANTAGE UTILTITIES LTD,7237989,Revenue,1HBTC,Planned Tech Maintenance,1380.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-06-27,AEBI SCHMIDT UK LTD,7239144,Revenue,3KES1,Fleetmaster Stores Account,278.74
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-06-27,AEBI SCHMIDT UK LTD,7239143,Revenue,3KES1,Fleetmaster Stores Account,275.50
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-06-15,AEBI SCHMIDT UK LTD,7229661,Revenue,1KESA,Heavy Workshop Routine Repair,474.21
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-06-30,AEBI SCHMIDT UK LTD,7239145,Revenue,3KES1,Fleetmaster Stores Account,1015.88
Environment & Regeneration,E&R - Technical Consultancy,Capital Expenditure,2017-06-15,AECOM,7243609,Capital,2DP02,Devt Capital CC,4093.61
Environment & Regeneration,Transport Development,Capital Expenditure,2017-06-08,AECOM,7237446,Capital,2DP02,Devt Capital CC,9049.22
Environment & Regeneration,Transport Development,Capital Expenditure,2017-06-08,AECOM,7222073,Capital,2DP02,Devt Capital CC,2033.83
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-27,AGD SYSTEMS LTD,7251570,Revenue,1KELA,Traffic Sig General O/H,705.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-29,AGD SYSTEMS LTD,7197190,Revenue,1KELA,Traffic Sig General O/H,380.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-29,AGD SYSTEMS LTD,7197190,Revenue,1KELN,Traffic Sig S Tyne Recharge,1140.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-06-09,AGE UK NEWCASTLE,7237570,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,AGE UK NEWCASTLE,7234564,Revenue,1MG50,Home Care-Spot Purchased OP,2096.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,AGE UK NEWCASTLE,7234564,Revenue,1MH50,Home Care PD,27510.00
Children's Services,Youth Offending Team,Revenue Expenditure,2017-06-30,AIM PROJECT,7250316,Revenue,1EM10,Youth offending Team,255.00
Adult and Culture,Social Services,Revenue Expenditure,2017-06-20,AIREY TERRACE,7247002,Revenue,1MC06,Iona Place Childrens Unit,893.11
Adult and Culture,Social Services,Revenue Expenditure,2017-06-12,AIREY TERRACE,7238773,Revenue,1MC06,Iona Place Childrens Unit,2935.31
Adult and Culture,Social Services,Revenue Expenditure,2017-06-28,AIREY TERRACE,7252696,Revenue,1MC06,Iona Place Childrens Unit,863.53
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-06-08,AKW MEDI-CARE LTD,7225601,Revenue,1KR12,DDA,596.54
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-06-15,AKW MEDI-CARE LTD,7231812,Revenue,1KR12,DDA,573.07
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-06-01,AKW MEDI-CARE LTD,7218101,Revenue,1KR12,DDA,341.66
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-06-30,AKW MEDI-CARE LTD,7253248,Revenue,1KR12,DDA,745.34
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-16,ALAN CARR DESIGN & PRINT,7244876,Revenue,1V204,Car Parking Infrastructure,349.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-19,ALAN CARR DESIGN & PRINT,7246008,Revenue,1V204,Car Parking Infrastructure,3037.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALBANY HOUSE  (WHITLEY BAY),7240638,Revenue,1MM20,Residential Care MH,5287.68
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2017-06-30,ALBANY OFFICE FURNITURE SOLUTIONS,7255394,Revenue,1EA15,Newcastle City Learning Main,370.00
Adult and Culture,EEC Homeless,Revenue Expenditure,2017-06-02,ALBANY OFFICE FURNITURE SOLUTIONS,7221969,Revenue,1VH26,Housing Advice Centre,284.00
Adult and Culture,Library Admin,Revenue Expenditure,2017-06-07,ALBANY OFFICE FURNITURE SOLUTIONS,7232248,Revenue,1EJ08,Library Repairs & Maintenance,2370.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-06-07,ALBANY OFFICE FURNITURE SOLUTIONS,7231816,Revenue,1MB04,Childrens Standards Unit,364.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-19,ALBANY OFFICE FURNITURE SOLUTIONS,7242437,Revenue,1V204,Car Parking Infrastructure,576.00
Environment & Regeneration,NS: Repairs & Maintenance,Revenue Expenditure,2017-06-14,ALBANY OFFICE FURNITURE SOLUTIONS,7232251,Revenue,1KB06,Citybuild Training,660.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-16,ALERE FORENSICS LTD,7244632,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-22,ALERE FORENSICS LTD,7249273,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-26,ALERE FORENSICS LTD,7249803,Revenue,1FA51,Coroner,470.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-06,ALERE FORENSICS LTD,7231826,Revenue,1FA51,Coroner,470.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-06,ALERE FORENSICS LTD,7231825,Revenue,1FA51,Coroner,990.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-21,ALERE FORENSICS LTD,7248447,Revenue,1FA51,Coroner,1115.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-02,ALERE FORENSICS LTD,7231817,Revenue,1FA51,Coroner,890.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,ALEXANDRA HOUSE,7252165,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-06-27,ALEXANDRA HOUSE,7252165,Revenue,1MG20,Residential Care OP,495.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240706,Revenue,1MG10,Nursing Care OP,31090.52
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240706,Revenue,1MG20,Residential Care OP,13852.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240706,Revenue,1MK20,Residential Care LD,2200.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240706,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240716,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240705,Revenue,1MG10,Nursing Care OP,572.91
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ALLAN COURT RESIDENTIAL HOME,7240705,Revenue,1MG20,Residential Care OP,401.69
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ALLIED HEALTHCARE GROUP,7234617,Revenue,1MG51,Home Care-Personal OP,10358.72
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ALLIED HEALTHCARE GROUP,7234617,Revenue,1MH50,Home Care PD,3018.51
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ALLIED HEALTHCARE GROUP,7234617,Revenue,1MK51,Home Care LD,455.12
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ALLIED HEALTHCARE GROUP,7234617,Revenue,1MM50,Home Care MH,243.25
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247415,Revenue,1DY60,Stephenson Quarter,1371.52
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247414,Revenue,1DY60,Stephenson Quarter,38094.54
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247428,Revenue,1DY60,Stephenson Quarter,1521.20
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247426,Revenue,1DY60,Stephenson Quarter,42158.62
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247439,Revenue,1DY60,Stephenson Quarter,1196.45
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247431,Revenue,1DY60,Stephenson Quarter,33338.60
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-20,AMAS LTD,7247444,Revenue,1DY60,Stephenson Quarter,121528.75
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-27,AMAS LTD,7252537,Revenue,1DY60,Stephenson Quarter,4543.40
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-27,AMAS LTD,7252536,Revenue,1DY60,Stephenson Quarter,4096.63
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-27,AMAS LTD,7252538,Revenue,1DY60,Stephenson Quarter,3574.70
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-06-27,AMAS LTD,7252539,Revenue,1DY60,Stephenson Quarter,7505.93
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-06-09,ANCHOR TRUST,7237567,Revenue,1MX51,VP Hosuing Support Subsidy,845.68
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-06-02,ANDTECH SYSTEMS,7221972,Revenue,1KJ42,Security Consultancy,400.00
Chief Executive's,CD - Occup Health Unit,Revenue Expenditure,2017-06-06,ANNIE BARR ASSOCIATES LTD,7229763,Revenue,1FP30,Occupational Health,800.00
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2017-06-26,ANTALIS MCNAUGHTON LTD,7250331,Revenue,1CP17,Digital Printing,746.35
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2017-06-23,ANTALIS MCNAUGHTON LTD,7250335,Revenue,1CP17,Digital Printing,669.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-06-15,APPLE TRANSCRIPTION LIMITED,7243510,Revenue,1MD68,Legal Fees Care,344.76
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,APPLEBY CARE HOME,7252181,Revenue,1MG10,Nursing Care OP,2530.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,APPLEBY CARE HOME,7252181,Revenue,1MM20,Residential Care MH,14433.74
Children's Services,West Riverside S/Start,Revenue Expenditure,2017-06-30,AQUAID NORTH,7255362,Revenue,1EEG1,Community Family Hub - West,516.80
Adult and Culture,Social Services,Revenue Expenditure,2017-06-19,ARCADEA,7240935,Revenue,1MK34,Shared Lives - Adult LD,405.00
Adult and Culture,Social Services,Revenue Expenditure,2017-06-19,ARCADEA,7240936,Revenue,1MK34,Shared Lives - Adult LD,621.00
Children's Services,Schools Payment Agency,Revenue Expenditure,2017-06-19,ARCADEA,7240942,Revenue,1MK34,Shared Lives - Adult LD,405.00
Environment & Regeneration,Cityworks Rangers,Revenue Expenditure,2017-06-22,ARCO LTD,7231829,Revenue,1KL6A,Rangers Development Budget,312.04
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-07,ARCO LTD,7231831,Revenue,1V105,Supervision & Enforcement,257.91
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-06,ARCO LTD,7131628,Revenue,1V205,Car Parking Management,350.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-28,ARCO LTD,7242901,Revenue,1V204,Car Parking Infrastructure,268.43
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-28,ARCO LTD,7253444,Revenue,1V205,Car Parking Management,350.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-30,ARCO LTD,7244575,Revenue,1V105,Supervision & Enforcement,272.74
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-14,ARCO LTD,7242504,Revenue,1KEMC,Highways,872.67
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-15,ARCO LTD,7242878,Revenue,1KEMC,Highways,335.32
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-06,ARMCON LTD,7222166,Revenue,1KEMC,Highways,562.56
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-16,ARRIVA RAIL NORTH LTD,7244960,Revenue,1V301,Travel office Travel Passes,1516.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-16,ARRIVA RAIL NORTH LTD,7244959,Revenue,1V301,Travel office Travel Passes,2736.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-06-21,ARRIVA RAIL NORTH LTD,7248437,Revenue,1V301,Travel office Travel Passes,612.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ARTEMIS DOMICILIARY CARE,7234583,Revenue,1MG50,Home Care-Spot Purchased OP,11610.31
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ARTEMIS DOMICILIARY CARE,7234583,Revenue,1MG51,Home Care-Personal OP,2266.55
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ARTEMIS DOMICILIARY CARE,7234583,Revenue,1MH50,Home Care PD,1201.20
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-06-27,ARTEMIS SUPPORT,7252043,Revenue,1MC02,Ind Sector Placements,11600.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-06-07,ASH SITE EQUIPMENT LTD,7223108,Revenue,1KEMC,Highways,325.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-13,ASHFIELD COURT,7240639,Revenue,1MG20,Residential Care OP,5730.12
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-06-13,ASHFIELD COURT,7240639,Revenue,1MG20,Residential Care OP,1946.59
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-16,ASKEWS LIBRARY SERVICES LTD,7234031,Revenue,1EJ13,Stock Services,584.26
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-16,ASKEWS LIBRARY SERVICES LTD,7234033,Revenue,1EJ13,Stock Services,712.84
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-16,ASKEWS LIBRARY SERVICES LTD,7234036,Revenue,1EJ13,Stock Services,256.36
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-07,ASKEWS LIBRARY SERVICES LTD,7225195,Revenue,1EJ13,Stock Services,626.86
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-21,ASKEWS LIBRARY SERVICES LTD,7234037,Revenue,1EJ13,Stock Services,322.75
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-21,ASKEWS LIBRARY SERVICES LTD,7248705,Revenue,1EJ13,Stock Services,519.99
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-21,ASKEWS LIBRARY SERVICES LTD,7248706,Revenue,1EJ13,Stock Services,350.93
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-21,ASKEWS LIBRARY SERVICES LTD,7248709,Revenue,1EJ13,Stock Services,583.19
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-21,ASKEWS LIBRARY SERVICES LTD,7248712,Revenue,1EJ13,Stock Services,474.62
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-02,ASKEWS LIBRARY SERVICES LTD,7222116,Revenue,1EJ13,Stock Services,610.94
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-28,ASKEWS LIBRARY SERVICES LTD,7237563,Revenue,1EJ13,Stock Services,705.39
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-06-30,ASKEWS LIBRARY SERVICES LTD,7243514,Revenue,1EJ13,Stock Services,659.05
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-27,ASPINDEN WOOD CENTRE,7252229,Revenue,1MM20,Residential Care MH,2760.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-06-27,ASPINDEN WOOD CENTRE,7252229,Revenue,1MM20,Residential Care MH,495.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-06-06,ASPIRATIONS CARE LTD,7234620,Revenue,1MH50,Home Care PD,10993.92
HRA,HRA Property Maint,Revenue Expenditure,2017-06-19,ASTROFADE LTD,7228737,Revenue,1HBTC,Planned Tech Maintenance,580.00
Environment & Regeneration,E&R-Highway&Traffic Management,Revenue Expenditure,2017-06-27,ATG ACCESS,7154355,Revenue,1KE03,Unclassified Road Maintenance,4955.00
