Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-13,ACTIVE ARK,8414993,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-13,ACTIVE ARK,8414992,revenue,1MC02,Ind Sector Placements,19343.56
Resources,Financial Services,Revenue Expenditure,2021-09-10,AD WARRIOR LTD,8414016,revenue,1CF00,Payroll,1900
Resources,Democratic Services,Revenue Expenditure,2021-09-30,ADARE LTD,8424055,revenue,1FK03,Municipal Elections,5310.5
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-07,ADL BUILDERS NE LTD,8402912,revenue,1KE27,Bereavement Services Overhead,3145.22
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-09-17,ADT FIRE & SECURITY,8416977,revenue,1VH22,Temporary Accommodation Prem,342.37
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-01,ADVANCED WATER TECHNOLOGIES,8403683,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-01,ADVANCED WATER TECHNOLOGIES,8403683,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-03,ADVANTEX NETWORK SOLUTIONS LTD,8403685,revenue,1KVEE,Electrical Stand Alone Works,3300
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-10,AEBI SCHMIDT UK LTD,8407847,revenue,3KES1,Fleetmaster Stores Account,632.36
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-10,AEBI SCHMIDT UK LTD,8400799,revenue,3KES1,Fleetmaster Stores Account,1525.12
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-30,AEBI SCHMIDT UK LTD,8411361,revenue,3KES1,Fleetmaster Stores Account,666.35
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-15,AEBI SCHMIDT UK LTD,8409487,revenue,3KES1,Fleetmaster Stores Account,734.24
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-01,AEBI SCHMIDT UK LTD,8396803,revenue,3KES1,Fleetmaster Stores Account,1054.41
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-17,AEBI SCHMIDT UK LTD,8407851,revenue,3KES1,Fleetmaster Stores Account,1368.46
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-17,AEBI SCHMIDT UK LTD,8407850,revenue,3KES1,Fleetmaster Stores Account,413.27
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-17,AEBI SCHMIDT UK LTD,8407849,revenue,3KES1,Fleetmaster Stores Account,328.86
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-09-02,AEBI SCHMIDT UK LTD,8396694,revenue,3KES1,Fleetmaster Stores Account,560.87
Place,Development Management,Revenue Expenditure,2021-09-16,AECOM,8417015,revenue,1V030,Development Management,5472.36
Place,Development Management,Revenue Expenditure,2021-09-24,AECOM,8421886,revenue,1V030,Development Management,4002.37
Operations & Reg Services,Local Services,Revenue Expenditure,2021-09-24,AGROVISTA UK LTD,8421064,revenue,1KEFA,Grounds Maintenance,331.20
Operations & Reg Services,Local Services,Revenue Expenditure,2021-09-17,AGROVISTA UK LTD,8414814,revenue,1KEFA,Grounds Maintenance,833.60
Place,Transport,Revenue Expenditure,2021-09-02,AIMRANGE (N.E.) LTD,8395460,revenue,1V209,S.278 Developers Works,642
Place,Commercial Dev & Property,Revenue Expenditure,2021-09-09,AIR TECHNIQUE,8413490,revenue,1DR03,Grainger Market,980
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-08,AKW MEDI-CARE LTD,8407826,revenue,1KR12,DDA,273.44
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-10,AKW MEDI-CARE LTD,8414039,revenue,1KVWC,Minor Works Contracts,430.36
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-10,AKW MEDI-CARE LTD,8414040,revenue,1KVWC,Minor Works Contracts,681.41
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-10,AKW MEDI-CARE LTD,8414041,revenue,1KVWC,Minor Works Contracts,700.83
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-10,AKW MEDI-CARE LTD,8414042,revenue,1KVWC,Minor Works Contracts,542.2
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-22,AKW MEDI-CARE LTD,8407780,revenue,1KR12,DDA,4605.97
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-13,AKW MEDI-CARE LTD,8414416,revenue,1KVWC,Minor Works Contracts,977.13
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-13,AKW MEDI-CARE LTD,8414417,revenue,1KVWC,Minor Works Contracts,542.48
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-09,AKW MEDI-CARE LTD,8399937,revenue,1KVWC,Minor Works Contracts,681.41
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-09,AKW MEDI-CARE LTD,8399938,revenue,1KVWC,Minor Works Contracts,681.41
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-09,AKW MEDI-CARE LTD,8400191,revenue,1KVWC,Minor Works Contracts,483.7
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-09,AKW MEDI-CARE LTD,8400486,revenue,1KVWC,Minor Works Contracts,651.37
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-03,AKW MEDI-CARE LTD,8402216,revenue,1KR12,DDA,351.03
Resources,Democratic Services,Revenue Expenditure,2021-09-16,ALAN HILLARY EVENTS LTD,8416851,revenue,1FN01,Lord Mayors Secretariat,5109
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-10,ALARM SUPPLIES SCOTLAND LTD,8414084,revenue,1KJ42,Security Consultancy,558.44
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-10,ALARM SUPPLIES SCOTLAND LTD,8414081,revenue,1KJ42,Security Consultancy,264.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-10,ALARM SUPPLIES SCOTLAND LTD,8414085,revenue,1KJ42,Security Consultancy,1464
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-24,ALARM SUPPLIES SCOTLAND LTD,8414082,revenue,1KKU5,Civic Centre Control,1230
Place,Commercial Dev & Property,Revenue Expenditure,2021-09-24,ALARM SUPPLIES SCOTLAND LTD,8414080,revenue,1KKX1,Civic Centre Direct Costs,253
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALBANY HOUSE  (WHITLEY BAY),8415792,revenue,1MM20,Residential Care MH,2059.64
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-09-03,ALBANYOFFICE FURNITURESOLUTIONS,8404616,revenue,1VH26,Housing Advice Centre,289.00
Operations & Reg Services,Parking,Revenue Expenditure,2021-09-03,ALBANYOFFICE FURNITURESOLUTIONS,8404617,revenue,1V205,Car Parking Management,375
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-24,ALLAN COURT RESIDENTIAL HOME,8419451,revenue,1MG20,Residential Care OP,11081.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-24,ALLAN COURT RESIDENTIAL HOME,8419453,revenue,1MH20,Residential Care PD,791.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-24,ALLAN COURT RESIDENTIAL HOME,8419455,revenue,1MK10,Nursing Care LD,263.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-24,ALLAN COURT RESIDENTIAL HOME,8419452,revenue,1MM20,Residential Care MH,659.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-24,ALLAN COURT RESIDENTIAL HOME,8419454,revenue,1MM20,Residential Care MH,1385.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-01,ALLAN COURT RESIDENTIAL HOME,8403073,revenue,1MG20,Residential Care OP,11081.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-01,ALLAN COURT RESIDENTIAL HOME,8403068,revenue,1MH20,Residential Care PD,67.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-01,ALLAN COURT RESIDENTIAL HOME,8403068,revenue,1MK10,Nursing Care LD,22.49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-01,ALLAN COURT RESIDENTIAL HOME,8403068,revenue,1MM20,Residential Care MH,174.31
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MG10,Nursing Care OP,44459.63
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MG20,Residential Care OP,68266.09
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MK10,Nursing Care LD,6198.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MK20,Residential Care LD,-583.77
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MM10,Nursing Care MH,9757.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ALLAN COURT RESIDENTIAL HOME,8415851,revenue,1MG30,Deferred Payments-OP,2724.28
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-09-03,ALLIANCE DISPOSABLES LTD,8398207,revenue,1KFMH,Meals at Home,561.17
Resources,Financial Services,Revenue Expenditure,2021-09-30,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8416602,revenue,1CS00,Revs and Bens Staffing,1149.61
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-08,ALLIES GROUP LTD,8399465,revenue,1MC21,Fostering Unit,650
"Children, Education and Skills",Education,Revenue Expenditure,2021-09-09,ALLIES GROUP LTD,8413751,revenue,1EA15,Newcastle City Learning Main,630.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-09-03,AMARI PLASTICS PLC,8395672,revenue,1KVWC,Minor Works Contracts,2094.75
Resources,Human Resources,Revenue Expenditure,2021-09-24,AMPLIVOX LTD,8410440,revenue,1FP30,Occupational Health,349
Place,Major Projects,Capital Expenditure,2021-09-27,ANTHONY COLLINS SOLICITORS,8423410,Capital,2CAPI,Capital Investment,2420
"Children, Education and Skills",Education,Revenue Expenditure,2021-09-08,AON SOLUTIONS UK LTD,8400021,revenue,1E31G,BSF Phase 1,2330
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-15,APPLE TRANSCRIPTION LIMITED,8416481,revenue,1MD68,Legal Fees Care,329.94
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-28,APPLETON MANOR CARE HOME,8425182,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-09-28,APPLETON MANOR CARE HOME,8425182,revenue,1MG20,Residential Care OP,-966.28
HRA Expenditure,General Management,Revenue Expenditure,2021-09-01,APPOLLO GAS SERVICES,8394036,revenue,1HEHS,Housing Support,320.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415228,revenue,1MH60,Day Care PD,1610.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415228,revenue,1MK51,Home Care LD,240
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415229,revenue,1MK50,Supported Living LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415224,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415224,revenue,1MK60,Ind Day Care LD,660
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415199,revenue,1MK51,Home Care LD,224
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415199,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415216,revenue,1MK51,Home Care LD,60.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415216,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415217,revenue,1MK51,Home Care LD,240.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415217,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415218,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415205,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415203,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415214,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-13,ARCADEA,8415221,revenue,1MK60,Ind Day Care LD,595.68
Place,Transport,Revenue Expenditure,2021-09-24,ARCO LTD,8421595,revenue,1KELA,Traffic Sig General O/H,2623.09
Place,Transport,Revenue Expenditure,2021-09-24,ARMCON LTD,8414026,revenue,1KEMC,Highways,714.08
Place,Transport,Revenue Expenditure,2021-09-13,ARMCON LTD,8414027,revenue,1KEMC,Highways,346.88
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-23,ARNOLD CLARK,8407861,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-10,ARNOLD CLARK,8398014,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-10,ARNOLD CLARK,8398411,revenue,1KESY,Spot Hires,311.92
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-16,ARNOLD CLARK,8400813,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-22,ARNOLD CLARK,8404647,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-30,ARNOLD CLARK,8410239,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-24,ARNOLD CLARK,8407862,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-24,ARNOLD CLARK,8407863,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-24,ARNOLD CLARK,8409490,revenue,1KESY,Spot Hires,311.92
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-01,ARNOLD CLARK,8390623,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-01,ARNOLD CLARK,8393054,revenue,1KESY,Spot Hires,1292.39
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-09,ARNOLD CLARK,8398012,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-09,ARNOLD CLARK,8398013,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-03,ARNOLD CLARK,8393055,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-09-07,ARNOLD CLARK,8396699,revenue,1KESY,Spot Hires,316.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ARTEMIS DOMICILIARY CARE,8410912,revenue,1MG50,Home Care-Spot Purchased OP,55445.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ARTEMIS DOMICILIARY CARE,8410912,revenue,1MH50,Home Care PD,21647.21
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ARTEMIS DOMICILIARY CARE,8410912,revenue,1MK50,Supported Living LD,2020.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ARTEMIS DOMICILIARY CARE,8410912,revenue,1MM50,Home Care MH,1286.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-13,ARTEMIS SUPPORT,8414996,revenue,1MC02,Ind Sector Placements,17496
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-09-20,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8418208,revenue,1E20V,Mainstream Schools Top Ups,4659.48
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-09-21,ASHBROOKE SCHOOL,8419506,revenue,1E20A,SB Independent Schools,11541.01
Public Health Service,Public Health,Revenue Expenditure,2021-09-30,ASHCHEM PHARMACY LTD,8413204,revenue,1ML11,PH - Smoking & Tobacco,480.57
Public Health Service,Public Health,Revenue Expenditure,2021-09-30,ASHCHEM PHARMACY LTD,8426371,revenue,1ML11,PH - Smoking & Tobacco,438.90
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHFIELD COURT,8415793,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-09-14,ASHFIELD COURT,8415793,revenue,1MG20,Residential Care OP,-1464.16
"Children, Education and Skills",Education,Revenue Expenditure,2021-09-22,ASHMOLE MINICOACHES,8418398,revenue,1E212,Transport Special,917.82
"Children, Education and Skills",Education,Revenue Expenditure,2021-09-27,ASHMOLE MINICOACHES,8420339,revenue,1E212,Transport Special,1529.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHTON COURT CARE HOME,8415833,revenue,1MG10,Nursing Care OP,49204.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHTON COURT CARE HOME,8415833,revenue,1MG20,Residential Care OP,52740.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHTON COURT CARE HOME,8415833,revenue,1MH10,Nursing Care PD,750.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHTON COURT CARE HOME,8415833,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASHTON COURT CARE HOME,8415833,revenue,1MG30,Deferred Payments-OP,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ASHTON COURT CARE HOME,8410923,revenue,1MG20,Residential Care OP,6656.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-06,ASHTON COURT CARE HOME,8410922,revenue,1MG20,Residential Care OP,6144
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-09-10,ASKEWS LIBRARY SERVICES LTD,8409359,revenue,1EJ13,Stock Services,764.15
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-09-24,ASKEWS LIBRARY SERVICES LTD,8415910,revenue,1EJ13,Stock Services,365.41
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-09-03,ASKEWS LIBRARY SERVICES LTD,8398330,revenue,1EJ13,Stock Services,427.46
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-29,ASPECTS HOUSE,8425344,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-09-14,ASPEN COURT,8415831,revenue,1MG10,Nursing Care OP,7061.6
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-09-14,ASPEN COURT,8415831,revenue,1MG10,Nursing Care OP,-1607.24
Operations & Reg Services,Resilience Planning,Revenue Expenditure,2021-09-23,ASPLI SAFETY LTD,8410253,revenue,1D560,Resilience Planning,544.50
Public Health Service,Public Health,Revenue Expenditure,2021-09-10,ASSOCIATION OF DIRECTORS OF PUBLIC HEALT,8414199,revenue,1ML01,PH - Public Health Main,3600.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-09-09,ASTRYAN NE LTD,8413526,revenue,1MF01,16 Plus & Care Leavers,1408.00
