Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-26,ACTION FOR CHILDREN,8263294,revenue,1MB04,Childrens Standards Unit,3490.90
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-01,ACTIVE ARK,8241436,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-01,ACTIVE ARK,8241437,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-01,ACTIVE ARK,8241438,revenue,1MC02,Ind Sector Placements,28901.08
Resources,Democratic Services,Revenue Expenditure,2021-02-24,ADARE LTD,8261864,revenue,1FL01,Electoral Registration Unit,4120.68
Resources,Democratic Services,Revenue Expenditure,2021-02-19,ADARE LTD,8256310,revenue,1FL01,Electoral Registration Unit,8987.01
Resources,Democratic Services,Revenue Expenditure,2021-02-17,ADARE LTD,8240574,revenue,1FL01,Electoral Registration Unit,45080.66
Resources,Financial Services,Revenue Expenditure,2021-02-26,ADOBE SYSTEMS SOFTWARE IRELAND LTD,8262678,revenue,1CP60,Resources Comm & Procurement,4740
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-19,ADT FIRE & SECURITY,8257664,revenue,1DE49,i4- Quayside NEC,470.69
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-23,ADT FIRE & SECURITY,8260615,revenue,1DQ9Y,John Marley Centre,268.80
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-04,ADT FIRE & SECURITY,8244627,revenue,1DQ9Y,John Marley Centre,2867.93
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-24,ADULT SOCIAL WORK PARTNERSHIP,8261606,revenue,1MH20,Residential Care PD,700
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-12,ADVANCED CLEANING & MAINTENANCE LTD,8251697,revenue,1MG50,Home Care-Spot Purchased OP,2188.21
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-12,ADVANCED CLEANING & MAINTENANCE LTD,8251991,revenue,1MG50,Home Care-Spot Purchased OP,495.52
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-02-11,ADVANCED CLEANING & MAINTENANCE LTD,8250886,revenue,1MR90,TF Long Term Support,344.63
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-02-11,ADVANCED CLEANING & MAINTENANCE LTD,8250888,revenue,1MR90,TF Long Term Support,344.63
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-19,ADVANCED WATER TECHNOLOGIES,8257810,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-19,ADVANCED WATER TECHNOLOGIES,8257810,revenue,1KR8L,Wide District Heating,265.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-02-19,AEBI SCHMIDT UK LTD,8240085,revenue,3KES1,Fleetmaster Stores Account,833.46
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-02-05,AEBI SCHMIDT UK LTD,8223813,revenue,3KES1,Fleetmaster Stores Account,397.8
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-02-04,AEBI SCHMIDT UK LTD,8221576,revenue,3KES1,Fleetmaster Stores Account,346.12
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-02-03,AEBI SCHMIDT UK LTD,8223812,revenue,3KES1,Fleetmaster Stores Account,396.60
Place,Transport,Capital Expenditure,2021-02-26,AECOM,8260576,Capital,2CAPI,Capital Investment,13347.37
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-19,AFD SOFTWARE LTD,8257724,revenue,1EA15,Newcastle City Learning Main,2000.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-01,AIKEN FLOORING CONTRACTS LTD,8225233,revenue,1KVWC,Minor Works Contracts,25738.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-22,AIMRANGE (N.E.) LTD,8258966,revenue,1KR30,Standby,375
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-15,AIMRANGE (N.E.) LTD,8234860,revenue,1KR30,Standby,300.00
Place,Transport,Capital Expenditure,2021-02-15,AIMRANGE (N.E.) LTD,8252654,Capital,2CAPI,Capital Investment,2768
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-22,AKW MEDI-CARE LTD,8258766,revenue,1KR12,DDA,331.16
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-16,AKW MEDI-CARE LTD,8254610,revenue,1KR12,DDA,397.39
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-26,AKW MEDI-CARE LTD,8258118,revenue,1KR12,DDA,331.16
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-26,AKW MEDI-CARE LTD,8258119,revenue,1KR12,DDA,360.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-12,ALARM SUPPLIES SCOTLAND LTD,8238302,revenue,1KJ42,Security Consultancy,288.81
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-19,ALARM SUPPLIES SCOTLAND LTD,8238299,revenue,1KJ42,Security Consultancy,294.50
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-17,ALARM SUPPLIES SCOTLAND LTD,8238301,revenue,1KKX1,Civic Centre Direct Costs,492
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALBANY HOUSE  (WHITLEY BAY),8243038,revenue,1MM20,Residential Care MH,4119.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-16,ALEXANDRA HOUSE,8254805,revenue,1MG20,Residential Care OP,4424
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-02-16,ALEXANDRA HOUSE,8254805,revenue,1MG20,Residential Care OP,-1190.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MG10,Nursing Care OP,30027.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MG20,Residential Care OP,86570.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MH10,Nursing Care PD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MK10,Nursing Care LD,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MM10,Nursing Care MH,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ALLAN COURT RESIDENTIAL HOME,8243096,revenue,1MM20,Residential Care MH,10683.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-08,ALLAN COURT RESIDENTIAL HOME,8247461,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-08,ALLAN COURT RESIDENTIAL HOME,8247463,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-08,ALLAN COURT RESIDENTIAL HOME,8247460,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-08,ALLAN COURT RESIDENTIAL HOME,8247462,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-08,ALLAN COURT RESIDENTIAL HOME,8247464,revenue,1MM20,Residential Care MH,776.16
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-02-12,ALLIANCE DISPOSABLES LTD,8242987,revenue,1EEG1,Community Family Hub - West,276.82
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-10,ALLIANCE DISPOSABLES LTD,8249717,revenue,1KFMH,Meals at Home,560.27
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-10,ALLIANCE DISPOSABLES LTD,8219147,revenue,1KFP6,Walbottle Campus,252.39
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-10,ALLIANCE DISPOSABLES LTD,8249718,revenue,1KFS1,Walker Technology College,272.84
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-10,ALLIANCE DISPOSABLES LTD,8249714,revenue,1KFX2,School Meals Overhead,4058.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-02-04,ALPHA RECOVERY LTD,8221587,revenue,3KES1,Fleetmaster Stores Account,492
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-08,ALPHABIOLABS,8247492,revenue,1MD68,Legal Fees Care,338.5
Resources,Legal Services,Revenue Expenditure,2021-02-10,ANALYTICAL SERVICES INTERNATIONAL LTD,8250289,revenue,1FA51,Coroner,535.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-25,ANDTECH SYSTEMS,8262962,revenue,1KJ42,Security Consultancy,897
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-02-25,ANDTECH SYSTEMS,8262964,revenue,1KJ42,Security Consultancy,540
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-16,ANDTECH SYSTEMS,8253956,revenue,1KVWC,Minor Works Contracts,795
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-01,ANDTECH SYSTEMS,8241574,revenue,1KVWC,Minor Works Contracts,930.00
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-01,ANDTECH SYSTEMS,8240534,revenue,1KKX1,Civic Centre Direct Costs,6389
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-17,ANVIL ELECTRICAL TRAINING LTD,8251460,revenue,1KB06,Citybuild Training,425.00
Public Health Service,Public Health,Revenue Expenditure,2021-02-12,APEX ACOUSTICS LTD,8251045,revenue,1KL0F,Parklife Projects - Leisure,4900
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-15,APM CLEANING LTD,8252964,revenue,1MG50,Home Care-Spot Purchased OP,957
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-16,APPLETON MANOR CARE HOME,8254863,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-02-16,APPLETON MANOR CARE HOME,8254863,revenue,1MG20,Residential Care OP,-949.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-16,APPLETREE GRANGE,8254952,revenue,1MG20,Residential Care OP,2424
Place,Commercial Dev & Property,Revenue Expenditure,2021-02-01,APTUS FIT OUT LTD,8241826,revenue,1V606,The Core Building,7538.87
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263602,revenue,1MH50,Home Care PD,108
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263602,revenue,1MH60,Day Care PD,1158.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263589,revenue,1MK51,Home Care LD,108
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263589,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263593,revenue,1MK51,Home Care LD,116.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263593,revenue,1MK60,Ind Day Care LD,440
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263597,revenue,1MK51,Home Care LD,56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263597,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263590,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263592,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263594,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263595,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263596,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-26,ARCADEA,8263598,revenue,1MK60,Ind Day Care LD,992
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-03,ARCO LTD,8217062,revenue,1EJ37,Library Caretaker Services,625.24
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-03,ARCO LTD,8217061,revenue,1EJ37,Library Caretaker Services,1155.93
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-16,ARCO LTD,8252775,revenue,1KVWC,Minor Works Contracts,1466.64
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-02-23,ARMAH SWITCHGEAR LTD,8219163,revenue,1KVEE,Electrical Stand Alone Works,682
Place,Transport,Revenue Expenditure,2021-02-24,ARMCON LTD,8241576,revenue,1KEMC,Highways,1117.32
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-01,ARNFIELD CARE LTD,8241452,revenue,1MC02,Ind Sector Placements,14072.80
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-09,ARNOLD CLARK,8223831,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-09,ARNOLD CLARK,8223832,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-12,ARNOLD CLARK,8228574,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-23,ARNOLD CLARK,8239469,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-23,ARNOLD CLARK,8239470,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-25,ARNOLD CLARK,8240101,revenue,1KESY,Spot Hires,330.97
Operations & Reg Services,Operations,Revenue Expenditure,2021-02-26,ARNOLD CLARK,8241527,revenue,1KESY,Spot Hires,323.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-22,ARTEMIS DOMICILIARY CARE,8259055,revenue,1MG50,Home Care-Spot Purchased OP,47083.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-22,ARTEMIS DOMICILIARY CARE,8259055,revenue,1MH50,Home Care PD,1212.37
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-22,ARTEMIS DOMICILIARY CARE,8259055,revenue,1MK50,Supported Living LD,905.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-22,ARTEMIS DOMICILIARY CARE,8259055,revenue,1MM50,Home Care MH,222.04
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-02-08,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8246469,revenue,1E20V,Mainstream Schools Top Ups,3253
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-02-03,ASHBROOKE SCHOOL,8243879,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASHFIELD COURT,8243039,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-02-02,ASHFIELD COURT,8243039,revenue,1MG20,Residential Care OP,-1432.48
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-12,ASHMOLE MINICOACHES,8250932,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-22,ASHMOLE MINICOACHES,8254902,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-15,ASHMOLE MINICOACHES,8252746,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-01,ASHMOLE MINICOACHES,8239238,revenue,1E212,Transport Special,1529.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASHTON COURT CARE HOME,8243078,revenue,1MG10,Nursing Care OP,41766.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASHTON COURT CARE HOME,8243078,revenue,1MG20,Residential Care OP,55289.82
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASHTON COURT CARE HOME,8243078,revenue,1MH10,Nursing Care PD,22877.1
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASHTON COURT CARE HOME,8243078,revenue,1MH20,Residential Care PD,2670.88
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-09,ASKEWS LIBRARY SERVICES LTD,8243717,revenue,1EJ13,Stock Services,660.19
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-09,ASKEWS LIBRARY SERVICES LTD,8243718,revenue,1EJ13,Stock Services,520.27
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-09,ASKEWS LIBRARY SERVICES LTD,8245519,revenue,1EJ13,Stock Services,350.42
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-05,ASKEWS LIBRARY SERVICES LTD,8243715,revenue,1EJ13,Stock Services,668.4
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-05,ASKEWS LIBRARY SERVICES LTD,8243716,revenue,1EJ13,Stock Services,365.69
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261578,revenue,1EJ13,Stock Services,474.42
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261579,revenue,1EJ13,Stock Services,451.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261580,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261581,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261582,revenue,1EJ13,Stock Services,446.49
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261583,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261584,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261585,revenue,1EJ13,Stock Services,479.5
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261586,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261587,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261588,revenue,1EJ13,Stock Services,451
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261590,revenue,1EJ13,Stock Services,451.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261591,revenue,1EJ13,Stock Services,451.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261592,revenue,1EJ13,Stock Services,423
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261593,revenue,1EJ13,Stock Services,451.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261594,revenue,1EJ13,Stock Services,479.50
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261595,revenue,1EJ13,Stock Services,423
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261596,revenue,1EJ13,Stock Services,423
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-02-26,ASKEWS LIBRARY SERVICES LTD,8261597,revenue,1EJ13,Stock Services,451
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-16,ASPECTS HOUSE,8254957,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-02-02,ASPEN COURT,8243076,revenue,1MG10,Nursing Care OP,3383.68
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-02-02,ASPEN COURT,8243076,revenue,1MG10,Nursing Care OP,-699.40
Resources,ICT,Revenue Expenditure,2021-02-03,ASPIRE TECHNOLOGY SOLUTIONS LTD,8243622,revenue,1CX50,Technical Refresh,372.5
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-02-05,ATHA DEVELOPMENT NO 2 LTD,8245508,revenue,1MF01,16+ Team (YP),2416.66
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-02-19,ATKINSON ROAD PRIMARY ACADEMY,8257855,revenue,1EEP5,2Yr Old Learning & Childcare,851.40
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-02-19,ATKINSON ROAD PRIMARY ACADEMY,8257855,revenue,1E201,ISB PVI Nurseries,8960.54
"Children, Education and Skills",Education,Revenue Expenditure,2021-02-18,AURA (NCLE) PROJECT COMPANY LTD,8239674,revenue,1E31G,BSF Phase 1,565.44
