Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ABBEYFIELD THE GROVE,8266283,revenue,1MG20,Residential Care OP,8680.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-10,ABBEYFIELD THE GROVE,8271726,revenue,1MR07,COVID19 Infection Control Fund,8274
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ABBEYMOOR,8297933,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ABBEYMOOR,8266292,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ABBEYMOOR LIFEWAYS,8297977,revenue,1MH10,Nursing Care PD,24824.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ABBEYMOOR LIFEWAYS,8297977,revenue,1MM10,Nursing Care MH,4554.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ABBEYMOOR LIFEWAYS,8266332,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ABBEYMOOR LIFEWAYS,8266332,revenue,1MM10,Nursing Care MH,4970.64
Resources,ICT,Revenue Expenditure,2021-03-30,ABM CRITICAL SOLUTIONS,8294720,revenue,1CX50,Technical Refresh,1450.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-31,ABSOLUTE QUALITY CARE,8299295,revenue,1MR13,COVID 19 Workforce Capacity,1433.61
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8290804,revenue,1MG50,Home Care-Spot Purchased OP,21077.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8290804,revenue,1MH50,Home Care PD,5570.87
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8290804,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8290804,revenue,1MM50,Home Care MH,452.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8290764,revenue,1MK50,Supported Living LD,9246.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ABSOLUTE QUALITY CARE,8281202,revenue,1MR13,COVID 19 Workforce Capacity,3345.09
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-30,ACADEMY GEOMATICS LTD,8269961,revenue,1DW21,Shepherd Walker Agreement,1305
Resources,Financial Services,Revenue Expenditure,2021-03-16,ACCESS INDEPENDENT,8280894,revenue,1CS00,Revs and Bens Staffing,272.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-16,ACCOUNTABILITY,8281698,revenue,1MH40,Direct Payments PD,2782
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-01,ACE EDUCATION TRAINING LLP,8264724,revenue,1MB26,Complaints&Customer Relations,350.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-26,ACORN DAIRY,8294056,revenue,1KFX2,School Meals Overhead,3363.50
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-17,ACP,8287319,revenue,1KESW,Fleet & Maintce Internal SLA,3770.1
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-04,ACP,8267698,revenue,1KESW,Fleet & Maintce Internal SLA,3770.10
Resources,Business Management,Revenue Expenditure,2021-03-31,ACP,8294058,revenue,1KSCD,External Vehicle Tracking,425.57
Resources,Business Management,Revenue Expenditure,2021-03-17,ACP,8287319,revenue,1KSCD,External Vehicle Tracking,1426.7
Resources,Business Management,Revenue Expenditure,2021-03-04,ACP,8267698,revenue,1KSCD,External Vehicle Tracking,1426.70
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-12,ACROL AIR CONDITIONING CO LTD,8273357,revenue,1KVEM,Mechanical Stand Alone Works,666.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-29,ACTION FOR CHILDREN,8296204,revenue,1MC13,Post 18 Staying Put,2752.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-01,ACTION FOR CHILDREN,8265109,revenue,1MC13,Post 18 Staying Put,4194.53
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-01,ACTION FOR CHILDREN,8265109,revenue,1MC22,IND Sector Foster Carer Costs,-3397.14
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-03-12,ACTION FOR CHILDREN,8257541,revenue,1EEG1,Community Family Hub - West,1950
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2021-03-23,ACTION FOR CHILDREN,8292167,revenue,1EEK1,Community Family Hub - Central,2080
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-03-23,ACTION FOUNDATION,8292202,revenue,1VH39,Rapid Rehousing Pathway/RSI,62294.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-19,ADELPHI HOTEL,8288921,revenue,1MN30,Asylum Seekers Adults,1900.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-23,ADELPHI HOTEL,8292233,revenue,1MN30,Asylum Seekers Adults,945.00
HRA Expenditure,Special Services,Revenue Expenditure,2021-03-23,ADL BUILDERS NE LTD,8266073,revenue,1HP01,Comm. Centres - Citywide,1010
HRA Income,Other Rents,Revenue Expenditure,2021-03-04,ADL BUILDERS NE LTD,8256295,revenue,1H5A2,Housing Shops Net Rent,525
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-02,ADL BUILDERS NE LTD,8261681,revenue,1DE46,i2- Byker NEC,495.85
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-02,ADL BUILDERS NE LTD,8261680,revenue,1DT10,Riversdales Court Ind Est,2350
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-02,ADL BUILDERS NE LTD,8261679,revenue,1DV03,Old Eldon Square,996.74
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-04,ADL BUILDERS NE LTD,8256294,revenue,1DR03,Grainger Market,773.22
Place,Commercial Dev & Property,Revenue Expenditure,2021-03-05,ADL BUILDERS NE LTD,8256296,revenue,1V075,Guildhall,450.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-15,ADS LTD,8275130,revenue,1KVWC,Minor Works Contracts,10786.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-10,ADVANCED CLEANING & MAINTENANCE LTD,8271825,revenue,1MM01,Assess & Care Management MH,390.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ADVANCED CLEANING & MAINTENANCE LTD,8290493,revenue,1MG50,Home Care-Spot Purchased OP,1226.01
Resources,ICT,Revenue Expenditure,2021-03-03,ADVANCED POWER TECHNOLOGY,8262829,revenue,1CX50,Technical Refresh,268
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-31,ADVANCED WATER TECHNOLOGIES,8293912,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-31,ADVANCED WATER TECHNOLOGIES,8293912,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-25,ADVANCED WATER TECHNOLOGIES,8274765,revenue,1KR05,District Heating,475
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-31,AEBI SCHMIDT UK LTD,8267471,revenue,3KES1,Fleetmaster Stores Account,521.16
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-31,AEBI SCHMIDT UK LTD,8273172,revenue,3KES1,Fleetmaster Stores Account,913.41
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-24,AEBI SCHMIDT UK LTD,8267949,revenue,3KES1,Fleetmaster Stores Account,543.08
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-04,AEBI SCHMIDT UK LTD,8249158,revenue,3KES1,Fleetmaster Stores Account,529.37
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-05,AEBI SCHMIDT UK LTD,8249159,revenue,3KES1,Fleetmaster Stores Account,621.46
Place,Transport,Capital Expenditure,2021-03-11,AECOM,8267742,Capital,2CAPI,Capital Investment,34949.15
Place,Transport,Revenue Expenditure,2021-03-01,AGD SYSTEMS LTD,8264653,revenue,1KELA,Traffic Sig General O/H,3685
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,AIM PROJECT,8266195,revenue,1MR64,CSC Training,2768.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-12,AIM PROJECT,8266194,revenue,1MR64,CSC Training,2780.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-29,AIRTECH,8296892,revenue,1KR01,Responsive Maintenance,12582
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-19,AJ PRODUCTS UK LTD,8262539,revenue,1KEWC,Condercum Road Depot,15000.75
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-11,AKW MEDI-CARE LTD,8268549,revenue,1KR12,DDA,1678.1
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-10,AKW MEDI-CARE LTD,8271604,revenue,1KR12,DDA,3516.96
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-12,AKW MEDI-CARE LTD,8268609,revenue,1KR12,DDA,1593.31
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-12,AKW MEDI-CARE LTD,8268608,revenue,1KR12,DDA,2066.53
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-22,AKW MEDI-CARE LTD,8290389,revenue,1KR12,DDA,529.85
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-03-16,AKW MEDI-CARE LTD,8238441,revenue,1KVWC,Minor Works Contracts,413.96
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-25,ALARM SUPPLIES SCOTLAND LTD,8262939,revenue,1KJ42,Security Consultancy,2614.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALBANY HOUSE  (WHITLEY BAY),8297934,revenue,1MM20,Residential Care MH,2059.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALBANY HOUSE  (WHITLEY BAY),8266293,revenue,1MM20,Residential Care MH,1838.96
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-03-24,ALEXANDER BLAST CLEANING & PAINTING LTD,8292147,revenue,1MW02,Nature's Landscape,260.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-16,ALEXANDRA HOUSE,8280918,revenue,1MG20,Residential Care OP,4424
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-03-16,ALEXANDRA HOUSE,8280918,revenue,1MG20,Residential Care OP,-1190.80
Resources,Business Management,Revenue Expenditure,2021-03-10,ALIGNED ASSETS LTD,8269482,revenue,1KS02,Business Management,16540.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-31,ALLAN COURT RESIDENTIAL HOME,8299126,revenue,1MR13,COVID 19 Workforce Capacity,9026.58
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298002,revenue,1MG10,Nursing Care OP,1286.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MG10,Nursing Care OP,42526.61
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MG20,Residential Care OP,66157.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MH10,Nursing Care PD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MK10,Nursing Care LD,6813.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MM10,Nursing Care MH,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298003,revenue,1MM20,Residential Care MH,10683.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298001,revenue,1MG10,Nursing Care OP,656.86
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ALLAN COURT RESIDENTIAL HOME,8298001,revenue,1MG20,Residential Care OP,2003.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MG10,Nursing Care OP,31124.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MG20,Residential Care OP,87008.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MH10,Nursing Care PD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MK10,Nursing Care LD,11568.77
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MK20,Residential Care LD,381.55
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MM10,Nursing Care MH,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ALLAN COURT RESIDENTIAL HOME,8266351,revenue,1MM20,Residential Care MH,10683.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-18,ALLAN COURT RESIDENTIAL HOME,8271999,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-18,ALLAN COURT RESIDENTIAL HOME,8271997,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-18,ALLAN COURT RESIDENTIAL HOME,8271995,revenue,1MM20,Residential Care MH,646.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-18,ALLAN COURT RESIDENTIAL HOME,8271996,revenue,1MM20,Residential Care MH,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-18,ALLAN COURT RESIDENTIAL HOME,8271998,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-10,ALLAN COURT RESIDENTIAL HOME,8271695,revenue,1MR07,COVID19 Infection Control Fund,15513.75
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-23,ALLIANCE DISPOSABLES LTD,8289886,revenue,1KFMH,Meals at Home,503.13
Resources,Financial Services,Revenue Expenditure,2021-03-02,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8263011,revenue,1CR01,Revs and Bens Supp&Svs,559.55
Resources,Financial Services,Revenue Expenditure,2021-03-25,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8272728,revenue,1CR01,Revs and Bens Supp&Svs,543.82
Operations & Reg Services,Parking,Revenue Expenditure,2021-03-08,ALPHA HOUSE LTD,8224308,revenue,1V204,Car Parking Infrastructure,463.20
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-03-03,ALPHA RECOVERY LTD,8247523,revenue,3KES1,Fleetmaster Stores Account,340.00
Operations & Reg Services,Parking,Revenue Expenditure,2021-03-01,ALTONAIDS MOBILITY,8264475,revenue,1V206,Shop Mobility,351
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-19,ANDTECH SYSTEMS,8262505,revenue,1MC41,Bedeburn Short Break Unit,260
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-04,ANDTECH SYSTEMS,8267687,revenue,1KJ42,Security Consultancy,950
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-05,ANDTECH SYSTEMS,8267677,revenue,1KJ42,Security Consultancy,350
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-05,ANDTECH SYSTEMS,8267681,revenue,1KJ42,Security Consultancy,548.36
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-03-05,ANDTECH SYSTEMS,8267682,revenue,1KJ42,Security Consultancy,824.00
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-19,ANDTECH SYSTEMS,8262501,revenue,1KEWC,Condercum Road Depot,415
Public Health Service,Public Health,Revenue Expenditure,2021-03-19,ANS GROUP LTD,8289707,revenue,1MR95,PH - COVID-19 Test and Trace,2500.00
Public Health Service,Public Health,Revenue Expenditure,2021-03-19,ANS GROUP LTD,8289706,revenue,1MR95,PH - COVID-19 Test and Trace,7500
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-16,APPLETON MANOR CARE HOME,8281102,revenue,1MG20,Residential Care OP,2332.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-03-16,APPLETON MANOR CARE HOME,8281102,revenue,1MG20,Residential Care OP,-949.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-16,APPLETREE GRANGE,8280994,revenue,1MG20,Residential Care OP,2424
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294830,revenue,1MK51,Home Care LD,56.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294830,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294822,revenue,1MK51,Home Care LD,116
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294822,revenue,1MK60,Ind Day Care LD,440.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294832,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294827,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294821,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294829,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294834,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294828,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294833,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-25,ARCADEA,8294852,revenue,1MK60,Ind Day Care LD,992
Place,Transport,Revenue Expenditure,2021-03-19,ARCO PROFESSIONAL SAFETY SERVICES,8289800,revenue,1KEMC,Highways,650
Place,Transport,Revenue Expenditure,2021-03-19,ARCO PROFESSIONAL SAFETY SERVICES,8289816,revenue,1KEMC,Highways,650.00
Place,Transport,Revenue Expenditure,2021-03-05,ARCO PROFESSIONAL SAFETY SERVICES,8268123,revenue,1KEMC,Highways,650.00
Place,Transport,Revenue Expenditure,2021-03-05,ARCO PROFESSIONAL SAFETY SERVICES,8268125,revenue,1KEMC,Highways,650.00
Place,Transport,Revenue Expenditure,2021-03-05,ARCO PROFESSIONAL SAFETY SERVICES,8268126,revenue,1KEMC,Highways,650.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-29,ARNFIELD CARE LTD,8296232,revenue,1MC02,Ind Sector Placements,14072.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-01,ARNFIELD CARE LTD,8265140,revenue,1MC02,Ind Sector Placements,14072.8
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-26,ARNOLD CLARK,8268159,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-11,ARNOLD CLARK,8252533,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-25,ARNOLD CLARK,8268156,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-24,ARNOLD CLARK,8264819,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-09,ARNOLD CLARK,8250215,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-09,ARNOLD CLARK,8250216,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-12,ARNOLD CLARK,8265077,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-23,ARNOLD CLARK,8264817,revenue,1KESY,Spot Hires,316.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-31,ARTEMIS DOMICILIARY CARE,8299294,revenue,1MR13,COVID 19 Workforce Capacity,1187.85
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ARTEMIS DOMICILIARY CARE,8290837,revenue,1MG50,Home Care-Spot Purchased OP,44503.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ARTEMIS DOMICILIARY CARE,8290837,revenue,1MH50,Home Care PD,6418.93
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ARTEMIS DOMICILIARY CARE,8290837,revenue,1MK50,Supported Living LD,905.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ARTEMIS DOMICILIARY CARE,8290837,revenue,1MM50,Home Care MH,222.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-22,ARTEMIS DOMICILIARY CARE,8273712,revenue,1MR13,COVID 19 Workforce Capacity,2771.65
"Children, Education and Skills",Education,Revenue Expenditure,2021-03-18,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8288890,revenue,1E791,Kaleidrascope,3000
Public Health Service,Public Health,Revenue Expenditure,2021-03-15,ASDA STORES LIMITED,8274977,revenue,1ML11,PH - Smoking & Tobacco,475.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-26,ASDAN LTD,8295538,revenue,1MC17,St Francis,600
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-03-30,ASDAN LTD,8298211,revenue,1MC17,St Francis,2607.25
Resources,Financial Services,Revenue Expenditure,2021-03-17,ASH INFORMATION SYSTEMS LTD,8287322,revenue,1CS14,Revs & Bens Small Grants,3000.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-03-11,ASHBROOKE SCHOOL,8272881,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-30,ASHFIELD COURT,8297935,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-03-02,ASHFIELD COURT,8266294,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-03-30,ASHFIELD COURT,8297935,revenue,1MG20,Residential Care OP,-1525.23
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-03-02,ASHFIELD COURT,8266294,revenue,1MG20,Residential Care OP,-1432.48
"Children, Education and Skills",Education,Revenue Expenditure,2021-03-08,ASHMOLE MINICOACHES,8266055,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-03-18,ASHMOLE MINICOACHES,8287292,revenue,1E212,Transport Special,7342.56
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-30,ASHTEAD PLANT HIRE CO LTD,8273171,revenue,1KESY,Spot Hires,429.8
Operations & Reg Services,Operations,Revenue Expenditure,2021-03-02,ASHTEAD PLANT HIRE CO LTD,8265050,revenue,1KESY,Spot Hires,274.89
