Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-11-20,AEBI SCHMIDT UK LTD,8165325,revenue,3KES1,Fleetmaster Stores Account,301.40
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-11-18,AEBI SCHMIDT UK LTD,8180490,revenue,3KES1,Fleetmaster Stores Account,329.04
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-11-04,AEBI SCHMIDT UK LTD,8154687,revenue,3KES1,Fleetmaster Stores Account,948.18
Place,Transport,Capital Expenditure,2020-11-30,AECOM,8189856,Capital,2CAPI,Capital Investment,5393.77
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-09,AIR TECHNIQUE,8166635,revenue,1KVEM,Mechanical Stand Alone Works,3340
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-05,AKW MEDI-CARE LTD,8156916,revenue,1KVWC,Minor Works Contracts,975.77
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-05,AKW MEDI-CARE LTD,8156922,revenue,1KVWC,Minor Works Contracts,521.4
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-25,AKW MEDI-CARE LTD,8184618,revenue,1KVWC,Minor Works Contracts,1762.5
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-26,ALARM SUPPLIES SCOTLAND LTD,8169084,revenue,1KKU5,Civic Centre Control,5265.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-13,ALARM SUPPLIES SCOTLAND LTD,8169082,revenue,1KJ42,Security Consultancy,2718.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-13,ALARM SUPPLIES SCOTLAND LTD,8169083,revenue,1KJ42,Security Consultancy,3479.75
Place,Commercial Dev & Property,Revenue Expenditure,2020-11-03,ALARM SUPPLIES SCOTLAND LTD,8153901,revenue,1KKX1,Civic Centre Direct Costs,253.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALBANY HOUSE  (WHITLEY BAY),8175688,revenue,1MM20,Residential Care MH,4119.28
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-12,ALBANYOFFICE FURNITURESOLUTIONS,8166297,revenue,1KVWC,Minor Works Contracts,575
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-24,ALEXANDRA HOUSE,8186406,revenue,1MG20,Residential Care OP,4424
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-11-24,ALEXANDRA HOUSE,8186406,revenue,1MG20,Residential Care OP,-1190.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-27,ALLAN COURT RESIDENTIAL HOME,8181325,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-27,ALLAN COURT RESIDENTIAL HOME,8181323,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-27,ALLAN COURT RESIDENTIAL HOME,8181321,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-27,ALLAN COURT RESIDENTIAL HOME,8181322,revenue,1MM20,Residential Care MH,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-27,ALLAN COURT RESIDENTIAL HOME,8181324,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MG10,Nursing Care OP,44973.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MG20,Residential Care OP,76413.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MH10,Nursing Care PD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MK10,Nursing Care LD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MM10,Nursing Care MH,5191.53
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ALLAN COURT RESIDENTIAL HOME,8175744,revenue,1MM20,Residential Care MH,13354.40
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-11-09,ALLIANCE DISPOSABLES LTD,8174968,revenue,1MW03,Foodworks Enterprise,308.18
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8176256,revenue,1EEG1,Community Family Hub - West,303.6
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-11-13,ALLIANCE DISPOSABLES LTD,8176261,revenue,1EEG1,Community Family Hub - West,358.5
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-03,ALLIANCE DISPOSABLES LTD,8167654,revenue,1KFWC,Welford Day Centre,261.39
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-02,ALLIANCE DISPOSABLES LTD,8163607,revenue,1KFR6,Benfield Comp,426.68
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8165540,revenue,1KFS1,Walker Technology College,611.52
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8176257,revenue,1KFWC,Welford Day Centre,352.12
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8176231,revenue,1KFX2,School Meals Overhead,390.6
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8176223,revenue,1KFX2,School Meals Overhead,252.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-10,ALLIANCE DISPOSABLES LTD,8176222,revenue,1KFX2,School Meals Overhead,5799.20
Place,Commercial Dev & Property,Revenue Expenditure,2020-11-02,ALLIANCE DISPOSABLES LTD,8009955,revenue,1KKX1,Civic Centre Direct Costs,651
Resources,Financial Services,Revenue Expenditure,2020-11-23,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8184156,revenue,1CR01,Revs and Bens Supp&Svs,881.62
Resources,Financial Services,Revenue Expenditure,2020-11-02,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8162953,revenue,1CR01,Revs and Bens Supp&Svs,740.69
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-25,ALMET SHEETMETAL FABRICATION LTD,8185405,revenue,1KR05,District Heating,1376.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-11-20,ALPHABIOLABS,8184767,revenue,1MD68,Legal Fees Care,593
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-11-24,ALPHABIOLABS,8186371,revenue,1MD68,Legal Fees Care,338
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2020-11-25,AMARI PLASTICS PLC,8184702,revenue,1D525,Liquor Licensing,1536
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-11-27,AMARI PLASTICS PLC,8172842,revenue,3KES1,Fleetmaster Stores Account,1280
Place,Transport,Revenue Expenditure,2020-11-06,AMARI PLASTICS PLC,8166258,revenue,1KEMC,Highways,256
Resources,Human Resources,Revenue Expenditure,2020-11-12,AMPLIVOX LTD,8178347,revenue,1FP30,Occupational Health,259.76
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-26,ANDTECH SYSTEMS,8188730,revenue,1KJ42,Security Consultancy,360.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-13,ANDTECH SYSTEMS,8179357,revenue,1KJ42,Security Consultancy,264.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-30,ANDTECH SYSTEMS,8190727,revenue,1KJ42,Security Consultancy,5675.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-11-30,ANDTECH SYSTEMS,8190730,revenue,1KJ42,Security Consultancy,990.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-09,ANGUS AIR LTD,8162349,revenue,1KVEM,Mechanical Stand Alone Works,296.67
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-11-12,APOK BUILDING SERVICES LTD,8178618,revenue,1KVWC,Minor Works Contracts,15061.21
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-24,APPLEBY CARE HOME,8186413,revenue,1MG10,Nursing Care OP,3041.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-24,APPLETON MANOR CARE HOME,8186507,revenue,1MG20,Residential Care OP,2332.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-11-24,APPLETON MANOR CARE HOME,8186507,revenue,1MG20,Residential Care OP,-949.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-24,APPLETREE GRANGE,8186483,revenue,1MG20,Residential Care OP,2424
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-11-09,APPLIED CARE AND DEVELOPMENT LTD,8174942,revenue,1MC02,Ind Sector Placements,19000
Place,Transport,Revenue Expenditure,2020-11-03,AQUEOUS 1ST KWICK FLOW LTD,8168092,revenue,1KEMC,Highways,662
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173732,revenue,1MH60,Day Care PD,1158
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173696,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173745,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173740,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173690,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173692,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173734,revenue,1MK60,Ind Day Care LD,260.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173747,revenue,1MK60,Ind Day Care LD,992
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173693,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173731,revenue,1MK60,Ind Day Care LD,440
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173695,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-06,ARCADEA,8173737,revenue,1MK60,Ind Day Care LD,397.12
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-30,ARCO LTD,8178102,revenue,1V560,Building Control Trading,1412.52
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-11-26,ARMADILLO SYSTEMS,8188892,revenue,1EJ20,City Library and Hub,1600.00
Place,Transport,Revenue Expenditure,2020-11-27,ARMCON LTD,8189847,revenue,1KEMC,Highways,850
Place,Transport,Revenue Expenditure,2020-11-27,ARMCON LTD,8189848,revenue,1KEMC,Highways,360.59
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-11-09,ARNFIELD CARE LTD,8174931,revenue,1MC02,Ind Sector Placements,18130.64
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-17,ARNOLD CLARK,8161782,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-17,ARNOLD CLARK,8161783,revenue,1KESY,Spot Hires,323.4
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-03,ARNOLD CLARK,8151200,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-03,ARNOLD CLARK,8151201,revenue,1KESY,Spot Hires,323.4
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-06,ARNOLD CLARK,8155999,revenue,1KESY,Spot Hires,323.40
Operations & Reg Services,Operations,Revenue Expenditure,2020-11-20,ARNOLD CLARK,8165340,revenue,1KESY,Spot Hires,323.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-12,ARTEMIS DOMICILIARY CARE,8178317,revenue,1MR07,COVID19 Infection Control Fund,7104.49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-03,ARTEMIS DOMICILIARY CARE,8168965,revenue,1MG50,Home Care-Spot Purchased OP,33829.71
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-03,ARTEMIS DOMICILIARY CARE,8168965,revenue,1MH50,Home Care PD,2361.94
Place,Transport,Revenue Expenditure,2020-11-26,ARTIS CONSULTING LTD,8188736,revenue,1KEMC,Highways,2535
Place,Transport,Revenue Expenditure,2020-11-27,ASA,8189946,revenue,1KEAV,Flood Management,340.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-11-04,ASHBROOKE SCHOOL,8172607,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ASHFIELD COURT,8175689,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-11-10,ASHFIELD COURT,8175689,revenue,1MG20,Residential Care OP,-1432.48
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-17,ASHMOLE MINICOACHES,8176277,revenue,1E212,Transport Special,1429.70
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-02,ASHMOLE MINICOACHES,8162900,revenue,1E212,Transport Special,1405
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-24,ASHMOLE MINICOACHES,8185494,revenue,1E212,Transport Special,1529.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ASHTON COURT CARE HOME,8175727,revenue,1MG10,Nursing Care OP,68613.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ASHTON COURT CARE HOME,8175727,revenue,1MG20,Residential Care OP,53340.20
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ASHTON COURT CARE HOME,8175727,revenue,1MH20,Residential Care PD,2670.88
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-11-26,ASKEWS LIBRARY SERVICES LTD,8188869,revenue,1EJ13,Stock Services,819.57
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-11-13,ASKEWS LIBRARY SERVICES LTD,8165996,revenue,1EJ13,Stock Services,907.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-24,ASPECTS HOUSE,8186488,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-11-10,ASPEN COURT,8175725,revenue,1MG10,Nursing Care OP,3383.68
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-11-10,ASPEN COURT,8175725,revenue,1MG10,Nursing Care OP,-699.4
Place,Transport,Capital Expenditure,2020-11-20,ATKINS LTD,8136861,Capital,2N401,Capital General,6560
Place,Transport,Capital Expenditure,2020-11-20,ATKINS LTD,8184630,Capital,2N401,Capital General,3120
Place,Transport,Capital Expenditure,2020-11-20,ATKINS LTD,8184631,Capital,2N401,Capital General,2495.52
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-11-06,ATKINSON ROAD PRIMARY ACADEMY,8174073,revenue,1EEP5,2Yr Old Learning & Childcare,-871.20
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-11-06,ATKINSON ROAD PRIMARY ACADEMY,8174073,revenue,1E201,ISB PVI Nurseries,9978.07
Place,Fairer Housing Unit,Revenue Income,2020-11-09,AUBREY CORNFOOT,8175012,revenue,1VH09,Care & Repair Newcastle,476.19
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-27,AURA (NCLE) PROJECT COMPANY LTD,8173302,revenue,1E31G,BSF Phase 1,1160818.96
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-06,AURA (NCLE) PROJECT COMPANY LTD,8173707,revenue,1E31G,BSF Phase 1,18381.84
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-06,AURA (NCLE) PROJECT COMPANY LTD,8173706,revenue,1E31G,BSF Phase 1,335.12
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-02,AURA (NCLE) PROJECT COMPANY LTD,8152034,revenue,1E31G,BSF Phase 1,13049.96
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-02,AURA (NCLE) PROJECT COMPANY LTD,8152028,revenue,1E31G,BSF Phase 1,1750
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-02,AURA (NCLE) PROJECT COMPANY LTD,8152030,revenue,1E31G,BSF Phase 1,1140.00
"Children, Education and Skills",Education,Revenue Expenditure,2020-11-02,AURA (NCLE) PROJECT COMPANY LTD,8152029,revenue,1E31G,BSF Phase 1,3600.00
