Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-07-15,AEBI SCHMIDT UK LTD,8639749,revenue,3KES1,City Transport Stock,736.31
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-07-14,AEBI SCHMIDT UK LTD,8638287,revenue,3KES1,City Transport Stock,271.22
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-07-14,AEBI SCHMIDT UK LTD,8638286,revenue,3KES1,City Transport Stock,324.38
Place,Development Management,Revenue Expenditure,2022-07-06,AECOM,8636272,revenue,1V030,Development Management,1299.30
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-06,AGE UK GATESHEAD LTD,8646335,revenue,1MG97,Carers VCS,3688.23
Place,Fairer Housing Unit,Revenue Expenditure,2022-07-08,AGGREKO UK LTD,8631911,revenue,1VH07,Byker Trust Heating Costs,1626.24
Operations & Reg Services,Local Services,Revenue Expenditure,2022-07-27,AGROVISTA UK LTD,8659675,revenue,1KEFA,Grounds Maintenance,695.68
Operations & Reg Services,Local Services,Revenue Expenditure,2022-07-01,AGROVISTA UK LTD,8561254,revenue,1KEFA,Grounds Maintenance,1473.6
Operations & Reg Services,Local Services,Revenue Expenditure,2022-07-26,AGROVISTA UK LTD,8647105,revenue,1KEFA,Grounds Maintenance,695.68
General Fund Capital,General Fund Capital,Capital Expenditure,2022-07-12,AIMRANGE (N.E.) LTD,8650107,Capital,2CAPI,Capital Investment,10136.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-28,AKW MEDI-CARE LTD,8660404,revenue,1KR12,DDA,274.83
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-28,AKW MEDI-CARE LTD,8660126,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-26,AKW MEDI-CARE LTD,8647934,revenue,1KR12,DDA,270.42
Place,Fairer Housing Unit,Revenue Expenditure,2022-07-29,ALAN HILLARY EVENTS LTD,8656113,revenue,1DF55,Special Events,7205
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-01,ALARM SUPPLIES SCOTLAND LTD,8621303,revenue,1KJ42,Security Consultancy,741
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALBANY HOUSE  (WHITLEY BAY),8654172,revenue,1MM20,Residential Care MH,2104.12
Place,Commercial Dev & Property,Revenue Expenditure,2022-07-14,ALBANYOFFICE FURNITURESOLUTIONS,8651514,revenue,1DTS1,I&D Property Services,843.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MG10,Nursing Care OP,51225.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MG20,Residential Care OP,57366.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MH10,Nursing Care PD,4047.43
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MK10,Nursing Care LD,8208.23
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MM10,Nursing Care MH,19664.49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MM20,Residential Care MH,9959.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-19,ALLAN COURT RESIDENTIAL HOME,8654115,revenue,1MG30,Deferred Payments-OP,2899.16
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-19,ALLIANCE DISPOSABLES LTD,8654440,revenue,1KFW6,Jesmond Park School,373.18
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-21,ALLIANCE DISPOSABLES LTD,8655039,revenue,1KFW6,Jesmond Park School,278.57
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-20,ALLIANCE DISPOSABLES LTD,8615072,revenue,1KFP6,Walbottle Campus,279.47
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-12,ALLIANCE DISPOSABLES LTD,8633526,revenue,1KFW6,Jesmond Park School,1112.26
Finance,Financial Services,Revenue Expenditure,2022-07-13,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8651364,revenue,1CS00,Revs and Bens Staffing,865.93
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-01,ALMET SHEETMETAL FABRICATION LTD,8624349,revenue,1KVEM,Mechanical Stand Alone Works,3039.88
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-07-08,ALPHA RECOVERY LTD,8638260,revenue,3KES1,City Transport Stock,254.50
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-07-01,ALPHA RECOVERY LTD,8626350,revenue,3KES1,City Transport Stock,740.00
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-22,AMTECH GROUP LTD,8635392,revenue,1KEW1,Estate Management Team,845.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-22,AMTECH GROUP LTD,8596829,revenue,1KB06,Citybuild Training,304
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,AMTECH GROUP LTD,8661670,revenue,1KVEM,Mechanical Stand Alone Works,1008
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-07-06,ANCHOR HANOVER GROUP,8646458,revenue,1MX51,VP Housing Support,2216.5
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-19,ANDREW SYKES HIRE LIMITED,8654459,revenue,1KVEM,Mechanical Stand Alone Works,30558
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-20,ANDREW SYKES HIRE LIMITED,8654438,revenue,1KVEM,Mechanical Stand Alone Works,9473.2
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8652002,revenue,1KVEM,Mechanical Stand Alone Works,3423.2
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8654437,revenue,1KVEM,Mechanical Stand Alone Works,11391.6
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8651910,revenue,1KVEM,Mechanical Stand Alone Works,10071.6
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8651976,revenue,1KVEM,Mechanical Stand Alone Works,9473.20
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8652674,revenue,1KVEM,Mechanical Stand Alone Works,30558
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8653161,revenue,1KVEM,Mechanical Stand Alone Works,6749.6
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-29,ANDREW SYKES HIRE LIMITED,8652631,revenue,1KVEM,Mechanical Stand Alone Works,16948.8
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-11,ANDREW SYKES HIRE LIMITED,8639796,revenue,1KVEM,Mechanical Stand Alone Works,3423.2
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-07-20,ANDTECH SYSTEMS,8647008,revenue,1MK21,Castle Dene Resource Centre LD,1190
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-22,ANDTECH SYSTEMS,8636868,revenue,1KJ42,Security Consultancy,480.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-22,ANDTECH SYSTEMS,8636872,revenue,1KJ42,Security Consultancy,2180.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-26,ANDTECH SYSTEMS,8657229,revenue,1KJ42,Security Consultancy,300
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-07-26,ANDTECH SYSTEMS,8657230,revenue,1KJ42,Security Consultancy,360.00
Operations & Reg Services,ICT,Revenue Expenditure,2022-07-12,ANTALIS MCNAUGHTON LTD,8650219,revenue,1CP17,Digital Printing,5548.6
Operations & Reg Services,ICT,Revenue Expenditure,2022-07-12,ANTALIS MCNAUGHTON LTD,8650218,revenue,1CP17,Digital Printing,676
Operations & Reg Services,ICT,Revenue Expenditure,2022-07-12,ANTALIS MCNAUGHTON LTD,8650216,revenue,1CP17,Digital Printing,303
General Fund Capital,General Fund Capital,Capital Expenditure,2022-07-28,ANTHONY COLLINS SOLICITORS,8660794,Capital,2CAPI,Capital Investment,10134.5
General Fund Capital,General Fund Capital,Capital Expenditure,2022-07-14,ANTHONY COLLINS SOLICITORS,8651505,Capital,2CAPI,Capital Investment,20756.9
"Children, Education and Skills",Education,Revenue Expenditure,2022-07-28,ANTON FLOREK ASSOCIATES LTD,8660666,revenue,1E317,Education Management,3155.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-06,APEX ACOUSTICS LTD,8636348,revenue,1KVWC,Minor Works Contracts,450
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-05,APPLETON MANOR CARE HOME,8645155,revenue,1MG20,Residential Care OP,652
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-05,APPLETON MANOR CARE HOME,8645154,revenue,1MG20,Residential Care OP,1956
ASC & Integrated Services,Adult Social Care,Revenue Income,2022-07-05,APPLETON MANOR CARE HOME,8645155,revenue,1MG20,Residential Care OP,-246.02
ASC & Integrated Services,Adult Social Care,Revenue Income,2022-07-05,APPLETON MANOR CARE HOME,8645154,revenue,1MG20,Residential Care OP,-738.06
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655377,revenue,1MK51,Home Care LD,232.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655377,revenue,1MK60,Ind Day Care LD,660
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655392,revenue,1MK55,Home Care Family/Carer LD,693.78
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655389,revenue,1MK60,Ind Day Care LD,1066.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655388,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655385,revenue,1MK60,Ind Day Care LD,434.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655393,revenue,1MK60,Ind Day Care LD,613.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655383,revenue,1MK60,Ind Day Care LD,1850.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655384,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655386,revenue,1MK60,Ind Day Care LD,650.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655387,revenue,1MK60,Ind Day Care LD,408.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655391,revenue,1MK60,Ind Day Care LD,1172.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-21,ARCADEA,8655390,revenue,1MK60,Ind Day Care LD,440.04
Operations & Reg Services,Parking,Revenue Expenditure,2022-07-26,ARCO LTD,8646993,revenue,1V204,Car Parking Infrastructure,344.12
Place,Transport,Revenue Expenditure,2022-07-18,ARCO LTD,8653053,revenue,1KEMC,Highways,1780
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-07-22,AREA NORTH TRAINING & SAFETY SERVICES,8656013,revenue,1KB06,Citybuild Training,499.00
Place,Transport,Revenue Expenditure,2022-07-13,ARMCON LTD,8591973,revenue,1KEMC,Highways,2355.83
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-27,ARNOLD CLARK,8641159,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-27,ARNOLD CLARK,8643335,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-27,ARNOLD CLARK,8643336,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-27,ARNOLD CLARK,8643337,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-08,ARNOLD CLARK,8635936,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-22,ARNOLD CLARK,8643334,revenue,1KESY,Spot Hires,344.40
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-28,ARNOLD CLARK,8643340,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-01,ARNOLD CLARK,8626354,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-01,ARNOLD CLARK,8626356,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8635942,revenue,1KESY,Spot Hires,344.40
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8635943,revenue,1KESY,Spot Hires,344.40
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8635944,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8635945,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8638262,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-15,ARNOLD CLARK,8638263,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-29,ARNOLD CLARK,8643345,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-14,ARNOLD CLARK,8635940,revenue,1KESY,Spot Hires,339.50
Operations & Reg Services,Operations,Revenue Expenditure,2022-07-13,ARNOLD CLARK,8635939,revenue,1KESY,Spot Hires,334.60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-12,ARTEMIS DOMICILIARY CARE,8650410,revenue,1MG50,Home Care-Spot Purchased OP,23123.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-12,ARTEMIS DOMICILIARY CARE,8650410,revenue,1MH50,Home Care PD,2764.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-07-12,ARTEMIS DOMICILIARY CARE,8650410,revenue,1MM50,Home Care MH,-1992.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-07-18,ARTEMIS SUPPORT,8653245,revenue,1MC02,Ind Sector Placements,54156
Public Health Service,Public Health,Revenue Expenditure,2022-07-29,ASDA STORES LIMITED,8649885,revenue,1ML11,PH - Smoking & Tobacco,610.41
