Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-22,A&J KEITH LTD,8031754,revenue,1KR20,M&E Electrical,33933.14
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-03,A&S LOCKSMITHS,8010196,revenue,1DZ15,St Anthonys Road Walker,286.08
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-20,A&S LOCKSMITHS,8017375,revenue,1DY50,Misc Corporate Estates,660.42
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-30,A&S LOCKSMITHS,8035970,revenue,1DE50,i6- Charlotte Square NEC,1577.37
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-06,A&S LOCKSMITHS,8017376,revenue,1DY54,Blackfriars,430.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,A1 FOSTER CARE,8034721,revenue,1MC22,IND Sector Foster Carer Costs,3360
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-17,AA GLOBAL LANGUAGES SERVICES LTD,8028896,revenue,1MB30,Long Term Social Work Teams,226
Resources,Financial Services,Revenue Expenditure,2020-04-17,AA GLOBAL LANGUAGES SERVICES LTD,8028896,revenue,1CR01,Revs and Bens Supp&Svs,260.00
Resources,Legal Services,Revenue Expenditure,2020-04-17,AA GLOBAL LANGUAGES SERVICES LTD,8028896,revenue,1FA51,Coroner,1020.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-16,AAA CHEMICALS LTD,8027436,revenue,3KES1,Fleetmaster Stores Account,968.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-16,AAA CHEMICALS LTD,8027437,revenue,3KES1,Fleetmaster Stores Account,726.00
"Children, Education and Skills",Education,Revenue Expenditure,2020-04-09,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8018331,revenue,1EA15,Newcastle City Learning Main,600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ABBEYFIELD CASTLE FARM,8035863,revenue,1MG20,Residential Care OP,8072.3
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ABBEYFIELD THE GROVE,8035854,revenue,1MG20,Residential Care OP,8352.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ABBEYMOOR,8035864,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ABBEYMOOR LIFEWAYS,8035900,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ABBEYMOOR LIFEWAYS,8035900,revenue,1MM10,Nursing Care MH,4370.24
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8011655,revenue,1EEK1,Community Family Hub - Central,462
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8011654,revenue,1KE27,Bereavement Services Overhead,987.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016219,revenue,1KJ94,Security Services Delegated,324.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016242,revenue,1KJ94,Security Services Delegated,278.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016253,revenue,1KJ94,Security Services Delegated,503.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016254,revenue,1KJ94,Security Services Delegated,592.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016239,revenue,1KJ94,Security Services Delegated,272.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016243,revenue,1KJ94,Security Services Delegated,424.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016232,revenue,1KJ94,Security Services Delegated,587.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016223,revenue,1KJ94,Security Services Delegated,467.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016228,revenue,1KJ94,Security Services Delegated,455.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016230,revenue,1KJ94,Security Services Delegated,490.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016259,revenue,1KJ94,Security Services Delegated,503.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-03,ABEL ALARM COMPANY LTD,8016244,revenue,1KJ94,Security Services Delegated,455.00
Resources,ICT,Revenue Expenditure,2020-04-29,ABM CRITICAL SOLUTIONS,8031328,revenue,1CX50,Technical Refresh,1575.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ABSOLUTE QUALITY CARE,8031201,revenue,1MG50,Home Care-Spot Purchased OP,27105.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ABSOLUTE QUALITY CARE,8031201,revenue,1MH50,Home Care PD,6888.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ABSOLUTE QUALITY CARE,8031201,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ABSOLUTE QUALITY CARE,8031201,revenue,1MM50,Home Care MH,166.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ABSOLUTE QUALITY CARE,8031184,revenue,1MK50,Supported Living LD,1770.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ABSOLUTE QUALITY CARE,8020038,revenue,1MG50,Home Care-Spot Purchased OP,24925.18
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ABSOLUTE QUALITY CARE,8020038,revenue,1MH50,Home Care PD,6694.66
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ABSOLUTE QUALITY CARE,8020038,revenue,1MK51,Home Care LD,1508.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ABSOLUTE QUALITY CARE,8020038,revenue,1MM50,Home Care MH,161.42
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ABSOLUTE QUALITY CARE,8020001,revenue,1MK50,Supported Living LD,6014.43
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-04-21,ABSOLUTE QUALITY CARE,8031184,revenue,1MK50,Supported Living LD,-238.6
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-04-07,ABSOLUTE QUALITY CARE,8020001,revenue,1MK50,Supported Living LD,-238.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-14,ACCOUNTABILITY,8024768,revenue,1MH40,Direct Payments PD,2782
Operations & Reg Services,Operations,Revenue Expenditure,2020-04-09,ACP,8023535,revenue,1KENB,Fleet Workshops OH,855.75
Operations & Reg Services,Operations,Revenue Expenditure,2020-04-30,ACP,8037296,revenue,1KESW,Fleet Internal & External Hire,3643.60
Operations & Reg Services,Operations,Revenue Expenditure,2020-04-30,ACP,8037295,revenue,1KESW,Fleet Internal & External Hire,3628.60
Operations & Reg Services,Operations,Revenue Expenditure,2020-04-30,ACP,8037297,revenue,1KESW,Fleet Internal & External Hire,3688.00
Operations & Reg Services,Operations,Revenue Expenditure,2020-04-17,ACP,8028269,revenue,1KENB,Fleet Workshops OH,262.30
Resources,Business Management,Revenue Expenditure,2020-04-30,ACP,8037296,revenue,1KSCD,External Vehicle Tracking,1394.65
Resources,Business Management,Revenue Expenditure,2020-04-30,ACP,8037295,revenue,1KSCD,External Vehicle Tracking,1379.65
Resources,Business Management,Revenue Expenditure,2020-04-30,ACP,8037297,revenue,1KSCD,External Vehicle Tracking,1343.75
Resources,Business Management,Revenue Expenditure,2020-04-16,ACP,8017485,revenue,1KSCD,External Vehicle Tracking,1196.05
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-23,ACTAVO (UK) LTD,8003629,revenue,1KVWC,Minor Works Contracts,779.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-24,ACTION FOR CHILDREN,8029636,revenue,1MB04,Childrens Standards Unit,3944.32
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,ACTION FOR CHILDREN,8034735,revenue,1MC13,Post 18 Staying Put,1360
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,ACTION FOR CHILDREN,8034735,revenue,1MC22,IND Sector Foster Carer Costs,6080
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-04-06,ACTION FOR CHILDREN,8018033,revenue,1EEG3,CFH - Commission,312008.06
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-21,ACTION ON HEARING LOSS,8031240,revenue,1MH50,Home Care PD,1781.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ACTION ON HEARING LOSS,8020076,revenue,1MH50,Home Care PD,1781.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,ACTIVE ARK,8034752,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,ACTIVE ARK,8034753,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-27,ACTIVE ARK,8034754,revenue,1MC02,Ind Sector Placements,27820
Resources,Democratic Services,Revenue Expenditure,2020-04-23,ADARE LTD,8025587,revenue,1FK03,Municipal Elections,7504.55
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-30,ADC ELECTRICAL CO LTD(F),8034008,revenue,1KR8L,Wide District Heating,640.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036450,revenue,1MR58,Transport Function,462.18
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036448,revenue,1MX01,Welford Resource Centre LD,696.45
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036446,revenue,1E465,Castle Nursery Willow Ave,369.16
"Children, Education and Skills",Education,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036449,revenue,1EA04,Heaton ASB,1553.1
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-04-24,ADT FIRE & SECURITY,8033990,revenue,1E877,Walbottle Leisure,345.15
City Futures,Communities Team,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036688,revenue,1KL17,Community Buildings R&M,686.32
HRA Expenditure,Special Services,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036437,revenue,1HP01,Comm. Centres - Citywide,537.55
HRA Expenditure,Special Services,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036447,revenue,1HP01,Comm. Centres - Citywide,871.78
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036444,revenue,1CC52,Outer West Library Hub,374.15
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036691,revenue,1CC52,Outer West Library Hub,1134.45
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036443,revenue,1CC52,Outer West Library Hub,1212.64
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-07,ADT FIRE & SECURITY,8019970,revenue,1KJ94,Security Services Delegated,1560.11
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-07,ADT FIRE & SECURITY,8019971,revenue,1KJ94,Security Services Delegated,567.49
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036445,revenue,1DR03,Grainger Market,1452.08
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036435,revenue,1FRAE,Shieldfield,1862.28
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-29,ADT FIRE & SECURITY,8036434,revenue,1KKX1,Civic Centre Direct Costs,991.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-09,ADVANCED CLEANING & MAINTENANCE LTD,8015457,revenue,1MG01,Care Management OP,525.56
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-04-09,ADVANCED CLEANING & MAINTENANCE LTD,8011223,revenue,1MR90,TF Long Term Support,544.96
HRA Expenditure,General Management,Revenue Expenditure,2020-04-29,ADVANCED CLEANING & MAINTENANCE LTD,8036730,revenue,1HE01,HRA NHD Mngmnt - Citywide,1356.39
Place,Commercial Dev & Property,Revenue Expenditure,2020-04-03,ADVANCED CLEANING & MAINTENANCE LTD,8010083,revenue,1DR03,Grainger Market,269.88
Resources,ICT,Capital Expenditure,2020-04-14,ADVANCED POWER TECHNOLOGY,8018364,Capital,2CITC,IT Services,642.00
Resources,ICT,Revenue Expenditure,2020-04-14,ADVANCED POWER TECHNOLOGY,8009261,revenue,1CX50,Technical Refresh,6757.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-28,ADVANCED WATER TECHNOLOGIES,8033486,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-28,ADVANCED WATER TECHNOLOGIES,8033486,revenue,1KR8L,Wide District Heating,265.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-23,AEBI SCHMIDT UK LTD,8019891,revenue,3KES1,Fleetmaster Stores Account,490.58
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-03,AEBI SCHMIDT UK LTD,7999989,revenue,3KES1,Fleetmaster Stores Account,1257.43
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-03,AEBI SCHMIDT UK LTD,8015859,revenue,3KES1,Fleetmaster Stores Account,440.59
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-17,AEBI SCHMIDT UK LTD,8028217,revenue,3KES1,Fleetmaster Stores Account,551.51
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-22,AEBI SCHMIDT UK LTD,8013678,revenue,3KES1,Fleetmaster Stores Account,402.09
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-02,AEBI SCHMIDT UK LTD,7999896,revenue,3KES1,Fleetmaster Stores Account,481.94
Operations & Reg Services,Local Services,Revenue Expenditure,2020-04-20,AGROVISTA UK LTD,8028283,revenue,1KEFA,Grounds Maintenance,821.40
City Futures,Communication Services,Revenue Expenditure,2020-04-03,AIMEDIACOMMS,8015883,revenue,1FN20,Communication,4225
Place,Transport,Capital Expenditure,2020-04-14,AIMRANGE (N.E.) LTD,8024331,Capital,2CAPI,Capital Investment,420.00
Place,Transport,Revenue Expenditure,2020-04-09,AIMRANGE (N.E.) LTD,8023309,revenue,1KEMC,Highways,321.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-01,AKW MEDI-CARE LTD,8014555,revenue,1KR12,DDA,441.55
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-17,AKW MEDI-CARE LTD,8018369,revenue,1KVWC,Minor Works Contracts,1324.80
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-06,AKW MEDI-CARE LTD,8016324,revenue,1KR12,DDA,397.39
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-22,AKW MEDI-CARE LTD,8010101,revenue,1KR12,DDA,3137.89
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-22,AKW MEDI-CARE LTD,8010102,revenue,1KR12,DDA,1791.79
Place,Development Management,Revenue Expenditure,2020-04-06,ALAN WILLIAMS ARCHAEOLOGY,8017432,revenue,1V079,Heritage Projects,700.00
Place,Development Management,Revenue Expenditure,2020-04-06,ALAN WILLIAMS ARCHAEOLOGY,8017433,revenue,1V079,Heritage Projects,1200.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-16,ALARM SUPPLIES SCOTLAND LTD,8027459,revenue,1KKU5,Civic Centre Control,1240.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-15,ALARM SUPPLIES SCOTLAND LTD,8013837,revenue,1KJ42,Security Consultancy,1011.90
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-15,ALARM SUPPLIES SCOTLAND LTD,8013836,revenue,1KJ42,Security Consultancy,479.70
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-02,ALARM SUPPLIES SCOTLAND LTD,8013835,revenue,1KJ42,Security Consultancy,605.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-02,ALARM SUPPLIES SCOTLAND LTD,8013834,revenue,1KKU5,Civic Centre Control,796.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALBANY HOUSE  (WHITLEY BAY),8035865,revenue,1MM20,Residential Care MH,3923.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-04-22,ALBANYOFFICE FURNITURESOLUTIONS,8028662,revenue,1MB14,Social Care Strategic Mngment,1935
Place,Major Projects,Capital Expenditure,2020-04-16,ALBANYOFFICE FURNITURESOLUTIONS,7990365,Capital,2CAPI,Capital Investment,405.00
Place,Major Projects,Capital Expenditure,2020-04-16,ALBANYOFFICE FURNITURESOLUTIONS,7998351,Capital,2CAPI,Capital Investment,2360.00
Place,Major Projects,Capital Expenditure,2020-04-22,ALBANYOFFICE FURNITURESOLUTIONS,8028662,Capital,2CAPI,Capital Investment,4515.00
Resources,Financial Services,Revenue Expenditure,2020-04-01,ALBANYOFFICE FURNITURESOLUTIONS,8010092,revenue,1CS14,Revs & Bens Small Grants,292.00
City Futures,Economic Development,Revenue Expenditure,2020-04-15,ALCIUM SOFTWARE,8026724,revenue,1FN17,ERDF-Community Led Local Dev,9333
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-14,ALEXANDRA HOUSE,8024970,revenue,1MG20,Residential Care OP,4152
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-04-14,ALEXANDRA HOUSE,8024970,revenue,1MG20,Residential Care OP,-1138.8
Resources,Business Management,Revenue Expenditure,2020-04-30,ALIGNED ASSETS LTD,8034711,revenue,1KS02,Business Management,8270.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MG10,Nursing Care OP,49682.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MG20,Residential Care OP,74223.71
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MH10,Nursing Care PD,6612.55
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MH20,Residential Care PD,1818.29
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MM10,Nursing Care MH,9907.91
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035918,revenue,1MM20,Residential Care MH,12215.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-28,ALLAN COURT RESIDENTIAL HOME,8035929,revenue,1MG10,Nursing Care OP,662.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-09,ALLAN COURT RESIDENTIAL HOME,8020729,revenue,1MH20,Residential Care PD,720
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-09,ALLAN COURT RESIDENTIAL HOME,8020733,revenue,1MK50,Supported Living LD,360
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-09,ALLAN COURT RESIDENTIAL HOME,8020732,revenue,1MM20,Residential Care MH,1260
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-09,ALLAN COURT RESIDENTIAL HOME,8020734,revenue,1MM20,Residential Care MH,720
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-07,ALLAN STELMACH(SSW INDEPENDENTS LTD),8003434,revenue,1MM94,Mental Capacity Act,327
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-04-20,ALLIANCE DISPOSABLES LTD,8022209,revenue,1MW03,Foodworks Enterprise,793.42
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-14,ALLIANCE DISPOSABLES LTD,8016164,revenue,1KFWC,Welford Day Centre,261.39
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-04-09,ALLIANCE DISPOSABLES LTD,8009026,revenue,1KFWC,Welford Day Centre,261.39
Operations & Reg Services,Parking,Revenue Expenditure,2020-04-02,ALPHA HOUSE LTD,8014807,revenue,1V204,Car Parking Infrastructure,345.60
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-04-03,ALPHA RECOVERY LTD,7999908,revenue,3KES1,Fleetmaster Stores Account,284.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-04-20,AMTECH GROUP LTD,8029886,revenue,1KVEM,Mechanical Stand Alone Works,1275.50
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-04-06,ANCHOR HANOVER GROUP,8017991,revenue,1MX51,VP Housing Support,2216.5
Resources,ICT,Revenue Expenditure,2020-04-16,ANTALIS MCNAUGHTON LTD,8025593,revenue,1CP17,Digital Printing,350.00
Resources,ICT,Revenue Expenditure,2020-04-16,ANTALIS MCNAUGHTON LTD,8025595,revenue,1CP17,Digital Printing,369.00
Resources,ICT,Revenue Expenditure,2020-04-06,ANTALIS MCNAUGHTON LTD,8014874,revenue,1CP17,Digital Printing,410.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,2020-04-24,ANTHONY COLLINS SOLICITORS,8034274,Capital,2HE01,Capital Citywide,750.00
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-04-21,ANTONY G WHARTON LTD T/A WHARLTON LANDSC,8009025,revenue,1EEG1,Community Family Hub - West,7800
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-14,APPLEBY CARE HOME,8024977,revenue,1MG10,Nursing Care OP,2967.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-14,APPLETON MANOR CARE HOME,8025083,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-04-14,APPLETON MANOR CARE HOME,8025083,revenue,1MG20,Residential Care OP,-925.36
"Children, Education and Skills",Education,Revenue Expenditure,2020-04-24,AQA EDUCATION,8034402,revenue,1EA15,Newcastle City Learning Main,612.6
Operations & Reg Services,Parking,Revenue Expenditure,2020-04-24,AQUASEAL RUBBER LTD,8033302,revenue,1V204,Car Parking Infrastructure,1244.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036632,revenue,1MH60,Day Care PD,1158
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036632,revenue,1MK51,Home Care LD,240
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036640,revenue,1MK51,Home Care LD,180
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036640,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036637,revenue,1MK51,Home Care LD,224
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036637,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036652,revenue,1MK51,Home Care LD,56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036652,revenue,1MK60,Ind Day Care LD,260
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036653,revenue,1MK51,Home Care LD,80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036653,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036642,revenue,1MK51,Home Care LD,200
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036642,revenue,1MK60,Ind Day Care LD,440
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-04-29,ARCADEA,8036646,revenue,1MK51,Home Care LD,112
