Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-05,A&S LOCKSMITHS,8500804,revenue,1FRAA,Westgate,278.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,A1 FOSTER CARE,8531934,revenue,1MC22,IND Sector Foster Carer Costs,4560
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,A1 FOSTER CARE,8502890,revenue,1MC22,IND Sector Foster Carer Costs,4560.00
"Children, Education and Skills",Education,Revenue Expenditure,2022-01-07,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8502848,revenue,1EA15,Newcastle City Learning Main,347.00
"Children, Education and Skills",Education,Revenue Expenditure,2022-01-07,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8502781,revenue,1EA15,Newcastle City Learning Main,707
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-24,ABSOLUTE QUALITY CARE,8518536,revenue,1MR14,COVID 19 Rapid Testing,8348.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ABSOLUTE QUALITY CARE,8521961,revenue,1MG50,Home Care-Spot Purchased OP,22381.93
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ABSOLUTE QUALITY CARE,8521961,revenue,1MH50,Home Care PD,3710.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ABSOLUTE QUALITY CARE,8521961,revenue,1MK51,Home Care LD,3166.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ABSOLUTE QUALITY CARE,8521961,revenue,1MM50,Home Care MH,582.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ABSOLUTE QUALITY CARE,8521917,revenue,1MK50,Supported Living LD,9431.08
Children Education & Skills,Education,Capital Expenditure,2022-01-06,ACCENT DISTRIBUTION SERVICES,8502066,Capital,2EE01,Education Capital,350.00
Public Health Service,Public Health,Revenue Expenditure,2022-01-04,ACCENT DISTRIBUTION SERVICES,8472155,revenue,1MR99,Contain Outbreak Mangt Fund,972.00
Resources,Financial Services,Revenue Expenditure,2022-01-18,ACCESS INDEPENDENT,8509073,revenue,1CS00,Revs and Bens Staffing,987
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1MG25,Connie Lewcock House OP,158
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1MC41,Bedeburn Short Break Unit,166.8
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1E465,Castle Nursery Willow Ave,163.6
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1CC52,Outer West Library Hub,189.2
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1KEWC,Condercum Road Depot,179.6
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-28,ACI REPORTS LTD,8530806,revenue,1KKY2,Allendale Accomodation,219.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACORN CARE (NE) LIMITED,8531935,revenue,1MC22,IND Sector Foster Carer Costs,4342.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-28,ACORN DAIRY,8521224,revenue,1KFX2,School Meals Overhead,10270.8
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACORN HOUSE,8531936,revenue,1MC22,IND Sector Foster Carer Costs,3437.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ACORN HOUSE,8502891,revenue,1MC22,IND Sector Foster Carer Costs,3437.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-10,ACP,8502777,revenue,1KESW,Fleet & Maintce Internal SLA,3928.3
Resources,Business Management,Revenue Expenditure,2022-01-07,ACP,8502769,revenue,1KSCD,External Vehicle Tracking,520.07
Resources,Business Management,Revenue Expenditure,2022-01-10,ACP,8502777,revenue,1KSCD,External Vehicle Tracking,1337
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-26,ACROL AIR CONDITIONING CO LTD,8509422,revenue,1KVEM,Mechanical Stand Alone Works,666.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-01-14,ACTION FOR CHILDREN,8509884,revenue,1MX19,Domestic Violence,29832
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACTION FOR CHILDREN,8531945,revenue,1MC13,Post 18 Staying Put,1392.4
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ACTION FOR CHILDREN,8502901,revenue,1MC13,Post 18 Staying Put,1392.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-26,ACTION FOR CHILDREN,8525078,revenue,1MB04,Childrens Standards Unit,5936.05
"Children, Education and Skills","Dir of Children, Educ & Skills",Revenue Expenditure,2022-01-12,ACTION FOR CHILDREN,8508437,revenue,1EY10,Youth Management,6164
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2022-01-12,ACTION FOR CHILDREN,8508438,revenue,1EEG3,Ext Comm Services,446063.91
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-01-12,ACTION FOUNDATION,8508441,revenue,1VH27,Temp Fund-Housing & Welfare,5425.72
ASC & Integrated Services,Integrated Services,Revenue Income,2022-01-24,ACTION FOUNDATION,8519249,revenue,1VH40,Newcastle Migrant Connection,197223
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACTIVE ARK,8531972,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACTIVE ARK,8531971,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ACTIVE ARK,8531970,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ACTIVE ARK,8502924,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ACTIVE ARK,8502923,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ACTIVE ARK,8502922,revenue,1MC02,Ind Sector Placements,23800.00
Resources,Democratic Services,Revenue Expenditure,2022-01-17,ADARE LTD,8511324,revenue,1FL01,Electoral Registration Unit,7900.33
Resources,Democratic Services,Revenue Expenditure,2022-01-18,ADARE LTD,8511325,revenue,1FL01,Electoral Registration Unit,1650.9
ASC & Integrated Services,Dir of ASC & Integrated Svces,Revenue Expenditure,2022-01-21,ADASS TREASURY,8516829,revenue,1MA01,Director of People,2366
HRA Expenditure,Special Services,Revenue Expenditure,2022-01-19,ADL BUILDERS NE LTD,8513878,revenue,1HP01,Comm. Centres - Citywide,1010.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-24,ADL BUILDERS NE LTD,8518593,revenue,1DZ16,Stephenson Rd Benton Road,800.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-05,ADT FIRE & SECURITY,8484570,revenue,1DE49,i4- Quayside NEC,492.81
Resources,Financial Services,Revenue Expenditure,2022-01-20,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8514771,revenue,1FF51,Finance,308
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-06,ADVANCED CHILDCARE ASSESSMENTS LIMITED,8484567,revenue,1MD68,Legal Fees Care,440.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-17,ADVANCED INDUSTRIAL SOLUTIONS,8509921,revenue,1KB06,Citybuild Training,1510
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-17,ADVANCED INDUSTRIAL SOLUTIONS,8509922,revenue,1KB06,Citybuild Training,1510
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-01-21,ADVANCED RADIATORS LTD,8512832,revenue,3KES1,Fleet Stores,350.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-17,ADVANCED WATER TECHNOLOGIES,8509203,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-17,ADVANCED WATER TECHNOLOGIES,8509203,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-21,ADVANCED WATER TECHNOLOGIES,8516882,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-21,ADVANCED WATER TECHNOLOGIES,8516882,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-07,ADVANCED WATER TECHNOLOGIES,8498647,revenue,1KR05,District Heating,4779.17
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-01-28,AEBI SCHMIDT UK LTD,8504100,revenue,3KES1,Fleet Stores,349.86
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-01-05,AEBI SCHMIDT UK LTD,8500129,revenue,3KES1,Fleet Stores,622.75
Place,Development Management,Revenue Expenditure,2022-01-06,AECOM,8479646,revenue,1V030,Development Management,7900.13
Place,Transport,Capital Expenditure,2022-01-19,AECOM,8506894,Capital,2CAPI,Capital Investment,72637.51
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-04,AIR SUPPLY (NORTH EAST) LTD,8468187,revenue,1KKX1,Civic Centre Direct Costs,731.25
Place,Commercial Dev & Property,Revenue Expenditure,2022-01-07,AIR SUPPLY (NORTH EAST) LTD,8479491,revenue,1DE46,i2- Byker NEC,265
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-14,AKW MEDI-CARE LTD,8499547,revenue,1KR12,DDA,612.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-05,AKW MEDI-CARE LTD,8476231,revenue,1KR12,DDA,285.44
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-05,AKW MEDI-CARE LTD,8477236,revenue,1KR12,DDA,505.49
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-06,AKW MEDI-CARE LTD,8501683,revenue,1KR12,DDA,285.44
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-06,AKW MEDI-CARE LTD,8501667,revenue,1KR12,DDA,379.11
City Futures,"Museums, Arts and Culture",Revenue Expenditure,2022-01-12,ALAN HILLARY EVENTS LTD,8508346,revenue,1D506,Events,6965
City Futures,"Museums, Arts and Culture",Revenue Expenditure,2022-01-12,ALAN HILLARY EVENTS LTD,8508334,revenue,1D506,Events,1000
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-04,ALAN SCOTT TRAINING SERVICES,8476230,revenue,1KKU5,Civic Centre Control,530
Corporate Budgets,Corporate Budgets,Revenue Expenditure,2022-01-21,ALARM,8516627,revenue,1RB03,Insurance Provision,582.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-19,ALARM SUPPLIES SCOTLAND LTD,8513901,revenue,1KJ42,Security Consultancy,1035.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-19,ALARM SUPPLIES SCOTLAND LTD,8513902,revenue,1KJ42,Security Consultancy,925
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-19,ALARM SUPPLIES SCOTLAND LTD,8513846,revenue,1KJ42,Security Consultancy,1170
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-19,ALARM SUPPLIES SCOTLAND LTD,8514007,revenue,1KKU5,Civic Centre Control,829
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-14,ALARM SUPPLIES SCOTLAND LTD,8487208,revenue,1KJ42,Security Consultancy,302.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-13,ALARM SUPPLIES SCOTLAND LTD,8487213,revenue,1KJ42,Security Consultancy,1941.94
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-14,ALBANYOFFICE FURNITURESOLUTIONS,8501088,revenue,1EJ20,City Library and Hub,3468
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-24,ALBANYOFFICE FURNITURESOLUTIONS,8519390,revenue,1EJ20,City Library and Hub,3220
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-21,ALBANYOFFICE FURNITURESOLUTIONS,8501091,revenue,1KKU5,Civic Centre Control,2073
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-14,ALBANYOFFICE FURNITURESOLUTIONS,8501089,revenue,1KB41,Central Stores,289
Operations & Reg Services,Parking,Revenue Expenditure,2022-01-10,ALBANYOFFICE FURNITURESOLUTIONS,8503254,revenue,1V205,Car Parking Management,1827.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ALLAN COURT RESIDENTIAL HOME,8527641,revenue,1MR14,COVID 19 Rapid Testing,6852.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-11,ALLAN COURT RESIDENTIAL HOME,8506851,revenue,1MG20,Residential Care OP,11081.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-11,ALLAN COURT RESIDENTIAL HOME,8506849,revenue,1MH20,Residential Care PD,791.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-11,ALLAN COURT RESIDENTIAL HOME,8506852,revenue,1MK10,Nursing Care LD,263.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-11,ALLAN COURT RESIDENTIAL HOME,8506848,revenue,1MM20,Residential Care MH,659.60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-11,ALLAN COURT RESIDENTIAL HOME,8506850,revenue,1MM20,Residential Care MH,1385.16
Place,Major Projects,Capital Expenditure,2022-01-04,ALLEN ARCHAEOLOGY,8477747,Capital,2CAPI,Capital Investment,9003.29
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-13,ALLIANCE DISPOSABLES LTD,8479918,revenue,1KFR1,Kenton School Academy,448.21
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-13,ALLIANCE DISPOSABLES LTD,8498770,revenue,1KFR1,Kenton School Academy,362.39
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-05,ALLIANCE DISPOSABLES LTD,8479559,revenue,1KFS1,Walker Technology College,356.88
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-27,ALLIANCE DISPOSABLES LTD,8498792,revenue,1KFMH,Meals at Home,291.31
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-01-27,ALLIANCE DISPOSABLES LTD,8527005,revenue,1KFR6,Benfield Comp,272.05
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-21,ALLIES GROUP LTD,8516888,revenue,1EJ9G,BIPC DCMS Funded Proj,522.5
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-01-04,ALPHA RECOVERY LTD,8473057,revenue,3KES1,Fleet Stores,330.00
City Futures,"Museums, Arts and Culture",Revenue Expenditure,2022-01-07,ALPHABETTI THEATRE,8502823,revenue,1DF02,Staffing & Resources,6028.27
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-01-12,ANCHOR HANOVER GROUP,8508400,revenue,1MX51,VP Housing Support,2216.5
Resources,ICT,Revenue Expenditure,2022-01-12,ANTALIS MCNAUGHTON LTD,8508086,revenue,1CP17,Digital Printing,347.26
Resources,Financial Services,Revenue Expenditure,2022-01-04,AON SOLUTIONS UK LTD,8466011,revenue,1FF51,Finance,1775
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-18,APPLETON MANOR CARE HOME,8513170,revenue,1MG20,Residential Care OP,2608.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2022-01-18,APPLETON MANOR CARE HOME,8513170,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526993,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526993,revenue,1MK60,Ind Day Care LD,660
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526986,revenue,1MK60,Ind Day Care LD,1232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526963,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526962,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526959,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526960,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526957,revenue,1MK60,Ind Day Care LD,624.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526991,revenue,1MK60,Ind Day Care LD,265.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526992,revenue,1MK60,Ind Day Care LD,531.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526964,revenue,1MK60,Ind Day Care LD,278.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526987,revenue,1MK60,Ind Day Care LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526961,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526958,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526956,revenue,1MK60,Ind Day Care LD,1850.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ARCADEA,8526988,revenue,1MK60,Ind Day Care LD,595.68
"Children, Education and Skills",Education,Revenue Expenditure,2022-01-06,ARCO LTD,8498604,revenue,1EA15,Newcastle City Learning Main,305.31
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-07,AREA NORTH TRAINING & SAFETY SERVICES,8501626,revenue,1KVWC,Minor Works Contracts,2245.5
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-07,AREA NORTH TRAINING & SAFETY SERVICES,8501627,revenue,1KVWC,Minor Works Contracts,1796.4
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-07,AREA NORTH TRAINING & SAFETY SERVICES,8501628,revenue,1KVWC,Minor Works Contracts,2245.5
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-01-07,AREA NORTH TRAINING & SAFETY SERVICES,8501629,revenue,1KVWC,Minor Works Contracts,2245.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-28,ARNOLD CLARK,8502181,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-14,ARNOLD CLARK,8491599,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-14,ARNOLD CLARK,8500150,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-13,ARNOLD CLARK,8491598,revenue,1KESY,Spot Hires,339.50
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475451,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475452,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475453,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475454,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475456,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475457,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475460,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475461,revenue,1KESY,Spot Hires,339.50
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-05,ARNOLD CLARK,8475462,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-04,ARNOLD CLARK,8473785,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-04,ARNOLD CLARK,8475447,revenue,1KESY,Spot Hires,348.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-04,ARNOLD CLARK,8475449,revenue,1KESY,Spot Hires,378.56
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-04,ARNOLD CLARK,8475450,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-27,ARNOLD CLARK,8500156,revenue,1KESY,Spot Hires,339.50
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-21,ARNOLD CLARK,8502178,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-12,ARNOLD CLARK,8480076,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-01-26,ARNOLD CLARK,8500154,revenue,1KESY,Spot Hires,334.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ARTEMIS DOMICILIARY CARE,8521995,revenue,1MG50,Home Care-Spot Purchased OP,38416.78
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ARTEMIS DOMICILIARY CARE,8521995,revenue,1MH50,Home Care PD,8050.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-25,ARTEMIS DOMICILIARY CARE,8521995,revenue,1MM50,Home Care MH,5472.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ARTEMIS SUPPORT,8531975,revenue,1MC02,Ind Sector Placements,22000.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-31,ARTEMIS SUPPORT,8531976,revenue,1MC02,Ind Sector Placements,17496
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ARTEMIS SUPPORT,8502927,revenue,1MC02,Ind Sector Placements,22000.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-01-07,ARTEMIS SUPPORT,8502928,revenue,1MC02,Ind Sector Placements,17496
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-01-11,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8506225,revenue,1E20V,Mainstream Schools Top Ups,4060.41
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-01-11,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8506226,revenue,1E20V,Mainstream Schools Top Ups,998.31
Place,Transport,Revenue Expenditure,2022-01-27,ASA,8527516,revenue,1KEAV,Flood Management,347.00
Resources,Financial Services,Revenue Expenditure,2022-01-04,ASH INFORMATION SYSTEMS LTD,8486946,revenue,1CR01,Revs and Bens Supp&Svs,14733.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-01-14,ASHBROOKE SCHOOL,8510081,revenue,1E20A,SB Independent Schools,11541.01
Public Health Service,Public Health,Revenue Expenditure,2022-01-04,ASHCHEM PHARMACY LTD,8494894,revenue,1ML11,PH - Smoking & Tobacco,739.89
Place,Development Management,Revenue Expenditure,2022-01-27,ASHLEY WILLERTON,8509399,revenue,1V079,Heritage Projects,1750
"Children, Education and Skills",Education,Revenue Expenditure,2022-01-17,ASHMOLE MINICOACHES,8506623,revenue,1E212,Transport Special,917.82
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-01-27,ASHTON COURT CARE HOME,8527643,revenue,1MR14,COVID 19 Rapid Testing,7084.54
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-20,ASKEWS LIBRARY SERVICES LTD,8496765,revenue,1EJ13,Stock Services,911.14
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-20,ASKEWS LIBRARY SERVICES LTD,8496767,revenue,1EJ13,Stock Services,969.26
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-01-20,ASKEWS LIBRARY SERVICES LTD,8496769,revenue,1EJ13,Stock Services,317.09
