Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-14,ALLAN COURT RESIDENTIAL HOME,8154814,revenue,1MK10,Nursing Care LD,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-14,ALLAN COURT RESIDENTIAL HOME,8154814,revenue,1MM10,Nursing Care MH,7522.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-14,ALLAN COURT RESIDENTIAL HOME,8154814,revenue,1MM20,Residential Care MH,13926.73
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-29,ALLAN COURT RESIDENTIAL HOME,8165868,revenue,1MR07,COVID19 Infection Control Fund,20578.67
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-20,ALLAN COURT RESIDENTIAL HOME,8158890,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-20,ALLAN COURT RESIDENTIAL HOME,8158892,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-20,ALLAN COURT RESIDENTIAL HOME,8158889,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-20,ALLAN COURT RESIDENTIAL HOME,8158891,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-20,ALLAN COURT RESIDENTIAL HOME,8158893,revenue,1MM20,Residential Care MH,776.16
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-14,ALLIANCE DISPOSABLES LTD,8154564,revenue,1KFG7,Our Lady & St Annes RC Primary,353.05
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-12,ALLIANCE DISPOSABLES LTD,8152798,revenue,1KFWC,Welford Day Centre,560.3
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-12,ALLIANCE DISPOSABLES LTD,8153467,revenue,1KFX2,School Meals Overhead,353.05
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-12,ALLIANCE DISPOSABLES LTD,8153473,revenue,1KFX2,School Meals Overhead,441
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-12,ALLIANCE DISPOSABLES LTD,8153475,revenue,1KFX2,School Meals Overhead,294
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-12,ALLIANCE DISPOSABLES LTD,8153477,revenue,1KFX2,School Meals Overhead,338.1
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-10-13,ALLIANCE DISPOSABLES LTD,8152093,revenue,1KFWC,Welford Day Centre,298.66
Resources,Financial Services,Revenue Expenditure,2020-10-09,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8134027,revenue,1CR01,Revs and Bens Supp&Svs,870.01
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-10-28,ALMET SHEETMETAL FABRICATION LTD,8151565,revenue,1KR05,District Heating,6262.78
Operations & Reg Services,Parking,Revenue Expenditure,2020-10-14,ALPHA HOUSE LTD,8153247,revenue,1V204,Car Parking Infrastructure,377.20
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-10-30,ALPHA RECOVERY LTD,8151197,revenue,3KES1,Fleetmaster Stores Account,480
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-10-09,ALPHABIOLABS,8152181,revenue,1MD68,Legal Fees Care,895
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-10-29,AMARI PLASTICS PLC,8151203,revenue,3KES1,Fleetmaster Stores Account,1024.00
Place,Transport,Revenue Expenditure,2020-10-30,AMENITY & HORTICULTURAL SERVICES LTD,8160903,revenue,1KEMC,Highways,985.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-10-06,ANCHOR HANOVER GROUP,8148725,revenue,1MX51,VP Housing Support,2216.5
Place,Fairer Housing Unit,Revenue Expenditure,2020-10-13,ANDERSON PROPERTIES,8154040,revenue,1VH08,Rent Deposit Fund,500.00
Resources,ICT,Revenue Expenditure,2020-10-06,ANTALIS MCNAUGHTON LTD,8148800,revenue,1CP17,Digital Printing,477.6
Resources,ICT,Revenue Expenditure,2020-10-06,ANTALIS MCNAUGHTON LTD,8148805,revenue,1CP17,Digital Printing,256.2
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,2020-10-19,ANTHONY COLLINS SOLICITORS,8157293,Capital,2HE01,Capital Citywide,1750
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-10-01,APOLLOMAX LTD,8139861,revenue,1MG27,General Resource Centres,2376.00
Place,Commercial Dev & Property,Revenue Expenditure,2020-10-15,APOLLOMAX LTD,8155648,revenue,1DQ20,COVID19 - Commercial Recovery,1820
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-27,APPLEBY CARE HOME,8163910,revenue,1MG10,Nursing Care OP,3041.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-27,APPLETON MANOR CARE HOME,8164021,revenue,1MG20,Residential Care OP,2332.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-10-27,APPLETON MANOR CARE HOME,8164021,revenue,1MG20,Residential Care OP,-949.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-27,APPLETREE GRANGE,8163995,revenue,1MG20,Residential Care OP,715.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-27,APPLETREE GRANGE,8163996,revenue,1MG20,Residential Care OP,2424.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-10-14,APPLIED CARE AND DEVELOPMENT LTD,8154857,revenue,1MC02,Ind Sector Placements,19901.25
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-10-29,APPLIED CARE AND DEVELOPMENT LTD,8166255,revenue,1MC02,Ind Sector Placements,901.25
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151638,revenue,1MH60,Day Care PD,1398.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151630,revenue,1MK51,Home Care LD,80.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151630,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151632,revenue,1MK51,Home Care LD,56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151632,revenue,1MK60,Ind Day Care LD,260
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151637,revenue,1MK51,Home Care LD,112.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151637,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151640,revenue,1MK51,Home Care LD,256.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151640,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151633,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151625,revenue,1MK60,Ind Day Care LD,775.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151626,revenue,1MK60,Ind Day Care LD,775.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151627,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151634,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151635,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151636,revenue,1MK60,Ind Day Care LD,672.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151639,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151641,revenue,1MK60,Ind Day Care LD,775.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151642,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-08,ARCADEA,8151643,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-10-21,ARCO LTD,8160345,revenue,1MX06,Community Reablement,490
Place,Transport,Revenue Expenditure,2020-10-16,ARCO LTD,8152817,revenue,1KEMC,Highways,544
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-10-14,ARNFIELD CARE LTD,8154899,revenue,1MC02,Ind Sector Placements,27749.99
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-06,ARNOLD CLARK,8127659,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-23,ARNOLD CLARK,8141997,revenue,1KESY,Spot Hires,323.40
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-09,ARNOLD CLARK,8132338,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-09,ARNOLD CLARK,8132341,revenue,1KESY,Spot Hires,323.40
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-02,ARNOLD CLARK,8127658,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-21,ARNOLD CLARK,8139664,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-10-20,ARNOLD CLARK,8139663,revenue,1KESY,Spot Hires,323.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-06,ARTEMIS DOMICILIARY CARE,8149000,revenue,1MG50,Home Care-Spot Purchased OP,23772.87
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-10-06,ARTEMIS DOMICILIARY CARE,8149000,revenue,1MH50,Home Care PD,998.60
City Futures,Communities Team,Revenue Expenditure,2020-10-27,ARTHURS HILL FEDERATION-WESTGATE HILL PR,8163089,revenue,1FC44,CMF - Cohesive Communities,960
Place,Transport,Revenue Expenditure,2020-10-29,ARTIS CONSULTING LTD,8165414,revenue,1KEMC,Highways,2957.5
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-10-09,ASCENT ACADEMIES TRUST,8152283,revenue,1E211,SB Olea-Extra District Recoup,1911.91
Public Health Service,Public Health,Revenue Expenditure,2020-10-22,ASDA STORES LIMITED,8161188,revenue,1ML11,PH - Smoking & Tobacco,398.9
Public Health Service,Public Health,Revenue Expenditure,2020-10-22,ASDA STORES LIMITED,8161253,revenue,1ML11,PH - Smoking & Tobacco,375.61
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-10-05,ASHBROOKE SCHOOL,8147630,revenue,1E20A,SB Independent Schools,11541.01
