Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-05-18,AA GLOBAL LANGUAGES SERVICES LTD,7509531,Revenue,1CR01,Revs and Bens Supp&Svs,97.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-05-18,AA GLOBAL LANGUAGES SERVICES LTD,7509531,Revenue,1FA51,Coroner,197.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-05-18,AA GLOBAL LANGUAGES SERVICES LTD,7509531,Revenue,1MD67,S17 Children in Need,150.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-05-18,AA GLOBAL LANGUAGES SERVICES LTD,7509531,Revenue,1FT08,Translation Unit,98.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-05-18,AA GLOBAL LANGUAGES SERVICES LTD,7509531,Revenue,1MX15,Safeguarding,155.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-09,AAA CHEMICALS LTD,7501729,Revenue,3KES1,Fleetmaster Stores Account,605.00
HRA,HRA Property Maint,Revenue Expenditure,2018-05-18,AARAN BUILDERS (NE) LTD,7503208,Revenue,1HBTC,Planned Tech Maintenance,9348.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ABBEYFIELD THE GROVE,7506499,Revenue,1MG20,Residential Care OP,14249.85
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-25,ABBEYMOOR LIFEWAYS,7515684,Revenue,1MM10,Nursing Care MH,75742.86
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-05-25,ABC AWARDS,7502399,Revenue,1EA15,Newcastle City Learning Main,304.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ABSOLUTE QUALITY CARE,7501417,Revenue,1MG50,Home Care-Spot Purchased OP,17532.48
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ABSOLUTE QUALITY CARE,7501417,Revenue,1MG51,Home Care-Personal OP,3011.06
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ABSOLUTE QUALITY CARE,7501417,Revenue,1MH50,Home Care PD,9558.35
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ABSOLUTE QUALITY CARE,7501417,Revenue,1MM50,Home Care MH,391.70
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ABSOLUTE QUALITY CARE,7501362,Revenue,1MK50,Supported Living LD,1746.20
Chief Executive's,Newcastle City,Revenue Expenditure,2018-05-14,ABSOLUTE QUALITY CARE,7504651,Revenue,1EEP1,Short Breaks,1314.40
Environment & Regeneration,Cityworks Sports Dev,Revenue Expenditure,2018-05-17,ABSORB FITNESS,7508532,Revenue,1KLHB,Park Lives               K,395.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-14,ACCOUNTABILITY,7505119,Revenue,1MH40,Direct Payments PD,2782.00
Chief Executive's,Newcastle City,Revenue Expenditure,2018-05-21,ACORN CARE & EDUCATION LTD,7511242,Revenue,1E20A,SB Independent Schools,11533.33
Environment & Regeneration,NS: City Transport,Revenue Expenditure,2018-05-17,ACP,7495995,Revenue,1KENB,Fleet Workshops OH,875.04
Environment & Regeneration,NS: City Transport,Revenue Expenditure,2018-05-17,ACP,7495996,Revenue,1KENB,Fleet Workshops OH,542.70
Environment & Regeneration,NS: Resources,Capital Expenditure,2018-05-10,ACP,7486993,Capital,2FT14,Property Services,880.00
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-05-10,ACP,7486991,Revenue,1KESW,Fleet SLA Costs & Income,3762.20
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-05-10,ACP,7486991,Revenue,1KSCD,External Vehicle Tracking,1533.70
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-05-24,ACROL AIR CONDITIONING CO LTD,7515113,Revenue,1KR01,Responsive Maintenance,856.86
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2018-05-04,ACS LTD,7489388,Revenue,1CR01,Revs and Bens Supp&Svs,650.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-05-04,ACTION FOR CHILDREN,7498730,Revenue,1MC22,IND Sector Foster Carer Costs,16560.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-05-30,ACTION FOR CHILDREN,7518080,Revenue,1MC22,IND Sector Foster Carer Costs,2420.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-10,ACTION ON HEARING LOSS,7502368,Revenue,1MH50,Home Care PD,2323.20
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-05-04,ACTIVE ARK,7498771,Revenue,1MC02,Ind Sector Placements,27930.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-29,ACTIVE HORIZONS LTD,7517194,Revenue,1MK20,Residential Care LD,2080.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-01,ACTIVE HORIZONS LTD,7495903,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-05-25,ADARE LTD,7515930,Revenue,1FK03,Municipal Elections,17443.16
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-05-23,ADARE LTD,7506952,Revenue,1FK03,Municipal Elections,27823.52
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-29,ADEN HOUSE,7517232,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-01,ADEN HOUSE,7495943,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-05-29,ADEN HOUSE,7517232,Revenue,1MG10,Nursing Care OP,963.12
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-05-01,ADEN HOUSE,7495943,Revenue,1MG10,Nursing Care OP,1203.60
Children's Services,Int Childhood Services,Revenue Expenditure,2018-05-25,ADMIRE TAXIS,7498857,Revenue,1E212,Transport Special,720.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-05-22,ADT FIRE & SECURITY,7511994,Revenue,1DR03,Grainger Market,1464.78
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-05-22,ADT FIRE & SECURITY,7511992,Revenue,1DY50,Misc Corporate Estates,502.71
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-05-22,ADT FIRE & SECURITY,7511995,Revenue,1FRAE,Shieldfield,1757.11
Environment & Regeneration,NS: Repairs & Maintenance,Revenue Expenditure,2018-05-23,ADT FIRE & SECURITY,7512147,Revenue,1KR01,Responsive Maintenance,2429.00
HRA,HRA Tenancy Svs,Revenue Expenditure,2018-05-31,ADVANCED CLEANING & MAINTENANCE LTD,7519385,Revenue,1HA01,R&M Gen - Citywide,1288.45
HRA,HRA West End CSC,Revenue Expenditure,2018-05-21,ADVANCED CLEANING & MAINTENANCE LTD,7503883,Revenue,1HA01,R&M Gen - Citywide,554.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-25,ADVANCED LEGAL LTD,7507844,Revenue,1FA51,Coroner,1263.60
Children's Services,Invoice,Revenue Expenditure,2018-05-03,ADVANCED WATER TECHNOLOGIES,7472615,Revenue,1KR8L,Wide District Heating,265.00
Children's Services,Invoice,Revenue Expenditure,2018-05-03,ADVANCED WATER TECHNOLOGIES,7472615,Revenue,1KR05,District Heating,1100.00
Children's Services,Invoice,Revenue Expenditure,2018-05-10,ADVANCED WATER TECHNOLOGIES,7473658,Revenue,1KR05,District Heating,385.00
HRA,HRA Property Maint,Revenue Expenditure,2018-05-24,ADVANTAGE UTILTITIES LTD,7496146,Revenue,1HBTC,Planned Tech Maintenance,935.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-17,AEBI SCHMIDT UK LTD,7492879,Revenue,3KES1,Fleetmaster Stores Account,1277.58
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-31,AEBI SCHMIDT UK LTD,7502586,Revenue,3KES1,Fleetmaster Stores Account,634.79
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-25,AEBI SCHMIDT UK LTD,7501744,Revenue,3KES1,Fleetmaster Stores Account,402.45
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-18,AEBI SCHMIDT UK LTD,7496938,Revenue,1KESA,Heavy Workshop Routine Repair,385.97
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-01,AEBI SCHMIDT UK LTD,7479633,Revenue,3KES1,Fleetmaster Stores Account,260.17
HRA,HRA Planning QS,Capital Expenditure,2018-05-09,AFFINI TECHNOLOGY LTD,7485571,Capital,2HE01,Capital Citywide,1250.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-05-23,AGD SYSTEMS LTD,7514390,Revenue,1KELA,Traffic Sig General O/H,1800.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-05-23,AGD SYSTEMS LTD,7514391,Revenue,1KELA,Traffic Sig General O/H,3900.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-05-02,AIMRANGE (N.E.) LTD,7497099,Revenue,1KR01,Responsive Maintenance,666.00
Environment & Regeneration,E&R ERS&PP,Revenue Expenditure,2018-05-02,AIR QUALITY CONSULTANTS LTD,7482331,Revenue,1V091,Air Quality,8900.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-05-24,AIR TECHNIQUE,7497923,Revenue,1KBM0,Public & Educ O/H,1145.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-05-24,AIR TECHNIQUE,7497872,Revenue,1KBM0,Public & Educ O/H,816.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-04,AKW MEDI-CARE LTD,7486579,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-31,AKW MEDI-CARE LTD,7513779,Revenue,1KR12,DDA,397.39
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-25,AKW MEDI-CARE LTD,7502411,Revenue,1KR12,DDA,415.79
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-25,AKW MEDI-CARE LTD,7502408,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-11,AKW MEDI-CARE LTD,7492052,Revenue,1KR12,DDA,390.57
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-11,AKW MEDI-CARE LTD,7492041,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-11,AKW MEDI-CARE LTD,7492051,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-11,AKW MEDI-CARE LTD,7492042,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-03,AKW MEDI-CARE LTD,7482719,Revenue,1KVWC,Minor Works Contracts,1325.89
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-03,AKW MEDI-CARE LTD,7482720,Revenue,1KR12,DDA,303.67
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-03,AKW MEDI-CARE LTD,7482721,Revenue,1KR12,DDA,529.85
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-18,AKW MEDI-CARE LTD,7502404,Revenue,1KR12,DDA,642.60
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-05-08,ALAN CARR DESIGN & PRINT,7485182,Revenue,1V204,Car Parking Infrastructure,338.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-05-16,ALAN CARR DESIGN & PRINT,7482757,Revenue,1V204,Car Parking Infrastructure,260.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-14,ALARM SUPPLIES SCOTLAND LTD,7504634,Revenue,1KVEE,Electrical Stand Alone Works,280.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-14,ALARM SUPPLIES SCOTLAND LTD,7504633,Revenue,1KVEE,Electrical Stand Alone Works,1858.50
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-05-14,ALARM SUPPLIES SCOTLAND LTD,7504632,Revenue,1KVEE,Electrical Stand Alone Works,1996.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-05-17,ALARM SUPPLIES SCOTLAND LTD,7504638,Revenue,1KJ42,Security Consultancy,2392.50
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-05-25,ALARM SUPPLIES SCOTLAND LTD,7504641,Revenue,1KJ42,Security Consultancy,1199.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALBANY HOUSE  (WHITLEY BAY),7506508,Revenue,1MM20,Residential Care MH,5461.68
Adult and Culture,EEC Homeless,Revenue Expenditure,2018-05-01,ALBANY OFFICE FURNITURE SOLUTIONS,7481643,Revenue,1VH26,Housing Advice Centre,728.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-05-23,ALBANY OFFICE FURNITURE SOLUTIONS,7496199,Capital,2CAPI,Capital Investment,930.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2018-05-30,ALBANY OFFICE FURNITURE SOLUTIONS,7513723,Revenue,1CR01,Revs and Bens Supp&Svs,286.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2018-05-09,ALBANY OFFICE FURNITURE SOLUTIONS,7488600,Revenue,1CR01,Revs and Bens Supp&Svs,286.00
Chief Executive's,Employee Services,Revenue Expenditure,2018-05-16,ALBANY OFFICE FURNITURE SOLUTIONS,7496198,Revenue,1CF00,Payroll,364.00
Environment & Regeneration,Allendale Building,Revenue Expenditure,2018-05-04,ALBANY OFFICE FURNITURE SOLUTIONS,7471566,Revenue,1KVWC,Minor Works Contracts,2976.00
Environment & Regeneration,Cityworks Highways,Revenue Expenditure,2018-05-16,ALBANY OFFICE FURNITURE SOLUTIONS,7496197,Revenue,1KEMC,Highways,1092.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-17,ALERE FORENSICS LTD,7508702,Revenue,1FA51,Coroner,1540.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-25,ALERE FORENSICS LTD,7513726,Revenue,1FA51,Coroner,530.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-25,ALERE FORENSICS LTD,7509469,Revenue,1FA51,Coroner,2255.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-08,ALERE FORENSICS LTD,7487269,Revenue,1FA51,Coroner,1275.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-18,ALERE FORENSICS LTD,7509532,Revenue,1FA51,Coroner,1215.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-05-03,ALERE TOXICOLOGY,7485230,Revenue,1MD68,Legal Fees Care,267.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-29,ALEXANDRA HOUSE,7517141,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-01,ALEXANDRA HOUSE,7495851,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-05-29,ALEXANDRA HOUSE,7517141,Revenue,1MG20,Residential Care OP,552.40
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-05-01,ALEXANDRA HOUSE,7495851,Revenue,1MG20,Residential Care OP,552.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLAN COURT RESIDENTIAL HOME,7506562,Revenue,1MG10,Nursing Care OP,46371.01
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLAN COURT RESIDENTIAL HOME,7506562,Revenue,1MG20,Residential Care OP,40625.28
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLAN COURT RESIDENTIAL HOME,7506562,Revenue,1MM10,Nursing Care MH,2465.37
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLAN COURT RESIDENTIAL HOME,7506562,Revenue,1MM20,Residential Care MH,7130.74
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLAN COURT RESIDENTIAL HOME,7506572,Revenue,1MG10,Nursing Care OP,632.64
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLCARE COMMUNITY CARE SERVICE,7506391,Revenue,1MG50,Home Care-Spot Purchased OP,9003.73
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ALLCARE COMMUNITY CARE SERVICE,7506391,Revenue,1MG51,Home Care-Personal OP,194.60
Adult and Culture,Adult Serv Capability's,Revenue Expenditure,2018-05-25,ALLIANCE DISPOSABLES LTD,7503791,Revenue,1MW03,Capabilities,541.66
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-17,ALLIANCE DISPOSABLES LTD,7501981,Revenue,1KFS1,Walker Technology College,580.51
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-11,ALLIANCE DISPOSABLES LTD,7486637,Revenue,1KFR1,Kenton School Academy,365.82
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-11,ALLIANCE DISPOSABLES LTD,7486633,Revenue,1KFR5,St Marys RC School,383.23
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-29,ALLIANCE DISPOSABLES LTD,7501920,Revenue,1KFWC,Welford Day Centre,317.42
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-22,ALLIANCE DISPOSABLES LTD,7486624,Revenue,1KFP4,St Cuthberts Academy,369.52
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-05-10,ALLIANCE DISPOSABLES LTD,7496168,Revenue,1KFWC,Welford Day Centre,298.66
Environment & Regeneration,Facility Serv Civic Mngmt,Revenue Expenditure,2018-05-15,ALNWICK ALES LTD,7506893,Revenue,1KF07,Banqueting Suite,319.56
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-02,ALPHA RECOVERY LTD,7479649,Revenue,1KESA,Heavy Workshop Routine Repair,450.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-02,ALPHA RECOVERY LTD,7479649,Revenue,1KESB,Heavy Workshop Code 5 Repairs,570.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-30,ALPHA RECOVERY LTD,7501748,Revenue,1KESA,Heavy Workshop Routine Repair,780.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-30,ALPHA RECOVERY LTD,7501748,Revenue,1KESB,Heavy Workshop Code 5 Repairs,246.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-05-29,ALTONAIDS MOBILITY,7506803,Revenue,1V206,Shop Mobility,2025.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-05-17,ANDTECH SYSTEMS,7493370,Revenue,1KJ42,Security Consultancy,10505.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-05-25,ANDTECH SYSTEMS,7516011,Revenue,1KJ42,Security Consultancy,361.96
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-05-25,ANDTECH SYSTEMS,7516010,Revenue,1KJ42,Security Consultancy,1475.00
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2018-05-04,ANTALIS MCNAUGHTON LTD,7498559,Revenue,1CP17,Digital Printing,532.60
HRA,HRA Planning QS,Capital Expenditure,2018-05-11,ANTHONY P DAVIES ASSOCIATES LTD,7494074,Capital,2HE01,Capital Citywide,345.00
HRA,HRA Planning QS,Capital Expenditure,2018-05-11,ANTHONY P DAVIES ASSOCIATES LTD,7494073,Capital,2HE01,Capital Citywide,625.00
HRA,HRA Property Maint,Capital Expenditure,2018-05-11,ANTHONY P DAVIES ASSOCIATES LTD,7490551,Capital,2HE01,Capital Citywide,715.00
HRA,HRA Property Maint,Capital Expenditure,2018-05-11,ANTHONY P DAVIES ASSOCIATES LTD,7490552,Capital,2HE01,Capital Citywide,540.00
Environment & Regeneration,NS: Waste Management,Revenue Expenditure,2018-05-21,APEX RADIO SYSTEMS LTD,7503826,Revenue,1KE23,Sandhills,266.99
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-29,APPLEBY CARE HOME,7517154,Revenue,1MG10,Nursing Care OP,10202.26
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-01,APPLEBY CARE HOME,7495863,Revenue,1MG10,Nursing Care OP,2546.79
Environment & Regeneration,Highways,Revenue Expenditure,2018-05-15,APSE,7506777,Revenue,1KELA,Traffic Sig General O/H,297.00
Environment & Regeneration,NS: Energy,Revenue Expenditure,2018-05-17,APSE,7508575,Revenue,1KEYV,Carbon Management Programme,2050.00
Chief Executive's,Newcastle City,Revenue Expenditure,2018-05-24,ARC ADOPTION NORTH EAST,7501808,Revenue,1MB28,Regional Adoption Agency,407.30
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501488,Revenue,1MH50,Home Care PD,156.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501488,Revenue,1MH60,Day Care PD,752.70
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501489,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501489,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501490,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501491,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501492,Revenue,1MK51,Home Care LD,80.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501492,Revenue,1MK60,Ind Day Care LD,180.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARCADEA,7501493,Revenue,1MK51,Home Care LD,256.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-05-08,ARCHITECTURAL LOUVRE PRODUCTS & SERVICES,7477910,Revenue,1KVEM,Mechanical Stand Alone Works,2700.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-05-23,ARMCON LTD,7482022,Revenue,1KEMC,Highways,1601.40
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-25,ARNOLD CLARK,7496994,Revenue,3KES1,Fleetmaster Stores Account,395.21
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-21,ARNOLD CLARK,7496991,Revenue,3KES1,Fleetmaster Stores Account,453.54
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-11,ARNOLD CLARK,7496989,Revenue,3KES1,Fleetmaster Stores Account,718.53
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-30,ARNOLD CLARK,7517938,Revenue,3KES1,Fleetmaster Stores Account,766.86
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-05-09,ARNOLD CLARK,7490691,Revenue,3KES1,Fleetmaster Stores Account,660.40
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-05-23,ARRIVA NORTH EAST,7497908,Revenue,1V301,Travel office Travel Passes,2209.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-05-08,ARRIVA RAIL NORTH LTD,7488390,Revenue,1V301,Travel office Travel Passes,1288.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARTEMIS DOMICILIARY CARE,7501416,Revenue,1MG50,Home Care-Spot Purchased OP,9386.45
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-09,ARTEMIS DOMICILIARY CARE,7501416,Revenue,1MG51,Home Care-Personal OP,2187.90
Chief Executive's,Newcastle City,Revenue Expenditure,2018-05-23,ARTEMIS DOMICILIARY CARE,7494736,Revenue,1MG40,Direct Payments OP,1956.94
Chief Executive's,Newcastle City,Revenue Expenditure,2018-05-04,ARTHURS HILL FEDERATION-WESTGATE HILL PR,7498903,Revenue,1E20F,Statement&Supplementary Top Up,6457.89
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-05-25,ASCENTIS,7513781,Revenue,1EA15,Newcastle City Learning Main,600.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ASHFIELD COURT,7506509,Revenue,1MG20,Residential Care OP,3795.56
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-05-15,ASHFIELD COURT,7506509,Revenue,1MG20,Residential Care OP,1446.16
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ASHTON COURT CARE HOME,7506558,Revenue,1MG10,Nursing Care OP,40816.11
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ASHTON COURT CARE HOME,7506558,Revenue,1MG20,Residential Care OP,16276.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-15,ASHTON COURT CARE HOME,7506558,Revenue,1MH10,Nursing Care PD,2243.18
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2018-05-31,ASKEWS LIBRARY SERVICES LTD,7519190,Revenue,1EJ13,Stock Services,992.22
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2018-05-31,ASKEWS LIBRARY SERVICES LTD,7519194,Revenue,1EJ13,Stock Services,503.51
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-05-01,ASPECTS HOUSE,7495959,Revenue,1MM20,Residential Care MH,3886.36
