Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-28,ADT FIRE & SECURITY,8341321,revenue,1KKX1,Civic Centre Direct Costs,1255.96
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-05,ADT FIRE & SECURITY,8273703,revenue,1DQ9Y,John Marley Centre,673.47
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-05,ADT FIRE & SECURITY,8325814,revenue,1FRAA,Westgate,2126.73
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-05,ADT FIRE & SECURITY,8325815,revenue,1FRAE,Shieldfield,1946.15
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-05,ADT FIRE & SECURITY,8325816,revenue,1KKX1,Civic Centre Direct Costs,1035.43
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-12,ADT FIRE & SECURITY,8329832,revenue,1DR03,Grainger Market,1515.63
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-14,ADT FIRE & SECURITY,8325810,revenue,1DQ9Y,John Marley Centre,274.00
Resources,Financial Services,Revenue Expenditure,2021-05-28,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8343219,revenue,1CG30,Accounts Payable,1290.00
Resources,Financial Services,Revenue Expenditure,2021-05-28,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8185711,revenue,1FF51,Finance,1590.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-18,ADVANCED WATER TECHNOLOGIES,8332642,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-18,ADVANCED WATER TECHNOLOGIES,8332642,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-10,ADVANCED WATER TECHNOLOGIES,8323089,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-10,ADVANCED WATER TECHNOLOGIES,8323089,revenue,1KR8L,Wide District Heating,265.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-05-28,AEBI SCHMIDT UK LTD,8339352,revenue,3KES1,Fleetmaster Stores Account,368.06
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-05-13,AEBI SCHMIDT UK LTD,8309967,revenue,3KES1,Fleetmaster Stores Account,470.48
Place,Development Management,Revenue Expenditure,2021-05-28,AECOM,8342487,revenue,1V030,Development Management,5249.21
Place,Transport,Capital Expenditure,2021-05-21,AECOM,8332715,Capital,2CAPI,Capital Investment,53172.94
Place,Transport,Revenue Expenditure,2021-05-05,AECOM,8326055,revenue,1V091,Air Quality,132000.00
Operations & Reg Services,Local Services,Revenue Expenditure,2021-05-06,AGROVISTA UK LTD,8322116,revenue,1KEFA,Grounds Maintenance,556
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-27,AIKEN FLOORING CONTRACTS LTD,8336994,revenue,1KVWC,Minor Works Contracts,2621.98
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-17,AIKEN FLOORING CONTRACTS LTD,8329992,revenue,1KVWC,Minor Works Contracts,7359.91
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-19,AKW MEDI-CARE LTD,8336905,revenue,1KR12,DDA,445.57
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-21,AKW MEDI-CARE LTD,8338425,revenue,1KR12,DDA,428.20
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-05-20,AKW MEDI-CARE LTD,8337153,revenue,1KR12,DDA,351.03
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-05-06,ALARM SUPPLIES SCOTLAND LTD,8322103,revenue,1KJ42,Security Consultancy,475
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALBANY HOUSE  (WHITLEY BAY),8340334,revenue,1MM20,Residential Care MH,2059.64
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-05-14,ALBANYOFFICE FURNITURESOLUTIONS,8332661,revenue,1MM23,Recovery & Support MH,1112
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-21,ALBANYOFFICE FURNITURESOLUTIONS,8332672,revenue,1EJ9G,BIPC DCMS Funded Proj,1378
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-14,ALBANYOFFICE FURNITURESOLUTIONS,8332664,revenue,1EJ9G,BIPC DCMS Funded Proj,518
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-17,ALBANYOFFICE FURNITURESOLUTIONS,8332671,revenue,1EJ9G,BIPC DCMS Funded Proj,889.00
City Futures,Economic Development,Revenue Expenditure,2021-05-13,ALCIUM SOFTWARE,8307673,revenue,1FN17,ERDF-Community Led Local Dev,9333
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-26,ALLAN COURT RESIDENTIAL HOME,8341217,revenue,1MR14,COVID 19 Rapid Testing,13811.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-26,ALLAN COURT RESIDENTIAL HOME,8341271,revenue,1MR14,COVID 19 Rapid Testing,10810.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MG10,Nursing Care OP,38236.19
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MG20,Residential Care OP,78597.46
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MH10,Nursing Care PD,3421.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MK10,Nursing Care LD,6842.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MM10,Nursing Care MH,6092.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ALLAN COURT RESIDENTIAL HOME,8340393,revenue,1MM20,Residential Care MH,8012.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-13,ALLAN COURT RESIDENTIAL HOME,8322207,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-13,ALLAN COURT RESIDENTIAL HOME,8322209,revenue,1MK10,Nursing Care LD,258.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-13,ALLAN COURT RESIDENTIAL HOME,8322206,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-13,ALLAN COURT RESIDENTIAL HOME,8322208,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-13,ALLAN COURT RESIDENTIAL HOME,8322210,revenue,1MM20,Residential Care MH,304.92
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-05-21,ALLIANCE DISPOSABLES LTD,8294712,revenue,1KFR6,Benfield Comp,534.14
Resources,Financial Services,Revenue Expenditure,2021-05-27,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8338426,revenue,1CR01,Revs and Bens Supp&Svs,815.40
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-05-21,ALTIOR HOLDINGS,8338391,revenue,1FRAT,Housing Advice,7312.50
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-05-21,ALTIOR HOLDINGS,8338392,revenue,1FRAT,Housing Advice,4975
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-05-17,ANDTECH SYSTEMS,8333496,revenue,1KJ42,Security Consultancy,955.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-05-17,ANDTECH SYSTEMS,8333497,revenue,1KJ42,Security Consultancy,650
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-05-17,ANDTECH SYSTEMS,8333499,revenue,1KJ42,Security Consultancy,300.00
Place,Commercial Dev & Property,Revenue Expenditure,2021-05-12,ANDTECH SYSTEMS,8329876,revenue,1FRAA,Westgate,850
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-11,APPLETON MANOR CARE HOME,8329177,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-05-11,APPLETON MANOR CARE HOME,8329177,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-11,APPLETREE GRANGE,8329157,revenue,1MG20,Residential Care OP,5194.29
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-05-11,APPLETREE GRANGE,8329157,revenue,1MG20,Residential Care OP,-2269.21
Operations & Reg Services,Local Services,Revenue Expenditure,2021-05-06,APSE,8320838,revenue,1KEAR,Street Services Management,3953
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338725,revenue,1MK51,Home Care LD,84.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338725,revenue,1MK60,Ind Day Care LD,297.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338730,revenue,1MK51,Home Care LD,60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338730,revenue,1MK60,Ind Day Care LD,248.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338742,revenue,1MK51,Home Care LD,145
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338742,revenue,1MK60,Ind Day Care LD,550.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338746,revenue,1MK51,Home Care LD,128
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338746,revenue,1MK60,Ind Day Care LD,1240.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338728,revenue,1MK55,Home Care Family/Carer LD,457.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338736,revenue,1MK60,Ind Day Care LD,744.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338726,revenue,1MK60,Ind Day Care LD,744.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338731,revenue,1MK60,Ind Day Care LD,864.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338733,revenue,1MK60,Ind Day Care LD,1118.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338734,revenue,1MK60,Ind Day Care LD,496.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-21,ARCADEA,8338737,revenue,1MK60,Ind Day Care LD,496.40
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-27,ARCO LTD,8321572,revenue,1EJ37,Library Caretaker Services,734.09
Place,Transport,Revenue Expenditure,2021-05-21,ARCO LTD,8313143,revenue,1KE04,Sample and Defect Inspections,409.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-05-24,ARNFIELD CARE LTD,8339309,revenue,1MC02,Ind Sector Placements,14072.80
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-18,ARNOLD CLARK,8312800,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-07,ARNOLD CLARK,8305334,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-07,ARNOLD CLARK,8309530,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-21,ARNOLD CLARK,8317873,revenue,1KESY,Spot Hires,316.26
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-06,ARNOLD CLARK,8305333,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-20,ARNOLD CLARK,8314837,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-20,ARNOLD CLARK,8314838,revenue,1KESY,Spot Hires,323.54
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-04,ARNOLD CLARK,8305331,revenue,1KESY,Spot Hires,330.96
Operations & Reg Services,Operations,Revenue Expenditure,2021-05-04,ARNOLD CLARK,8305332,revenue,1KESY,Spot Hires,316.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-17,ARTEMIS DOMICILIARY CARE,8333316,revenue,1MG50,Home Care-Spot Purchased OP,58165.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-17,ARTEMIS DOMICILIARY CARE,8333316,revenue,1MH50,Home Care PD,18750
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-17,ARTEMIS DOMICILIARY CARE,8333316,revenue,1MK50,Supported Living LD,9025.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-17,ARTEMIS DOMICILIARY CARE,8333316,revenue,1MM50,Home Care MH,1490.04
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-05-21,ASCENT ACADEMIES TRUST,8333712,revenue,1E211,SB Olea-Extra District Recoup,1606
"Children, Education and Skills",Education,Revenue Expenditure,2021-05-10,ASCENTIS,8328210,revenue,1EA15,Newcastle City Learning Main,600
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-05-06,ASHBROOKE SCHOOL,8326921,revenue,1E20A,SB Independent Schools,11541.01
Public Health Service,Public Health,Revenue Expenditure,2021-05-28,ASHCHEM PHARMACY LTD,8331493,revenue,1ML11,PH - Smoking & Tobacco,295.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHFIELD COURT,8340335,revenue,1MG20,Residential Care OP,5019.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-05-25,ASHFIELD COURT,8340335,revenue,1MG20,Residential Care OP,-1803.48
"Children, Education and Skills",Education,Revenue Expenditure,2021-05-28,ASHMOLE MINICOACHES,8341480,revenue,1E212,Transport Special,1948.76
"Children, Education and Skills",Education,Revenue Expenditure,2021-05-10,ASHMOLE MINICOACHES,8325821,revenue,1E212,Transport Special,2254.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-05-06,ASHMOLE MINICOACHES,8322114,revenue,1E212,Transport Special,2254.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-05-24,ASHMOLE MINICOACHES,8339208,revenue,1E212,Transport Special,2254.7
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-26,ASHTON COURT CARE HOME,8341216,revenue,1MR14,COVID 19 Rapid Testing,9667.98
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-26,ASHTON COURT CARE HOME,8341274,revenue,1MR14,COVID 19 Rapid Testing,7567.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHTON COURT CARE HOME,8340375,revenue,1MG10,Nursing Care OP,49558.50
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHTON COURT CARE HOME,8340375,revenue,1MG20,Residential Care OP,60051.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHTON COURT CARE HOME,8340375,revenue,1MH10,Nursing Care PD,750.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHTON COURT CARE HOME,8340375,revenue,1MH20,Residential Care PD,2670.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-05-25,ASHTON COURT CARE HOME,8340375,revenue,1MG30,Deferred Payments-OP,2670.88
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-28,ASKEWS LIBRARY SERVICES LTD,8328306,revenue,1EJ13,Stock Services,625.74
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-07,ASKEWS LIBRARY SERVICES LTD,8309993,revenue,1EJ13,Stock Services,404.70
Operations & Reg Services,Community Hubs,Revenue Expenditure,2021-05-12,ASKEWS LIBRARY SERVICES LTD,8322395,revenue,1EJ13,Stock Services,613.66
