Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-24,ABBEYMOOR,7128211,Revenue,1MM10,Nursing Care MH,793.84
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2017-01-04,ABC AWARDS,7095474,Revenue,1EA15,Newcastle City Learning Main,380.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-13,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,7113595,Revenue,1V123,Blue Badge Applications,852.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ABSOLUTE QUALITY CARE,7122592,Revenue,1MG50,Home Care-Spot Purchased OP,26123.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ABSOLUTE QUALITY CARE,7122592,Revenue,1MG51,Home Care-Personal OP,1599.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ABSOLUTE QUALITY CARE,7122592,Revenue,1MH50,Home Care PD,9031.75
Children's Services,Educ School Planning,Revenue Expenditure,2017-01-25,ABSOLUTE QUALITY CARE,7130343,Revenue,1MD66,CWD Care Packages,3416.00
Chief Executive's,CD - Exchequer Payroll Prep,Revenue Expenditure,2017-01-05,ACCENTURE,7113587,Revenue,1CF00,Payroll,5329.50
Chief Executive's,CD - Exchequer Payroll Prep,Revenue Expenditure,2017-01-05,ACCENTURE,7113588,Revenue,1CF00,Payroll,6170.15
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ACCOUNTABILITY,7128920,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-01-24,ACORN DAIRY,7118935,Revenue,1KFX2,School Meals Overhead,12398.20
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-01-05,ACORN DAIRY,7110983,Revenue,1KFX2,School Meals Overhead,20029.55
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-01-10,ACORN HOUSE,7116788,Revenue,1MC22,IND Sector Foster Carer Costs,4380.00
Environment & Regeneration,NS: Resources,Capital Expenditure,2017-01-12,ACP,7110575,Capital,2DP02,Devt Capital CC,497.31
Environment & Regeneration,NS: Resources,Capital Expenditure,2017-01-19,ACP,7111335,Capital,2DP02,Devt Capital CC,341.54
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-01-05,ACP,7104024,Revenue,1KSCD,External Vehicle Tracking,4060.00
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-01-12,ACP,7110576,Revenue,1KESW,Fleet SLA Costs & Income,3878.10
Environment & Regeneration,NS: Resources,Revenue Expenditure,2017-01-12,ACP,7110576,Revenue,1KSCD,External Vehicle Tracking,1676.35
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-01-17,ACROL AIR CONDITIONING CO LTD,7113507,Revenue,1KBM0,Public & Educ O/H,646.51
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-01-19,ACTION FOR CHILDREN,7125577,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-01-10,ACTION FOR CHILDREN,7116800,Revenue,1MC22,IND Sector Foster Carer Costs,19376.00
Adult and Culture,Social Services,Revenue Expenditure,2017-01-09,ACTION ON HEARING LOSS,7115645,Revenue,1MK50,Supported Living LD,613.44
Adult and Culture,Social Services,Revenue Expenditure,2017-01-09,ACTION ON HEARING LOSS,7115644,Revenue,1MK50,Supported Living LD,613.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-10,ACTIVE HORIZONS LTD,7117049,Revenue,1MK20,Residential Care LD,3592.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2017-01-18,ADARE LTD,7123969,Revenue,1FL01,Electoral Registration Unit,299.08
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-01-13,ADFIELD HARVEY LTD,7119966,Revenue,1DF55,Special Events,2000.00
Children's Services,Int Childhood Services,Revenue Expenditure,2017-01-27,ADMIRE TAXIS,7115728,Revenue,1E212,Transport Special,576.00
Chief Executive's,CD - Accountancy,Revenue Expenditure,2017-01-19,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7115918,Revenue,1FF51,Finance,4750.00
HRA,HRA Anti-Soc,Revenue Expenditure,2017-01-17,ADVANCED CLEANING & MAINTENANCE LTD,7122403,Revenue,1HA01,R&M Gen - Citywide,335.00
HRA,HRA Kenton CSC,Revenue Expenditure,2017-01-27,ADVANCED CLEANING & MAINTENANCE LTD,7133073,Revenue,1HA01,R&M Gen - Citywide,288.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-24,ADVANCED LEGAL LTD,7128323,Revenue,1FA51,Coroner,1215.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-01-27,ADVANCED WATER TECHNOLOGIES,7125422,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-01-27,ADVANCED WATER TECHNOLOGIES,7125422,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-18,AEBI SCHMIDT UK LTD,7111395,Revenue,3KES1,Fleetmaster Stores Account,478.98
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-18,AEBI SCHMIDT UK LTD,7124122,Revenue,1KESA,Heavy Workshop Routine Repair,557.15
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-13,AEBI SCHMIDT UK LTD,7111394,Revenue,1KESA,Heavy Workshop Routine Repair,557.15
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-04,AEBI SCHMIDT UK LTD,7097495,Revenue,3KES1,Fleetmaster Stores Account,841.26
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-11,AEBI SCHMIDT UK LTD,7105036,Revenue,3KES1,Fleetmaster Stores Account,329.04
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-01-31,AEBI SCHMIDT UK LTD,7124123,Revenue,1KESA,Heavy Workshop Routine Repair,3543.51
Environment & Regeneration,Transport Development,Capital Expenditure,2017-01-09,AECOM,7096203,Capital,2DP02,Devt Capital CC,6656.00
Environment & Regeneration,Transport Development,Capital Expenditure,2017-01-09,AECOM,7096205,Capital,2DP02,Devt Capital CC,13908.00
Environment & Regeneration,Transport Development,Capital Expenditure,2017-01-11,AECOM,7118078,Capital,2DP02,Devt Capital CC,15000.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-01-20,AFTER ADOPTION,7125672,Revenue,1MF10,Adoption Payments,1125.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124235,Revenue,1KELA,Traffic Sig General O/H,4840.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124235,Revenue,1KELL,Traffic Sig Gateshead Recharge,2330.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124235,Revenue,1KELJ,Traffic Sig Newcastle Recharge,2710.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124235,Revenue,1KELQ,Traffic Sig N Tyne Recharge,10650.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124235,Revenue,1KEL4,Traffic Sig - Non Local Auth,1300.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124236,Revenue,1KELA,Traffic Sig General O/H,7640.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124236,Revenue,1KELQ,Traffic Sig N Tyne Recharge,14700.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124249,Revenue,1KELJ,Traffic Sig Newcastle Recharge,8680.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124234,Revenue,1KELA,Traffic Sig General O/H,3750.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124234,Revenue,1KELL,Traffic Sig Gateshead Recharge,2840.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124234,Revenue,1KELJ,Traffic Sig Newcastle Recharge,1050.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124234,Revenue,1KELQ,Traffic Sig N Tyne Recharge,4200.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124234,Revenue,1KEL4,Traffic Sig - Non Local Auth,710.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124237,Revenue,1KELA,Traffic Sig General O/H,3220.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,AGD SYSTEMS LTD,7124237,Revenue,1KELQ,Traffic Sig N Tyne Recharge,7350.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-12,AGD SYSTEMS LTD,7097050,Revenue,1KELQ,Traffic Sig N Tyne Recharge,7700.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-01-19,AGE UK NEWCASTLE,7125585,Revenue,1MG88,Age Friendly Unit,13808.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,AGE UK NEWCASTLE,7122568,Revenue,1MG50,Home Care-Spot Purchased OP,2940.63
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,AGE UK NEWCASTLE,7122568,Revenue,1MH50,Home Care PD,23997.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-01-11,AIR TECHNIQUE,7117831,Revenue,1DF71,High Bridge Studios & Gallery,525.00
Environment & Regeneration,NS: Waste Management,Revenue Expenditure,2017-01-27,AIRE VALLEY GAS LTD,7128155,Revenue,1KE18,Walbottle Recycling Centre,1500.00
Adult and Culture,Social Services,Revenue Expenditure,2017-01-05,AIREY TERRACE,7113381,Revenue,1MC06,Iona Place Childrens Unit,629.78
Adult and Culture,Social Services,Revenue Expenditure,2017-01-16,AIREY TERRACE,7120541,Revenue,1MC06,Iona Place Childrens Unit,599.12
Adult and Culture,Social Services,Revenue Expenditure,2017-01-30,AIREY TERRACE,7134413,Revenue,1MC06,Iona Place Childrens Unit,1225.27
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-10,AKW MEDI-CARE LTD,7114097,Revenue,1KR10,Voids,351.08
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-09,AKW MEDI-CARE LTD,7112592,Revenue,1KR12,DDA,480.23
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-17,AKW MEDI-CARE LTD,7119657,Revenue,1KR12,DDA,323.26
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-04,AKW MEDI-CARE LTD,7111318,Revenue,1KR10,Voids,330.22
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-12,AKW MEDI-CARE LTD,7110578,Revenue,1KR12,DDA,551.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-12,AKW MEDI-CARE LTD,7110581,Revenue,1KR12,DDA,551.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-12,AKW MEDI-CARE LTD,7110579,Revenue,1KR12,DDA,517.91
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-27,ALAN CARR DESIGN & PRINT,7126528,Revenue,1V204,Car Parking Infrastructure,389.00
Chief Executive's,"CD - Audit, Insurance & Risk NOR",Revenue Expenditure,2017-01-05,ALARM,7113602,Revenue,3RM18,Insurance Control Susp-Financ,666.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-10,ALARM SUPPLIES SCOTLAND LTD,7101581,Revenue,1KJ42,Security Consultancy,8289.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-17,ALARM SUPPLIES SCOTLAND LTD,7116001,Revenue,1KJ42,Security Consultancy,611.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-04,ALARM SUPPLIES SCOTLAND LTD,7101582,Revenue,1KJ42,Security Consultancy,2910.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALBANY HOUSE  (WHITLEY BAY),7128212,Revenue,1MM20,Residential Care MH,5287.68
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2017-01-04,ALBANY OFFICE FURNITURE SOLUTIONS,7106205,Revenue,1CS14,Revs & Bens Small Grants,1060.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2017-01-11,ALBANY OFFICE FURNITURE SOLUTIONS,7106221,Revenue,1CR01,Revs and Bens Supp&Svs,1456.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2017-01-31,ALBANY OFFICE FURNITURE SOLUTIONS,7118851,Revenue,1CS14,Revs & Bens Small Grants,272.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2017-01-31,ALBANY OFFICE FURNITURE SOLUTIONS,7118852,Revenue,1CS14,Revs & Bens Small Grants,262.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2017-01-31,ALBANY OFFICE FURNITURE SOLUTIONS,7118854,Revenue,1CS14,Revs & Bens Small Grants,262.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-01-04,ALBANY OFFICE FURNITURE SOLUTIONS,7106199,Revenue,1MC41,Bedeburn Short Break Unit,514.00
Children's Services,West Riverside S/Start,Revenue Expenditure,2017-01-16,ALBANY OFFICE FURNITURE SOLUTIONS,7120681,Revenue,1EEG1,Community Family Hub - West,3263.00
Children's Services,West Riverside S/Start,Revenue Expenditure,2017-01-06,ALBANY OFFICE FURNITURE SOLUTIONS,7063633,Revenue,1EEG1,Community Family Hub - West,3263.00
Environment & Regeneration,NS: Energy,Revenue Expenditure,2017-01-05,ALBANY OFFICE FURNITURE SOLUTIONS,7106201,Revenue,1KEYQ,Energy Unit,546.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-24,ALERE FORENSICS LTD,7128392,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-24,ALERE FORENSICS LTD,7128393,Revenue,1FA51,Coroner,560.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-24,ALERE FORENSICS LTD,7128391,Revenue,1FA51,Coroner,595.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-04,ALERE FORENSICS LTD,7112555,Revenue,1FA51,Coroner,2820.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-20,ALERE FORENSICS LTD,7126569,Revenue,1FA51,Coroner,2380.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-06,ALERE FORENSICS LTD,7113648,Revenue,1FA51,Coroner,750.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-10,ALEXANDRA HOUSE,7116980,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-10,ALEXANDRA HOUSE,7116980,Revenue,1MG20,Residential Care OP,495.80
Children's Services,Int Childhood Services,Revenue Expenditure,2017-01-30,ALL ABOUT U,7134077,Revenue,1EEK1,Community Family Hub - Central,2000.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MG10,Nursing Care OP,30656.68
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MG20,Residential Care OP,7248.07
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MK20,Residential Care LD,2200.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MM20,Residential Care MH,9031.33
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128282,Revenue,1MG10,Nursing Care OP,625.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ALLAN COURT RESIDENTIAL HOME,7122736,Revenue,1MM50,Home Care MH,18180.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MG10,Nursing Care OP,4645.48
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MG20,Residential Care OP,1804.84
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MK20,Residential Care LD,477.32
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-01-24,ALLAN COURT RESIDENTIAL HOME,7128268,Revenue,1MM20,Residential Care MH,905.80
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-25,ALLAWAY ACOUSTICS,7129278,Revenue,1KVEE,Electrical Stand Alone Works,140.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-01-25,ALLAWAY ACOUSTICS,7129278,Revenue,1KVEM,Mechanical Stand Alone Works,640.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ALLIED HEALTHCARE GROUP,7122567,Revenue,1MG51,Home Care-Personal OP,46027.78
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ALLIED HEALTHCARE GROUP,7122567,Revenue,1MH50,Home Care PD,11035.67
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ALLIED HEALTHCARE GROUP,7122567,Revenue,1MK51,Home Care LD,1066.67
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ALLIED HEALTHCARE GROUP,7122567,Revenue,1MM50,Home Care MH,1066.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-31,AL-VAC LTD,7134974,Revenue,1KEMC,Highways,910.35
Environment & Regeneration,Allendale Building,Revenue Expenditure,2017-01-09,AMARI PLASTICS PLC,7111004,Revenue,1KBM0,Public & Educ O/H,267.10
Environment & Regeneration,E&R - Technical Consultancy,Revenue Expenditure,2017-01-04,AMCO ENGINEERING,7108935,Revenue,1KKU6,Ouseburn Barrage Maintenance,6179.64
Environment & Regeneration,E&R - Technical Consultancy,Revenue Expenditure,2017-01-26,AMCO ENGINEERING,7119941,Revenue,1KKU6,Ouseburn Barrage Maintenance,3000.00
Environment & Regeneration,E&R - Technical Consultancy,Revenue Expenditure,2017-01-26,AMCO ENGINEERING,7124283,Revenue,1KKU6,Ouseburn Barrage Maintenance,318.09
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-01-19,ANCHOR TRUST,7125582,Revenue,1MX51,VP Hosuing Support Subsidy,1045.41
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-11,ANDTECH SYSTEMS,7101584,Revenue,1KJ42,Security Consultancy,254.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-05,ANDTECH SYSTEMS,7096054,Revenue,1KJ42,Security Consultancy,669.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-05,ANDTECH SYSTEMS,7096055,Revenue,1KJ42,Security Consultancy,3179.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-05,ANDTECH SYSTEMS,7096053,Revenue,1KJ42,Security Consultancy,900.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-20,ANDTECH SYSTEMS,7125335,Revenue,1KJ42,Security Consultancy,530.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2017-01-06,ANDTECH SYSTEMS,7101583,Revenue,1KJ42,Security Consultancy,1825.00
Chief Executive's,CD - Treasury Mgmt Payments NOR,Revenue Income,2017-01-13,AO SHIPLEY,7120884,Revenue,3RL40,Comm Inland Rev-Std Rate Tax,73339.46
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-01-09,APPLE TRANSCRIPTION LIMITED,7115651,Revenue,1MD68,Legal Fees Care,346.72
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-10,APPLEBY CARE HOME,7116996,Revenue,1MG10,Nursing Care OP,2535.60
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-01-16,APSE,7120622,Revenue,1KKK1,Cleaning Direct O/H,373.50
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-01-16,APSE,7120622,Revenue,1KFX2,School Meals Overhead,373.50
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-01-16,ARC ENVIROMENTAL LTD,7108110,Revenue,1KR05,District Heating,6190.00
Adult and Culture,Social Services,Revenue Expenditure,2017-01-09,ARCADEA,7113011,Revenue,1MK50,Supported Living LD,405.00
Adult and Culture,Social Services,Revenue Expenditure,2017-01-20,ARCADEA,7126247,Revenue,1MK34,Shared Lives - Adult LD,290.00
Adult and Culture,Social Services,Revenue Expenditure,2017-01-30,ARCADEA,7134236,Revenue,1MK34,Shared Lives - Adult LD,590.40
Children's Services,Invoice,Revenue Expenditure,2017-01-09,ARCO LTD,7084902,Revenue,1KE41,Domestic Refuse Collection,733.44
Environment & Regeneration,Cityworks Clean E/C,Revenue Expenditure,2017-01-06,ARCO LTD,7050212,Revenue,1KEAR,Street Services Management,9191.48
Environment & Regeneration,Cityworks Rangers,Revenue Expenditure,2017-01-10,ARCO LTD,7105403,Revenue,1KL6A,Rangers Development Budget,273.47
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-09,ARCO LTD,7097211,Revenue,1V205,Car Parking Management,600.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-18,ARCO LTD,7098617,Revenue,1KEMC,Highways,3836.32
Environment & Regeneration,Highways,Revenue Expenditure,2017-01-09,ARCO LTD,7102701,Revenue,1KEMC,Highways,872.67
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-01-10,ARCO LTD,7101557,Revenue,1KB06,Citybuild Training,9823.55
Environment & Regeneration,NS: Waste Management,Revenue Expenditure,2017-01-10,ARCO LTD,7116883,Revenue,1KE14,Waste Disposal General O/H,574.55
Chief Executive's,CD - Treasury Mgmt Payments NOR,Revenue Expenditure,2017-01-09,ARLINGCLOSE LTD,7114384,Revenue,1RL50,Treasury Management Expenses,15895.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-13,ARRIVA RAIL NORTH LTD,7113010,Revenue,1V301,Travel office Travel Passes,868.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-13,ARRIVA RAIL NORTH LTD,7106192,Revenue,1V301,Travel office Travel Passes,2324.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-01-13,ARRIVA RAIL NORTH LTD,7106188,Revenue,1V301,Travel office Travel Passes,612.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ARTEMIS DOMICILIARY CARE,7122591,Revenue,1MG50,Home Care-Spot Purchased OP,11529.71
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-01-17,ARTEMIS DOMICILIARY CARE,7122591,Revenue,1MG51,Home Care-Personal OP,1293.30
