Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1MC21,Fostering Unit,25
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1MD62,Support to LAC,786.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1MD67,S17 Children in Need,725.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1MD68,Legal Fees Care,265
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1EEG1,Community Family Hub - West,205
"Children, Education and Skills",Education,Revenue Expenditure,2020-08-27,AA GLOBAL LANGUAGES SERVICES LTD,8111046,revenue,1E320,SEND APR Team,80
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-24,AAA CHEMICALS LTD,8108909,revenue,3KES1,Fleetmaster Stores Account,968.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-18,AAA CHEMICALS LTD,8108908,revenue,3KES1,Fleetmaster Stores Account,968.00
"Children, Education and Skills",Education,Revenue Expenditure,2020-08-28,AAETO,8114483,revenue,1EA15,Newcastle City Learning Main,990
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ABBEYFIELD CASTLE FARM,8109597,revenue,1MG10,Nursing Care OP,3406.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ABBEYFIELD CASTLE FARM,8109597,revenue,1MG20,Residential Care OP,8012.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ABBEYFIELD CASTLE FARM,8109597,revenue,1MG30,Deferred Payments-OP,2670.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-03,ABBEYFIELD CASTLE FARM,8099086,revenue,1MR07,COVID19 Infection Control Fund,11552
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ABBEYFIELD THE GROVE,8109588,revenue,1MG20,Residential Care OP,9920.41
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-03,ABBEYFIELD THE GROVE,8099085,revenue,1MR07,COVID19 Infection Control Fund,15403
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ABBEYMOOR,8109598,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ABBEYMOOR LIFEWAYS,8108943,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ABBEYMOOR LIFEWAYS,8108943,revenue,1MM10,Nursing Care MH,4443.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ABSOLUTE QUALITY CARE,8104557,revenue,1MG50,Home Care-Spot Purchased OP,26685.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ABSOLUTE QUALITY CARE,8104557,revenue,1MH50,Home Care PD,6888.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ABSOLUTE QUALITY CARE,8104557,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ABSOLUTE QUALITY CARE,8104557,revenue,1MM50,Home Care MH,452.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ABSOLUTE QUALITY CARE,8104521,revenue,1MK50,Supported Living LD,34054.24
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-08-11,ABSOLUTE QUALITY CARE,8104521,revenue,1MK50,Supported Living LD,-247.12
Resources,Financial Services,Revenue Expenditure,2020-08-14,ACCESS INDEPENDENT,8107593,revenue,1CR01,Revs and Bens Supp&Svs,270
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-03,ACCOUNTABILITY,8098742,revenue,1MH40,Direct Payments PD,2782
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-10,ACORN DAIRY,8103500,revenue,1KFX2,School Meals Overhead,1107.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-27,ACP,8101553,revenue,1KB00,Head of Citybuild,3539.75
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-03,ACP,8099174,revenue,1KENB,Fleet Workshops OH,252.35
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-17,ACTAVO (UK) LTD,8100389,revenue,1KVWC,Minor Works Contracts,670
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ACTION FOR CHILDREN,8107937,revenue,1MC13,Post 18 Staying Put,1360.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ACTION FOR CHILDREN,8107937,revenue,1MC22,IND Sector Foster Carer Costs,6200
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-25,ACTION FOR CHILDREN,8112161,revenue,1MB04,Childrens Standards Unit,4237.72
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-08-17,ACTION FOR CHILDREN,8107872,revenue,1EEK1,Community Family Hub - Central,4557.5
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ACTIVE ARK,8107954,revenue,1MC02,Ind Sector Placements,18620.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ACTIVE ARK,8107955,revenue,1MC02,Ind Sector Placements,18620.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ACTIVE ARK,8107956,revenue,1MC02,Ind Sector Placements,27820
Resources,Democratic Services,Revenue Expenditure,2020-08-06,ADARE LTD,8097401,revenue,1FL01,Electoral Registration Unit,39379.07
Resources,Democratic Services,Revenue Expenditure,2020-08-17,ADARE LTD,8108216,revenue,1FL01,Electoral Registration Unit,6146.95
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-13,ADC ELECTRICAL CO LTD(F),8106331,revenue,1KR8L,Wide District Heating,298
"Children, Education and Skills",Education,Revenue Expenditure,2020-08-05,ADJO CATHERINE BOBLE,8101409,revenue,1E212,Transport Special,308.64
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-21,ADL BUILDERS NE LTD,8109811,revenue,1DT09,Bath Street Workshops,1173.68
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-21,ADL BUILDERS NE LTD,8110513,revenue,1DT10,Riversdales Court Ind Est,650
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100392,revenue,1VH22,Temporary Accommodation Prem,536
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8100105,revenue,1KJ94,Security Services Delegated,1711.18
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101534,revenue,1KJ94,Security Services Delegated,285.97
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101535,revenue,1KJ94,Security Services Delegated,1640.20
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101536,revenue,1KJ94,Security Services Delegated,1071.84
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101537,revenue,1KJ94,Security Services Delegated,1209.70
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101538,revenue,1KJ94,Security Services Delegated,1153.55
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101539,revenue,1KJ94,Security Services Delegated,535.98
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101541,revenue,1KJ94,Security Services Delegated,1527.81
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101542,revenue,1KJ94,Security Services Delegated,1664.04
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101544,revenue,1KJ94,Security Services Delegated,270.63
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-05,ADT FIRE & SECURITY,8101545,revenue,1KJ94,Security Services Delegated,1423.73
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-20,ADT FIRE & SECURITY,8110436,revenue,1KJ94,Security Services Delegated,314.43
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100097,revenue,1KJ94,Security Services Delegated,265.84
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100098,revenue,1KJ94,Security Services Delegated,1510.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100100,revenue,1KJ94,Security Services Delegated,400.19
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100102,revenue,1KJ94,Security Services Delegated,436.80
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100103,revenue,1KJ94,Security Services Delegated,1297.71
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100104,revenue,1KJ94,Security Services Delegated,816.68
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100106,revenue,1KJ94,Security Services Delegated,1163.37
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-07,ADT FIRE & SECURITY,8102903,revenue,1FRAA,Westgate,2037.34
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-04,ADT FIRE & SECURITY,8100391,revenue,1DE49,i4- Quayside NEC,652.42
Resources,Financial Services,Revenue Expenditure,2020-08-18,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8107865,revenue,1FF51,Finance,2635
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-21,ADVANCED CLEANING & MAINTENANCE LTD,8110904,revenue,1MM01,Assess & Care Management MH,392.41
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-21,ADVANCED CLEANING & MAINTENANCE LTD,8110905,revenue,1MM01,Assess & Care Management MH,524.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-28,ADVANCED CLEANING & MAINTENANCE LTD,8111089,revenue,1MM50,Home Care MH,2348.71
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-28,ADVANCED WATER TECHNOLOGIES,8114431,revenue,1KR05,District Heating,1100
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-28,ADVANCED WATER TECHNOLOGIES,8114431,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-27,ADVANTEX NETWORK SOLUTIONS LTD,8110911,revenue,1KVEE,Electrical Stand Alone Works,3300
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-04,AEBI SCHMIDT UK LTD,8100396,revenue,1KENB,Fleet Workshops OH,3014.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-14,AEBI SCHMIDT UK LTD,8090925,revenue,3KES1,Fleetmaster Stores Account,531.92
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-07,AEBI SCHMIDT UK LTD,8088767,revenue,3KES1,Fleetmaster Stores Account,294.63
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-20,AEBI SCHMIDT UK LTD,8094327,revenue,3KES1,Fleetmaster Stores Account,785.39
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2020-08-04,AECOM,8094635,revenue,1D543,Environment,1050
Place,Transport,Revenue Expenditure,2020-08-18,AGD SYSTEMS LTD,8106598,revenue,1KELH,Traffic Sig Newcastle Maintce,1002
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELH,Traffic Sig Newcastle Maintce,100
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELR,Traffic Sig Sunderland Maintce,100
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELM,Traffic Sig S Tyne Maintenance,100.00
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELU,Traffic Sig Durham Maintce,100.00
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KEL4,Traffic Sig - Non Local Auth,30.00
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELK,Traffic Sig Gateshead Maintce,100.00
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELP,Traffic Sig N Tyne Maintenance,100.00
Place,Transport,Revenue Expenditure,2020-08-11,AGD SYSTEMS LTD,8100394,revenue,1KELW,Traffic Sig Northumb Maintce,100.00
Place,Transport,Revenue Expenditure,2020-08-04,AGD SYSTEMS LTD,8100395,revenue,1KELH,Traffic Sig Newcastle Maintce,4800
Operations & Reg Services,Local Services,Revenue Expenditure,2020-08-14,AGROVISTA UK LTD,8106985,revenue,1KEFA,Grounds Maintenance,278
Operations & Reg Services,Local Services,Revenue Expenditure,2020-08-26,AGROVISTA UK LTD,8109167,revenue,1KEFA,Grounds Maintenance,2190.4
Operations&Regulatory Services,Operations,Capital Expenditure,2020-08-07,AIR TECHNIQUE,8090670,Capital,2CAPI,Capital Investment,8824.00
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-07,AIR TECHNIQUE,8095892,revenue,1KKX1,Civic Centre Direct Costs,1359
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-17,ALARM SUPPLIES SCOTLAND LTD,8107387,revenue,1KJ42,Security Consultancy,1014.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ALBANY HOUSE  (WHITLEY BAY),8109599,revenue,1MM20,Residential Care MH,3923.12
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2020-08-20,ALBANYOFFICE FURNITURESOLUTIONS,8110103,revenue,1MK21,Castle Dene Resource Centre LD,430
Resources,Financial Services,Revenue Expenditure,2020-08-21,ALBANYOFFICE FURNITURESOLUTIONS,8109728,revenue,1CR01,Revs and Bens Supp&Svs,312
Resources,Financial Services,Revenue Expenditure,2020-08-21,ALBANYOFFICE FURNITURESOLUTIONS,8012359,revenue,1CS14,Revs & Bens Small Grants,1220
Resources,Financial Services,Revenue Expenditure,2020-08-17,ALBANYOFFICE FURNITURESOLUTIONS,8107388,revenue,1CS14,Revs & Bens Small Grants,312
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-04,ALEXANDRA HOUSE,8100207,revenue,1MG20,Residential Care OP,4424.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-08-04,ALEXANDRA HOUSE,8100207,revenue,1MG20,Residential Care OP,-1190.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-24,ALLAN COURT RESIDENTIAL HOME,8111575,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-24,ALLAN COURT RESIDENTIAL HOME,8111577,revenue,1MK10,Nursing Care LD,388.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-24,ALLAN COURT RESIDENTIAL HOME,8111574,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-24,ALLAN COURT RESIDENTIAL HOME,8111576,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-24,ALLAN COURT RESIDENTIAL HOME,8111578,revenue,1MM20,Residential Care MH,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MG10,Nursing Care OP,54938.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MG20,Residential Care OP,68901.17
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MH10,Nursing Care PD,-4606.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MK10,Nursing Care LD,3239.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MM10,Nursing Care MH,12798.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-18,ALLAN COURT RESIDENTIAL HOME,8108964,revenue,1MM20,Residential Care MH,-492.30
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-03,ALLAN COURT RESIDENTIAL HOME,8099108,revenue,1MR07,COVID19 Infection Control Fund,28339.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-18,ALLIANCE DISPOSABLES LTD,8107863,revenue,1MB30,Long Term Social Work Teams,380
Resources,Financial Services,Revenue Expenditure,2020-08-24,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8108476,revenue,1CR01,Revs and Bens Supp&Svs,788.28
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-20,ALNWICK ALES LTD,8110075,revenue,1KF07,Banqueting Suite,270.65
Operations & Reg Services,Parking,Revenue Expenditure,2020-08-06,ALPHA HOUSE LTD,8102273,revenue,1V208,Car Parks Maintenance Only,282.9
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-05,AMARI PLASTICS PLC,8084223,revenue,3KES1,Fleetmaster Stores Account,875
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-19,AMARI PLASTICS PLC,8109057,revenue,3KES1,Fleetmaster Stores Account,1280.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-08-20,AMARI PLASTICS PLC,8109058,revenue,3KES1,Fleetmaster Stores Account,512.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-21,ANDTECH SYSTEMS,8108412,revenue,1KJ42,Security Consultancy,565.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-21,ANDTECH SYSTEMS,8108411,revenue,1KKU5,Civic Centre Control,987.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-08-21,ANDTECH SYSTEMS,8108410,revenue,1KKU5,Civic Centre Control,620.00
Resources,ICT,Revenue Expenditure,2020-08-14,ANTALIS MCNAUGHTON LTD,8106789,revenue,1CP17,Digital Printing,270.80
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-21,ANVIL ELECTRICAL TRAINING LTD,8096887,revenue,1KB06,Citybuild Training,795
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-08-21,ANVIL ELECTRICAL TRAINING LTD,8097041,revenue,1KB06,Citybuild Training,595
Corporate Budgets,Corporate Budgets,Revenue Expenditure,2020-08-25,AON HEWITT LIMITED,8112304,revenue,1RB10,Pension Deficit Payments,5200.00
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-06,APOLLOMAX LTD,8102049,revenue,1DV01,Charlotte Sq,272.5
Place,Commercial Dev & Property,Revenue Expenditure,2020-08-11,APOLLOMAX LTD,8102835,revenue,1DZQ1,Quayside Market,907.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-04,APPLEBY CARE HOME,8100214,revenue,1MG10,Nursing Care OP,3041.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-04,APPLETON MANOR CARE HOME,8100322,revenue,1MG20,Residential Care OP,2332.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-08-04,APPLETON MANOR CARE HOME,8100322,revenue,1MG20,Residential Care OP,-949.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,APPLIED CARE AND DEVELOPMENT LTD,8107982,revenue,1MC02,Ind Sector Placements,19000
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108296,revenue,1MH50,Home Care PD,240
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108296,revenue,1MH60,Day Care PD,1158
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108293,revenue,1MK51,Home Care LD,224
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108293,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108294,revenue,1MK51,Home Care LD,256
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108294,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108289,revenue,1MK51,Home Care LD,56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108289,revenue,1MK60,Ind Day Care LD,260
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108284,revenue,1MK51,Home Care LD,80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108284,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108281,revenue,1MK51,Home Care LD,112
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108281,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108282,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108285,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108290,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108280,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-17,ARCADEA,8108279,revenue,1MK60,Ind Day Care LD,397.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-08-17,ARNFIELD CARE LTD,8107971,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-14,ARNOLD CLARK,8092372,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-12,ARNOLD CLARK,8090938,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-26,ARNOLD CLARK,8098478,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-28,ARNOLD CLARK,8080672,revenue,1KESY,Spot Hires,314.03
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-28,ARNOLD CLARK,8100145,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-25,ARNOLD CLARK,8096913,revenue,1KESY,Spot Hires,314.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-08-11,ARNOLD CLARK,8090937,revenue,1KESY,Spot Hires,314.03
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ARTEMIS DOMICILIARY CARE,8104591,revenue,1MG50,Home Care-Spot Purchased OP,22211.21
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-11,ARTEMIS DOMICILIARY CARE,8104591,revenue,1MH50,Home Care PD,2044.76
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-08-28,ASCENT ACADEMIES TRUST,8102647,revenue,1E211,SB Olea-Extra District Recoup,1606.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-08-11,ASHBROOKE SCHOOL,8104739,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-08-19,ASHFIELD COURT,8109600,revenue,1MG20,Residential Care OP,5019.08
