Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-23,ACCESS UK LTD,7961469,revenue,1KB00,Head of Citybuild,24535
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-20,ACCOUNTABILITY,7958520,revenue,1MH40,Direct Payments PD,2782
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-14,ACP,7954051,revenue,1KENB,Fleet Workshops OH,551.22
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-21,ACP,7955301,revenue,1KESW,Fleet Internal & External Hire,3570.7
Operations&Regulatory Services,Single Point of Leadership,Capital Expenditure,2020-01-08,ACP,7945974,Capital,2CAPI,Capital Investment,603.48
Resources,Business Management,Revenue Expenditure,2020-01-21,ACP,7955301,revenue,1KSCD,External Vehicle Tracking,1329.35
Resources,ICT,Capital Expenditure,2020-01-07,ACS BUSINESS SUPPLIES LTD,7923339,Capital,2CITC,IT Services,403.25
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTION FOR CHILDREN,7950876,revenue,1MC13,Post 18 Staying Put,1360
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTION FOR CHILDREN,7950876,revenue,1MC22,IND Sector Foster Carer Costs,6080
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-01-10,ACTION FOR CHILDREN,7951300,revenue,1EEG3,CFH - Commission,336008.68
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-01-10,ACTION FOUNDATION,7951304,revenue,1VH27,Temp Fund-Housing & Welfare,4017.59
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-29,ACTION ON HEARING LOSS,7954188,revenue,1MG70,Equipt & Adaptations OP,1282.42
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-29,ACTION ON HEARING LOSS,7954180,revenue,1MG70,Equipt & Adaptations OP,578.31
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-29,ACTION ON HEARING LOSS,7954187,revenue,1MG70,Equipt & Adaptations OP,307.99
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTIVE ARK,7951003,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTIVE ARK,7951004,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTIVE ARK,7951005,revenue,1MC02,Ind Sector Placements,27820
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ACTIVE ARK,7951002,revenue,1MC02,Ind Sector Placements,9310
Place,Fairer Housing Unit,Capital Expenditure,2020-01-30,ADAMS NORTH EAST PROPERTIES LTDD,7965301,Capital,2N401,Capital General,2000
Resources,Democratic Services,Revenue Expenditure,2020-01-27,ADARE LTD,7961875,revenue,1FL03,Police & Crime Comm Election,461.04
Resources,Democratic Services,Revenue Expenditure,2020-01-24,ADARE LTD,7962097,revenue,1FL03,Police & Crime Comm Election,38078.61
Resources,Democratic Services,Revenue Expenditure,2020-01-02,ADARE LTD,7945652,revenue,1FL03,Police & Crime Comm Election,5749.05
Resources,Democratic Services,Revenue Expenditure,2020-01-23,ADARE LTD,7961874,revenue,1FL03,Police & Crime Comm Election,330.36
Resources,Democratic Services,Revenue Expenditure,2020-01-09,ADARE LTD,7949592,revenue,1FL03,Police & Crime Comm Election,535.05
Resources,Democratic Services,Revenue Expenditure,2020-01-09,ADARE LTD,7949593,revenue,1FL03,Police & Crime Comm Election,415.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-20,ADEN HOUSE,7958202,revenue,1MG10,Nursing Care OP,4572.73
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-31,ADT FIRE & SECURITY,7965761,revenue,1MR58,Transport Function,436.59
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-01-22,ADT FIRE & SECURITY,7960895,revenue,1VH22,Temporary Accommodation Prem,277
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-01-22,ADT FIRE & SECURITY,7960894,revenue,1VH22,Temporary Accommodation Prem,2269.12
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-01-22,ADT FIRE & SECURITY,7960892,revenue,1VH22,Temporary Accommodation Prem,796.22
City Futures,Communities Team,Revenue Expenditure,2020-01-31,ADT FIRE & SECURITY,7965758,revenue,1KL17,Community Buildings R&M,301.49
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-24,ADT FIRE & SECURITY,7962070,revenue,1KJ94,Security Services Delegated,343.02
Place,Commercial Dev & Property,Revenue Expenditure,2020-01-13,ADT FIRE & SECURITY,7952130,revenue,1DE49,i4- Quayside NEC,3235.31
Resources,Financial Services,Revenue Expenditure,2020-01-08,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7944892,revenue,1FF51,Finance,2089
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-23,ADVANCED CLEANING & MAINTENANCE LTD,7961918,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,7030
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-15,ADVANCED WATER TECHNOLOGIES,7955557,revenue,1KR05,District Heating,1100
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-15,ADVANCED WATER TECHNOLOGIES,7955557,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-21,ADVANCED WATER TECHNOLOGIES,7959798,revenue,1KR05,District Heating,3266.12
Place,Transport,Revenue Expenditure,2020-01-27,AGD SYSTEMS LTD,7963829,revenue,1KELA,Traffic Sig General O/H,4700
Place,Transport,Revenue Expenditure,2020-01-08,AGD SYSTEMS LTD,7931962,revenue,1KEL4,Traffic Sig - Non Local Auth,3592
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-14,AIRBORNE PLATFORMS UK LTD,7954228,revenue,1KB06,Citybuild Training,332.5
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-15,AKW MEDI-CARE LTD,7954084,revenue,1KR12,DDA,331.16
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-31,AKW MEDI-CARE LTD,7959771,revenue,1KR12,DDA,1927.94
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-31,AKW MEDI-CARE LTD,7959772,revenue,1KR12,DDA,4419.66
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-27,AKW MEDI-CARE LTD,7961490,revenue,1KR12,DDA,441.55
Operations & Reg Services,Parking,Revenue Expenditure,2020-01-16,ALAN CARR DESIGN & PRINT,7955936,revenue,1V204,Car Parking Infrastructure,258
Place,Place Director,Revenue Expenditure,2020-01-31,ALAN HILLARY EVENTS LTD,7966214,revenue,1D506,Events,54805
Place,Development Management,Revenue Expenditure,2020-01-15,ALAN WILLIAMS ARCHAEOLOGY,7952664,revenue,1V073,Historic Monumnets,1000
Corporate Budgets,Corporate Budgets,Revenue Expenditure,2020-01-10,ALARM,7951439,revenue,1RB03,Insurance Provision,582
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALBANY HOUSE  (WHITLEY BAY),7959897,revenue,1MM20,Residential Care MH,5884.68
Place,Major Projects,Capital Expenditure,2020-01-29,ALBANYOFFICE FURNITURESOLUTIONS,7962372,Capital,2CAPI,Capital Investment,264
Resources,Business Management,Revenue Expenditure,2020-01-15,ALBANYOFFICE FURNITURESOLUTIONS,7955394,revenue,1E318,Informatics & Insights Team,2791
Resources,Business Management,Revenue Expenditure,2020-01-15,ALBANYOFFICE FURNITURESOLUTIONS,7955397,revenue,1E318,Informatics & Insights Team,2587
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-07,ALEXANDRA HOUSE,7947519,revenue,1MG20,Residential Care OP,4152
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-01-07,ALEXANDRA HOUSE,7947519,revenue,1MG20,Residential Care OP,-1138.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ALLAN COURT RESIDENTIAL HOME,7954036,revenue,1MH20,Residential Care PD,720
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ALLAN COURT RESIDENTIAL HOME,7954038,revenue,1MK50,Supported Living LD,360
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ALLAN COURT RESIDENTIAL HOME,7954037,revenue,1MM20,Residential Care MH,1260
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ALLAN COURT RESIDENTIAL HOME,7954039,revenue,1MM20,Residential Care MH,720
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-27,ALLAN COURT RESIDENTIAL HOME,7963814,revenue,1MG20,Residential Care OP,7714.91
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959950,revenue,1MG10,Nursing Care OP,48116.94
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959950,revenue,1MG20,Residential Care OP,59788.65
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959950,revenue,1MH10,Nursing Care PD,6332.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959950,revenue,1MM10,Nursing Care MH,2503.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959950,revenue,1MM20,Residential Care MH,12215.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ALLAN COURT RESIDENTIAL HOME,7959978,revenue,1MG10,Nursing Care OP,662.24
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-15,ALLIANCE DISPOSABLES LTD,7954259,revenue,1KFWC,Welford Day Centre,410.72
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-16,ALLIANCE DISPOSABLES LTD,7954246,revenue,1KFWC,Welford Day Centre,261.39
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-22,ALLIANCE DISPOSABLES LTD,7960898,revenue,1KFR6,Benfield Comp,422.37
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-08,ALLIANCE DISPOSABLES LTD,7948973,revenue,1KFR5,St Marys RC School,308.67
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-01-29,ALLIED EXPOLORATION & GEOTECHNICS LIMITE,7961532,revenue,1KBRM,Sub Contractors R & M,855.07
Resources,Financial Services,Revenue Expenditure,2020-01-15,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,7954353,revenue,1V123,Blue Badge Applications,1213.61
Resources,Financial Services,Revenue Expenditure,2020-01-27,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,7961162,revenue,1V123,Blue Badge Applications,998.26
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,2020-01-10,ANCHOR HANOVER GROUP,7951253,revenue,1MX51,VP Housing Support,2387
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-01-08,ANDTECH SYSTEMS,7941081,revenue,1KJ42,Security Consultancy,1600
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-01-23,ANGEL SPRINGS,7961537,revenue,1EEG1,Community Family Hub - West,447.84
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-01-23,ANGEL SPRINGS,7961547,revenue,1EJ01,Administration,399.6
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-01-23,ANGEL SPRINGS,7961550,revenue,1EJ01,Administration,299.7
Resources,ICT,Revenue Expenditure,2020-01-15,ANTALIS MCNAUGHTON LTD,7955400,revenue,1CP17,Digital Printing,1408.56
Resources,ICT,Revenue Expenditure,2020-01-02,ANTALIS MCNAUGHTON LTD,7945758,revenue,1CP17,Digital Printing,735.66
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-07,APPLEBY CARE HOME,7947526,revenue,1MG10,Nursing Care OP,2967.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-07,APPLETON MANOR CARE HOME,7947628,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-01-07,APPLETON MANOR CARE HOME,7947628,revenue,1MG20,Residential Care OP,-925.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953958,revenue,1MH50,Home Care PD,240
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953958,revenue,1MH60,Day Care PD,1158
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953960,revenue,1MK51,Home Care LD,112
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953960,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953964,revenue,1MK51,Home Care LD,256
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953965,revenue,1MK51,Home Care LD,180
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953965,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953966,revenue,1MK51,Home Care LD,80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953966,revenue,1MK60,Ind Day Care LD,198.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953968,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953959,revenue,1MK60,Ind Day Care LD,316
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953961,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953962,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953963,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953967,revenue,1MK60,Ind Day Care LD,992
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARCADEA,7953969,revenue,1MK60,Ind Day Care LD,992.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-22,ARCADEA,7961051,revenue,1MK51,Home Care LD,180
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-22,ARCADEA,7961051,revenue,1MK60,Ind Day Care LD,595.68
Public Health Service,Public Health,Revenue Expenditure,2020-01-30,ARK HOUSE TREATMENT CENTRE,7955958,revenue,1MP27,DAT Residential Rehab,8604.85
Place,Transport,Revenue Expenditure,2020-01-15,ARMCON LTD,7955341,revenue,1KEMC,Highways,850
Place,Transport,Revenue Expenditure,2020-01-21,ARMCON LTD,7960240,revenue,1KEMC,Highways,544.7
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-10,ARNFIELD CARE LTD,7951021,revenue,1MC02,Ind Sector Placements,17411.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-01-09,ARNFIELD CARE LTD,7949820,revenue,1MD62,Support to LAC,968.28
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-10,ARNOLD CLARK,7938767,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-24,ARNOLD CLARK,7945917,revenue,1KESY,Spot Hires,322.8
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-24,ARNOLD CLARK,7955246,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-01-09,ARNOLD CLARK,7938768,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Parking,Revenue Expenditure,2020-01-21,ARRIVA NORTH EAST,7958775,revenue,1V301,Travel office Travel Passes,1020
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-14,ARTEMIS DOMICILIARY CARE,7953921,revenue,1MG50,Home Care-Spot Purchased OP,19508.8
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-01-24,ASCEL,7958720,revenue,1EJ20,City Library and Hub,950
Resources,Financial Services,Revenue Expenditure,2020-01-31,ASCENTI HEALTH LTD,7965917,revenue,1CR01,Revs and Bens Supp&Svs,900
Resources,Legal Services,Revenue Expenditure,2020-01-14,ASCERTAIN FORENSICS,7954286,revenue,1FA51,Coroner,495
Resources,Legal Services,Revenue Expenditure,2020-01-14,ASCERTAIN FORENSICS,7954275,revenue,1FA51,Coroner,990
Resources,Legal Services,Revenue Expenditure,2020-01-14,ASCERTAIN FORENSICS,7954283,revenue,1FA51,Coroner,495
Resources,Legal Services,Revenue Expenditure,2020-01-14,ASCERTAIN FORENSICS,7954285,revenue,1FA51,Coroner,495
Resources,Legal Services,Revenue Expenditure,2020-01-15,ASCERTAIN FORENSICS,7954293,revenue,1FA51,Coroner,495
Resources,Legal Services,Revenue Expenditure,2020-01-30,ASCERTAIN FORENSICS,7961771,revenue,1FA51,Coroner,495
Public Health Service,Public Health,Revenue Expenditure,2020-01-27,ASDA STORES LIMITED,7963660,revenue,1ML11,PH - Smoking & Tobacco,321.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ASHBY HOUSE,7959942,revenue,1MG10,Nursing Care OP,2535.64
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-01-21,ASHBY HOUSE,7959942,revenue,1MG10,Nursing Care OP,-569.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ASHFIELD COURT,7959898,revenue,1MG20,Residential Care OP,4780.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-01-21,ASHFIELD COURT,7959898,revenue,1MG20,Residential Care OP,-1382
"Children, Education and Skills",Education,Revenue Expenditure,2020-01-20,ASHMOLE MINICOACHES,7952624,revenue,1E212,Transport Special,1084
"Children, Education and Skills",Education,Revenue Expenditure,2020-01-31,ASHMOLE MINICOACHES,7965703,revenue,1E212,Transport Special,1355
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ASHTON COURT CARE HOME,7959935,revenue,1MG10,Nursing Care OP,54220.41
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ASHTON COURT CARE HOME,7959935,revenue,1MG20,Residential Care OP,39456.87
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-21,ASHTON COURT CARE HOME,7959935,revenue,1MH20,Residential Care PD,2503.84
Operations & Reg Services,Community Hubs,Revenue Expenditure,2020-01-13,ASKEWS LIBRARY SERVICES LTD,7952654,revenue,1EJ13,Stock Services,340.42
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-01-07,ASPECTS HOUSE,7947606,revenue,1MM20,Residential Care MH,3886.36
