Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-13,ALLARB LTD,7656773,revenue,1KL60,Parks - Premises Costs,888
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-27,ALLARB LTD,7677849,revenue,1KL60,Parks - Premises Costs,4480
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-12-04,ALLIANCE DISPOSABLES LTD,7642963,revenue,1KFR6,Benfield Comp,491.64
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-12-04,ALLIANCE DISPOSABLES LTD,7641318,revenue,1KFWC,Welford Day Centre,466.75
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-12-28,ALLIANCE DISPOSABLES LTD,7660784,revenue,1KFWC,Welford Day Centre,466.75
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-12-07,ALLIANCE DISPOSABLES LTD,7644880,revenue,1MW04,Foodworks Training,737.75
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-12-20,ALNWICK ALES LTD,7673978,revenue,1KF07,Banqueting Suite,536.3
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-31,ALPHA RECOVERY LTD,7665257,revenue,1KESA,Heavy Workshop Routine Repair,770
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-31,ALPHA RECOVERY LTD,7665257,revenue,1KESB,Heavy Workshop Code 5 Repairs,570
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-12-31,ANCHOR HANOVER GROUP,7678962,revenue,1MX51,VP Hosuing Support Subsidy,2305.16
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-12-27,ANGUS AIR LTD,7677569,revenue,1KVEM,Mechanical Stand Alone Works,568.16
Resources,ICT,Revenue Expenditure,2018-12-18,ANTALIS MCNAUGHTON LTD,7664788,revenue,1CP17,Digital Printing,944.3
Resources,ICT,Revenue Expenditure,2018-12-11,ANTALIS MCNAUGHTON LTD,7664789,revenue,1CP17,Digital Printing,631.3
Resources,ICT,Revenue Expenditure,2018-12-17,ANTALIS MCNAUGHTON LTD,7669386,revenue,1CP17,Digital Printing,890.5
People,Adult Social Care,Revenue Expenditure,2018-12-11,APPLEBY CARE HOME,7665022,revenue,1MG10,Nursing Care OP,15240.74
People,Adult Social Care,Revenue Income,2018-12-11,APPLEBY CARE HOME,7665022,revenue,1MG10,Nursing Care OP,596.76
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-12-04,APPLIED GLASS FILMS LTD,7643922,revenue,1KVWC,Minor Works Contracts,852.18
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648662,revenue,1MH50,Home Care PD,240
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648662,revenue,1MH60,Day Care PD,1158
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648659,revenue,1MK51,Home Care LD,192
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648659,revenue,1MK60,Ind Day Care LD,380
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648660,revenue,1MK51,Home Care LD,180
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648660,revenue,1MK60,Ind Day Care LD,576
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648664,revenue,1MK51,Home Care LD,80
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648664,revenue,1MK60,Ind Day Care LD,190
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648665,revenue,1MK51,Home Care LD,256
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648666,revenue,1MK55,Home Care Family/Carer LD,336
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648661,revenue,1MK60,Ind Day Care LD,380
People,Adult Social Care,Revenue Expenditure,2018-12-03,ARCADEA,7648663,revenue,1MK60,Ind Day Care LD,380
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670595,revenue,1MH50,Home Care PD,240
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670595,revenue,1MH60,Day Care PD,1158
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670592,revenue,1MK51,Home Care LD,192
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670592,revenue,1MK60,Ind Day Care LD,380
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670593,revenue,1MK51,Home Care LD,180
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670593,revenue,1MK60,Ind Day Care LD,576
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670594,revenue,1MK51,Home Care LD,256
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670597,revenue,1MK51,Home Care LD,80
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670597,revenue,1MK60,Ind Day Care LD,190
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670598,revenue,1MK55,Home Care Family/Carer LD,336
People,Adult Social Care,Revenue Expenditure,2018-12-31,ARCADEA,7670596,revenue,1MK60,Ind Day Care LD,380
Operations & Reg Services,Parking,Revenue Expenditure,2018-12-05,ARCO LTD,7655447,revenue,1V204,Car Parking Infrastructure,332.73
Operations & Reg Services,Parking,Revenue Expenditure,2018-12-05,ARCO LTD,7655447,revenue,1V304,Travel Office Corporate travel,0.03
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-18,ARNOLD CLARK,7656425,revenue,1KESA,Heavy Workshop Routine Repair,425.23
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-06,ARNOLD CLARK,7644830,revenue,1KESB,Heavy Workshop Code 5 Repairs,556.51
Operations & Regulatory Services,Operations,Revenue Expenditure,2018-12-18,ARNOLD CLARK,7655280,revenue,3KES1,Fleetmaster Stores Account,321.73
Operations & Regulatory Services,Operations,Revenue Expenditure,2018-12-06,ARNOLD CLARK,7644831,revenue,3KES1,Fleetmaster Stores Account,255.5
Operations & Regulatory Services,Operations,Revenue Expenditure,2018-12-24,ARNOLD CLARK,7659551,revenue,3KES1,Fleetmaster Stores Account,376.2
Operations&Regulatory Services,Public Protection & Neighbourh,Capital Expenditure,2018-12-06,ARRIVA NORTH EAST,7662718,Capital,2CAPI,Capital Investment,180000
Operations & Reg Services,Parking,Revenue Expenditure,2018-12-20,ARRIVA RAIL NORTH LTD,7673572,revenue,1V301,Travel office Travel Passes,1288
Operations & Reg Services,Parking,Revenue Expenditure,2018-12-20,ARRIVA RAIL NORTH LTD,7673906,revenue,1V301,Travel office Travel Passes,1552
People,Adult Social Care,Revenue Expenditure,2018-12-18,ARTEMIS DOMICILIARY CARE,7670536,revenue,1MG50,Home Care-Spot Purchased OP,8931.92
People,Adult Social Care,Revenue Expenditure,2018-12-18,ARTEMIS DOMICILIARY CARE,7670536,revenue,1MG51,Home Care-Personal OP,1780.35
Place,Transport,Capital Expenditure,2018-12-07,ARTFORM URBAN FURNITURE LTD,7648997,Capital,2CAPI,Capital Investment,16971.34
Resources,Financial Services,Revenue Expenditure,2018-12-07,ASCENTI HEALTH LTD,7663424,revenue,1V123,Blue Badge Applications,1665
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHFIELD COURT,7673479,revenue,1MG20,Residential Care OP,7929.56
People,Adult Social Care,Revenue Income,2018-12-20,ASHFIELD COURT,7673479,revenue,1MG20,Residential Care OP,2460.53
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673538,revenue,1MG10,Nursing Care OP,38302.1
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673538,revenue,1MG20,Residential Care OP,41026.2
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673538,revenue,1MK10,Nursing Care LD,3003
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673537,revenue,1MG10,Nursing Care OP,19638.57
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673537,revenue,1MG20,Residential Care OP,22221.89
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673537,revenue,1MK10,Nursing Care LD,518.84
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASHTON COURT CARE HOME,7673536,revenue,1MG10,Nursing Care OP,3188.86
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-07,ASKEWS LIBRARY SERVICES LTD,7655491,revenue,1EJ13,Stock Services,365.6
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-05,ASKEWS LIBRARY SERVICES LTD,7647277,revenue,1EJ13,Stock Services,620.37
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-05,ASKEWS LIBRARY SERVICES LTD,7651473,revenue,1EJ13,Stock Services,746.76
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-19,ASKEWS LIBRARY SERVICES LTD,7659086,revenue,1EJ13,Stock Services,292.81
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-14,ASKEWS LIBRARY SERVICES LTD,7655482,revenue,1EJ13,Stock Services,444.03
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-28,ASKEWS LIBRARY SERVICES LTD,7669710,revenue,1EJ13,Stock Services,287.07
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-31,ASKEWS LIBRARY SERVICES LTD,7669712,revenue,1EJ13,Stock Services,293.73
Operations & Reg Services,Community Hubs,Revenue Expenditure,2018-12-24,ASKEWS LIBRARY SERVICES LTD,7664310,revenue,1EJ13,Stock Services,449.5
People,Adult Social Care,Revenue Expenditure,2018-12-11,ASPECTS HOUSE,7665110,revenue,1MM20,Residential Care MH,3886.36
People,Adult Social Care,Revenue Expenditure,2018-12-20,ASPEN COURT,7673534,revenue,1MG10,Nursing Care OP,3052.64
People,Adult Social Care,Revenue Income,2018-12-20,ASPEN COURT,7673534,revenue,1MG10,Nursing Care OP,694.92
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670630,revenue,1MK20,Residential Care LD,3950
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670631,revenue,1MK20,Residential Care LD,3950
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670634,revenue,1MK20,Residential Care LD,4300
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670635,revenue,1MK20,Residential Care LD,4300
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670636,revenue,1MK20,Residential Care LD,2750
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670637,revenue,1MK20,Residential Care LD,2750
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670628,revenue,1MK50,Supported Living LD,1500
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670629,revenue,1MK50,Supported Living LD,1500
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670632,revenue,1MK50,Supported Living LD,1200
People,Adult Social Care,Revenue Expenditure,2018-12-18,ASPIRE HEALTHCARE LTD,7670633,revenue,1MK50,Supported Living LD,1200
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-12-13,ASTRYAN LTD,7667735,revenue,1KVWC,Minor Works Contracts,890
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-12-12,ATAMIS LTD,7666565,revenue,1MR81,Local Healthwatch,7950
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2018-12-10,ATI ENVIRONMENT UK LTD,7664250,revenue,1KE27,Bereavement Services Overhead,2400
Place,Transport,Capital Expenditure,2018-12-17,ATKINS LTD,7669492,Capital,2N401,Capital General,41484.43
People,Education Schools,Revenue Expenditure,2018-12-19,ATKINSON ROAD PRIMARY ACADEMY,7672721,revenue,1EEP5,2Yr Old Learning & Childcare,8463
People,Education Schools,Revenue Expenditure,2018-12-24,ATKINSON ROAD PRIMARY ACADEMY,7675002,revenue,1EEP5,2Yr Old Learning & Childcare,13903.5
People,Education Schools,Revenue Income,2018-12-19,ATKINSON ROAD PRIMARY ACADEMY,7672721,revenue,1E201,ISB PVI Nurseries,42522.3
Place,Commercial Dev & Property,Revenue Expenditure,2018-12-24,AUDITEL RENTAL & SERVICE LTD,7674661,revenue,1KKX1,Civic Centre Direct Costs,3200
People,Education,Revenue Expenditure,2018-12-17,AURA (NEWCASTLE) PROJECT COMPANY LTD,7656902,revenue,1E31G,BSF Phase 1,295
People,Education,Revenue Expenditure,2018-12-24,AURA (NEWCASTLE) PROJECT COMPANY LTD,7662417,revenue,1E31G,BSF Phase 1,1131784.23
People,Education,Revenue Expenditure,2018-12-21,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7658272,revenue,1E31H,BSF Phase 2,625
People,Education,Revenue Expenditure,2018-12-24,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7662418,revenue,1E31H,BSF Phase 2,840700.1
People,Education,Revenue Expenditure,2018-12-10,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7645590,revenue,1E31H,BSF Phase 2,842
People,Education,Revenue Expenditure,2018-12-10,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7648967,revenue,1E31H,BSF Phase 2,3870
HRA Expenditure,General Management,Revenue Expenditure,2018-12-12,AURA NEWCASTLE LTD,7659864,revenue,1HRA3,Misc Feasibility Study/Survey,17689.19
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,2018-12-03,AURA NEWCASTLE LTD,7652203,revenue,1D521,Hackney Carriage & Privte Hire,3325
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,2018-12-19,AURA NEWCASTLE LTD,7657324,revenue,1KTDX,Architecture Building Design,800
Place,Fairer Housing Unit,Capital Expenditure,2018-12-27,AURA NEWCASTLE LTD,7677568,Capital,2N101,Capital Grants,950
Place,Major Projects,Capital Expenditure,2018-12-03,AURA NEWCASTLE LTD,7659203,Capital,2FT14,Property Services,48007
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-06,AUSTRIN GEARBOX SPECIALIST LTD,7662540,revenue,1KESA,Heavy Workshop Routine Repair,597.67
Operations & Reg Services,Operations,Revenue Expenditure,2018-12-24,AUSTRIN GEARBOX SPECIALIST LTD,7673767,revenue,1KESA,Heavy Workshop Routine Repair,600
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM CARE UK,7670680,revenue,1MM50,Home Care MH,1925
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM DIMENSIONS,7670620,revenue,1MK55,Home Care Family/Carer LD,1319.76
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM DIMENSIONS,7670622,revenue,1MK55,Home Care Family/Carer LD,1319.76
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM DIMENSIONS,7670619,revenue,1MK60,Ind Day Care LD,333.32
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM DIMENSIONS,7670621,revenue,1MK60,Ind Day Care LD,440
People,Inclusion Comm & Procurement,Revenue Expenditure,2018-12-21,AUTISM FRIENDLY NEWCASTLE,7674501,revenue,1MK95,Learning Disabilities Money,5000
People,Adult Social Care,Revenue Expenditure,2018-12-18,AUTISM INITIATIVES,7670485,revenue,1MK50,Supported Living LD,19147.52
People,Adult Social Care,Revenue Expenditure,2018-12-11,AUTISM INITIATIVES,7665128,revenue,1MK20,Residential Care LD,7274.8
People,Adult Social Care,Revenue Income,2018-12-11,AUTISM INITIATIVES,7665128,revenue,1MK20,Residential Care LD,409
People,Adult Social Care,Revenue Expenditure,2018-12-11,AUTISM NORTH - EASTCLIFFE,7665047,revenue,1MK20,Residential Care LD,10004.6
People,Adult Social Care,Revenue Expenditure,2018-12-20,AVENUE COMMUNITY NH LTD,7673505,revenue,1MM10,Nursing Care MH,2389.48
People,Adult Social Care,Revenue Expenditure,2018-12-20,AVENUE COMMUNITY NH LTD,7673504,revenue,1MM10,Nursing Care MH,449.47
People,Adult Social Care,Revenue Expenditure,2018-12-18,AZURE,7670546,revenue,1MH50,Home Care PD,116.8
