Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-23,ABSOLUTE QUALITY CARE,8494612,revenue,1MK50,Supported Living LD,9431.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ABSOLUTE QUALITY CARE,8488856,revenue,1MR14,COVID 19 Rapid Testing,6527.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ABSOLUTE QUALITY CARE,8488857,revenue,1MR14,COVID 19 Rapid Testing,1376.7
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-01,ABSOLUTE QUALITY CARE,8469205,revenue,1MD66,CWD Care Packages,1680
Place,Transport,Capital Expenditure,2021-12-15,ACCENT DISTRIBUTION SERVICES,8479414,Capital,2CAPI,Capital Investment,1348.2
Place,Transport,Capital Expenditure,2021-12-15,ACCENT DISTRIBUTION SERVICES,8477710,Capital,2CAPI,Capital Investment,300.00
Resources,Financial Services,Revenue Expenditure,2021-12-08,ACCESS INDEPENDENT,8469897,revenue,1CS00,Revs and Bens Staffing,747.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-16,ACORN DAIRY,8479426,revenue,1KFX2,School Meals Overhead,12468.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-16,ACORN DAIRY,8479964,revenue,1KFX2,School Meals Overhead,9739.25
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACORN HOUSE,8471808,revenue,1MC22,IND Sector Foster Carer Costs,3559.64
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACORN HOUSE,8450506,revenue,1MC22,IND Sector Foster Carer Costs,5893.03
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-10,ACP,8472484,revenue,1KESW,Fleet & Maintce Internal SLA,4161.00
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-10,ACP,8472482,revenue,1KESW,Fleet & Maintce Internal SLA,3925.95
Resources,Business Management,Revenue Expenditure,2021-12-10,ACP,8472482,revenue,1KSCD,External Vehicle Tracking,1394.05
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACTION FOR CHILDREN,8471821,revenue,1MC13,Post 18 Staying Put,1392.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-24,ACTIVE ARK,8496955,revenue,1MC02,Ind Sector Placements,6475.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-24,ACTIVE ARK,8496840,revenue,1MC02,Ind Sector Placements,5000.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-24,ACTIVE ARK,8496841,revenue,1MC02,Ind Sector Placements,5500
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACTIVE ARK,8471847,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACTIVE ARK,8471846,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ACTIVE ARK,8471845,revenue,1MC02,Ind Sector Placements,23800
Resources,Democratic Services,Revenue Expenditure,2021-12-16,ADARE LTD,8480487,revenue,1FL01,Electoral Registration Unit,455.95
Resources,Democratic Services,Revenue Expenditure,2021-12-16,ADARE LTD,8480538,revenue,1FL01,Electoral Registration Unit,2478.49
Public Health Service,Public Health,Revenue Expenditure,2021-12-02,ADFAM NATIONAL,8463401,revenue,1ML13,ADDER Programme,1600
Place,Commercial Dev & Property,Revenue Expenditure,2021-12-17,ADL BUILDERS NE LTD,8460552,revenue,1DZW4,Bells Close Ind. Est.,1000.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-12-10,ADT FIRE & SECURITY,8455860,revenue,1VH22,Temporary Accommodation Prem,2158.98
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-12-10,ADT FIRE & SECURITY,8455859,revenue,1VH22,Temporary Accommodation Prem,2475.54
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2021-12-10,ADT FIRE & SECURITY,8455858,revenue,1VH22,Temporary Accommodation Prem,870.31
Place,Commercial Dev & Property,Revenue Expenditure,2021-12-20,ADT FIRE & SECURITY,8484515,revenue,1DE49,i4- Quayside NEC,3536.39
Resources,Financial Services,Revenue Expenditure,2021-12-02,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8462468,revenue,1FF51,Finance,1699.71
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-07,ADVANCED WATER TECHNOLOGIES,8469906,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-07,ADVANCED WATER TECHNOLOGIES,8469906,revenue,1KR8L,Wide District Heating,265
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-03,AEBI SCHMIDT UK LTD,8455781,revenue,3KES1,Fleetmaster Stores Account,270.59
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-24,AEBI SCHMIDT UK LTD,8466811,revenue,3KES1,Fleetmaster Stores Account,1049.17
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-23,AEBI SCHMIDT UK LTD,8466809,revenue,3KES1,Fleetmaster Stores Account,714.87
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-10,AEBI SCHMIDT UK LTD,8459843,revenue,3KES1,Fleetmaster Stores Account,621.22
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-10,AEBI SCHMIDT UK LTD,8459844,revenue,3KES1,Fleetmaster Stores Account,460.04
Operations & Regulatory Services,Operations,Revenue Expenditure,2021-12-01,AEBI SCHMIDT UK LTD,8459842,revenue,3KES1,Fleetmaster Stores Account,643.15
Place,Transport,Capital Expenditure,2021-12-20,AECOM,8484546,Capital,2CAPI,Capital Investment,8063.54
Place,Transport,Revenue Expenditure,2021-12-16,AGD SYSTEMS LTD,8479466,revenue,1KELW,Traffic Sig Northumb Maintce,4600
Place,Transport,Revenue Expenditure,2021-12-17,AIMRANGE (N.E.) LTD,8460322,revenue,1KEAV,Flood Management,1434
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-22,AIR TECHNIQUE,8463433,revenue,1KBM0,Public & Educ O/H,1634.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-09,AIR TECHNIQUE,8408992,revenue,1KVWC,Minor Works Contracts,1344.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-03,AKW MEDI-CARE LTD,8469917,revenue,1KR12,DDA,505.49
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-15,AKW MEDI-CARE LTD,8476239,revenue,1KR12,DDA,2795.82
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-10,AKW MEDI-CARE LTD,8472576,revenue,1KR12,DDA,285.44
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-10,AKW MEDI-CARE LTD,8475281,revenue,1KR12,DDA,468.04
Resources,Democratic Services,Revenue Expenditure,2021-12-17,ALAN HILLARY EVENTS LTD,8473304,revenue,1FN01,Lord Mayors Secretariat,6930.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALBANY HOUSE  (WHITLEY BAY),8473100,revenue,1MM20,Residential Care MH,4208.24
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-12-02,ALBANYOFFICE FURNITURESOLUTIONS,8455869,revenue,1E239,SEND Outreach,289
Public Health Service,Public Health,Revenue Expenditure,2021-12-02,ALBANYOFFICE FURNITURESOLUTIONS,8455868,revenue,1ML06,PH Sexual Health Advice etc,440
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-01,ALFRED BAGNELL & SONS NE LTD,8447526,revenue,1MC16,Heaton Hall Road,2624.79
Resources,Business Management,Revenue Expenditure,2021-12-14,ALIGNED ASSETS LTD,8475426,revenue,1KS02,Business Management,850.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MG10,Nursing Care OP,92253.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MG20,Residential Care OP,130694.62
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MH10,Nursing Care PD,6949.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MH20,Residential Care PD,5448.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MK10,Nursing Care LD,12397.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MM10,Nursing Care MH,24847.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MM20,Residential Care MH,16345.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473172,revenue,1MG30,Deferred Payments-OP,5448.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473171,revenue,1MG10,Nursing Care OP,-8415.79
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473171,revenue,1MK20,Residential Care LD,9157.31
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ALLAN COURT RESIDENTIAL HOME,8473173,revenue,1MG20,Residential Care OP,6713.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ALLAN COURT RESIDENTIAL HOME,8488825,revenue,1MR14,COVID 19 Rapid Testing,16261.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ALLAN COURT RESIDENTIAL HOME,8488827,revenue,1MR14,COVID 19 Rapid Testing,11554.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ALLAN COURT RESIDENTIAL HOME,8488826,revenue,1MR14,COVID 19 Rapid Testing,1143.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-14,ALLAN COURT RESIDENTIAL HOME,8477500,revenue,1MG20,Residential Care OP,11081.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-14,ALLAN COURT RESIDENTIAL HOME,8477498,revenue,1MH20,Residential Care PD,791.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-14,ALLAN COURT RESIDENTIAL HOME,8477496,revenue,1MK10,Nursing Care LD,263.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-14,ALLAN COURT RESIDENTIAL HOME,8477497,revenue,1MM20,Residential Care MH,659.60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-14,ALLAN COURT RESIDENTIAL HOME,8477499,revenue,1MM20,Residential Care MH,1385.16
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-17,ALLIANCE DISPOSABLES LTD,8465963,revenue,1KFP4,St Cuthberts Academy,257.7
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-13,ALLIANCE DISPOSABLES LTD,8433941,revenue,1KFMH,Meals at Home,354.54
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-13,ALLIANCE DISPOSABLES LTD,8465989,revenue,1KFWC,Welford Day Centre,421.4
Resources,Financial Services,Revenue Expenditure,2021-12-01,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8466572,revenue,1CS00,Revs and Bens Staffing,960.54
Operations & Reg Services,Parking,Revenue Expenditure,2021-12-10,ALPHA HOUSE LTD,8472477,revenue,1V204,Car Parking Infrastructure,474
Operations & Reg Services,Parking,Revenue Expenditure,2021-12-07,ALTONAIDS MOBILITY,8473210,revenue,1V206,Shop Mobility,758
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2021-12-17,AMARI PLASTICS PLC,8473664,revenue,1KVWC,Minor Works Contracts,2205
Place,Transport,Revenue Expenditure,2021-12-15,AMBEROL LTD,8473998,revenue,1KEMC,Highways,1168.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-02,ANDTECH SYSTEMS,8452544,revenue,1KJ42,Security Consultancy,600.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-16,ANDTECH SYSTEMS,8465991,revenue,1KJ42,Security Consultancy,895
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-16,ANDTECH SYSTEMS,8466022,revenue,1KJ42,Security Consultancy,1065
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-16,ANDTECH SYSTEMS,8465990,revenue,1KJ42,Security Consultancy,1480.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-09,ANDTECH SYSTEMS,8470735,revenue,1KJ42,Security Consultancy,405
Place,Commercial Dev & Property,Revenue Expenditure,2021-12-08,ANDTECH SYSTEMS,8453195,revenue,1KKY2,Allendale Accomodation,1560.00
Resources,ICT,Revenue Expenditure,2021-12-20,ANS GROUP LTD,8484559,revenue,1CX50,Technical Refresh,6682.50
Place,Major Projects,Capital Expenditure,2021-12-02,ANTHONY COLLINS SOLICITORS,8469846,Capital,2CAPI,Capital Investment,14008
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-16,APPLETON MANOR CARE HOME,8480186,revenue,1MG20,Residential Care OP,2608
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-12-16,APPLETON MANOR CARE HOME,8480186,revenue,1MG20,Residential Care OP,-966.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496962,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496962,revenue,1MK60,Ind Day Care LD,660.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496972,revenue,1MK60,Ind Day Care LD,1232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496970,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496969,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496967,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496961,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496964,revenue,1MK60,Ind Day Care LD,624.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496971,revenue,1MK60,Ind Day Care LD,278.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496973,revenue,1MK60,Ind Day Care LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496968,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496966,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8496963,revenue,1MK60,Ind Day Care LD,1850.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-24,ARCADEA,8497311,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472921,revenue,1MK51,Home Care LD,232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472921,revenue,1MK60,Ind Day Care LD,660
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472961,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472959,revenue,1MK60,Ind Day Care LD,1232
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472956,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472955,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472925,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472926,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472923,revenue,1MK60,Ind Day Care LD,624.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472957,revenue,1MK60,Ind Day Care LD,278.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472927,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472924,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472922,revenue,1MK60,Ind Day Care LD,1850.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ARCADEA,8472928,revenue,1MK60,Ind Day Care LD,595.68
"Children, Education and Skills",Education Schools,Revenue Income,2021-12-09,ARCHBISHOP RUNCIE C OF E FIRST SCHOOL,8474765,revenue,1E910,Archbishop Runcie OutofSchClub,43.14
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-03,ARCO LTD,8467073,revenue,1KE27,Bereavement Services Overhead,475.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-15,ARCO LTD,8473249,revenue,1KE27,Bereavement Services Overhead,238.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2021-12-09,ARCO LTD,8455741,revenue,1KE27,Bereavement Services Overhead,238
Operations & Reg Services,Local Services,Revenue Expenditure,2021-12-15,ARCO LTD,8455436,revenue,1KE14,Waste Disposal General O/H,645.46
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-15,ARCO LTD,8473249,revenue,1KB41,Central Stores,46.9
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-09,ARCO LTD,8455741,revenue,1KB41,Central Stores,46.9
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-17,ARNOLD CLARK,8461632,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-17,ARNOLD CLARK,8461634,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-17,ARNOLD CLARK,8461635,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-17,ARNOLD CLARK,8466817,revenue,1KESY,Spot Hires,378.56
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-03,ARNOLD CLARK,8453981,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-03,ARNOLD CLARK,8453983,revenue,1KESY,Spot Hires,414.12
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-24,ARNOLD CLARK,8465602,revenue,1KESY,Spot Hires,363.72
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-02,ARNOLD CLARK,8449751,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-01,ARNOLD CLARK,8449748,revenue,1KESY,Spot Hires,356.16
Operations & Reg Services,Operations,Revenue Expenditure,2021-12-09,ARNOLD CLARK,8455794,revenue,1KESY,Spot Hires,363.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-23,ARTEMIS DOMICILIARY CARE,8494683,revenue,1MG50,Home Care-Spot Purchased OP,6922.35
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-23,ARTEMIS DOMICILIARY CARE,8494683,revenue,1MH50,Home Care PD,8050.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-23,ARTEMIS DOMICILIARY CARE,8494683,revenue,1MM50,Home Care MH,791.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ARTEMIS DOMICILIARY CARE,8488858,revenue,1MR14,COVID 19 Rapid Testing,9204.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-22,ARTEMIS DOMICILIARY CARE,8488859,revenue,1MR14,COVID 19 Rapid Testing,1941.5
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ARTEMIS SUPPORT,8471850,revenue,1MC02,Ind Sector Placements,49500.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2021-12-06,ARTEMIS SUPPORT,8471851,revenue,1MC02,Ind Sector Placements,17496
Resources,Financial Services,Revenue Expenditure,2021-12-17,ASH INFORMATION SYSTEMS LTD,8411435,revenue,1CS14,Revs & Bens Small Grants,2000.00
"Children, Education and Skills",Education Schools,Revenue Expenditure,2021-12-21,ASHBROOKE SCHOOL,8487396,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ASHFIELD COURT,8473101,revenue,1MG20,Residential Care OP,3785.7
ASC & Integrated Services,Adult Social Care,Revenue Income,2021-12-07,ASHFIELD COURT,8473101,revenue,1MG20,Residential Care OP,-966.18
"Children, Education and Skills",Education,Revenue Expenditure,2021-12-24,ASHMOLE MINICOACHES,8481221,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-12-06,ASHMOLE MINICOACHES,8469247,revenue,1E212,Transport Special,1499.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-12-02,ASHMOLE MINICOACHES,8465031,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-12-16,ASHMOLE MINICOACHES,8477661,revenue,1E212,Transport Special,1529.7
"Children, Education and Skills",Education,Revenue Expenditure,2021-12-20,ASHMOLE MINICOACHES,8476167,revenue,1E212,Transport Special,1529.70
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ASHTON COURT CARE HOME,8473151,revenue,1MG10,Nursing Care OP,106291.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2021-12-07,ASHTON COURT CARE HOME,8473151,revenue,1MG20,Residential Care OP,120062.55
