Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-27,AAA CHEMICALS LTD,8596935,revenue,3KES1,City Transport Stock,484
"Children, Education and Skills",Education,Revenue Expenditure,2022-04-06,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,8563895,revenue,1EA15,Newcastle City Learning Main,777
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ABBEYFIELD CASTLE FARM,8598312,revenue,1MG20,Residential Care OP,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ABBEYFIELD THE GROVE,8598304,revenue,1MG20,Residential Care OP,19069.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ABBEYMOOR,8598313,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ABBEYMOOR LIFEWAYS,8598348,revenue,1MH10,Nursing Care PD,6078.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ABBEYMOOR LIFEWAYS,8598348,revenue,1MM20,Residential Care MH,6248.72
Operations & Reg Services,Public Safety Regulations,Revenue Expenditure,2022-04-13,ABC FOOD LAW LTD,8587281,revenue,1D500,Food Safety & Training,780.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-19,ABC SIGNS & TYNE TROPHIES,8587339,revenue,1KE27,Bereavement Services Overhead,360.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-29,ABEL ALARM COMPANY LTD,8596355,revenue,1KJ94,Security Services Delegated,512.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ABSOLUTE QUALITY CARE,8592481,revenue,1MG50,Home Care-Spot Purchased OP,9858.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ABSOLUTE QUALITY CARE,8592481,revenue,1MH50,Home Care PD,-562.77
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ABSOLUTE QUALITY CARE,8592481,revenue,1MK51,Home Care LD,758.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ABSOLUTE QUALITY CARE,8592481,revenue,1MM50,Home Care MH,461.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ABSOLUTE QUALITY CARE,8592394,revenue,1MK50,Supported Living LD,9431.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-19,ABSOLUTE QUALITY CARE,8593131,revenue,1MR14,COVID 19 Rapid Testing,11085.12
"Children, Education and Skills",Education,Revenue Expenditure,2022-04-06,AC EDUCATION LTD,8584829,revenue,1E652,Virtual School,4400
Operations & Reg Services,Local Services,Revenue Expenditure,2022-04-07,ACCENT DISTRIBUTION SERVICES,8586916,revenue,1KEYX,Community Engagement,12271.08
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2022-04-14,ACE EDUCATION TRAINING LLP,8577987,revenue,1E302,SENDIASS,300.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-28,ACM ATLANTIC,8581509,revenue,1KBM0,Public & Educ O/H,475
"Children, Education and Skills",Education,Revenue Expenditure,2022-04-08,ACORN CARE & EDUCATION LTD,8575215,revenue,1E212,Transport Special,1817.2
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-04-29,ACORN CARE & EDUCATION LTD,8600177,revenue,1E20A,SB Independent Schools,24930.85
"Children, Education and Skills",Education Schools,Revenue Expenditure,2022-04-29,ACORN CARE & EDUCATION LTD,8600178,revenue,1E20P,High Needs Post16 Funding,2958.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACORN CARE (NE) LIMITED,8598130,revenue,1MC22,IND Sector Foster Carer Costs,3800
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-06,ACORN DAIRY,8584796,revenue,1KFX2,School Meals Overhead,15479.10
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACORN HOUSE,8598131,revenue,1MC22,IND Sector Foster Carer Costs,9433.04
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-08,ACP,8575258,revenue,1KESW,Fleet & Maintce Internal SLA,3926.20
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-14,ACP,8579668,revenue,1KESW,Fleet & Maintce Internal SLA,3915.95
Resources,Business Management,Revenue Expenditure,2022-04-08,ACP,8575258,revenue,1KSCD,External Vehicle Tracking,1388.45
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-27,ACTION FOR CHILDREN,8596828,revenue,1MB04,Childrens Standards Unit,4200.53
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACTION FOR CHILDREN,8598145,revenue,1MC13,Post 18 Staying Put,1392.4
"Children, Education and Skills","Dir of Children, Educ & Skills",Revenue Expenditure,2022-04-06,ACTION FOR CHILDREN,8586125,revenue,1EY10,Youth Management,6320.56
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2022-04-06,ACTION FOR CHILDREN,8586126,revenue,1EEG3,Ext Comm Services,453683.51
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACTIVE ARK,8598169,revenue,1MC02,Ind Sector Placements,23800.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACTIVE ARK,8598168,revenue,1MC02,Ind Sector Placements,19343.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2022-04-26,ACTIVE ARK,8598167,revenue,1MC02,Ind Sector Placements,23800
"Children, Education and Skills","Dir of Children, Educ & Skills",Revenue Expenditure,2022-04-14,ADCS,8577206,revenue,1MB02,Dir of Chldrn Edcn and Skills,2740
Public Health Service,Public Health,Revenue Expenditure,2022-04-14,ADFAM NATIONAL,8586622,revenue,1ML13,ADDER Programme,650
Public Health Service,Public Health,Revenue Expenditure,2022-04-22,ADFAM NATIONAL,8586872,revenue,1ML13,ADDER Programme,3200.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-04-14,ADT FIRE & SECURITY,8590838,revenue,1VH22,Temporary Accommodation Prem,460.79
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-04-06,ADT FIRE & SECURITY,8563600,revenue,1VH22,Temporary Accommodation Prem,759.87
Resources,ICT,Revenue Expenditure,2022-04-22,ADVANCED POWER TECHNOLOGY,8586871,revenue,1CX50,Technical Refresh,15646.00
Resources,ICT,Revenue Expenditure,2022-04-22,ADVANCED POWER TECHNOLOGY,8586850,revenue,1CX50,Technical Refresh,3657.83
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-08,ADVANCED WATER TECHNOLOGIES,8566159,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-08,ADVANCED WATER TECHNOLOGIES,8566159,revenue,1KR8L,Wide District Heating,265
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-01,ADVANCED WATER TECHNOLOGIES,8576955,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-01,ADVANCED WATER TECHNOLOGIES,8576955,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-14,ADVANCED WATER TECHNOLOGIES,8589107,revenue,1KR05,District Heating,1100
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-14,ADVANCED WATER TECHNOLOGIES,8589107,revenue,1KR8L,Wide District Heating,265.00
Place,Fairer Housing Unit,Revenue Expenditure,2022-04-22,ADVANCED WATER TECHNOLOGIES,8591840,revenue,1VH07,Byker Trust Heating Costs,4224.00
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-08,AEBI SCHMIDT UK LTD,8574891,revenue,3KES1,City Transport Stock,1107.42
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-01,AEBI SCHMIDT UK LTD,8568965,revenue,3KES1,City Transport Stock,438.26
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-14,AEBI SCHMIDT UK LTD,8576262,revenue,3KES1,City Transport Stock,923.68
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-14,AEBI SCHMIDT UK LTD,8576260,revenue,3KES1,City Transport Stock,318.49
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-22,AEBI SCHMIDT UK LTD,8581943,revenue,3KES1,City Transport Stock,416.53
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-22,AEBI SCHMIDT UK LTD,8581942,revenue,3KES1,City Transport Stock,255.69
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-28,AEBI SCHMIDT UK LTD,8586659,revenue,3KES1,City Transport Stock,541
Operations & Regulatory Services,Operations,Revenue Expenditure,2022-04-29,AEBI SCHMIDT UK LTD,8593253,revenue,3KES1,City Transport Stock,1033.42
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-01,AECOM,8561078,Capital,2CAPI,Capital Investment,12756.93
Place,Transport,Revenue Expenditure,2022-04-29,AGD SYSTEMS LTD,8599702,revenue,1KELK,Traffic Sig Gateshead Maintce,1400
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-06,AGE UK GATESHEAD LTD,8585767,revenue,1MG97,Carers VCS,3809.82
Place,Fairer Housing Unit,Revenue Expenditure,2022-04-29,AGGREKO UK LTD,8600294,revenue,1VH07,Byker Trust Heating Costs,1626.24
Operations & Reg Services,Local Services,Revenue Expenditure,2022-04-20,AGROVISTA UK LTD,8519934,revenue,1KEFA,Grounds Maintenance,1294.25
Place,Commercial Dev & Property,Revenue Expenditure,2022-04-08,AIR SUPPLY (NORTH EAST) LTD,8568101,revenue,1DE46,i2- Byker NEC,810.25
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-04-01,AIR TECHNIQUE,8566196,revenue,1MR58,Transport Function,1770
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-04-07,AK CREATIVE CONSULTANCY LTD T/A FLAMINGO,8577387,revenue,1EJ9G,BIPC DCMS Funded Proj,7000
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-08,AKW MEDI-CARE LTD,8568302,revenue,1KR12,DDA,254.19
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-01,AKW MEDI-CARE LTD,8561583,revenue,1KR12,DDA,274.83
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-01,AKW MEDI-CARE LTD,8561584,revenue,1KR12,DDA,405.64
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-14,AKW MEDI-CARE LTD,8587282,revenue,1KR12,DDA,307.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-21,AKW MEDI-CARE LTD,8591798,revenue,1KR12,DDA,292.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-21,AKW MEDI-CARE LTD,8586647,revenue,1KR12,DDA,540.87
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-22,AKW MEDI-CARE LTD,8594036,revenue,1KR12,DDA,292.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-07,AKW MEDI-CARE LTD,8568275,revenue,1KR12,DDA,292.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-07,AKW MEDI-CARE LTD,8568276,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-07,AKW MEDI-CARE LTD,8568277,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-07,AKW MEDI-CARE LTD,8568278,revenue,1KR12,DDA,255.62
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-29,AKW MEDI-CARE LTD,8587344,revenue,1KR12,DDA,292.58
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-29,AKW MEDI-CARE LTD,8587422,revenue,1KR12,DDA,255.62
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-22,ALARM SUPPLIES SCOTLAND LTD,8596171,revenue,1KJ42,Security Consultancy,308
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALBANY HOUSE  (WHITLEY BAY),8598314,revenue,1MM20,Residential Care MH,2104.12
Operations & Reg Services,Community Hubs,Revenue Expenditure,2022-04-21,ALBANYOFFICE FURNITURESOLUTIONS,8591879,revenue,1EJ20,City Library and Hub,2820
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-14,ALBANYOFFICE FURNITURESOLUTIONS,8573575,revenue,1KVWC,Minor Works Contracts,810.00
Place,Fairer Housing Unit,Revenue Expenditure,2022-04-01,ALEXANDER MACKENZIE,8582752,revenue,1VH08,Rent Deposit Fund,427
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MG10,Nursing Care OP,73378.29
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MG20,Residential Care OP,83065.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MH10,Nursing Care PD,3474.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MH20,Residential Care PD,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MK10,Nursing Care LD,6198.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MM10,Nursing Care MH,32844.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MM20,Residential Care MH,8172.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-26,ALLAN COURT RESIDENTIAL HOME,8598370,revenue,1MG30,Deferred Payments-OP,2724.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-06,ALLAN STELMACH(SSW INDEPENDENTS LTD),8572420,revenue,1MM94,Mental Capacity Act,379.70
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-25,ALLIANCE DISPOSABLES LTD,8596858,revenue,1KFMH,Meals at Home,294.51
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-27,ALLIANCE DISPOSABLES LTD,8596081,revenue,1KFMH,Meals at Home,253.84
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-20,ALLIANCE DISPOSABLES LTD,8557245,revenue,1KFMH,Meals at Home,368.56
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-26,ALLIANCE DISPOSABLES LTD,8596056,revenue,1KFR1,Kenton School Academy,273.96
Resources,Financial Services,Revenue Expenditure,2022-04-06,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8561200,revenue,1CS00,Revs and Bens Staffing,651.03
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-19,AMARI PLASTICS PLC,8587690,revenue,1KVWC,Minor Works Contracts,1610.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,2022-04-06,ANCHOR HANOVER GROUP,8586085,revenue,1MX51,VP Housing Support,2216.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-08,ANDTECH SYSTEMS,8566181,revenue,1KJ42,Security Consultancy,920.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-08,ANDTECH SYSTEMS,8567169,revenue,1KJ42,Security Consultancy,2450
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2022-04-08,ANDTECH SYSTEMS,8567170,revenue,1KJ42,Security Consultancy,2105
Resources,ICT,Revenue Expenditure,2022-04-27,ANS GROUP LTD,8596830,revenue,1CX50,Technical Refresh,6682.5
Resources,ICT,Revenue Expenditure,2022-04-06,ANTALIS MCNAUGHTON LTD,8584836,revenue,1CP17,Digital Printing,498.00
Resources,ICT,Revenue Expenditure,2022-04-06,ANTALIS MCNAUGHTON LTD,8585571,revenue,1CP17,Digital Printing,1241.38
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-21,ANTHONY COLLINS SOLICITORS,8596071,Capital,2CAPI,Capital Investment,2537.00
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-20,ANTHONY COLLINS SOLICITORS,8595466,Capital,2CAPI,Capital Investment,31004
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-11,ANTHONY COLLINS SOLICITORS,8588268,Capital,2CAPI,Capital Investment,18135.5
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-11,ANTHONY COLLINS SOLICITORS,8588266,Capital,2CAPI,Capital Investment,14217
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-11,ANTHONY COLLINS SOLICITORS,8588269,Capital,2CAPI,Capital Investment,1748.50
General Fund Capital,General Fund Capital,Capital Expenditure,2022-04-13,ANTHONY COLLINS SOLICITORS,8591665,Capital,2CAPI,Capital Investment,5690.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-12,APPLETON MANOR CARE HOME,8590727,revenue,1MG20,Residential Care OP,2608
ASC & Integrated Services,Adult Social Care,Revenue Income,2022-04-12,APPLETON MANOR CARE HOME,8590727,revenue,1MG20,Residential Care OP,-979.63
Place,Development Management,Revenue Expenditure,2022-04-08,ARBORICULTURAL ASSOCIATION,8573307,revenue,1V031,Landscaping,300.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592593,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592580,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592581,revenue,1MK60,Ind Day Care LD,892.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592582,revenue,1MK60,Ind Day Care LD,1850.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592583,revenue,1MK60,Ind Day Care LD,408.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592585,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592586,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592587,revenue,1MK60,Ind Day Care LD,1018.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592594,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592617,revenue,1MK60,Ind Day Care LD,531.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592650,revenue,1MK60,Ind Day Care LD,278.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592584,revenue,1MK60,Ind Day Care LD,488.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592592,revenue,1MK60,Ind Day Care LD,715.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2022-04-14,ARCADEA,8592616,revenue,1MK60,Ind Day Care LD,1232.00
Place,Commercial Dev & Property,Revenue Expenditure,2022-04-12,ARCO LTD,8557180,revenue,1KKX1,Civic Centre Direct Costs,659.97
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-21,ARCO PROFESSIONAL SAFETY SERVICES,8573890,revenue,1KVEE,Electrical Stand Alone Works,650
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-22,ARCO PROFESSIONAL SAFETY SERVICES,8596706,revenue,1KVEE,Electrical Stand Alone Works,650.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-22,ARCO PROFESSIONAL SAFETY SERVICES,8596707,revenue,1KVEE,Electrical Stand Alone Works,650
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-29,ARCO PROFESSIONAL SAFETY SERVICES,8574964,revenue,1KVEE,Electrical Stand Alone Works,650.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-29,ARCO PROFESSIONAL SAFETY SERVICES,8587420,revenue,1KVEE,Electrical Stand Alone Works,650
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,2022-04-29,ARCO PROFESSIONAL SAFETY SERVICES,8596747,revenue,1KVEE,Electrical Stand Alone Works,650
Place,Commercial Dev & Property,Revenue Expenditure,2022-04-22,ARGUS SOFTWARE LIMITED,8577530,revenue,1DTS1,I&D Property Services,975.00
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-08,ARNOLD CLARK,8567789,revenue,1KESY,Spot Hires,346.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-08,ARNOLD CLARK,8574933,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-01,ARNOLD CLARK,8574924,revenue,1KESY,Spot Hires,348.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-01,ARNOLD CLARK,8574925,revenue,1KESY,Spot Hires,346.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-01,ARNOLD CLARK,8574927,revenue,1KESY,Spot Hires,344.40
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-14,ARNOLD CLARK,8574936,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-14,ARNOLD CLARK,8576279,revenue,1KESY,Spot Hires,344.4
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-21,ARNOLD CLARK,8577920,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-22,ARNOLD CLARK,8580780,revenue,1KESY,Spot Hires,346.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-22,ARNOLD CLARK,8580781,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-06,ARNOLD CLARK,8567788,revenue,1KESY,Spot Hires,334.60
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-07,ARNOLD CLARK,8574928,revenue,1KESY,Spot Hires,339.5
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-20,ARNOLD CLARK,8577919,revenue,1KESY,Spot Hires,334.6
Operations & Reg Services,Operations,Revenue Expenditure,2022-04-29,ARNOLD CLARK,8591044,revenue,1KESY,Spot Hires,344.4
