Organisational Unit,Payment Date,Amount,Benificiary Name
Council wide,2014-10-06,1884.98,NPOWER (ELECTRIC)
Council wide,2014-10-06,1542.73,NPOWER (ELECTRIC)
Council wide,2014-10-17,2703.78,NPOWER (ELECTRIC)
Council wide,2014-10-17,3643.61,NPOWER (ELECTRIC)
Council wide,2014-10-17,1102.65,NPOWER (ELECTRIC)
Council wide,2014-10-17,2632.51,NPOWER (ELECTRIC)
Council wide,2014-10-17,1706.87,NPOWER (ELECTRIC)
Council wide,2014-10-17,1483.29,NPOWER (ELECTRIC)
Council wide,2014-10-17,7966.62,NPOWER (ELECTRIC)
Council wide,2014-10-17,874.00,NPOWER (ELECTRIC)
Council wide,2014-10-17,6656.50,NPOWER (ELECTRIC)
Council wide,2014-10-17,5212.77,NPOWER (ELECTRIC)
Council wide,2014-10-17,1391.61,NPOWER (ELECTRIC)
Council wide,2014-10-17,6083.50,NPOWER (ELECTRIC)
Council wide,2014-10-17,1566.20,NPOWER (ELECTRIC)
Council wide,2014-10-17,17202.76,NPOWER (ELECTRIC)
Council wide,2014-10-17,3125.59,NPOWER (ELECTRIC)
Council wide,2014-10-17,6444.12,NPOWER (ELECTRIC)
Council wide,2014-10-17,5490.54,NPOWER (ELECTRIC)
Council wide,2014-10-17,1211.40,NPOWER (ELECTRIC)
Council wide,2014-10-17,3501.35,NPOWER (ELECTRIC)
Council wide,2014-10-17,5677.31,NPOWER (ELECTRIC)
Council wide,2014-10-17,4485.71,NPOWER (ELECTRIC)
Council wide,2014-10-17,5615.39,NPOWER (ELECTRIC)
Council wide,2014-10-24,631.04,NPOWER (ELECTRIC)
Council wide,2014-10-24,1189.54,NPOWER (ELECTRIC)
Council wide,2014-10-24,788.70,NPOWER (ELECTRIC)
Council wide,2014-10-24,932.64,NPOWER (ELECTRIC)
Council wide,2014-10-24,515.12,NPOWER (ELECTRIC)
Council wide,2014-10-24,510.22,NPOWER (ELECTRIC)
Council wide,2014-10-24,847.68,NPOWER (ELECTRIC)
Council wide,2014-10-24,557.75,NPOWER (ELECTRIC)
Council wide,2014-10-24,527.67,NPOWER (ELECTRIC)
Council wide,2014-10-24,889.78,NPOWER (ELECTRIC)
Council wide,2014-10-24,1209.15,NPOWER (ELECTRIC)
Council wide,2014-10-24,5556.26,NPOWER (ELECTRIC)
Council wide,2014-10-24,757.18,NPOWER (ELECTRIC)
Council wide,2014-10-24,923.85,NPOWER (ELECTRIC)
Council wide,2014-10-24,1684.98,NPOWER (ELECTRIC)
Council wide,2014-10-24,609.17,NPOWER (ELECTRIC)
Council wide,2014-10-24,1368.74,NPOWER (ELECTRIC)
Council wide,2014-10-24,1877.50,NPOWER (ELECTRIC)
Council wide,2014-10-24,1302.14,NPOWER (ELECTRIC)
Council wide,2014-10-24,940.54,NPOWER (ELECTRIC)
Council wide,2014-10-24,647.47,NPOWER (ELECTRIC)
Council wide,2014-10-24,1796.87,NPOWER (ELECTRIC)
Council wide,2014-10-24,2487.01,NPOWER (ELECTRIC)
Council wide,2014-10-24,1072.65,NPOWER (ELECTRIC)
Council wide,2014-10-24,1375.62,NPOWER (ELECTRIC)
Council wide,2014-10-24,1346.18,NPOWER (ELECTRIC)
Council wide,2014-10-24,3629.46,NPOWER (ELECTRIC)
Council wide,2014-10-24,522.04,NPOWER (ELECTRIC)
Council wide,2014-10-24,1508.61,NPOWER (ELECTRIC)
Council wide,2014-10-24,1152.64,NPOWER (ELECTRIC)
Council wide,2014-10-24,1444.03,NPOWER (ELECTRIC)
Council wide,2014-10-24,2585.90,NPOWER (ELECTRIC)
Council wide,2014-10-24,1080.56,NPOWER (ELECTRIC)
Council wide,2014-10-24,594.02,NPOWER (ELECTRIC)
Council wide,2014-10-24,1386.24,NPOWER (ELECTRIC)
Council wide,2014-10-24,1288.20,NPOWER (ELECTRIC)
Council wide,2014-10-24,1007.04,NPOWER (ELECTRIC)
Council wide,2014-10-24,3095.27,NPOWER (ELECTRIC)
Council wide,2014-10-24,3078.02,NPOWER (ELECTRIC)
Council wide,2014-10-24,510.00,NPOWER (ELECTRIC)
Council wide,2014-10-24,1115.54,NPOWER (ELECTRIC)
Council wide,2014-10-24,526.52,NPOWER (ELECTRIC)
Council wide,2014-10-24,1593.65,NPOWER (ELECTRIC)
Council wide,2014-10-24,617.79,NPOWER (ELECTRIC)
Council wide,2014-10-24,3267.25,NPOWER (ELECTRIC)
Council wide,2014-10-24,702.34,NPOWER (ELECTRIC)
Council wide,2014-10-24,1531.13,NPOWER (ELECTRIC)
Council wide,2014-10-24,1013.24,NPOWER (ELECTRIC)
Council wide,2014-10-24,543.87,NPOWER (ELECTRIC)
Council wide,2014-10-24,945.17,NPOWER (ELECTRIC)
Council wide,2014-10-24,905.57,NPOWER (ELECTRIC)
Council wide,2014-10-24,718.03,NPOWER (ELECTRIC)
Council wide,2014-10-24,570.03,NPOWER (ELECTRIC)
Council wide,2014-10-24,1587.60,NPOWER (ELECTRIC)
Council wide,2014-10-24,788.95,NPOWER (ELECTRIC)
Council wide,2014-10-24,815.17,NPOWER (ELECTRIC)
Council wide,2014-10-24,1191.46,NPOWER (ELECTRIC)
Council wide,2014-10-24,547.85,NPOWER (ELECTRIC)
Council wide,2014-10-24,618.68,NPOWER (ELECTRIC)
Council wide,2014-10-24,595.48,NPOWER (ELECTRIC)
Council wide,2014-10-24,1131.12,NPOWER (ELECTRIC)
Council wide,2014-10-24,1062.50,NPOWER (ELECTRIC)
Council wide,2014-10-24,1062.60,NPOWER (ELECTRIC)
Council wide,2014-10-24,779.28,NPOWER (ELECTRIC)
Council wide,2014-10-24,2531.66,NPOWER (ELECTRIC)
Council wide,2014-10-24,1966.31,NPOWER (ELECTRIC)
Council wide,2014-10-24,616.74,NPOWER (ELECTRIC)
Council wide,2014-10-24,1838.62,NPOWER (ELECTRIC)
Council wide,2014-10-24,777.85,NPOWER (ELECTRIC)
Council wide,2014-10-24,552.18,NPOWER (ELECTRIC)
Council wide,2014-10-24,1179.74,NPOWER (ELECTRIC)
Council wide,2014-10-24,1449.06,NPOWER (ELECTRIC)
Council wide,2014-10-24,513.77,NPOWER (ELECTRIC)
Council wide,2014-10-24,782.30,NPOWER (ELECTRIC)
Council wide,2014-10-24,2093.82,NPOWER (ELECTRIC)
Council wide,2014-10-24,958.88,NPOWER (ELECTRIC)
Council wide,2014-10-24,781.96,NPOWER (ELECTRIC)
Council wide,2014-10-24,632.13,NPOWER (ELECTRIC)
Council wide,2014-10-24,1159.83,NPOWER (ELECTRIC)
Council wide,2014-10-24,944.45,NPOWER (ELECTRIC)
Council wide,2014-10-24,625.30,NPOWER (ELECTRIC)
Council wide,2014-10-31,178181.58,NPOWER (ELECTRIC)
Council wide,2014-10-31,152297.86,NPOWER (ELECTRIC)
Council wide,2014-10-31,129485.92,NPOWER (ELECTRIC)
Council wide,2014-10-31,141643.87,NPOWER (ELECTRIC)
Council wide,2014-10-31,171328.61,NPOWER (ELECTRIC)
CT&S,2014-10-03,36000.00,TOURING CONSORTIUM THEATRE LTD
CT&S,2014-10-15,9000.00,TONY CLAYMAN PROMOTIONS
CT&S,2014-10-15,1000.00,Yorkshire Life Aquatic
CT&S,2014-10-17,2472.00,Royal Mail
CT&S,2014-10-24,5326.99,TOURING CONSORTIUM THEATRE LTD
CT&S,2014-10-29,876.00,Mr. David Starley
CT&S,2014-10-29,1000.00,WORLD ON STAGE LTD
CT&S,2014-10-27,1132.20,ST AUGUSTINES PCC
CT&S,2014-10-29,36345.91,STAGE ENTERTAINMENT UK LTD
CT&S,2014-10-31,60000.00,THE FLYING MUSIC COMPANY LTD
Democratic Services,2014-10-24,700.00,INFORMATION COMMISSIONER
Democratic Services,2014-10-01,3196.51,ADARE
Democratic Services,2014-10-03,515.00,G W BUTLER LTD
Democratic Services,2014-10-03,1564.60,LAWRENCE FUNERAL SERVICE
Democratic Services,2014-10-06,1088.71,MEDIACOM NORTH LTD
Democratic Services,2014-10-08,5200.00,HUMAN TISSUE AUTHORITY
Democratic Services,2014-10-10,2614.80,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2014-10-10,556.90,DR K L HOPE
Democratic Services,2014-10-10,591.90,P D LUMB
Democratic Services,2014-10-10,595.90,DR J E MEDCALF
Democratic Services,2014-10-15,1908.70,ADARE
Democratic Services,2014-10-15,911.04,ADARE
Democratic Services,2014-10-17,518.00,IMPERIAL LAUNDRY
Democratic Services,2014-10-17,625.60,BLOODFAST EVS LTD
Democratic Services,2014-10-17,1800.00,BARRACLOUGH MEDICOLEGAL SERVICES
Democratic Services,2014-10-17,1435.00,HUDDERSFIELD FUNERAL HOME
Democratic Services,2014-10-17,10654.40,UNIVERSITY HOSPITALS OF LEICESTER
Democratic Services,2014-10-22,975.00,TRANSLATE UK LIMITED
Democratic Services,2014-10-20,591.90,DR RICHARD THORLEY SHEPHERD
Democratic Services,2014-10-20,512.00,MEDIACOM NORTH LTD
Democratic Services,2014-10-20,602.05,MEDIACOM NORTH LTD
Democratic Services,2014-10-22,591.90,DR RICHARD THORLEY SHEPHERD
Democratic Services,2014-10-22,591.90,DR RICHARD THORLEY SHEPHERD
Democratic Services,2014-10-22,591.90,DR RICHARD THORLEY SHEPHERD
Democratic Services,2014-10-22,591.90,DR RICHARD THORLEY SHEPHERD
Democratic Services,2014-10-22,3204.49,ADARE
Democratic Services,2014-10-24,599.19,WAKEFIELD MET DIST CNCL
Democratic Services,2014-10-24,1179.65,ROYAL MAIL GROUP LTD
Democratic Services,2014-10-24,756.00,CALDERDALE & HUDDERSFIELD NHS FT
Democratic Services,2014-10-27,782.50,DR JAMES GARVICAN
Democratic Services,2014-10-27,1607.80,DR RICHARD KNIGHTS
Democratic Services,2014-10-27,1126.56,DR BRIAN RODGERS
Democratic Services,2014-10-27,968.00,K L RAMSDEN
Democratic Services,2014-10-27,1662.00,DR JAMES GARVICAN
Democratic Services,2014-10-27,774.40,LISA BARKER
Democratic Services,2014-10-27,1645.60,DR RICHARD KNIGHTS
Democratic Services,2014-10-27,580.80,PENTLAND PATHOLOGY LTD
Democratic Services,2014-10-27,861.15,MEDIACOM NORTH LTD
Democratic Services,2014-10-27,1260.00,HUDDERSFIELD FUNERAL HOME
Democratic Services,2014-10-29,1309.60,LAWRENCE FUNERAL SERVICE
Development Services,2014-10-06,1883.65,MEDIACOM NORTH LTD
Development Services,2014-10-15,1500.00,WYG ENVIRONMENT PLANNING TRANSPORT
Development Services,2014-10-22,1280.00,MEDIACOM NORTH LTD
Economic Development Service,2014-10-01,3704.00,AMPLITUDE A V SERVICES
Economic Development Service,2014-10-13,638.00,ROTOR TECHNICAL SERVICES
Economic Development Service,2014-10-08,1475.00,WORLD BEATERS MUSIC LLP
Economic Development Service,2014-10-24,1064.12,CONTROLLED SPACE LTD
Economic Development Service,2014-10-01,1413.37,CONTROLLED SPACE LTD
Economic Development Service,2014-10-03,550.00,BINGLEY CHAMBER OF TRADE & COMMERCE
Economic Development Service,2014-10-03,3412.86,EVENT EQUIPMENT HIRE LTD
Economic Development Service,2014-10-06,657.80,PRO AUDIO SYSTEMS
Economic Development Service,2014-10-08,5350.25,CONTROLLED SPACE LTD
Economic Development Service,2014-10-10,-10319.69,EC HARRIS LLP
Economic Development Service,2014-10-10,12383.63,EC HARRIS LLP
Economic Development Service,2014-10-10,12383.64,EC HARRIS LLP
Economic Development Service,2014-10-10,11908.00,EC HARRIS LLP
Economic Development Service,2014-10-10,1821.57,EC HARRIS LLP
Economic Development Service,2014-10-10,610.00,JC LEISURE CONNEXIONS LTD
Economic Development Service,2014-10-10,191493.60,ISG CONSTRUCTION LTD
Economic Development Service,2014-10-13,734.50,CONTROLLED SPACE LTD
Economic Development Service,2014-10-15,18000.00,GUMPTION CENTRES LIMITED
Economic Development Service,2014-10-17,5197.50,RAISE THE ROOF
Economic Development Service,2014-10-17,2700.00,DAVID LOCK ASSOCIATES LTD
Economic Development Service,2014-10-17,885.54,STEVE THORPE & SON GARDENING LTD
Economic Development Service,2014-10-20,-191493.60,ISG CONSTRUCTION LTD
Economic Development Service,2014-10-20,229792.32,ISG CONSTRUCTION LTD
Economic Development Service,2014-10-22,561.00,EXTERNAL COMBUSTION
Economic Development Service,2014-10-24,585.00,RAISE THE ROOF
Economic Development Service,2014-10-24,506.88,VPS (UK) LTD
Economic Development Service,2014-10-24,1460.00,EVERLAST SCAFFOLDING LTD
Economic Development Service,2014-10-24,1475.00,WORLD BEATERS MUSIC LLP
Economic Development Service,2014-10-27,1061.46,EVENT EQUIPMENT HIRE LTD
Economic Development Service,2014-10-31,265087.46,ISG CONSTRUCTION LTD
Ed Contract Services,2014-10-13,604.58,HORTON PARK PRIMARY SCHOOL
Ed Contract Services,2014-10-22,179698.91,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-22,11780.79,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,1790.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-03,741.00,SIEMENS FINANCIAL SERVICES LTD
Ed Contract Services,2014-10-13,1428.91,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-06,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-10-01,2912.91,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-27,2626.56,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-13,20080.00,SCOMAC CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-08,1768.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-10,1119.38,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,596.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,2429.75,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-10,525.45,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-10,573.15,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,18799.00,SCOMAC CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-29,531.45,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-08,38558.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-24,650.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-22,516.60,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-10,1009.62,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,4975.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,12430.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,12430.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,13705.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,40375.00,VICTOR MANUFACTURING LTD
Ed Contract Services,2014-10-13,6220.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,8270.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,2850.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,7320.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,7140.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,11694.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,2800.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,12430.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,4949.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,4949.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-17,744.00,AARAN SHEET METAL LTD
Ed Contract Services,2014-10-13,14280.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,14280.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,14280.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,14950.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-13,3450.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-01,722.34,INITIAL WASHROOM SOLUTIONS
Ed Contract Services,2014-10-06,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-10-27,810.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,27230.28,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-17,4455.98,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-15,12633.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,8797.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-24,3940.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-27,17530.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-24,3940.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,3370.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-06,1750.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-24,12910.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-24,12530.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-06,2986.06,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-27,3502.08,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-01,580.80,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-01,3324.56,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-27,3724.01,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-10-01,2028.09,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-01,662.40,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-15,6215.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-15,15880.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-03,1862.92,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-03,638.28,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-27,7471.40,SICO EUROPE LTD
Ed Contract Services,2014-10-03,654.48,ARTHUR WALTON LTD
Ed Contract Services,2014-10-03,597.45,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-03,3261.75,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-03,560.94,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-03,895.37,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-10-03,806.89,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-10-06,958.85,BRONTE WATER COOLERS LTD
Ed Contract Services,2014-10-06,828.52,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,850.00,REFRESHMENT SYSTEMS LTD
Ed Contract Services,2014-10-06,1700.00,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,1700.00,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,566.06,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-10-06,553.04,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,2544.56,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,713.30,TREVOR ILES LIMITED
Ed Contract Services,2014-10-06,761.68,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-10-10,694.79,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-10-06,1349.88,VIRGIN MEDIA PAYMENTS LTD
Ed Contract Services,2014-10-08,801.79,NATIONAL CAR PARKS LTD
Ed Contract Services,2014-10-08,3150.75,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-08,742.17,TREVOR ILES LIMITED
Ed Contract Services,2014-10-10,1130.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-29,895.95,TREVOR ILES LIMITED
Ed Contract Services,2014-10-08,2950.00,CREST HYGIENE SERVICES LTD
Ed Contract Services,2014-10-08,11310.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-08,18219.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-08,18819.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-15,12585.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-08,648.30,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-10-10,612.49,FRESHFAYRE LTD
Ed Contract Services,2014-10-10,847.93,TREVOR ILES LIMITED
Ed Contract Services,2014-10-15,803.92,JOHNSON CONTROLS LTD
Ed Contract Services,2014-10-10,9221.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-10,830.13,TREVOR ILES LIMITED
Ed Contract Services,2014-10-10,2140.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-10-20,1109.76,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-22,573.12,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-22,573.12,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-10,994.56,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-20,589.92,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-20,972.00,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-10,7313.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-10,27170.00,AIREDALE CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-20,2492.80,SICO EUROPE LTD
Ed Contract Services,2014-10-15,8954.40,SICO EUROPE LTD
Ed Contract Services,2014-10-10,694.08,DEBRIAR LTD
Ed Contract Services,2014-10-10,520.00,REFRESHMENT SYSTEMS LTD
Ed Contract Services,2014-10-10,983.59,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-10-15,9174.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-15,920.08,TREVOR ILES LIMITED
Ed Contract Services,2014-10-15,920.08,TREVOR ILES LIMITED
Ed Contract Services,2014-10-29,816.06,TREVOR ILES LIMITED
Ed Contract Services,2014-10-15,1178.83,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-10-15,743.98,TREVOR ILES LIMITED
Ed Contract Services,2014-10-15,1254.14,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-10-15,541.40,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-17,18613.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-17,21850.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-17,3714.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-10-31,2253.44,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-31,640.65,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-10-31,2173.63,WOODWARD FOODSERVICE LTD
