Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
,Assessment & Support,4060,Materials,2018-11-15,1900195943,652.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
1025,Asset Management,24120,ICT Hardware,2018-11-29,6101644067,1573.26,110792,CDW LTD
1025,Asset Management,24120,ICT Hardware,2018-11-29,6101644068,6293.04,110792,CDW LTD
1025,Asset Management,12150,Building Materials,2018-11-15,6101641066,8692.00,121372,ERC CONSTRUCTION LTD
1025,Asset Management,14110,Cleaning Premises,2018-11-06,6101638616,830.52,M55856,MINSTER CLEANING SERVICES
1025,Asset Management,31130,Other Prof Services,2018-11-01,6101637683,500.00,104438,PUGH & CO LTD
1025,Asset Management,14160,Recycling Services,2018-11-13,6101639662,2117.54,105336,WASTECARE
,Assistant Director's Office,4500,Services,2018-11-22,1900196165,5000.00,R78173,ROYDS COMMUNITY ASSOCIATION
1041,Building Control,12470,Highways Struc Works,2018-11-13,6101640454,22576.28,105460,JAGGER CONSTRUCTION SERVICES LTD
1041,Building Control,34150,Trng Vocational,2018-11-27,6101642843,6000.00,L33632,LEEDS BECKETT UNIVERSITY
1041,Building Control,34150,Trng Vocational,2018-11-27,6101642844,6000.00,L33632,LEEDS BECKETT UNIVERSITY
1047,Business Services,30160,Community Safety Sys,2018-11-27,6101642988,7010.20,C69674,CORE INTEGRATED SOLUTIONS LTD
,Capital - CS0240 Education Capital Prog 16/17 A Beckfoot Heaton Prim Acam  H&S  20k,8052,Construction,2018-11-27,1900196222,6075.00,121031,HOLYCROFT PRIMARY ACADEMY
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2018-11-20,1900196086,26041.30,113760,BRADFORD LIVE
,Capital - CS0382 New Bolton Woods Regen P3,8058,Grants Capital Purps,2018-11-06,1900195467,458518.35,120014,KEEPMOAT HOMES LIMITED
,Capital -A650 Hard Ings 103197 – Hard Ings Rd Fee Stage,8051,Acq Land & Buildings,2018-11-29,1900196309,250000.00,W26495,WALKER MORRIS
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2018-11-13,1900195846,13433.00,120997,WAITES BARS LTD
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-11-27,1900196243,1530.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-11-22,1900196142,14795.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-11-15,1900196017,9000.00,108244,LOCAL BUILDING SERVICES
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-11-22,1900196190,2700.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-11-27,1900196223,10450.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-20,1900196081,3162.00,121417,ADMIRAL CONSTRUCTION
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-08,1900195765,2280.00,121348,MR D PAWSON T/A PAWSON ELECTRICAL
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-06,1900195695,2100.00,121174,NETWORK ELECTRICAL SERVICES
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-06,1900195634,3100.00,121035,O.SPENCER PLUMBING & HEATING SERVIC
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-01,1900195609,1814.00,P68275,PREMIER PRESERVATIONS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-13,1900195911,1293.60,121345,R BLACKWELL T/A KEIGHLEY ROOFING
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-11-13,1900195849,1735.00,120817,WESTERN ROOFING
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-01,1900195584,12000.00,121319,HI TECH BUILDERS LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-15,1900196035,16145.07,111993,Q-BUILD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-15,1900195973,9648.88,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-20,1900196082,887.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-08,1900195694,1250.00,121347,VENTURE ORANGE LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-01,1900195588,8000.00,121315,W & S BUILDERS LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-11-15,1900195989,12000.00,121284,YORK DALES 2 LIMITED
,Capital -Disabled Housing Facilities Grant Adaptations contingency,8058,Grants Capital Purps,2018-11-22,1900196137,1200.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2018-11-30,1900196415,7690.33,ONETIME,wilkinson greengates properties Ltd
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2018-11-30,1900196454,7690.33,ONETIME,wilkinson greengates properties Ltd
,Capital -Primary Schools Expansion Programme C Poplars Farm Primary School Expansion,8052,Construction,2018-11-08,1900195759,12822.69,P57500,POPLARS FARM PRIMARY SCHOOL
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196298,1862.33,A30921,ALLERTON PARK CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196307,4598.27,X10721,BARCHESTER HEALTHCARE LTD
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196314,6308.47,111769,BINGLEY WINGFIELD CARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196331,4610.45,T52769,BUPA CARE HOMES (CFH CARE) LTD
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196315,4728.39,B83058,BURLEY HALL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196299,6527.30,106960,CAIREACH LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196316,1150.36,117044,CARLTON NURSING HOMES LTD
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196332,1764.57,L13825,CCA & MRS CA BOLLAND
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-01,1900195482,1768.00,ONETIME,Co operative Funeral Care.
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-22,1900196146,1470.00,ONETIME,Co operative Funeral Care.
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196318,1891.92,C58441,COTTINGLEY HALL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196319,5413.89,C88764,CURRERGATE LTD
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196321,7318.71,C89591,CZAJKA CARE GROUP
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196324,1800.20,102033,GREYSTONES NURSING HOME LTD
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196341,6522.76,108169,HANDSALE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196325,6803.51,H30854,HAWKSTON HOUSE
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196326,5522.39,H33420,HAZEL BANK CARE HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196328,7791.80,115367,HIGHDELL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196329,8759.25,117352,HILLBRO NURSING HOME LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196301,9604.99,111180,HORIZON HEALTHCARE HOMES LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196339,3277.53,F49521,ILKLEY HEALTH CARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196338,5787.22,P05014,KLORIANN MEDICARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196334,6982.07,L61450,LISTER HOUSE LIMITED
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-01,1900195483,2820.00,ONETIME,MADNI funeral Care
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196336,4928.71,108981,MILL LODGE CARE HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196337,8003.99,N75350,NORWOOD HOUSE NURSING HOME LIMITED
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-22,1900196191,825.00,ONETIME,PT Pensions
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196320,3816.29,117286,QUALIA CARE LIMITED
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-15,1900195848,3680.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196297,2104.52,102219,REGENCY HEALTHCARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196335,8114.88,109949,RELATIVETO T/A WOODLEIGH CARE
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196348,7664.47,W28211,ROSSEFIELD NURSING HOMES LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196344,3513.23,S03652,SAINT JOHN OF GOD HOSPITALLER SVCS
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196313,3731.52,S82700,SUTTON HALL & LODGE
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-01,1900195550,1475.00,ONETIME,The CoOperative Funeral Care
,CCA Finance,4557,Mortuary/Burial Fees,2018-11-22,1900196164,1475.00,ONETIME,The CoOperative Funeral Care
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196322,9691.08,G01617,THE GABLES CARE CENTRE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196323,3111.96,111720,THE GLEN NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196333,3623.58,102071,THE LINKS CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196347,3228.93,100584,THREE SISTERS
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196308,9802.35,T74529,THRESHFIELD COURT CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2018-11-29,1900196350,6561.43,W27931,WELLINGTON HOUSE NURSING HOME LTD
,Child Protection,4600,Expenses - Other,2018-11-08,1900195724,2658.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196215,12550.00,H70971,HORTON HOUSING ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196216,13450.00,108204,INSPIRED NEIGHBOURHOODS CIC
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196217,11975.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196218,2800.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196219,8100.00,102141,ROSHNI GHAR
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-11-22,1900196220,20350.00,C16151,THE CELLAR TRUST
,Commissioning Team,5400,Grants to Vol Orgs,2018-11-22,1900196213,30000.00,B53850,BRADFORD TALKING MAGAZINES LTD
,Commissioning Team,5400,Grants to Vol Orgs,2018-11-22,1900196214,15000.00,B53850,BRADFORD TALKING MAGAZINES LTD
Council Wide,Council Wide,2313,Gas,2018-11-22,5101694628,5435.30,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696407,584.09,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696409,3383.47,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696411,562.90,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696418,845.39,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696420,692.56,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696425,4583.11,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696426,1307.87,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696437,628.84,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696439,854.13,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696440,547.02,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696443,1061.29,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696448,1058.86,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696449,4246.40,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696451,741.33,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696453,703.44,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696456,2669.79,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696457,985.59,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696458,2185.61,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696477,1555.51,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696478,1594.40,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696480,823.99,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696481,1111.34,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696482,5278.11,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696493,755.40,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696497,583.21,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696503,808.04,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696506,674.96,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696521,2781.69,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696522,2297.13,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696523,1935.81,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2317,Climate Change Gas,2018-11-27,5101696528,591.30,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696529,693.37,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696530,2537.57,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696531,1678.28,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696532,580.36,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696543,1982.46,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696549,702.35,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696571,2036.99,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696573,1085.06,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696575,797.70,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696576,918.33,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696578,526.55,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696579,5871.87,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696581,527.57,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-11-27,5101696588,7572.77,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695177,713.90,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695184,1049.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695214,1602.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695262,895.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695288,876.07,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695292,1442.54,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695293,624.02,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695303,664.11,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695314,502.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695320,1162.45,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695327,1052.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695331,941.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695335,504.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695345,5119.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695346,1608.59,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695347,3022.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695348,2020.64,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695349,1743.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695350,1268.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695351,1518.43,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695352,7360.15,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695353,3621.33,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695354,6468.46,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695355,1653.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695356,563.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695358,4508.77,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695359,7125.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695360,8060.65,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695384,4364.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695385,3866.19,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695386,2299.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695387,1051.95,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695388,17103.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695389,8195.23,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695390,1838.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695391,1569.65,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695392,1154.33,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695393,712.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695394,1095.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695395,1703.25,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695396,1078.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695399,546.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695400,548.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695401,1580.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695402,3743.21,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695403,1469.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695404,1999.61,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695405,922.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695406,701.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695407,840.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695408,3090.39,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695409,703.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695413,1364.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695416,829.06,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695417,724.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695418,1359.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2316,Clim Change Electric,2018-11-27,5101695419,2121.38,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-11-27,5101695420,1422.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
