Organisational Unit,Payment Date,Amount,Benificiary Name
Business Services,2015-05-06,1842.00,MAXEY MOVERLEY
Business Services,2015-05-08,4917.01,LEVEL 3 COMMUNICATIONS UK LIMITED
Business Services,2015-05-29,1391.55,MACS AUTOMATED BOLLARD SYSTEMS
Business Services,2015-05-20,7315.00,NET VIEW SYSTEMS LTD
"Climate, Housing, Employment & Skills",2015-05-29,5000.00,A.S.WINDOWS
"Climate, Housing, Employment & Skills",2015-05-22,5342.00,ARK BUILDING MAINTENANCE SERVICES
"Climate, Housing, Employment & Skills",2015-05-01,1574.00,CORAL WINDOWS (BFD) LTD
"Climate, Housing, Employment & Skills",2015-05-01,6700.00,DASH CRAFT
"Climate, Housing, Employment & Skills",2015-05-29,650.00,Cochrane Preservation
"Climate, Housing, Employment & Skills",2015-05-27,1000.00,Hamilton (Building Contractors) Ltd
"Climate, Housing, Employment & Skills",2015-05-20,5000.00,A S Windows
"Climate, Housing, Employment & Skills",2015-05-20,5000.00,M.Z Property Repairs
"Climate, Housing, Employment & Skills",2015-05-22,2129.75,PRISM MEDICAL UK WESTHOLME DIVISION
Corporate Se,2015-05-20,1250.00,Fuse Art Space
Corporate Se,2015-05-20,2000.00,Ilkley Film Festival
Council Wide,2015-05-20,3078.97,NPOWER (ELECTRIC)
Council Wide,2015-05-27,606.84,NPOWER (ELECTRIC)
Council Wide,2015-05-29,-7136.08,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-6378.02,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-6223.23,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-5976.46,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-5881.70,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-5682.38,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-4016.44,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-2759.13,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-2696.75,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-1416.81,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,-1002.02,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,513.64,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,517.12,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,522.47,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,558.17,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,584.00,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,600.40,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,642.24,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,680.76,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,700.22,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,742.06,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,790.81,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,816.98,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,830.27,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,854.54,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,862.61,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,920.18,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,949.52,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,956.65,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,996.19,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1012.53,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1044.04,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1163.55,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1206.06,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1268.92,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1355.13,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1368.51,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1410.16,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1450.72,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1476.55,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1484.04,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1527.45,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1538.98,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1574.33,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1584.82,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1865.44,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1874.15,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1879.53,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,1988.78,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2245.11,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2323.30,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2603.85,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2610.93,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2696.75,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2818.38,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,2885.38,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3069.42,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3153.87,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3252.85,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3349.62,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3390.34,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3474.02,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,3708.90,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,4016.44,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,4254.67,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,4932.45,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,4960.82,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,5476.19,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,5559.90,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,6068.87,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,6450.31,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,9148.59,BRITISH GAS TRADING LTD
Council Wide,2015-05-29,10147.57,BRITISH GAS TRADING LTD
CT&S,2015-05-01,8989.47,JSEP LTD.
CT&S,2015-05-29,12000.00,JASPER CARROTT LTD
CT&S,2015-05-11,89279.71,JB UK TOURING LTD
CT&S,2015-05-15,100820.94,JB UK TOURING LTD
CT&S,2015-05-06,210000.00,JB UK TOURING LTD
CT&S,2015-05-13,120000.00,PW PRODUCTIONS LTD - DERREN BROWN
CT&S,2015-05-22,1374.62,BEAUTIFUL NORTH
CT&S,2015-05-01,3197.61,FYSA THEATRE
CT&S,2015-05-27,589.50,Ilkley Film Festival
CT&S,2015-05-27,3249.70,Mrs DJ Rivers
CT&S,2015-05-27,3506.40,Friends of the Kings Hall
CT&S,2015-05-20,542.50,SSAFA
CT&S,2015-05-20,500.00,JAPTJAZZ
CT&S,2015-05-20,500.00,Why Dont We
CT&S,2015-05-20,667.50,SANKOA SISTAHS GROUP
CT&S,2015-05-22,5042.80,ARACA MERCH EUROPE LTD
CT&S,2015-05-22,1500.00,THE BLACK DYKE BAND (1855) LTD
CT&S,2015-05-22,500.00,BD1 Brass Band
Customer Relations,2015-05-08,4499.21,SITEIMPROVE LTD
Customer Relations,2015-05-06,1200.00,DIALOGUE COMMUNICATIONS
Democratic Services,2015-05-22,975.00,TRANSLATE UK LIMITED
Democratic Services,2015-05-08,2232.00,CALDERDALE MBC
Democratic Services,2015-05-22,638.26,MEDIACOM NORTH LTD
Democratic Services,2015-05-08,2080.42,MEDIACOM NORTH LTD
Democratic Services,2015-05-01,1408.20,MEDIACOM NORTH LTD
Democratic Services,2015-05-15,1485.00,LOCAL GOVERNMENT ASSOCIATION
Democratic Services,2015-05-15,1070.00,R FARLEY & M BOX
Democratic Services,2015-05-22,720.00,Coroners Conference A/C
Democratic Services,2015-05-20,1310.00,THE MIDLAND HOTEL
Democratic Services,2015-05-08,742.00,G W BUTLER LTD
Democratic Services,2015-05-11,1210.00,SHEFFIELD CHILDRENS NHS FOUNDATION
Democratic Services,2015-05-29,6558.54,UNIVERSITY HOSPITALS OF LEICESTER
Democratic Services,2015-05-13,774.40,DR ANGELA T CYMERMAN
Democratic Services,2015-05-15,1117.68,NHS SUPPLIES
Democratic Services,2015-05-29,675.83,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2015-05-06,925.00,Tamper Evidence td
Democratic Services,2015-05-13,2821.16,MARY BURKE
Democratic Services,2015-05-13,10803.75,MR NEIL A CAMERON
Democratic Services,2015-05-08,14924.25,MR NEIL A CAMERON
Democratic Services,2015-05-20,1111.41,ROYAL MAIL GROUP LTD
Democratic Services,2015-05-15,525.00,INFORMATION COMMISSIONER
Democratic Services,2015-05-27,560.00,INFORMATION COMMISSIONER
Democratic Services,2015-05-06,1050.00,INFORMATION COMMISSIONER
Democratic Services,2015-05-29,8208.16,ADARE
Democratic Services,2015-05-20,3589.89,ADARE
Democratic Services,2015-05-18,16620.10,ADARE
Democratic Services,2015-05-29,4000.62,ADARE
Democratic Services,2015-05-18,2417.39,ADARE
Democratic Services,2015-05-22,518.00,IMPERIAL LAUNDRY
Democratic Services,2015-05-08,626.95,MR NEIL A CAMERON
Democratic Services,2015-05-29,1840.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2015-05-11,3805.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2015-05-08,3435.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2015-05-11,1355.00,HUDDERSFIELD FUNERAL HOME
Democratic Services,2015-05-08,2240.00,LAWRENCE FUNERAL SERVICE
Economic Development Service,2015-05-08,1630.12,URBAN SPLASH YORKSHIRE LTD (RMG)
Economic Development Service,2015-05-29,10000.00,GUMPTION CENTRES LIMITED
Economic Development Service,2015-05-01,42562.50,WEST & NORTH YORKSHIRE CHAMBER
Economic Development Service,2015-05-29,5000.00,DTZ
Economic Development Service,2015-05-06,3500.00,CONTINENTAL DRIFTS LTD
Economic Development Service,2015-05-06,3000.00,CECIL GREEN ARTS
Economic Development Service,2015-05-27,500.00,MUSARAT RAZA
Economic Development Service,2015-05-08,-500.00,MUSARAT RAZA
Economic Development Service,2015-05-20,5400.00,ALL STAR YOUTH ENTERTAINMENT
Economic Development Service,2015-05-01,1560.00,ALL STAR YOUTH ENTERTAINMENT
Economic Development Service,2015-05-01,1560.00,ALL STAR YOUTH ENTERTAINMENT
Economic Development Service,2015-05-29,1000.00,PREFIX STUDIOS
Economic Development Service,2015-05-11,1500.00,COSTAR UK LTD
Economic Development Service,2015-05-11,-1500.00,COSTAR UK LTD
Economic Development Service,2015-05-11,-1500.00,COSTAR UK LTD
Economic Development Service,2015-05-11,5160.02,COSTAR UK LTD
Economic Development Service,2015-05-22,1650.00,NET VIEW SYSTEMS LTD
Economic Development Service,2015-05-13,119815.55,ISG CONSTRUCTION LTD
Economic Development Service,2015-05-08,15840.00,LEEDS COUNCIL
Economic Development Service,2015-05-08,21598.43,LEEDS COUNCIL
Economic Development Service,2015-05-11,3959.35,THE FOUNTAIN WORKSHOP (MAINTENANCE)
Ed Contract Services,2015-05-27,28797.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-05-22,2180.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-27,2897.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-01,1360.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-18,1397.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-01,677.00,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-08,10758.40,SICO EUROPE LTD
Ed Contract Services,2015-05-20,3121.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2015-05-27,1425.60,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2015-05-08,1291.00,SCOMAC CATERING EQUIPMENT LTD
Ed Contract Services,2015-05-22,634.80,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2015-05-15,1122.56,TREVOR ILES LIMITED
Ed Contract Services,2015-05-08,9226.00,WAKEFIELD MET DIST CNCL
Ed Contract Services,2015-05-27,620.00,ROXSPUR MEASUREMENT AND CONTROL
Ed Contract Services,2015-05-22,3150.00,JOHNSON CONTROLS LTD
Ed Contract Services,2015-05-11,2888.03,JOHNSON CONTROLS LTD
Ed Contract Services,2015-05-11,546.00,JOHNSON CONTROLS LTD
Ed Contract Services,2015-05-11,593.40,JOHNSON CONTROLS LTD
Ed Contract Services,2015-05-15,571.89,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2015-05-22,133246.17,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-22,12374.50,Yorkshire Purchasing Organization
Ed Contract Services,2015-05-22,524.05,TREVOR ILES LIMITED
Ed Contract Services,2015-05-22,1467.48,TREVOR ILES LIMITED
Ed Contract Services,2015-05-22,500.73,TREVOR ILES LIMITED
Ed Contract Services,2015-05-20,614.38,TREVOR ILES LIMITED
Ed Contract Services,2015-05-08,711.41,TREVOR ILES LIMITED
Ed Contract Services,2015-05-08,932.35,TREVOR ILES LIMITED
Ed Contract Services,2015-05-06,932.35,TREVOR ILES LIMITED
Ed Contract Services,2015-05-11,739.89,TREVOR ILES LIMITED
Ed Contract Services,2015-05-22,531.58,TREVOR ILES LIMITED
Ed Contract Services,2015-05-15,540.80,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-05-08,1054.47,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2015-05-01,1494.20,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,2742.25,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-27,584.33,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,540.89,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,699.51,FRESHFAYRE LTD
Ed Contract Services,2015-05-11,798.00,FRESHFAYRE LTD
Ed Contract Services,2015-05-11,658.34,FRESHFAYRE LTD
Ed Contract Services,2015-05-11,644.94,FRESHFAYRE LTD
Ed Contract Services,2015-05-08,626.02,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,618.67,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,509.97,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,585.54,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-01,799.43,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,1255.31,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,748.93,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,781.72,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,620.77,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,736.81,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,723.19,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,736.42,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,536.34,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,649.26,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,559.78,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-01,703.22,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,993.71,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,625.08,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,882.92,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,627.96,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-11,713.88,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,700.34,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-01,686.06,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-01,1138.08,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-08,2450.14,MORRIS QUALITY BAKERS
Ed Contract Services,2015-05-11,517.44,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2015-05-01,536.00,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2015-05-11,519.76,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2015-05-20,507.53,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2015-05-15,670.06,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2015-05-27,625.05,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,570.28,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,541.84,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,622.55,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,882.09,FRESHFAYRE LTD
Ed Contract Services,2015-05-27,734.62,FRESHFAYRE LTD
Ed Contract Services,2015-05-11,1688.19,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,1956.39,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-01,2147.52,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,678.82,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,678.12,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,534.55,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-01,609.79,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-11,515.50,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-01,708.08,WOODWARD FOODSERVICE LTD
Ed Contract Services,2015-05-29,533.36,TOTAL FOODSERVICE SOLUTIONS LTD
Ed Contract Services,2015-05-29,909.26,PHS GROUP PLC
Ed Contract Services,2015-05-27,735.18,PHS GROUP PLC
Ed Contract Services,2015-05-27,3065.11,PHS GROUP PLC
Ed Contract Services,2015-05-22,832.47,PHS GROUP PLC
Ed Contract Services,2015-05-01,643.00,SPRINT MEDIA LIMITED
Ed Contract Services,2015-05-08,2571.00,BRITISH STANDARDS INSTITUTION
Ed Contract Services,2015-05-29,2017.80,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-18,5353.98,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-18,920.00,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-15,5079.45,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-11,2586.21,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-06,4106.85,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-01,748.89,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2015-05-27,567.75,CHICKEN JOES LTD
Ed Contract Services,2015-05-27,850.55,CHICKEN JOES LTD
Ed Contract Services,2015-05-27,903.75,CHICKEN JOES LTD
Ed Contract Services,2015-05-15,903.70,CHICKEN JOES LTD
Ed Contract Services,2015-05-15,628.50,CHICKEN JOES LTD
Ed Contract Services,2015-05-15,1127.00,CHICKEN JOES LTD
Ed Contract Services,2015-05-29,725.84,HAWORTH PRIMARY SCHOOL
Ed Contract Services,2015-05-29,1297.65,TRINITY ALL SAINTS C OF E PRIMARY S
Ed Contract Services,2015-05-29,2334.15,INGROW PRIMARY SCHOOL
Ed Contract Services,2015-05-29,1281.42,LISTER PRIMARY SCHOOL (ENABL A/C)
Ed Contract Services,2015-05-29,931.14,PARKLAND PRIMARY SCHOOL
Ed Contract Services,2015-05-29,1950.04,PARKWOOD PRIMARY SCHOOL
Ed Contract Services,2015-05-29,3888.23,ST JAMES CHURCH PRIMARY SCHOOL
Ed Contract Services,2015-05-29,2337.95,RIDDLESDEN ST MARY'S CE(A) PRIMARY
Ed Contract Services,2015-05-29,3336.00,ST STEPHEN'S CE PRIMARY SCHOOL
Ed Contract Services,2015-05-29,1279.44,SOUTHMERE PRIMARY ACADEMY
Ed Contract Services,2015-05-29,1366.20,WELLINGTON PRIMARY SCHOOL
Ed Contract Services,2015-05-29,1380.12,WESTMINSTER (CE) PRIMARY SCHOOL
Ed Contract Services,2015-05-29,537.06,WYCLIFFE C.E. PRIMARY SCHOOL
Ed Contract Services,2015-05-13,664.11,NATIONAL CAR PARKS LTD
Ed Contract Services,2015-05-18,1152.19,F W BISHOP & SON LTD
Ed Contract Services,2015-05-18,871.73,F W BISHOP & SON LTD
Ed Contract Services,2015-05-27,2700.00,TRACKYOU LTD
Ed Contract Services,2015-05-22,598.64,REFRESHMENT SYSTEMS LTD
Ed Contract Services,2015-05-15,760.50,BRONTE WATER COOLERS LTD
Education Buildings Team,2015-05-13,10590.07,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2015-05-29,186393.41,ADDLESHAW GODDARD
Education Buildings Team,2015-05-29,2260.00,ADDLESHAW GODDARD
Education Buildings Team,2015-05-13,80348.15,ADDLESHAW GODDARD
Education Buildings Team,2015-05-13,255110.05,ADDLESHAW GODDARD
Education Buildings Team,2015-05-13,1050.00,SEVEN CONSULTING LTD
Education Buildings Team,2015-05-13,1925.00,SEVEN CONSULTING LTD
Education Buildings Team,2015-05-29,11578.75,MCMS LTD
Education Buildings Team,2015-05-29,990991.89,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-29,1432.38,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-29,1227.76,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-29,1637.01,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-29,1637.01,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-13,4911.03,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-29,3540.78,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2015-05-13,15492.82,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2015-05-13,2153.22,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2015-05-29,2105988.57,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2015-05-29,819.27,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2015-05-13,1638.54,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2015-05-15,1430.00,Lightning Protection Services
Education Buildings Team,2015-05-11,4749.66,COMPLETE WEED CONTROL WEST PENNINES
Education Buildings Team,2015-05-13,92097.53,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2015-05-13,839763.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2015-05-13,21108.00,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2015-05-13,1738.46,VIRGIN MEDIA PAYMENTS LTD
Education Client Team,2015-05-27,9900.00,PROSPECTS SERVICES LTD
Education Client Team,2015-05-27,12669.00,PROSPECTS SERVICES LTD
Education Client Team,2015-05-29,149509.00,PROSPECTS SERVICES LTD
Education Client Team,2015-05-20,3000.00,EAST RIDING OF YORKSHIRE COUNCIL
Education Client Team,2015-05-27,2000.00,RAVEN COMPUTERS LTD
Education Client Team,2015-05-13,4999.00,EDUFOCUS
Education Client Team,2015-05-27,5000.00,BRADFORD YOUTH DEVELOPMENT PARTNERS
Education Client Team,2015-05-06,8363.64,WEST & NORTH YORKSHIRE CHAMBER
