Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
Council wide,Corporate Resources,,,2018-08-23,5101671673,783.35,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671678,915.08,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671679,850.80,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671680,814.09,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671681,754.46,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671685,601.90,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671688,1215.22,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671691,2410.36,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671700,4062.01,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671711,1599.11,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671730,792.90,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671731,727.88,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671732,612.15,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Corporate Resources,,,2018-08-23,5101671733,550.26,116913,CORONA ENERGY RETAIL 4 LIMITED
Council wide,Place,,,2018-08-02,5101666564,168476.14,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672671,1079.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672672,760.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672674,533.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672675,639.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672676,928.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672677,1328.35,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672678,1200.84,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Children's Services,,,2018-08-30,5101672683,621.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672684,3026.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672686,562.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672687,979.10,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672688,1873.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672689,1406.40,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672690,1410.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672691,737.39,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672692,4846.25,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672693,2112.35,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Place,,,2018-08-30,5101672694,3499.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672695,5303.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672696,1199.96,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672697,3246.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672698,2065.18,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672699,1562.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672700,1664.59,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672701,1041.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672702,7123.41,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672703,5012.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672705,5894.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672706,1638.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672707,17888.11,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672710,1747.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672734,604.69,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672735,4164.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672737,839.06,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672739,993.52,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Children's Services,,,2018-08-30,5101672740,1590.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672741,949.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672803,4833.16,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672804,6636.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672805,3853.13,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672806,6979.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672807,7994.54,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672860,1877.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672861,4045.86,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672862,2899.58,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672873,1198.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101672989,709.65,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Children's Services,,,2018-08-30,5101672995,1135.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Children's Services,,,2018-08-30,5101672996,551.79,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673008,553.61,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673062,820.13,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Place,,,2018-08-30,5101673064,559.23,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673078,581.00,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673082,554.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673107,769.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673111,1197.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Children's Services,,,2018-08-30,5101673113,750.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673116,572.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673120,530.53,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673145,1041.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673161,1362.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673165,576.10,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673192,1905.22,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673263,606.59,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council wide,Corporate Resources,,,2018-08-30,5101673277,626.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
1038,Place,28100,Furniture - Office,2018-08-14,6101620134,7946.66,120033,BACK2 INTERNATIONAL LIMITED
,Children's Services,,,2018-08-14,106250320,14456.00,104417,APPLETON ACADEMY
,Children's Services,,,2018-08-14,106250319,6460.00,116998,ATLAS COMMUNITY PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250318,14370.00,116007,BARKEREND ACADEMY
,Children's Services,,,2018-08-14,106250316,12169.00,116541,BECKFOOT ALLERTON ACADEMY
,Children's Services,,,2018-08-14,106250315,56520.00,117001,BECKFOOT HEATON PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250314,1962.00,116566,BECKFOOT OAKBANK ACADEMY
,Children's Services,,,2018-08-14,106250313,64953.00,118269,BECKFOOT PHOENIX PRIMARY SPECIAL SC
,Children's Services,,,2018-08-14,106250312,4591.00,118181,BECKFOOT PRIESTTHORPE ACADEMY
,Children's Services,,,2018-08-14,106250317,10179.00,B20025,BECKFOOT SCHOOL
,Children's Services,,,2018-08-14,106250311,13362.00,116769,BECKFOOT THORNTON ACADEMY
,Children's Services,,,2018-08-14,106250310,2014.00,114761,BECKFOOT UPPER HEATON
,Children's Services,,,2018-08-14,106250309,4670.00,116780,BELLE VUE GIRLS' ACADEMY
,Children's Services,,,2018-08-14,106250308,40740.00,101881,BRADFORD ACADEMY
,Children's Services,,,2018-08-14,106250307,10576.00,111969,BRADFORD FORSTER ACADEMY
,Children's Services,,,2018-08-14,106250306,6591.00,B51612,BRADFORD GIRLS GRAMMAR SCHOOL
,Children's Services,,,2018-08-14,106250305,5267.00,116542,BUTTERSHAW B & E COLLEGE ACADEMY
,Children's Services,,,2018-08-14,106250550,19783.00,120689,BYRON PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250556,6019.00,W71705,CHRIST CHURCH CE ACADEMY
,Children's Services,,,2018-08-14,106250303,13713.00,118270,CLAYTON ST JOHN (CE) PRIMARY ACADEM
,Children's Services,,,2018-08-14,106250302,28367.00,117000,COPTHORNE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250301,19565.00,117093,DENHOLME PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250300,22137.00,104443,DIXONS ALLERTON ACADEMY
,Children's Services,,,2018-08-14,106250530,6643.00,D45521,DIXONS CITY ACADEMY
,Children's Services,,,2018-08-14,106250580,1212.00,120582,DIXONS COTTINGLEY ACADEMY
,Children's Services,,,2018-08-14,106250299,1980.00,113531,DIXONS KINGS ACADEMY
,Children's Services,,,2018-08-14,106250534,7611.00,S64113,DIXONS MANNINGHAM PRIMARY
,Children's Services,,,2018-08-14,106250533,17549.00,B53060,DIXONS MARCHBANK PRIMARY SCHOOL
,Children's Services,,,2018-08-14,106250532,2494.00,115225,DIXONS MCMILLAN ACADEMY
,Children's Services,,,2018-08-14,106250531,2330.00,111944,DIXONS MUSIC PRIMARY
,Children's Services,,,2018-08-14,106250529,1519.00,111945,DIXONS TRINITY ACADEMY
,Children's Services,,,2018-08-14,106250528,1827.00,118287,EAST MORTON (CE) PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250553,28936.00,120332,FARNHAM PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250527,3256.00,F23826,FEVERSHAM COLLEGE (ACADEMY)
,Children's Services,,,2018-08-14,106250526,21980.00,109650,FEVERSHAM PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250524,32580.00,116999,GREEN LANE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250523,1414.00,H15308,HARDEN PRIMARY SCHOOL
,Children's Services,,,2018-08-14,106250522,24249.00,116543,HAWORTH PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250521,130363.00,105633,HAZELBECK SCHOOL
,Children's Services,,,2018-08-14,106250520,18108.00,115824,HIGH CRAGS ACADEMY
,Children's Services,,,2018-08-14,106250519,130249.00,117533,HIGH PARK SCHOOL ACADEMY
,Children's Services,,,2018-08-14,106250552,11524.00,120333,HOLLINGWOOD PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250518,8997.00,118552,HOLYBROOK PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250517,14501.00,118553,HORIZONS AT HOLYBROOK ACADEMY
,Children's Services,,,2018-08-14,106250516,32703.00,117004,HORTON GRANGE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250515,2363.00,117005,HORTON PARK PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250514,5606.00,I21005,ILKLEY GRAMMAR SCHOOL
,Children's Services,,,2018-08-14,106250513,3550.00,I29489,IMMANUEL COLLEGE
,Children's Services,,,2018-08-14,106250512,14568.00,117826,IQRA ACADEMY EDUCATION TRUST
,Children's Services,,,2018-08-14,106250511,4000.00,115858,LAISTERDYKE LEADERSHIP ACADEMY
,Children's Services,,,2018-08-14,106250510,21895.00,117234,LAPAGE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250551,901.00,120335,LAYCOCK PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250509,2005.00,116171,LEES PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250508,2978.00,117235,LILYCROFT PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250507,17563.00,117236,MARGARET MCMILLAN PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250506,13386.00,G84525,MERLIN TOP PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250505,15889.00,116172,OAKWORTH PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250304,9338.00,C20366,OASIS ACADEMY LISTER PARK
,Children's Services,,,2018-08-14,106250504,3145.00,111258,ONE IN A MILLION FREE SCHOOL
,Children's Services,,,2018-08-14,106250503,17046.00,O68247,OUR LADY OF VICTORIES CATHOLIC PR
,Children's Services,,,2018-08-14,106250502,1206.00,116173,OXENHOPE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250585,8912.00,117237,PARKWOOD PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250584,3135.00,116544,QUEENSBURY ACADEMY
,Children's Services,,,2018-08-14,106250583,1516.00,111263,RAINBOW PRIMARY SCHOOL
,Children's Services,,,2018-08-14,106250582,7593.00,116800,REEVY HILL PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250581,15713.00,R85310,RYECROFT PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250579,1049.00,S29779,SHIBDEN HEAD PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250578,6427.00,S30308,SHIRLEY MANOR PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250577,204851.00,105655,SOUTHFIELD SCHOOL
,Children's Services,,,2018-08-14,106250576,7912.00,S56876,SOUTHMERE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250575,7402.00,S01224,ST ANNES CATHOLIC PRIMARY SCHOOL V
,Children's Services,,,2018-08-14,106250573,16365.00,118382,ST JOHN'S (CE) PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250572,10167.00,116765,ST JOSEPH'S CATHOLIC (KLY) ACADEMY
,Children's Services,,,2018-08-14,106250571,12244.00,S07905,ST OSWALDS CE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250570,5679.00,S09725,ST PHILIPS CE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250569,9978.00,116801,ST WALBURGA'S PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250568,12860.00,116768,ST WINEFRIDE'S (RC) PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250567,10075.00,117094,THE ACADEMY AT ST JAMES
,Children's Services,,,2018-08-14,106250566,3071.00,S11432,THE SACRED HEART CATHOLIC PRIMARY
,Children's Services,,,2018-08-14,106250525,12037.00,G55043,THE SOUTHFIELD GRANGE TRUST
,Children's Services,,,2018-08-14,106250565,16491.00,116008,THORNBURY ACADEMY
,Children's Services,,,2018-08-14,106250564,14585.00,117238,THORNTON PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250563,3402.00,117002,TONG LEADERSHIP ACADEMY
,Children's Services,,,2018-08-14,106250562,6438.00,106380,UNIVERSITY ACADEMY KEIGHLEY
,Children's Services,,,2018-08-14,106250561,11335.00,117095,VICTORIA PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250560,10159.00,117239,WESTBOURNE PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250559,14427.00,116174,WESTMINSTER PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250558,13253.00,W37408,WHETLEY ACADEMY
,Children's Services,,,2018-08-14,106250557,2154.00,117240,WILSDEN PRIMARY ACADEMY
,Children's Services,,,2018-08-14,106250555,14880.00,W82954,WOODSIDE ACADEMY TRUST
,Children's Services,,,2018-08-14,106250554,13052.00,117003,WORTH VALLEY PRIMARY ACADEMY
1021,Corporate Resources,28170,Printing,2018-08-09,6101619058,57915.66,103282,ADARE
1021,Corporate Resources,22120,Mortuary Storage,2018-08-16,6101620799,1345.28,B78164,BRADFORD TEACHING HOSPITALS NHS FT
1021,Corporate Resources,22120,Mortuary Storage,2018-08-30,6101623496,714.68,B78164,BRADFORD TEACHING HOSPITALS NHS FT
1021,Corporate Resources,22120,Mortuary Storage,2018-08-23,6101621711,748.00,C24162,CALDERDALE & HUDDERSFIELD NHS FT
1021,Corporate Resources,22130,Mortuary Equipment,2018-08-23,6101621665,670.60,109153,CHEMSOL LTD
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-09,6101618842,2448.60,A62050,DR F ALI
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-21,6101620990,2393.05,109110,DR LISA BARKER
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-02,6101616934,521.90,117046,DR MICHAEL PARSONS
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-09,6101618952,4977.40,102585,DR RICHARD KNIGHTS
1021,Corporate Resources,12280,Hazardous Mats Svs,2018-08-30,6101623062,2125.00,115825,ENVIROTEC HYGIENE SERVICES LTD
1021,Corporate Resources,14200,Specialist Cleaning,2018-08-07,6101618332,576.00,105243,IMPERIAL LAUNDRY
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-09,6101618869,1250.10,R23101,K L RAMSDEN
1021,Corporate Resources,10100,Advertising Notices,2018-08-07,6101617739,2082.99,108332,MEDIACOM NORTH LTD
1021,Corporate Resources,10100,Advertising Notices,2018-08-09,6101618771,599.65,108332,MEDIACOM NORTH LTD
1021,Corporate Resources,10100,Advertising Notices,2018-08-30,6101622995,3802.74,108332,MEDIACOM NORTH LTD
1021,Corporate Resources,22130,Mortuary Equipment,2018-08-02,6101616964,1038.41,105018,NHS SUPPLIES
1021,Corporate Resources,31130,Other Prof Services,2018-08-02,6101616285,3750.00,ONETIME,Omar Khan Surgical Services
1021,Corporate Resources,21110,Marketing Services,2018-08-07,6101617775,505.60,P76399,PRO AUDIO SYSTEMS
1021,Corporate Resources,28160,Postal/Courier,2018-08-07,6101618183,9848.78,R73128,ROYAL MAIL GROUP LTD
1021,Corporate Resources,28160,Postal/Courier,2018-08-16,6101620678,10340.88,R73128,ROYAL MAIL GROUP LTD
1021,Corporate Resources,28160,Postal/Courier,2018-08-30,6101622861,3311.35,R73128,ROYAL MAIL GROUP LTD
1021,Corporate Resources,28160,Postal/Courier,2018-08-30,6101623495,1624.13,R73128,ROYAL MAIL GROUP LTD
1021,Corporate Resources,17290,Medic/Occ Health Svs,2018-08-16,6101620802,5600.00,W04312,WAKEFIELD COUNCIL
1021,Corporate Resources,28120,Office Equipment,2018-08-07,6101618354,538.60,100000,Yorkshire Purchasing Organization
1043,Place,17210,Cons Planning/Devlpt,2018-08-28,6101622546,3000.00,D01684,CUSHMAN & WAKEFIELD DEBENHAM TIE
1043,Place,24160,IT Web Hosts & Subs,2018-08-21,6101620561,2030.00,H32864,HAYMARKET MEDIA GROUP LTD
1043,Place,10100,Advertising Notices,2018-08-16,6101618772,1200.61,108332,MEDIACOM NORTH LTD
1043,Place,10100,Advertising Notices,2018-08-30,6101622994,892.38,108332,MEDIACOM NORTH LTD
1043,Place,31130,Other Prof Services,2018-08-30,6101623182,1636.54,W34971,WEST YORKSHIRE COMBINED AUTHORITY
,Children's Services,,,2018-08-30,1900194051,1000.00,120917,VICTORIA FEATHER
1049,Place,12610,Accomm Serv Charges,2018-08-14,6101619447,1686.85,120836,ADRIATIC LAND 3 (GR1) LIMITED
1049,Place,12610,Accomm Serv Charges,2018-08-14,6101619455,1686.85,120836,ADRIATIC LAND 3 (GR1) LIMITED
1049,Place,14250,Repairs to Machinery,2018-08-30,6101623191,945.50,C06761,CANNON ELECTRICAL SERVICES LTD
1049,Place,17200,Cons Other,2018-08-14,6101619136,5000.00,D01684,CUSHMAN & WAKEFIELD DEBENHAM TIE
1049,Place,17370,Business Support Svs,2018-08-09,6101618429,15000.00,116547,DHEZ LTD
1049,Place,17200,Cons Other,2018-08-07,6101618333,1500.00,117765,HEARTFLOOD LTD
