Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1047,Business Services,30160,Community Safety Sys,2019-11-21,6101722143,5000.30,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-11-26,6101723828,4870.00,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-11-28,6101724257,1792.45,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-11-07,6101718084,2200.00,N48235,NINEHUNDRED COMMUNICATIONS GRP LTD
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-11-19,1900205584,34939.97,113760,BRADFORD LIVE
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-11-19,1900205589,126098.72,113760,BRADFORD LIVE
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-28,1900205801,4605.00,111827,BRADFORD UPVC WINDOWS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-21,1900205648,7190.00,118785,FAROOK AHMED T/A F BUILDER
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-07,1900205269,8525.00,108244,LOCAL BUILDING SERVICES
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-19,1900205541,3580.00,116407,MR S ALLYBOCUS T/A SA ELECTRICAL
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-12,1900205436,2930.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-11-19,1900205532,14050.00,123582,STRAIGHT LINE ROOFING & BUILDING
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-11-21,1900205649,6000.00,A17746,AIRE VALLEY BUILDERS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-11-07,1900205304,6074.52,108901,A S BUILDERS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-11-19,1900205531,6551.91,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-11-05,1900205233,3840.00,123476,SOFT SURFACES LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-11-07,1900205236,8683.58,W28800,WESTFIELD BUILDERS
,Capital -Empty Private Sector Homes Strategy Empty Property Loans,8058,Grants Capital Purps,2019-11-05,1900205201,10000.00,108375,K P BUILDERS
,Capital -H&S/Renovationassistance/Grs/Loans H&SContingency,8058,Grants Capital Purps,2019-11-07,1900205268,510.00,ONETIME,Holdgate Consulting Ltd
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205370,6730.83,A30921,ALLERTON PARK CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205372,5149.04,103117,ANLEY HALL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205374,7120.36,X10721,BARCHESTER HEALTHCARE LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205380,8830.00,B19311,BEANLANDS NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205383,6664.69,111769,BINGLEY WINGFIELD CARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205402,6024.85,T52769,BUPA CARE HOMES (CFH CARE) LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205384,3189.98,B83058,BURLEY HALL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205378,6663.42,106960,CAIREACH LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-28,1900205806,3007.72,118870,CARE WORLDWIDE (LINKS) LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205403,3492.60,L13825,CCA & MRS CA BOLLAND
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205386,8752.65,105129,COOPER HOUSE CARE HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205388,3369.48,C58441,COTTINGLEY HALL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205389,12606.75,C79334,CRAVEN NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205390,6914.25,C88764,CURRERGATE LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205392,6948.88,C89591,CZAJKA CARE GROUP
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205393,2820.98,121141,FIVE RISE NURSING HOME LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205396,3777.67,102033,GREYSTONES NURSING HOME LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205412,5727.21,108169,HANDSALE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205397,6854.17,H30854,HAWKSTON HOUSE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205398,6030.69,H33420,HAZEL BANK CARE HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205399,39161.47,H43672,HERNCLIFFE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205425,7845.69,115367,HIGHDELL NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205400,8223.22,117352,HILLBRO NURSING HOME LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205381,8744.06,111180,HORIZON HEALTHCARE HOMES LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205401,9819.76,108052,HOWGATE HOUSE CARE HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205411,5303.89,F49521,ILKLEY HEALTH CARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205410,5361.57,P05014,KLORIANN MEDICARE LIMITED
,CCA Finance,9051,Mandatory Award SpGr,2019-11-12,1900205405,7676.34,L61450,LISTER HOUSE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205414,13277.21,S29765,LISTER HOUSE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205408,2565.90,108981,MILL LODGE CARE HOME
,CCA Finance,5840,Home Support,2019-11-28,1900205771,7282.43,ONETIME,MR PETER WILKINSON
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205409,6234.55,N75350,NORWOOD HOUSE NURSING HOME LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205391,5616.93,117286,QUALIA CARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205407,2865.07,118845,RACHEL PICKLES HALSALL
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205350,4143.12,102219,REGENCY HEALTHCARE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205406,10905.04,109949,RELATIVETO T/A WOODLEIGH CARE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205423,10765.53,W28211,ROSSEFIELD NURSING HOMES LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205416,3513.23,S03652,SAINT JOHN OF GOD HOSPITALLER SVCS
,CCA Finance,9150,Exbod Reimb/charge,2019-11-21,1900205593,5269.77,S03652,SAINT JOHN OF GOD HOSPITALLER SVCS
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205418,20369.30,B32961,STAVELEY BIRKLEAS NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205419,14553.59,S68364,STEETON COURT NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205420,5675.63,S82700,SUTTON HALL & LODGE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205394,11481.50,G01617,THE GABLES CARE CENTRE LIMITED
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205395,4663.37,111720,THE GLEN NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205404,3007.72,102071,THE LINKS CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205421,7077.13,100584,THREE SISTERS
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205376,7082.66,T74529,THRESHFIELD COURT CARE CENTRE
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205422,1536.13,T82431,TROUTBECK NURSING HOME
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205612,784.28,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205613,3287.10,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205614,7352.65,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205615,776.45,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205616,2865.62,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205618,5711.08,T86215,TURNING POINT
,CCA Finance,9150,Exbod Reimb/charge,2019-11-26,1900205620,3676.22,T86215,TURNING POINT
,CCA Finance,4557,Mortuary/Burial Fees,2019-11-07,1900205255,1304.00,X23039,UNITED CO-OPERATIVES LTD
,CCA Finance,4557,Mortuary/Burial Fees,2019-11-21,1900205619,1674.00,X23039,UNITED CO-OPERATIVES LTD
,CCA Finance,4557,Mortuary/Burial Fees,2019-11-26,1900205703,1250.00,X23039,UNITED CO-OPERATIVES LTD
,CCA Finance,9150,Exbod Reimb/charge,2019-11-12,1900205424,6906.68,W27931,WELLINGTON HOUSE NURSING HOME LTD
2001,Chief Executive's Office,16100,Room Hire,2019-11-07,6101719112,570.75,S14441,KALASANGAM
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205274,14800.50,107181,BFD & DISTRICT LIVE AT HOME SCHEME
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205275,9426.00,D53589,DOMINICA ASSOCIATION OF BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205276,10000.00,G30351,GIRLINGTON COMMUNITY CENTRE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205277,5000.00,103461,HINDU CULTURAL SOCIETY OF BFD LTD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205278,10000.00,108204,INSPIRED NEIGHBOURHOODS CIC
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205279,5000.00,122702,ST JOHN THE EVANGELIST CHURCH
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-28,1900205820,3300.00,101115,THE POLISH COMMUNITY DAY CENTRE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205280,10000.00,103431,UNITED SIKH ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205284,9970.00,122703,UPPER BOLTON SOCIAL CLUB
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-11-07,1900205285,9273.00,W28758,WEST BOWLING COMMUNITY ADVICE CNT
,Commissioning Team,5400,Grants to Vol Orgs,2019-11-07,1900205272,16550.00,B53850,BRADFORD TALKING MAGAZINES LTD
,Commissioning Team,5400,Grants to Vol Orgs,2019-11-21,1900205611,15000.00,B53850,BRADFORD TALKING MAGAZINES LTD
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787163,574.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787164,891.43,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787165,746.61,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787166,908.59,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787167,2786.95,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787168,1703.56,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787178,2710.34,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787180,919.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787182,1080.98,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787185,3405.12,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787186,1515.24,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787187,2439.16,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787200,3468.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787201,2876.40,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787202,2608.15,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787207,628.08,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787209,5347.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787214,1079.83,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787217,658.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787226,1151.10,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787227,655.96,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787230,1412.44,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787231,616.82,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787235,1895.53,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787236,659.81,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787240,962.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787242,751.60,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787244,962.50,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787250,12068.50,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787257,1783.43,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787269,905.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787277,2650.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787279,1026.88,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787281,548.44,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787282,2835.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787284,705.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787285,715.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787286,8201.10,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787287,564.63,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787288,1995.14,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787290,991.67,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787291,1131.33,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787292,7310.07,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787300,546.36,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787301,517.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-11-28,5101787302,1111.92,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787303,601.23,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787305,6428.73,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787306,620.23,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787307,1577.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787309,983.25,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787318,1207.30,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787320,769.21,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-11-28,5101787331,1237.91,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784580,995.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784581,1548.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784583,938.53,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784586,530.65,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784587,676.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784589,924.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784590,840.33,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784591,1009.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784592,2149.48,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-11-21,5101784593,1632.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784594,4246.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784595,2112.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784596,753.11,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784597,1592.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784598,685.61,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784602,1164.52,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784603,1938.48,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784604,1769.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-11-21,5101784605,2883.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
