Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1025,Corporate Resources,28180,Removal  & Storage,2018-04-12,6101592700,551.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Corporate Resources,28180,Removal  & Storage,2018-04-17,6101593658,662.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Corporate Resources,28180,Removal  & Storage,2018-04-17,6101593659,628.50,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Place,28180,Removal  & Storage,2018-04-24,6101595658,551.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Corporate Resources,28180,Removal  & Storage,2018-04-24,6101595659,643.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Corporate Resources,26110,Landscapes Services,2018-04-24,6101594880,600.00,D66941,DRAKE PLANT HIRE
1025,Children's Services,12610,Accomm Serv Charges,2018-04-12,6101592404,1973.16,F01215,FAGLEY PRIMARY SCHOOL
1025,Children's Services,12610,Accomm Serv Charges,2018-04-12,6101592406,1860.39,F01215,FAGLEY PRIMARY SCHOOL
1025,Place,20130,Rates,2018-04-03,6101589312,862.50,113886,LAMBERT SMITH HAMPTON
1025,Place,20130,Rates,2018-04-03,6101589314,1207.50,113886,LAMBERT SMITH HAMPTON
1025,Corporate Resources,20130,Rates,2018-04-03,6101589318,975.00,113886,LAMBERT SMITH HAMPTON
1025,Place,20130,Rates,2018-04-03,6101589320,825.00,113886,LAMBERT SMITH HAMPTON
1025,Place,20130,Rates,2018-04-03,6101589353,825.00,113886,LAMBERT SMITH HAMPTON
1025,Corporate Resources,31130,Other Prof Services,2018-04-12,6101592171,650.00,113471,MARK BREARLEY & COMPANY
1025,Corporate Resources,31130,Other Prof Services,2018-04-19,6101594697,1650.00,113471,MARK BREARLEY & COMPANY
1025,Children's Services,14110,Cleaning Premises,2018-04-12,6101592408,718.30,M55856,MINSTER CLEANING SERVICES
1025,Corporate Resources,17110,Cons Accountancy/Fin,2018-04-24,6101595197,1500.00,118397,NORTHCLIFFE ALLOTMENT SOCIETY
1025,Corporate Resources,12360,Metalwork Services,2018-04-10,6101591959,535.20,V00532,VPS (UK) LIMITED
1025,Corporate Resources,12360,Metalwork Services,2018-04-17,6101593635,2364.00,V00532,VPS (UK) LIMITED
1025,Corporate Resources,17220,Cons Property Mgmt,2018-04-10,6101591399,2000.00,102330,WAFER HADLEY LIMITED
1025,Corporate Resources,14220,Waste Mgmnt Services,2018-04-10,6101591524,2600.00,X03756,YELLOWDOT
1041,Place,12200,Drainage Works,2018-04-19,6101594054,711.55,100642,AIR SERVICES UK
1041,Corporate Resources,12200,Drainage Works,2018-04-17,6101591897,1200.00,D66941,DRAKE PLANT HIRE
1041,Place,12200,Drainage Works,2018-04-26,6101595980,2195.00,S81969,KOREC
1041,Place,19130,Publications,2018-04-10,6101591588,1659.33,B87552,LEXISNEXIS UK
1041,Place,12200,Drainage Works,2018-04-03,6101587773,2975.00,D77607,PETER DUFFY LTD
1041,Place,12200,Drainage Works,2018-04-03,6101587789,5401.98,D77607,PETER DUFFY LTD
1041,Children's Services,12200,Drainage Works,2018-04-10,6101588434,2285.00,D77607,PETER DUFFY LTD
1047,Place,17110,Cons Accountancy/Fin,2018-04-17,6101593713,850.00,R29190,AUKER RHODES PROFESSIONAL SERV LLP
1047,Place,24120,ICT Hardware,2018-04-10,6101590855,10064.73,116399,BECHTLE DIRECT LTD
1047,Place,24120,ICT Hardware,2018-04-10,6101591486,2952.60,116399,BECHTLE DIRECT LTD
1047,Place,24120,ICT Hardware,2018-04-10,6101591880,885.78,116399,BECHTLE DIRECT LTD
1047,Place,30160,Community Safety Sys,2018-04-10,6101589489,595.00,100524,BOLD COMMUNICATIONS LTD
1047,Place,30160,Community Safety Sys,2018-04-05,6101588752,5598.63,C69674,CORE INTEGRATED SOLUTIONS LTD
1047,Place,30160,Community Safety Sys,2018-04-05,6101588753,7333.50,C69674,CORE INTEGRATED SOLUTIONS LTD
1047,Place,34140,Trng Technical,2018-04-24,6101593707,693.00,111653,THE CCTV TRAINING ACADEMY
2001,Chief Executive,35130,Conference Attd,2018-04-17,6101593231,3644.61,118539,WARWICK UNIVERSITY TRAINING LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642648,661.03,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642658,1204.09,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642663,656.19,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642668,2889.49,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642669,1467.06,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642670,4636.65,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642671,642.46,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642683,1157.68,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642690,746.88,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642697,662.55,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642705,2087.29,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642717,1846.39,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642722,1171.63,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642723,604.18,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642724,7120.34,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642725,652.62,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642728,1903.38,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642738,500.66,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642746,1129.30,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642748,12141.98,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Health & Wellbeing,2313,Gas,2018-04-26,5101642755,775.98,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642757,7837.28,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642758,713.36,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642762,1343.14,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642774,3339.33,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642775,4447.10,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642776,1100.79,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Children's Services,2313,Gas,2018-04-26,5101642777,750.48,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642779,735.40,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642782,2879.34,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642783,2859.71,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642784,4786.10,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642794,659.20,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642796,1288.66,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Children's Services,2313,Gas,2018-04-26,5101642799,627.72,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642801,1494.44,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642803,3191.94,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Children's Services,2313,Gas,2018-04-26,5101642809,502.66,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642810,792.90,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642822,1777.89,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642824,1604.39,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642830,897.21,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642831,532.98,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642832,2520.64,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642835,4556.62,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642841,664.18,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642842,1577.06,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642846,615.05,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642847,1534.34,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642850,802.72,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642851,1266.14,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642853,1360.05,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642859,1846.39,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642860,754.06,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642861,1199.56,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642863,2087.29,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642869,636.27,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642873,6135.65,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642874,1191.73,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642875,1281.84,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642877,2399.63,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642878,1865.08,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642883,1409.45,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642884,4993.49,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642886,843.09,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642891,1018.83,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Corporate Resources,2313,Gas,2018-04-26,5101642898,815.60,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Place,2312,Electric,2018-04-17,5101639379,976.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639455,1566.84,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639458,722.98,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639470,1066.05,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639476,1503.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639488,1985.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639489,3824.46,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639490,2740.43,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639502,2530.00,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639549,659.04,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639551,790.98,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639563,2182.43,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Children's Services,2312,Electric,2018-04-17,5101639606,631.22,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Children's Services,2312,Electric,2018-04-17,5101639632,717.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639638,598.77,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639652,1482.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639684,1459.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639695,1239.52,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639706,628.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639710,610.30,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Children's Services,2312,Electric,2018-04-17,5101639739,763.18,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639743,620.86,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Children's Services,2312,Electric,2018-04-17,5101639784,970.41,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639790,908.41,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639817,564.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639833,650.70,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101639836,862.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640436,1119.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640438,849.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Health & Wellbeing,2312,Electric,2018-04-17,5101640439,531.76,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640440,1171.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640441,1540.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640442,2763.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640443,866.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640445,518.24,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Children's Services,2312,Electric,2018-04-17,5101640448,1866.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640449,882.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640450,6030.88,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640451,777.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640453,6133.05,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640454,1812.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640456,2390.27,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640457,1245.33,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640458,5660.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640459,2167.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640460,632.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640461,1345.48,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640462,901.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640464,1806.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640465,991.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640467,1814.17,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640470,2970.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640472,1189.78,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640473,1891.39,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640474,1338.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640475,6391.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640476,4789.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640477,586.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640478,6572.69,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640480,16344.34,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640481,2106.57,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640482,1160.34,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640483,4737.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640484,7002.30,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640485,2019.98,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640487,2215.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640488,3121.06,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640489,1528.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Place,2312,Electric,2018-04-17,5101640490,3818.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640491,5278.16,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-17,5101640492,3978.40,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Place,2312,Electric,2018-04-17,5101640733,246095.41,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-19,5101641247,855.14,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-19,5101641248,518.13,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-19,5101641250,1323.76,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-19,5101641251,1348.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Corporate Resources,2312,Electric,2018-04-19,5101641252,1453.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
1038,Place,24130,ICT Maintenance Svs,2018-04-10,6101590507,18000.00,S13393,CIVICA UK LTD
1038,Place,24130,ICT Maintenance Svs,2018-04-19,6101594199,10440.00,115379,GOVDELIVERY EUROPE LTD
1021,Corporate Resources,28160,Postal/Courier,2018-04-17,6101586987,1800.00,103282,ADARE
1021,Corporate Resources,28160,Postal/Courier,2018-04-05,6101589881,654.83,103282,ADARE
1021,Corporate Resources,28170,Printing,2018-04-12,6101592301,583.05,103282,ADARE
1021,Corporate Resources,28170,Printing,2018-04-12,6101592304,18113.75,103282,ADARE
1021,Corporate Resources,28160,Postal/Courier,2018-04-17,6101593595,96174.49,103282,ADARE
1021,Corporate Resources,28160,Postal/Courier,2018-04-17,6101593603,597.02,103282,ADARE
1021,Corporate Resources,28170,Printing,2018-04-17,6101593706,1738.85,103282,ADARE
1021,Corporate Resources,22120,Mortuary Storage,2018-04-05,6101589791,3541.48,B78164,BRADFORD TEACHING HOSPITALS NHS FT
1021,Corporate Resources,12370,Undertaker/Burial,2018-04-03,6101589292,4960.00,L15981,DIGNITY FUNERALS LIMITED
1021,Corporate Resources,12370,Undertaker/Burial,2018-04-05,6101589780,3840.00,L15981,DIGNITY FUNERALS LIMITED
1021,Corporate Resources,17290,Medic/Occ Health & Wellbeing Svs,2018-04-19,6101594504,700.00,112571,DR AZZAM ISMAIL
1021,Corporate Resources,17290,Medic/Occ Health & Wellbeing Svs,2018-04-24,6101595161,591.90,111106,DR K L HOPE
1021,Corporate Resources,17290,Medic/Occ Health & Wellbeing Svs,2018-04-24,6101595162,591.90,111106,DR K L HOPE
1021,Corporate Resources,17290,Medic/Occ Health & Wellbeing Svs,2018-04-26,6101596019,595.90,107459,DR MATTHEW S LYALL
1021,Corporate Resources,17290,Medic/Occ Health & Wellbeing Svs,2018-04-26,6101596020,595.90,107459,DR MATTHEW S LYALL
