Organisational Unit,Payment Date,Amount,Benificiary Name
Democratic Services,2014-05-12,1600.00,SHEFFIELD CHILDRENS NHS FOUNDATION
Democratic Services,2014-05-12,-3182.92,THE LEEDS TEACHING HOSPITALS NHS
Democratic Services,2014-05-12,9548.76,THE LEEDS TEACHING HOSPITALS NHS
Democratic Services,2014-05-14,975,TRANSLATE UK LIMITED
Democratic Services,2014-05-14,2258.87,UHL NHS TRUST
Democratic Services,2014-05-02,1050.00,INFORMATION COMMISSIONER
Democratic Services,2014-05-16,2417.27,HSBC BANK PLC
Democratic Services,2014-05-28,1218.53,Key Forensic Services Limited
Development Services,2014-05-09,525,COVERGOLD LTD
Development Services,2014-05-09,3454.25,MEDIACOM NORTH LTD
Development Services,2014-05-09,1450.66,MEDIACOM NORTH LTD
Development Services,2014-05-09,1607.22,MEDIACOM NORTH LTD
Development Services,2014-05-30,2293.45,MEDIACOM NORTH LTD
Economic Development Service,2014-05-16,546,AARAN SHEET METAL LTD
Economic Development Service,2014-05-02,930,CLOCKWORK EYE PRODUCTIONS
Economic Development Service,2014-05-21,1364.44,EC HARRIS LLP
Economic Development Service,2014-05-21,9495.03,EC HARRIS LLP
Economic Development Service,2014-05-28,7912.52,EC HARRIS LLP
Economic Development Service,2014-05-28,-9495.03,EC HARRIS LLP
Economic Development Service,2014-05-21,72744.00,EC HARRIS LLP
Economic Development Service,2014-05-28,60620.00,EC HARRIS LLP
Economic Development Service,2014-05-28,-72744.00,EC HARRIS LLP
Economic Development Service,2014-05-23,1460.00,EVERLAST SCAFFOLDING LTD
Economic Development Service,2014-05-21,10860.00,GUMPTION CENTRES LIMITED
Economic Development Service,2014-05-07,5000.00,KMATRIX DATA SERVICES LTD
Economic Development Service,2014-05-19,731.25,MARSHALLS MONO LTD
Economic Development Service,2014-05-07,1250.00,MIDNIGHT MANGO LTD
Economic Development Service,2014-05-21,5895.00,NUTTALL YARWOOD & PARTNERS LTD
Economic Development Service,2014-05-12,1335.00,SEP (SITE ENGINEERING PERSONNEL) LT
Economic Development Service,2014-05-12,535.2,THE FOUNTAIN WORKSHOP LTD
Economic Development Service,2014-05-28,596.25,THE MIDLAND HOTEL
Economic Development Service,2014-05-07,51624.00,WEST & NORTH YORKSHIRE CHAMBER
Economic Development Service,2014-05-23,720,STUDY LINKS INTERNATIONAL
Economic Development Service,2014-05-23,4500.00,TECH AND PRINT SOLUTIONS LTD
Economic Development Service,2014-05-19,2190.00,THE CURVE FITNESS
Ed Contract Services,2014-05-21,625,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2014-05-28,625,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2014-05-30,2200.00,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-05-30,1100.00,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2014-05-09,1015.98,ARTHUR WALTON LTD
Ed Contract Services,2014-05-16,562.61,BERENDSEN
Ed Contract Services,2014-05-30,2496.00,BRITISH STANDARDS INSTITUTION
Ed Contract Services,2014-05-09,851,BRONTE WATER COOLERS LTD
Ed Contract Services,2014-05-23,1350.00,CATERING ACADEMY LTD
Ed Contract Services,2014-05-23,600,CATERING ACADEMY LTD
Ed Contract Services,2014-05-30,639.48,CATHEDRAL LEASING LTD
Ed Contract Services,2014-05-28,584.84,COLLINGHAM CATERING SERVICES LTD
Ed Contract Services,2014-05-14,672.25,DEBRIAR LTD
Ed Contract Services,2014-05-16,800,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-05-16,705,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2014-05-09,542.53,FRESHFAYRE LTD
Ed Contract Services,2014-05-28,628.93,FRESHFAYRE LTD
Ed Contract Services,2014-05-30,567.05,FRESHFAYRE LTD
Ed Contract Services,2014-05-12,5552.64,GOPAK LTD
Ed Contract Services,2014-05-14,632.88,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-05-28,592.43,HAIGHS (GUISELEY) LTD
Ed Contract Services,2014-05-09,617.85,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-09,1596.08,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-12,502.08,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-12,4659.09,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-23,545.76,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-23,3242.76,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-28,2616.63,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2014-05-19,648.96,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-05-16,912,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2014-05-12,1092.16,MORRIS QUALITY BAKERS
Ed Contract Services,2014-05-12,511.49,MORRIS QUALITY BAKERS
Ed Contract Services,2014-05-12,640.36,MORRIS QUALITY BAKERS
Ed Contract Services,2014-05-30,2604.23,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-05-30,-1141.88,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-05-30,-1250.63,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2014-05-28,574.47,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-05-30,1621.60,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-05-30,1264.16,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2014-05-28,1077.20,PHS GROUP PLC
Ed Contract Services,2014-05-23,534.8,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-30,519.92,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-09,589.67,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-02,852.69,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-02,599.39,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-12,883.82,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-23,826.22,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2014-05-09,4609.22,SICO EUROPE LTD
Ed Contract Services,2014-05-30,658.46,SICO EUROPE LTD
Ed Contract Services,2014-05-09,1750.00,TREVOR ILES LIMITED
Ed Contract Services,2014-05-02,-751,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,601.44,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,739.46,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,1225.64,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,607.29,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,529.14,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,1042.48,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,639.4,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,1393.40,TREVOR ILES LIMITED
Ed Contract Services,2014-05-02,507.35,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,539.14,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,513.49,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,542.62,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,537.49,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,910.64,TREVOR ILES LIMITED
Ed Contract Services,2014-05-19,752.97,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,835.7,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,658.54,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,694.82,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,846.19,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,780.8,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,1176.93,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,691.78,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,885.3,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,804.12,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,1095.45,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,723.08,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,1215.54,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,883.26,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,1048.07,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,759.71,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,1008.89,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,908.07,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,626.25,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,1735.19,TREVOR ILES LIMITED
Ed Contract Services,2014-05-16,724.65,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,542.22,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,1403.64,TREVOR ILES LIMITED
Ed Contract Services,2014-05-21,1073.45,TREVOR ILES LIMITED
Ed Contract Services,2014-05-23,830.78,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,857.96,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,951.88,TREVOR ILES LIMITED
Ed Contract Services,2014-05-30,733.69,TREVOR ILES LIMITED
Ed Contract Services,2014-05-28,1466.63,VIRGIN MEDIA PAYMENTS LTD
Ed Contract Services,2014-05-30,9850.00,WAKEFIELD MET DIST CNCL
Ed Contract Services,2014-05-02,1646.02,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-07,1511.05,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-12,1624.39,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-19,1498.51,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-23,1594.21,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-28,1876.30,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-07,517.22,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-07,675.86,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-12,519.42,WOODWARD FOODSERVICE LTD
Ed Contract Services,2014-05-12,2840.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-09,2232.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-09,6047.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-02,9485.00,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-02,960,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-02,593.64,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-12,591.1,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-09,602.3,ZENITH HYGIENE GROUP PLC
Ed Contract Services,2014-05-12,967.96,ZENITH HYGIENE GROUP PLC
Ed Contract Services,2014-05-16,652.7,ZENITH HYGIENE GROUP PLC
Ed Contract Services,2014-05-16,101130.40,Yorkshire Purchasing Organization
Ed Contract Services,2014-05-16,15162.22,Yorkshire Purchasing Organization
Education Buildings Team,2014-05-12,9756.80,DAC BEACHCROFT LLP
Education Buildings Team,2014-05-02,570.14,G E CAPITAL EQUIPMENT FINANCE LTD
Education Buildings Team,2014-05-02,762.5,HAYCOCK & JAY ASSOCIATES LTD
Education Buildings Team,2014-05-28,139498.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2014-05-28,15638.39,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2014-05-02,178200.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2014-05-12,607472.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2014-05-28,2083073.39,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2014-05-28,15691.08,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2014-05-28,1025059.99,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2014-05-02,69994.78,SENSORY TECHNOLOGY
Education Buildings Team,2014-05-14,538,YELLOWDOT
Education Buildings Team,2014-05-14,1514.00,YELLOWDOT
Education Client Team,2014-05-23,1264.00,A&K SAFETY SERVICES LTD
Education Client Team,2014-05-02,9895.00,BARNARDOS
Education Client Team,2014-05-28,681,BINGLEY TAXIS
Education Client Team,2014-05-28,37824.23,CAREERVISION LTD
Education Client Team,2014-05-28,920.98,CATHERINE WILCOCK
Education Client Team,2014-05-30,528.17,CHRIS GRAYSTON
Education Client Team,2014-05-23,2560.00,D & A SAFETY LTD
Education Client Team,2014-05-23,605,DOUBLE TAKE
Education Client Team,2014-05-23,1440.00,GEORGINA GOWLAND
Education Client Team,2014-05-30,4735.32,LEEDS COUNCIL
Education Client Team,2014-05-16,780,LINDA PITT
Education Client Team,2014-05-16,5143.00,PROSPECTS SERVICES LTD
Education Client Team,2014-05-16,14838.00,PROSPECTS SERVICES LTD
Education Client Team,2014-05-23,17812.00,PROSPECTS SERVICES LTD
Education Client Team,2014-05-23,7323.00,PROSPECTS SERVICES LTD
Education Client Team,2014-05-23,153782.00,PROSPECTS SERVICES LTD
Education Client Team,2014-05-23,1800.00,RACHEL TWORT
Education Client Team,2014-05-16,2000.00,RAVEN COMPUTERS LTD
Education Client Team,2014-05-19,2493.75,RNIB
Education Client Team,2014-05-19,-2992.50,RNIB
Education Client Team,2014-05-12,1200.00,SIGHT & SOUND TECHNOLOGY LTD
Education Client Team,2014-05-09,840,ST COLUMBAS CATHOLIC PRIMARY SCHOOL
Education Client Team,2014-05-23,8630.00,Steller Technology
Education Client Team,2014-05-09,1401.15,SUE HARDCASTLE
Education Client Team,2014-05-28,1104.00,TEACHING PERSONNEL LTD
Education Client Team,2014-05-30,618,TEACHING PERSONNEL LTD
Education Client Team,2014-05-12,1019.20,THE HIGH STREET GIFT VOUCHER
Education Client Team,2014-05-23,724,WEST & NORTH YORKSHIRE CHAMBER
Education Client Team,2014-05-21,183000.00,WEST YORKSHIRE COMBINED AUTHORITY
Emp Relations & Resourcing,2014-05-30,818.19,ASIM SULEMAN
Emp Relations & Resourcing,2014-05-30,1125.00,BRAIN HEALTH LIMITED
Emp Relations & Resourcing,2014-05-30,1800.00,BRITISH CYCLING
Emp Relations & Resourcing,2014-05-07,1728.00,CALDERDALE MBC
Emp Relations & Resourcing,2014-05-28,646,CITY & GUILDS OF LONDON INSTITUTE
Emp Relations & Resourcing,2014-05-30,512,CITY & GUILDS OF LONDON INSTITUTE
Emp Relations & Resourcing,2014-05-23,1000.00,CRUCIAL TRAINING
Emp Relations & Resourcing,2014-05-16,18814.00,DISCLOSURE AND BARRING SERVICE
Emp Relations & Resourcing,2014-05-09,5588.00,DISCLOSURE AND BARRING SERVICE
Emp Relations & Resourcing,2014-05-14,10428.00,DISCLOSURE AND BARRING SERVICE
Emp Relations & Resourcing,2014-05-12,970,FIRST ON SCENE TRAINING LTD
Emp Relations & Resourcing,2014-05-23,665,FIRST ON SCENE TRAINING LTD
Emp Relations & Resourcing,2014-05-28,970,FIRST ON SCENE TRAINING LTD
Emp Relations & Resourcing,2014-05-30,970,FIRST ON SCENE TRAINING LTD
Emp Relations & Resourcing,2014-05-23,17901.00,FIRST WEST YORKSHIRE LTD
Emp Relations & Resourcing,2014-05-23,-1491.75,FIRST WEST YORKSHIRE LTD
Emp Relations & Resourcing,2014-05-30,850,FIT2WORK OCCUPATIONAL HEALTH CONSUL
Emp Relations & Resourcing,2014-05-14,45000.00,HAVAS PEOPLE LTD
Emp Relations & Resourcing,2014-05-07,1582.50,INDIGO DIVERSITY LTD
Emp Relations & Resourcing,2014-05-28,780,JACKI PRITCHARD LTD
Emp Relations & Resourcing,2014-05-28,512.3,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-28,564,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-23,1183.70,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-07,2072.47,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-30,1088.85,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-30,1629.61,MEDIACOM NORTH LTD
Emp Relations & Resourcing,2014-05-28,613.21,NORTH YORKSHIRE COUNTY COUNCIL
Emp Relations & Resourcing,2014-05-21,15796.00,NORTHERN RAIL LIMITED
Emp Relations & Resourcing,2014-05-16,990,READING MATTERS
Emp Relations & Resourcing,2014-05-07,1447.64,ROSSENDALES TRAINING LIMITED
Emp Relations & Resourcing,2014-05-07,2692.37,ROSSENDALES TRAINING LIMITED
Emp Relations & Resourcing,2014-05-07,1237.80,RUTH PEARSON TRAINING
Emp Relations & Resourcing,2014-05-30,1359.95,SILVER CONSULTING (HR PARTNERS) LTD
Emp Relations & Resourcing,2014-05-23,595,THE WRIGHT FOUNDATION
Emp Relations & Resourcing,2014-05-02,239343.00,WEST YORKSHIRE COMBINED AUTHORITY
Emp Relations & Resourcing,2014-05-30,960,WEST YORKSHIRE COMBINED AUTHORITY
Emp Relations & Resourcing,2014-05-28,1080.00,WHITE LEE FIRST AID TRAINING
Enviro Serv,2014-05-14,12233.25,POST OFFICE LTD
Enviro Serv,2014-05-02,1848.00,WILLIAM G SEARCH LTD
Enviro Serv,2014-05-09,598.43,KAMICO LIMITED
Environmental Protection,2014-05-23,2354.73,FLEET BOARDING KENNELS
Environmental Protection,2014-05-23,1456.77,FLEET BOARDING KENNELS
Environmental Protection,2014-05-09,1944.87,LEEDS CITY COUNCIL
Environmental Protection,2014-05-28,1354.78,LOW EMISSION STRATEGIES LIMITED
Environmental Protection,2014-05-28,3331.97,LOW EMISSION STRATEGIES LIMITED
Environmental Protection,2014-05-30,1107.05,XEROX (UK) LTD
Facilities Management,2014-05-07,3018.50,AARAN SHEET METAL LTD
Facilities Management,2014-05-09,607.25,AARAN SHEET METAL LTD
Facilities Management,2014-05-16,12224.50,AARAN SHEET METAL LTD
Facilities Management,2014-05-28,582,AARAN SHEET METAL LTD
Facilities Management,2014-05-16,33090.00,AASTEC LTD
Facilities Management,2014-05-23,10500.00,AASTEC LTD
