Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1050,Housing,12395,Minor Building Wks,2018-01-16,6101570931,1231.92,116720,ENERGY ASSETS LIMITED
,#N/A,8052,Construction,2018-01-16,1900188334,4582.02,116960,CHARLES HILTON
,#N/A,8052,Construction,2018-01-16,1900188336,14230.15,117612,DANIEL BLAND (CLIENT ACCOUNT)
1044,Plans & Performance,17210,Cons Planning/Devlpt,2018-01-11,6101568364,4950.00,ONETIME,TDR Heritage
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568241,1999.31,P59700,PORTAKABIN LTD
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568242,1999.31,P59700,PORTAKABIN LTD
1026,Facilities Management,12350,Major Building Works,2018-01-30,6101573744,19312.50,Q29057,QUARMBY CONSTR (SPECIAL PROJECTS) L
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568235,833.56,F06215,FARRELL & CLARK LLP
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573549,833.56,F06215,FARRELL & CLARK LLP
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568238,861.67,S15496,Wm SAUNDERS PARTNERSHIP LLP
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568240,810.91,114865,SIR FREDERICK SNOW & PARTNERS LTD
1026,Facilities Management,12350,Major Building Works,2018-01-09,6101568575,523.60,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-09,6101568577,594.00,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-09,6101568714,11733.00,P71560,DESIGN STUDIO NORTH
1050,Housing,12350,Major Building Works,2018-01-16,6101570652,2255.00,110902,ENGIE REGENERATION (FHM) LIMITED
1042,Highways Asset Management,12210,Electrical Services,2018-01-16,6101567483,4771.00,U89585,URBIS SCHREDER LTD
1029,Landscape,19160,Recreation Works,2018-01-11,6101569680,25467.74,102610,CHAPPELOW SPORTS TURF LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-30,6101574025,45556.94,C14405,P CASEY (LAND RECLAMATION) LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-09,6101566896,13411.71,T79604,TELENT TECHNOLOGY SERVICES LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-09,6101567533,7682.67,T79604,TELENT TECHNOLOGY SERVICES LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-09,6101567621,1104.88,T79604,TELENT TECHNOLOGY SERVICES LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-09,6101567632,25417.56,T79604,TELENT TECHNOLOGY SERVICES LTD
1046,Transportation Development,12160,Civil Engineers Wks,2018-01-11,6101570003,10551.17,104124,VIRGIN MEDIA LTD
1029,Landscape,31130,Other Prof Services,2018-01-09,6101568647,1330.00,T86164,TURNER & TOWNSEND
1029,Landscape,31130,Other Prof Services,2018-01-16,6101570726,4201.50,106238,NPS HUMBER LTD
1029,Landscape,19160,Recreation Works,2018-01-09,6101568929,32914.96,C14405,P CASEY (LAND RECLAMATION) LTD
1042,Highways Asset Management,31130,Other Prof Services,2018-01-23,6101571781,1693.00,115928,BRUTON KNOWLES
1042,Highways Asset Management,31130,Other Prof Services,2018-01-30,6101574054,2495.00,115928,BRUTON KNOWLES
1044,Plans & Performance,17210,Cons Planning/Devlpt,2018-01-16,6101569995,8666.00,105822,BUILDING DESIGN PARTNERSHIP LIMITED
1042,Highways Asset Management,23110,Highway Maintenance,2018-01-09,6101568125,7550.00,109341,FORE CONSULTING LTD
1046,Transportation Development,12160,Civil Engineers Wks,2018-01-11,6101569688,3142.08,S29956,SHIPLEY COLLEGE
1050,Housing,12350,Major Building Works,2018-01-18,6101571344,60144.20,102396,WILDGOOSE CONSTRUCTION LIMITED
1050,Housing,12350,Major Building Works,2018-01-18,6101571344,127930.56,102396,WILDGOOSE CONSTRUCTION LIMITED
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101567995,41791.67,116452,RESHAPE CONSTRUCTION LTD
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570898,16933.34,116452,RESHAPE CONSTRUCTION LTD
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573552,1290.00,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-09,6101568580,837.81,J50125,V B JOHNSON LLP
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570363,2447.34,100105,CURTINS CONSULTING ENGINEERS
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570494,975.00,100105,CURTINS CONSULTING ENGINEERS
1026,Facilities Management,12350,Major Building Works,2018-01-11,6101569503,1400.00,114866,QMP
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570550,3000.00,B77812,BRADSHAW GASS & HOPE
1050,Housing,12350,Major Building Works,2018-01-18,6101571315,511120.67,102396,WILDGOOSE CONSTRUCTION LIMITED
,#N/A,8052,Construction,2018-01-11,1900188257,5570.63,117005,HORTON PARK PRIMARY ACADEMY
1041,Building Control,12200,Drainage Works,2018-01-11,6101567716,3499.58,W00345,WSP UK LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-30,6101570148,27565.00,118603,NATIONWIDE DATA COLLECTION LIMITED
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-16,6101570408,13888.80,105460,JAGGER CONSTRUCTION SERVICES LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-23,6101572389,14405.27,105460,JAGGER CONSTRUCTION SERVICES LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-23,6101571946,14225.62,G63171,GREEN & BROWN CIVIL ENGINEERING
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-23,6101571999,784.73,J02304,JBA CONSULTING
1047,Business Services,12470,Highways Struc Works,2018-01-18,6101571356,5599.83,C69674,CORE INTEGRATED SOLUTIONS LTD
1006,Education Buildings Team,17120,Cons Architect/Bldg,2018-01-11,6101569751,2000.00,P77933,REX PROCTER & PARTNERS
1006,Education Buildings Team,17120,Cons Architect/Bldg,2018-01-25,6101573094,2000.00,P77933,REX PROCTER & PARTNERS
1033,"Theatres, Arts & Festivals",31130,Other Prof Services,2018-01-25,6101573223,12500.00,114240,CRAGG MANAGEMENT SERVICES LTD
1033,"Theatres, Arts & Festivals",31130,Other Prof Services,2018-01-25,6101573255,1056.55,114240,CRAGG MANAGEMENT SERVICES LTD
1033,"Theatres, Arts & Festivals",31130,Other Prof Services,2018-01-30,6101574094,5000.00,114240,CRAGG MANAGEMENT SERVICES LTD
1033,"Theatres, Arts & Festivals",12350,Major Building Works,2018-01-04,6101567997,209352.00,117658,HENRY BOOT CONSTRUCTION LIMITED
1033,"Theatres, Arts & Festivals",12350,Major Building Works,2018-01-04,6101567998,292748.12,117658,HENRY BOOT CONSTRUCTION LIMITED
1033,"Theatres, Arts & Festivals",12350,Major Building Works,2018-01-18,6101571352,280590.58,117658,HENRY BOOT CONSTRUCTION LIMITED
1033,"Theatres, Arts & Festivals",12350,Major Building Works,2018-01-18,6101571354,132608.71,117658,HENRY BOOT CONSTRUCTION LIMITED
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570066,822.06,V10387,VALLECTRIC LIMITED
1049,Economic Development Service,12350,Major Building Works,2018-01-02,6101567644,18168.68,116334,SKIPTON PROPERTIES LIMITED
1049,Economic Development Service,12350,Major Building Works,2018-01-25,6101573051,17833.69,116334,SKIPTON PROPERTIES LIMITED
1041,Building Control,12200,Drainage Works,2018-01-25,6101573128,30272.15,116074,JBA BENTLEY LIMITED
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568237,9950.00,109341,FORE CONSULTING LTD
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568226,1113.75,114865,SIR FREDERICK SNOW & PARTNERS LTD
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-04,6101567708,27500.00,B07510,BALMERS GM LTD
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-25,6101573314,17212.50,112966,BRISTOL STREET MOTORS
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-30,6101574298,17212.51,112966,BRISTOL STREET MOTORS
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-23,6101566862,163146.00,103164,FARID HILLEND ENGINEERING LIMITED
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-23,6101566866,163146.00,103164,FARID HILLEND ENGINEERING LIMITED
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-30,6101574587,16028.35,V00213,VW VAN CENTRE (WEST YORKSHIRE)
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-16,6101569304,14051.83,112966,BRISTOL STREET MOTORS
,#N/A,8058,Grants Capital Purps,2018-01-11,1900188245,57420.00,M06001,MARGARET MCMILLAN CENTRE
,#N/A,8058,Grants Capital Purps,2018-01-04,1900188071,105622.50,A20462,NIGHTINGALES DAY NURSERY
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573250,3623.12,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-30,6101574095,10673.25,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-16,6101570263,2170.80,110961,NORTHERN POWERGRID (NORTHEAST) LTD
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568239,642.16,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568245,1109.25,B77812,BRADSHAW GASS & HOPE
1026,Facilities Management,12350,Major Building Works,2018-01-04,6101568244,950.00,111366,QUANTS ENVIRONMENTAL LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-25,6101572842,1050.00,110803,WARRIOR TRAFFIC SYSTEMS
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-16,6101569724,36203.73,P25898,DYNNIQ UK LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-25,6101572391,695.00,T79604,TELENT TECHNOLOGY SERVICES LTD
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573652,69230.00,101660,GEZE UK LTD
1047,Business Services,23110,Highway Maintenance,2018-01-18,6101571436,2280.00,100436,NET VIEW SYSTEMS LTD
1026,Facilities Management,12350,Major Building Works,2018-01-09,6101568814,50622.00,115905,PLOUGHCROFT LIMITED
1026,Facilities Management,12350,Major Building Works,2018-01-30,6101573930,4435.20,115331,C&M ROOFING LTD
1006,Education Buildings Team,12220,Electrical Supplies,2018-01-23,6101572403,83681.92,105195,CHELLOW HEIGHTS SCHOOL
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573562,1280.00,114865,SIR FREDERICK SNOW & PARTNERS LTD
1026,Facilities Management,12350,Major Building Works,2018-01-25,6101573298,940.00,K43681,KOMPLETE SERVICE (LEEDS) LTD
1042,Highways Asset Management,12210,Electrical Services,2018-01-23,6101571964,7000.00,115575,ZEBRITE LTD
1042,Highways Asset Management,12210,Electrical Services,2018-01-16,6101570973,955.84,X03738,NORTHERN POWERGRID (YORKSHIRE) PLC
1042,Highways Asset Management,12210,Electrical Services,2018-01-23,6101571993,931.79,X03738,NORTHERN POWERGRID (YORKSHIRE) PLC
1042,Highways Asset Management,12210,Electrical Services,2018-01-23,6101571983,3500.00,115575,ZEBRITE LTD
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-18,6101570935,1500.00,107231,CENTARA LTD
1042,Highways Asset Management,12470,Highways Struc Works,2018-01-04,6101567996,28769.80,M46043,MIDGLEY & PALMER CIVIL ENGINEERING
1044,Plans & Performance,12160,Civil Engineers Wks,2018-01-30,6101574305,2074.37,118665,CITYSQUARED LIMITED
1044,Plans & Performance,23110,Highway Maintenance,2018-01-25,6101573407,650.00,118702,THOSE PLANT PEOPLE
1029,Landscape,19150,Recreation Equipment,2018-01-16,6101570382,42967.00,W48161,WICKSTEED LEISURE LTD
1029,Landscape,19160,Recreation Works,2018-01-16,6101570382,37033.00,W48161,WICKSTEED LEISURE LTD
1007,Soc Serv Adults,30130,Ind Liv Aids Private,2018-01-16,6101570598,2430.00,H39870,HELPING HAND COMPANY (LEDBURY)
1007,Soc Serv Adults,30130,Ind Liv Aids Private,2018-01-04,6101566098,1482.31,W35243,PRISM MEDICAL UK WESTHOLME DIVISION
1040,St Scene & Waste Man,21260,Vehicle Purchase,2018-01-18,6101571486,22101.43,114482,PENTAGON CORPORATE FLEET
1042,Highways Asset Management,12395,Minor Building Wks,2018-01-18,6101571742,2880.64,ONETIME,Signmaster Systems
,#N/A,4600,Expenses - Other,2018-01-25,1900188515,3410.10,ONETIME,Anne Hawkesworth
1015,Neighbourhood Service,14170,Refuse Services,2018-01-09,6101568372,960.00,X03756,YELLOWDOT
,#N/A,9142,Alhambra Show Inc,2018-01-04,1900188146,3062.62,D01371,THE D M ACADEMY
,#N/A,9141,Box Office Suspense,2018-01-11,1900188244,11049.70,W28803,SOCIETY OF LONDON THEATRE
1042,Highways Asset Management,12470,Highways Struc Works,2018-01-16,6101570409,2571.83,F18025,J & N FEATHER LTD
1042,Highways Asset Management,12470,Highways Struc Works,2018-01-16,6101570411,4179.72,105460,JAGGER CONSTRUCTION SERVICES LTD
1020,Legal Services,25120,Insurance Misc,2018-01-18,6101571162,570.00,118227,MR CHRISTOPHER ROWE
1020,Legal Services,25120,Insurance Misc,2018-01-25,6101573058,570.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,#N/A,4680,Insurance,2018-01-16,1900188352,651.66,H66230,HOME FARM PRIMARY SCHOOL
,#N/A,4680,Insurance,2018-01-23,1900188566,1340.00,H66230,HOME FARM PRIMARY SCHOOL
,#N/A,4680,Insurance,2018-01-09,1900188220,4216.28,N34824,NEWHALL PARK PRIMARY SCHOOL
,#N/A,4680,Insurance,2018-01-09,1900188219,685.00,S09700,ST PAULS CE PRIMARY SCHOOL
,#N/A,4680,Insurance,2018-01-23,1900188565,75000.00,X76172,ZURICH MUNICIPAL IMPREST ACCOUNT
,#N/A,4680,Insurance,2018-01-30,1900188624,100000.00,X76172,ZURICH MUNICIPAL IMPREST ACCOUNT
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-04,6101568107,3540.00,C69674,CORE INTEGRATED SOLUTIONS LTD
1042,Highways Asset Management,12210,Electrical Services,2018-01-09,6101568907,562.83,X03738,NORTHERN POWERGRID (YORKSHIRE) PLC
1042,Highways Asset Management,12210,Electrical Services,2018-01-30,6101574033,1358.22,X03738,NORTHERN POWERGRID (YORKSHIRE) PLC
1042,Highways Asset Management,12160,Civil Engineers Wks,2018-01-09,6101567719,2786.48,T79604,TELENT TECHNOLOGY SERVICES LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-11,105991547,9116.60,108519,06 CARE LIMITED
1007,Soc Serv Adults,5840,Home Support,2018-01-18,105999338,5130.20,108519,06 CARE LIMITED
1007,Soc Serv Adults,5840,Home Support,2018-01-25,106007510,4566.20,108519,06 CARE LIMITED
1007,Soc Serv Adults,5840,Home Support,2018-01-04,105983298,673.04,A23353,ACTIVE SOCIAL CARE LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-18,105999560,511.36,A23353,ACTIVE SOCIAL CARE LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-25,106007482,673.04,A23353,ACTIVE SOCIAL CARE LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-25,106007486,902.40,107940,AFFINITY TRUST
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105989451,1337.48,A30921,ALLERTON PARK CARE CENTRE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105990520,1337.48,A30921,ALLERTON PARK CARE CENTRE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106004234,1337.48,A30921,ALLERTON PARK CARE CENTRE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106006148,1337.48,A30921,ALLERTON PARK CARE CENTRE
1007,Soc Serv Adults,5663,RestHome Vch/Pay Pri,2018-01-25,106005266,2602.62,118085,ANCHOR CAREHOMES LIMITED
1007,Soc Serv Adults,5663,RestHome Vch/Pay Pri,2018-01-25,106005193,753.39,A37782,ANCHOR TRUST-ASHCROFT CARE HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105988531,573.21,A37781,ANCHOR TRUST-SPRINGFIELD CARE HOME
1007,Soc Serv Adults,5840,Home Support,2018-01-11,105990718,9193.20,B02025,ARABELLA HEALTH STAFFING
1007,Soc Serv Adults,5840,Home Support,2018-01-18,105999536,21450.80,B02025,ARABELLA HEALTH STAFFING
1007,Soc Serv Adults,5840,Home Support,2018-01-04,105983294,526.40,108830,ARK HOME HEALTHCARE LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-11,105990701,1579.20,108830,ARK HOME HEALTHCARE LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105992486,1474.00,A62148,ASHFIELD NURSING HOME LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005459,1474.00,A62148,ASHFIELD NURSING HOME LTD
1007,Soc Serv Adults,5840,Home Support,2018-01-18,105999553,1564.16,111833,ASSISTED LIVES LIMITED
1007,Soc Serv Adults,5661,Rest Home Payment,2018-01-11,105992488,1205.96,A81176,AUTISM CARE (UK) LTD
1007,Soc Serv Adults,5661,Rest Home Payment,2018-01-25,106005461,1205.96,A81176,AUTISM CARE (UK) LTD
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105992764,1560.00,117526,BARCHESTER HEALTHCARE HOMES LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005466,1560.00,117526,BARCHESTER HEALTHCARE HOMES LIMITED
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105990985,3780.00,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105991013,1282.68,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105991018,4951.80,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005475,4951.80,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005479,3780.00,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005518,1282.68,106960,BEACON HOUSE
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105990756,1337.48,B19311,BEANLANDS NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-11,105991088,1337.48,B19311,BEANLANDS NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106004990,1337.48,B19311,BEANLANDS NURSING HOME
1007,Soc Serv Adults,5662,Nursing Home Payment,2018-01-25,106005216,1337.48,B19311,BEANLANDS NURSING HOME
1007,Soc Serv Adults,5664,NursHome Vch/Pay Pri,2018-01-11,105989002,1719.72,111769,BINGLEY WINGFIELD CARE LIMITED
