Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1047,Business Services,30160,Community Safety Sys,2019-06-04,6101683257,4764.52,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-06-20,6101684917,520.00,100436,NET VIEW SYSTEMS LTD
,Capital - Challenge Fund - Joint Struct Sch Kirklees (Grant 2 Kirk),8053,Professional Fees,2019-06-20,1900201619,312611.00,K46251,KIRKLEES METROPOLITAN COUNCIL
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-06-18,1900201601,23060.51,113760,BRADFORD LIVE
,Capital - CS0381 Godwin St (fmr Odeon),8058,Grants Capital Purps,2019-06-18,1900201613,20450.11,113760,BRADFORD LIVE
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2019-06-27,1900201832,31257.53,121081,THE NOODLEK8 LTD
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-06-13,1900201543,2676.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-06-18,1900201586,17885.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-06-27,1900201851,976.00,122271,SHAUN PINDER PROPERTY MAINTENANCE
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-06-25,1900201784,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-25,1900201787,8211.25,A76000,ASTOR-BANNERMAN (MEDICAL) LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-13,1900201524,5711.63,121319,HI TECH BUILDERS LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-04,1900201324,16200.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-18,1900201618,700.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-25,1900201775,4000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-27,1900201785,9040.19,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-27,1900201828,10869.00,T67565,TERRY GROUP LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-06-06,1900201278,29817.22,W28800,WESTFIELD BUILDERS
,Capital -Empty Private Sector Homes Strategy Empty Property Assistance,8058,Grants Capital Purps,2019-06-27,1900201826,855.00,122728,JD PLASTERING AND RENDERING LTD
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-06,1900201296,1295.00,ONETIME,The co-op Funeral care
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-06,1900201325,1240.00,ONETIME,The co-op Funeral care
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-20,1900201620,661.00,ONETIME,The co-op Funeral care
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-27,1900201774,1220.00,ONETIME,The Co-op Legal Services
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-20,1900201577,4100.05,ONETIME,The Co-operative Funeral Care Ltd
,CCA Finance,4557,Mortuary/Burial Fees,2019-06-27,1900201768,1557.45,ONETIME,The Co-operative Funeral Care Ltd
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201534,14529.25,G55040,GRANGE INTERLINK LIMITED
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201549,2500.00,103462,HOPES CENTRE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201535,10000.00,108204,INSPIRED NEIGHBOURHOODS CIC
,Commissioning & Contracts,4506,Commissionin Service,2019-06-04,1900201266,7736.50,107119,LUV2MEETU
,Commissioning & Contracts,4506,Commissionin Service,2019-06-04,1900201267,2578.83,107119,LUV2MEETU
,Commissioning & Contracts,4506,Commissionin Service,2019-06-04,1900201268,7735.50,107119,LUV2MEETU
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201536,13913.50,R78173,ROYDS COMMUNITY ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201548,10000.00,122701,SHED CENTRAL LTD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201537,10000.00,101263,ST JOHNS CHURCH DAY CARE CENTRE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-12,1900201523,14338.50,103055,THE CARER'S RESOURCE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201533,14338.50,103055,THE CARER'S RESOURCE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-12,1900201545,14338.50,103055,THE CARER'S RESOURCE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-06-13,1900201538,12000.00,101904,WYKE COMMUNITY & CHILDRENS CENTRE
,"Corporate Debt, Fraud & Business Rates",6000,Transfer Payments,2019-06-06,1900201328,24000.00,122561,ILKLEY BID LTD
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742096,10740.89,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742104,1744.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742120,3526.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742122,5118.25,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742132,876.53,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742133,2632.83,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742136,7818.88,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742137,1461.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742138,701.34,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742140,642.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742141,600.06,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742143,2571.06,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742145,1675.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742147,724.81,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742155,617.68,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742159,3752.95,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742162,583.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742163,717.46,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742164,564.67,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742170,612.35,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742174,972.48,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742179,4577.22,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742180,733.83,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742181,3416.95,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742182,1334.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742188,675.39,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742190,1195.18,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742191,789.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742193,1220.51,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742195,597.52,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742201,6535.01,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742202,2577.79,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742203,652.04,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742204,1337.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742205,1541.11,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742206,3547.21,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742209,970.14,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742214,500.66,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742216,523.40,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742223,5054.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742224,1363.47,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742233,7020.09,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742234,1533.40,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742235,1480.15,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742236,2178.40,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742241,1273.25,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742246,2704.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742250,818.68,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742262,536.74,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742263,4159.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742264,2687.93,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742265,2659.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742266,3763.85,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742267,2206.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742268,871.55,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-11,5101742270,719.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742272,781.04,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-11,5101742273,622.00,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748795,2240.93,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748796,1161.51,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748797,2072.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748800,642.82,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748802,1252.36,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748804,4661.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748808,779.73,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748819,6511.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748822,2436.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748833,1091.21,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748834,3084.96,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748835,657.30,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748836,562.38,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748837,578.60,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748841,1381.32,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748842,2719.49,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748843,3601.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748852,507.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748853,1433.76,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748857,670.97,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748858,1037.07,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748861,514.94,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748862,1056.25,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748864,646.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748870,970.09,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748871,586.11,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748873,1717.81,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748874,1286.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748879,1213.68,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748880,4748.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748887,864.67,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748894,560.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748896,3608.02,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748898,504.55,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748900,582.20,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748906,1256.93,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748908,2978.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748926,503.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748929,841.01,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748934,2581.75,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748945,1354.06,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-06-27,5101748953,10831.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748959,756.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748961,6337.16,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-06-27,5101748962,585.65,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101737484,516.55,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101738433,511.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742312,604.59,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742322,1713.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742345,1011.50,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742352,993.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742363,1857.70,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742390,1127.19,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-06-11,5101742394,873.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742402,511.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742514,631.76,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742516,771.24,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742544,558.25,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742547,1155.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742548,668.14,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742584,936.76,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742585,639.10,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742589,934.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742592,525.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742594,1472.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742597,818.22,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742600,561.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742626,587.70,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-06-11,5101742674,947.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-06-11,5101742675,1133.34,N01651,NPOWER (ELECTRIC) YPO CONTRACT
