Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106444994,2928.00,116142,LIBERTY HOMES HOUSING ASSOCIATION
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106444995,4150.00,120367,SIXTEEN PLUS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106444996,12865.00,120367,SIXTEEN PLUS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106444997,2075.00,120367,SIXTEEN PLUS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106444998,2035.71,110162,BRIGHT FUTURE PROJECT
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445001,3991.25,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445002,4140.71,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445003,1607.14,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445004,16239.57,117379,CARE 4 CHILDREN RESIDENTIAL SERVICE
,Send & Behaviour,5781,Educ Placemnt Ind Sc,2019-02-05,106445004,8117.57,117379,CARE 4 CHILDREN RESIDENTIAL SERVICE
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445006,21979.00,106092,FIVE RIVERS CHILD CARE LTD
,Send & Behaviour,5781,Educ Placemnt Ind Sc,2019-02-05,106445006,4149.57,106092,FIVE RIVERS CHILD CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445007,18757.86,112887,HEXAGON CARE SERVICES LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445008,4000.72,112887,HEXAGON CARE SERVICES LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445009,11049.29,112887,HEXAGON CARE SERVICES LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445010,10251.43,112887,HEXAGON CARE SERVICES LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445011,3520.67,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445013,3432.01,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445014,3260.41,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445016,3520.67,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445017,3520.67,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445018,3344.64,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445020,3520.67,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445021,3400.04,117596,FOSTERING RELATIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445022,3051.29,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445024,3051.29,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445026,4832.68,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445027,935.46,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445028,935.33,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445029,2936.01,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445031,3340.48,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445033,3340.48,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445035,3432.98,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445038,3261.33,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445041,3587.14,O50899,ORANGE GROVE FOSTERCARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445043,5440.50,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445044,3410.00,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445046,3529.35,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445047,3410.00,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445048,3410.00,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445049,3162.00,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445050,3658.00,A38978,FOSTER CARE ASSOCIATES
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445051,3715.57,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445053,3715.57,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445055,3405.66,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445056,3250.66,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445057,4748.09,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445059,3077.86,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445061,3424.26,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445063,3321.34,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445064,3641.26,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445068,3277.01,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445070,3454.02,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445071,3454.02,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445072,3113.16,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2019-02-05,106445074,2657.01,107551,COMPASS FOSTERING NORTH LIMITED
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445453,13207.80,121403,WYCLIFFE (CE) PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445454,10864.50,121402,THE CO-OP ACADEMY PARKLAND
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445455,17425.74,121601,LOWER FIELDS PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445456,10395.84,121600,GREENGATES PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445457,15127.38,121401,FEARNVILLE PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-02-05,106445458,24057.60,121599,CROSSLEY HALL PRIMARY ACADEMY
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447188,1061.90,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447190,1061.90,F49521,ILKLEY HEALTH CARE LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447193,997.50,F49521,ILKLEY HEALTH CARE LIMITED
1007,Mental Health,5662,Nursing Home Payment,2019-02-07,106447195,1061.90,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447197,1061.90,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447199,530.95,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447203,997.50,F49521,ILKLEY HEALTH CARE LIMITED
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447204,12966.11,F49521,ILKLEY HEALTH CARE LIMITED
1007,CCA Finance,5667,Free Nursing Care,2019-02-07,106447205,5580.79,F49521,ILKLEY HEALTH CARE LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447207,1061.90,F49521,ILKLEY HEALTH CARE LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447211,1061.90,F49521,ILKLEY HEALTH CARE LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447215,997.50,R62902,ROSE COTTAGE RCH LTD
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447217,997.50,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447218,997.50,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447220,997.50,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447222,1061.90,H33420,HAZEL BANK CARE HOME
1007,Residential & Day Services,5662,Nursing Home Payment,2019-02-07,106447223,1142.40,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447226,1061.90,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447229,1061.90,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447231,1061.90,L13825,CCA & MRS CA BOLLAND
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447233,1391.04,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447235,1061.90,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447238,1061.90,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447240,1061.90,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,9452,Accom Nursing Home,2019-02-07,106447241,629.88,L13825,CCA & MRS CA BOLLAND
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447242,1391.04,L13825,CCA & MRS CA BOLLAND
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447245,1061.90,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447247,1061.90,H33420,HAZEL BANK CARE HOME
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447249,1391.04,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447251,1061.90,H33420,HAZEL BANK CARE HOME
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447253,1391.04,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447255,1061.90,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447257,1061.90,H33420,HAZEL BANK CARE HOME
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447258,1391.04,H33420,HAZEL BANK CARE HOME
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447260,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447261,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447262,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447263,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447265,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447267,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447269,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447270,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447271,997.50,118869,YAM 110 LIMITED
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447273,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447275,1065.38,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447276,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447277,987.28,101210,MANOR PARK CARE HOME
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447278,997.50,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447279,987.28,101210,MANOR PARK CARE HOME
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447280,997.50,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447282,987.28,101210,MANOR PARK CARE HOME
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447285,1044.26,118845,RACHEL PICKLES HALSALL
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447287,1014.34,118845,RACHEL PICKLES HALSALL
1007,Mental Health,5662,Nursing Home Payment,2019-02-07,106447288,1014.34,118845,RACHEL PICKLES HALSALL
1007,Mental Health,5662,Nursing Home Payment,2019-02-07,106447290,1044.26,118845,RACHEL PICKLES HALSALL
1007,Mental Health,5662,Nursing Home Payment,2019-02-07,106447292,1121.80,118845,RACHEL PICKLES HALSALL
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447294,1845.06,118845,RACHEL PICKLES HALSALL
1007,Mental Health,5662,Nursing Home Payment,2019-02-07,106447296,1280.42,118845,RACHEL PICKLES HALSALL
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447297,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447298,997.50,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447300,1175.60,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447301,1175.60,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447302,997.50,R62902,ROSE COTTAGE RCH LTD
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447303,1258.32,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447304,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447306,1083.10,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447307,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447309,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447311,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447313,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447315,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5663,RestHome Vch/Pay Pri,2019-02-07,106447317,1353.75,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447318,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447319,997.50,114940,THE GATEWAY CARE VILLAGE
1007,CCA Finance,5661,Rest Home Payment,2019-02-07,106447320,997.50,114940,THE GATEWAY CARE VILLAGE
1007,CCA Finance,5663,RestHome Vch/Pay Pri,2019-02-07,106447321,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447322,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447324,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447326,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5663,RestHome Vch/Pay Pri,2019-02-07,106447328,3063.75,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447329,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447331,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447332,997.50,114940,THE GATEWAY CARE VILLAGE
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447333,997.50,118869,YAM 110 LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447335,997.50,A64925,ASHVILLE CARE HOME LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447337,997.50,A64925,ASHVILLE CARE HOME LTD
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447339,1061.90,A64925,ASHVILLE CARE HOME LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447340,997.50,A64925,ASHVILLE CARE HOME LTD
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447343,1391.04,111769,BINGLEY WINGFIELD CARE LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447345,1061.90,111769,BINGLEY WINGFIELD CARE LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447348,1061.90,111769,BINGLEY WINGFIELD CARE LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447352,921.90,116881,ABBEYSIDE NURSING HOME LIMITED
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447353,847.60,118197,ABBOTSFORD CARE HOME LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447354,943.04,107676,ADEN HOUSE CARE HOME
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447356,1017.96,117977,ADM CARE HOMES LIMITED
1007,Assessment & Support,5662,Nursing Home Payment,2019-02-07,106447358,1874.00,121068,ADVINIA CARE HOMES LIMITED
1007,Assessment & Support,9452,Accom Nursing Home,2019-02-07,106447359,1874.00,121068,ADVINIA CARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447360,1090.92,114343,ALBERT HOUSE CARE HOME LTD
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447362,921.90,116513,ANCHOR CAREHOMES LIMITED
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447364,1031.52,120538,ANCHOR TRUST
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447365,962.00,117595,ANCHOR TRUST
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447367,8368.00,117595,ANCHOR TRUST
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447368,3403.52,117595,ANCHOR TRUST
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447370,1337.48,103117,ANLEY HALL NURSING HOME
1007,Assessment & Support,9451,Accom Rest Home,2019-02-07,106447372,869.40,A64925,ASHVILLE CARE HOME LTD
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447373,1360.24,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447374,2098.60,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447376,1690.92,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447377,1737.54,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,CCA Finance,5662,Nursing Home Payment,2019-02-07,106447379,3517.78,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447380,3466.54,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447382,3563.56,111180,HORIZON HEALTHCARE HOMES LIMITED
1007,CCA Finance,5661,Rest Home Payment,2019-02-07,106447384,3791.06,117925,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447385,3709.36,117925,HORIZON HEALTHCARE HOMES LIMITED
1007,Assessment & Support,5661,Rest Home Payment,2019-02-07,106447387,974.40,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447389,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447390,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447392,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447394,987.28,101210,MANOR PARK CARE HOME
1007,Mental Health,5661,Rest Home Payment,2019-02-07,106447397,987.28,101210,MANOR PARK CARE HOME
