Organisational Unit,Payment Date,Amount,Benificiary Name
Building Control,2013-05-03,778.65,KONICA MINOLTA BUSINESS SOLUTNS EAS
Building Control,2013-05-10,1660.80,SITE ELECTRICAL LTD
Building Control,2013-05-17,1082.68,R N WOOLER & CO LTD
Business Services,2013-05-08,9533.89,NET VIEW SYSTEMS LTD
Business Services,2013-05-24,6229.00,NET VIEW SYSTEMS LTD
Business Services,2013-05-20,4403.00,NET VIEW SYSTEMS LTD
Business Services,2013-05-20,3636.80,NET VIEW SYSTEMS LTD
Business Services,2013-05-01,630.00,CSL DUALCOM LTD
Business Services,2013-05-01,-525.00,CSL DUALCOM LTD
Business Services,2013-05-29,11115.00,TERRIER SC LTD
Business Services,2013-05-13,1520.00,TERRIER SC LTD
Business Services,2013-05-20,6592.30,INSIGHT DIRECT (UK) LTD
Business Services,2013-05-08,1620.66,WEST YORKSHIRE P T E
Councilwide,2013-05-20,-3750.00,AUTOMOTIVE LEASING
Councilwide,2013-05-20,-3750.00,AUTOMOTIVE LEASING
Councilwide,2013-05-24,10879.70,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,7786.88,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,5815.39,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,5299.60,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4947.90,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4629.84,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4556.04,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4380.17,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4239.62,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,4027.14,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3553.48,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3342.78,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3295.03,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3268.50,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3214.02,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3202.47,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3175.90,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3137.26,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,3013.58,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2646.20,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2586.88,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2376.34,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2331.96,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2240.50,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2134.83,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2111.98,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2052.85,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,2041.69,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1780.62,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1776.15,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1772.07,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1764.69,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1706.23,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1685.01,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1626.11,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1613.30,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1584.41,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1567.93,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1435.50,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1418.44,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1319.82,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1296.91,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1279.77,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1229.02,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1226.52,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1198.14,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1093.37,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1081.94,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1045.51,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1008.61,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,1001.39,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,996.35,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,944.49,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,910.24,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,910.24,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,857.50,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,851.04,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,849.81,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,837.30,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,774.41,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,758.97,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,749.65,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,726.06,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,709.05,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,707.22,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,690.23,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,675.24,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,669.45,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,664.43,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,633.19,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,626.52,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,617.26,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,571.62,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,568.58,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,567.28,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,550.67,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,545.67,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,524.83,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,503.21,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,502.57,BRITISH GAS TRADING LTD
Councilwide,2013-05-24,-1695.54,BRITISH GAS TRADING LTD
Councilwide,2013-05-15,18766.21,NPOWER (ELECTRIC)
Councilwide,2013-05-15,6234.01,NPOWER (ELECTRIC)
Councilwide,2013-05-15,6144.22,NPOWER (ELECTRIC)
Councilwide,2013-05-15,5678.49,NPOWER (ELECTRIC)
Councilwide,2013-05-15,5622.40,NPOWER (ELECTRIC)
Councilwide,2013-05-15,5182.17,NPOWER (ELECTRIC)
Councilwide,2013-05-15,5116.37,NPOWER (ELECTRIC)
Councilwide,2013-05-15,4880.52,NPOWER (ELECTRIC)
Councilwide,2013-05-15,4783.02,NPOWER (ELECTRIC)
Councilwide,2013-05-15,4668.56,NPOWER (ELECTRIC)
Councilwide,2013-05-15,4407.34,NPOWER (ELECTRIC)
Councilwide,2013-05-15,2938.67,NPOWER (ELECTRIC)
Councilwide,2013-05-15,2504.66,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1927.14,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1701.71,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1696.22,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1580.64,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1482.21,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1421.02,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1365.35,NPOWER (ELECTRIC)
Councilwide,2013-05-15,1274.71,NPOWER (ELECTRIC)
Councilwide,2013-05-24,646.02,NPOWER (ELECTRIC)
Councilwide,2013-05-29,-1021.19,NPOWER (ELECTRIC)
Customer Relations,2013-05-01,19615.50,LIC FINANCE BUSINESS SUPPORT
Customer Relations,2013-05-17,700.00,CUBIK SOLUTIONS LTD
Customer Relations,2013-05-17,5292.00,E J BROOKS (EUROPE) LTD
Customer Relations,2013-05-20,1148.97,SIEMENS FINANCIAL SERVICES LTD
Customer Relations,2013-05-20,2239.38,G4S SECURE SOLUTIONS (UK) LTD
Democratic Services,2013-05-15,580.80,J OSTROWSKI
Democratic Services,2013-05-15,2343.50,DR RICHARD KNIGHTS
Democratic Services,2013-05-15,580.80,DR RICHARD KNIGHTS
Democratic Services,2013-05-08,836.00,PHS DATASHRED
Democratic Services,2013-05-01,829.87,NHS SUPPLIES
Democratic Services,2013-05-13,531.55,NHS SUPPLIES
Democratic Services,2013-05-20,556.90,DR CHARLES ALEXANDER WILSON
Democratic Services,2013-05-17,1879.90,MEDIACOM NORTH LTD
Democratic Services,2013-05-01,1216.40,MEDIACOM NORTH LTD
Democratic Services,2013-05-01,1161.11,MEDIACOM NORTH LTD
Democratic Services,2013-05-01,995.23,MEDIACOM NORTH LTD
Democratic Services,2013-05-01,884.65,MEDIACOM NORTH LTD
Democratic Services,2013-05-13,718.78,MEDIACOM NORTH LTD
Democratic Services,2013-05-29,718.78,MEDIACOM NORTH LTD
Democratic Services,2013-05-08,663.50,MEDIACOM NORTH LTD
Democratic Services,2013-05-17,-939.95,MEDIACOM NORTH LTD
Democratic Services,2013-05-15,1645.60,DEIDRE M MCKENNA
Democratic Services,2013-05-15,677.60,DEIDRE M MCKENNA
Democratic Services,2013-05-15,940.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2013-05-15,670.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2013-05-15,-804.00,D WALSH & SON FUNERAL DIRECTORS
Democratic Services,2013-05-20,595.90,C P JOHNSON
Democratic Services,2013-05-15,1936.00,F ALI
Democratic Services,2013-05-20,1358.14,BRADFORD HOSPITAL NHS TRUST
Democratic Services,2013-05-20,2148.30,CALDERDALE MBC
Democratic Services,2013-05-01,624.57,CANON (UK) LTD
Democratic Services,2013-05-01,624.57,CANON (UK) LTD
Democratic Services,2013-05-01,624.57,CANON (UK) LTD
Democratic Services,2013-05-20,504.00,CALDERDALE & HUDDERSFIELD NHS FT
Democratic Services,2013-05-24,2244.50,HUDDERSFIELD FUNERAL HOME
Democratic Services,2013-05-15,766.10,PENTLAND PATHOLOGY LTD
Democratic Services,2013-05-22,3182.92,THE LEEDS TEACHING HOSPITALS NHS
Democratic Services,2013-05-29,892.18,THE LEEDS TEACHING HOSPITALS NHS
Democratic Services,2013-05-17,3960.00,MCE
Democratic Services,2013-05-15,3245.40,A PADWELL
Democratic Services,2013-05-15,527.20,A PADWELL
Democratic Services,2013-05-20,640.83,PHS GROUP PLC
Democratic Services,2013-05-10,534.00,PROBYNS
Democratic Services,2013-05-15,1435.40,K L RAMSDEN
Democratic Services,2013-05-08,5137.37,WAKEFIELD MET DIST CNCL
Development Services,2013-05-03,2808.89,MEDIACOM NORTH LTD
Development Services,2013-05-20,2029.08,MEDIACOM NORTH LTD
Development Services,2013-05-24,4928.00,WYG ENGINEERING LTD
Economic Development Service,2013-05-13,2800.00,GILLESPIES LLP
Economic Development Service,2013-05-29,500.00,GILLESPIES LLP
Economic Development Service,2013-05-10,4415.00,SILVERMAZE LIMITED
Economic Development Service,2013-05-08,2154.00,BRAMBLEDOWN LANDSCAPE DESIGN
Economic Development Service,2013-05-13,10000.00,GUMPTION CENTRE LIMITED
Economic Development Service,2013-05-24,1377.57,URBAN SPLASH YORKSHIRE LTD (RMG)
Economic Development Service,2013-05-10,6000.00,LEEDS AND PARTNERS
Economic Development Service,2013-05-24,51597.00,BFD CHAMBER OF COMMERCE & INDUSTRY
Economic Development Service,2013-05-17,4950.00,CANNON ELECTRICAL SERVICES LTD
Economic Development Service,2013-05-15,2475.00,HAWKSWORTH CLEANING SERVICES
Economic Development Service,2013-05-29,11109.60,The Fountain Workshop (Maintenance)
Economic Development Service,2013-05-08,4355.10,Lewden Electrical Industries
Economic Development Service,2013-05-29,3500.00,REMARKBALE PRODUCTIONS LTD
Economic Development Service,2013-05-24,745.33,SIGNWORLD
Economic Development Service,2013-05-08,-5226.12,Lewden Electrical Industries
Economic Development Service,2013-05-31,507.36,PHS GROUP PLC
Economic Development Service,2013-05-29,2940.00,Q20 THEATRE
Economic Development Service,2013-05-13,2870.50,TOWLER & STAINES (BRADFORD) LTD
Economic Development Service,2013-05-29,1622.50,UNIVERSITY OF BRADFORD
Ed Contract Services,2013-05-31,14770.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-20,6047.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-03,3692.75,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-17,2232.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-03,1275.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-31,1260.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-24,1115.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-29,834.65,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-17,683.95,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-01,674.80,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-24,585.40,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-31,-14000.00,Yorkshire Purchasing Organization
Ed Contract Services,2013-05-10,1358.21,WOODWARD FOODSERVICE LTD
Ed Contract Services,2013-05-03,1321.61,WOODWARD FOODSERVICE LTD
Ed Contract Services,2013-05-03,1187.99,WOODWARD FOODSERVICE LTD
Ed Contract Services,2013-05-03,702.90,WOODWARD FOODSERVICE LTD
Ed Contract Services,2013-05-10,528.29,WOODWARD FOODSERVICE LTD
Ed Contract Services,2013-05-01,2443.08,MACFARLANE PACKAGING
Ed Contract Services,2013-05-31,2097.22,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,1182.91,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-03,1168.84,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,938.10,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,814.49,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,757.81,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,670.45,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-03,659.38,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,656.37,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,655.08,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,653.72,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,625.52,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,615.99,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,589.63,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-03,569.29,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,555.54,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,552.90,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,538.91,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,523.58,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,508.26,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,502.68,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-31,502.47,MORRIS QUALITY BAKERS
Ed Contract Services,2013-05-03,7547.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-03,1523.60,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-31,919.00,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-03,669.58,DENBY CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-17,869.44,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-17,585.00,JOHNSONS CATERING EQUIPMENT LTD
Ed Contract Services,2013-05-01,9920.00,CYPAD LTD
Ed Contract Services,2013-05-24,6392.00,HOBART UK
Ed Contract Services,2013-05-22,718.86,ZENITH HYGIENE GROUP PLC
Ed Contract Services,2013-05-13,639.60,HAIGHS (GUISELEY) LTD
Ed Contract Services,2013-05-29,604.80,HAIGHS (GUISELEY) LTD
Ed Contract Services,2013-05-13,506.40,HAIGHS (GUISELEY) LTD
Ed Contract Services,2013-05-22,906.05,COFFEE NATION LTD
Ed Contract Services,2013-05-24,921.00,AIREDALE COOLING SERVICES LTD
Ed Contract Services,2013-05-10,2213.80,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2013-05-10,1703.75,NICHOLL FOOD PACKAGING LTD
Ed Contract Services,2013-05-20,1530.21,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2013-05-03,943.00,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2013-05-03,943.00,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2013-05-15,528.12,ANLABY WINDOW CLEANING SERVICES LTD
Ed Contract Services,2013-05-01,689.87,BRIGDALE LTD
Ed Contract Services,2013-05-24,2424.00,BRITISH STANDARDS INSTITUTION
Ed Contract Services,2013-05-01,602.00,BRITISH STANDARDS INSTITUTION
Ed Contract Services,2013-05-01,-567.00,BRITISH STANDARDS INSTITUTION
Ed Contract Services,2013-05-08,1100.00,CIPFA
Ed Contract Services,2013-05-08,1100.00,CIPFA
Ed Contract Services,2013-05-20,639.48,CATHEDRAL LEASING LTD
Ed Contract Services,2013-05-13,938.64,CANNON HYGIENE LTD
Ed Contract Services,2013-05-31,553.43,CANNON HYGIENE LTD
Ed Contract Services,2013-05-15,754.00,REFRESHMENT SYSTEMS LTD
Ed Contract Services,2013-05-15,3710.21,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2013-05-24,1223.45,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2013-05-10,530.84,RON CHALKER (THE POTATO MAN) LTD
Ed Contract Services,2013-05-13,2001.75,CREST HYGIENE SERVICES LTD
Ed Contract Services,2013-05-15,1598.00,CREST HYGIENE SERVICES LTD
Ed Contract Services,2013-05-22,880.04,DEBRIAR LTD
Ed Contract Services,2013-05-15,530.69,DEBRIAR LTD
Ed Contract Services,2013-05-24,536.56,DELIFRESH LTD
Ed Contract Services,2013-05-29,562.42,FRESHFAYRE LTD
Ed Contract Services,2013-05-29,639.04,HOPWELLS
Ed Contract Services,2013-05-24,2319.65,TREVOR ILES LIMITED
Ed Contract Services,2013-05-17,1751.59,TREVOR ILES LIMITED
Ed Contract Services,2013-05-17,1694.00,TREVOR ILES LIMITED
Ed Contract Services,2013-05-22,1599.00,TREVOR ILES LIMITED
Ed Contract Services,2013-05-20,1540.82,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,1325.00,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,1247.29,TREVOR ILES LIMITED
Ed Contract Services,2013-05-15,1028.27,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,1022.25,TREVOR ILES LIMITED
Ed Contract Services,2013-05-20,1005.43,TREVOR ILES LIMITED
Ed Contract Services,2013-05-20,933.16,TREVOR ILES LIMITED
Ed Contract Services,2013-05-15,928.96,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,922.40,TREVOR ILES LIMITED
Ed Contract Services,2013-05-08,909.50,TREVOR ILES LIMITED
Ed Contract Services,2013-05-29,866.84,TREVOR ILES LIMITED
Ed Contract Services,2013-05-17,852.46,TREVOR ILES LIMITED
Ed Contract Services,2013-05-31,850.50,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,831.34,TREVOR ILES LIMITED
Ed Contract Services,2013-05-03,830.54,TREVOR ILES LIMITED
Ed Contract Services,2013-05-20,787.70,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,782.96,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,764.00,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,758.83,TREVOR ILES LIMITED
Ed Contract Services,2013-05-17,756.27,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,728.56,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,725.67,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,716.90,TREVOR ILES LIMITED
Ed Contract Services,2013-05-22,628.24,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,603.12,TREVOR ILES LIMITED
Ed Contract Services,2013-05-08,595.17,TREVOR ILES LIMITED
Ed Contract Services,2013-05-13,587.25,TREVOR ILES LIMITED
Ed Contract Services,2013-05-17,581.00,TREVOR ILES LIMITED
Ed Contract Services,2013-05-24,509.55,TREVOR ILES LIMITED
Ed Contract Services,2013-05-08,1273.58,NATIONAL CAR PARKS LTD
Ed Contract Services,2013-05-15,3335.50,NATIONWIDE RETAIL SYSTEMS LTD
Ed Contract Services,2013-05-01,1431.00,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2013-05-15,690.55,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2013-05-20,611.91,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2013-05-24,553.71,PAPER HYGIENE SERVICES LTD
Ed Contract Services,2013-05-13,3495.96,PHS GROUP PLC
Ed Contract Services,2013-05-13,2542.88,PHS GROUP PLC
Ed Contract Services,2013-05-13,2538.88,PHS GROUP PLC
Ed Contract Services,2013-05-13,2274.23,PHS GROUP PLC
Ed Contract Services,2013-05-13,2264.15,PHS GROUP PLC
Ed Contract Services,2013-05-13,1685.72,PHS GROUP PLC
Ed Contract Services,2013-05-13,860.29,PHS GROUP PLC
Ed Contract Services,2013-05-13,832.47,PHS GROUP PLC
Ed Contract Services,2013-05-13,682.35,PHS GROUP PLC
Ed Contract Services,2013-05-13,567.57,PHS GROUP PLC
Ed Contract Services,2013-05-13,564.99,PHS GROUP PLC
Ed Contract Services,2013-05-13,546.76,PHS GROUP PLC
Ed Contract Services,2013-05-13,-567.88,PHS GROUP PLC
Ed Contract Services,2013-05-13,-832.47,PHS GROUP PLC
Ed Contract Services,2013-05-13,-832.47,PHS GROUP PLC
Ed Contract Services,2013-05-13,-1710.41,PHS GROUP PLC
Ed Contract Services,2013-05-13,-2086.77,PHS GROUP PLC
Ed Contract Services,2013-05-13,-2252.45,PHS GROUP PLC
Ed Contract Services,2013-05-24,1248.00,SIEMENS FINANCIAL SERVICES LTD
Ed Contract Services,2013-05-31,741.00,SIEMENS FINANCIAL SERVICES LTD
Ed Contract Services,2013-05-31,3285.96,VICTOR MANUFACTURING LTD
Ed Contract Services,2013-05-17,1222.00,ARTHUR WALTON LTD
Ed Contract Services,2013-05-24,1499.68,VIRGIN MEDIA PAYMENTS LTD
Ed Contract Services,2013-05-03,1491.03,VIRGIN MEDIA PAYMENTS LTD
Ed Contract Services,2013-05-13,6491.66,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-22,6014.34,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-29,3578.66,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-13,1296.80,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-10,1175.04,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-29,836.80,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-10,778.50,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-29,577.55,J W YOUNG (BUTCHER) LTD
Ed Contract Services,2013-05-13,532.37,J W YOUNG (BUTCHER) LTD
Education Buildings Team,2013-05-10,1520571.83,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,300000.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,260000.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-31,134186.88,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-31,50171.39,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-31,16105.19,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,8125.00,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,3699.23,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,3699.23,INTEGRATED BRADFORD LEP LTD
Education Buildings Team,2013-05-10,627.40,BROOKS ECOLOGICAL LTD
Education Buildings Team,2013-05-31,938324.22,INTEGRATED BRADFORD SPVONE LTD
Education Buildings Team,2013-05-31,2037644.16,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2013-05-31,2584.32,INTEGRATED BRADFORD SPV 2 LIMITED
Education Buildings Team,2013-05-24,1521.00,CHELLOW HEIGHTS SCHOOL
Education Buildings Team,2013-05-20,3900.00,JAGGER CONSTRUCTION SERVICES LTD
Education Buildings Team,2013-05-24,568.80,ALL SAINTS CE PRIMARY SCHOOL
Education Buildings Team,2013-05-10,570.14,G E CAPITAL EQUIPMENT FINANCE LTD
Education Buildings Team,2013-05-10,10000.00,LANGTRY-LANGTON ARCHITECTS
Education Buildings Team,2013-05-29,3944.24,LEEDS COUNCIL
Education Buildings Team,2013-05-10,765.00,Stephen Camp
