Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1047,Business Services,30160,Community Safety Sys,2018-09-18,6101627193,6223.13,C69674,CORE INTEGRATED SOLUTIONS LTD
1047,Business Services,14250,Repairs to Machinery,2018-09-04,6101623526,1224.00,106538,SALTS SECURITY SYSTEMS LIMITED
,Capital - CS0071 Highways S106 projects CS0071 Highways S106 projects,8052,Construction,2018-09-27,1900194555,121545.35,C88600,CULLINGWORTH VILLAGE HALL MNGMT CTT
,Capital - CS0360 EarlyYrs Cap Rnd2 30hr childca Nightingales Day Nursery,8058,Grants Capital Purps,2018-09-06,1900194185,5622.50,A20462,NIGHTINGALES DAY NURSERY
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2018-09-13,1900194316,56019.66,113760,BRADFORD LIVE
,Capital - CS0382 New Bolton Woods Regen P3,8052,Construction,2018-09-06,1900194181,833279.28,120014,KEEPMOAT HOMES LIMITED
,Capital -A650 Hard Ings 103197 – Hard Ings Rd Fee Stage,8051,Acq Land & Buildings,2018-09-27,1900194380,4000.00,ONETIME,Appletons Surveyors Ltd
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2018-09-06,1900194203,10554.88,117464,CHAPEL STREET STUDIO COOPERATIVE LT
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2018-09-25,1900194532,35057.70,120997,WAITES BARS LTD
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-09-06,1900194148,4150.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-09-27,1900194549,14175.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2018-09-13,1900194303,8550.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-04,1900194146,3556.00,120828,BASI HOME IMPROVEMENTS LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-20,1900194373,6000.00,121006,CARECRAFT BUILDING SERVICES LIMITED
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-11,1900194208,850.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-13,1900194311,2000.00,120998,DGD ELECTRICAL (WAKEFIELD) LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-20,1900194396,650.00,120607,HOMESHIELD (NORTHERN) LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-13,1900194312,2450.00,120995,JP SERVICES
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-27,1900194518,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-27,1900194563,4612.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-06,1900194147,844.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-11,1900194250,4995.00,120883,PUNJAB BUILDING CONTRACTORS LIMITED
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-11,1900194206,6000.00,108781,SAFE SPARK ELECTRICAL LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-25,1900194496,6000.00,108781,SAFE SPARK ELECTRICAL LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2018-09-18,1900194347,5000.00,120971,ZAHOOR PLUMBER AND CONTRACTOR
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-09-13,1900194317,12612.16,108375,K P BUILDERS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-09-20,1900194395,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2018-09-27,1900194547,14074.39,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Harrogate Rd/New Line Improvement 103143 – Harrogate Rd/New Line Land Asse,8051,Acq Land & Buildings,2018-09-25,1900194449,241891.66,110560,EATON SOLICITORS LIMITED
,Capital -Keighley Town Centre Heritage Initiative Kly THI: Repair/Reinstate,8052,Construction,2018-09-25,1900194472,2468.39,W84515,R N WOOLER & CO LTD
,CCA Finance,4557,Mortuary/Burial Fees,2018-09-27,1900194524,1599.00,ONETIME,Co operative Funeral Care
,CCA Finance,4557,Mortuary/Burial Fees,2018-09-27,1900194556,1468.00,ONETIME,Co operative Funeral Care.
,CCA Finance,4557,Mortuary/Burial Fees,2018-09-13,1900194218,1791.00,ONETIME,Crowns Nominee
,CCA Finance,5662,Nursing Home Payment,2018-09-20,1900194402,1164.33,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,CCA Finance,4557,Mortuary/Burial Fees,2018-09-13,1900194234,1304.00,ONETIME,The Co operative Funeral Care.
,CCA Finance,4557,Mortuary/Burial Fees,2018-09-27,1900194527,1475.00,ONETIME,The Co operative Funeral Care.
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-09-27,1900194617,42250.00,A17449,AGE UK BRADFORD & DISTRICT
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-09-13,1900194193,7860.00,102747,ITALIAN SENIOR CITIZENS ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2018-09-11,1900194192,3640.00,103178,PEOPLE FIRST KEIGHLEY & CRAVEN
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680554,729.51,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680557,3142.02,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680566,4902.95,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680571,2308.75,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680580,561.61,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680582,3940.47,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680583,729.87,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680588,909.17,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680589,975.07,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680592,608.95,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680593,3276.99,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680609,1091.03,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680621,554.24,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680650,1656.10,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680657,597.94,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680658,585.73,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680659,1180.67,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680685,1904.83,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680686,1395.38,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680687,561.81,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680694,789.03,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680695,956.04,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2313,Gas,2018-09-25,5101680707,1267.17,116913,CORONA ENERGY RETAIL 4 LIMITED
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678637,503.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678638,1247.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678640,2767.54,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678688,1509.98,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678689,1953.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678690,1020.13,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678691,590.38,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678692,511.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678693,3073.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678694,544.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678698,722.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678701,1623.28,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678702,822.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678703,683.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678705,1067.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678706,1377.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678707,1254.45,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678709,1444.06,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678710,778.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678711,4530.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678712,2158.54,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678714,5621.50,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678715,1225.34,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678716,3203.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678717,1928.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678718,1633.16,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678719,1411.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678720,1192.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678722,5237.18,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678723,674.22,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678724,5829.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678726,1084.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678751,1365.17,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678752,598.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678753,698.90,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678754,1073.38,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678755,1013.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678759,610.61,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678760,1758.35,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678761,4363.00,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678911,1609.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678929,737.39,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678950,1386.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678971,637.25,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678978,1019.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678989,816.25,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678991,560.38,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101678998,593.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679005,538.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679028,813.86,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679032,1249.21,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679034,671.78,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679037,585.48,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679090,561.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679100,6016.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679102,4117.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679103,7566.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679104,7644.72,N01651,NPOWER (ELECTRIC) YPO CONTRACT
Council Wide,Council Wide,2312,Electric,2018-09-20,5101679197,2006.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
,Cultural Policy & Events,4700,Grants,2018-09-25,1900194453,9000.00,105082,BRADFORD UNESCO CITY OF FILM
,Cultural Policy & Events,4700,Grants,2018-09-27,1900194375,4000.00,ONETIME,Ilkley Jazz Ltd CIC
,Cultural Policy & Events,4700,Grants,2018-09-25,1900194480,500.00,112747,IRREGULAR ARTS
,Cultural Policy & Events,4700,Grants,2018-09-18,1900194191,5000.00,118274,SOUTHERN PENNINES RRC LTD
,Dead Cost Centres,5649,Childcare Training,2018-09-11,1900194273,1416.64,118413,ANDY LAWLER
,Dead Cost Centres,5649,Childcare Training,2018-09-11,1900194274,1416.64,118414,CHANTELLE LOUISE SIMMONITE
,Dead Cost Centres,5649,Childcare Training,2018-09-11,1900194275,1416.64,118412,SAFEER KHAN
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292106,32109.00,104417,APPLETON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295705,7470.00,C07302,ASPIRE-IGEN GROUP LTD
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292107,4926.00,116998,ATLAS COMMUNITY PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292108,13517.00,116007,BARKEREND ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292110,19398.00,116541,BECKFOOT ALLERTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292111,61072.00,117001,BECKFOOT HEATON PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292112,8727.00,116566,BECKFOOT OAKBANK ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292113,69026.00,118269,BECKFOOT PHOENIX PRIMARY SPECIAL SC
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292114,4588.00,118181,BECKFOOT PRIESTTHORPE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292109,20794.00,B20025,BECKFOOT SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292115,21125.00,116769,BECKFOOT THORNTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292116,4314.00,114761,BECKFOOT UPPER HEATON
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292117,7775.00,116780,BELLE VUE GIRLS' ACADEMY
,Delegated Schools Fund,1400,Agency Staff,2018-09-20,1900194444,4386.84,B30682,BINGLEY GRAMMAR SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292118,45668.00,101881,BRADFORD ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295717,57143.00,B01502,BRADFORD COLLEGE
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292119,19780.00,111969,BRADFORD FORSTER ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292120,8226.00,B51612,BRADFORD GIRLS GRAMMAR SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292121,17642.00,116542,BUTTERSHAW B & E COLLEGE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295987,19195.00,120689,BYRON PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295981,6627.00,W71705,CHRIST CHURCH CE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292123,17775.00,118270,CLAYTON ST JOHN (CE) PRIMARY ACADEM
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292124,31046.00,117000,COPTHORNE PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295716,9028.00,C78843,CRAVEN COLLEGE
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292125,16742.00,117093,DENHOLME PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292126,26894.00,104443,DIXONS ALLERTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295877,12894.00,D45521,DIXONS CITY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292075,3512.00,120582,DIXONS COTTINGLEY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292127,3052.00,113531,DIXONS KINGS ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292128,6520.00,S64113,DIXONS MANNINGHAM PRIMARY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295874,22620.00,B53060,DIXONS MARCHBANK PRIMARY SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295875,3426.00,115225,DIXONS MCMILLAN ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295876,3032.00,111944,DIXONS MUSIC PRIMARY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295878,4629.00,111945,DIXONS TRINITY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295879,3202.00,118287,EAST MORTON (CE) PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295984,31298.00,120332,FARNHAM PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295880,3602.00,F23826,FEVERSHAM COLLEGE (ACADEMY)
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295881,21695.00,109650,FEVERSHAM PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295883,31892.00,116999,GREEN LANE PRIMARY ACADEMY
,Delegated Schools Fund,1000,Burnham Mthly Basic,2018-09-04,1900194151,2705.56,G83771,GROVE HOUSE PRIMARY SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295884,1414.00,H15308,HARDEN PRIMARY SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295885,23277.00,116543,HAWORTH PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295886,132687.00,105633,HAZELBECK SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295715,49077.00,H41350,HENSHAWS SOCIETY FOR BLIND PEOPLE
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292129,16196.00,115824,HIGH CRAGS ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292130,137629.00,117533,HIGH PARK SCHOOL ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106295985,12186.00,120333,HOLLINGWOOD PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292092,7411.00,118552,HOLYBROOK PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2018-09-20,106292054,9800.00,118553,HORIZONS AT HOLYBROOK ACADEMY
