Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
,Area Co-ordinators Office,4700,Grants,2019-03-12,1900198728,1000.00,115537,YORKSHIRE ACADEMY OF CREATIVE ARTS
,Area Operarations,4700,Grants,2019-03-28,1900199216,500.00,ONETIME,Catholic Care
,Area Operarations,4550,Fees & Charges,2019-03-19,1900199159,10000.00,104184,HMCS
,Area Operarations,4700,Grants,2019-03-14,1900198845,500.00,122051,KYFFIN PLACE COMMUNITY CENTRE
,Area Operarations,4700,Grants,2019-03-28,1900199221,500.00,ONETIME,Margaret Carey Foundation
1025,Asset Management,12360,Metalwork Services,2019-03-28,6101670411,1115.00,B83066,BURMAR FABRICATION LTD
1025,Asset Management,12100,Accomm Rent,2019-03-12,6101666056,22700.00,C54891,COMBINED PROPERTY CONTROL
1025,Asset Management,31130,Other Prof Services,2019-03-26,6101668701,3720.00,C54891,COMBINED PROPERTY CONTROL
1025,Asset Management,28100,Furniture - Office,2019-03-14,6101666451,4555.00,117886,CORPORATE OFFICE FURNITURE LIMITED
1025,Asset Management,28180,Removal  & Storage,2019-03-14,6101666605,537.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-03-14,6101666706,518.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-03-14,6101666708,537.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-03-21,6101668550,544.00,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,14220,Waste Mgmnt Services,2019-03-12,6101665380,1250.00,X03756,YELLOWDOT
,Breavement & Amenities,4700,Grants,2019-03-14,1900198889,20000.00,ONETIME,Undercliffe Cemetery Charity
1041,Building Control,12200,Drainage Works,2019-03-19,6101667014,2185.00,D66941,DRAKE PLANT HIRE
1041,Building Control,12200,Drainage Works,2019-03-19,6101667015,775.00,D66941,DRAKE PLANT HIRE
1041,Building Control,17210,Cons Planning/Devlpt,2019-03-19,6101662064,3000.00,104435,OVE ARUP & PARTNERS LTD
1041,Building Control,17130,Cons Civil/Struc Eng,2019-03-19,6101667013,2415.00,100333,OVE ARUP & PARTNERS LTD
1047,Business Services,30160,Community Safety Sys,2019-03-07,6101639529,1183.00,120470,360 VISION TECHNOLOGY LIMITED
1047,Business Services,30160,Community Safety Sys,2019-03-07,6101662945,1158.00,120470,360 VISION TECHNOLOGY LIMITED
1047,Business Services,30160,Community Safety Sys,2019-03-19,6101655117,644.76,100770,AIRWAVE SOLUTIONS LTD
1047,Business Services,17210,Cons Planning/Devlpt,2019-03-05,6101663475,850.00,R29190,AUKER RHODES PROFESSIONAL SERV LLP
1047,Business Services,30160,Community Safety Sys,2019-03-19,6101667135,3364.73,120695,NORBAIN HOLDINGS LIMITED
1047,Business Services,30160,Community Safety Sys,2019-03-19,6101665083,720.00,104071,TERRIER SC LTD
,Capital - CS0367 SEN School Expansions C Chellow South 130k,8052,Construction,2019-03-21,1900199204,7000.00,105195,CHELLOW HEIGHTS SCHOOL
,Capital - CS0367 SEN School Expansions C Chellow South 130k,8052,Construction,2019-03-28,1900199386,10169.17,105195,CHELLOW HEIGHTS SCHOOL
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-03-19,1900199160,111175.07,113760,BRADFORD LIVE
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-03-19,1900199162,100873.20,113760,BRADFORD LIVE
,Capital - CS0382 New Bolton Woods Regen P3,8058,Grants Capital Purps,2019-03-07,1900198769,137950.79,120014,KEEPMOAT HOMES LIMITED
,Capital - CS0382 New Bolton Woods Regen P3,8058,Grants Capital Purps,2019-03-26,1900199319,125306.75,120014,KEEPMOAT HOMES LIMITED
,Capital - CS0382 New Bolton Woods Regen P3,8058,Grants Capital Purps,2019-03-26,1900199320,26358.09,120014,KEEPMOAT HOMES LIMITED
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2019-03-28,1900199371,8152.22,121914,NIGHTRAIN ENTERTAINMENT LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-12,1900198924,1950.00,122069,AHM FLOORING LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-19,1900199187,1500.00,122195,EVW SERVICE REPAIR & MAINTENANCE
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-12,1900198893,4000.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-19,1900199109,11000.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-26,1900199301,9795.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-05,1900198733,4225.00,K87018,KUNDI GLAZING
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-12,1900198850,2875.00,K87018,KUNDI GLAZING
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-12,1900198926,10000.00,108244,LOCAL BUILDING SERVICES
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-26,1900199354,4000.00,108244,LOCAL BUILDING SERVICES
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-19,1900199110,13741.20,O36151,O'HARA SERVICES LTD
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-19,1900199176,1340.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-21,1900199218,3780.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-21,1900199244,2950.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-26,1900199350,10000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-03-12,1900198939,2070.00,108781,SAFE SPARK ELECTRICAL LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-05,1900198712,1500.00,122018,JDW ROOFLINES LIMITED
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-21,1900199201,840.00,121697,KIA ELECTRICAL WORKS LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-12,1900198960,1500.00,122025,PD INMAN ELECTRICAL CONTRACTORS LIM
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-12,1900198894,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-21,1900199200,1800.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-21,1900199272,4211.55,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-26,1900199300,4205.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-03-26,1900199302,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-05,1900198718,4775.00,122028,ABILITY WET ROOMS LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-05,1900198716,4023.00,A76000,ASTOR-BANNERMAN (MEDICAL) LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-05,1900198682,4605.01,M54531,HANDICARE ACCESSIBILITY LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-21,1900199271,3248.60,122222,MR MUKHTAR AHMED T/A M Z BUILDERS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-05,1900198719,7494.24,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-07,1900198825,7605.11,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-28,1900199425,10444.13,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-28,1900199424,2377.90,116494,SIMPLY MOVING AND SLEEPING LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-07,1900198829,4932.71,121519,SLEK BUILDING CONTRACTORS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-12,1900198849,4000.00,121315,W & S BUILDERS LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-03-21,1900199127,6366.86,W28800,WESTFIELD BUILDERS
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2019-03-07,1900198737,43058.18,121488,WILKINSON GREENGATES PROPERTIES LTD
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2019-03-07,1900198738,81500.29,121488,WILKINSON GREENGATES PROPERTIES LTD
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2019-03-26,1900199346,47103.82,121488,WILKINSON GREENGATES PROPERTIES LTD
,Capital -Harrogate Rd/New Line Improvement 103196 – Harrogate Rd/New Line Fee Stage,8051,Acq Land & Buildings,2019-03-26,1900199347,37931.55,121488,WILKINSON GREENGATES PROPERTIES LTD
,Capital -Primary Schools Expansion Programme  C Barkerend Primary,8052,Construction,2019-03-05,1900198671,645.00,116007,BARKEREND ACADEMY
,CCA Finance,4557,Mortuary/Burial Fees,2019-03-14,1900198504,925.00,ONETIME,Taylor Fawcett Solicitors
,CCA Finance,4557,Mortuary/Burial Fees,2019-03-14,1900198412,1364.00,ONETIME,The Co-operative Funeral Care Ltd
,CCA Finance,4557,Mortuary/Burial Fees,2019-03-11,1900198505,1364.00,ONETIME,The Co-operative Funeral Care Ltd
,CCA Finance,4557,Mortuary/Burial Fees,2019-03-11,1900199021,1364.00,ONETIME,The Co-operative Funeral Care Ltd
2001,Chief Executive's Office,17160,Cons Environmental,2019-03-19,6101667802,19134.00,108799,LOW EMISSION STRATEGIES LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724940,3991.30,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724941,2741.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724942,2367.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724945,545.59,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724946,767.15,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724947,727.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724948,936.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724949,3294.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724950,2322.61,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724959,945.24,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101724960,674.98,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724963,1312.10,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724964,598.33,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724968,1339.50,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724969,653.93,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724973,982.97,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724975,591.70,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724977,3261.21,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724979,1186.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724980,2513.53,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724990,2474.98,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724992,1078.86,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724994,1272.86,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724995,2181.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724997,630.29,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101724998,644.77,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101724999,6907.99,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725000,595.65,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725001,668.91,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725007,9095.76,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725015,2223.10,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725017,883.98,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725023,1206.77,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725026,3771.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725042,1236.99,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725047,1318.48,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725048,2133.30,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725050,941.31,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725051,836.08,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725052,5391.39,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725063,5118.25,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725065,645.83,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725072,870.48,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725081,1775.34,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725090,2058.55,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725091,1777.02,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725092,1500.20,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725093,1312.39,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725094,1383.83,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725095,1208.62,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725096,1395.38,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725097,1222.62,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725098,1545.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725099,1350.58,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725100,2297.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725101,2025.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725102,3052.02,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725103,2541.22,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725104,3437.34,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725105,2842.69,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725106,3814.26,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725107,3063.26,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725108,1305.01,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725109,1305.01,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725115,926.09,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725116,2172.92,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725117,1052.12,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725118,561.08,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725121,6783.39,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725122,621.37,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725123,1593.92,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725125,905.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725127,3057.74,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725128,2038.73,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725129,2017.22,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725130,2455.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725131,2304.08,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725132,3031.32,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725133,2581.10,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725134,3251.97,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725135,2770.91,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725136,2891.14,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725137,2464.38,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725138,2859.71,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-03-26,5101725139,2432.74,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-03-26,5101725140,2541.52,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-03-19,5101723167,538.94,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-03-19,5101723170,678.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-03-19,5101723173,763.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
