Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1025,Asset Management,28180,Removal  & Storage,2019-07-16,6101694473,712,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695422,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695424,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695426,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695429,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695430,577,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695431,618,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695432,698.94,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-18,6101695434,618,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-25,6101697163,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-25,6101697164,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-25,6101697166,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,28180,Removal  & Storage,2019-07-25,6101697167,544,D09681,DARVILLS REMOVALS & STORAGE LTD
1025,Asset Management,14220,Waste Mgmnt Services,2019-07-02,6101689717,600,D66941,DRAKE PLANT HIRE
1025,Asset Management,12100,Accomm Rent,2019-07-11,6101693234,900,M79832,EST. OF RT HON VISCOUNT MOUNTGARRET
1025,Asset Management,14220,Waste Mgmnt Services,2019-07-02,6101690462,550,103920,JRR GARDENS
1025,Asset Management,12610,Accomm Serv Charges,2019-07-16,6101693901,2769.80,N34824,NEWHALL PARK PRIMARY SCHOOL
1025,Asset Management,12610,Accomm Serv Charges,2019-07-16,6101693902,2769.80,N34824,NEWHALL PARK PRIMARY SCHOOL
1025,Asset Management,31130,Other Prof Services,2019-07-25,6101697158,500,104438,PUGH & CO LTD
1025,Asset Management,31130,Other Prof Services,2019-07-25,6101697159,500,104438,PUGH & CO LTD
1025,Asset Management,31130,Other Prof Services,2019-07-25,6101697160,500,104438,PUGH & CO LTD
1025,Asset Management,31130,Other Prof Services,2019-07-25,6101697161,500,104438,PUGH & CO LTD
1025,Asset Management,31130,Other Prof Services,2019-07-25,6101697162,500,104438,PUGH & CO LTD
1025,Asset Management,12610,Accomm Serv Charges,2019-07-23,6101695892,1903.48,121402,THE CO-OP ACADEMY PARKLAND
1025,Asset Management,31130,Other Prof Services,2019-07-11,6101693219,7450.00,122811,TRIDENT BUILDING CONSULTANCYLIMITED
,Breavement & Amenities,9384,Burial Rights,2019-07-04,1900201911,774,ONETIME,H H Birch & Son Ltd
,Breavement & Amenities,9384,Burial Rights,2019-07-04,1900201915,1320.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Breavement & Amenities,9384,Burial Rights,2019-07-04,1900201916,905,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Breavement & Amenities,9384,Burial Rights,2019-07-04,1900201917,1320.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Breavement & Amenities,9384,Burial Rights,2019-07-04,1900201923,535,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Breavement & Amenities,9384,Burial Rights,2019-07-18,1900202495,1340.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Breavement & Amenities,9384,Burial Rights,2019-07-18,1900202501,1320.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
1041,Building Control,12200,Drainage Works,2019-07-11,6101693156,525,D66941,DRAKE PLANT HIRE
1041,Building Control,12200,Drainage Works,2019-07-11,6101693158,3850.00,D66941,DRAKE PLANT HIRE
1041,Building Control,12510,Tool Supplies,2019-07-30,6101698251,1200.00,D66941,DRAKE PLANT HIRE
1041,Building Control,12500,Timber Supplies,2019-07-25,6101696363,1205.00,115906,METRO ROD LTD
1041,Building Control,12500,Timber Supplies,2019-07-02,6101690300,2075.00,113131,SUBSCAN UDS LTD
1041,Building Control,17210,Cons Planning/Devlpt,2019-07-25,6101696921,2556.80,W00345,WSP UK LIMITED
1041,Building Control,17210,Cons Planning/Devlpt,2019-07-25,6101696922,9507.00,W00345,WSP UK LIMITED
1047,Business Services,30160,Community Safety Sys,2019-07-09,6101692449,666.3,100770,AIRWAVE SOLUTIONS LTD
1047,Business Services,30160,Community Safety Sys,2019-07-25,6101695937,550,P78032,BRIMLOW LTD T/A PROGRESS SERVICE &
1047,Business Services,30160,Community Safety Sys,2019-07-09,6101691550,4808.04,R01126,CENTURYLINK COMMUNICATIONS UK LTD
1047,Business Services,30160,Community Safety Sys,2019-07-09,6101691571,4808.04,R01126,CENTURYLINK COMMUNICATIONS UK LTD
1047,Business Services,30160,Community Safety Sys,2019-07-09,6101692053,1233.30,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-07-25,6101696109,1669.50,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-07-16,6101693910,1686.00,120695,NORBAIN HOLDINGS LIMITED
1047,Business Services,30280,Licence fees,2019-07-18,6101695201,1281.28,100076,OFCOM
1047,Business Services,30280,Licence fees,2019-07-18,6101695330,868.75,100076,OFCOM
,"Capital - CS0362 Secondary School Expansions A Immanuel College Exp 9,438k",8052,Construction,2019-07-18,1900202375,66475.00,I29489,IMMANUEL COLLEGE
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-07-18,1900202392,82549.42,113760,BRADFORD LIVE
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-07-18,1900202395,69867.51,113760,BRADFORD LIVE
,Capital - CS0381 Godwin St (fmr Odeon),8058,Grants Capital Purps,2019-07-18,1900202392,566.18,113760,BRADFORD LIVE
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2019-07-25,1900202635,4738.54,122514,BROW ART & BEAUTY LIMITED
,Capital -City Centre Business District Priority Streets,8058,Grants Capital Purps,2019-07-04,1900202025,10692.66,121914,NIGHTRAIN ENTERTAINMENT LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-07-09,1900202204,9500.00,121417,ADMIRAL CONSTRUCTION
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-07-09,1900202194,10000.00,108215,MOHAMMED YASEEN T/A OCEAN BUILDER
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-07-02,1900201905,3100.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-07-09,1900202195,12930.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-07-18,1900202396,1250.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-07-25,1900202625,5000.00,111993,Q-BUILD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-07-04,1900201906,940,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-07-30,1900202718,1900.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-09,1900202205,12500.00,108901,A S BUILDERS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-02,1900201936,7490.85,122612,CITI CONSTRUCTION (YORKSHIRE) LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-02,1900201950,25611.96,H00266,H & S HOME IMPROVEMENTS LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-02,1900201937,7580.34,111993,Q-BUILD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-04,1900201951,700,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-04,1900202022,1654.75,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-23,1900202560,4336.94,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-16,1900202301,5500.00,122849,S&C CONSTRUCTION MANAGEMENT LIMITED
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-11,1900202247,13537.50,120860,SHAKEY BUILDING SERVICES
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-07-25,1900202632,1361.00,116494,SIMPLY MOVING AND SLEEPING LTD
,Capital -Empty Private Sector Homes Strategy Empty Property Loans,8058,Grants Capital Purps,2019-07-02,1900201907,5200.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Empty Private Sector Homes Strategy Empty Property Loans,8058,Grants Capital Purps,2019-07-18,1900202393,800,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Empty Private Sector Homes Strategy Empty Property Loans,8058,Grants Capital Purps,2019-07-23,1900202558,7900.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,CCA Finance,4557,Mortuary/Burial Fees,2019-07-04,1900201971,887.56,ONETIME,bmdc
,CCA Finance,4557,Mortuary/Burial Fees,2019-07-18,1900202325,928.22,ONETIME,BMDC
,CCA Finance,4557,Mortuary/Burial Fees,2019-07-04,1900201957,1505.00,ONETIME,The Co-operative Funeral Care Ltd
,CCA Finance,4557,Mortuary/Burial Fees,2019-07-18,1900202303,1140.00,ONETIME,The Co-operative Funeral Care Ltd
,CCA Finance,4557,Mortuary/Burial Fees,2019-07-18,1900202330,1515.00,ONETIME,The Co-operative Funeral Care Ltd
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-07-18,1900202398,28083.25,A17449,AGE UK BRADFORD & DISTRICT
,Commissioning Team,5400,Grants to Vol Orgs,2019-07-02,1900201912,16550.00,B53850,BRADFORD TALKING MAGAZINES LTD
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754909,2293.04,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754910,1421.67,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754921,1817.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754931,632.4,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754935,515.68,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754938,1420.96,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754939,965.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754940,1748.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754954,2971.67,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754955,2489.64,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-07-23,5101754956,865.49,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754996,2042.72,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101754998,1012.22,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755001,2076.30,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755005,5064.27,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-07-23,5101755336,9271.40,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755344,1130.61,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755427,932.36,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755431,803.16,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755432,609.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755452,1008.43,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755453,1456.18,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755456,907.58,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755457,5380.23,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755468,519.73,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755472,3063.77,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755474,774.23,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755477,1253.01,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755484,3287.18,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755493,576.65,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755495,647,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755500,4511.54,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-07-23,5101755501,1063.61,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754805,1734.95,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754806,1546.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754807,1106.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754808,2634.86,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754809,2741.96,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754810,2587.05,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754814,600.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754815,1382.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754816,1442.33,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754817,693.43,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754818,1958.55,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754820,894.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754821,792.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754822,832.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754823,860.19,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754825,670.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754826,687.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754828,3480.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754829,5771.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754830,2471.13,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754831,2055.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754832,4475.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754833,777.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754834,1822.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754836,1223.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754837,1379.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754838,1271.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754839,907.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754840,652.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754841,888.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754842,2324.90,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754848,590.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754849,2978.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754851,615.58,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754852,828.11,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754853,2068.77,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754854,1437.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754874,542.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754884,749.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754885,663.59,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754895,521.16,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754901,1801.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754963,1395.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754964,7484.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754965,5967.46,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-07-23,5101754966,3996.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754969,6855.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754970,17755.71,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754971,1711.61,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754972,6218.01,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754973,798.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-07-23,5101754974,2793.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
