Organisational Unit,Payment Date,Amount,Benificiary Name
Adult & Community Services,2015-11-20,518.14,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-06,563.78,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-20,563.78,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-06,573.86,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-20,573.86,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-20,576.80,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-13,1030.00,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2015-11-06,530.18,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,530.18,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,538.16,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,538.16,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,580.16,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,580.16,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,592.90,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,592.90,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,605.08,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,605.08,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,610.82,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,612.36,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,612.36,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,612.36,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,612.36,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,864.92,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-20,864.92,LANGDALE RESIDENTIAL HOME LTD
Adult & Community Services,2015-11-06,563.22,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,563.22,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,593.88,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,593.88,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,612.36,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,663.60,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,864.92,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,864.92,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,894.88,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-20,894.88,COOPER HOUSE CARE HOME
Adult & Community Services,2015-11-06,612.36,MILL VIEW CARE HOME
Adult & Community Services,2015-11-20,612.36,MILL VIEW CARE HOME
Adult & Community Services,2015-11-06,517.30,ROSEWOOD COURT
Adult & Community Services,2015-11-20,517.30,ROSEWOOD COURT
Adult & Community Services,2015-11-06,534.24,ROSEWOOD COURT
Adult & Community Services,2015-11-20,534.24,ROSEWOOD COURT
Adult & Community Services,2015-11-06,864.92,ROSEWOOD COURT
Adult & Community Services,2015-11-20,864.92,ROSEWOOD COURT
Adult & Community Services,2015-11-13,2626.20,ROSEWOOD COURT
Adult & Community Services,2015-11-06,510.44,BIERLEY COURT
Adult & Community Services,2015-11-20,510.44,BIERLEY COURT
Adult & Community Services,2015-11-06,524.30,BIERLEY COURT
Adult & Community Services,2015-11-20,524.30,BIERLEY COURT
Adult & Community Services,2015-11-06,548.52,BIERLEY COURT
Adult & Community Services,2015-11-20,548.52,BIERLEY COURT
Adult & Community Services,2015-11-06,596.68,BIERLEY COURT
Adult & Community Services,2015-11-20,596.68,BIERLEY COURT
Adult & Community Services,2015-11-06,596.82,BIERLEY COURT
Adult & Community Services,2015-11-20,596.82,BIERLEY COURT
Adult & Community Services,2015-11-06,598.50,BIERLEY COURT
Adult & Community Services,2015-11-20,598.50,BIERLEY COURT
Adult & Community Services,2015-11-06,600.18,BIERLEY COURT
Adult & Community Services,2015-11-20,600.18,BIERLEY COURT
Adult & Community Services,2015-11-06,612.36,BIERLEY COURT
Adult & Community Services,2015-11-06,612.36,BIERLEY COURT
Adult & Community Services,2015-11-06,612.36,BIERLEY COURT
Adult & Community Services,2015-11-20,612.36,BIERLEY COURT
Adult & Community Services,2015-11-20,612.36,BIERLEY COURT
Adult & Community Services,2015-11-20,612.36,BIERLEY COURT
Adult & Community Services,2015-11-06,622.44,BIERLEY COURT
Adult & Community Services,2015-11-20,622.44,BIERLEY COURT
Adult & Community Services,2015-11-20,1391.28,BIERLEY COURT
Adult & Community Services,2015-11-06,569.94,HAVEN LODGE
Adult & Community Services,2015-11-20,569.94,HAVEN LODGE
Adult & Community Services,2015-11-06,581.84,LYDGATE LODGE CARE HOME
Adult & Community Services,2015-11-20,581.84,LYDGATE LODGE CARE HOME
Adult & Community Services,2015-11-06,612.36,MILL LODGE CARE HOME
Adult & Community Services,2015-11-20,612.36,MILL LODGE CARE HOME
Adult & Community Services,2015-11-06,540.54,WARMEST WELCOME LTD
Adult & Community Services,2015-11-20,540.54,WARMEST WELCOME LTD
Adult & Community Services,2015-11-06,589.12,THE HOLT RETIREMENT HOME
Adult & Community Services,2015-11-20,589.12,THE HOLT RETIREMENT HOME
Adult & Community Services,2015-11-06,756.14,HEATHERCROFT CARE HOME
Adult & Community Services,2015-11-20,756.14,HEATHERCROFT CARE HOME
Adult & Community Services,2015-11-06,558.60,ELMROYD NURSING HOME
Adult & Community Services,2015-11-20,558.60,ELMROYD NURSING HOME
Adult & Community Services,2015-11-06,794.78,LEAHYRST CARE HOME
Adult & Community Services,2015-11-20,794.78,LEAHYRST CARE HOME
Adult & Community Services,2015-11-06,624.40,LEYLANDS CARE HOME
Adult & Community Services,2015-11-20,624.40,LEYLANDS CARE HOME
Adult & Community Services,2015-11-06,500.78,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,500.78,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,505.54,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,505.54,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,514.50,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,514.50,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,556.64,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,556.64,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,558.32,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,558.32,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,563.78,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,563.78,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,592.20,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,592.20,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,612.36,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,615.16,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,615.16,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,627.34,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,627.34,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,769.44,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,769.44,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,864.92,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-20,864.92,ANCHOR TRUST-SPRINGFIELD CARE HOME
Adult & Community Services,2015-11-06,521.78,ANCHOR TRUST-ASHCROFT CARE HOME
Adult & Community Services,2015-11-20,521.78,ANCHOR TRUST-ASHCROFT CARE HOME
Adult & Community Services,2015-11-06,612.36,ANCHOR TRUST-ASHCROFT CARE HOME
Adult & Community Services,2015-11-20,612.36,ANCHOR TRUST-ASHCROFT CARE HOME
Adult & Community Services,2015-11-06,513.94,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,513.94,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,521.36,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,521.36,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,522.48,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,522.48,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,568.40,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,568.40,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,571.62,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,571.62,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-27,575.96,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,595.28,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,595.28,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,598.92,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,598.92,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,612.36,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,612.36,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,620.34,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-20,620.34,THE BEECHES NURSING HOME
Adult & Community Services,2015-11-06,589.68,BROOKFIELD CARING HOME
Adult & Community Services,2015-11-20,589.68,BROOKFIELD CARING HOME
Adult & Community Services,2015-11-06,588.42,CLIFFE VALE
Adult & Community Services,2015-11-20,588.42,CLIFFE VALE
Adult & Community Services,2015-11-06,593.46,CLIFFE VALE
Adult & Community Services,2015-11-20,593.46,CLIFFE VALE
Adult & Community Services,2015-11-06,646.10,EDEN COURT NURSING HOME
Adult & Community Services,2015-11-20,646.10,EDEN COURT NURSING HOME
Adult & Community Services,2015-11-06,612.36,BRITANNIA CARE HOME
Adult & Community Services,2015-11-20,612.36,BRITANNIA CARE HOME
Adult & Community Services,2015-11-13,-1166.53,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-13,-1049.76,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-06,526.82,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-06,612.36,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-06,612.36,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-20,612.36,HAZEL BANK CARE HOME
Adult & Community Services,2015-11-06,590.52,HOLLY PARK NURSING HOME
Adult & Community Services,2015-11-20,590.52,HOLLY PARK NURSING HOME
Adult & Community Services,2015-11-06,605.08,HOLLY PARK NURSING HOME
Adult & Community Services,2015-11-20,605.08,HOLLY PARK NURSING HOME
Adult & Community Services,2015-11-27,1671.27,KIRKSTALL COURT CARE HOME
Adult & Community Services,2015-11-06,605.50,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-20,605.50,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-06,622.44,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-06,622.44,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-20,622.44,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-20,622.44,LAUREL BANK NURSING HOME
Adult & Community Services,2015-11-06,551.88,LINDISFARNE CARE HOME LTD
Adult & Community Services,2015-11-20,551.88,LINDISFARNE CARE HOME LTD
Adult & Community Services,2015-11-06,516.74,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,516.74,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,538.02,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,538.02,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,600.46,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,600.46,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,608.30,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,608.30,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,612.36,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,612.36,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,864.92,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,917.84,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,917.84,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,917.84,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-20,917.84,SUNNINGDALE SPECIALIST CARE HOME
Adult & Community Services,2015-11-06,612.36,LISTER HOUSE NURSING HOME
Adult & Community Services,2015-11-20,612.36,LISTER HOUSE NURSING HOME
Adult & Community Services,2015-11-06,612.36,THE MANOR NURSING/REST HOME
Adult & Community Services,2015-11-20,612.36,THE MANOR NURSING/REST HOME
Adult & Community Services,2015-11-06,597.80,MILELANDS LTD
Adult & Community Services,2015-11-20,597.80,MILELANDS LTD
Adult & Community Services,2015-11-06,612.36,NORWOOD HOUSE NURSING HOME
Adult & Community Services,2015-11-20,612.36,NORWOOD HOUSE NURSING HOME
Adult & Community Services,2015-11-06,569.66,PARKFIELD HOUSE NURSING HOME
Adult & Community Services,2015-11-20,569.66,PARKFIELD HOUSE NURSING HOME
Adult & Community Services,2015-11-06,612.36,PARK HOUSE NURSING HOME
Adult & Community Services,2015-11-20,612.36,PARK HOUSE NURSING HOME
Adult & Community Services,2015-11-06,503.72,R & N PARTNERS
Adult & Community Services,2015-11-20,503.72,R & N PARTNERS
Adult & Community Services,2015-11-06,612.36,R & N PARTNERS
Adult & Community Services,2015-11-20,612.36,R & N PARTNERS
Adult & Community Services,2015-11-06,864.92,REDBURN HOUSE (OUR TLC)
Adult & Community Services,2015-11-20,864.92,REDBURN HOUSE (OUR TLC)
Adult & Community Services,2015-11-06,612.36,ROSE COTTAGE RCH LTD
Adult & Community Services,2015-11-20,612.36,ROSE COTTAGE RCH LTD
Adult & Community Services,2015-11-06,886.62,ROSE COTTAGE RCH LTD
Adult & Community Services,2015-11-20,886.62,ROSE COTTAGE RCH LTD
Adult & Community Services,2015-11-06,612.36,ROSEGARLAND RESIDENTIAL CARE HOME
Adult & Community Services,2015-11-20,612.36,ROSEGARLAND RESIDENTIAL CARE HOME
Adult & Community Services,2015-11-06,864.92,ROSEGARLAND RESIDENTIAL CARE HOME
Adult & Community Services,2015-11-20,864.92,ROSEGARLAND RESIDENTIAL CARE HOME
Adult & Community Services,2015-11-06,500.08,SAL ROYD VILLA
Adult & Community Services,2015-11-20,500.08,SAL ROYD VILLA
Adult & Community Services,2015-11-06,505.54,SAL ROYD VILLA
Adult & Community Services,2015-11-20,505.54,SAL ROYD VILLA
Adult & Community Services,2015-11-20,516.32,SAL ROYD VILLA
Adult & Community Services,2015-11-06,530.18,SAL ROYD VILLA
Adult & Community Services,2015-11-20,530.18,SAL ROYD VILLA
Adult & Community Services,2015-11-06,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-06,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-06,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-20,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-20,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-20,612.36,SAL ROYD VILLA
Adult & Community Services,2015-11-06,904.96,SAL ROYD VILLA
Adult & Community Services,2015-11-20,904.96,SAL ROYD VILLA
Adult & Community Services,2015-11-06,861.70,SHERRINGTON HOUSE NURSING HOME
Adult & Community Services,2015-11-20,861.70,SHERRINGTON HOUSE NURSING HOME
Adult & Community Services,2015-11-06,516.04,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,516.04,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,525.14,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,525.14,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,538.86,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,538.86,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,545.02,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,545.02,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,556.08,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,556.08,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,559.02,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,559.02,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,568.40,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,568.40,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,570.78,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,570.78,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,588.56,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,588.56,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,601.58,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,608.30,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,608.30,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,612.36,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,782.74,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,782.74,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-20,864.92,SOUTHFIELD NURSING HOME
Adult & Community Services,2015-11-06,503.72,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,513.66,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,520.38,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,540.82,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,540.82,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,559.86,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,559.86,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,592.90,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,592.90,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,612.36,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,612.36,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,612.36,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,612.36,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,626.08,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,626.08,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,680.96,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,680.96,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-20,864.92,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,6116.22,BUPA CARE HOMES (CFH CARE) LTD
Adult & Community Services,2015-11-06,530.18,THE HAWTHORNES
Adult & Community Services,2015-11-20,530.18,THE HAWTHORNES
Adult & Community Services,2015-11-06,547.26,THE HAWTHORNES
Adult & Community Services,2015-11-20,547.26,THE HAWTHORNES
Adult & Community Services,2015-11-06,587.16,THE HAWTHORNES
Adult & Community Services,2015-11-20,587.16,THE HAWTHORNES
Adult & Community Services,2015-11-06,610.26,THE HAWTHORNES
Adult & Community Services,2015-11-20,610.26,THE HAWTHORNES
Adult & Community Services,2015-11-06,625.80,THE HAWTHORNES
Adult & Community Services,2015-11-20,625.80,THE HAWTHORNES
Adult & Community Services,2015-11-06,501.76,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-20,501.76,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-06,524.44,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-20,524.44,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-20,530.18,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-06,593.88,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-20,593.88,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-13,871.01,WILLOW BANK CARE HOME
Adult & Community Services,2015-11-06,501.48,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,501.48,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,507.22,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,507.22,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,574.56,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,574.56,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,600.32,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,600.32,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,611.52,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,611.52,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,612.36,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,612.36,WOODLEIGH REST HOME
Adult & Community Services,2015-11-06,612.36,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,612.36,WOODLEIGH REST HOME
Adult & Community Services,2015-11-20,612.36,WOODLEIGH REST HOME
