Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
,Capital -Empty Private Sector Homes Strategy Empty Property Assistance,8058,Grants Capital Purps,2019-08-22,1900203386,1902.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
2001,Chief Executive's Office,31100,Prof Subscriptions,2019-08-13,6101701002,12600.00,122931,NEW LOCAL GOVERNMENT NETWORK
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203160,50500.00,A34042,ALZHEIMERS SOCIETY
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203094,5000.00,103288,ANAND MILAN CENTRE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203144,7675.00,100352,BRADFORD DISTRICT CREDIT UNION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203156,22500.00,B53465,BRADFORD RAPE CRISIS & SEXUAL ABUSE
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203147,6125.00,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203149,3312.55,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203152,4737.45,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203155,19008.00,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203106,5000.00,F74195,FRIZINGHALL COMMUNITY ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203100,12550.00,H70971,HORTON HOUSING ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203101,13450.00,108204,INSPIRED NEIGHBOURHOODS CIC
,Commissioning & Contracts,4506,Commissionin Service,2019-08-08,1900203107,7736.50,107119,LUV2MEETU
,Commissioning & Contracts,4506,Commissionin Service,2019-08-08,1900203108,7736.50,107119,LUV2MEETU
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203102,11975.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203103,2800.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203124,3000.00,102983,OPEN HOUSE FOR SENIORS
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203158,6667.00,R23650,RELATE BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203104,8100.00,102141,ROSHNI GHAR
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203105,20350.00,C16151,THE CELLAR TRUST
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-08-08,1900203095,14997.50,V38673,THE VINE TRUST
,Commissioning Team,5400,Grants to Vol Orgs,2019-08-08,1900203093,16550.00,B53850,BRADFORD TALKING MAGAZINES LTD
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763225,682.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763248,1870.95,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763315,908.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763318,1093.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763323,659.11,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763344,598.27,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763381,579.48,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763385,1548.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763429,190520.17,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763466,636.04,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763490,676.04,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763504,3685.28,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763506,618.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763509,1374.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763619,4904.92,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763620,768.5,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763621,1691.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763623,1230.95,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763624,1528.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763625,1167.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763626,913.44,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763627,688.01,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763628,861.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763629,1442.99,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763632,632.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763636,604.15,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763637,2639.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763639,613.74,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763640,858.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763641,7183.28,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763642,7059.57,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763643,4168.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763644,866.28,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763646,10277.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763647,19388.81,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763648,1711.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763649,6457.08,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763650,612.78,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763651,3181.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763652,8392.27,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763653,1175.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763654,1306.58,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763655,1550.37,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763656,1672.78,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763657,3301.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763658,1229.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763659,1086.30,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763660,5764.54,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763661,1512.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763662,2093.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763663,2037.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763686,1461.76,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763687,3984.19,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763688,1856.70,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763689,670.91,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763690,1359.29,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763691,698.79,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763695,1146.21,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763696,1288.93,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763697,1752.69,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763698,2802.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763699,2517.60,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763700,3185.78,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763701,2803.26,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763702,4062.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763713,574.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763722,548.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763726,765.02,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763742,797.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763760,608.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763763,741.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763766,741.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763767,1425.12,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763770,759.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763785,871.66,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763787,894.79,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763860,694.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763861,709.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763862,663.5,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763863,709.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763864,709.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763865,641.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763866,709.51,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763867,738.53,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-08-29,5101763868,763.21,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-08-29,5101763869,763.32,N01651,NPOWER (ELECTRIC) YPO CONTRACT
,Cultural Policy & Events,4700,Grants,2019-08-20,1900203295,550,120564,BRADFORD PRIDE
,Cultural Policy & Events,4700,Grants,2019-08-06,1900203074,4500.00,112904,CECIL GREEN ARTS
,Cultural Policy & Events,4700,Grants,2019-08-22,1900203417,500,118726,CLASSIC EVENTS (BRADFORD) LTD
,Cultural Policy & Events,4700,Grants,2019-08-20,1900203308,500,110690,DANCE UNITED YORKSHIRE CIC
,Cultural Policy & Events,4700,Grants,2019-08-06,1900203075,1000.00,M05622,MANNINGHAM MILLS SPORTS ASSOCIATION
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677087,16781.00,104417,APPLETON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677086,4688.00,116998,ATLAS COMMUNITY PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677085,17102.00,116007,BARKEREND ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677083,10961.00,116541,BECKFOOT ALLERTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677082,55872.00,117001,BECKFOOT HEATON PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677081,7790.00,121032,BECKFOOT NESSFIELD PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677079,64615.00,118269,BECKFOOT PHOENIX PRIMARY SPECIAL SC
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677078,3331.00,118181,BECKFOOT PRIESTTHORPE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677084,9517.00,B20025,BECKFOOT SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677077,15587.00,116769,BECKFOOT THORNTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677080,2462.00,116566,BECKFOOT TRUST
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677076,2003.00,114761,BECKFOOT UPPER HEATON
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677075,5162.00,116780,BELLE VUE GIRLS' ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676986,33312.00,122065,BFD ALTERNATIVE PROVISION ACADEMY
,Delegated Schools Fund,1400,Agency Staff,2019-08-13,1900203213,4474.20,B30682,BINGLEY GRAMMAR SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677074,36877.00,101881,BRADFORD ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677073,13547.00,111969,BRADFORD FORSTER ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677072,7444.00,B51612,BRADFORD GIRLS GRAMMAR SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677071,5723.00,116542,BUTTERSHAW B & E COLLEGE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677070,18660.00,120689,BYRON PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676983,2849.00,122718,CARLTON BOLLING ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676991,7254.00,W71705,CHRIST CHURCH CE ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677068,15147.00,118270,CLAYTON ST JOHN (CE) PRIMARY ACADEM
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676984,108654.00,122628,CO-OP ACADEMY DELIUS
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676968,13772.00,122548,CO-OP ACADEMY GRANGE
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677011,214136.00,122549,CO-OP ACADEMY SOUTHFIELD
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677067,31139.00,117000,COPTHORNE PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677066,47963.00,121599,CROSSLEY HALL PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677065,4857.00,121029,CULLINGWORTH VILLAGE SCHOOL ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677064,17075.00,117093,DENHOLME PRIMARY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106677063,20335.00,104443,DIXONS ALLERTON ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676976,6372.00,D45521,DIXONS CITY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676982,579,120582,DIXONS COTTINGLEY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676981,2520.00,113531,DIXONS KINGS ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676980,6319.00,S64113,DIXONS MANNINGHAM PRIMARY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676979,17061.00,B53060,DIXONS MARCHBANK PRIMARY SCHOOL
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676978,3870.00,115225,DIXONS MCMILLAN ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676977,2618.00,111944,DIXONS MUSIC PRIMARY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676975,2149.00,111945,DIXONS TRINITY ACADEMY
,Delegated Schools Fund,4070,Learning Resources,2019-08-20,106676974,2210.00,118287,EAST MORTON (CE) PRIMARY ACADEMY
