Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1025,Asset Management,26100,Grounds Maintenance,2019-12-17,6101729165,800,D66941,DRAKE PLANT HIRE
1025,Asset Management,12300,Interior Finish Svs,2019-12-03,6101725892,10000.00,120370,KIRKLANDS COMMUNITY CENTRE
1025,Asset Management,24150,Telecomms Supplies,2019-12-05,6101726691,4366.50,117366,NG BAILEY IT SERVICES LIMITED
1025,Asset Management,17200,Cons Other,2019-12-03,6101724312,25500.00,T86164,TURNER & TOWNSEND
1041,Building Control,17200,Cons Other,2019-12-05,6101726687,3179.80,A03059,APSE
1041,Building Control,12200,Drainage Works,2019-12-17,6101729439,595,D66941,DRAKE PLANT HIRE
1047,Business Services,30280,Licence fees,2019-12-19,6101730306,600,100524,BOLD COMMUNICATIONS LTD
1047,Business Services,34150,Trng Vocational,2019-12-05,6101726521,1400.00,B01502,BRADFORD COLLEGE
1047,Business Services,34150,Trng Vocational,2019-12-12,6101728654,1400.00,B01502,BRADFORD COLLEGE
1047,Business Services,30160,Community Safety Sys,2019-12-24,6101730674,4808.04,R01126,CENTURYLINK COMMUNICATIONS UK LTD
1047,Business Services,12160,Civil Engineers Wks,2019-12-10,6101728147,750,105485,DAVID HILL
1047,Business Services,30160,Community Safety Sys,2019-12-19,6101729946,6227.34,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-12-19,6101729982,3479.00,100436,NET VIEW SYSTEMS LTD
1047,Business Services,30160,Community Safety Sys,2019-12-10,6101727925,1307.00,104071,TERRIER SC LTD
,Capital - CS0367 SEN School Expansions - C Delius 260k,8052,Construction,2019-12-19,1900206392,20346.09,P74211,PRINCEVILLE PRIMARY SCHOOL
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-12-10,1900206026,155149.83,113760,BRADFORD LIVE
,Capital - CS0381 Fmr Odeon Building,8058,Grants Capital Purps,2019-12-19,1900206393,90128.11,113760,BRADFORD LIVE
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-03,1900205841,4200.00,122371,CAROUSEL WINDOWS LTD
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-12,1900206199,2316.00,ONETIME,Girlington Windows Uk Ltd
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-05,1900205996,5705.00,108375,K P BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-10,1900206023,9420.00,122521,MONARCH ROOFLINE LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-24,1900206426,10888.00,122520,MR M QASIM T/A RK BUILDERS
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-19,1900206405,2405.00,123662,NB MAINTENANCE LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-12,1900206202,1616.80,107562,PETER COX LIMITED
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-31,1900205993,2300.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-12,1900206197,1150.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-12,1900206203,1740.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-24,1900206425,600,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans B.O.C. HAL-Loan,8058,Grants Capital Purps,2019-12-12,1900206063,4190.00,W28800,WESTFIELD BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-03,1900205904,4567.20,A17746,AIRE VALLEY BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-12,1900206130,5000.00,D21859,J DELANEY BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-12,1900206144,4150.00,D21859,J DELANEY BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-03,1900205942,4999.82,108375,K P BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-05,1900205967,5000.00,108375,K P BUILDERS
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-19,1900206413,1470.00,123771,MR J P ROSS T/A JPR JOINERY
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-24,1900206448,5000.00,123653,PARK HOME INSULATIONS LTD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-10,1900206064,3825.00,111993,Q-BUILD
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-12,1900206196,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Development of Equity Loans H&S Assistance,8058,Grants Capital Purps,2019-12-19,1900206391,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-19,1900206375,8000.00,123164,CHANDHAR BUILDERS LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-03,1900205901,22697.10,115360,I S KASUJEE T/A KBS
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-31,1900206499,10000.00,123811,M KUNDI PAINTING & DECORATING LTD
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-17,1900206236,4087.15,123146,R K PETTY PLUMBING AND HEATING
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-17,1900206245,7930.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-17,1900206253,7780.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,8058,Grants Capital Purps,2019-12-19,1900206394,4500.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Empty Private Sector Homes Strategy Empty Property Assistance,8058,Grants Capital Purps,2019-12-03,1900205876,5000.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Capital -Empty Private Sector Homes Strategy Empty Property Loans,8058,Grants Capital Purps,2019-12-19,1900206406,11595.00,108375,K P BUILDERS
,CCA Finance,4557,Mortuary/Burial Fees,2019-12-19,1900206399,930,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,CCA Finance,4557,Mortuary/Burial Fees,2019-12-19,1900206404,2345.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,CCA Finance,9150,Exbod Reimb/charge,2019-12-05,1900205986,2609.87,T82431,TROUTBECK NURSING HOME
,CCA Finance,4557,Mortuary/Burial Fees,2019-12-05,1900206008,1653.00,X23039,UNITED CO-OPERATIVES LTD
,CCA Finance,4557,Mortuary/Burial Fees,2019-12-19,1900206401,1140.00,X23039,UNITED CO-OPERATIVES LTD
2001,Chief Executive's Office,21100,Event Services,2019-12-10,6101728026,2750.00,116449,THIS IS BRICK BOX CIC
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205941,28083.25,A17449,AGE UK BRADFORD & DISTRICT
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205962,50500.00,A34042,ALZHEIMERS SOCIETY
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205955,7675.00,100352,BRADFORD DISTRICT CREDIT UNION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205959,3312.55,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205960,4737.45,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205961,19008.00,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205971,6125.00,115954,EQUALITY TOGETHER
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205963,12550.00,H70971,HORTON HOUSING ASSOCIATION
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205965,13450.00,108204,INSPIRED NEIGHBOURHOODS CIC
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205966,11975.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205968,2800.00,101958,MIND IN BRADFORD
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205969,8100.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Commissioning & Contracts,5400,Grants to Vol Orgs,2019-12-05,1900205970,20350.00,C16151,THE CELLAR TRUST
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793652,1434.12,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793653,815.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793833,669.35,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793834,584.64,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793835,1481.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793836,813.59,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793838,8830.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101793839,906.53,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793840,2148.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793842,1266.78,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793844,1116.07,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793846,6453.73,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793847,1704.65,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793848,3119.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793853,675.45,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793889,1594.07,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793901,585.49,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793905,2836.91,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793907,1275.51,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793912,3166.37,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793913,542.41,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793914,1083.88,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793919,1732.49,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101793923,5872.75,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793928,1397.92,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793929,2366.28,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793931,1342.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793932,1236.66,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793933,6804.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101793939,4362.22,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793940,2542.04,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793941,2915.95,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793942,537.48,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793944,650.7,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793945,1022.79,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793946,835.87,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101793947,1159.62,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793948,2675.18,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101793949,3399.64,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794547,2144.03,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794563,1134.13,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794565,1795.57,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794566,533.38,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794568,889.92,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794569,1397.79,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101794570,3112.16,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794572,801.52,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794573,901.45,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794574,10016.68,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794575,717.44,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794576,1049.09,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794582,11923.80,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794669,1656.23,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794671,1435.36,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794672,773.2,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794675,1398.17,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794676,738.06,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794677,557.32,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794680,1943.48,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794681,813.99,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794685,1281.95,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2317,Climate Change Gas,2019-12-24,5101794686,500.91,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794687,1168.35,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2313,Gas,2019-12-24,5101794689,978.06,116913,CORONA ENERGY RETAIL 4 LIMITED
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101793861,983.2,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101793864,2239.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794012,703.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794060,610.79,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794061,690.68,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794067,1273.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794068,2104.23,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794209,873.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794210,538.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794211,780.87,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-12-24,5101794229,606.31,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794232,1609.92,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794233,747.6,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794247,526.58,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794253,574.92,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794256,1115.65,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794259,804.39,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794270,567.9,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2316,Clim Change Electric,2019-12-24,5101794286,1124.45,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794287,2147.23,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794288,1706.73,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794289,4590.97,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794290,2233.83,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794291,951.42,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794292,1327.50,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794293,732.62,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794319,985.09,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794322,1151.67,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794327,1521.75,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794333,540.34,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794343,1275.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794345,1107.82,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794349,741.36,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794350,1819.85,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794368,1957.20,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794370,868.89,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794443,582.03,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794464,501.57,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794466,1883.88,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794467,1897.56,N01651,NPOWER (ELECTRIC) YPO CONTRACT
COUNCIL WIDE,COUNCIL WIDE,2312,Electric,2019-12-24,5101794468,2329.47,N01651,NPOWER (ELECTRIC) YPO CONTRACT
