Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2016-06-01,1255139,1458.43,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255139,1517.96,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255139,1517.96,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255139,2207.83,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255139,2207.83,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255140,725.00,MRS FIONA WALKER,361966,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255145,7.80,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,55.50,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,64.75,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,74.00,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,92.50,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,92.50,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255145,92.50,ASA AWARDS SCHEME,337080,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.ARTIST MATERIALS
2016-06-01,1255146,2131.00,OFSTED,324826,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255146,2325.00,OFSTED,324826,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255148,740.00,V W GYMNASTICS,386888,"Environment, Housing & Leisure",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2016-06-01,1255149,1600.00,MISS SUSAN HIRST,360265,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255150,41.22,JMP FOODSERVICE,355629,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2016-06-01,1255150,266.19,JMP FOODSERVICE,355629,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2016-06-01,1255151,71772.00,NORTH TYNESIDE CARERS CENTRE,300370,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
2016-06-01,1255152,300.00,ENVIRONMENT AGENCY,302414,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255152,300.00,ENVIRONMENT AGENCY,302414,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,00.PUBLIC SECTOR
2016-06-01,1255155,810.00,WILLINGTON ACTION FOR YOUTH,346502,"Environment, Housing & Leisure",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONFERENCING
2016-06-01,1255156,3945.70,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2016-06-01,1255156,3975.75,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2016-06-01,1255156,4237.27,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2016-06-01,1255156,22991.42,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2016-06-01,1255156,33831.40,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2016-06-01,1255157,100.10,NPOWER,334502,Housing Revenue Account,Adult Social Care,101,Premises-Related Expenditure,502,Energy Costs,5006,Revenue,27.ELECTRIC
2016-06-01,1255157,305.51,NPOWER,334502,Housing Revenue Account,Adult Social Care,101,Premises-Related Expenditure,502,Energy Costs,5006,Revenue,27.ELECTRIC
2016-06-01,1255159,1863.80,EVERSHEDS LLP,369320,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255160,960.55,NORTH TYNESIDE COUNCIL,102767,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
2016-06-01,1255161,623.70,SCOTT FENCING LTD,019786,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2016-06-01,1255162,55.00,SIGN PRO LTD,379788,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILD SIGN
2016-06-01,1255162,81.00,SIGN PRO LTD,379788,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILD SIGN
2016-06-01,1255162,280.00,SIGN PRO LTD,379788,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILD SIGN
2016-06-01,1255162,315.00,SIGN PRO LTD,379788,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILD SIGN
2016-06-01,1255163,392.00,SAFE HANDS HOMECARE LTD,317562,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2016-06-01,1255164,914.52,PROTEC FIRE DETECTION PLC,016901,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,FIRE ALARMS
2016-06-01,1255165,1777.55,DWP,366715,"Health, Education, Care and Safeguarding",Adult Social Care,101,Income,509,Customer and Client Receipts,5064,Revenue,00.PUBLIC SECTOR
2016-06-01,1255166,450.00,MR JAMES BROWN,311227,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255166,450.00,MR JAMES BROWN,311227,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255167,2760.00,GLASDON UK LTD,007106,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,08.ENVIRONMENTAL SERV
2016-06-01,1255168,81.05,FALON NAMEPLATES,006025,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,ENVIRO SERVICES
2016-06-01,1255168,641.25,FALON NAMEPLATES,006025,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,ENVIRO SERVICES
2016-06-01,1255171,700.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,700.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,700.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,730.03,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,730.03,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,730.03,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,759.99,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,759.99,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,759.99,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,980.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,980.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255171,980.00,SWIIS FOSTER CARE LTD,337279,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,FOSTER CARE
2016-06-01,1255172,4760.81,LINSKILL & NORTH TYNESIDE COMMUNITY DEVELOPMENT TRUST,368853,Commissioning & Investment,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CHILDCARE
2016-06-01,1255173,1.00,ST CUTHBERTS CARE,248775,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-06-01,1255173,4340.00,ST CUTHBERTS CARE,248775,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
2016-06-01,1255174,850.00,MR TIMOTHY DONNELLY,384386,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255174,2100.00,MR TIMOTHY DONNELLY,384386,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255176,1155.00,VITAX LIMITED,362719,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
2016-06-01,1255178,264.40,LEARNING DISABILITIES FEDERATION,350895,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2016-06-01,1255178,727.10,LEARNING DISABILITIES FEDERATION,350895,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.SUPPORT SERVICES
2016-06-01,1255179,400.00,THE TRUSTEES OF THE DIOCESE OF HEXHAM & NEWCASTLE,004510,Commissioning & Investment,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2016-06-01,1255181,255.00,HADAWAY & HADAWAY,008027,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255181,255.00,HADAWAY & HADAWAY,008027,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255181,755.00,HADAWAY & HADAWAY,008027,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2016-06-01,1255183,627.42,EDWARD LLOYD TRUST,356685,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2016-06-01,1255184,38117.74,ADARE LTD,372769,Law & Governance,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,20.PRINTING
2016-06-01,1255186,300.00,MONKSEATON COMMUNITY HIGH SCHOOL,107561,Central Items,Holding A/C,N/A,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NT SCHOOLS
2016-06-01,1255194,260.00,ATV AERIAL AND SATELLITE COMPANY LIMITED,393621,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,24.EQUIPMENT
2016-06-01,1255195,800.00,MILLS & CO,393596,Business & Economic Development,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,LECAL SPECIAL
2016-06-01,1255199,750.00,Redacted Personal Data,381169,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2016-06-01,1255201,200884.39,LAND & WATER SERVICES LTD,392811,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,04.REFUSE DISPOSAL
2016-06-01,1255201,277865.47,LAND & WATER SERVICES LTD,392811,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,04.REFUSE DISPOSAL
2016-06-01,1255202,654.19,BRETT FUELS,369651,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,Energy Costs,5006,Revenue,28.FUEL
2016-06-01,1255203,3400.00,MISS CATHERINE FAGAN,392479,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,LECAL SPECIAL
2016-06-01,1255204,33699.07,HOUSING 21,305162,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2016-06-01,1255205,70000.00,ZURICH INSURANCE PLC,354172,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,09.FINANCIAL SERVICES
2016-06-01,1255206,2987.49,BALFOUR BEATTY WORKPLACE LIMITED,389026,Chief Executive Office,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HR PROFESS
2016-06-01,1255211,232.00,CHANGEOVER LTD T/A STORM,381903,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-06-01,1255214,450.00,Redacted Personal Data,390704,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Expenses,5030,Revenue,16.REAL ESTATE
2016-06-01,1255215,2820.00,DEAFBLIND ENABLEMENT LTD,390700,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2016-06-01,1255216,700.00,NORTHUMBRIA PAYROLL SOLUTIONS LTD,390342,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.NON INFLUENCIBLE
2016-06-01,1255217,537.50,KATRINA BUZZARD,390121,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,18.CONFERENCING
2016-06-01,1255219,3422.35,G O'BRIEN & SONS (NDC) LTD,206526,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,WASTE RECYCLE
2016-06-01,1255219,29842.00,G O'BRIEN & SONS (NDC) LTD,206526,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,WASTE RECYCLE
2016-06-01,1255220,71.76,JOSEPH PARR (TYNE & WEAR) LIMITED,308690,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,01.BUILDING SUPPLIES
2016-06-01,1255220,95.45,JOSEPH PARR (TYNE & WEAR) LIMITED,308690,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,01.BUILDING SUPPLIES
2016-06-01,1255220,200.10,JOSEPH PARR (TYNE & WEAR) LIMITED,308690,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,01.BUILDING SUPPLIES
2016-06-01,1255222,540.00,PRIORY TAXIS,388929,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2016-06-01,1255222,576.00,PRIORY TAXIS,388929,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2016-06-01,1255225,358.00,Redacted Personal Data,382249,"Environment, Housing & Leisure",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2016-06-01,1255226,780.00,READYPAY LTD T/A PHOENIX TAXIS,306608,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2016-06-02,1255268,334.29,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255269,300.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255270,289.92,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255271,305.04,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255273,425.92,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255274,359.23,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255277,829.35,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255278,460.28,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255280,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255281,359.16,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255284,480.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255286,360.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255287,752.70,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255288,271.32,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255289,316.09,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255292,1795.38,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255293,1116.55,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255294,748.34,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255295,1517.14,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255297,546.77,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255298,294.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255301,991.21,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255306,367.80,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255309,785.81,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-06-02,1255310,383.14,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
