Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2026-05-18,2394874,383.31,RIVERSIDE PRIMARY SCHOOL,338722,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.NT SCHOOLS
2026-05-18,2394889,1250.40,MICHAEL REEVES EDUCATION CONSULTANT,402579,Capital,Capital,Capital,Third Party Payments,505,Other Establishments,5041,Capital,CONSULTANCY.CONSULTANCY
2026-05-18,2394889,1252.80,MICHAEL REEVES EDUCATION CONSULTANT,402579,Capital,Capital,Capital,Third Party Payments,505,Other Establishments,5041,Capital,CONSULTANCY.CONSULTANCY
2026-05-19,2395659,308.32,SIR JAMES KNOTT NURSERY SCHOOL,316317,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.NT SCHOOLS
2026-05-19,2395659,374.98,SIR JAMES KNOTT NURSERY SCHOOL,316317,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.NT SCHOOLS
2026-05-20,2395726,408.31,RICHARDSON DEES PRIMARY SCHOOL,345412,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.NT SCHOOLS
2026-05-20,2395739,4666.67,Redacted Personal Data,402358,Capital,Capital,Capital,Third Party Payments,505,Other Establishments,5041,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-20,2395797,341.65,Redacted Personal Data,367496,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.GRANTS
2026-05-20,2395797,374.98,Redacted Personal Data,367496,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.GRANTS
2026-05-20,2395831,10500.00,ANGEL SOLUTIONS LTD,347821,Capital,Capital,Capital,Supplies and Services,504,Grants and Subscriptions,5031,Capital,ICT.APPLICATION SERVICE PROVISION
2026-05-21,2396281,408.31,BALLIOL PRIMARY SCHOOL,244499,Capital,Capital,Capital,Third Party Payments,505,Independent Units within the Council,5035,Capital,NON INFLUENCIBLE.NT SCHOOLS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,124.24,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,127.11,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,127.11,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,236.44,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-11,2387801,350.00,G O'BRIEN & SONS (NDC) LTD,206526,Capital,Capital,Capital,Transport,503,Contract Hire and Operating Leases,5018,Capital,WASTE.RECYCLING
2026-05-17,2394264,1966.90,TYNE TEES SECURITY LTD,389237,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,FIRE & SECURITY.MANNED GUARDING
2026-05-31,2404372,3000.00,NEOPOST LTD,274468,,,,,,,,,MAIL SERVICES.POSTAGE
2026-05-19,2395570,5280.00,COOPERS TOURMASTER TRAVEL LIMITED,304672,Capital,Capital,Capital,Transport,503,Contract Hire and Operating Leases,5018,Capital,PUBLIC TRANSPORT.TAXI SERVICES
2026-05-10,2385825,1040.00,BARNARDO'S,029324,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-11,2387805,720.00,MEADOW WELL CONNECTED,355522,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-11,2387805,900.00,MEADOW WELL CONNECTED,355522,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-11,2387805,3240.00,MEADOW WELL CONNECTED,355522,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-12,2390598,285.70,Redacted Personal Data,399159,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384583,255.00,CALM TRAINING SERVICES LTD,347275,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-14,2391172,3600.00,CALM TRAINING SERVICES LTD,347275,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-14,2391188,672.90,IODA LTD,375460,Capital,Capital,Capital,Supplies and Services,504,Contribution to Provisions,5033,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-18,2394951,1960.00,NORTHUMBRIA UNIVERSITY,347400,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,NON INFLUENCIBLE.EXT SCHOOLS
2026-05-20,2395867,3350.00,SERCO LIMITED,320169,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
2026-05-25,2400332,1700.00,BLOSSOM SOCIAL CARE TRAINING,398424,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-26,2400488,651.20,NORTHUMBRIA UNIVERSITY,347400,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,NON INFLUENCIBLE.EXT SCHOOLS
2026-05-28,2402506,900.00,ASPIRE PSYCHOLOGICAL SERVICES LTD,397860,Capital,Capital,Capital,Employees,501,Indirect Employee Expenses,5002,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,178.36,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-12,2390652,3.75,PEARSON EDUCATION LTD,327399,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
2026-05-12,2390652,523.20,PEARSON EDUCATION LTD,327399,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
2026-05-19,2395658,3.75,PEARSON EDUCATION LTD,327399,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
2026-05-19,2395658,465.60,PEARSON EDUCATION LTD,327399,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
2026-05-10,2385724,5801.00,CITY OF SUNDERLAND COLLEGE,310428,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
2026-05-05,2383159,4350.00,GUST INDEPENDENT SCHOOL,401599,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
2026-05-05,2383159,6670.00,GUST INDEPENDENT SCHOOL,401599,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
2026-05-05,2383185,5606.94,YOUNG FOUNDATIONS LTD,358691,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-05,2383185,5606.94,YOUNG FOUNDATIONS LTD,358691,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-05,2383185,6706.94,YOUNG FOUNDATIONS LTD,358691,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-05,2383185,7557.17,YOUNG FOUNDATIONS LTD,358691,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-05,2383185,7599.93,YOUNG FOUNDATIONS LTD,358691,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CARE SERVICES
2026-05-18,2394908,3750.00,RADICAL SERVICES LTD,316763,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2026-05-18,2394908,3750.00,RADICAL SERVICES LTD,316763,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2026-05-20,2395862,7147.75,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,11279.11,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,14199.15,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,14295.50,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,14676.56,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,15786.00,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,16485.27,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,16671.78,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,22558.22,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,28398.30,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,29353.12,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,31572.00,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,32970.54,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,33343.56,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,91588.05,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,91588.05,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-20,2395862,91588.05,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-28,2402545,162920.88,PERCY HEDLEY FOUNDATION,252934,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.DAY CARE
2026-05-06,2384611,2500.15,LIQUIDLOGIC LIMITED,394403,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,ICT.SOFTWARE
2026-05-07,2384672,940.10,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-10,2385751,1089.98,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-14,2391173,752.08,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-14,2391173,752.08,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-20,2395750,940.10,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-20,2395750,940.10,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-26,2400457,940.10,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-26,2400457,940.10,ARK SEARCH LIMITED,401396,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-27,2401961,5970.00,UNIVERSITY OF SUNDERLAND ENTERPRISES LTD,327530,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,HUMAN RESOURCES.TRAINING & CONFERENCES
2026-05-04,2381436,275.00,PERMANENT FUTURES LTD,380720,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2026-05-04,2381436,550.00,PERMANENT FUTURES LTD,380720,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2026-05-04,2381436,1100.00,PERMANENT FUTURES LTD,380720,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2026-05-06,2384555,308.80,DE POEL MANAGED SERVICES LIMITED,391542,Capital,Capital,Capital,Employees,501,Direct Employee Expenses,5001,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-06,2384558,39.69,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-06,2384558,233.16,OCE (UK) LIMITED,015952,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,OFFICE & REPROGRAPHICS EQUIPMENT.PHOTOCOPIERS & MFDS
2026-05-10,2385656,690.00,DIRECT CARS,366879,Capital,Capital,Capital,Transport,503,Recharges,5017,Capital,PUBLIC TRANSPORT.TAXI SERVICES
2026-05-10,2385806,275.00,PERMANENT FUTURES LTD,380720,Capital,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Capital,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2026-05-10,2385806,550.00,PERMANENT FUTURES LTD,380720,Capital,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Capital,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2026-05-14,2391178,308.80,DE POEL MANAGED SERVICES LIMITED,391542,Capital,Capital,Capital,Employees,501,Direct Employee Expenses,5001,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-19,2395564,350.00,CHAPEL MEDIATION AND CONSULTANCY SERVICE,390179,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,SOCIAL CARE.CARE SERVICES
2026-05-27,2401928,308.80,DE POEL MANAGED SERVICES LIMITED,391542,Capital,Capital,Capital,Employees,501,Direct Employee Expenses,5001,Capital,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-28,2402492,355.00,A HEALTHY AWARENESS CIC,403028,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
2026-05-31,2404306,874.00,DIRECT CARS,366879,,,,,,,,,PUBLIC TRANSPORT.TAXI SERVICES
2026-06-01,2405066,308.80,DE POEL MANAGED SERVICES LIMITED,391542,,,,,,,,,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
2026-05-20,2395799,3546.59,NATIONAL GOVERNORS ASSOCIATION,369782,Capital,Capital,Capital,Supplies and Services,504,Grants and Subscriptions,5031,Capital,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
2026-05-17,2394218,1500.00,WINCKWORTH SHERWOOD LLP,403010,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,LEGAL.GENERAL SUPPORT
2026-05-17,2394219,1500.00,WINCKWORTH SHERWOOD LLP,403010,Capital,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Capital,LEGAL.GENERAL SUPPORT
2026-05-21,2396249,1500.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-21,2396249,1998.50,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-21,2396249,2500.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-24,2397086,250.00,COMPLIANCE365,393487,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,ENVIRONMENTAL SERVICES.TESTING & INSPECTION
2026-05-07,2384697,1279.00,JOHN NIXON LTD,014520,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,BUILDING MATERIALS.GENERAL MATERIALS
2026-05-19,2395573,645.31,SCHNEIDER ELECTRIC BUILDING BUSINESS,019867,Capital,Capital,Capital,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-19,2395573,645.31,SCHNEIDER ELECTRIC BUILDING BUSINESS,019867,Capital,Capital,Capital,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-21,2396290,269.00,RISE ELEVATOR LIMITED,399797,Capital,Capital,Capital,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-21,2396290,1200.00,RISE ELEVATOR LIMITED,399797,Capital,Capital,Capital,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-25,2400298,419.00,CDS SECURITY & FIRE SERVICES LTD,384350,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-25,2400298,673.00,CDS SECURITY & FIRE SERVICES LTD,384350,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2026-05-27,2400756,289.50,LYRECO LTD,336434,Capital,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Capital,STATIONERY.STATIONERY
2026-05-27,2401865,464.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD,306382,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,FURNITURE.OFFICE
2026-05-04,2381502,800.00,EVOLUTION CHILDCARE,394146,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.GRANTS
2026-05-04,2381503,800.00,TYNEMOUTH NURSERY,327713,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-10,2385657,800.00,LITTLE CYGNETS CHILDCARE LTD,392848,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.GRANTS
2026-05-12,2390618,800.00,FOREST HALL DAY NURSERY,283904,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-12,2390625,800.00,BAILEY'S BUTTERFLIES,392846,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.GRANTS
2026-05-12,2390626,800.00,BAILEY'S BUTTERFLIES,392846,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.GRANTS
2026-05-12,2390627,800.00,KIDS 1ST DAY NURSERIES,358393,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-14,2391132,800.00,LITTLE TWISTERS LTD,389759,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-14,2391134,800.00,FOREST HALL DAY NURSERY,283904,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-19,2395535,1600.00,FIELD HOUSE DAY NURSERY,346653,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-27,2401965,800.00,KIDS 1ST DAY NURSERIES,358393,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,SOCIAL CARE.CHILDCARE SERVICES
2026-05-07,2384656,3150.00,KAJIMA NORTH TYNESIDE LTD,356854,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
